feature,rho,p
delta_knee_asymmetry,-0.6155870112510925,0.2689977701158222
mean_R_knee_flexion,-0.41039134083406165,0.49253578170279755
mean_pelvis_lateral,-0.41039134083406165,0.49253578170279755
mean_R_hip_flexion,0.30779350562554625,0.614384002810333
mean_L_knee_flexion,0.10259783520851541,0.8695979205185651
mean_L_hip_flexion,0.10259783520851541,0.8695979205185651
mean_pelvis_tilt,0.051298917604257706,0.9347128481082341
