frame,time,nose_x,nose_y,nose_z,nose_visibility,nose_presence,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,left_ear_presence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,left_shoulder_presence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,right_shoulder_presence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,left_elbow_presence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,right_elbow_presence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,left_wrist_presence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,right_wrist_presence,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,left_hip_presence,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,right_hip_presence,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,left_knee_presence,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,right_knee_presence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,left_ankle_presence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,right_ankle_presence
594,11.88,0.4153186678886413,0.3304882943630218,-0.0661315321922302,0.9997594952583312,0.9999847412109376,0.4347822964191437,0.3209969997406006,-0.0723401308059692,0.9998913407325744,0.9999849796295166,0.4479662179946899,0.3882022202014923,-0.0956684127449989,0.99995094537735,0.9999902248382568,0.4201040863990783,0.388959527015686,0.0986975133419036,0.9998230934143066,0.9999555349349976,0.412882924079895,0.4644617736339569,-0.0575410798192024,0.9147475361824036,0.9998384714126588,0.3944805562496185,0.4504849016666412,0.0266796518117189,0.1984852254390716,0.9995017051696776,0.4158724844455719,0.4028481543064117,0.0489627569913864,0.8377782106399536,0.9999918937683104,0.4154144823551178,0.403851717710495,-0.1473787575960159,0.3083244860172272,0.99998140335083,0.446847528219223,0.5657687783241272,-0.0678648650646209,0.9999528527259828,0.9999945163726808,0.4253606796264648,0.564379870891571,0.0678249821066856,0.999952495098114,0.9999961853027344,0.4441544711589813,0.7072324156761169,-0.0547448806464672,0.9680136442184448,0.9999759197235109,0.4241701364517212,0.7031031250953674,0.0874392464756965,0.5648275017738342,0.9999887943267822,0.4485332071781158,0.8446536660194397,-0.0054777241311967,0.9856444597244264,0.9999200105667114,0.4317282736301422,0.8264818787574768,0.1581226289272308,0.847704291343689,0.9999727010726928
595,11.9,0.4151507019996643,0.3301877081394195,-0.0672975033521652,0.9997683763504028,0.9999825954437256,0.4346548020839691,0.322049617767334,-0.067490354180336,0.9998940229415894,0.9999823570251464,0.4479767680168152,0.388443112373352,-0.0900513678789138,0.9999504089355468,0.9999858140945436,0.4200101196765899,0.3893599212169647,0.1003752276301384,0.9998211860656738,0.9999344348907472,0.4129764139652252,0.4653021991252899,-0.0505840070545673,0.9110751152038574,0.9997771382331848,0.3944661021232605,0.4515585303306579,0.0270402375608682,0.1927408427000045,0.9993069171905518,0.4156876504421234,0.4051065742969513,0.0528828538954257,0.8314505219459534,0.9999878406524658,0.4152958989143371,0.4060480296611786,-0.1483804732561111,0.3023654520511627,0.9999685287475586,0.4465774893760681,0.5637099146842957,-0.0677453204989433,0.9999526143074036,0.9999951124191284,0.4256256222724914,0.5621377825737,0.0677020028233528,0.9999522566795348,0.999996542930603,0.4441165328025818,0.706315279006958,-0.0567825771868228,0.9659169912338256,0.9999732971191406,0.4240099489688873,0.7016280293464661,0.07795350253582,0.5600217580795288,0.99998676776886,0.448531836271286,0.8440626263618469,-0.0084174685180187,0.9846909642219543,0.9999195337295532,0.4317802190780639,0.826409101486206,0.1395018547773361,0.8459796905517578,0.9999758005142212
596,11.92,0.4150388836860657,0.3304473757743835,-0.062355887144804,0.9997817873954772,0.999991774559021,0.4346078038215637,0.3225187361240387,-0.059666234999895,0.9998986124992372,0.9999899864196776,0.4479106068611145,0.3877083659172058,-0.084649957716465,0.999951183795929,0.9999898672103882,0.4199541509151459,0.3894111216068268,0.1055359169840812,0.9998247623443604,0.999961256980896,0.4131145477294922,0.4643266499042511,-0.0473625138401985,0.9120113253593444,0.9998389482498168,0.3945468068122864,0.4522900283336639,0.0296268966048955,0.19185172021389,0.9996103644371032,0.4150928854942322,0.4066982567310333,0.0541161186993122,0.8321002125740051,0.9999908208847046,0.4142886102199554,0.4080430865287781,-0.1495001465082168,0.3073222041130066,0.999981164932251,0.4469552934169769,0.5617398023605347,-0.0677162706851959,0.9999523758888244,0.9999954700469972,0.4257599115371704,0.561157763004303,0.0676735341548919,0.999951958656311,0.9999969005584716,0.4440872371196747,0.7055167555809021,-0.0680026784539222,0.9654101133346558,0.999975562095642,0.4238366782665252,0.7002977728843689,0.0702013745903968,0.5582478642463684,0.9999878406524658,0.4488412737846374,0.8439018726348877,-0.0375186838209629,0.9840921759605408,0.9999349117279052,0.4318432211875915,0.8260862231254578,0.1256799101829528,0.8456318378448486,0.9999797344207764
597,11.94,0.4148359596729278,0.3310943245887756,-0.0623348467051982,0.9997861981391908,0.9999791383743286,0.4345230162143707,0.3230993449687958,-0.0623271726071834,0.9998987317085266,0.999975085258484,0.4477767944335937,0.3882170021533966,-0.087705560028553,0.9999499917030334,0.9999842643737792,0.4196566343307495,0.3895189762115478,0.1031425222754478,0.9998205304145812,0.99993634223938,0.4131733775138855,0.4650254249572754,-0.0485566891729831,0.9114342331886292,0.9998195767402648,0.3946003019809723,0.4533715844154358,0.027566073462367,0.1887199282646179,0.9994865655899048,0.4146580994129181,0.4077804088592529,0.0583059377968311,0.8292500376701355,0.9999886751174928,0.4130786061286926,0.408843457698822,-0.15354785323143,0.3031421303749084,0.9999734163284302,0.4473760724067688,0.5623577833175659,-0.0678398162126541,0.9999508857727052,0.999993085861206,0.4259855151176452,0.5616825222969055,0.0677972882986068,0.999950349330902,0.9999957084655762,0.4440798461437225,0.7060903310775757,-0.0657560378313064,0.963792085647583,0.999964714050293,0.4239485561847687,0.7016667127609253,0.0702592432498931,0.550648033618927,0.9999836683273317,0.4488471150398254,0.8440839648246765,-0.0357506237924099,0.982855498790741,0.9998606443405152,0.4320003092288971,0.8262442350387573,0.1291035860776901,0.8410294055938721,0.9999641180038452
598,11.96,0.414113849401474,0.3314892649650574,-0.0597212575376033,0.999792218208313,0.9999815225601196,0.4336302876472473,0.3230928480625152,-0.0622794739902019,0.999901533126831,0.9999831914901732,0.4474977850914001,0.3887716233730316,-0.0876897200942039,0.9999511241912842,0.999990940093994,0.4192498028278351,0.3898136615753174,0.1040055081248283,0.999817669391632,0.9999369382858276,0.413306713104248,0.466189444065094,-0.0502284914255142,0.9139447212219238,0.9998854398727416,0.3946410417556762,0.4545187950134277,0.0286631062626838,0.1853591948747635,0.9993663430213928,0.4145212769508362,0.4079675078392029,0.0532836094498634,0.8361729383468628,0.9999958276748656,0.4126842319965362,0.410081535577774,-0.1522258818149566,0.2939076423645019,0.9999687671661376,0.4477327764034271,0.5629861950874329,-0.0678270310163497,0.9999490976333618,0.999992609024048,0.4261321425437927,0.5621263384819031,0.0677847862243652,0.9999470114707948,0.9999940395355223,0.4440546929836273,0.7061618566513062,-0.0594191029667854,0.9614124298095704,0.999976634979248,0.4240294694900512,0.7016696929931641,0.0700531750917434,0.5366244316101074,0.9999822378158568,0.448786050081253,0.8451231122016907,-0.0299156829714775,0.9817724227905272,0.9998466968536376,0.4319758117198944,0.8264208436012268,0.1300020366907119,0.826120138168335,0.9999533891677856
599,11.98,0.4128013551235199,0.3318068385124206,-0.0586393289268016,0.9997935891151428,0.9999768733978271,0.4329137504100799,0.3238838613033294,-0.063001848757267,0.9999029040336608,0.9999783039093018,0.44698566198349,0.3895950019359588,-0.0890382975339889,0.9999518394470216,0.9999881982803344,0.4182638227939605,0.3902728259563446,0.1062942445278167,0.9998128414154052,0.9999231100082396,0.413363367319107,0.4671510756015777,-0.0513967871665954,0.9177707433700562,0.9998581409454346,0.394692987203598,0.455125629901886,0.0294686630368232,0.1860175728797912,0.9993252754211426,0.4139799177646637,0.4086531400680542,0.0516666993498802,0.843931257724762,0.9999953508377076,0.4121759831905365,0.4109157025814056,-0.1533514559268951,0.2949409782886505,0.9999715089797974,0.4482426643371582,0.5631983876228333,-0.0682183727622032,0.9999460577964784,0.9999887943267822,0.4263409376144409,0.5623494386672974,0.0681762844324112,0.9999420642852784,0.999990940093994,0.4440353512763977,0.7062024474143982,-0.0638829097151756,0.961242973804474,0.9999735355377196,0.4240666925907135,0.7016811370849609,0.0701841488480568,0.5250694155693054,0.9999781847000122,0.4487857520580292,0.8468049764633179,-0.0397800169885158,0.981797218322754,0.9998629093170166,0.4319203197956085,0.8264097571372986,0.1389848291873932,0.8167672157287598,0.9999511241912842
600,12.0,0.4112032949924469,0.332273781299591,-0.0779106244444847,0.9997952580451964,0.999962568283081,0.4320369362831116,0.3244093954563141,-0.0675055682659149,0.9999026656150818,0.9999573230743408,0.4463633000850677,0.3899548351764679,-0.0900677219033241,0.999948501586914,0.9999710321426392,0.4179840683937073,0.3907648921012878,0.0971908196806907,0.9998067021369934,0.999902606010437,0.4133903682231903,0.4684582650661468,-0.0553147047758102,0.9171504974365234,0.9995704293251038,0.3951184153556824,0.4572566151618957,0.0179542172700166,0.1908648461103439,0.9988754391670228,0.4140758812427521,0.4091497361660003,0.0285781491547822,0.8504567742347717,0.999991536140442,0.41140878200531,0.4137408435344696,-0.1690583527088165,0.310383141040802,0.9999693632125854,0.4503493905067444,0.564346194267273,-0.0671321973204612,0.9999416470527648,0.9999837875366212,0.4286276996135711,0.562811017036438,0.0670881569385528,0.999938428401947,0.9999901056289672,0.4438061416149139,0.7068225145339966,-0.0579198859632015,0.9608020782470704,0.9999455213546752,0.4240346550941467,0.7025318741798401,0.070017822086811,0.5308561325073242,0.9999643564224244,0.4490411579608917,0.8467985987663269,-0.0105913914740085,0.9818652868270874,0.9997738003730774,0.4319164454936981,0.8259859681129456,0.1505980193614959,0.8178920745849609,0.9999324083328248
601,12.02,0.4091589152812958,0.3325939476490021,-0.089370809495449,0.9998068809509276,0.9999819993972778,0.4294754564762115,0.3247940242290497,-0.0763571932911872,0.9999077916145324,0.9999806880950928,0.4452032446861267,0.3917440772056579,-0.0922963917255401,0.999948501586914,0.9999854564666748,0.4168082773685455,0.3914234638214111,0.0904631167650222,0.9998080134391784,0.9999440908432008,0.4133757054805755,0.4723547697067261,-0.067190021276474,0.9194802045822144,0.9997602105140686,0.3956181406974792,0.4615366756916046,0.0151997013017535,0.1972424238920211,0.99919992685318,0.4140875935554504,0.4090150594711303,0.0068105994723737,0.8586474061012268,0.999996542930603,0.4113436639308929,0.4151809513568878,-0.1669167429208755,0.3080453872680664,0.9999659061431884,0.4537760615348816,0.5656757950782776,-0.066122718155384,0.999941110610962,0.999990940093994,0.4308714270591736,0.564330518245697,0.0660850703716278,0.9999384880065918,0.9999945163726808,0.4437874555587768,0.7077698707580566,-0.0467798300087451,0.9600154161453248,0.9999761581420898,0.4239976108074188,0.703518807888031,0.0658847168087959,0.5374224185943604,0.9999853372573853,0.4490463435649872,0.8466695547103882,0.0142351575195789,0.9815673828125,0.9998435974121094,0.4319225251674652,0.8264427781105042,0.1496142894029617,0.8173060417175293,0.999952793121338
602,12.04,0.407071977853775,0.3350242674350738,-0.1051144301891326,0.9998141527175904,0.9999693632125854,0.4272626042366028,0.3276925683021545,-0.0913220643997192,0.9999122023582458,0.9999725818634032,0.4442446827888489,0.3967634737491607,-0.1019861698150634,0.999948024749756,0.9999827146530152,0.4147337973117828,0.3960445821285248,0.0758617222309112,0.9998043179512024,0.9999271631240844,0.4131534993648529,0.4803796708583832,-0.0821123868227005,0.9178547859191896,0.999653697013855,0.3957747220993042,0.4689225554466247,0.0010275683598592,0.2009976357221603,0.9988299012184144,0.4138775467872619,0.4092959463596344,-0.012702839449048,0.8655819892883301,0.999996542930603,0.4114172160625458,0.4154213368892669,-0.1739633381366729,0.3119033873081207,0.9999724626541138,0.4572619795799255,0.5671924948692322,-0.065191812813282,0.9999417662620544,0.9999923706054688,0.4335199892520904,0.5659613013267517,0.0651461482048034,0.999939262866974,0.9999949932098388,0.4433375000953674,0.7085002064704895,-0.0504398234188556,0.960881769657135,0.9999845027923584,0.4237481951713562,0.7049728631973267,0.0782668739557266,0.5382379293441772,0.9999854564666748,0.4491265118122101,0.8466611504554749,0.0045697474852204,0.9825462102890016,0.9999361038208008,0.4319536089897156,0.8263960480690002,0.1821494698524475,0.8218057751655579,0.9999700784683228
603,12.06,0.4047646522521972,0.3402230441570282,-0.1011973172426223,0.999823033809662,0.9999769926071168,0.4250845909118652,0.3331985473632812,-0.0928707867860794,0.9999172687530518,0.9999802112579346,0.443692684173584,0.4038575291633606,-0.1068564280867576,0.9999493956565856,0.99998939037323,0.413649171590805,0.4021152257919311,0.0760462284088134,0.9998055696487428,0.9999542236328124,0.4131661355495453,0.487977534532547,-0.088437482714653,0.9205817580223083,0.9998076558113098,0.3962065577507019,0.4782182574272156,-0.002691505709663,0.2102748304605484,0.999277412891388,0.4129261672496795,0.4126074612140655,-0.0178432222455739,0.8738746047019958,0.9999979734420776,0.4112729430198669,0.4218555688858032,-0.1846349835395813,0.3123774230480194,0.9999743700027466,0.4615818560123443,0.5686242580413818,-0.0651934295892715,0.9999446868896484,0.9999959468841552,0.436374694108963,0.5677068829536438,0.0651467144489288,0.9999422430992126,0.99999737739563,0.4431017637252807,0.7094574570655823,-0.0572817251086235,0.9633485078811646,0.9999935626983644,0.4228986501693725,0.7054830193519592,0.0792179852724075,0.5534557104110718,0.999992847442627,0.4494227170944214,0.8468490242958069,0.0018202583305537,0.9838534593582152,0.9999662637710572,0.4319483339786529,0.8266057968139648,0.1820904314517974,0.8314496278762817,0.9999825954437256
