frame,time,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,left_shoulder_presence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,right_shoulder_presence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,left_elbow_presence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,right_elbow_presence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,left_wrist_presence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,right_wrist_presence,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,left_hip_presence,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,right_hip_presence,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,left_knee_presence,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,right_knee_presence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,left_ankle_presence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,right_ankle_presence
0,0,0.11201105117797848,-0.3628039062023163,-0.3254992663860321,0.9999959468841552,0.9999986886978148,-0.13277869820594784,-0.4570093750953674,-0.0255977604538202,0.999970316886902,0.9999959468841552,0.08963118195533747,-0.1444210708141327,-0.3319822549819946,0.9970329999923706,0.9999812841415404,-0.13804033398628224,-0.1571241915225982,-0.0254627577960491,0.4909383058547973,0.9999710321426392,-0.09474166631698608,0.0185391120612621,-0.2366816699504852,0.9878376722335817,0.9999935626983644,-0.20591186285018917,0.0244909711182117,-0.1328410059213638,0.3842617571353912,0.999961256980896,0.08371212780475608,0.0147226303815841,-0.0499441586434841,0.9999938011169434,0.9999997615814208,-0.08189566433429711,-0.018479136750102,0.0515136756002903,0.9999920129776,0.9999998807907104,-0.21944602131843563,0.2382910549640655,-0.2968625128269195,0.992623209953308,0.99999737739563,-0.42503432035446165,0.1031747609376907,-0.1099806129932403,0.9373738169670104,0.999996304512024,-0.1514364838600158,0.548821210861206,-0.0502200871706008,0.9758107662200928,0.9999783039093018,-0.28926039934158326,0.5052831172943115,0.0846660360693931,0.8894283771514893,0.9999899864196776
1,0,0.12075575888156878,-0.364616185426712,-0.3164036273956299,0.9999958872795104,0.9999986886978148,-0.1305558174848556,-0.4561602771282196,-0.0177483223378658,0.9999693036079408,0.9999945163726808,0.09951887726783747,-0.1443997621536255,-0.3284021019935608,0.997053861618042,0.9999827146530152,-0.12894954085350036,-0.1528078466653823,-0.0119125181809067,0.4852509498596191,0.9999698400497437,-0.08055449724197387,0.0208764411509037,-0.2364197373390197,0.9879032969474792,0.9999949932098388,-0.20261920094490046,0.0380232669413089,-0.1019748151302337,0.3776959478855133,0.999969720840454,0.08473797440528867,0.0146070718765258,-0.0498600006103515,0.9999938011169434,0.9999998807907104,-0.08280755281448364,-0.0183237586170434,0.0514269508421421,0.9999920725822448,0.9999998807907104,-0.20605219602584832,0.2430293411016464,-0.3063920736312866,0.992307186126709,0.9999983310699464,-0.4171475887298583,0.1084332093596458,-0.1416185796260833,0.9393139481544496,0.9999977350234984,-0.13214673399925222,0.5623510479927063,-0.0608511753380298,0.9750147461891174,0.9999819993972778,-0.2795261442661285,0.5102563500404358,0.0529740117490291,0.8915330171585083,0.9999940395355223
2,0,0.11966832876205438,-0.3613751828670501,-0.3208235204219818,0.9999958872795104,0.9999988079071044,-0.13323468267917626,-0.4519232213497162,-0.0246323533356189,0.9999687671661376,0.9999958276748656,0.09927949011325836,-0.1384153813123703,-0.3306078910827636,0.9970927834510804,0.9999804496765136,-0.1291075766086578,-0.1485820114612579,-0.0123954927548766,0.4786559343338012,0.9999709129333496,-0.08372514545917499,0.0308150649070739,-0.2378724813461303,0.9877222776412964,0.9999921321868896,-0.20607415437698365,0.0423608161509037,-0.0988157242536544,0.3724350035190582,0.999966025352478,0.08526034355163564,0.0146103836596012,-0.0497758984565734,0.999993860721588,0.9999998807907104,-0.08327865600585936,-0.0183248352259397,0.0513235665857791,0.9999922513961792,0.9999998807907104,-0.20547836422920226,0.2479951977729797,-0.305194228887558,0.9921508431434632,0.999997854232788,-0.41723302602767937,0.1083895042538642,-0.1553233414888382,0.942432701587677,0.999997854232788,-0.11802398264408111,0.5618003010749817,-0.0547030270099639,0.9746088981628418,0.9999823570251464,-0.2787189066410064,0.5048991441726685,0.0411029122769832,0.8954154849052429,0.9999955892562866
3,0,0.12008809447288511,-0.3594192862510681,-0.3226712644100189,0.9999956488609314,0.9999979734420776,-0.13365173935890193,-0.4497510492801666,-0.0261169001460075,0.9999675154685974,0.999994158744812,0.10045905411243432,-0.1352897882461547,-0.3343912065029144,0.9970158338546752,0.9999717473983764,-0.1269079595804214,-0.1447383463382721,-0.0132923163473606,0.466504842042923,0.9999628067016602,-0.08391291797161092,0.0317454934120178,-0.2431893646717071,0.9866949915885924,0.9999880790710448,-0.20524932146072386,0.0464622639119625,-0.1015010029077529,0.3585435152053833,0.9999548196792604,0.08556500673294061,0.0146229537203907,-0.0497754514217376,0.9999936819076538,0.9999997615814208,-0.08357829451560972,-0.0183303840458393,0.0513233616948127,0.9999920725822448,0.9999998807907104,-0.2057066917419433,0.2478961050510406,-0.3137834370136261,0.9917537569999696,0.9999977350234984,-0.4155557870864868,0.1073708459734916,-0.1594357341527938,0.9433030486106871,0.9999974966049194,-0.11688507199287407,0.5622546076774597,-0.0608315877616405,0.9729525446891784,0.9999722242355348,-0.2747868955135345,0.5052427649497986,0.0357992276549339,0.8959624171257019,0.9999921321868896
4,0,0.12199513614177696,-0.359399676322937,-0.320984274148941,0.9999957084655762,0.999998927116394,-0.13237408697605127,-0.4493042230606079,-0.0219345521181821,0.9999679923057556,0.9999966621398926,0.1023394167423247,-0.1336248219013214,-0.3337626159191131,0.997002899646759,0.9999830722808838,-0.12535952925682067,-0.1421606242656707,-0.0056161107495427,0.4622911214828491,0.9999754428863524,-0.08123820126056665,0.034526590257883,-0.2430511116981506,0.9866875410079956,0.9999946355819702,-0.20471139550209036,0.0491026788949966,-0.0882523357868194,0.3593485355377197,0.9999816417694092,0.08618600964546204,0.014636231586337,-0.0497527532279491,0.9999938011169434,0.9999998807907104,-0.08415803611278527,-0.0183364450931549,0.0513002015650272,0.9999922513961792,0.9999998807907104,-0.19926981925964352,0.248426079750061,-0.3189776241779327,0.9916884899139404,0.9999988079071044,-0.4152377486228942,0.1069181337952613,-0.1587332785129547,0.945273756980896,0.9999985694885254,-0.11102333664894096,0.5632093548774719,-0.0649989768862724,0.9728547930717468,0.9999892711639404,-0.2748064577579498,0.5045976042747498,0.0400829091668129,0.8988445401191711,0.9999966621398926
5,0,0.12206067144870755,-0.3593311905860901,-0.3210082948207855,0.999995768070221,0.9999990463256836,-0.1325562357902526,-0.4488963186740875,-0.0231211725622415,0.9999679923057556,0.9999966621398926,0.10484713017940511,-0.1326474547386169,-0.3329212665557861,0.9970383048057556,0.9999841451644896,-0.1252793848514556,-0.1415487080812454,-0.0062952130101621,0.4596345424652099,0.9999761581420898,-0.08123559057712548,0.0341378562152385,-0.2417186051607132,0.9867034554481506,0.9999948740005492,-0.20436585545539848,0.0485534556210041,-0.091735191643238,0.3562767505645752,0.9999724626541138,0.08638686239719379,0.0146356532350182,-0.0497164949774742,0.9999938011169434,0.9999998807907104,-0.08434305489063251,-0.0183332506567239,0.0512610934674739,0.999992311000824,0.9999998807907104,-0.19909406304359437,0.2497309297323227,-0.3172648549079895,0.991633117198944,0.9999982118606568,-0.41516164541244505,0.1066464260220527,-0.1561003923416137,0.9471315741539,0.9999979734420776,-0.10572230815887444,0.5629923343658447,-0.0628493949770927,0.9726287126541138,0.999982476234436,-0.2723511815071105,0.503137469291687,0.0407880395650863,0.9012517929077148,0.9999954700469972
6,0,0.12212264835834502,-0.3593429327011108,-0.3188669979572296,0.999995768070221,0.9999988079071044,-0.13254755437374108,-0.4488297998905182,-0.0182929430156946,0.999968647956848,0.9999969005584716,0.10454556047916407,-0.1326131224632263,-0.3321062624454498,0.9970340132713318,0.9999818801879884,-0.12513914108276364,-0.1416971683502197,-0.0002982757287099,0.460528552532196,0.9999790191650392,-0.08141520917415612,0.033803142607212,-0.2413020879030227,0.9867130517959596,0.9999938011169434,-0.20435918569564812,0.0481645055115222,-0.0829853117465972,0.3636806905269623,0.9999831914901732,0.08670857548713684,0.0146411750465631,-0.0497197993099689,0.999993860721588,0.9999998807907104,-0.08464978337287896,-0.0183374341577291,0.0512643828988075,0.9999924302101136,0.9999998807907104,-0.19967978596687305,0.2487770169973373,-0.3209090828895569,0.9914212822914124,0.9999982118606568,-0.41513535976409904,0.102849543094635,-0.1605208963155746,0.9485732316970824,0.9999982118606568,-0.10798497498035424,0.5617353916168213,-0.0633718818426132,0.9715226292610168,0.9999839067459106,-0.27261734604835497,0.50108402967453,0.0373888723552227,0.902574896812439,0.9999951124191284
7,0,0.12390095293521876,-0.3589574098587036,-0.3183167576789856,0.9999958276748656,0.9999990463256836,-0.13209089040756214,-0.4482677280902862,-0.018146326765418,0.9999694228172302,0.9999970197677612,0.10553959608078,-0.1306186467409134,-0.3317965567111969,0.9970430135726928,0.9999850988388062,-0.12468497157096853,-0.1399621665477752,-0.0006601248169317,0.4627086520195007,0.9999796152114868,-0.07821397483348837,0.036820650100708,-0.2414314746856689,0.986924409866333,0.9999957084655762,-0.20388625860214224,0.0505705550312995,-0.0839077457785606,0.3714006543159485,0.9999850988388062,0.08718989789485931,0.0146773355081677,-0.0496965609490871,0.9999939799308776,0.9999998807907104,-0.0851140201091766,-0.0183678735047578,0.0512440167367458,0.999992609024048,0.9999998807907104,-0.19747724533081054,0.2524750828742981,-0.3200109601020813,0.9910749197006226,0.9999985694885254,-0.41522047519683836,0.103469006717205,-0.1580601334571838,0.9494386911392212,0.9999983310699464,-0.10689653456211083,0.5658110976219177,-0.0630776509642601,0.9708297848701476,0.9999866485595704,-0.27291246056556695,0.5012028813362122,0.0400076434016227,0.9035126566886902,0.9999960660934448
8,0,0.12376325726509092,-0.3572238981723785,-0.3187878727912903,0.9999960064888,0.9999994039535522,-0.1329211592674255,-0.4471395313739776,-0.0183947198092937,0.999970316886902,0.999997615814209,0.10545931756496424,-0.1278744041919708,-0.3318463563919067,0.997141420841217,0.9999899864196776,-0.12517789006233215,-0.1383542865514755,-0.0015801438130438,0.4601722061634063,0.999980330467224,-0.07846783697605128,0.0374237336218357,-0.241812452673912,0.9874283075332642,0.9999966621398926,-0.2046280145645141,0.0517690181732177,-0.0855984315276146,0.3693686723709106,0.999979853630066,0.08733592629432671,0.0146860163658857,-0.0496929921209812,0.9999940395355223,0.9999998807907104,-0.08524430394172668,-0.0183755066245794,0.0512404590845108,0.9999927282333374,0.9999998807907104,-0.19799056649208058,0.2533299326896667,-0.3196486830711365,0.9905974268913268,0.9999983310699464,-0.4152953267097472,0.1036710888147354,-0.1580086201429367,0.9498876929283142,0.9999980926513672,-0.10507552921772002,0.5655368566513062,-0.0579092390835285,0.9687187671661376,0.9999841451644896,-0.27315773963928214,0.5012059807777405,0.0407395549118518,0.9031670093536376,0.999995231628418
9,0,0.12313039004802695,-0.356242299079895,-0.318640261888504,0.9999960064888,0.999998927116394,-0.13580625951290123,-0.4453862607479095,-0.0191050227731466,0.9999710321426392,0.99999737739563,0.10311660468578328,-0.1269703358411789,-0.3312167525291443,0.997111201286316,0.9999830722808838,-0.1255142390727996,-0.1368048340082168,-0.0021931417286396,0.4648656547069549,0.9999802112579346,-0.08100119233131409,0.0379313118755817,-0.2415892481803894,0.9873310923576356,0.9999940395355223,-0.20533021688461298,0.0532804355025291,-0.0868990495800972,0.3758541643619537,0.9999810457229614,0.08754588067531584,0.0146999573335051,-0.0496598742902278,0.9999940395355223,0.9999998807907104,-0.0854719340801238,-0.0183872692286968,0.0512116588652133,0.999992847442627,0.9999998807907104,-0.19881094694137572,0.2529710531234741,-0.3189241588115692,0.9903399348258972,0.9999979734420776,-0.41587815284729,0.1029803305864334,-0.1569845229387283,0.950801968574524,0.9999979734420776,-0.10647459626197811,0.5642478466033936,-0.0582781657576561,0.967564344406128,0.9999802112579346,-0.27424480319023126,0.5006260871887207,0.0418656580150127,0.903686821460724,0.9999943971633912
