frame,time,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
0,0,0.6464597821834507,0.35204138222904335,0.5181084,0.6129039907775252,0.35857180932120325,0.47487825,0.6556180077414155,0.4207891808178494,0.26112998,0.6134995550708292,0.421667498204494,0.35375643,0.6329750775956962,0.42631423493509324,0.24605615,0.6085233525147504,0.42653867329176753,0.2386507,0.6697183735174252,0.465860868768428,0.45364013,0.6451032792683123,0.46737705854751005,0.48897573,0.6366000313045372,0.5324608512459035,0.38535553,0.6081817674463058,0.5337411630059221,0.3303297,0.6711104761991078,0.6744311291615053,0.3089375,0.6489940334226734,0.6593981081545655,0.25357068
1,0,0.6549169891886348,0.3586351558372638,0.9503039,0.6214172747925186,0.36140256556645933,0.81715417,0.6318912393925971,0.4258923272161515,0.7541379,0.6176306820849355,0.4155387686170656,0.6629024,0.6262113241567291,0.37531617471432654,0.49604067,0.6236050166520626,0.3714232141346109,0.51334363,0.6688198378565905,0.4899191864257021,0.85416347,0.6416684573966883,0.48984284176943926,0.89075065,0.6226759270336464,0.5651806046586871,0.86063355,0.5921402363290936,0.5580935264101918,0.8762477,0.6701194771875896,0.6864322036894036,0.8921657,0.644055587763093,0.6733221506331337,0.9125439
2,0,0.6557468822237613,0.35724456943029437,0.7240617,0.6173100558284449,0.3615233974051953,0.90160114,0.6299181160755265,0.42419608037779566,0.49735367,0.6176150928973423,0.4168919749639435,0.60664624,0.6211428242528588,0.3730454039816088,0.30931586,0.6251262880720997,0.3682146010738823,0.62539166,0.6677703634221018,0.4878948788615572,0.91063446,0.6412709376874055,0.48797256673329303,0.89503807,0.6205199619559418,0.5653871361907065,0.8121524,0.5922771838923558,0.5593583792504133,0.8438454,0.6717448870097662,0.689249128053843,0.89994365,0.6444982482777375,0.6726564116478889,0.8851228
3,0,0.6559847444042717,0.3571037518068133,0.7037687,0.6182798251132788,0.3622194362905262,0.8568414,0.630939092959982,0.4252177945527035,0.4903065,0.616879350207145,0.41654526337786457,0.62210226,0.62156290011958,0.374027434051565,0.28560793,0.6245475452080725,0.36815326733326903,0.6519508,0.6684666006014937,0.4889367700965873,0.8638038,0.6416980373911685,0.490397203674269,0.88908184,0.6210497707472808,0.5656299473638842,0.78405935,0.5920186993764589,0.5578413942005392,0.8177022,0.671647198455855,0.6873437696987468,0.8744097,0.6445024094309355,0.6714536489762849,0.82070607
4,0,0.6556069358084412,0.3569021255066527,0.716405,0.6175130398335612,0.3612531117336052,0.9145955,0.6305721735195798,0.4251127423525596,0.5120649,0.6175829594964084,0.41688014895259473,0.61855626,0.6213389878641628,0.3750678099580883,0.32124993,0.6241666888413545,0.36941663212208914,0.5241572,0.6682704459173252,0.4879381313721334,0.92405313,0.641616866320337,0.48855668840710603,0.8976083,0.6206051800132296,0.5649330748133444,0.8200673,0.5926060986703444,0.5595725590352223,0.84228045,0.6718680737551477,0.6889290259528466,0.9077429,0.6447616061897203,0.6723913377964887,0.8817258
5,0,0.6559004117812697,0.35722579464477433,0.7512171,0.6182855613328421,0.36205890767380905,0.85017616,0.6309477271355504,0.42452278943364874,0.4794803,0.6177560839700709,0.4158849204028541,0.7827083,0.6216707007751587,0.37338556280158053,0.28094617,0.6250367156692234,0.36746153194488884,0.6520464,0.6681612189441869,0.488727843037831,0.8494886,0.641275033941569,0.4902698174818187,0.8799288,0.6207688065786633,0.5653699733429647,0.7464625,0.5926153757296447,0.5590907591030193,0.9509773,0.6715734571411376,0.6879515650085376,0.8895816,0.6447048467898817,0.6710219176284506,0.8729126
6,0,0.6560167464734343,0.35675698947095585,0.6556622,0.6180674733489664,0.3613072945463365,0.9113891,0.6310940926651227,0.4260227108553748,0.52745557,0.6172297875872592,0.4168503832577787,0.6250211,0.6216609896871619,0.37877798991874867,0.36169356,0.6247558109032054,0.37160245858762575,0.541534,0.6689169046263547,0.4886088830636109,0.9311455,0.6413678037292483,0.4898311104969256,0.89042175,0.6213885417891218,0.564476897928166,0.8378146,0.5925738145653601,0.5594996303963664,0.853904,0.6721715266387479,0.6874213936964808,0.75872016,0.6446223779960397,0.6725672902209804,0.8671971
7,0,0.6558894783440417,0.35726710844937254,0.7562916,0.6182932967280057,0.3614108890538129,0.88567865,0.6310172299127634,0.42511167212524326,0.49130192,0.6172866510776103,0.4166577186926269,0.6005939,0.6217557152980273,0.3779651571935547,0.37854946,0.622364107492787,0.37354819531354533,0.34280175,0.6685100328697993,0.4878356298974892,0.92731225,0.6413999158838232,0.48897498433237485,0.8879639,0.6218925498602363,0.5655285413952933,0.80196303,0.5929814858006341,0.5596167190500877,0.85635847,0.6715223237780368,0.6883479263614443,0.7414601,0.6448714267806317,0.6733055810356282,0.86136127
8,0,0.6555935496531833,0.3568588436011099,0.7188505,0.6177687059416797,0.3610865347281105,0.89489305,0.6309183625766173,0.42507091533631935,0.45831263,0.6172622177109277,0.4165266949867851,0.6089966,0.6220975658621557,0.3763990379255534,0.33732364,0.6242620951774813,0.3683713205892306,0.5339816,0.667889281077264,0.4888028344682312,0.901422,0.6406273486185958,0.49000045025867334,0.85952824,0.6210972374564234,0.5660116354978668,0.7682307,0.5922141914231119,0.5587915976422797,0.76395357,0.6712746163161758,0.6883200858830294,0.859149,0.6445573245953781,0.6711604301644494,0.84645563
9,0,0.6557795572720221,0.35733153658628536,0.67670363,0.618125075686412,0.36107189057776157,0.88492864,0.6314701707841172,0.4274281370409191,0.63451844,0.6180970059743915,0.41767453347898814,0.785521,0.6210555335497614,0.38193087043881024,0.38379,0.6217240693201477,0.3783044360743947,0.4419994,0.6687356001281729,0.4899998462249273,0.915222,0.6407783180560085,0.49152890021580875,0.8721506,0.6222467061122915,0.5650599425011094,0.8368281,0.5922344540697972,0.5596135540030127,0.8682876,0.6720705154773529,0.6847554629001407,0.8511171,0.6438893415120164,0.672925312897903,0.8903414
