frame,time,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
0,0,0.6931704268798649,0.3439456383563496,0.4682543,0.6647092188760482,0.3476340331638481,0.5338974,0.6997057017524486,0.40664453449715243,0.34919286,0.6647918453244375,0.4134971329230579,0.37565386,0.688492413988396,0.42524241767407994,0.30208373,0.6654896096852897,0.43129617630553285,0.2218525,0.719811390478783,0.45573388085332067,0.41897228,0.6972271467115349,0.453032513224375,0.44079396,0.6860149370858725,0.5282016874331044,0.38855603,0.6684640085190844,0.5315912046776248,0.23616308,0.7210424980244631,0.6775541054680358,0.30024752,0.703218011017909,0.6653555151467697,0.25443023
1,0,0.7008703428516401,0.35127959824904065,0.8113111,0.6657831805847334,0.3635241339161523,0.8956536,0.6791164947950958,0.4246176102711924,0.65528756,0.6744579069460639,0.4266932230382936,0.86061615,0.6626616549930915,0.37013955014194055,0.7076616,0.6603431446994702,0.37043573765023946,0.59858143,0.7205417969668365,0.48215439815746536,0.90045935,0.6965092741335196,0.48616693833342634,0.8766284,0.6710101605788928,0.5516170585384401,0.6612286,0.6509815330089496,0.54457940038941,0.7495299,0.7182097435761334,0.6835058209163725,0.86063015,0.6938723619818397,0.6717209328895037,0.8639394
2,0,0.701149436209505,0.351446061494821,0.89025337,0.6675343631065912,0.3682136782842268,0.88022983,0.6791826043681232,0.42468445263765364,0.6455653,0.6743476296484694,0.4279999222424471,0.88178384,0.6633728303383635,0.3700162337116593,0.7159618,0.6615545431005834,0.3698388178346188,0.4922189,0.7223592371324378,0.4841929309961902,0.9406876,0.6955540686235268,0.48592765830149887,0.89853257,0.6712611018102311,0.5524484368884797,0.6987848,0.6516909591446588,0.5474026431180066,0.7533432,0.7196226522178042,0.6879741575834436,0.8093439,0.6940988762861321,0.6748735287177937,0.80251336
3,0,0.7018152140201479,0.3519913273065636,0.89881855,0.6675168674220926,0.3678859313337851,0.8869389,0.6791313852819838,0.42468500510037266,0.6118976,0.6746564459166173,0.4282585967820275,0.89356154,0.6633174358846822,0.3691352542754628,0.71854013,0.6616344347532828,0.36873619581582495,0.4875937,0.7223503561479845,0.4841019892801566,0.93568933,0.6964212771571564,0.48658636987092796,0.8981215,0.6714536624871932,0.5523768463570671,0.67749107,0.6515720555340332,0.5472250378760224,0.8169228,0.7202677854147952,0.6883101527223073,0.86477745,0.6942055368829936,0.6744266158435361,0.86792034
4,0,0.7010351706012217,0.3519480373875325,0.90762806,0.6687538136442037,0.368226613326419,0.8841211,0.6790747875916154,0.4222414284901669,0.57796055,0.6746636765077331,0.4278696026953732,0.90481865,0.6628111340583034,0.3703323362131786,0.6959897,0.6617590739172421,0.3692153395951936,0.5491082,0.7213224569112526,0.482731320233039,0.94385034,0.6958474582886653,0.4848332704848224,0.8965152,0.6730438663688993,0.5509736341996917,0.8893887,0.6514000196238003,0.5474202327570782,0.79640603,0.7202949147913975,0.6893157533863012,0.8334605,0.6942721244960478,0.6745083257712544,0.8589184
5,0,0.700930148964527,0.3513061963290719,0.8859194,0.6681306647441271,0.367784183127593,0.89731055,0.6790714807466824,0.42475877016154895,0.5877997,0.6744433038638851,0.42754416638663767,0.8866271,0.66355557226578,0.3694614153178907,0.7200659,0.6621278286704911,0.36927148360249856,0.55532295,0.7214802498326429,0.483721483395179,0.8986681,0.6954355668888758,0.485809810431409,0.8849895,0.6716725871673834,0.5526433639836955,0.69452107,0.6517300548938292,0.5475413991675928,0.6765615,0.7196084001586811,0.6887139913170693,0.9070617,0.6944515802787906,0.6749396801165903,0.74309725
6,0,0.7010360379099438,0.3520517959909137,0.8996502,0.6670896046154562,0.36728871366486926,0.89567417,0.6789933184623493,0.4247411784331565,0.64736325,0.6745810778195926,0.42782121332549217,0.8872753,0.6632537997442068,0.3701706744399492,0.7026961,0.6612862843144645,0.3677327338695856,0.42733553,0.7236154303918895,0.483265628177577,0.8815674,0.6964838434441077,0.48608991291595893,0.9001968,0.6714519279032931,0.5525899054355377,0.7078883,0.6517608567349995,0.5478734309044503,0.8325287,0.7199335167168537,0.6880612341459085,0.8612561,0.6940063804865229,0.673460489790816,0.8647629
7,0,0.7011937435952947,0.35319372115781733,0.9045656,0.6682709241145928,0.3682432634763301,0.8636359,0.6784902104958572,0.4256767161790824,0.6496377,0.675288006761294,0.42754766791612664,0.85357374,0.6628884865821361,0.3702437032302843,0.6840653,0.661983183220318,0.3699359922024009,0.5371236,0.7224165396908336,0.48476663608715703,0.93281054,0.6956605044520203,0.486150154523743,0.8830012,0.6730773902105833,0.5515460774144638,0.8406915,0.6519677703740117,0.5470822272902075,0.75002277,0.7205612876985621,0.6899561583675661,0.7643506,0.6941223146546438,0.6746040495672431,0.80492777
8,0,0.7005924472707339,0.35123487903937856,0.8854985,0.6674674673398152,0.36803217275018607,0.9138647,0.6787884396131169,0.42275177464339,0.5801217,0.6748025592055991,0.42801721422179806,0.9056008,0.6620351467912282,0.3688067605566354,0.6716018,0.6608959837196755,0.3660817685586819,0.5444705,0.7220912859035038,0.4835135728006757,0.92999476,0.696064897026984,0.4856628549113749,0.8927491,0.6715461966031848,0.552560516411724,0.68200547,0.6515244789682552,0.5476692556860985,0.7832919,0.7206438679764179,0.6900752258858456,0.92582774,0.6944002059976331,0.6746169511327114,0.8165362
9,0,0.701767537826702,0.3528518775748678,0.90791434,0.666781789866284,0.3666284914630371,0.9172438,0.6783904051743819,0.4256960163812882,0.72257364,0.6747117798493185,0.42837971348934667,0.89472944,0.6627843126381037,0.3702795025457073,0.7355034,0.6614499420094474,0.3700492514056886,0.49544555,0.7238968660538939,0.4840305221700702,0.9381069,0.6960597118050618,0.48647449279434585,0.8911064,0.671651258623287,0.5519384593378698,0.6807031,0.6515032722130921,0.5468372690133475,0.81687236,0.7203445521575389,0.6888256669812843,0.8210118,0.6946791917333066,0.6749103671796324,0.8311704
10,0,0.7003703405878408,0.352051221321399,0.9010105,0.66819424721602,0.3678985005333891,0.8927481,0.6791076831948064,0.4224259762070065,0.5254871,0.675035056145597,0.428027717730332,0.85674995,0.6622404468396481,0.3699581502205715,0.7321691,0.6606516430457239,0.3685566576804513,0.5082314,0.7213526411840877,0.4849385965402949,0.93312836,0.6955634679742148,0.48613025686370165,0.8820333,0.6732316052698765,0.5516225267466206,0.84573776,0.6520096098058418,0.547190005536362,0.7155456,0.7204155297428505,0.6910068224049951,0.9134833,0.694543899514195,0.6751567642135997,0.7785756
11,0,0.7020568987373108,0.3547382046878075,0.864994,0.6671635855533803,0.3682441736696962,0.8258397,0.6786371373788445,0.4221603860138881,0.5700735,0.6750114879892544,0.42778790348532836,0.8740128,0.6631503190215606,0.3686257375282792,0.61233145,0.6607524749516465,0.3698303745318935,0.41422147,0.7218921763688304,0.4842037869622243,0.9119512,0.6957362722501674,0.48704404720257194,0.87971425,0.6713167119198046,0.5529822321696627,0.6856693,0.6514334201062502,0.5491055812079252,0.78836846,0.7203213599550251,0.6886742370016152,0.85995865,0.6943700435557044,0.674337321926982,0.86060923
12,0,0.70180746729786,0.3532647941661221,0.7712192,0.6684899060554703,0.368193399284073,0.8564612,0.6787104814040832,0.42293187326871595,0.57276124,0.6747887180789894,0.4265262595787206,0.83944255,0.6626016561172374,0.368847975948719,0.65063834,0.6609906430800974,0.3669095926263948,0.46842477,0.7211814968417064,0.48496670193961466,0.910533,0.6955524128334772,0.4872683314750797,0.8257743,0.673740583755037,0.5535946143408322,0.76172286,0.6512740591241455,0.5476518417211247,0.92671025,0.7200490879498265,0.6899913262591013,0.83918774,0.6949480176157177,0.6762876185333605,0.6613836
13,0,0.7019685431415426,0.3548798760201103,0.7927718,0.6675880479106922,0.36823401740438066,0.8198174,0.6784938421830236,0.4229488971783333,0.5685206,0.674870540692543,0.42616424328086755,0.850001,0.6631439490870992,0.36910948741565386,0.7000909,0.6601592619606547,0.36721284354796657,0.44841573,0.7214755128063495,0.48434688096559464,0.8889475,0.6961130317005426,0.48728448105990646,0.8567171,0.6718024835815981,0.5529341883657101,0.6050663,0.651590742327271,0.548670379697274,0.7458223,0.720421422126937,0.6882465936703773,0.80511934,0.6940707326645156,0.6728334605991608,0.8594561
14,0,0.7016529393625968,0.3534085529575862,0.7752745,0.668597744076578,0.3683014443885599,0.8381567,0.6785242692699924,0.42297894189964313,0.566773,0.6747906084124573,0.4260024073126767,0.79084134,0.6627007458693756,0.3690733170368969,0.6307977,0.661194606357389,0.36693604087050347,0.44796413,0.720834688315479,0.4857433592714775,0.90257996,0.6951169100824537,0.48717192149711586,0.80230767,0.6733611330000042,0.5534640283208876,0.7635454,0.6516870524242067,0.547573306848586,0.9140796,0.7205129878309351,0.6902452148305402,0.84501064,0.6941797171729337,0.675328627923595,0.90055406
15,0,0.7015784255810242,0.354581560982817,0.7821369,0.6671800970522872,0.36819867898864617,0.83103514,0.6784105726436466,0.4236004493599826,0.5947824,0.6748827157570155,0.4266706877273817,0.8923361,0.6630031280142297,0.37048945987749354,0.7247057,0.6602424415629223,0.3690769172276708,0.53281754,0.7217960367743201,0.4845280474438857,0.8780051,0.6962948932389824,0.48676467911249155,0.8711272,0.6717623793672887,0.5523535678166467,0.6830121,0.6517296131082533,0.5492962056244209,0.8203707,0.7200258636661865,0.6882819265987674,0.8430081,0.6941123962216984,0.6734538215980178,0.84229577
16,0,0.7010572214593268,0.3556025587355694,0.82671547,0.6692887186981924,0.3680942098883313,0.77698326,0.6781544877288259,0.4237322350648269,0.62008697,0.6751853716489752,0.42550041545946193,0.7675599,0.6626160072640581,0.369802497597025,0.5494866,0.6617766205194671,0.3675394091888966,0.45620432,0.7203586099867707,0.48582182442638133,0.8794314,0.6954178058767474,0.4872734624788739,0.7700021,0.6734130845043246,0.552870760370212,0.75003994,0.6517187146765847,0.5479157582491881,0.89453644,0.7201134857479049,0.6900447784938781,0.89167726,0.6941275337838538,0.6755036180113263,0.9006405
17,0,0.7020928400147658,0.35644814339202324,0.7367316,0.6682518104113595,0.3681328770009415,0.7735333,0.6783910873890029,0.4228577025249496,0.6242394,0.6748062426050632,0.4246832161399798,0.7886296,0.6629731140686814,0.3709448628013672,0.69735706,0.6599986054692563,0.36725902644384323,0.38606718,0.7204786201425073,0.4875237537545615,0.87117106,0.6945305948738291,0.48841151794601984,0.7811848,0.6722306321908987,0.5532509979786543,0.5630367,0.6515673320754449,0.5491160790842035,0.65303516,0.7204011844759224,0.6892516678415117,0.8867141,0.6941042886455613,0.6751484813952955,0.90906173
18,0,0.702005427824367,0.3568797534937004,0.5853899,0.6689440944779304,0.36885264364734305,0.7864085,0.6779945471468078,0.4232122317457761,0.57983285,0.674715114910433,0.42483259048908756,0.72209066,0.6623689788940188,0.37210339608717957,0.6224799,0.6614630835335792,0.37170085037346,0.5060472,0.7206724490693706,0.4857479117567446,0.81272316,0.6949434083434499,0.4872353728096529,0.80999225,0.6718595410022586,0.5510031946180123,0.6730583,0.6517927805655771,0.5493423796683767,0.7071491,0.7197692871534218,0.6884126059892524,0.7427313,0.6941503726084466,0.6736793478096863,0.92056525
19,0,0.7024576011667757,0.3567972182859708,0.6178257,0.6686406495696913,0.36890094031144904,0.7664155,0.6784099393147351,0.42340605338653015,0.60362667,0.6746414943136838,0.42535436744079613,0.73390985,0.6621649850538103,0.3700188281447136,0.5037018,0.660928381976595,0.37064420150673155,0.43158814,0.7203994967452146,0.48619689842785824,0.74088764,0.6938337529127787,0.4890443345315481,0.7328626,0.6735490943606258,0.5539653818258252,0.7134413,0.6517867714538164,0.5490829644934623,0.8474989,0.7195866929594843,0.6884396960564413,0.79010713,0.6942176726907627,0.6753194633905282,0.8648431
20,0,0.7023188653044576,0.358275797544214,0.56931293,0.6686658634331745,0.3685026637458715,0.7989123,0.6779826294117833,0.4238554127079416,0.60035175,0.6759153487335997,0.42614005713104297,0.6622481,0.6619627768300089,0.3724451811289735,0.5988721,0.6613213321325768,0.37181830405758215,0.52903885,0.7213690850474752,0.4890906824209406,0.7743721,0.695007446841717,0.4896862591994596,0.77420676,0.671854138793237,0.5526367886320004,0.5415636,0.6518676194819097,0.5503148885521418,0.6374641,0.7201478777341501,0.6888081051936561,0.8651391,0.6943647285979382,0.6741914400839584,0.9073385
