frame,time,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
0,0,0.25677588314756195,0.7228641338202322,0.43094784,0.22041962870612955,0.7177843937976793,0.35580555,0.23805024891544063,0.7940396140022675,0.34509745,0.19867355233108164,0.7786612265332568,0.2770901,0.20764574883579107,0.8217103168507278,0.30584502,0.17547457995368454,0.8164469751135255,0.23390175,0.19343676355928974,0.8502496518435438,0.39919522,0.17328567744563494,0.8412789105913079,0.37010303,0.12192798671050448,0.9108266667277441,0.26241374,0.1110059978049891,0.8923365568267105,0.39825273,0.07670058287757608,1.0052853411018365,0.2558974,0.07035586988356002,0.9923007772459204,0.27839598
1,0,0.2638437717904877,0.7226119519124712,0.7673884,0.22535641467496792,0.7057316478799442,0.7124096,0.22094829534735988,0.8141057906302754,0.9093883,0.18676293938057353,0.7813254459123792,0.84571254,0.16222610062193082,0.8733339132485155,0.7450183,0.14332812188107025,0.8271832335089886,0.63322747,0.21058680774237026,0.8446275100756415,0.8282305,0.1873345929116581,0.8273911454611032,0.81578153,0.12867238747306214,0.8630863776773874,0.63717437,0.11884482885633973,0.843869212139437,0.9322171,0.0827905756516707,0.9913424496085674,0.7350814,0.07233345019615667,0.9647976071116898,0.8405452
2,0,0.2644358458291468,0.7204340867584395,0.8736159,0.22537926400516695,0.702854871401295,0.8746956,0.2205626533723874,0.8143694359418957,0.74908185,0.1880420041083945,0.7793116864164005,0.81118613,0.16528496395542985,0.874180935923522,0.79911196,0.13781958036300956,0.8329364438514585,0.39974117,0.21100395407626454,0.8467516600649359,0.90236324,0.18552205124730675,0.8300341198525586,0.80852896,0.1283028480399916,0.8592279789304191,0.48033065,0.12068822843737281,0.840935671379869,0.9283614,0.08336235023223931,0.9909595103979665,0.82681984,0.07162976916502733,0.9649661193083664,0.8230456
3,0,0.26474542343208496,0.7208343788226363,0.89743465,0.22503152668393542,0.7040253473948646,0.8408431,0.2198344661369932,0.8158438724589111,0.90016145,0.18695145692346982,0.7803372815758337,0.76577765,0.16410179489421006,0.8740753742113712,0.64453185,0.1379666893995209,0.8313410149388846,0.42607993,0.20818432330945963,0.8472913657942801,0.86541563,0.18462374158560424,0.8309298645046175,0.81165826,0.12959502149393193,0.8574726053469813,0.558811,0.12056295096745412,0.8417724418497297,0.95984435,0.08339253091037824,0.9900089058598609,0.8764244,0.07068593093204972,0.9650756391173952,0.8772588
4,0,0.264006005283692,0.7201429326104642,0.899265,0.22601654660165563,0.7042084326610512,0.90727216,0.22051850995785266,0.8150448054379148,0.94029987,0.18735249238358292,0.7795832075348192,0.7683928,0.1637084772088634,0.876190703519539,0.7299734,0.1407971432065887,0.8300332204514533,0.49061057,0.20868024330011786,0.8502442110197136,0.88878584,0.18519519077382568,0.8336236784608663,0.80543923,0.12938463740624495,0.8578680327341817,0.7225317,0.12055556100095965,0.8396549809093354,0.84540606,0.08261385638398977,0.991207433160198,0.9186067,0.07000332316162933,0.965740698266014,0.874017
5,0,0.26489372143205364,0.7206207688788011,0.8609948,0.225442388854103,0.7037507945283247,0.87279475,0.22147641179486222,0.8137616512575243,0.92966145,0.1867011998156986,0.779214731701258,0.84301615,0.1638818075586227,0.8735117710217234,0.6419192,0.14207605525480393,0.8298578971254814,0.41323194,0.20814327377161318,0.8505517884100682,0.9139002,0.18584773927987425,0.8335303680067151,0.73887837,0.12935261475546567,0.8583012395923187,0.7095639,0.12050110389333729,0.8393755838486325,0.91141814,0.08192912970624433,0.9897744627022738,0.7934884,0.07166537066426015,0.9641462318353238,0.84314287
6,0,0.26478095555239656,0.7205260627412747,0.8529359,0.2254949253378495,0.7037674263194353,0.8748585,0.22152751146509597,0.8134589452554332,0.9215281,0.1867693665040937,0.7792071580962213,0.855342,0.16401703920729344,0.8736621811171219,0.62963074,0.14258201444800978,0.8292704045358169,0.42038295,0.20753112719000444,0.8502301008822948,0.9214948,0.1858814793741349,0.8332754638364094,0.74102503,0.12917856705583314,0.8579464476809784,0.7028167,0.12061128873414706,0.8390708867619124,0.91269463,0.08168036662342304,0.9900374082400287,0.7810538,0.07107828301744817,0.9650858561073393,0.8210124
7,0,0.2649032395096703,0.720539167545488,0.87450665,0.2252816196465743,0.7041145971709906,0.88504916,0.2211863286818228,0.8142112091375902,0.93712276,0.18668216978347502,0.7789747491344462,0.8462969,0.1643385458256787,0.8729137606885294,0.67172956,0.14194528022808628,0.8295485843761693,0.4461343,0.2085443935629649,0.8495738848703538,0.9152613,0.18684151922035092,0.8328666768794534,0.7722135,0.12988692412693342,0.8579521688716021,0.696372,0.12071484332330135,0.8394045949099477,0.91423064,0.08217369818108244,0.9897711932045452,0.8191626,0.0718452597029432,0.9640793604112199,0.857043
8,0,0.26489143171546237,0.7206671706255132,0.8486253,0.22489145527953042,0.7038490097761669,0.8385585,0.22127675285878046,0.813809789695832,0.92576355,0.1869947004975548,0.7795980026283448,0.804533,0.16510047523224375,0.8727944322367194,0.65510356,0.14165099307031542,0.8302104980214216,0.42191994,0.20885158514117014,0.8488668520392351,0.91696537,0.1859105946852313,0.8324067242297033,0.7684248,0.1292177995078086,0.858721016423384,0.70984685,0.12064032873613134,0.8399882658346979,0.890238,0.08287470579060247,0.9904825449788419,0.81843674,0.07055669995506042,0.9651591478635624,0.829109
9,0,0.26488394641115703,0.7204859792906777,0.87297267,0.22537262896170326,0.7043158110734917,0.8873446,0.22137244208789114,0.8139044855322357,0.941337,0.18731642974992319,0.7788091552726603,0.82871306,0.16511220585745034,0.8728705610908567,0.63834256,0.14200014852792797,0.8294960481137168,0.4370229,0.2079693505909928,0.8494063188198376,0.9100299,0.1854748657701637,0.8321485402910588,0.77915335,0.12870554676775153,0.8586051876329042,0.67495984,0.11986727220248683,0.8412033836702142,0.9303129,0.08175610366317748,0.9923434713505503,0.8315136,0.07036183521412909,0.964750045334553,0.829586
