molab_frame,molab_time,video_frame,video_time,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z
176,1.76,164,3.28,0.192,0.073,0.099,-0.235,-0.11,-0.061,0.051,0.257,-0.126,0.071,-0.173,-0.043,-0.287,0.181,-0.032,-0.115,0.152,0.231,-0.375,-0.404,0.056,-0.001,0.0,0.954,0.005,-0.002,0.96,-0.004,0.003,1.005,-0.01,0.001,0.963,0.001,0.006,1.029,0.004,0.006,0.973,-0.004,0.001,0.893,-0.014,0.286,-0.442,0.396,0.769,-0.68,-0.003,0.394,-1.341,-0.098,-0.268,0.247,-0.037,-0.289,0.823,0.251,0.018,0.534,-0.333,-0.867,0.62,1.0,0.0,0.001,0.001,1.0,-0.001,-0.002,0.001,1.0,-0.002,0.0,0.0,1.0,0.001,0.002,0.002,1.0,0.0,0.001,0.002,1.0,0.001,-0.001,0.002,1.0,-0.002,0.002,0.002
177,1.77,164,3.28,0.169,0.046,0.103,-0.269,-0.123,-0.072,0.037,0.271,-0.127,0.12,-0.184,-0.039,-0.235,0.203,-0.034,-0.12,0.117,0.236,-0.348,-0.361,0.056,-0.002,-0.003,0.95,0.003,-0.006,0.955,-0.007,-0.006,1.006,-0.002,0.007,0.961,0.001,-0.001,1.03,0.0,0.002,0.979,-0.004,0.003,0.892,-0.281,0.207,-0.259,0.455,1.0,-0.563,0.053,0.377,-0.659,-0.093,-0.491,0.293,0.098,-0.188,0.752,0.006,0.1,0.512,-0.136,-0.857,0.574,1.0,0.0,0.001,0.001,1.0,-0.001,-0.002,0.001,1.0,-0.002,0.0,0.0,1.0,0.001,0.002,0.002,1.0,0.0,0.0,0.002,1.0,0.001,-0.001,0.002,1.0,-0.002,0.002,0.002
178,1.78,165,3.3,0.161,-0.024,0.104,-0.248,-0.103,-0.08,0.031,0.264,-0.124,0.062,-0.164,-0.035,-0.24,0.189,-0.036,-0.094,0.092,0.238,-0.291,-0.311,0.055,0.002,-0.001,0.946,-0.002,-0.004,0.956,-0.007,-0.004,1.003,0.002,-0.002,0.959,0.001,0.007,1.028,0.0,0.001,0.979,-0.001,0.002,0.887,-0.122,0.248,-0.069,0.148,1.205,-0.496,0.196,0.45,-0.194,-0.379,-0.397,0.216,0.14,-0.436,0.58,-0.239,0.028,0.266,0.011,-0.97,0.374,1.0,0.0,0.0,0.001,1.0,-0.001,-0.002,0.001,1.0,-0.002,0.001,0.0,1.0,0.001,0.002,0.002,1.0,0.0,0.0,0.002,1.0,0.001,-0.001,0.002,1.0,-0.002,0.002,0.002
179,1.79,165,3.3,0.219,-0.052,0.102,-0.204,-0.083,-0.085,0.076,0.242,-0.119,0.089,-0.198,-0.033,-0.23,0.186,-0.034,-0.066,0.07,0.24,-0.251,-0.245,0.052,0.0,0.002,0.955,-0.007,0.004,0.958,-0.004,-0.009,1.001,-0.003,0.004,0.961,0.006,0.001,1.027,-0.004,-0.004,0.977,0.003,-0.001,0.895,-0.329,0.156,-0.208,-0.095,1.219,-0.432,0.297,0.487,0.033,-0.391,-0.077,0.074,0.127,-0.512,0.341,-0.179,-0.101,0.123,0.302,-0.98,0.483,1.0,0.0,0.0,0.001,1.0,-0.001,-0.001,0.001,1.0,-0.002,0.001,0.0,1.0,0.001,0.002,0.002,1.0,0.0,0.0,0.002,1.0,0.001,-0.001,0.002,1.0,-0.002,0.002,0.002
180,1.8,166,3.32,0.196,-0.074,0.098,-0.229,-0.042,-0.087,0.096,0.231,-0.116,0.046,-0.26,-0.034,-0.241,0.176,-0.03,-0.098,0.067,0.24,-0.274,-0.199,0.049,-0.002,-0.005,0.954,-0.011,0.001,0.96,-0.005,-0.006,1.002,-0.004,0.001,0.955,0.006,0.004,1.024,0.0,0.006,0.979,0.005,-0.001,0.893,-0.342,0.327,-0.194,-0.147,1.041,-0.182,0.262,0.265,0.199,-0.422,-0.024,0.014,0.216,-0.409,-0.132,-0.24,-0.262,0.034,0.215,-0.986,0.273,1.0,0.0,0.0,0.001,1.0,-0.001,-0.001,0.001,1.0,-0.002,0.001,0.0,1.0,0.001,0.002,0.002,1.0,0.001,0.0,0.002,1.0,0.001,-0.001,0.002,1.0,-0.002,0.001,0.002
181,1.81,166,3.32,0.14,-0.09,0.092,-0.26,0.011,-0.088,0.074,0.219,-0.11,0.073,-0.271,-0.037,-0.24,0.171,-0.021,-0.13,0.077,0.24,-0.314,-0.166,0.044,-0.002,-0.003,0.947,-0.012,-0.001,0.955,-0.008,0.0,0.999,-0.002,0.003,0.961,0.008,-0.001,1.029,0.002,0.006,0.973,0.011,-0.006,0.892,-0.055,0.168,-0.088,-0.142,0.867,-0.127,0.243,0.303,0.447,-0.524,-0.171,-0.127,0.227,-0.522,-0.485,-0.18,-0.095,-0.013,-0.062,-0.914,0.474,1.0,-0.001,0.001,0.001,1.0,-0.001,-0.001,0.001,1.0,-0.002,0.001,0.0,1.0,0.001,0.002,0.002,1.0,0.0,-0.001,0.002,1.0,0.001,-0.001,0.002,1.0,-0.002,0.001,0.002
182,1.82,167,3.34,0.088,-0.091,0.087,-0.278,0.029,-0.091,0.059,0.209,-0.103,0.018,-0.236,-0.039,-0.268,0.103,-0.013,-0.159,0.059,0.24,-0.354,-0.109,0.041,-0.005,-0.005,0.948,-0.01,0.003,0.947,-0.007,0.001,1.0,-0.002,-0.001,0.965,0.001,0.001,1.027,-0.001,0.006,0.973,0.011,-0.006,0.888,-0.043,0.123,-0.049,-0.135,0.386,-0.229,0.306,0.121,0.465,-0.428,0.001,-0.271,0.208,-0.311,-0.427,0.003,-0.041,0.015,-0.318,-0.658,0.327,1.0,-0.001,0.001,0.001,1.0,-0.001,0.0,0.001,1.0,-0.002,0.002,0.0,1.0,0.001,0.002,0.002,1.0,0.001,0.0,0.002,1.0,0.001,-0.001,0.002,1.0,-0.002,0.0,0.002
183,1.83,167,3.34,0.146,-0.054,0.084,-0.293,0.064,-0.092,0.107,0.168,-0.1,-0.004,-0.272,-0.039,-0.268,0.099,-0.007,-0.194,0.067,0.24,-0.403,-0.079,0.038,-0.003,0.0,0.953,-0.007,0.004,0.953,-0.001,-0.009,0.997,-0.003,-0.001,0.964,0.007,-0.001,1.025,0.002,0.006,0.97,0.006,-0.005,0.887,0.202,0.06,-0.104,-0.186,-0.04,-0.156,0.195,0.015,0.187,-0.241,-0.115,-0.285,0.043,-0.183,-0.241,0.125,-0.041,0.014,-0.419,-0.429,0.345,1.0,-0.001,0.001,0.001,1.0,-0.001,0.0,0.001,1.0,-0.002,0.001,0.0,1.0,0.0,0.002,0.002,1.0,0.001,-0.001,0.002,1.0,0.002,-0.001,0.002,1.0,-0.002,0.0,0.002
184,1.84,168,3.36,0.089,-0.047,0.084,-0.325,0.095,-0.093,0.082,0.153,-0.102,-0.019,-0.275,-0.039,-0.284,0.101,-0.003,-0.231,0.069,0.241,-0.457,-0.05,0.037,-0.003,-0.003,0.954,-0.004,-0.001,0.956,-0.006,0.003,1.001,0.002,-0.002,0.961,0.006,0.001,1.024,0.002,0.01,0.963,0.008,-0.006,0.891,0.244,0.071,-0.2,0.01,-0.483,0.046,-0.057,-0.048,-0.197,0.1,-0.22,-0.184,-0.037,-0.032,-0.176,0.309,-0.016,0.095,-0.351,-0.017,0.236,1.0,-0.001,0.001,0.001,1.0,-0.001,0.0,0.001,1.0,-0.002,0.002,0.0,1.0,0.0,0.001,0.002,1.0,0.001,-0.001,0.002,1.0,0.002,-0.001,0.002,1.0,-0.002,0.0,0.002
185,1.85,168,3.36,0.089,-0.066,0.087,-0.325,0.112,-0.092,0.082,0.154,-0.108,0.004,-0.3,-0.038,-0.272,0.114,-0.003,-0.265,0.086,0.242,-0.467,-0.048,0.038,0.0,0.002,0.956,-0.001,0.001,0.951,-0.003,0.0,1.001,-0.002,0.002,0.965,0.006,0.002,1.027,0.003,0.006,0.97,0.003,-0.001,0.888,0.263,-0.06,-0.168,0.022,-0.966,0.136,-0.108,-0.155,-0.485,0.115,-0.008,-0.127,0.003,0.123,-0.087,0.369,0.067,0.071,-0.108,0.552,-0.056,1.0,0.0,0.001,0.001,1.0,-0.001,0.0,0.001,1.0,-0.001,0.002,0.0,1.0,0.001,0.001,0.002,1.0,0.001,-0.001,0.002,1.0,0.002,-0.001,0.002,1.0,-0.002,0.0,0.002
186,1.86,169,3.38,0.144,-0.018,0.093,-0.33,0.111,-0.091,0.142,0.127,-0.118,-0.009,-0.334,-0.037,-0.225,0.17,-0.007,-0.302,0.084,0.242,-0.476,-0.076,0.042,-0.005,0.003,0.951,-0.002,0.003,0.96,0.001,-0.007,1.003,-0.003,-0.001,0.962,0.007,-0.001,1.026,0.001,0.006,0.969,-0.003,0.001,0.887,0.215,-0.111,-0.117,0.028,-1.198,0.21,-0.27,-0.191,-0.702,0.136,-0.02,-0.024,-0.162,0.251,0.098,0.309,-0.07,0.066,0.156,0.788,-0.33,1.0,0.0,0.001,0.001,1.0,0.0,0.0,0.001,1.0,-0.001,0.001,0.0,1.0,0.0,0.001,0.002,1.0,0.0,-0.002,0.002,1.0,0.003,-0.001,0.002,1.0,-0.002,0.0,0.002
187,1.87,169,3.38,0.138,-0.024,0.098,-0.329,0.105,-0.089,0.14,0.14,-0.125,-0.018,-0.323,-0.036,-0.222,0.219,-0.013,-0.321,0.116,0.243,-0.466,-0.137,0.047,0.0,0.001,0.953,0.003,0.002,0.962,0.0,0.0,1.005,0.0,0.002,0.964,0.007,0.005,1.027,0.006,0.007,0.972,-0.003,0.002,0.891,0.221,-0.071,-0.071,0.146,-1.003,0.21,-0.248,-0.232,-0.574,0.18,0.012,0.043,-0.104,0.195,0.129,0.552,-0.069,0.064,0.125,0.881,-0.443,1.0,0.0,0.001,0.001,1.0,0.0,0.0,0.001,1.0,-0.001,0.001,0.0,1.0,0.001,0.001,0.002,1.0,0.001,-0.002,0.002,1.0,0.003,-0.001,0.002,1.0,-0.001,0.0,0.002
188,1.88,170,3.4,0.179,-0.075,0.102,-0.35,0.091,-0.087,0.159,0.21,-0.131,-0.011,-0.3,-0.039,-0.219,0.225,-0.017,-0.35,0.142,0.244,-0.463,-0.187,0.052,0.0,0.003,0.955,0.005,0.001,0.961,-0.007,-0.004,1.004,-0.002,0.003,0.96,0.002,0.004,1.028,0.004,0.007,0.974,-0.004,0.003,0.886,0.107,-0.042,-0.002,0.199,-0.54,0.253,-0.207,-0.195,-0.336,0.153,-0.086,0.218,-0.185,0.252,-0.103,0.491,-0.039,0.011,0.233,0.627,-0.517,1.0,0.0,0.001,0.001,1.0,0.0,0.0,0.001,1.0,-0.001,0.001,0.0,1.0,0.001,0.001,0.002,1.0,0.001,-0.002,0.002,1.0,0.003,-0.001,0.002,1.0,-0.001,0.0,0.002
189,1.89,170,3.4,0.227,-0.09,0.101,-0.31,0.07,-0.085,0.184,0.274,-0.131,-0.006,-0.245,-0.041,-0.229,0.233,-0.022,-0.319,0.156,0.244,-0.423,-0.239,0.056,-0.003,0.005,0.949,0.003,0.0,0.96,-0.006,-0.004,1.004,-0.002,0.002,0.964,-0.003,0.006,1.028,0.003,0.004,0.974,-0.006,-0.001,0.889,0.053,-0.008,0.056,0.189,-0.115,0.181,-0.253,-0.249,0.119,0.082,0.19,0.191,-0.092,0.177,0.072,0.126,-0.177,0.008,0.31,0.392,-0.402,1.0,0.0,0.001,0.001,1.0,0.0,-0.001,0.001,1.0,-0.002,0.002,0.0,1.0,0.001,0.001,0.002,1.0,0.001,-0.001,0.002,1.0,0.003,-0.001,0.002,1.0,-0.001,0.001,0.002
190,1.9,171,3.42,0.273,-0.045,0.099,-0.312,0.056,-0.083,0.17,0.245,-0.128,0.005,-0.243,-0.041,-0.233,0.23,-0.024,-0.288,0.144,0.242,-0.398,-0.26,0.056,-0.004,0.005,0.956,0.002,-0.004,0.952,0.0,-0.005,1.005,-0.008,0.004,0.958,-0.001,0.002,1.03,0.002,0.003,0.971,-0.006,-0.003,0.889,-0.22,-0.127,0.194,0.117,0.367,0.093,-0.203,-0.083,0.397,0.014,0.116,0.16,-0.164,0.193,0.117,0.124,-0.088,-0.152,0.081,-0.042,-0.101,1.0,0.001,0.001,0.001,1.0,0.0,-0.001,0.001,1.0,-0.002,0.001,0.0,1.0,0.001,0.001,0.002,1.0,0.001,-0.001,0.002,1.0,0.003,-0.001,0.002,1.0,-0.001,0.001,0.002
191,1.91,171,3.42,0.214,-0.01,0.09,-0.308,0.026,-0.08,0.113,0.246,-0.12,0.035,-0.243,-0.041,-0.193,0.222,-0.025,-0.256,0.133,0.24,-0.343,-0.273,0.053,-0.003,0.0,0.95,0.003,-0.002,0.955,-0.001,-0.001,1.001,-0.007,0.004,0.961,-0.003,0.0,1.031,0.0,-0.001,0.973,-0.004,0.0,0.891,-0.243,-0.162,0.064,-0.127,0.363,0.098,-0.109,-0.059,0.941,-0.11,0.052,0.105,-0.227,0.075,0.142,-0.059,-0.195,-0.21,0.031,-0.238,0.048,1.0,0.0,0.001,0.001,1.0,0.0,-0.001,0.001,1.0,-0.001,0.001,0.0,1.0,0.001,0.001,0.002,1.0,0.001,-0.001,0.002,1.0,0.002,-0.001,0.002,1.0,-0.001,0.001,0.002
192,1.92,172,3.44,0.244,-0.056,0.081,-0.367,0.051,-0.076,0.118,0.234,-0.111,0.041,-0.172,-0.042,-0.204,0.213,-0.023,-0.288,0.134,0.238,-0.393,-0.3,0.049,0.001,0.001,0.954,-0.002,-0.005,0.954,-0.003,-0.004,0.999,0.0,0.002,0.963,-0.003,0.001,1.03,0.002,0.01,0.978,-0.007,-0.004,0.891,-0.304,-0.042,0.128,-0.122,0.112,0.114,-0.087,-0.101,1.069,-0.204,-0.192,0.06,-0.321,0.092,-0.014,-0.242,-0.196,-0.208,0.002,-0.324,0.15,1.0,0.0,0.001,0.001,1.0,-0.001,-0.001,0.001,1.0,-0.002,0.001,0.0,1.0,0.001,0.001,0.002,1.0,0.001,0.0,0.002,1.0,0.003,-0.001,0.002,1.0,-0.001,0.001,0.002
193,1.93,172,3.44,0.231,-0.033,0.072,-0.325,0.021,-0.074,0.146,0.241,-0.1,0.077,-0.204,-0.041,-0.199,0.2,-0.022,-0.25,0.138,0.236,-0.388,-0.293,0.046,-0.001,-0.003,0.951,0.005,-0.001,0.953,0.004,-0.009,0.998,-0.007,0.003,0.967,0.001,-0.002,1.029,0.002,0.001,0.975,-0.002,-0.004,0.893,-0.167,-0.035,0.188,-0.243,0.033,0.077,0.042,-0.032,1.098,-0.222,-0.054,0.007,-0.275,0.055,0.074,-0.302,-0.226,-0.155,0.125,-0.258,0.203,1.0,0.0,0.001,0.001,1.0,-0.001,-0.001,0.001,1.0,-0.002,0.001,0.001,1.0,0.001,0.001,0.002,1.0,0.001,0.0,0.002,1.0,0.002,-0.001,0.002,1.0,-0.001,0.001,0.002
194,1.94,173,3.46,0.18,0.005,0.065,-0.324,0.051,-0.074,0.093,0.203,-0.093,0.13,-0.172,-0.041,-0.21,0.168,-0.019,-0.215,0.157,0.237,-0.386,-0.305,0.044,-0.003,-0.004,0.945,0.001,-0.004,0.944,0.003,0.0,0.998,-0.002,0.004,0.965,-0.004,-0.003,1.026,0.005,-0.001,0.974,-0.001,-0.01,0.885,-0.12,0.016,0.137,-0.303,-0.122,0.0,-0.075,0.223,0.765,-0.35,0.105,-0.094,-0.112,-0.131,-0.094,-0.545,-0.263,0.037,0.006,-0.244,0.182,1.0,0.0,0.001,0.001,1.0,-0.001,-0.001,0.001,1.0,-0.002,0.001,0.001,1.0,0.001,0.001,0.002,1.0,0.0,0.0,0.002,1.0,0.002,-0.001,0.002,1.0,-0.002,0.001,0.002
195,1.95,173,3.46,0.215,0.062,0.062,-0.322,0.053,-0.076,0.079,0.187,-0.088,0.145,-0.111,-0.04,-0.224,0.145,-0.015,-0.18,0.171,0.237,-0.386,-0.323,0.043,-0.004,0.001,0.955,0.003,-0.006,0.95,0.003,-0.006,0.995,-0.002,0.003,0.964,-0.003,-0.002,1.026,0.008,-0.008,0.969,-0.003,-0.011,0.891,-0.012,-0.054,0.022,-0.065,0.039,-0.12,-0.076,0.167,0.399,-0.252,-0.073,-0.242,0.023,-0.03,-0.164,-0.363,0.01,0.047,-0.036,-0.021,0.211,1.0,0.0,0.001,0.001,1.0,-0.001,-0.001,0.001,1.0,-0.002,0.001,0.001,1.0,0.001,0.001,0.002,1.0,0.0,0.0,0.002,1.0,0.002,-0.001,0.002,1.0,-0.002,0.001,0.002
196,1.96,174,3.48,0.266,0.108,0.062,-0.304,0.03,-0.078,0.083,0.195,-0.088,0.144,-0.102,-0.041,-0.221,0.158,-0.012,-0.142,0.178,0.238,-0.38,-0.343,0.042,-0.004,0.002,0.953,0.008,-0.007,0.95,0.003,-0.008,1.003,-0.001,0.0,0.96,0.0,-0.001,1.028,0.004,-0.003,0.97,-0.006,-0.013,0.883,0.149,-0.031,-0.098,0.002,-0.211,-0.105,0.02,0.151,-0.117,-0.197,-0.083,-0.218,-0.023,0.008,-0.251,-0.424,0.01,0.048,-0.004,0.144,0.141,1.0,0.0,0.001,0.001,1.0,-0.001,-0.001,0.001,1.0,-0.002,0.0,0.001,1.0,0.001,0.001,0.002,1.0,0.0,0.0,0.002,1.0,0.001,-0.002,0.002,1.0,-0.002,0.001,0.002
197,1.97,174,3.48,0.269,0.101,0.067,-0.3,0.026,-0.079,0.086,0.202,-0.093,0.138,-0.164,-0.037,-0.237,0.214,-0.012,-0.107,0.186,0.239,-0.372,-0.373,0.043,-0.001,-0.002,0.953,0.004,-0.008,0.955,0.0,-0.012,1.005,-0.004,0.001,0.969,0.001,-0.001,1.027,0.005,-0.005,0.97,-0.007,-0.01,0.888,0.083,0.049,-0.079,0.126,-0.248,-0.031,0.0,-0.045,-0.583,-0.107,-0.093,-0.273,0.034,-0.012,0.094,-0.241,0.171,0.135,0.095,0.278,0.026,1.0,0.0,0.001,0.001,1.0,-0.002,-0.001,0.001,1.0,-0.002,0.0,0.001,1.0,0.001,0.001,0.002,1.0,0.0,0.0,0.002,1.0,0.001,-0.002,0.002,1.0,-0.002,0.002,0.002
198,1.98,175,3.5,0.25,0.063,0.075,-0.3,0.013,-0.08,0.068,0.225,-0.103,0.082,-0.202,-0.036,-0.293,0.253,-0.01,-0.075,0.165,0.24,-0.369,-0.369,0.043,-0.001,-0.004,0.948,0.001,-0.009,0.963,-0.004,-0.007,1.004,-0.004,-0.002,0.965,0.001,0.001,1.021,0.002,0.0,0.971,-0.005,-0.008,0.887,0.076,0.134,-0.073,0.247,-0.092,0.045,0.068,-0.092,-0.901,0.116,-0.08,-0.316,0.095,-0.046,-0.209,-0.302,0.117,0.106,0.119,0.025,0.075,1.0,0.0,0.001,0.001,1.0,-0.002,-0.001,0.001,1.0,-0.003,0.001,0.0,1.0,0.001,0.001,0.002,1.0,0.0,0.0,0.002,1.0,0.001,-0.001,0.002,1.0,-0.003,0.002,0.002
199,1.99,175,3.5,0.255,0.034,0.083,-0.315,0.005,-0.078,0.08,0.206,-0.113,0.114,-0.245,-0.037,-0.267,0.298,-0.005,-0.07,0.13,0.24,-0.371,-0.368,0.041,0.0,-0.004,0.95,0.001,-0.005,0.958,-0.001,-0.006,1.001,-0.005,0.001,0.961,0.002,-0.002,1.03,0.001,0.001,0.966,-0.008,-0.006,0.895,-0.061,0.128,-0.133,0.183,0.118,0.107,0.059,-0.162,-0.951,0.065,-0.221,-0.105,0.105,-0.123,-0.248,-0.364,0.123,-0.03,0.035,0.027,0.198,1.0,-0.001,0.001,0.001,1.0,-0.002,-0.001,0.001,1.0,-0.003,0.001,0.0,1.0,0.001,0.002,0.002,1.0,0.0,-0.001,0.002,1.0,0.001,-0.001,0.002,1.0,-0.003,0.002,0.002
200,2.0,176,3.52,0.316,0.053,0.093,-0.352,0.059,-0.078,0.082,0.162,-0.123,0.115,-0.214,-0.036,-0.267,0.297,-0.003,-0.081,0.16,0.239,-0.413,-0.408,0.037,-0.002,0.004,0.948,0.001,-0.006,0.959,0.001,-0.009,1.009,-0.002,0.0,0.964,-0.001,-0.005,1.029,0.005,0.003,0.974,-0.006,-0.011,0.888,-0.049,0.083,-0.094,0.115,0.254,-0.063,0.169,-0.172,-1.031,0.072,-0.317,-0.009,0.104,-0.086,0.067,-0.546,-0.014,-0.034,0.118,-0.233,0.258,1.0,0.0,0.001,0.001,1.0,-0.002,-0.001,0.001,1.0,-0.003,0.001,0.0,1.0,0.0,0.001,0.002,1.0,-0.001,0.0,0.002,1.0,0.001,-0.001,0.002,1.0,-0.003,0.002,0.002
201,2.01,176,3.52,0.262,0.095,0.102,-0.328,0.076,-0.079,0.039,0.112,-0.133,0.123,-0.206,-0.033,-0.289,0.23,-0.003,-0.05,0.139,0.24,-0.385,-0.349,0.034,-0.003,-0.002,0.953,0.0,-0.005,0.953,0.001,-0.002,0.999,-0.004,0.003,0.966,-0.002,0.001,1.029,0.001,0.0,0.969,0.0,-0.006,0.9,-0.036,0.037,-0.055,-0.131,0.383,-0.037,0.25,-0.154,-0.923,0.127,-0.328,0.015,0.054,-0.129,0.332,-0.545,-0.18,0.013,0.076,-0.454,0.352,1.0,0.0,0.001,0.001,1.0,-0.002,-0.001,0.001,1.0,-0.003,0.0,0.0,1.0,0.001,0.002,0.002,1.0,0.0,0.0,0.002,1.0,0.0,-0.001,0.002,1.0,-0.003,0.002,0.002
202,2.02,177,3.54,0.208,0.122,0.108,-0.323,0.039,-0.082,0.046,0.097,-0.136,0.119,-0.146,-0.034,-0.338,0.179,-0.003,-0.071,0.117,0.24,-0.435,-0.301,0.033,-0.002,-0.004,0.947,0.003,-0.002,0.95,0.001,-0.004,1.003,0.001,0.003,0.964,-0.004,0.003,1.032,-0.003,0.007,0.977,-0.002,-0.007,0.887,0.048,-0.048,0.01,-0.198,0.443,-0.246,0.24,-0.047,-0.625,0.168,-0.351,0.221,0.019,-0.109,0.188,-0.423,-0.073,0.071,-0.04,-0.545,0.244,1.0,-0.001,0.001,0.001,1.0,-0.002,-0.001,0.001,1.0,-0.003,0.0,0.0,1.0,0.001,0.001,0.002,1.0,0.0,0.0,0.002,1.0,0.001,-0.001,0.002,1.0,-0.003,0.002,0.002
203,2.03,177,3.54,0.218,0.131,0.112,-0.322,0.007,-0.085,0.055,0.083,-0.139,0.1,-0.146,-0.034,-0.337,0.112,-0.002,-0.096,0.101,0.24,-0.445,-0.249,0.03,0.001,0.003,0.955,0.007,0.002,0.948,0.004,-0.003,0.997,-0.004,0.001,0.967,-0.003,0.001,1.028,-0.001,0.006,0.976,0.0,-0.004,0.886,-0.031,0.078,-0.01,-0.018,0.639,-0.248,0.208,0.162,-0.464,0.036,-0.246,0.259,0.067,-0.089,0.256,-0.546,-0.097,-0.011,-0.047,-0.52,0.299,1.0,-0.001,0.001,0.001,1.0,-0.002,-0.001,0.001,1.0,-0.002,0.0,0.0,1.0,0.001,0.002,0.002,1.0,0.0,0.0,0.002,1.0,0.001,-0.001,0.002,1.0,-0.003,0.001,0.002
204,2.04,178,3.56,0.258,0.162,0.115,-0.312,-0.009,-0.091,0.095,0.05,-0.139,0.094,-0.076,-0.033,-0.318,0.066,-0.003,-0.12,0.083,0.242,-0.436,-0.216,0.031,-0.002,0.0,0.952,0.002,0.005,0.95,0.003,-0.006,1.0,0.003,0.003,0.962,-0.003,0.0,1.029,0.001,0.003,0.977,0.0,0.001,0.89,-0.061,0.128,-0.133,-0.019,0.544,-0.346,0.229,0.181,-0.345,0.063,-0.553,0.22,0.197,-0.162,0.241,-0.483,-0.026,0.238,-0.023,-0.514,0.165,1.0,0.0,0.001,0.001,1.0,-0.002,-0.001,0.001,1.0,-0.003,0.0,0.0,1.0,0.001,0.001,0.002,1.0,0.0,0.001,0.002,1.0,0.001,-0.001,0.002,1.0,-0.003,0.001,0.002
205,2.05,178,3.56,0.232,0.189,0.114,-0.332,-0.052,-0.099,0.111,0.052,-0.134,0.092,-0.095,-0.033,-0.318,0.08,-0.004,-0.146,0.07,0.244,-0.428,-0.204,0.03,-0.002,-0.005,0.956,0.006,-0.002,0.946,0.008,-0.008,0.997,-0.003,0.004,0.965,0.001,0.007,1.027,0.001,0.003,0.974,-0.003,-0.001,0.887,-0.026,0.225,-0.223,-0.02,0.335,-0.599,0.266,0.459,-0.145,-0.095,-0.141,0.297,0.183,-0.201,0.317,-0.545,0.004,0.185,0.044,-0.361,0.239,1.0,-0.001,0.001,0.001,1.0,-0.002,-0.001,0.001,1.0,-0.003,-0.001,0.0,1.0,0.001,0.001,0.002,1.0,0.0,0.0,0.002,1.0,0.001,-0.001,0.002,1.0,-0.002,0.001,0.002
