molab_frame,molab_time,video_frame,video_time,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z
1076,10.76,623,12.46,-86.652,-9.858,-10.655,57.062,-3.911,1.381,-2.201,1.862,7.925,-10.158,-1.319,3.544,-26.082,-0.338,6.549,-23.704,-9.404,-1.925,-94.73,-4.605,-6.646,0.157,0.236,0.932,-0.014,-0.828,0.276,0.11,0.091,0.937,0.012,0.027,0.968,0.073,-1.057,0.247,0.069,-1.003,0.16,0.045,0.341,0.903,-0.314,-1.894,2.636,1.904,-7.941,8.179,1.533,3.813,0.872,-1.904,-9.024,-1.008,-67.643,-41.996,1.246,-54.94,-16.374,-3.414,11.772,4.353,11.245,0.994,0.067,-0.078,-0.041,0.878,-0.477,0.036,-0.006,0.997,0.044,-0.064,0.027,1.0,0.012,0.012,0.002,0.747,-0.664,0.0,-0.042,0.763,-0.644,-0.037,0.042,0.994,0.101,0.003,0.033
1077,10.77,623,12.46,-87.189,-9.797,-10.773,57.083,-3.82,1.427,-2.18,1.925,7.888,-10.275,-1.215,3.67,-26.68,-0.112,6.542,-24.248,-9.439,-2.076,-95.441,-4.604,-6.374,0.14,0.217,0.939,-0.039,-0.85,0.294,0.111,0.094,0.941,0.01,0.03,0.956,0.163,-1.089,0.254,0.027,-1.028,0.173,0.089,0.351,0.915,-2.508,-0.224,3.978,0.357,-9.087,4.595,1.167,3.258,0.371,-1.794,-6.981,0.588,-60.056,-39.417,2.024,-55.338,-14.881,-2.087,7.244,4.209,12.761,0.994,0.067,-0.078,-0.041,0.878,-0.477,0.035,-0.005,0.997,0.044,-0.064,0.027,1.0,0.012,0.011,0.002,0.743,-0.668,-0.002,-0.04,0.76,-0.648,-0.039,0.042,0.994,0.102,0.003,0.034
1078,10.78,624,12.48,-87.625,-9.819,-10.958,57.099,-3.713,1.455,-2.168,1.986,7.887,-10.359,-1.135,3.778,-27.211,0.043,6.525,-24.726,-9.497,-2.104,-96.039,-4.601,-6.17,0.128,0.215,0.966,-0.041,-0.84,0.342,0.087,0.078,0.949,0.0,0.021,0.958,0.229,-1.122,0.244,-0.028,-1.038,0.179,0.099,0.325,0.907,-5.004,-0.687,1.269,0.863,-10.752,2.996,0.683,2.899,0.841,-2.011,-5.312,1.579,-53.166,-32.214,1.585,-49.748,-18.95,0.527,3.164,3.575,12.005,0.994,0.067,-0.078,-0.041,0.878,-0.477,0.035,-0.004,0.997,0.044,-0.063,0.027,1.0,0.012,0.011,0.002,0.74,-0.671,-0.004,-0.038,0.757,-0.651,-0.04,0.043,0.994,0.102,0.004,0.035
1079,10.79,624,12.48,-88.031,-9.844,-11.158,57.117,-3.591,1.498,-2.128,2.034,7.902,-10.411,-1.074,3.872,-27.661,0.064,6.535,-25.189,-9.528,-2.132,-96.521,-4.625,-6.076,0.131,0.186,1.001,-0.033,-0.875,0.406,0.102,0.086,0.948,-0.001,0.01,0.961,0.239,-1.073,0.209,-0.114,-1.044,0.136,0.07,0.3,0.882,-6.683,-1.557,-0.663,0.529,-12.018,4.549,0.332,1.423,0.48,-1.637,-3.939,1.713,-46.703,-19.929,-0.304,-46.796,-18.084,0.543,-1.374,3.29,10.732,0.994,0.066,-0.078,-0.041,0.878,-0.477,0.034,-0.004,0.997,0.044,-0.063,0.027,1.0,0.011,0.01,0.003,0.738,-0.674,-0.005,-0.037,0.754,-0.654,-0.041,0.045,0.994,0.103,0.004,0.036
1080,10.8,625,12.5,-88.397,-9.85,-11.255,57.15,-3.435,1.539,-2.072,2.052,7.905,-10.406,-1.019,3.942,-28.013,-0.055,6.554,-25.597,-9.436,-2.136,-96.884,-4.683,-6.082,0.126,0.143,1.005,-0.045,-0.872,0.378,0.112,0.078,0.932,-0.015,0.019,0.961,0.204,-1.034,0.181,-0.089,-1.039,0.081,0.054,0.296,0.904,-6.592,-1.524,0.163,-1.015,-15.57,4.086,0.337,0.39,0.209,0.15,-3.095,2.004,-39.738,-7.844,-3.117,-42.394,-8.482,1.439,-5.537,2.846,8.675,0.994,0.066,-0.078,-0.041,0.878,-0.478,0.033,-0.003,0.997,0.044,-0.063,0.027,1.0,0.011,0.01,0.003,0.735,-0.677,-0.006,-0.037,0.751,-0.657,-0.042,0.045,0.994,0.102,0.004,0.037
1081,10.81,625,12.5,-88.746,-9.847,-11.279,57.223,-3.247,1.584,-1.988,2.011,7.907,-10.327,-0.961,3.992,-28.258,-0.25,6.554,-25.957,-9.244,-2.14,-97.154,-4.736,-6.122,0.137,0.124,0.995,-0.033,-0.915,0.426,0.128,0.079,0.939,-0.008,0.029,0.952,0.126,-1.038,0.127,-0.01,-1.029,0.055,0.049,0.292,0.941,-6.643,-1.445,0.211,-5.152,-18.519,4.587,-0.132,0.107,0.07,0.912,-2.951,1.816,-33.742,-2.439,-2.615,-41.494,-1.127,2.008,-8.349,2.599,6.504,0.994,0.065,-0.078,-0.041,0.878,-0.478,0.031,-0.001,0.997,0.044,-0.063,0.027,1.0,0.011,0.009,0.003,0.733,-0.679,-0.006,-0.037,0.749,-0.66,-0.042,0.045,0.994,0.102,0.004,0.037
1082,10.82,626,12.52,-89.113,-9.899,-11.295,57.319,-3.043,1.631,-1.922,2.039,7.915,-10.262,-0.921,4.017,-28.447,-0.431,6.496,-26.296,-9.026,-2.151,-97.365,-4.723,-6.121,0.165,0.137,0.989,-0.029,-0.95,0.481,0.133,0.082,0.935,-0.008,0.016,0.96,0.064,-1.057,0.126,0.034,-1.025,0.054,0.046,0.283,0.955,-6.576,-2.376,-0.984,-7.562,-19.898,4.762,-0.625,0.524,-0.158,0.611,-1.989,1.457,-31.035,-5.072,-0.287,-41.935,0.452,1.778,-10.907,1.436,3.815,0.994,0.064,-0.078,-0.041,0.877,-0.479,0.03,0.0,0.997,0.044,-0.063,0.027,1.0,0.011,0.009,0.003,0.732,-0.681,-0.007,-0.037,0.746,-0.663,-0.042,0.045,0.994,0.101,0.004,0.038
1083,10.83,626,12.52,-89.457,-9.947,-11.351,57.406,-2.844,1.663,-1.834,2.108,7.948,-10.121,-0.909,4.004,-28.648,-0.601,6.384,-26.632,-8.828,-2.161,-97.559,-4.653,-6.095,0.187,0.135,0.992,-0.018,-0.98,0.517,0.127,0.094,0.94,-0.014,0.029,0.956,0.028,-1.059,0.087,0.034,-1.041,0.036,0.029,0.243,0.993,-7.337,-3.63,-3.943,-6.644,-19.174,3.752,-1.642,1.195,-0.09,1.036,-1.404,1.965,-29.645,-5.103,0.692,-40.851,-0.574,0.272,-12.687,0.542,0.497,0.994,0.064,-0.079,-0.042,0.877,-0.48,0.029,0.001,0.997,0.044,-0.063,0.027,1.0,0.012,0.008,0.003,0.73,-0.683,-0.007,-0.036,0.744,-0.666,-0.042,0.045,0.994,0.1,0.003,0.038
1084,10.84,627,12.54,-89.783,-9.997,-11.446,57.443,-2.653,1.673,-1.774,2.209,8.017,-9.998,-0.839,4.012,-28.919,-0.735,6.266,-26.988,-8.652,-2.154,-97.763,-4.634,-6.063,0.182,0.15,0.997,-0.024,-0.973,0.547,0.115,0.096,0.935,-0.002,0.032,0.96,-0.017,-1.069,0.005,0.042,-1.043,0.001,-0.006,0.221,1.006,-7.829,-4.452,-7.174,-1.858,-18.327,1.932,-2.761,1.532,0.25,0.053,-1.331,2.134,-28.855,-7.017,0.745,-38.221,-1.063,-0.181,-13.708,1.862,2.743,0.994,0.063,-0.079,-0.042,0.877,-0.48,0.027,0.002,0.997,0.044,-0.063,0.027,1.0,0.012,0.008,0.003,0.728,-0.684,-0.007,-0.036,0.741,-0.668,-0.042,0.045,0.994,0.099,0.004,0.038
1085,10.85,627,12.54,-90.122,-10.004,-11.525,57.394,-2.483,1.648,-1.748,2.272,8.11,-9.833,-0.799,4.063,-29.251,-0.827,6.136,-27.409,-8.469,-2.128,-97.888,-4.655,-6.069,0.154,0.138,0.997,-0.044,-0.977,0.546,0.116,0.086,0.938,-0.029,0.031,0.968,-0.021,-1.05,-0.056,0.06,-1.041,-0.04,-0.063,0.194,1.008,-8.021,-4.288,-8.906,7.044,-17.099,-1.858,-3.864,1.288,0.034,-0.897,-0.995,2.754,-25.704,-7.743,0.762,-36.436,2.669,-0.614,-14.823,3.795,7.367,0.994,0.063,-0.08,-0.043,0.877,-0.48,0.026,0.002,0.997,0.044,-0.062,0.027,1.0,0.012,0.008,0.004,0.726,-0.686,-0.007,-0.035,0.739,-0.671,-0.042,0.044,0.994,0.098,0.004,0.039
1086,10.86,628,12.56,-90.366,-9.973,-11.57,57.322,-2.354,1.605,-1.736,2.282,8.21,-9.663,-0.765,4.161,-29.608,-0.838,6.009,-27.792,-8.295,-2.093,-97.98,-4.671,-6.091,0.146,0.128,0.974,-0.069,-0.961,0.538,0.12,0.075,0.942,-0.049,0.024,0.968,0.037,-1.028,-0.088,0.112,-1.013,-0.029,-0.038,0.182,1.005,-8.058,-3.367,-9.226,9.427,-13.525,-4.448,-4.343,1.441,-0.104,-2.092,-1.491,2.817,-25.258,-11.19,1.974,-30.653,6.705,0.387,-17.192,4.468,12.072,0.994,0.062,-0.08,-0.044,0.877,-0.479,0.025,0.002,0.997,0.044,-0.062,0.027,1.0,0.012,0.008,0.004,0.725,-0.688,-0.007,-0.034,0.737,-0.673,-0.042,0.044,0.995,0.096,0.005,0.04
1087,10.87,628,12.56,-90.55,-9.985,-11.583,57.28,-2.266,1.531,-1.688,2.308,8.306,-9.476,-0.735,4.267,-29.939,-0.765,5.868,-28.107,-8.14,-2.041,-98.058,-4.653,-6.099,0.155,0.121,0.97,-0.078,-0.956,0.519,0.134,0.069,0.937,-0.027,0.024,0.958,0.066,-1.033,-0.074,0.118,-0.994,-0.017,-0.017,0.16,1.011,-8.554,-3.485,-9.878,6.512,-9.486,-7.889,-4.581,1.598,-0.475,-2.223,-3.389,3.202,-25.085,-14.257,3.189,-27.155,10.144,0.878,-17.221,4.215,13.257,0.994,0.061,-0.08,-0.045,0.878,-0.479,0.024,0.002,0.997,0.043,-0.062,0.027,1.0,0.012,0.008,0.004,0.723,-0.69,-0.008,-0.033,0.736,-0.675,-0.042,0.043,0.995,0.095,0.005,0.041
1088,10.88,629,12.58,-90.745,-10.003,-11.583,57.267,-2.219,1.428,-1.663,2.349,8.428,-9.315,-0.677,4.355,-30.234,-0.658,5.725,-28.344,-8.005,-1.983,-98.136,-4.61,-6.121,0.153,0.135,0.961,-0.099,-0.985,0.507,0.125,0.08,0.944,-0.002,0.019,0.974,0.073,-1.032,-0.085,0.095,-1.017,0.019,0.018,0.146,1.003,-9.272,-4.435,-11.967,3.603,-5.492,-11.217,-4.477,2.531,-0.477,-2.871,-2.592,3.976,-24.606,-12.362,2.959,-22.609,13.545,0.181,-16.95,3.615,12.426,0.994,0.061,-0.08,-0.046,0.878,-0.479,0.023,0.002,0.997,0.043,-0.063,0.027,1.0,0.011,0.008,0.005,0.721,-0.692,-0.009,-0.032,0.734,-0.676,-0.041,0.042,0.995,0.093,0.005,0.042
1089,10.89,629,12.58,-90.932,-10.007,-11.552,57.274,-2.208,1.312,-1.661,2.45,8.567,-9.173,-0.683,4.429,-30.49,-0.524,5.591,-28.546,-7.86,-1.936,-98.217,-4.569,-6.141,0.153,0.135,0.973,-0.121,-0.959,0.485,0.11,0.078,0.95,-0.034,0.009,0.961,0.093,-1.039,-0.116,0.082,-1.014,0.01,0.014,0.168,0.999,-9.727,-5.114,-13.677,1.691,-1.991,-12.955,-4.628,2.767,-0.42,-2.017,-2.461,3.739,-22.775,-10.696,3.054,-20.794,18.534,-0.911,-15.278,3.968,10.581,0.994,0.06,-0.081,-0.047,0.878,-0.479,0.022,0.001,0.997,0.042,-0.062,0.027,1.0,0.011,0.008,0.005,0.72,-0.693,-0.009,-0.032,0.733,-0.678,-0.04,0.041,0.995,0.091,0.005,0.043
1090,10.9,630,12.6,-91.124,-9.99,-11.478,57.317,-2.234,1.177,-1.671,2.473,8.701,-9.044,-0.662,4.476,-30.694,-0.364,5.463,-28.713,-7.718,-1.889,-98.292,-4.511,-6.146,0.144,0.146,0.962,-0.117,-0.966,0.479,0.121,0.073,0.939,-0.016,0.011,0.959,0.116,-1.039,-0.114,0.041,-1.025,-0.011,0.042,0.154,1.009,-10.179,-4.382,-13.192,-1.88,1.818,-14.812,-4.38,2.199,-1.392,-0.367,-4.414,3.107,-21.304,-8.993,3.091,-20.567,22.388,-2.075,-14.965,2.291,7.413,0.994,0.06,-0.081,-0.049,0.877,-0.479,0.022,0.0,0.997,0.042,-0.062,0.027,1.0,0.011,0.007,0.005,0.719,-0.695,-0.01,-0.031,0.732,-0.679,-0.039,0.039,0.995,0.09,0.005,0.044
1091,10.91,630,12.6,-91.291,-9.966,-11.372,57.339,-2.296,1.041,-1.633,2.547,8.819,-8.848,-0.662,4.47,-30.904,-0.197,5.362,-28.876,-7.579,-1.855,-98.355,-4.43,-6.132,0.148,0.137,0.959,-0.141,-0.958,0.448,0.113,0.077,0.926,-0.018,0.031,0.966,0.129,-1.032,-0.135,0.006,-1.019,-0.015,0.068,0.186,0.992,-10.758,-3.712,-13.056,0.244,5.264,-15.077,-3.811,2.518,-1.662,-0.624,-5.27,3.37,-20.113,-6.255,2.446,-17.796,25.367,-2.995,-17.434,-0.559,2.797,0.994,0.059,-0.081,-0.05,0.877,-0.479,0.022,-0.002,0.997,0.042,-0.061,0.027,1.0,0.011,0.007,0.005,0.717,-0.696,-0.01,-0.031,0.731,-0.681,-0.038,0.037,0.995,0.088,0.004,0.044
1092,10.92,631,12.62,-91.411,-9.979,-11.281,57.372,-2.367,0.895,-1.628,2.609,8.965,-8.707,-0.661,4.371,-31.087,-0.026,5.26,-28.998,-7.447,-1.798,-98.409,-4.316,-6.046,0.157,0.138,0.941,-0.125,-0.936,0.409,0.118,0.061,0.933,0.009,0.006,0.971,0.121,-1.033,-0.133,-0.024,-1.004,0.015,0.079,0.154,0.994,-11.785,-3.867,-15.237,-0.663,6.274,-15.813,-3.87,2.389,-1.87,-0.311,-4.333,4.108,-18.651,-5.238,2.11,-14.933,25.944,-2.851,-15.987,-4.446,-5.12,0.994,0.058,-0.081,-0.051,0.877,-0.48,0.022,-0.003,0.997,0.041,-0.061,0.026,1.0,0.011,0.006,0.006,0.716,-0.698,-0.01,-0.03,0.73,-0.682,-0.036,0.035,0.995,0.087,0.004,0.044
1093,10.93,631,12.62,-91.481,-9.98,-11.217,57.435,-2.437,0.732,-1.598,2.652,9.133,-8.557,-0.661,4.268,-31.224,0.134,5.148,-29.05,-7.33,-1.725,-98.449,-4.224,-5.966,0.153,0.142,0.929,-0.112,-0.919,0.419,0.129,0.058,0.945,0.008,-0.006,0.964,0.126,-1.027,-0.135,-0.04,-1.02,0.008,0.055,0.122,1.0,-13.262,-4.143,-17.156,-3.739,6.344,-17.658,-3.231,2.521,-1.703,1.65,-3.373,3.176,-17.236,-2.977,1.698,-11.306,25.442,-3.769,-14.22,-3.943,-6.689,0.994,0.058,-0.082,-0.053,0.877,-0.48,0.022,-0.005,0.997,0.04,-0.061,0.026,1.0,0.011,0.006,0.006,0.715,-0.699,-0.01,-0.03,0.729,-0.683,-0.035,0.034,0.995,0.085,0.003,0.043
1094,10.94,632,12.64,-91.475,-9.955,-11.19,57.514,-2.508,0.556,-1.534,2.705,9.297,-8.375,-0.61,4.196,-31.331,0.29,5.035,-29.03,-7.262,-1.618,-98.482,-4.2,-5.918,0.119,0.146,0.943,-0.075,-0.927,0.425,0.109,0.065,0.944,0.004,0.013,0.954,0.12,-1.027,-0.109,-0.052,-1.028,-0.012,0.002,0.115,1.004,-14.492,-3.701,-16.484,-5.251,6.754,-18.533,-2.037,2.895,-1.2,4.58,-1.988,2.987,-16.102,-1.624,0.911,-5.785,21.563,-2.289,-12.082,-0.748,-4.113,0.994,0.057,-0.082,-0.055,0.876,-0.481,0.022,-0.006,0.997,0.04,-0.061,0.026,1.0,0.011,0.006,0.006,0.714,-0.7,-0.01,-0.03,0.728,-0.683,-0.033,0.032,0.996,0.084,0.003,0.043
1095,10.95,632,12.64,-91.388,-9.916,-11.171,57.576,-2.582,0.404,-1.456,2.73,9.413,-8.191,-0.56,4.162,-31.454,0.442,4.943,-28.958,-7.242,-1.52,-98.529,-4.187,-5.888,0.096,0.156,0.956,-0.064,-0.923,0.435,0.102,0.061,0.955,-0.003,0.017,0.963,0.082,-1.044,-0.143,-0.024,-1.016,-0.032,0.004,0.109,1.026,-14.344,-1.972,-11.536,-3.555,7.013,-16.027,-1.331,1.586,-0.817,6.464,-0.866,1.868,-15.944,-2.228,0.322,1.685,16.004,-0.913,-10.492,0.651,-1.651,0.994,0.056,-0.081,-0.056,0.876,-0.481,0.021,-0.008,0.997,0.04,-0.06,0.026,1.0,0.011,0.005,0.006,0.712,-0.701,-0.01,-0.03,0.728,-0.684,-0.032,0.031,0.996,0.083,0.003,0.043
1096,10.96,633,12.66,-91.274,-9.846,-11.092,57.632,-2.651,0.272,-1.359,2.711,9.429,-8.03,-0.553,4.155,-31.56,0.581,4.857,-28.864,-7.242,-1.431,-98.564,-4.179,-5.88,0.095,0.145,0.956,-0.037,-0.913,0.423,0.1,0.062,0.93,-0.011,0.01,0.962,0.043,-1.048,-0.162,-0.015,-1.02,-0.021,-0.003,0.13,1.023,-13.559,1.578,-2.36,-2.888,6.756,-13.539,0.046,0.204,-1.296,6.867,0.676,1.482,-13.568,-2.163,0.641,4.915,12.557,-0.505,-9.22,1.319,0.483,0.994,0.055,-0.081,-0.056,0.876,-0.482,0.021,-0.009,0.997,0.04,-0.06,0.026,1.0,0.012,0.005,0.007,0.711,-0.702,-0.01,-0.03,0.729,-0.683,-0.032,0.031,0.996,0.082,0.003,0.043
1097,10.97,633,12.66,-91.127,-9.759,-10.982,57.668,-2.704,0.162,-1.243,2.67,9.402,-7.828,-0.557,4.146,-31.676,0.692,4.775,-28.761,-7.231,-1.345,-98.6,-4.171,-5.865,0.111,0.126,0.948,-0.011,-0.9,0.421,0.108,0.069,0.937,-0.019,0.024,0.961,0.023,-1.075,-0.17,-0.019,-1.016,-0.014,-0.009,0.137,1.048,-13.455,3.547,1.985,-0.848,5.426,-10.824,0.721,-0.449,-1.044,7.852,0.085,0.687,-12.558,-1.876,1.103,7.995,11.187,-0.16,-8.102,1.339,-0.464,0.994,0.054,-0.08,-0.056,0.876,-0.482,0.021,-0.01,0.997,0.039,-0.06,0.026,1.0,0.012,0.006,0.007,0.71,-0.703,-0.01,-0.029,0.729,-0.683,-0.031,0.03,0.996,0.081,0.003,0.043
1098,10.98,634,12.68,-90.891,-9.69,-10.894,57.681,-2.742,0.074,-1.078,2.639,9.374,-7.645,-0.525,4.125,-31.798,0.761,4.697,-28.651,-7.212,-1.262,-98.652,-4.174,-5.853,0.147,0.107,0.95,0.006,-0.91,0.416,0.109,0.066,0.941,-0.022,0.039,0.961,0.019,-1.086,-0.153,-0.02,-1.034,0.007,-0.017,0.168,1.07,-14.372,3.496,1.39,1.308,4.143,-8.227,1.431,-0.819,-1.087,7.398,-0.67,0.7,-11.13,0.023,1.918,11.037,9.668,0.317,-6.823,0.51,-1.557,0.994,0.052,-0.08,-0.056,0.876,-0.482,0.021,-0.011,0.997,0.039,-0.06,0.026,1.0,0.013,0.006,0.007,0.71,-0.704,-0.01,-0.029,0.73,-0.683,-0.03,0.03,0.996,0.08,0.004,0.042
1099,10.99,634,12.68,-90.672,-9.68,-10.842,57.667,-2.763,-0.002,-0.923,2.661,9.366,-7.527,-0.435,4.122,-31.936,0.804,4.616,-28.55,-7.187,-1.173,-98.713,-4.182,-5.86,0.166,0.126,0.988,0.023,-0.924,0.435,0.105,0.076,0.939,-0.006,0.026,0.953,0.038,-1.11,-0.152,-0.003,-1.039,0.026,-0.03,0.172,1.051,-15.173,2.815,-0.844,3.973,2.536,-6.637,1.672,-0.994,-1.225,5.797,-0.828,0.209,-10.008,0.506,2.576,13.046,8.116,1.48,-6.099,0.89,-0.087,0.994,0.051,-0.08,-0.056,0.876,-0.482,0.021,-0.012,0.997,0.04,-0.06,0.026,1.0,0.014,0.005,0.007,0.709,-0.705,-0.01,-0.029,0.73,-0.682,-0.029,0.029,0.996,0.08,0.004,0.042
1100,11.0,635,12.7,-90.416,-9.668,-10.808,57.624,-2.771,-0.071,-0.71,2.679,9.385,-7.419,-0.382,4.141,-32.1,0.833,4.54,-28.483,-7.133,-1.092,-98.804,-4.172,-5.884,0.172,0.107,1.011,0.036,-0.925,0.427,0.105,0.089,0.936,0.004,0.05,0.974,0.08,-1.126,-0.112,-0.006,-1.047,0.001,-0.007,0.203,1.054,-15.892,2.269,-3.998,6.785,1.426,-5.647,1.325,-1.325,-0.902,5.349,-1.232,-0.313,-9.757,0.565,2.981,12.404,9.565,0.988,-6.183,1.227,1.536,0.994,0.05,-0.08,-0.057,0.876,-0.482,0.021,-0.012,0.997,0.04,-0.059,0.026,1.0,0.014,0.005,0.007,0.708,-0.705,-0.01,-0.029,0.731,-0.681,-0.029,0.029,0.996,0.079,0.004,0.043
1101,11.01,635,12.7,-90.153,-9.607,-10.791,57.576,-2.773,-0.119,-0.494,2.65,9.44,-7.32,-0.424,4.119,-32.253,0.834,4.487,-28.422,-7.047,-1.03,-98.875,-4.121,-5.894,0.157,0.109,1.027,0.035,-0.944,0.455,0.103,0.093,0.939,-0.019,0.051,0.961,0.098,-1.105,-0.099,-0.017,-1.063,-0.039,0.022,0.196,1.05,-16.114,1.547,-6.789,7.257,0.8,-3.556,0.213,-1.475,-0.421,2.637,0.18,0.646,-8.431,1.798,2.469,12.616,11.12,0.522,-6.592,-1.201,-1.5,0.994,0.048,-0.079,-0.057,0.876,-0.481,0.021,-0.013,0.997,0.04,-0.059,0.026,1.0,0.015,0.005,0.007,0.707,-0.706,-0.009,-0.029,0.731,-0.681,-0.028,0.028,0.996,0.079,0.004,0.042
1102,11.02,636,12.72,-89.848,-9.547,-10.78,57.523,-2.769,-0.155,-0.306,2.627,9.493,-7.291,-0.504,4.062,-32.378,0.825,4.444,-28.319,-6.966,-0.971,-98.9,-4.039,-5.867,0.14,0.078,1.039,0.048,-0.96,0.475,0.096,0.085,0.933,-0.015,0.021,0.953,0.081,-1.083,-0.128,-0.01,-1.043,-0.046,0.039,0.155,1.036,-15.025,1.752,-5.954,7.764,0.433,-1.956,-0.531,-1.746,0.102,0.088,-0.095,-0.094,-4.844,1.954,1.888,17.524,9.581,0.604,-4.535,-3.225,-5.631,0.994,0.047,-0.079,-0.058,0.876,-0.481,0.021,-0.013,0.997,0.04,-0.059,0.026,1.0,0.015,0.005,0.007,0.707,-0.707,-0.009,-0.029,0.732,-0.68,-0.027,0.028,0.996,0.079,0.003,0.042
1103,11.03,636,12.72,-89.565,-9.488,-10.757,57.459,-2.762,-0.179,-0.188,2.551,9.531,-7.232,-0.499,3.987,-32.484,0.78,4.416,-28.234,-6.893,-0.923,-98.891,-3.978,-5.84,0.128,0.052,1.032,0.05,-0.976,0.504,0.114,0.071,0.932,0.004,0.026,0.972,0.068,-1.07,-0.125,-0.027,-1.034,-0.06,0.022,0.144,1.034,-13.081,2.279,-3.557,8.627,0.139,-0.543,-1.273,-2.333,-0.02,1.17,-1.804,-0.878,-2.161,4.668,0.827,16.819,7.884,0.372,-3.539,-3.188,-8.068,0.994,0.045,-0.078,-0.058,0.877,-0.481,0.02,-0.013,0.997,0.04,-0.06,0.026,1.0,0.015,0.005,0.007,0.707,-0.707,-0.009,-0.029,0.733,-0.679,-0.027,0.027,0.996,0.078,0.003,0.041
1104,11.04,637,12.74,-89.301,-9.432,-10.708,57.396,-2.749,-0.186,-0.078,2.461,9.551,-7.164,-0.502,3.91,-32.56,0.706,4.406,-28.149,-6.808,-0.886,-98.858,-3.925,-5.826,0.129,0.037,1.019,0.05,-0.974,0.514,0.118,0.07,0.94,0.011,0.031,0.959,0.047,-1.067,-0.129,-0.054,-1.045,-0.088,0.015,0.152,1.043,-10.904,2.664,-1.219,8.592,-0.282,1.196,-1.393,-2.027,0.487,1.482,-0.864,-1.21,0.805,6.637,-0.145,16.98,7.779,0.073,-2.886,-3.19,-8.561,0.994,0.044,-0.078,-0.058,0.877,-0.48,0.02,-0.013,0.997,0.04,-0.06,0.026,1.0,0.015,0.005,0.007,0.707,-0.707,-0.008,-0.03,0.734,-0.678,-0.026,0.027,0.996,0.078,0.002,0.041
