frame,time,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
0,0,-0.5184708,0.53883076,0.5693218,-0.4777061,0.5418291,0.57876986,-0.52111775,0.62632614,0.47512135,-0.47467598,0.6204055,0.27068236,-0.49273205,0.6942217,0.34031594,-0.46548605,0.700387,0.3105783,-0.5274144,0.6877837,0.44702873,-0.49723026,0.68965,0.41660357,-0.47744074,0.7612081,0.31104118,-0.45429903,0.7424868,0.3231937,-0.47881705,0.86257166,0.24570547,-0.47359368,0.8571975,0.23354653
1,0,-0.5245032,0.5398301,0.6809355,-0.4774331,0.5363196,0.85153365,-0.5215188,0.64372504,0.82348776,-0.4759943,0.6200931,0.74517465,-0.48323962,0.69615436,0.59229,-0.4721627,0.6888177,0.73767143,-0.52507806,0.67942286,0.9041978,-0.49167472,0.673717,0.71728677,-0.46904647,0.7552148,0.7621595,-0.43953547,0.7274481,0.9183952,-0.48454678,0.8649456,0.8685896,-0.46601105,0.845789,0.8965503
2,0,-0.52501106,0.5415894,0.6536102,-0.47819716,0.53677875,0.8593407,-0.522286,0.6440731,0.8968423,-0.47723234,0.6180899,0.81976837,-0.48108113,0.6970356,0.650262,-0.47318587,0.69055545,0.70111096,-0.5265604,0.67800766,0.8248401,-0.49241027,0.671966,0.7907299,-0.46866056,0.753722,0.7729294,-0.4392875,0.7277615,0.86521345,-0.48455176,0.87052524,0.89890426,-0.46659997,0.84478414,0.8561531
3,0,-0.52415425,0.5413162,0.8152328,-0.47718146,0.53830206,0.7200823,-0.5221991,0.64343065,0.886942,-0.47642156,0.6199162,0.677162,-0.4819786,0.6967866,0.5414651,-0.47430447,0.69106114,0.6750741,-0.52653915,0.6767724,0.852629,-0.49304992,0.670899,0.79548323,-0.46833804,0.7529193,0.77699715,-0.43912232,0.7272054,0.91590095,-0.4838032,0.870071,0.7501753,-0.4661625,0.84476984,0.8333467
4,0,-0.5241562,0.541656,0.91876876,-0.4781268,0.53651917,0.8777336,-0.521735,0.64339435,0.8734536,-0.4764953,0.62031066,0.8328853,-0.48112243,0.69979084,0.5582342,-0.47333568,0.6918833,0.7508361,-0.52616024,0.67630386,0.86501,-0.49291748,0.6702095,0.80079645,-0.46889952,0.7513507,0.71715677,-0.43902716,0.7282865,0.80504334,-0.48403963,0.8663434,0.6225496,-0.4661089,0.8448025,0.8729967
5,0,-0.5239878,0.5412421,0.82747424,-0.47797316,0.5375676,0.7400661,-0.52203566,0.6442905,0.904992,-0.476797,0.61975586,0.8609607,-0.48220146,0.69912595,0.46714127,-0.47471425,0.690777,0.67841494,-0.5258399,0.6780695,0.8941676,-0.4923682,0.6716905,0.7970014,-0.468783,0.7507832,0.6692749,-0.43943933,0.7273205,0.91693616,-0.4839215,0.86727756,0.67120886,-0.46599153,0.8457006,0.8454026
6,0,-0.5248343,0.54305536,0.9209537,-0.4772775,0.53756225,0.7176135,-0.522527,0.6437183,0.88572526,-0.4765403,0.618585,0.64514965,-0.48186228,0.69646764,0.55226773,-0.47415543,0.6908459,0.6889063,-0.5259217,0.6811517,0.9107899,-0.492632,0.67410594,0.68969715,-0.46808478,0.75312907,0.7679426,-0.4394202,0.72784114,0.91512316,-0.4840161,0.86761296,0.74204,-0.46708706,0.84422344,0.8259356
7,0,-0.5241677,0.54134804,0.9151293,-0.4773254,0.53754216,0.7629751,-0.52231145,0.64309204,0.8874985,-0.47656617,0.6174717,0.63685435,-0.48229802,0.6964593,0.6667961,-0.4737626,0.6896815,0.60637826,-0.52579945,0.67964655,0.87245256,-0.49221975,0.6730133,0.79560196,-0.46903774,0.75209457,0.8272638,-0.43897954,0.72825253,0.84097165,-0.48384443,0.8722837,0.82994825,-0.46524754,0.8428719,0.8048771
8,0,-0.5243124,0.5421932,0.9056065,-0.4775463,0.53803563,0.77464706,-0.5223766,0.64341193,0.87762046,-0.47670105,0.6191582,0.6391875,-0.48234856,0.6967867,0.6964306,-0.4737914,0.6907439,0.65200037,-0.5252982,0.6809066,0.8971511,-0.4921067,0.6746182,0.67598736,-0.46876603,0.75148904,0.8121743,-0.43900427,0.7295584,0.9043608,-0.48384762,0.8708685,0.7780918,-0.4659848,0.8431411,0.7726397
9,0,-0.5239284,0.54223645,0.9109211,-0.47765797,0.5374622,0.79821503,-0.5222593,0.64380306,0.86275905,-0.47687665,0.6178559,0.6865974,-0.48266315,0.69635665,0.7220409,-0.47368342,0.6889825,0.5917731,-0.525488,0.6818691,0.8882785,-0.49205887,0.67465156,0.78319407,-0.46900827,0.7530406,0.8173751,-0.43926534,0.7278214,0.7862978,-0.4841255,0.87123686,0.8517719,-0.4653969,0.8410735,0.8259904
