frame,time,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,left_shoulder_presence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,right_shoulder_presence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,left_elbow_presence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,right_elbow_presence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,left_wrist_presence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,right_wrist_presence,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,left_hip_presence,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,right_hip_presence,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,left_knee_presence,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,right_knee_presence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,left_ankle_presence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,right_ankle_presence,left_shoulder_interpolated,right_shoulder_interpolated,left_elbow_interpolated,right_elbow_interpolated,left_wrist_interpolated,right_wrist_interpolated,left_hip_interpolated,right_hip_interpolated,left_knee_interpolated,right_knee_interpolated,left_ankle_interpolated,right_ankle_interpolated,left_shoulder_source,right_shoulder_source,left_elbow_source,right_elbow_source,left_wrist_source,right_wrist_source,left_hip_source,right_hip_source,left_knee_source,right_knee_source,left_ankle_source,right_ankle_source,hip_center_x,hip_center_y,shoulder_center_x,shoulder_center_y,ang_left_elbow,ang_right_elbow,ang_left_shoulder,ang_right_shoulder,ang_left_hip,ang_right_hip,ang_left_knee,ang_right_knee,ang_left_hip_shoulder_y,ang_right_hip_shoulder_y,ang_left_shoulder_elbow_y,ang_right_shoulder_elbow_y,ang_left_elbow_wrist_y,ang_right_elbow_wrist_y,ang_left_hip_knee_y,ang_right_hip_knee_y,ang_left_knee_ankle_y,ang_right_knee_ankle_y,ang_hips_x,ang_shoulders_x,ang_hipcenter_shouldercenter_y
495,9.9,0.5283352732658386,0.5333357453346252,-0.0398101322352886,0.9999313950538636,0.9999839067459106,0.4956926107406616,0.5224897861480713,0.1027477607131004,0.9997808337211608,0.9999716281890868,0.4910337626934051,0.5844584107398987,-0.0114342616870999,0.7964010834693909,0.9997932314872742,0.47770607,0.5762008,,0.3686911463737488,0.9996833801269532,0.4912322163581848,0.5370270609855652,0.0896108970046043,0.6262346506118774,0.9999935626983644,,,,0.2663833796977997,0.9999761581420898,0.5023930072784424,0.6695807576179504,-0.053865373134613,0.9999594688415528,0.9999974966049194,0.4803206622600555,0.6610464453697205,0.0538368932902812,0.9999740719795228,0.9999990463256836,0.4420992136001587,0.7237110733985901,-0.0903271064162254,0.8728876113891602,0.9999778270721436,0.4157769083976745,0.7010291814804077,-0.0216722805052995,0.6873027086257935,0.9999854564666748,0.4506513178348541,0.844200074672699,-0.0486629866063594,0.916577160358429,0.9998096823692322,0.4309118390083313,0.8226391673088074,0.0197618417441844,0.6952614784240723,0.9999806880950928,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,movenet,mediapipe,missing,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,0.49135683476924896,0.6653136014938354,0.5120139420032501,0.5279127657413483,0.6261635835656953,,0.44219098641181387,0.2126469360744772,2.490537884140754,2.235898639651651,2.2315218298072863,2.0015890579817395,2.9534360619306845,3.031101089811136,0.6303475780709229,0.32313849985313436,3.137408659084592,,0.8392113611081483,1.0161855777168,0.07085946267435808,0.12381801789125403,2.77264602800274,2.8208054266830587,2.992368314027288
496,9.92,0.5283344388008118,0.5333625674247742,-0.0419575087726116,0.9999324679374696,0.9999880790710448,0.4956922531127929,0.5224923491477966,0.101813718676567,0.9997857809066772,0.99998140335083,0.4910471141338348,0.5844032168388367,-0.0143387075513601,0.7982149720191956,0.9998506307601928,,,,0.3742260634899139,0.9997692704200744,0.4912531971931457,0.5370435118675232,0.0851810052990913,0.6315299272537231,0.9999958276748656,,,,0.277558296918869,0.9999891519546508,0.502449631690979,0.6697919368743896,-0.0539168119430542,0.9999591708183287,0.9999974966049194,0.4803819358348846,0.6614375114440918,0.0538886450231075,0.999974012374878,0.9999991655349731,0.4420895278453827,0.7236859798431396,-0.0904400199651718,0.8717507123947144,0.9999780654907228,0.4158295094966888,0.7010157704353333,-0.0217753890901803,0.6859323978424072,0.9999864101409912,0.4506502747535705,0.844169557094574,-0.04828642308712,0.915848970413208,0.99983549118042,0.4309197068214416,0.8227099180221558,0.0194515213370323,0.6938838958740234,0.9999834299087524,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,missing,mediapipe,missing,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,0.4914157837629318,0.6656147241592407,0.5120133459568024,0.5279274582862854,0.6265796568999938,,0.4434292868520526,,2.4871629154791037,2.230552565047097,2.2287271145886547,1.9974344164087174,2.9540908679509172,3.0318457588524677,0.6309310724909281,,3.13724123799884,,0.8419315237495649,1.0207869832800216,0.07093401525157284,0.12337125390105444,2.779685581480437,2.820131913446419,2.9930971434491798
497,9.94,0.5283306837081909,0.5332422852516174,-0.042504247277975,0.999928891658783,0.9999723434448242,0.4956785440444946,0.5225008130073547,0.0990923345088958,0.999779462814331,0.999959111213684,0.4910244643688202,0.5844929218292236,-0.0154268592596054,0.7909521460533142,0.9996808767318726,0.4756911,0.5747862,,0.3697144091129303,0.9995594620704652,0.4913699328899383,0.5367874503135681,0.0820328146219253,0.6201907992362976,0.999990463256836,,,,0.2739514708518982,0.9999747276306152,0.5024163722991943,0.6697498559951782,-0.0538943745195865,0.999958336353302,0.9999969005584716,0.4802858531475067,0.6613497138023376,0.0538663379848003,0.9999735951423644,0.999998927116394,0.4420720338821411,0.7236863970756531,-0.0897668451070785,0.8689915537834167,0.999968409538269,0.415741503238678,0.7011795043945312,-0.0214110296219587,0.6844441890716553,0.9999793767929076,0.4507090151309967,0.8442438840866089,-0.048073187470436,0.9150199294090272,0.999776303768158,0.4308602511882782,0.8225443959236145,0.0205802395939826,0.6923403739929199,0.9999791383743286,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,movenet,mediapipe,missing,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,0.4913511127233505,0.6655497848987579,0.5120046138763428,0.5278715491294861,0.6219761009772892,,0.44161217460891367,0.254725777949359,2.4877880369723475,2.2340971079387733,2.22866271991403,1.9997544297380514,2.9539871578312864,3.03118418700636,0.6292176703674207,0.36513424453279236,3.1343510841996625,,0.8414101123759528,1.0179040122344527,0.07151982129980952,0.12393421161728979,2.7788190292506902,2.8237770487901375,2.9926901627603706
498,9.96,0.5283747315406799,0.5331522226333618,-0.0350672975182533,0.9999290704727172,0.9999858140945436,0.4956484735012054,0.5224890112876892,0.1053539663553237,0.9997811317443848,0.9999772310256958,0.49143186211586,0.584624707698822,-0.007264832034707,0.7882639169692993,0.999785840511322,0.47677004,0.5745256,,0.3710439503192901,0.9997249245643616,0.491090714931488,0.5388834476470947,0.0912251621484756,0.6130279898643494,0.9999934434890748,,,,0.274881899356842,0.9999796152114868,0.5023775100708008,0.6696547865867615,-0.053894929587841,0.9999579191207886,0.9999974966049194,0.4802008271217346,0.6612300276756287,0.0538668110966682,0.999973475933075,0.9999991655349731,0.4419984221458435,0.7236789464950562,-0.0928519740700721,0.8703112602233887,0.9999785423278807,0.4157370328903198,0.7012009620666504,-0.0219339188188314,0.6834030151367188,0.999985933303833,0.4507074654102325,0.8442605137825012,-0.0501387827098369,0.9140102863311768,0.9997939467430116,0.4308797717094421,0.8225801587104797,0.0205852203071117,0.689354658126831,0.999980092048645,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,movenet,mediapipe,missing,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,0.4912891685962677,0.6654424071311951,0.5120116025209427,0.5278206169605255,0.6299783840180898,,0.43432191823413385,0.23713974118306486,2.4889014359451487,2.236714839941155,2.2286028937355766,2.0017155668097444,2.9533942433731544,3.0307077627704024,0.6225203284507723,0.3480246320024552,3.1341345980224875,,0.8408896278612831,1.015762704468029,0.07210013199293304,0.1241143823120203,2.7785394493390054,2.826609825387858,2.992140172736599
499,9.98,0.528445839881897,0.5331173539161682,-0.0390519015491008,0.9999301433563232,0.9999860525131226,0.495598703622818,0.5225324034690857,0.1047802045941352,0.9997734427452089,0.999964475631714,0.4914306402206421,0.5845335721969604,-0.0097270393744111,0.7926672101020813,0.999847650527954,0.4778108,0.5770528,,0.366675853729248,0.9996614456176758,0.4905198216438293,0.5396378636360168,0.0893347710371017,0.6089795231819153,0.9999935626983644,,,,0.263101190328598,0.999962568283081,0.5023692846298218,0.6696688532829285,-0.0539946481585502,0.9999592900276184,0.9999985694885254,0.4801560640335083,0.6612269878387451,0.0539693087339401,0.9999741315841676,0.9999994039535522,0.441940575838089,0.7236772775650024,-0.0893000140786171,0.8759225010871887,0.9999878406524658,0.4157405793666839,0.7011945843696594,-0.0212896112352609,0.6923092007637024,0.999991536140442,0.4507498145103454,0.8442681431770325,-0.0425102338194847,0.9173479676246644,0.9999111890792848,0.4308801293373108,0.8223303556442261,0.0210039019584655,0.6977440118789673,0.9999892711639404,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,movenet,mediapipe,missing,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,0.49126267433166504,0.6654479205608368,0.5120222717523575,0.527824878692627,0.6442503466066244,,0.43527255265955456,0.20448636214923416,2.488843230308335,2.2370144017810545,2.2272289825885423,2.0017930373630364,2.9528995077452502,3.030706601739949,0.6239656985040976,0.3153724139990772,3.121308005487266,,0.8414425691260012,1.0154643036585822,0.07292110187524922,0.12433531256817405,2.778412536633754,2.8298511240530164,2.991877470758721
500,10.0,0.5284520983695984,0.5330847501754761,-0.0379905961453914,0.9999297857284546,0.9999840259552002,0.4955788850784302,0.5225250124931335,0.1048671752214431,0.999768078327179,0.9999669790267944,0.4915909171104431,0.5844690203666687,-0.0093646338209509,0.796559751033783,0.9998056292533876,,,,0.3678163588047027,0.9996614456176758,0.4904527962207794,0.5403867959976196,0.0890278592705726,0.6076593995094299,0.9999935626983644,,,,0.2552485764026642,0.9999603033065796,0.5023497343063354,0.6696622371673584,-0.0539508014917373,0.9999598264694214,0.9999979734420776,0.4801449477672577,0.6611509323120117,0.053926233202219,0.9999743700027466,0.9999992847442628,0.4419140517711639,0.7236773371696472,-0.0891329795122146,0.8805586695671082,0.9999837875366212,0.4157618880271911,0.7008315920829773,-0.0223511736840009,0.701468288898468,0.9999891519546508,0.4507572054862976,0.8443559408187866,-0.0429690517485141,0.919917643070221,0.9998486042022704,0.4308888018131256,0.822317361831665,0.0189321469515562,0.7054369449615479,0.999985933303833,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,missing,mediapipe,missing,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,0.49124734103679657,0.6654065847396851,0.5120154917240143,0.5278048813343048,0.6480966766594749,,0.4334438710232153,,2.4889945619370204,2.23400904154624,2.227006344878295,1.9992521760974051,2.9527522502453207,3.030714133047472,0.6222842743676886,,3.1157802512980077,,0.841438494997246,1.0184621325858758,0.07314781371425282,0.12387834490651213,2.7755569480144002,2.830777796701846,2.9917938235535555
501,10.02,0.5284696221351624,0.5329431891441345,-0.0381643734872341,0.9999299645423888,0.9999860525131226,0.4955660998821258,0.5224336385726929,0.1034138053655624,0.9997718334197998,0.9999772310256958,0.4916297197341919,0.5844112038612366,-0.0099960612133145,0.7976939082145691,0.9998020529747008,0.4761514,0.5742866,,0.3725874722003937,0.9997093081474304,0.4903508424758911,0.5408549904823303,0.0855262503027916,0.6123487949371338,0.9999942779541016,,,,0.2644102275371551,0.9999818801879884,0.5023542642593384,0.6697229146957397,-0.0539180561900138,0.999958872795105,0.999996781349182,0.4801561236381531,0.6611574292182922,0.0538930520415306,0.9999738931655884,0.999998927116394,0.4418815672397613,0.7237452268600464,-0.0894286334514617,0.8816801309585571,0.9999734163284302,0.4157634973526001,0.7006359100341797,-0.0223486702889204,0.7068762183189392,0.9999833106994628,0.4506513178348541,0.8443481922149658,-0.0436081998050212,0.9200244545936584,0.9997641444206238,0.4308892488479614,0.8225157856941223,0.0179514326155185,0.709829568862915,0.9999780654907228,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,movenet,mediapipe,missing,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,0.4912551939487457,0.665440171957016,0.5120178610086441,0.5276884138584137,0.6505929769477516,,0.43258045131690837,0.2476303093568402,2.4885757108370115,2.231415649864779,2.227328166858362,1.9973128815145715,2.9529332292166224,3.0309623362861937,0.6212398756900797,0.3582606266604401,3.112239552332124,,0.8416763671259533,1.0208073210286137,0.07258811960547941,0.1234724510466082,2.7733306954015644,2.83242950487239,2.99199349853356
502,10.04,0.5284688472747803,0.5327197909355164,-0.0384796410799026,0.9999290704727172,0.9999821186065674,0.4955538511276245,0.5223846435546875,0.1033492609858512,0.9997702836990356,0.9999687671661376,0.4915101230144501,0.5844535827636719,-0.0105690378695726,0.7926206588745117,0.9997772574424744,,,,0.3695733845233917,0.9996519088745116,0.490373820066452,0.5406292676925659,0.0856180116534233,0.6044511795043945,0.9999927282333374,,,,0.2597317397594452,0.9999723434448242,0.5024946331977844,0.6697064638137817,-0.0539248436689376,0.9999584555625916,0.99999737739563,0.4802680611610412,0.6611315011978149,0.0538993999361991,0.999973714351654,0.9999990463256836,0.4421000778675079,0.723713219165802,-0.0888813883066177,0.878068208694458,0.9999725818634032,0.4159102737903595,0.7008662819862366,-0.0214119851589202,0.7034862041473389,0.9999819993972778,0.4506616294384002,0.844359278678894,-0.0425438210368156,0.9171370267868042,0.9997518658638,0.4308944642543793,0.8224771618843079,0.020724469795823,0.7046050429344177,0.9999760389328004,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,missing,mediapipe,missing,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,0.49138134717941284,0.6654189825057983,0.5120113492012024,0.5275522172451019,0.646249268133827,,0.4329397673348336,,2.4878023507550657,2.2336428170120017,2.229570198214769,2.0013186697810843,2.9542059403194303,3.0318648158234422,0.6203264806051971,,3.115669866061166,,0.841177016105091,1.017677674344144,0.07084543926993245,0.12259630946456511,2.7733891848907213,2.837346285078041,2.993057503910183
503,10.06,0.5284683108329773,0.5327221751213074,-0.0414385683834552,0.999929666519165,0.9999853372573853,0.4955533146858215,0.5223865509033203,0.1030029729008674,0.9997738003730774,0.9999762773513794,0.4914954602718353,0.5844509601593018,-0.0163398962467908,0.7940580248832703,0.9998342990875244,0.47496465,0.5745847,,0.3693215847015381,0.9997273087501526,0.4904258847236633,0.5393816828727722,0.0766290426254272,0.6105061173439026,0.9999955892562866,,,,0.2666621804237366,0.9999868869781494,0.502549409866333,0.6696984171867371,-0.0539577044546604,0.9999582767486572,0.9999972581863404,0.4803273379802704,0.6611266136169434,0.0539315715432167,0.999973475933075,0.999998927116394,0.4421011507511139,0.723699688911438,-0.0890659093856811,0.8746458292007446,0.9999722242355348,0.4157948195934295,0.7009623646736145,-0.0200437828898429,0.6957346796989441,0.9999805688858032,0.450613796710968,0.844360888004303,-0.0427080392837524,0.9149755835533142,0.9997685551643372,0.4308804869651794,0.8224747776985168,0.0211154296994209,0.696785569190979,0.9999747276306152,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,movenet,mediapipe,missing,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,0.4914383739233017,0.6654125154018402,0.5120108127593994,0.5275543630123138,0.6442803877776185,,0.4335422076809392,0.2663907137821937,2.48693438528967,2.233144657875091,2.2294902767002838,2.0003202719581172,2.9545818302606253,3.032285451797819,0.6205530310101066,0.37569791557416754,3.117865296822285,,0.8416690916292906,1.0177551975066759,0.07043328526021904,0.12351718412499994,2.7734449213033274,2.837333098330608,2.993456792627827
504,10.08,0.5284692049026489,0.532697856426239,-0.0431728474795818,0.9999279975891112,0.9999792575836182,0.495552659034729,0.522409975528717,0.1001142710447311,0.9997720718383788,0.999968409538269,0.4914876520633697,0.5841421484947205,-0.0179659519344568,0.7895674109458923,0.99977308511734,,,,0.3693315982818603,0.9996705055236816,0.4904665052890777,0.538943350315094,0.0762006267905235,0.6055786609649658,0.9999922513961792,,,,0.2691607773303985,0.999980926513672,0.5026320219039917,0.6697787046432495,-0.0539577640593051,0.9999575018882751,0.9999969005584716,0.4804240763187408,0.661141574382782,0.0539315901696682,0.9999731183052064,0.999998927116394,0.442114919424057,0.7237244248390198,-0.0877418741583824,0.871635377407074,0.9999698400497437,0.4157890975475311,0.7009533047676086,-0.0193717814981937,0.6936018466949463,0.9999815225601196,0.4506353139877319,0.8443846106529236,-0.0424454100430011,0.9139328598976136,0.9997679591178894,0.4308849573135376,0.8224238753318787,0.0210681539028882,0.6952298879623413,0.9999781847000122,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,missing,mediapipe,missing,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,0.49152804911136627,0.6654601395130157,0.512010931968689,0.527553915977478,0.6458643182242421,,0.43698001734537517,,2.485142614693497,2.2314793076550536,2.2283490398329167,1.9992172861439477,2.9552968535723148,3.0329725649810273,0.623275817362854,,3.119004152728407,,0.842745838913775,1.018733434543506,0.07049777484310119,0.1236419329023393,2.770673712646383,2.8386673685853805,2.9941429987055566
