frame,time,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,left_shoulder_presence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,right_shoulder_presence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,left_elbow_presence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,right_elbow_presence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,left_wrist_presence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,right_wrist_presence,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,left_hip_presence,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,right_hip_presence,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,left_knee_presence,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,right_knee_presence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,left_ankle_presence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,right_ankle_presence,left_shoulder_interpolated,right_shoulder_interpolated,left_elbow_interpolated,right_elbow_interpolated,left_wrist_interpolated,right_wrist_interpolated,left_hip_interpolated,right_hip_interpolated,left_knee_interpolated,right_knee_interpolated,left_ankle_interpolated,right_ankle_interpolated,left_shoulder_source,right_shoulder_source,left_elbow_source,right_elbow_source,left_wrist_source,right_wrist_source,left_hip_source,right_hip_source,left_knee_source,right_knee_source,left_ankle_source,right_ankle_source,hip_center_x,hip_center_y,shoulder_center_x,shoulder_center_y,ang_left_elbow,ang_right_elbow,ang_left_shoulder,ang_right_shoulder,ang_left_hip,ang_right_hip,ang_left_knee,ang_right_knee,ang_left_hip_shoulder_y,ang_right_hip_shoulder_y,ang_left_shoulder_elbow_y,ang_right_shoulder_elbow_y,ang_left_elbow_wrist_y,ang_right_elbow_wrist_y,ang_left_hip_knee_y,ang_right_hip_knee_y,ang_left_knee_ankle_y,ang_right_knee_ankle_y,ang_hips_x,ang_shoulders_x,ang_hipcenter_shouldercenter_y
250,5.0,0.5663815140724182,0.5423744320869446,-0.1797583103179931,0.9999958872795104,0.9999985694885254,0.5223526358604431,0.5403605699539185,-0.0195694249123334,0.999984860420227,0.9999982118606568,0.5590919852256775,0.6383116841316223,-0.1991003304719925,0.9978594183921814,0.9999768733978271,0.5130984783172607,0.6208217740058899,-0.0070689101703464,0.8739504814147949,0.9999927282333374,0.5171778202056885,0.6861996650695801,-0.210859328508377,0.9971278309822084,0.9999972581863404,0.4927444756031036,0.6695681810379028,-0.0757537633180618,0.962357223033905,0.9999982118606568,0.5569996237754822,0.6799332499504089,-0.0512371510267257,0.9999801516532898,0.9999990463256836,0.5297459959983826,0.6724603772163391,0.0511943623423576,0.9999821186065674,0.9999996423721312,0.502376139163971,0.7317943572998047,-0.1608323156833648,0.9745519161224364,0.9999947547912598,0.4795921444892883,0.7137756943702698,-0.040597703307867,0.8790730237960815,0.9999953508377076,0.5183166265487671,0.8480133414268494,-0.0665542334318161,0.939137876033783,0.9999456405639648,0.4994784593582153,0.8292208909988403,0.0373226180672645,0.7850013375282288,0.9999868869781494,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,0.5433728098869324,0.676196813583374,0.5443670749664307,0.5413675010204315,2.4984551366231234,2.860560900893761,0.007739239823967415,0.1704204105586179,2.39835603706022,2.2039553389862845,2.1939501994157458,2.0892814527021377,3.0734953558275633,3.0856829965238424,0.07583653758620093,0.1145107534926675,0.7189740545528707,0.39554250618869957,0.8113339142918042,0.8817276575375584,0.13630853988224306,0.17058354335009734,2.8739728055256117,3.095884936997663,3.134218537096724
251,5.02,0.5663828253746033,0.5423733592033386,-0.1826809495687484,0.9999959468841552,0.9999985694885254,0.5223545432090759,0.5403764247894287,-0.0197842605412006,0.9999849796295166,0.999997854232788,0.559118926525116,0.638311505317688,-0.2015156894922256,0.9979042410850524,0.9999796152114868,0.5131101012229919,0.6208574771881104,-0.0071950568817555,0.8743415474891663,0.999991536140442,0.5171715617179871,0.6862235069274902,-0.2132352739572525,0.9971923828125,0.999997615814209,0.4926868677139282,0.6695759892463684,-0.0758638828992843,0.962598979473114,0.999997854232788,0.5570483803749084,0.6800061464309692,-0.0514389686286449,0.9999801516532898,0.999998927116394,0.5297492146492004,0.672529399394989,0.051395483314991,0.9999820590019226,0.9999995231628418,0.5023114681243896,0.7317851781845093,-0.1625112891197204,0.9749355912208556,0.9999936819076538,0.4795396029949188,0.7137587070465088,-0.041058775037527,0.8808192014694214,0.9999935626983644,0.5183173418045044,0.8480788469314575,-0.0669436305761337,0.9400252103805542,0.9999369382858276,0.4994778335094452,0.8291656970977783,0.0371950827538967,0.787777304649353,0.9999841451644896,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,0.5433987975120544,0.6762677729129791,0.5443686842918396,0.5413748919963837,2.498044935208923,2.8590009471583575,0.007852535318590372,0.17026071605101464,2.3961499315033565,2.2024003747287635,2.191658334865688,2.0872217063594003,3.0738749785114368,3.085695551450306,0.07557021039693976,0.11436361391152834,0.7191179287778104,0.39695532034296427,0.8131603971647925,0.8832951767215429,0.13677392155931228,0.1710757705088501,2.8742662398440633,3.096267996846311,3.1344027258460088
252,5.04,0.5663825273513794,0.5423718094825745,-0.183552399277687,0.9999960064888,0.9999985694885254,0.5223560333251953,0.5403892993927002,-0.0200863070785999,0.9999849796295166,0.9999977350234984,0.5591320395469666,0.6383324861526489,-0.2022313326597213,0.9979552626609802,0.9999799728393556,0.5131190419197083,0.6208660006523132,-0.007148805540055,0.8742093443870544,0.9999916553497314,0.5171710848808289,0.6862438917160034,-0.2136590778827667,0.9972572326660156,0.9999977350234984,0.492677241563797,0.6695790886878967,-0.0757350847125053,0.962583601474762,0.999997854232788,0.5570356845855713,0.6800253987312317,-0.0515286773443222,0.9999803900718688,0.9999991655349731,0.5296972990036011,0.6725322008132935,0.0514853559434413,0.9999821782112122,0.9999995231628418,0.5022681355476379,0.731772780418396,-0.1626361459493637,0.9755273461341858,0.9999942779541016,0.4794778525829315,0.7137472629547119,-0.0409618280827999,0.8825283050537109,0.9999939203262328,0.518329918384552,0.8481082320213318,-0.0672453343868255,0.9415207505226136,0.9999440908432008,0.4994732439517975,0.8289692401885986,0.0383780635893344,0.7908297777175903,0.9999855756759644,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,0.5433664917945862,0.6762787997722626,0.5443692803382874,0.5413805544376373,2.497721589442852,2.8585518784967867,0.007616448806386885,0.16977682289406545,2.3956448065941705,2.202533491171578,2.1906506464869278,2.086205188970679,3.0737955284960234,3.0860941983078694,0.07541357390013931,0.11427836761214152,0.7192846380470793,0.39731914270514923,0.8137449720893912,0.8835607071362921,0.1371970350134749,0.17182675748282228,2.8740719849978578,3.0965931189600404,3.1341591241864832
253,5.06,0.5663765668869019,0.5423663258552551,-0.1861844509840011,0.9999959468841552,0.9999983310699464,0.5223576426506042,0.5403909087181091,-0.0229963306337595,0.9999848008155824,0.9999971389770508,0.5591329336166382,0.638335645198822,-0.2051726281642913,0.9979318380355836,0.999976396560669,0.5131202936172485,0.620867133140564,-0.0086818570271134,0.8716496229171753,0.9999896287918092,0.5171712636947632,0.6862702965736389,-0.2173446118831634,0.99719899892807,0.9999972581863404,0.4927119612693786,0.6695784330368042,-0.0765014365315437,0.9617999792099,0.9999974966049194,0.5569412708282471,0.6799010038375854,-0.0515386499464511,0.9999805092811584,0.9999991655349731,0.5296515822410583,0.6723558902740479,0.0514949969947338,0.9999822974205016,0.9999995231628418,0.5022986531257629,0.7318207025527954,-0.1651328057050705,0.9750434160232544,0.9999940395355223,0.4794769883155823,0.7137370109558105,-0.0434473231434822,0.8816167116165161,0.9999935626983644,0.5183091163635254,0.8479616641998291,-0.0674945414066314,0.939624547958374,0.9999392032623292,0.4994714856147766,0.8290774822235107,0.0381867513060569,0.7891601324081421,0.9999828338623048,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,0.5432964265346527,0.6761284470558167,0.544367104768753,0.5413786172866821,2.4978757645178504,2.859128169637567,0.006840076835353805,0.16949902459454155,2.399143398342725,2.2052275434429207,2.1936573869414415,2.0887969868636684,3.0730969415428553,3.0863770539576225,0.07533578888230302,0.11428342496237179,0.7190526779542462,0.3967479089145983,0.8109449672940071,0.8811495105147019,0.13699029935434445,0.17164615621142293,2.8718489615121197,3.0967462001323787,3.1336471466840297
254,5.08,0.5663742423057556,0.5423280596733093,-0.1889561265707016,0.9999960064888,0.9999988079071044,0.522368311882019,0.5403702259063721,-0.0304882880300283,0.9999848008155824,0.9999977350234984,0.5591320395469666,0.6383118629455566,-0.2061768323183059,0.9979681968688964,0.9999822378158568,0.5131213068962097,0.620830774307251,-0.0155375720933079,0.8709105253219604,0.9999914169311525,0.5171641111373901,0.6862716674804688,-0.2178076952695846,0.997259795665741,0.9999980926513672,0.4928139746189117,0.669437050819397,-0.0818572789430618,0.9617049098014832,0.999997854232788,0.5569246411323547,0.6795399785041809,-0.0514714531600475,0.9999805688858032,0.9999990463256836,0.5296529531478882,0.6719831824302673,0.0514283031225204,0.9999822378158568,0.9999995231628418,0.5023759603500366,0.7323380708694458,-0.1583194285631179,0.974603533744812,0.9999927282333374,0.4795630872249603,0.714275598526001,-0.0406928099691867,0.8796112537384033,0.9999920129776,0.518301248550415,0.8480295538902283,-0.0665462091565132,0.9393165111541748,0.9999301433563232,0.4994713366031647,0.8292297124862671,0.0391126237809658,0.786651074886322,0.9999827146530152,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,0.5432887971401215,0.6757615804672241,0.5443712770938873,0.5413491427898407,2.498035697303883,2.8602666668706473,0.0065495531209640795,0.1697164935562147,2.408648238907,2.216697350866213,2.20309475522004,2.100506509333216,3.072832562314918,3.086300103001841,0.07530964439584407,0.1144239429682638,0.7188666006817542,0.39574992968741035,0.8017045059576695,0.8696027521356294,0.1367933924120837,0.17148339212094796,2.8712815642593466,3.097131747655171,3.1335394066504763
255,5.1,0.5663741230964661,0.5423277020454407,-0.1871997416019439,0.9999959468841552,0.9999982118606568,0.5223667621612549,0.5403341054916382,-0.0323323272168636,0.999984622001648,0.9999972581863404,0.559138298034668,0.6383405923843384,-0.2021405100822448,0.9979554414749146,0.9999785423278807,0.5131123661994934,0.6208378672599792,-0.0179688166826963,0.8730947971343994,0.999990701675415,0.5171894431114197,0.6863048672676086,-0.2117525041103363,0.9972782731056212,0.9999979734420776,0.4927248060703277,0.6697050929069519,-0.0819825306534767,0.9621225595474244,0.9999974966049194,0.5569613575935364,0.679345965385437,-0.0501452274620533,0.9999805092811584,0.999998927116394,0.5296974182128906,0.6718658208847046,0.0501011721789836,0.9999821186065674,0.9999995231628418,0.502628743648529,0.7323365807533264,-0.1566085815429687,0.9744772911071776,0.9999932050704956,0.4796295166015625,0.7143505811691284,-0.0409336909651756,0.8791311979293823,0.9999924898147584,0.5183864831924438,0.8480708599090576,-0.0674065798521041,0.9404342174530028,0.9999425411224364,0.4994775354862213,0.8291664123535156,0.0368768498301506,0.786462664604187,0.9999849796295166,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,0.5433293879032135,0.6756058931350708,0.5443704426288605,0.5413309037685394,2.498218380867227,2.8607981736259553,0.006631468474974591,0.17012906264404612,2.4122802694592425,2.218768441947013,2.2083685111794837,2.103267260839066,3.0730032565249954,3.0859172595231548,0.07522086553977667,0.11445366857740907,0.7185951382623442,0.39524814854124735,0.7979017811953489,0.8671488175761436,0.13532236121496016,0.17117657517458357,2.8738211986372444,3.0963221710597733,3.1338396545275287
256,5.12,0.5663771033287048,0.5423292517662048,-0.1873157322406768,0.9999958872795104,0.9999983310699464,0.5223693251609802,0.5403305292129517,-0.0315120853483676,0.9999847412109376,0.9999979734420776,0.55913907289505,0.6384305953979492,-0.203915387392044,0.9979432821273804,0.999976634979248,0.5131251811981201,0.6209384202957153,-0.0192358419299125,0.8735121488571167,0.9999921321868896,0.5171929001808167,0.6863572597503662,-0.2142380774021148,0.9972514510154724,0.9999972581863404,0.4927710592746734,0.6696459650993347,-0.0882990062236785,0.9624576568603516,0.9999979734420776,0.5571832060813904,0.6795272827148438,-0.0501778163015842,0.9999804496765136,0.999998927116394,0.5298303365707397,0.672004222869873,0.0501339100301265,0.9999821782112122,0.9999995231628418,0.5026114583015442,0.732339084148407,-0.1550631672143936,0.9744226932525636,0.9999935626983644,0.4796646535396576,0.7144374847412109,-0.0386137962341308,0.8786957263946533,0.9999940395355223,0.5184186697006226,0.8479711413383484,-0.0592299066483974,0.9402793645858764,0.9999372959136964,0.4995186030864715,0.829157292842865,0.0436754673719406,0.7857561111450195,0.9999854564666748,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,0.5435067713260651,0.6757657527923584,0.5443732142448425,0.5413298904895782,2.4978151683245735,2.8599459803957066,0.00826287412421617,0.17078393156354718,2.4067184458794912,2.21628099449801,2.2039460624979514,2.1015160922904137,3.074680817222497,3.084990293846265,0.07517471049151088,0.11418157182001769,0.7189521957567307,0.39582824501410524,0.8017860440775983,0.8687092993482539,0.1358605470142434,0.17136726195112614,2.873191749611737,3.0962063594408717,3.1351477146623874
257,5.14,0.5663772225379944,0.5423285365104675,-0.1872293055057525,0.9999960064888,0.999998927116394,0.5223681926727295,0.5403662323951721,-0.0307956412434577,0.9999849796295166,0.9999979734420776,0.5591861009597778,0.6384185552597046,-0.2040103077888488,0.9980023503303528,0.9999815225601196,0.5131308436393738,0.6209381818771362,-0.0180169902741909,0.8755566477775574,0.9999905824661256,0.5171542167663574,0.6863048076629639,-0.2168748080730438,0.9973517060279846,0.9999982118606568,0.4927670657634735,0.6696501970291138,-0.0880260095000267,0.9629222750663756,0.999997615814209,0.5568848848342896,0.6794936060905457,-0.0502052940428257,0.999980628490448,0.9999990463256836,0.5296550989151001,0.6719973087310791,0.0501611903309822,0.9999821782112122,0.9999995231628418,0.5025104880332947,0.732333779335022,-0.1561013907194137,0.9752350449562072,0.9999954700469972,0.4796856641769409,0.7145900130271912,-0.0387985967099666,0.8821504712104797,0.9999942779541016,0.518376886844635,0.8479738831520081,-0.059711467474699,0.9424805641174316,0.999947190284729,0.4995123445987701,0.8290464878082275,0.0425079651176929,0.7910971641540527,0.9999858140945436,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,0.5432699918746948,0.6757454574108124,0.5443727076053619,0.5413473844528198,2.4959085804273995,2.859777134188231,0.005604503179866294,0.16945093458112856,2.410979219050952,2.221365562116137,2.205532013863603,2.105145138134493,3.0724990593695134,3.086290544404824,0.07469809740016059,0.11414882539615719,0.7203821705625557,0.39596434479771997,0.7997070287591213,0.8649249822886856,0.13635361096706866,0.17152253316661445,2.8729496970145814,3.0970334979102248,3.133387989916951
258,5.16,0.5663667917251587,0.5423296689987183,-0.1884741336107254,0.9999960660934448,0.9999986886978148,0.5223690271377563,0.5403947830200195,-0.0305772628635168,0.999984860420227,0.9999974966049194,0.559186577796936,0.638421893119812,-0.2079305946826934,0.9980216026306152,0.99998140335083,0.5131324529647827,0.620892345905304,-0.0174190886318683,0.8739116787910461,0.999990701675415,0.5171719789505005,0.6864423155784607,-0.2216832488775253,0.9973664879798888,0.9999979734420776,0.4930039942264557,0.6694194078445435,-0.0868264660239219,0.96220862865448,0.9999977350234984,0.5568848848342896,0.6795519590377808,-0.0506998114287853,0.9999807476997375,0.9999990463256836,0.529666006565094,0.6721155047416687,0.0506555922329425,0.9999821782112122,0.9999995231628418,0.5025309324264526,0.7331050038337708,-0.1615871787071228,0.9753074645996094,0.9999938011169434,0.4796663820743561,0.7146089673042297,-0.0402309820055961,0.8811397552490234,0.999993085861206,0.5184712409973145,0.848591148853302,-0.0675684437155723,0.942708432674408,0.9999359846115112,0.4993115961551666,0.8290563225746155,0.0402860082685947,0.7908712029457092,0.9999833106994628,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,0.5432754456996918,0.6758337318897247,0.5443679094314575,0.5413622260093689,2.4973847407417167,2.862646973695871,0.005594286323422466,0.1695846815806389,2.4177616457210687,2.21987739681099,2.211611206395251,2.1052220495148775,3.072603431596477,3.0862518646803725,0.07458350831676076,0.1142438926712195,0.7187914211648382,0.3931895725651418,0.7928202298620419,0.8663744678693842,0.13716121733250006,0.16999613620553156,2.874891879536998,3.0976440551631574,3.133468704275526
259,5.18,0.5663817524909973,0.5423809289932251,-0.1882634907960891,0.9999960660934448,0.9999984502792358,0.5223681330680847,0.5404042601585388,-0.0262073948979377,0.9999850392341614,0.9999979734420776,0.5592212677001953,0.6384512782096863,-0.2074891477823257,0.9980406165122986,0.9999793767929076,0.513143002986908,0.6209385395050049,-0.0132717657834291,0.8737034201622009,0.9999922513961792,0.5171384215354919,0.6863681077957153,-0.221035748720169,0.997373104095459,0.9999974966049194,0.4929185211658478,0.6694195866584778,-0.0856544822454452,0.9624274969100952,0.9999980926513672,0.5567639470100403,0.6796943545341492,-0.0509923473000526,0.999980926513672,0.9999990463256836,0.52962327003479,0.6722553968429565,0.0509499087929725,0.9999823570251464,0.9999995231628418,0.5025274157524109,0.7330709099769592,-0.1621976792812347,0.9755565524101256,0.9999946355819702,0.4796619415283203,0.7146005630493164,-0.0415033847093582,0.8820618987083435,0.9999947547912598,0.5184071063995361,0.8480241298675537,-0.0637865290045738,0.9425451755523682,0.9999436140060424,0.4993419051170349,0.8290144205093384,0.0407918579876422,0.7909027934074402,0.9999855756759644,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,0.5431936085224152,0.6759748756885529,0.544374942779541,0.541392594575882,2.4953224012480386,2.8604310002121354,0.004467693335904212,0.16902177960169495,2.418131802715874,2.2189016905222094,2.2109316081131714,2.1035315117739835,3.0716641428272267,3.0866228739043464,0.07439620409846916,0.1140519999162462,0.7206664564402232,0.3952136532939033,0.7933893616364871,0.8677211833821347,0.1372716838401347,0.17033995843367497,2.87407370302666,3.0967124205253387,3.1328150945503954
