frame,time,nose_x,nose_y,nose_confidence,left_ear_x,left_ear_y,left_ear_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence,nose_interpolated,left_ear_interpolated,left_shoulder_interpolated,right_shoulder_interpolated,left_elbow_interpolated,right_elbow_interpolated,left_wrist_interpolated,right_wrist_interpolated,left_hip_interpolated,right_hip_interpolated,left_knee_interpolated,right_knee_interpolated,left_ankle_interpolated,right_ankle_interpolated
424,8.48,0.47803554,0.3418895,0.66472787,0.50390524,0.34009486,0.6480834,0.51358676,0.3954452,0.86991006,0.47577408,0.4049737,0.8468155,0.51516956,0.50635207,0.8828174,0.47231618,0.49791905,0.6195268,0.4994282,0.5950743,0.6559235,0.46043962,0.5739405,0.82055604,0.5040049,0.5756057,0.81406224,0.47199538,0.57714796,0.8515225,0.5097984,0.7232599,0.7396023,0.4901511,0.7207745,0.71332604,0.5208982,0.8542927,0.6750309,0.49994653,0.8410092,0.8716065,False,False,False,False,False,False,False,False,False,False,False,False,False,False
425,8.5,0.47822767,0.34123376,0.7252887,0.5041426,0.3399184,0.60953206,0.51363254,0.39486203,0.8749881,0.47646177,0.4046841,0.8704247,0.5148445,0.5069294,0.89309263,0.472594,0.4985511,0.63681734,0.49838877,0.594149,0.64978755,0.46044526,0.5741816,0.82624763,0.50414795,0.57166046,0.7652525,0.47291267,0.57369447,0.7921158,0.51029706,0.7223637,0.86266434,0.4888134,0.7206656,0.8163812,0.5204943,0.8552115,0.69033474,0.4985155,0.8408941,0.88630867,False,False,False,False,False,False,False,False,False,False,False,False,False,False
426,8.52,0.4781314,0.34022376,0.62825394,0.50431585,0.33984634,0.63982844,0.51390827,0.39612767,0.9050748,0.47617292,0.40305275,0.7596724,0.51517016,0.5065233,0.89916587,0.47271885,0.49838355,0.5889809,0.49955526,0.59684944,0.6572748,0.46098214,0.5734471,0.83959395,0.5035761,0.57368743,0.8164386,0.4723168,0.5747771,0.848199,0.5084998,0.7213605,0.8416798,0.49025467,0.7202199,0.7900541,0.52102125,0.85651654,0.78513604,0.49992457,0.84197354,0.9005461,False,False,False,False,False,True,False,False,False,False,False,False,False,False
427,8.54,0.47852337,0.34264478,0.7316199,0.504493525,0.33992102,0.5138889,0.51400244,0.39510995,0.8939167,0.47645345,0.40434322,0.8726169,0.5153577,0.5069053,0.82554287,0.4728437,0.498216,0.58989155,0.4984633,0.5972839,0.63938737,0.46092567,0.5750247,0.85604423,0.50399315,0.5742534,0.82231486,0.47315344,0.57524323,0.8449447,0.5092779,0.7220726,0.7513921,0.49028376,0.71889985,0.7468428,0.5197157,0.8559353,0.8425135,0.4986299,0.84031004,0.67286277,False,True,False,False,False,True,False,False,False,False,False,False,False,False
428,8.56,0.47875124,0.3410754,0.70549285,0.5046712,0.3399957,0.61676055,0.5137955,0.3953399,0.8854151,0.47672427,0.4046706,0.8553302,0.5156119,0.50588393,0.79292494,0.47296855,0.49804845,0.6106769,0.49903172,0.5930155,0.65884143,0.461011,0.57403374,0.8286844,0.50479484,0.5720616,0.7961546,0.47306395,0.573687,0.83228725,0.5092403,0.72060823,0.76529396,0.48964226,0.7175155,0.6297797,0.5206991,0.85347706,0.65058136,0.5000784,0.84051836,0.8517388,False,False,False,False,False,False,False,False,False,False,False,False,False,False
429,8.58,0.47881562,0.3414088,0.6207091,0.5047555,0.34010587600000003,0.57920164,0.5139698,0.39544812,0.88346875,0.4766216,0.4041788,0.85568905,0.5153037,0.5065213,0.8880966,0.4731567525,0.4981137375,0.53829503,0.49963388,0.59621173,0.65494084,0.46161512,0.57478535,0.85747993,0.5042131,0.57133436,0.7829806,0.47259894,0.5725837,0.8339855,0.5084202,0.7207845,0.8491387,0.49042743,0.71974033,0.7737436,0.52080667,0.8546564,0.8006819,0.4997265,0.84052,0.90089107,False,True,False,False,False,True,False,False,False,False,False,False,False,False
430,8.6,0.4788069,0.34020808,0.69531214,0.5048398,0.340216052,0.5751008,0.514564,0.3953237,0.91394997,0.47693533,0.4032048,0.7968725,0.5160374,0.5060555,0.8208486,0.47334495499999996,0.498179025,0.5563499,0.4998881,0.59598607,0.64210236,0.46118635,0.572991,0.8486015,0.50410897,0.57343227,0.8265731,0.47315738,0.57391095,0.8414193,0.5088381,0.7201997,0.8252278,0.4903869,0.7185399,0.7801177,0.52079874,0.8561615,0.78921515,0.49961433,0.84194344,0.9056186,False,True,False,False,False,True,False,False,False,False,False,False,False,False
431,8.62,0.47888193,0.34159678,0.7053769,0.5049241,0.340326228,0.56806266,0.51423424,0.395332,0.8950319,0.47690642,0.405184,0.8500374,0.51588124,0.50610214,0.8240896,0.47353315749999997,0.4982443125,0.589228,0.4983563,0.59655786,0.6526887,0.46131903,0.5734621,0.8345992,0.5048302,0.5732969,0.8138275,0.4732067,0.57466274,0.84195787,0.509659,0.72148097,0.76602244,0.4909013,0.71871203,0.76965666,0.52015746,0.8549749,0.841278,0.49912083,0.84003735,0.6375552,False,True,False,False,False,True,False,False,False,False,False,False,False,False
432,8.64,0.47922662,0.34135854,0.6784177,0.5050083999999999,0.34043640399999997,0.556248,0.5142299,0.39462912,0.8823745,0.4768118,0.40501493,0.85506046,0.51558036,0.50550246,0.88885987,0.47372136,0.4983096,0.6051842,0.4995161,0.592197,0.6378407,0.4616891,0.5737393,0.8266377,0.50495225,0.57314706,0.8139527,0.47267926,0.5742034,0.8454447,0.50945556,0.7213675,0.7866409,0.49068725,0.71873593,0.730805,0.52071834,0.85530704,0.78118384,0.49927965,0.8398824,0.6478493,False,True,False,False,False,False,False,False,False,False,False,False,False,False
433,8.66,0.47889346,0.34012043,0.68775874,0.5050927,0.34054658,0.6148087,0.5142025,0.39473698,0.88234127,0.47636586,0.40472022,0.7850747,0.516543,0.505722,0.8331912,0.47349636888888885,0.49861129333333337,0.5768687,0.4984611,0.5960746,0.6412787,0.46165118,0.57364535,0.8356971,0.5049554,0.5717955,0.7969379,0.47305286,0.5723869,0.82792085,0.50949997,0.72022104,0.75514543,0.49070457,0.71748513,0.70600367,0.520678255,0.85563957,0.5823194,0.49955043,0.84089684,0.8151965,False,False,False,False,False,True,False,False,False,False,False,False,True,False
434,8.68,0.4795226,0.34134522,0.733595,0.5050752249999999,0.33956343,0.57575023,0.51492864,0.395023,0.8999619,0.47633743,0.4037382,0.84258384,0.51674795,0.5056832,0.8324875,0.4732713777777778,0.49891298666666667,0.5348262,0.5003522,0.5956914,0.63402987,0.46176195,0.5720722,0.827881,0.5044089,0.5703813,0.7684238,0.4729906,0.5712907,0.8249097,0.5085767,0.7203868,0.8349701,0.49049816,0.7194766,0.7892105,0.52063817,0.8559721,0.7647529,0.5002871,0.84098077,0.9082636,False,True,False,False,False,True,False,False,False,False,False,False,False,False
435,8.7,0.47909966,0.34138834,0.7439919,0.50505775,0.33858028,0.7251817,0.5148896,0.39338708,0.90951914,0.4774418,0.40129453,0.8164292,0.5175612,0.5050862,0.865613,0.47304638666666665,0.49921468,0.57982224,0.50034934,0.59578633,0.6259571,0.4619251,0.5723601,0.85626686,0.504534,0.5703791,0.7963987,0.47368234,0.5697743,0.8195578,0.5093085,0.722169,0.8422183,0.49059522,0.7190244,0.7875057,0.52129495,0.85595596,0.7894155,0.49972743,0.8418363,0.89807516,False,False,False,False,False,True,False,False,False,False,False,False,False,False
436,8.72,0.47896957,0.33991602,0.74023455,0.50559384,0.33858716,0.7729288,0.51577854,0.3927274,0.7248025,0.47637755,0.40137672,0.8072055,0.51751626,0.5051909,0.8244198,0.4728213955555555,0.4995163733333334,0.54529864,0.50045854,0.5951623,0.66179585,0.46202958,0.5727073,0.8711237,0.5052919,0.5708598,0.8168044,0.4738758,0.5710334,0.8384271,0.50941646,0.72114575,0.8482875,0.4909208,0.71946436,0.76985013,0.52121344,0.85577941,0.59934556,0.49892527,0.8395553,0.8700376,False,False,False,False,False,True,False,False,False,False,False,False,True,False
437,8.74,0.4798066,0.3405326,0.73817647,0.5059193,0.33894703,0.64766544,0.5154933,0.39443716,0.91137224,0.4763293,0.4027996,0.78542066,0.51770264,0.5055361,0.8295822,0.47259640444444445,0.49981806666666667,0.56178844,0.5007886,0.59497905,0.673458,0.4623825,0.5719922,0.8431045,0.505395,0.5719234,0.81447357,0.4738416,0.57216376,0.8426079,0.5093496,0.7216755,0.8513039,0.49060342,0.720127,0.78762573,0.52113193,0.85560286,0.82807225,0.4996622,0.8404361,0.91305625,False,False,False,False,False,True,False,False,False,False,False,False,False,False
438,8.76,0.47989395,0.3401188,0.71864164,0.50608104,0.33852375,0.6027112,0.5158666,0.39473176,0.9145651,0.47630298,0.4023946,0.76969004,0.5178811,0.50506395,0.83994347,0.4723714133333333,0.50011976,0.5820438,0.50033915,0.59468025,0.65665424,0.46250466,0.57278556,0.8448361,0.50665957,0.5717279,0.81037956,0.474439,0.57266515,0.8451223,0.5094652,0.7223409,0.84527844,0.4905828,0.7203299,0.7523588,0.5206264,0.8558859,0.8691156,0.49953455,0.8398826,0.8163519,False,False,False,False,False,True,False,False,False,False,False,False,False,False
439,8.78,0.47939116,0.3403994,0.6060303,0.50598794,0.3389182,0.69447476,0.51606685,0.39482096,0.89882755,0.47698492,0.40272528,0.8663093,0.5180961,0.5040213,0.81170386,0.4721464222222222,0.5004214533333333,0.5903166,0.50030303,0.5935966,0.6588906,0.46294415,0.57361424,0.8495123,0.5069937,0.57120115,0.795592,0.47452176,0.57160574,0.8306461,0.50826764,0.7249662,0.83222353,0.48794377,0.72115666,0.7359049,0.521161,0.85691303,0.8543112,0.4997771,0.8393509,0.8469228,False,False,False,False,False,True,False,False,False,False,False,False,False,False
440,8.8,0.47899252,0.34103847,0.63897634,0.50595194,0.33875358,0.7909143,0.51675236,0.39365047,0.67634684,0.47634894,0.40285265,0.8880464,0.51805294,0.50465804,0.8739263,0.4719214311111111,0.5007231466666667,0.4864095,0.4995863,0.59544724,0.7126047,0.46273014,0.57303804,0.8433582,0.50753313,0.5707977,0.8029237,0.474858,0.57154757,0.843072,0.50788385,0.72368234,0.7805248,0.48776695,0.71834624,0.6841855,0.52028775,0.85684913,0.88466495,0.49952114,0.83875304,0.8317816,False,False,False,False,False,True,False,False,False,False,False,False,False,False
441,8.82,0.47875362499999996,0.34183719999999995,0.59154665,0.5060206,0.33802733,0.78733736,0.51677334,0.3930342,0.6398134,0.47597784,0.40556633,0.8961371,0.5184354,0.50440276,0.8728589,0.47169644,0.50102484,0.63428366,0.50000846,0.59366477,0.7354138,0.4632536,0.5744256,0.8657322,0.5085868,0.5701564,0.77628297,0.4757234,0.571522,0.8352797,0.50655586,0.7192079,0.8647965,0.48733032,0.71599877,0.6511558,0.5200148,0.856492,0.89369863,0.4991192,0.83691067,0.8536636,True,False,False,False,False,False,False,False,False,False,False,False,False,False
442,8.84,0.47851473,0.34263593,0.7165801,0.505789,0.3388114,0.80836505,0.51640487,0.39307478,0.61274254,0.47565407,0.40786335,0.9056458,0.5186295,0.50273013,0.87266034,0.4712415,0.5006178,0.650696,0.49800548,0.59248513,0.74711376,0.46391582,0.5752333,0.84586394,0.50955015,0.57235163,0.822028,0.47607982,0.5741383,0.83207744,0.5059702,0.7227038,0.88425404,0.48786026,0.721044,0.7910823,0.51949245,0.857322,0.8711933,0.4985994,0.8384848,0.7806106,False,False,False,False,False,False,False,False,False,False,False,False,False,False
443,8.86,0.47826996,0.3431691,0.7586917,0.5052687333333333,0.33963535333333333,0.5000798,0.51626146,0.39423653,0.87497014,0.47631872,0.40914398,0.91326106,0.5192341,0.50344974,0.88065714,0.47158784,0.5024543,0.6650944,0.4988578,0.5946253,0.73957825,0.46435317,0.5766571,0.8420808,0.5094386,0.5718332,0.7744224,0.4773431,0.57320875,0.8183805,0.50539714,0.7230546,0.83956456,0.48626792,0.7204704,0.69011986,0.5209235,0.8531042,0.72453046,0.49868673,0.8387502,0.75932103,False,True,False,False,False,False,False,False,False,False,False,False,False,False
444,8.88,0.47851136,0.34304014,0.7550361,0.5047484666666667,0.34045930666666663,0.4615715,0.5160219,0.39489412,0.8918053,0.47628707,0.40893427,0.88697964,0.5193128,0.5040998,0.87547725,0.47225174,0.50275177,0.67387825,0.49827757,0.5942625,0.69777066,0.4633705,0.57728046,0.7156382,0.51002353,0.57581484,0.8110268,0.47835395,0.57636493,0.81718606,0.50520253,0.72462803,0.8629045,0.4859293,0.72190166,0.7368603,0.5213225,0.85462785,0.7143696,0.49882826,0.84209824,0.8897817,False,True,False,False,False,False,False,False,False,False,False,False,False,False
445,8.9,0.47808492,0.34334594,0.717448,0.5042282,0.34128326,0.69404703,0.5158227,0.3952086,0.91172236,0.47571737,0.41029522,0.8614113,0.5198631,0.5041755,0.85729903,0.47126675,0.505778,0.7213263,0.49959314,0.5928627,0.72235614,0.4648396,0.5778771,0.8174742,0.512642,0.57469666,0.78662676,0.48036766,0.57524914,0.71413034,0.50608057,0.7234408,0.7712446,0.48495406,0.719292,0.7580124,0.52208686,0.85335594,0.6331972,0.49753177,0.8384587,0.8871044,False,False,False,False,False,False,False,False,False,False,False,False,False,False
446,8.92,0.47741142,0.3457932,0.7501902,0.50476253,0.34187266,0.78902626,0.5158935,0.39739317,0.8986119,0.47533983,0.40976816,0.73158264,0.5206632,0.50374377,0.8561141,0.4732141,0.5045304,0.686079,0.4988098,0.5933185,0.75969136,0.4639569,0.57904494,0.89579093,0.51478225,0.57076335,0.69916797,0.48381004,0.57127875,0.6934767,0.5032675,0.7216863,0.79296863,0.48466244,0.71841997,0.84108555,0.52183264,0.85190874,0.6726148,0.49852937,0.8407695,0.82156247,False,False,False,False,False,False,False,False,False,False,False,False,False,False
447,8.94,0.47818285,0.34478658,0.7101399,0.5037202,0.3419301,0.70534366,0.5163039,0.39925385,0.70407003,0.47442812,0.41291812,0.8399854,0.52047056,0.50527817,0.9175935,0.47136924,0.5059794,0.810311,0.49721196,0.59387875,0.653153,0.46302015,0.58114994,0.70955443,0.51587963,0.5736224,0.8335936,0.48397854,0.57435256,0.7698571,0.502562,0.7254228,0.88036144,0.48388326,0.7193409,0.85542905,0.52217582,0.85523552,0.5528244,0.49911773,0.8419517,0.6620636,False,False,False,False,False,False,False,False,False,False,False,False,True,False
448,8.96,0.4781802,0.34591925,0.6749682,0.50398165,0.3450603,0.8084148,0.5166471,0.40264437,0.81498194,0.47409838,0.414635,0.6916672,0.51906097,0.50966763,0.8191051,0.4717364,0.5078638,0.79191566,0.4968553,0.5948143,0.6984829,0.46375415,0.583155,0.7088597,0.5160198,0.5779166,0.817809,0.48446044,0.58076453,0.68049544,0.5029412,0.7267421,0.6595981,0.48481548,0.72125924,0.8142096,0.522519,0.8585623,0.8497545,0.49889818,0.8425596,0.6273712,False,False,False,False,False,False,False,False,False,False,False,False,False,False
449,8.98,0.47735340000000004,0.34804155000000003,0.4447689,0.503038,0.34663036,0.74826384,0.51673764,0.40570912,0.8920205,0.4736716,0.41878706,0.748668,0.5195708,0.5110456,0.8893177,0.47191006,0.50786734,0.83857286,0.49637643,0.5945496,0.7585552,0.4637925,0.584337,0.66941464,0.5167695,0.5749199,0.749346,0.48697594,0.57679176,0.6864461,0.5023481,0.72704494,0.845924,0.4843345,0.7249229,0.83511627,0.52295476,0.8587212,0.6858627,0.49979317,0.84328645,0.63921183,True,False,False,False,False,False,False,False,False,False,False,False,False,False
450,9.0,0.4765266,0.35016385,0.6968611,0.50198597,0.34885445,0.7175937,0.51523894,0.40383714,0.77574223,0.47497705,0.41687018,0.82786393,0.5203815,0.5115059,0.8735333,0.4728753,0.50773114,0.8078931,0.49611005,0.5973826,0.75522107,0.46391243,0.5824248,0.88722724,0.51803994,0.5746891,0.77885896,0.4860354,0.57567805,0.7462752,0.5025922,0.7269142,0.8457143,0.48305517,0.72427726,0.8026375,0.5237205,0.85846007,0.7336135,0.49920893,0.8424703,0.89927036,False,False,False,False,False,False,False,False,False,False,False,False,False,False
451,9.02,0.4757014,0.3516879,0.7160591,0.50171304,0.35077435,0.6276944,0.51532286,0.40496472,0.8297254,0.47447154,0.4195169,0.8840945,0.52059406,0.5137186,0.8723179,0.4733828,0.5107458,0.7866272,0.49618253,0.5995431,0.7190156,0.46403703,0.5855884,0.6578187,0.51866114,0.58062774,0.8194325,0.48612124,0.5825713,0.6972295,0.5019027,0.7285355,0.8343536,0.48267785,0.7257325,0.83009875,0.5236229,0.8583755,0.75663996,0.49929568,0.842129,0.89993364,False,False,False,False,False,False,False,False,False,False,False,False,False,False
452,9.04,0.47505242,0.35614794,0.75948083,0.50179395,0.35167359,0.43267316,0.51600474,0.40707418,0.88913536,0.47520587,0.42026612,0.88281107,0.5205127,0.5139904,0.88646823,0.47368863,0.5081662,0.7726868,0.49697298,0.59784704,0.77097875,0.46449813,0.58539194,0.91015285,0.5197469,0.5777668,0.74173963,0.48768628,0.57814294,0.74266994,0.5011693,0.7291367,0.76609236,0.4820994,0.7233828,0.8106013,0.5220863,0.8591261,0.8125163,0.5002167,0.8399248,0.89769596,False,True,False,False,False,False,False,False,False,False,False,False,False,False
453,9.06,0.47499454,0.35537606,0.63202333,0.50187486,0.35257283,0.822965,0.51607996,0.40777248,0.7691074,0.4739142,0.42362136,0.85854214,0.52127945,0.51452035,0.8167939,0.4742777,0.51334107,0.7925145,0.49749038,0.60062337,0.734953,0.46504313,0.58964366,0.6450266,0.5221357,0.5762299,0.74658453,0.4890259,0.5760734,0.7736701,0.49937013,0.7285292,0.86983985,0.48225033,0.7235878,0.8595251,0.5236202,0.8605784,0.7935728,0.5005469,0.8382798,0.88293403,False,False,False,False,False,False,False,False,False,False,False,False,False,False
454,9.08,0.47405592,0.3582563,0.7972782,0.5018636,0.3531535,0.76184285,0.5164,0.4087018,0.72438645,0.4731282,0.42546377,0.8190279,0.52128315,0.516116,0.83849037,0.4748918,0.5168424,0.743801,0.49690494,0.5984608,0.62742424,0.46624914,0.5894268,0.86474675,0.52226627,0.57878137,0.84114504,0.48977342,0.5783524,0.753012,0.4986104,0.7287533,0.8407539,0.4821609,0.7237029,0.7616049,0.5222703,0.85797054,0.83298576,0.49843585,0.8402815,0.7639793,False,False,False,False,False,False,False,False,False,False,False,False,False,False
455,9.1,0.4747683,0.36020118,0.7010276,0.50198698,0.35687583333333334,0.47846016,0.5173776,0.4159136,0.7569496,0.47447354,0.42930943,0.75446814,0.52170557,0.51937485,0.8057343,0.47563228,0.518173,0.672874,0.497099785,0.60086772,0.53526556,0.46715477,0.5913557,0.8433597,0.52333355,0.5802462,0.80595344,0.4917326,0.57929415,0.72190356,0.4972545,0.73004794,0.7681681,0.48018378,0.7238633,0.6851487,0.5220314,0.8573344,0.71924514,0.49872908,0.8393866,0.74795973,False,True,False,False,False,False,True,False,False,False,False,False,False,False
456,9.12,0.47539774,0.36326045,0.77936304,0.50211036,0.36059816666666666,0.4311039,0.51740086,0.41846928,0.6606304,0.47530234,0.43245566,0.65845114,0.52265286,0.5216218,0.8064101,0.4770313,0.52074254,0.66864556,0.49729463,0.60327464,0.736651,0.46858883,0.5926712,0.82434076,0.5250562,0.5838207,0.8081752,0.494007,0.58207893,0.7147484,0.49686426,0.73039955,0.87805617,0.47963002,0.72354543,0.7960986,0.52079964,0.856253,0.8474793,0.49863103,0.83765924,0.87275076,False,True,False,False,False,False,False,False,False,False,False,False,False,False
457,9.14,0.47502857,0.366144865,0.57162046,0.50223374,0.3643205,0.7320011,0.51686233,0.41951412,0.8040046,0.4754012,0.43283165,0.80000216,0.523476,0.52470976,0.68864423,0.47695002,0.52163947,0.79057395,0.49679062,0.60377896,0.6527643,0.46904996,0.5923327,0.7255862,0.5267856,0.5849285,0.8282363,0.49469414,0.58675617,0.6551483,0.49453893,0.73195195,0.79809916,0.48005286,0.7247067,0.7501575,0.5206888,0.8568291,0.88471186,0.49792174,0.8392625,0.8105393,True,False,False,False,False,False,False,False,False,False,False,False,False,False
458,9.16,0.4746594,0.36902928,0.77804786,0.50253594,0.36642274,0.8331934,0.51796436,0.42077094,0.7623747,0.4747747,0.43619877,0.7759137,0.5243073,0.5281127,0.6871518,0.47746363,0.5233818,0.7640205,0.49665841,0.60719358,0.55318564,0.4698267,0.598212,0.67674863,0.5292694,0.5848114,0.7922189,0.49689302,0.58457345,0.7517728,0.4928998,0.7307878,0.84915787,0.477918,0.722428,0.8624131,0.5204185,0.8549142,0.72673786,0.49818313,0.83803815,0.87684745,False,False,False,False,False,False,True,False,False,False,False,False,False,False
