frame,time,nose_x,nose_y,nose_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence,nose_interpolated,left_shoulder_interpolated,right_shoulder_interpolated,left_elbow_interpolated,right_elbow_interpolated,left_wrist_interpolated,right_wrist_interpolated,left_hip_interpolated,right_hip_interpolated,left_knee_interpolated,right_knee_interpolated,left_ankle_interpolated,right_ankle_interpolated
411,8.22,0.44717723,0.40801793,0.79152954,0.49146754,0.45488304,0.8640017,0.45470288,0.4667159,0.8584725,0.45736593,0.55479443,0.61314666,0.45510089,0.55128065,0.549069,0.450798,0.4801983066666667,0.44997218,,,0.5363532,0.5262931,0.60009587,0.7011989,0.49461684,0.6033012,0.83031,0.4847525,0.72039914,0.8540908,0.4634106,0.7141243,0.8275005,0.4966213,0.86162627,0.7635735,0.47953,0.8443206,0.8163257,False,False,False,False,True,True,False,False,False,False,False,False,False
412,8.24,0.44635868,0.4171203,0.7374434,0.49182308,0.46155468,0.7159548,0.45445183,0.47334793,0.77284485,0.45809314,0.5624869,0.7355774,0.45537072,0.5582738,0.6606287,0.45072195,0.48870266333333334,0.5439065,,,0.5588885,0.52883106,0.6009967,0.85631615,0.4962348,0.6058994,0.7855323,0.4844607,0.72077507,0.87926817,0.4629804,0.71555865,0.7589686,0.49665412,0.8620834,0.73781157,0.47795162,0.84457844,0.8538658,False,False,False,False,False,True,False,False,False,False,False,False,False
413,8.26,0.4459974,0.42667627,0.8110614,0.49234363,0.4688827,0.8525206,0.45584306,0.48145163,0.80270386,0.45911112,0.57131845,0.78019774,0.45557377,0.5679531,0.7682144,0.4506459,0.49720702,0.63862395,,,0.5877923,0.52905387,0.6074191,0.7348475,0.49700573,0.6120869,0.81241274,0.48215058,0.7201108,0.6965444,0.4633444,0.7169101,0.6932387,0.4993078,0.85936093,0.8928088,0.47819754,0.8413631,0.8100212,False,False,False,False,False,False,False,False,False,False,False,False,False
414,8.28,0.4459838,0.43498182,0.81242234,0.4922422,0.4770847,0.7489488,0.45724186,0.48681715,0.8052045,0.45904037,0.5803007,0.7261436,0.45578524,0.57606024,0.7533533,0.45098153,0.5042507,0.60922754,,,0.4495119,0.5300967,0.6109826,0.6405427,0.497801,0.615189,0.78902835,0.48175412,0.7207772,0.8635792,0.4629419,0.71816635,0.8143782,0.4980812,0.86226344,0.87882257,0.47708952,0.84152865,0.71186113,False,False,False,False,False,False,False,False,False,False,False,False,False
415,8.3,0.446194815,0.44353246,0.5578882,0.49443328,0.48472974,0.7556585,0.45799515,0.4974154,0.7294334,0.46009365,0.5872892,0.6111513,0.45622462,0.5853147,0.6861972,0.4510022,0.5149763,0.61149263,,,0.41909596,0.5308215,0.61731476,0.67536473,0.49879077,0.6217705,0.7945916,0.48077115,0.7233708,0.85350734,0.46217933,0.7176975,0.8569986,0.4974577,0.8638749,0.82937,0.4772549,0.842414,0.69300216,True,False,False,False,False,False,False,False,False,False,False,False,False
416,8.32,0.44640583,0.4520831,0.85216284,0.49173114,0.49177223,0.8500627,0.45902327,0.5054418,0.7111973,0.4606842,0.59748095,0.60272926,0.45700964,0.59392506,0.68157566,0.4511673,0.5217437,0.6706505,,,0.4572245,0.53154695,0.6205699,0.6524493,0.50031537,0.62643886,0.7820242,0.479624,0.72375095,0.63074183,0.4621776,0.7196015,0.72017914,0.49873886,0.86525166,0.79990643,0.47757962,0.84427536,0.8216415,False,False,False,False,False,False,False,False,False,False,False,False,False
417,8.34,0.44633457,0.45943084,0.682732,0.49168363,0.5002139,0.89628553,0.45973456,0.5116798,0.7373762,0.46139038,0.603769,0.60220325,0.45833027,0.6003392,0.7418338,0.45062557,0.52975905,0.7098499,,,0.39260256,0.5316118,0.6269297,0.71729374,0.49957645,0.63206685,0.777496,0.48003852,0.7237826,0.8688203,0.46277237,0.7203856,0.833623,0.4979815,0.8654234,0.75731665,0.47640696,0.84448886,0.8293192,False,False,False,False,False,False,False,False,False,False,False,False,False
418,8.36,0.44613636,0.46752048,0.74132854,0.4922133,0.5076814,0.8947282,0.46114543,0.52119935,0.73076844,0.46243,0.610479,0.64963907,0.46000823,0.6076432,0.6819414,0.45136732,0.53510135,0.6318348,,,0.29427335,0.53328454,0.6292243,0.8118212,0.50324845,0.6362465,0.74736106,0.48200968,0.7227289,0.736872,0.46310407,0.7185821,0.5985701,0.49842414,0.86496913,0.7576138,0.47686785,0.84321076,0.8693326,False,False,False,False,False,False,False,False,False,False,True,False,False
419,8.38,0.44587532,0.47483158,0.6746899,0.4923368,0.5134199,0.87741846,0.46187517,0.52750236,0.79985654,0.46243685,0.6167415,0.70126045,0.46002865,0.61412007,0.8069321,0.45160446,0.54539436,0.6888642,,,0.3410013,0.5354317,0.6326242,0.8199826,0.50384754,0.6400246,0.74101657,0.47992393,0.7225654,0.77902055,0.46343577,0.7167786,0.80964196,0.4976656,0.86449844,0.8167987,0.4779041,0.8421511,0.7221579,False,False,False,False,False,False,False,False,False,False,False,False,False
420,8.4,0.44665095,0.4819237,0.7690781,0.493145925,0.52019282,0.5944166,0.4629741,0.5314696,0.7661174,0.463257,0.6227443,0.61565655,0.46127176,0.6184998,0.7442548,0.452622745,0.5507164,0.5747876,,,0.28121787,0.53701603,0.63841,0.8074676,0.50522643,0.6433252,0.72496814,0.47905472,0.72049385,0.6456117,0.46416017,0.7164998,0.78336436,0.49784783,0.86333233,0.9254202,0.47778276,0.8430675,0.7981493,False,True,False,False,False,True,False,False,False,False,False,False,False
421,8.42,0.44742993,0.48738816,0.8208446,0.49395505,0.52696574,0.6078437,0.46454427,0.5368473,0.80536425,0.46436247,0.6289092,0.7431558,0.46372262,0.6249601,0.70756555,0.45364103,0.55603844,0.7917425,,,0.4005602,0.5385934,0.63936913,0.74668866,0.50703984,0.6447996,0.7102287,0.47873354,0.720072,0.6850205,0.46524468,0.71678436,0.820914,0.49872762,0.86344653,0.8819188,0.47946593,0.843515,0.8232069,False,False,False,False,False,False,False,False,False,False,False,False,False
422,8.44,0.44883358,0.49183694,0.6643888,0.49305263,0.53177345,0.80465144,0.4658022,0.54178387,0.7695467,0.46553168,0.63178784,0.68599993,0.46431214,0.62924194,0.7234769,0.45482618,0.56231457,0.7830975,,,0.37986347,0.53999233,0.64502114,0.7960107,0.5084934,0.649087,0.7040699,0.479258595,0.72101285,0.55846417,0.46599326,0.7179312,0.8394943,0.49774477,0.8625526,0.84315187,0.47871986,0.8449127,0.71505165,False,False,False,False,False,False,False,False,False,True,False,False,False
423,8.46,0.44937846,0.49684212,0.87729925,0.49330774,0.5376148,0.6289952,0.47052097,0.54510754,0.788023,0.46656868,0.6360152,0.65815204,0.46735245,0.6297789,0.6322252,0.4564743,0.5671906,0.72757894,,,0.07542471,0.5400336,0.645557,0.8177898,0.50844073,0.64777863,0.7367257,0.47978365,0.7219537,0.77623206,0.4667183,0.71749717,0.8732802,0.49867514,0.86226404,0.8800517,0.47913596,0.8449811,0.81928515,False,False,False,False,False,False,False,False,False,False,False,False,False
424,8.48,0.4503427,0.5004188,0.80420995,0.4954527,0.54047287,0.69443345,0.4696903,0.5459652,0.81311333,0.46772686,0.63766265,0.67426056,0.46826281999999997,0.6311045333333334,0.58054197,0.45617,0.56708556,0.7049873,,,0.27894843,0.54108435,0.64772725,0.8016764,0.5102387,0.64930826,0.7129242,0.4805994,0.72172743,0.80793154,0.4669411,0.7177334,0.88777375,0.49854562,0.861954,0.88191855,0.47912973,0.8450103,0.8322638,False,False,False,False,True,False,False,False,False,False,False,False,False
425,8.5,0.4523435,0.50280744,0.84323496,0.49741274,0.54377663,0.6526895,0.47296092,0.54893255,0.8215368,0.46907006500000004,0.638803775,0.57312876,0.46917319,0.6324301666666666,0.52142876,0.45957205,0.570338,0.63559073,,,0.2557919,0.54189414,0.6506994,0.82534164,0.51193726,0.6528667,0.69251513,0.47879893,0.72074676,0.7034808,0.46785966,0.71692085,0.7263051,0.49782845,0.86264014,0.74386245,0.47874096,0.8453141,0.8248662,False,False,False,True,True,False,False,False,False,False,False,False,False
426,8.52,0.4539427,0.50407773,0.863325,0.49753517,0.54306483,0.8875778,0.4750215,0.5498607,0.7414819,0.47041327,0.6399449,0.7152321,0.47008356,0.6337558,0.6804814,0.46055806,0.5692818,0.6955627,,,0.26842096,0.5425719,0.6519881,0.85165477,0.51292604,0.65429497,0.72749174,0.47967225,0.7213456,0.7358423,0.46685532,0.71683556,0.72184247,0.4980567,0.8629762,0.710685,0.47904643,0.8454039,0.85419166,False,False,False,False,False,False,False,False,False,False,False,False,False
427,8.54,0.45558122,0.50503695,0.79704356,0.5012466,0.54392713,0.7848457,0.47545668,0.5523953,0.7693432,0.47224918,0.64085877,0.7279957,0.47221872,0.63519037,0.61265945,0.46273917,0.572204,0.7146039,,,0.32135114,0.5429956,0.65364456,0.8495769,0.51367176,0.6562676,0.7263649,0.47991624,0.72185665,0.73114336,0.466519,0.71689206,0.7669027,0.49855512,0.8638466,0.89974445,0.47753578,0.84460515,0.9048176,False,False,False,False,False,False,False,False,False,False,False,False,False
428,8.56,0.4573673,0.50453657,0.79410845,0.5036263,0.5446075,0.6784533,0.47412843,0.55343294,0.70473355,0.47309127,0.6422846,0.7235466,0.4734685314285714,0.63358078,0.5297771,0.4636659,0.57109255,0.6329355,,,0.4189359,0.5440604,0.65713423,0.8209422,0.51504964,0.658898,0.7060786,0.47940302,0.72158676,0.7401004,0.46693864,0.71647346,0.8262037,0.4990327,0.8641161,0.8816095,0.47765973,0.8444804,0.90986675,False,False,False,False,True,False,False,False,False,False,False,False,False
429,8.58,0.4602195,0.5035236,0.61915123,0.50489025,0.5447274,0.548247,0.47585124,0.55271876,0.7058417,0.4754342,0.63918364,0.74206966,0.4747183428571428,0.63197119,0.40617532,0.46579665,0.56821495,0.65842223,,,0.072526686,0.54500717,0.65670496,0.84059685,0.51654834,0.6588302,0.7626167,0.48049545,0.72159415,0.7908372,0.46636903,0.71487665,0.72736907,0.49821007,0.863678,0.86114395,0.47818947,0.843466,0.8270442,False,True,False,False,True,False,False,False,False,False,False,False,False
430,8.6,0.46305025,0.503699,0.7568305,0.5061542,0.5448473,0.8965342,0.4780548,0.5505303,0.64084613,0.4768482,0.6384901,0.75541043,0.47596815428571426,0.6303616,0.43314436,0.4661974,0.5678482,0.7303261,,,0.06671013,0.54466146,0.65856344,0.69670796,0.5155793,0.6600812,0.69428253,0.48166233,0.72280085,0.8144748,0.46562,0.71462137,0.7940948,0.4981647,0.8636979,0.7867435,0.47782135,0.8427427,0.7903107,False,False,False,False,True,False,False,False,False,False,False,False,False
431,8.62,0.46585685,0.5025944,0.79005235,0.51016337,0.54646593,0.76720685,0.48225078,0.55742687,0.6872407,0.47907224,0.6368926,0.7762498,0.4772179657142857,0.62875201,0.5316064,0.46784142,0.5646284,0.7128777,,,0.044690743,0.5465284,0.6628361,0.8026433,0.51797986,0.66326934,0.74462867,0.4813173,0.7214125,0.76629704,0.46619606,0.7134685,0.8572645,0.4980577,0.86410874,0.8126651,0.47759995,0.84304434,0.7937633,False,False,False,False,True,False,False,False,False,False,False,False,False
432,8.64,0.46915162,0.50171036,0.78698826,0.5120839,0.545252,0.77393985,0.48484713,0.5554937,0.6834668,0.47969836,0.6368966,0.76541257,0.47846777714285715,0.62714242,0.35261533,0.46957996,0.56571454,0.78014624,,,0.05637654,0.5467207,0.66411245,0.8088323,0.5190265,0.6637754,0.724669,0.4828684,0.72259057,0.75117797,0.46630627,0.714444,0.91576606,0.49867278,0.86252624,0.8790922,0.47774172,0.84191215,0.790658,False,False,False,False,True,False,False,False,False,False,False,False,False
433,8.66,0.47271243,0.49980944,0.71556735,0.5163283,0.54349655,0.73375595,0.485415315,0.5527447,0.5871786,0.48158914,0.63509375,0.7505182,0.47971758857142854,0.62553283,0.53383857,0.47244003,0.5640962199999999,0.57515466,,,0.30293554,0.5460777,0.66412795,0.68826133,0.517992,0.6636861,0.7323141,0.48413807,0.7221844,0.78461874,0.4660856,0.7122872,0.72355866,0.49846885,0.862978,0.83623564,0.4779196,0.8421086,0.83599716,False,False,True,False,True,True,False,False,False,False,False,False,False
434,8.68,0.4756233,0.49881762,0.8413445,0.51938045,0.5423901,0.68880033,0.4859835,0.5499957,0.75488245,0.48304418,0.6311219,0.69449294,0.4809674,0.62392324,0.635267,0.4753001,0.5624779,0.6989175,,,0.4504276,0.54522234,0.66606915,0.71000046,0.51744884,0.6654074,0.7059603,0.48388603,0.72349334,0.82587034,0.4659373,0.7112847,0.7607133,0.49849316,0.8625744,0.8959737,0.4778432,0.842792,0.7506045,False,False,False,False,False,False,False,False,False,False,False,False,False
435,8.7,0.47836667,0.49677265,0.7849297,0.5217502,0.5415095,0.88129544,0.48612148,0.54857117,0.822858,0.48502228,0.6260952,0.82963824,0.4830985875,0.621434105,0.4772574,0.47752762,0.55806196,0.6226071,,,0.44214377,0.54469305,0.6661726,0.6839412,0.51693416,0.66557586,0.6993607,0.48381323,0.724058,0.7297719,0.4662513,0.7118316,0.77079034,0.49835956,0.860787,0.82434255,0.47803608,0.8407237,0.8288047,False,False,False,False,True,False,False,False,False,False,False,False,False
436,8.72,0.48102516,0.49502128,0.701324,0.5255407,0.5382933,0.8295093,0.48877335,0.5486408,0.82300365,0.48712343,0.62500995,0.7279193,0.485229775,0.61894497,0.55594516,0.48124811,0.55615938,0.5684729,,,0.36299726,0.54471135,0.66814476,0.66785115,0.5169646,0.6663811,0.668733,0.4856752,0.72271127,0.799806,0.46677476,0.71196926,0.86272144,0.49844685,0.861497,0.84237397,0.47798592,0.84095615,0.80750346,False,False,False,False,True,True,False,False,False,False,False,False,False
437,8.74,0.48488602,0.49251178,0.827517,0.52888966,0.5388601,0.6983551,0.4921745,0.5493868,0.8094979,0.48904255,0.62031174,0.6580032,0.4873609625,0.616455835,0.5515254,0.4849686,0.5542568,0.65715617,,,0.38703302,0.54551286,0.6687981,0.61155444,0.519841,0.6673506,0.7314088,0.48677498,0.72027624,0.7691669,0.46767947,0.71045494,0.9243299,0.4984193,0.86246634,0.86981255,0.47688562,0.842226,0.8468221,False,False,False,False,True,False,False,False,False,False,False,False,False
438,8.76,0.48751697,0.49055967,0.8243072,0.5306776,0.5373378,0.8922281,0.49571037,0.5462227,0.6880805,0.4912037,0.61689955,0.64713305,0.48949215,0.6139667,0.6216476,0.4875848,0.5487454,0.6507401,,,0.3896883,0.54629344,0.6666651,0.67731094,0.5213766,0.66568184,0.7429232,0.4879616,0.7194122,0.783032,0.46891123,0.70845205,0.8946354,0.4978511,0.8618771,0.8808284,0.47705448,0.8409776,0.92141426,False,False,False,False,False,False,False,False,False,False,False,False,False
439,8.78,0.49031875,0.48838434,0.68349373,0.5332435,0.53483516,0.9021217,0.49898288,0.5448156,0.76706195,0.49315783,0.61494774,0.6713101,0.4915654566666667,0.6117095533333333,0.5021306,0.49010068,0.5500697,0.80832356,,,0.45941705,0.547356,0.6652774,0.70947343,0.52236754,0.6633164,0.74863267,0.48866385,0.71934307,0.8245015,0.4686836,0.70814335,0.8552225,0.49809915,0.86211073,0.76106757,0.47765186,0.8405062,0.833651,False,False,False,False,True,False,False,False,False,False,False,False,False
440,8.8,0.49342176,0.48648784,0.818297,0.53607285,0.53405625,0.8351012,0.5021994,0.539861,0.8212364,0.49510828,0.6130442,0.70583266,0.49363876333333334,0.6094524066666667,0.53120196,0.49278864,0.5472015,0.7157548,,,0.40623826,0.54635787,0.66447246,0.78413683,0.52270687,0.6614907,0.76881933,0.48874998,0.7193544,0.8357497,0.46864662,0.70855206,0.8163809,0.4980964,0.8623942,0.67241913,0.4773158,0.8398477,0.86396426,False,False,False,False,True,False,False,False,False,False,False,False,False
441,8.82,0.49575552,0.48507848,0.73590016,0.53832054,0.5314184,0.8988181,0.5056237,0.5371733,0.8424797,0.49834782,0.6105066,0.6243229,0.49571207,0.60719526,0.6104978,0.49334493,0.5447535,0.7784181,,,0.45723596,0.5465154,0.6645126,0.7567943,0.52260315,0.66147834,0.7817233,0.48839977,0.7189254,0.60706574,0.46873266,0.7072703,0.9140624,0.49823838,0.8612003,0.6189217,0.47725913,0.8395011,0.77330667,False,False,False,False,False,False,False,False,False,False,False,False,False
442,8.84,0.49866916,0.48517854,0.5142969,0.5418959,0.5297807,0.74241203,0.5057595,0.53336436,0.82801193,0.4988208,0.6089311,0.6831992,0.49602443,0.60473955,0.6271227,0.49681763,0.54214275,0.5603589,,,0.42521068,0.54596955,0.66585463,0.78826946,0.5229829,0.6613255,0.7386265,0.4888461,0.7175265,0.7782216,0.46976689,0.7076821,0.81067955,0.49819833,0.8613715,0.78836405,0.47728834,0.8394799,0.8869617,True,False,False,False,False,True,False,False,False,False,False,False,False
443,8.86,0.5015828,0.4852786,0.8692948,0.542617,0.52679807,0.7958659,0.508664,0.53259325,0.83721244,0.50146586,0.6069933,0.7106635,0.4980771885714286,0.6046359428571428,0.5495962,0.50029033,0.539532,0.6458451,,,0.32680613,0.5466937,0.6649808,0.7744985,0.52413964,0.6607258,0.80133915,0.48994678,0.71648717,0.77122825,0.46987915,0.70564395,0.88525087,0.49816212,0.86021143,0.88309896,0.47639656,0.83972335,0.7828249,False,False,False,False,True,False,False,False,False,False,False,False,False
444,8.88,0.50571185,0.48241985,0.8450085,0.54556257,0.5291783,0.8357328,0.51228595,0.5340334,0.68833226,0.5031094,0.606634,0.76108986,0.5001299471428572,0.6045323357142858,0.4576059,0.5025533,0.53972155,0.7253237,,,0.40274802,0.5468851,0.6676389,0.8204084,0.525131,0.66223925,0.8190874,0.4897574,0.7170419,0.7830663,0.4699381,0.7061711,0.8650691,0.49851692,0.86212975,0.86815935,0.4764338,0.84003276,0.840365,False,False,False,False,True,False,False,False,False,False,False,False,False
445,8.9,0.50815785,0.48318747,0.7329346,0.5475677,0.5309201,0.6828805,0.51395136,0.538226,0.67959243,0.5055071,0.6056348,0.6852057,0.5021827057142857,0.6044287285714286,0.5399413,0.505170385,0.539925525,0.5943894,,,0.37780094,0.5477632,0.6651511,0.7567247,0.52585155,0.66082686,0.776355,0.4904575,0.71707314,0.60025537,0.47005492,0.70676553,0.8118939,0.4979436,0.8596485,0.71194917,0.47661445,0.8391034,0.8249833,False,False,False,False,True,True,False,False,False,False,False,False,False
446,8.92,0.51057905,0.48141864,0.7034798,0.5498866,0.5287078,0.7905673,0.5155634,0.53760606,0.819622,0.50708205,0.6055834,0.660542,0.5042354642857143,0.6043251214285714,0.5260809,0.50778747,0.5401295,0.6848141,,,0.35217977,0.5494686,0.6647978,0.7156636,0.52704525,0.6590738,0.78505635,0.4879785,0.7186422,0.6153178,0.47115487,0.70716035,0.8256307,0.49894175,0.86359227,0.8589438,0.47794417,0.84186095,0.6310195,False,False,False,False,True,False,False,False,False,False,False,False,False
447,8.94,0.5135979,0.48154083,0.7578567,0.55165845,0.5326844,0.81139016,0.5202874,0.5377094,0.700858,0.5089034,0.6044691,0.654132,0.5062882228571429,0.6042215142857142,0.50766903,0.5088942,0.53665316,0.73810875,,,0.315604,0.54906183,0.6661907,0.77062315,0.5271704,0.6613647,0.7943454,0.49062344,0.7179577,0.7217587,0.47077024,0.7084489,0.73031014,0.49886245,0.86215186,0.8643086,0.47724864,0.84020835,0.9180852,False,False,False,False,True,False,False,False,False,False,False,False,False
