feature,iraf_score,spearman_rho,p_value
mean_pelvis_lateral,iraf_utgångsposition,-0.33333333333333326,0.3465935070873343
mean_R_hip_flexion,iraf_rörelseutförande,0.298786042326361,0.40169500159656035
fas1_peak_thigh_gyro,iraf_total,-0.29696969696969694,0.40470167127015705
delta_knee_asymmetry,iraf_total,-0.29696969696969694,0.40470167127015705
mean_L_hip_flexion,iraf_rörelseutförande,0.28659069365997897,0.42208631336590574
fas1_knee_angle_diff,iraf_total,-0.28484848484848485,0.4250381548921454
mean_R_ankle_flexion,iraf_utgångsposition,0.2727272727272727,0.4458383415427516
mean_R_ankle_flexion,iraf_total,0.2727272727272727,0.4458383415427516
mean_pelvis_gyro,iraf_rörelsestart,0.272474630456533,0.4462767197834024
fas2_ROM_hip,iraf_rörelsestart,0.272474630456533,0.4462767197834024
fas1_peak_shank_gyro,iraf_rörelseutförande,0.26829767066040583,0.4535527319550735
mean_L_ankle_flexion,iraf_rörelseutförande,-0.26829767066040583,0.4535527319550735
fas2_peak_pelvis_gyro,iraf_utgångsposition,0.2606060606060606,0.46708905438634024
fas2_ROM_knee,iraf_rörelseutförande,0.2500046476608327,0.4860336455857152
mean_pelvis_gyro,iraf_total,0.24848484848484845,0.4887763045192432
fas1_knee_angle_diff,iraf_utgångsposition,-0.23636363636363633,0.5108853175152003
mean_L_hip_flexion,iraf_utgångsposition,0.23636363636363633,0.5108853175152003
fas1_peak_thigh_gyro,iraf_rörelseutförande,0.2195162759948775,0.5422860061663481
fas1_peak_shank_gyro,iraf_rörelsestart,0.2140872096444188,0.5525648702128984
mean_L_hip_flexion,iraf_rörelsestart,0.2140872096444188,0.5525648702128984
mean_pelvis_lateral,iraf_rörelseutförande,-0.21341860166168644,0.5538359932399509
mean_pelvis_tilt,iraf_total,0.2121212121212121,0.5563057751029299
fas2_ROM_knee,iraf_rörelsestart,0.20759971844307276,0.5649464035183522
mean_L_knee_flexion,iraf_rörelseutförande,0.20732092732849544,0.5654808554237638
delta_pelvis_tilt,iraf_rörelsestart,-0.20111222724172675,0.5774329385300534
mean_pelvis_gyro,iraf_utgångsposition,-0.18787878787878787,0.6032176100292089
mean_L_knee_flexion,iraf_total,-0.17575757575757575,0.6271883447764846
mean_L_knee_flexion,iraf_utgångsposition,-0.17575757575757575,0.6271883447764846
mean_L_hip_flexion,iraf_total,0.17575757575757575,0.6271883447764846
fas1_rms_pelvis_acc,iraf_rörelsestart,0.1686747712349966,0.6413437507268416
mean_R_knee_flexion,iraf_rörelsestart,-0.1686747712349966,0.6413437507268416
rms_pelvis_acc,iraf_rörelsestart,0.1686747712349966,0.6413437507268416
delta_pelvis_tilt,iraf_total,0.16363636363636364,0.6514773427962428
fas2_ROM_hip,iraf_rörelseutförande,-0.15244185832977605,0.6741752533023248
mean_R_hip_flexion,iraf_utgångsposition,-0.1515151515151515,0.6760651759978539
mean_pelvis_tilt,iraf_rörelsestart,0.14921229763095853,0.6807686482268023
fas2_peak_pelvis_gyro,iraf_total,0.13939393939393938,0.7009318849100584
fas2_peak_pelvis_gyro,iraf_rörelsestart,-0.1297498240269205,0.7209024330872361
fas2_rms_pelvis_acc,iraf_total,0.12727272727272726,0.7260570147627894
delta_pelvis_tilt,iraf_rörelseutförande,0.12195348666382085,0.7371590938066888
ROM_knee,iraf_rörelsestart,-0.11677484162422844,0.7480099668676381
delta_knee_asymmetry,iraf_rörelseutförande,0.1158558123306298,0.749939845327025
mean_R_hip_flexion,iraf_total,-0.11515151515151514,0.7514196523258485
fas2_peak_pelvis_gyro,iraf_rörelseutförande,0.10975813799743875,0.762775625860359
delta_knee_asymmetry,iraf_rörelsestart,-0.10379985922153638,0.7753684943458544
fas1_ROM_knee,iraf_rörelsestart,-0.10379985922153638,0.7753684943458544
ROM_knee,iraf_total,-0.07878787878787878,0.8287173946974606
mean_pelvis_tilt,iraf_rörelseutförande,0.0731720919982925,0.8407903063461993
fas2_rms_pelvis_acc,iraf_utgångsposition,0.06666666666666665,0.8548130882487427
fas1_rms_pelvis_acc,iraf_total,-0.06666666666666665,0.8548130882487427
rms_pelvis_acc,iraf_total,-0.06666666666666665,0.8548130882487427
fas1_peak_thigh_gyro,iraf_rörelsestart,-0.05838742081211422,0.8727120446253651
mean_L_knee_flexion,iraf_rörelsestart,-0.04541243840942216,0.9008649048515471
fas1_ROM_knee,iraf_total,-0.04242424242424241,0.9073638178128159
mean_R_knee_flexion,iraf_rörelseutförande,0.03658604599914625,0.9200750642705431
fas1_ROM_hip,iraf_rörelseutförande,0.03658604599914625,0.9200750642705431
ROM_hip,iraf_rörelseutförande,0.03658604599914625,0.9200750642705431
mean_R_hip_flexion,iraf_rörelsestart,0.03243745600673013,0.9291176779379212
fas2_rms_pelvis_acc,iraf_rörelsestart,0.025949964805384095,0.9432726625041241
fas1_knee_angle_diff,iraf_rörelsestart,0.025949964805384095,0.9432726625041241
peak_pelvis_gyro,iraf_utgångsposition,0.01818181818181818,0.9602404181286242
ROM_hip,iraf_utgångsposition,-0.01818181818181818,0.9602404181286242
fas1_peak_shank_gyro,iraf_total,0.01818181818181818,0.9602404181286242
fas1_ROM_hip,iraf_utgångsposition,-0.01818181818181818,0.9602404181286242
ROM_knee,iraf_utgångsposition,-0.006060606060606061,0.9867429111949892
fas1_ROM_knee,iraf_utgångsposition,0.006060606060606061,0.9867429111949892
