feature,rho,p
mean_L_ankle_flexion,0.4787878787878787,0.16152292801745594
mean_pelvis_tilt,0.43030303030303024,0.21449233253280775
mean_R_knee_flexion,-0.41818181818181815,0.22911284098281892
delta_knee_asymmetry,-0.38181818181818183,0.2762553333854362
mean_pelvis_lateral,-0.33333333333333326,0.3465935070873343
mean_R_ankle_flexion,0.2727272727272727,0.4458383415427516
mean_L_hip_flexion,0.23636363636363633,0.5108853175152003
mean_L_knee_flexion,-0.17575757575757575,0.6271883447764846
mean_R_hip_flexion,-0.1515151515151515,0.6760651759978539
