frame,time,nose_x,nose_y,nose_z,nose_visibility,nose_presence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,left_shoulder_presence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,right_shoulder_presence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,left_elbow_presence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,right_elbow_presence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,left_wrist_presence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,right_wrist_presence,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,left_hip_presence,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,right_hip_presence,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,left_knee_presence,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,right_knee_presence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,left_ankle_presence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,right_ankle_presence,nose_interpolated,left_shoulder_interpolated,right_shoulder_interpolated,left_elbow_interpolated,right_elbow_interpolated,left_wrist_interpolated,right_wrist_interpolated,left_hip_interpolated,right_hip_interpolated,left_knee_interpolated,right_knee_interpolated,left_ankle_interpolated,right_ankle_interpolated,nose_source,left_shoulder_source,right_shoulder_source,left_elbow_source,right_elbow_source,left_wrist_source,right_wrist_source,left_hip_source,right_hip_source,left_knee_source,right_knee_source,left_ankle_source,right_ankle_source
456,9.12,0.4444623589515686,0.3119000494480133,-0.1143136024475097,0.9998744130134584,0.9999955892562866,0.4819276034832001,0.3734403848648071,-0.1300369203090667,0.9999650716781616,0.9999958276748656,0.4473141133785248,0.3690380752086639,0.056696455925703,0.9999397993087769,0.9999860525131226,0.4376201629638672,0.4419210851192474,-0.0884610414505004,0.9288570284843444,0.999934196472168,0.4063317,0.40836763,,0.3995295763015747,0.9997536540031432,0.4423856437206268,0.3873876333236694,0.0353720597922802,0.8058252930641174,0.999996304512024,0.4512324563114319,0.3839675007043094,,0.3513774871826172,0.9999912977218628,0.4829822480678558,0.5738539695739746,-0.0667056664824485,0.9999677538871764,0.9999972581863404,0.4565995931625366,0.5730410814285278,0.0667014122009277,0.9999769926071168,0.9999983310699464,0.4839566946029663,0.7177802324295044,0.0303515773266553,0.917811632156372,0.9999839067459106,0.46079177,0.70911026,,0.4783437848091125,0.9999942779541016,0.4902555048465729,0.8438238501548767,0.1475041806697845,0.9739396572113036,0.9999268054962158,0.4773646295070648,0.8265714645385742,0.2627722024917602,0.8260968923568726,0.9999833106994628,False,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,mediapipe,movenet,mediapipe,gpr,mediapipe,mediapipe,mediapipe,movenet,mediapipe,mediapipe
457,9.14,0.4453295767307281,0.3116895258426666,-0.1134926304221153,0.9998839497566224,0.9999943971633912,0.482382595539093,0.3734594583511352,-0.1234358772635459,0.9999659657478333,0.9999949932098388,0.4478023946285248,0.3689543902873993,0.0580294802784919,0.999941885471344,0.9999865293502808,0.4380821883678436,0.4419906735420227,-0.0821126922965049,0.9299735426902772,0.9999287128448486,0.40751845,0.409808,,0.4054932296276092,0.9997857213020324,0.4427200257778168,0.3880377411842346,0.0381027422845363,0.8078956007957458,0.9999957084655762,0.45027439431257715,0.38159155437556874,,0.3639534711837768,0.9999922513961792,0.4829354584217071,0.5739381313323975,-0.0660366117954254,0.999968647956848,0.9999974966049194,0.4564670920372009,0.5730971097946167,0.0660307258367538,0.999977707862854,0.9999985694885254,0.4839399456977844,0.7179144620895386,0.0261322148144245,0.91958886384964,0.9999816417694092,0.4609718,0.70892084,,0.4948098361492157,0.9999943971633912,0.4902340769767761,0.8437376618385315,0.1506901532411575,0.9740550518035888,0.9999167919158936,0.4773561060428619,0.8265047669410706,0.2495366781949997,0.8337288498878479,0.999980092048645,False,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,mediapipe,movenet,mediapipe,gpr,mediapipe,mediapipe,mediapipe,movenet,mediapipe,mediapipe
458,9.16,0.4453091919422149,0.3116686046123504,-0.1122427806258201,0.9998905658721924,0.9999899864196776,0.4828318655490875,0.3738245069980621,-0.119507260620594,0.9999663829803468,0.999994158744812,0.447646290063858,0.3695095479488373,0.0579178966581821,0.9999427795410156,0.9999818801879884,0.438554972410202,0.4423567950725555,-0.07717976719141,0.9311836361885072,0.9999321699142456,0.40784898,0.40988442,,0.4130440056324005,0.9997603297233582,0.443150132894516,0.3870556056499481,0.039073146879673,0.8141952157020569,0.999996304512024,0.4493518510759497,0.3794263938482365,,0.3765662014484405,0.9999911785125732,0.4832493960857391,0.5739672183990479,-0.0643293708562851,0.9999694228172302,0.9999972581863404,0.4563656151294708,0.5731444358825684,0.0643175393342971,0.9999781847000122,0.9999982118606568,0.4838868081569671,0.7179267406463623,0.0222446210682392,0.9212931990623474,0.999980926513672,0.4608074,0.7077367,,0.5089972615242004,0.9999932050704956,0.4902726113796234,0.8435588479042053,0.1411438882350921,0.9740725755691528,0.9999158382415771,0.4772354662418365,0.826528012752533,0.2450528144836425,0.840003252029419,0.9999743700027466,False,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,mediapipe,movenet,mediapipe,gpr,mediapipe,mediapipe,mediapipe,movenet,mediapipe,mediapipe
459,9.18,0.4452065825462341,0.3114960491657257,-0.1120620295405387,0.9998953938484192,0.9999877214431764,0.4831850230693817,0.374074637889862,-0.1212917640805244,0.9999663829803468,0.9999934434890748,0.4476489126682281,0.3699288964271545,0.0566781759262084,0.9999433755874634,0.99998140335083,0.4389815926551819,0.4428074359893799,-0.0778336152434349,0.9322402477264404,0.9999351501464844,0.40841356,0.41037694,,0.4180452227592468,0.999754011631012,0.4438144564628601,0.3865158557891845,0.0417511016130447,0.8157139420509338,0.999996304512024,0.4484734693237431,0.3775035617555329,,0.3851371705532074,0.9999920129776,0.4833324551582336,0.5739628672599792,-0.0637869387865066,0.9999700784683228,0.9999971389770508,0.456191748380661,0.5731781721115112,0.0637776106595993,0.9999786019325256,0.9999983310699464,0.4838447272777557,0.71794193983078,0.0262736938893795,0.9223427176475524,0.9999816417694092,0.46071064,0.7067088,,0.5199108123779297,0.9999938011169434,0.4902976751327514,0.8435003757476807,0.1459730267524719,0.9745919108390808,0.99991774559021,0.4772296249866485,0.8261232376098633,0.243931844830513,0.84590744972229,0.9999796152114868,False,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,mediapipe,movenet,mediapipe,gpr,mediapipe,mediapipe,mediapipe,movenet,mediapipe,mediapipe
460,9.2,0.4453720152378082,0.3112609386444092,-0.1119609773159027,0.9999003410339355,0.9999898672103882,0.4833685159683227,0.3740280568599701,-0.1231226772069931,0.99996680021286,0.9999946355819702,0.4481492638587951,0.3700926005840301,0.0565150305628776,0.9999442100524902,0.9999845027923584,0.4392056465148926,0.4427976608276367,-0.0797542780637741,0.9324005246162416,0.999940037727356,0.40698454,0.41084182,,0.41483274102211,0.9997709393501282,0.4440924525260925,0.3870907425880432,0.0413388460874557,0.8089045882225037,0.9999958276748656,0.4476473556152062,0.3758557361093647,,0.3879068195819855,0.999992609024048,0.4833747148513794,0.5740052461624146,-0.0638210847973823,0.999970316886902,0.99999737739563,0.4563541710376739,0.5732119083404541,0.0638099163770675,0.99997878074646,0.9999985694885254,0.4838377237319946,0.7178815007209778,0.0288061778992414,0.9212868213653564,0.9999821186065674,0.46160254,0.7085429,,0.517101526260376,0.999994158744812,0.490406334400177,0.8435302376747131,0.1424701958894729,0.9750033617019652,0.9999220371246338,0.4772194325923919,0.8256951570510864,0.250085175037384,0.8485473990440369,0.9999840259552002,False,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,mediapipe,movenet,mediapipe,gpr,mediapipe,mediapipe,mediapipe,movenet,mediapipe,mediapipe
461,9.22,0.4453343749046325,0.3114300668239593,-0.1096355468034744,0.9999017119407654,0.9999849796295166,0.4835508465766907,0.3739945292472839,-0.1241917163133621,0.9999666810035706,0.9999935626983644,0.4484733641147613,0.3701698184013366,0.0570233389735221,0.999944031238556,0.999980092048645,0.4395781755447387,0.4427186250686645,-0.0801374763250351,0.9319844245910645,0.9999239444732666,0.40902904,0.41129485,,0.4128486514091491,0.999751627445221,0.4442996382713318,0.3865795731544494,0.0317150726914405,0.8131310343742371,0.9999958276748656,0.44688087863913495,0.37451630453447604,,0.3962911069393158,0.9999920129776,0.4834100604057312,0.573828399181366,-0.0638923794031143,0.99997079372406,0.9999974966049194,0.456398993730545,0.5731706619262695,0.0638814866542816,0.9999790191650392,0.9999984502792358,0.483802318572998,0.7176194190979004,0.0242527090013027,0.92152202129364,0.999980926513672,0.4607963,0.70605725,,0.5213907361030579,0.999992609024048,0.4904692471027374,0.8435145020484924,0.1320263147354126,0.9752164483070374,0.999925971031189,0.4771882891654968,0.825715184211731,0.2466462552547454,0.8517656326293945,0.9999805688858032,False,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,mediapipe,movenet,mediapipe,gpr,mediapipe,mediapipe,mediapipe,movenet,mediapipe,mediapipe
462,9.24,0.445441722869873,0.3115330934524536,-0.1096105352044105,0.9999058842658995,0.9999897480010986,0.4837761521339416,0.3741504848003387,-0.1227681115269661,0.9999667406082152,0.9999939203262328,0.4488276839256286,0.3700648546218872,0.0569164901971817,0.9999451637268066,0.9999853372573853,0.4399321675300598,0.4427698254585266,-0.0813865363597869,0.9330803155899048,0.9999361038208008,0.40903777,0.40965548,,0.4207004606723785,0.9997910857200624,0.4442538022994995,0.3867793977260589,0.0317752882838249,0.8115520477294922,0.9999959468841552,0.4461804787812373,0.37351886982342686,,0.4078855514526367,0.9999935626983644,0.48355433344841,0.5738487243652344,-0.0634176284074783,0.9999711513519288,0.9999972581863404,0.4565368890762329,0.573188841342926,0.0634036734700203,0.9999793767929076,0.9999984502792358,0.4838353395462036,0.717437744140625,0.0228708479553461,0.9224563837051392,0.99997878074646,0.461133,0.7084424,,0.534407377243042,0.999994158744812,0.4904988706111908,0.8430871367454529,0.1348714381456375,0.9755344986915588,0.9999141693115234,0.4771031439304352,0.8257964849472046,0.230767548084259,0.8581700921058655,0.9999790191650392,False,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,mediapipe,movenet,mediapipe,gpr,mediapipe,mediapipe,mediapipe,movenet,mediapipe,mediapipe
463,9.26,0.44575035572052,0.3116198480129242,-0.1095622554421424,0.9999108910560608,0.9999929666519164,0.4837393462657928,0.3740086555480957,-0.1204469949007034,0.9999665021896362,0.9999933242797852,0.4489932656288147,0.3701508641242981,0.0578809529542923,0.9999454617500304,0.999982476234436,0.440265029668808,0.4428636729717254,-0.0789854675531387,0.9320449829101562,0.9999169111251832,0.40799782,0.4124879,,0.4259943068027496,0.9997723698616028,0.4441958665847778,0.3871953785419464,0.0358138233423233,0.8122996687889099,0.9999945163726808,0.4455514956230206,0.3728966930999218,,0.4217382073402405,0.9999936819076538,0.4836539030075073,0.5738751292228699,-0.0634203776717186,0.9999712705612184,0.9999971389770508,0.4566332101821899,0.5732071995735168,0.0634051784873008,0.9999794960021972,0.9999983310699464,0.4838124215602875,0.7174485921859741,0.0205344557762146,0.9236506223678588,0.9999818801879884,0.46021253,0.70755345,,0.541288435459137,0.9999943971633912,0.4904995262622833,0.843090295791626,0.1326839327812194,0.9758923649787904,0.9999266862869264,0.4771135449409485,0.8256069421768188,0.2318656295537948,0.8622881174087524,0.999981164932251,False,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,mediapipe,movenet,mediapipe,gpr,mediapipe,mediapipe,mediapipe,movenet,mediapipe,mediapipe
464,9.28,0.4455747306346893,0.3117516934871673,-0.1109589487314224,0.9999166131019592,0.9999947547912598,0.4839785695075989,0.373742014169693,-0.1225673258304596,0.9999675750732422,0.9999953508377076,0.4488590359687805,0.3702544867992401,0.0576834753155708,0.999947190284729,0.9999868869781494,0.4407795965671539,0.4424752593040466,-0.0874023139476776,0.9345491528511048,0.9999492168426514,0.41085824,0.41235492,,0.4322463572025299,0.9997965693473816,0.4446764588356018,0.3868513107299804,0.0288626570254564,0.8140778541564941,0.999996781349182,0.44499801984079773,0.3726820833927051,,0.4281782209873199,0.999992847442627,0.4838005304336548,0.5742431879043579,-0.0634860023856163,0.9999714493751526,0.9999970197677612,0.4567074775695801,0.5734448432922363,0.0634694322943687,0.9999796748161316,0.9999980926513672,0.4837977290153503,0.717907190322876,0.0187247078865766,0.9227094650268556,0.9999741315841676,0.4608619,0.7052949,,0.5439117550849915,0.9999911785125732,0.4902531504631042,0.8431782722473145,0.1333921551704406,0.9752880334854126,0.999897599220276,0.4770043790340423,0.8268259167671204,0.2275323569774627,0.8630475401878357,0.9999713897705078,False,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,mediapipe,movenet,mediapipe,gpr,mediapipe,mediapipe,mediapipe,movenet,mediapipe,mediapipe
465,9.3,0.445438802242279,0.3118554949760437,-0.110883243381977,0.9999211430549622,0.9999938011169434,0.4840111136436462,0.3737708628177643,-0.1233346611261367,0.9999682307243348,0.9999943971633912,0.4489330649375915,0.3702365756034851,0.0597626827657222,0.999948799610138,0.9999868869781494,0.4410200417041778,0.4427794218063354,-0.0879478827118873,0.935649573802948,0.999930739402771,0.40862272325524285,0.41318254718533254,,0.4370274245738983,0.9997889399528505,0.4446210861206054,0.387397438287735,0.028726078569889,0.8150965571403503,0.9999958276748656,0.4445227755368267,0.372905744863943,,0.4396257102489471,0.9999938011169434,0.483972817659378,0.574354887008667,-0.0636657625436782,0.9999713897705078,0.9999964237213136,0.4570533335208893,0.5734865069389343,0.063645489513874,0.9999797940254213,0.999997854232788,0.4837786853313446,0.7180020809173584,0.0104545587673783,0.9217939972877502,0.9999669790267944,0.46041968,0.7040648,,0.5461119413375854,0.9999901056289672,0.4900389313697815,0.8431829810142517,0.1316069215536117,0.97420334815979,0.9998739957809448,0.4769392907619476,0.828052818775177,0.2217182219028473,0.8633988499641418,0.9999635219573976,False,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,mediapipe,gpr,mediapipe,gpr,mediapipe,mediapipe,mediapipe,movenet,mediapipe,mediapipe
