Index,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z
21,"63,167","8,749","-1,361","-24,577","3,125","0,515","-24,118","-4,399","0,434","29,589","1,900","-0,535","66,317","16,595","-8,732","-7,814","2,085","0,548","-4,648","3,707","1,332"
22,"63,116","8,801","-1,408","-24,411","3,057","0,479","-24,660","-4,152","0,552","29,888","1,952","-0,559","66,384","16,554","-8,756","-7,796","2,005","0,473","-4,152","3,535","1,187"
23,"63,124","8,827","-1,410","-24,409","3,123","0,469","-24,744","-4,269","0,559","29,605","2,079","-0,625","66,390","16,604","-8,928","-7,879","2,105","0,534","-4,143","3,727","1,307"
24,"63,128","8,743","-1,265","-24,427","3,139","0,456","-24,638","-4,920","0,431","29,825","2,286","-0,738","66,989","16,775","-9,279","-7,686","2,189","0,595","-3,631","3,989","1,452"
25,"63,442","8,906","-1,440","-24,242","2,599","0,357","-24,668","-5,010","0,430","29,624","2,057","-0,603","67,455","16,750","-9,333","-8,123","2,258","0,617","-3,575","3,942","1,412"
26,"63,907","8,912","-1,377","-24,316","3,029","0,426","-24,720","-5,377","0,350","29,367","1,887","-0,501","68,120","16,916","-9,629","-8,655","2,506","0,773","-4,087","3,647","1,231"
27,"64,108","9,084","-1,590","-24,204","3,181","0,444","-24,785","-5,538","0,301","29,468","2,175","-0,654","68,247","17,023","-9,765","-8,819","2,163","0,478","-4,225","3,731","1,279"
28,"64,134","9,115","-1,604","-24,623","2,816","0,383","-24,907","-5,128","0,377","29,404","1,887","-0,482","68,295","17,100","-9,791","-9,167","2,346","0,581","-4,572","3,491","1,118"
29,"64,250","9,184","-1,643","-24,729","3,064","0,408","-25,230","-4,667","0,480","29,407","1,594","-0,307","68,201","17,171","-9,799","-9,451","2,527","0,679","-4,858","3,230","0,935"
30,"64,285","9,243","-1,662","-24,755","3,063","0,382","-25,262","-4,634","0,477","29,376","1,618","-0,312","68,261","17,208","-9,801","-9,504","2,530","0,647","-4,890","3,272","0,956"
31,"64,331","9,279","-1,675","-24,773","3,067","0,363","-25,279","-4,626","0,482","29,345","1,640","-0,318","68,282","17,213","-9,810","-9,532","2,540","0,644","-4,913","3,309","0,981"
32,"64,352","9,279","-1,684","-24,773","3,087","0,363","-25,311","-4,659","0,482","29,334","1,671","-0,329","68,276","17,219","-9,840","-9,530","2,546","0,649","-4,898","3,340","1,007"
33,"64,405","9,253","-1,692","-24,771","3,094","0,373","-25,291","-4,718","0,462","29,326","1,702","-0,335","68,300","17,245","-9,878","-9,506","2,541","0,651","-4,873","3,371","1,040"
34,"64,403","9,235","-1,730","-24,767","3,085","0,381","-25,294","-4,739","0,439","29,329","1,733","-0,338","68,328","17,292","-9,910","-9,465","2,525","0,638","-4,830","3,403","1,075"
35,"64,439","9,241","-1,771","-24,766","3,054","0,369","-25,295","-4,722","0,421","29,331","1,767","-0,339","68,351","17,334","-9,911","-9,422","2,499","0,613","-4,789","3,438","1,110"
36,"64,459","9,222","-1,761","-24,765","3,045","0,346","-25,286","-4,686","0,414","29,358","1,793","-0,333","68,333","17,365","-9,892","-9,350","2,479","0,587","-4,722","3,465","1,139"
37,"64,488","9,227","-1,768","-24,743","3,060","0,320","-25,271","-4,659","0,419","29,378","1,829","-0,328","68,328","17,390","-9,885","-9,285","2,459","0,563","-4,666","3,502","1,170"
38,"64,466","9,226","-1,782","-24,729","3,083","0,300","-25,258","-4,652","0,433","29,397","1,868","-0,320","68,292","17,400","-9,879","-9,220","2,446","0,550","-4,605","3,526","1,190"
39,"64,444","9,219","-1,801","-24,734","3,142","0,300","-25,254","-4,666","0,446","29,421","1,909","-0,310","68,243","17,409","-9,879","-9,152","2,436","0,543","-4,558","3,526","1,183"
40,"64,406","9,181","-1,788","-24,720","3,192","0,307","-25,233","-4,654","0,455","29,446","1,955","-0,302","68,229","17,424","-9,884","-9,081","2,414","0,529","-4,496","3,541","1,183"
41,"0,082","-0,302","0,001","-0,144","0,508","-0,001","0,462","0,456","-0,001","-0,243","0,239","0,347","-0,138","-0,169","0,000","0,595","-0,348","0,004","-0,287","-0,104","0,001"
42,"0,410","-0,303","0,001","0,089","0,508","0,001","0,333","0,646","0,000","0,080","0,088","0,347","-0,772","-0,248","-0,002","0,736","-0,559","0,004","-0,060","-0,257","0,000"
43,"0,062","-0,304","0,000","0,089","0,508","0,001","0,332","0,600","0,000","0,079","-0,008","0,347","-0,773","-0,408","-0,002","0,734","-0,464","0,003","-0,062","-0,353","0,000"
44,"-0,262","-0,301","-0,001","-0,142","0,386","-0,001","0,340","0,317","0,000","-0,173","0,085","0,347","-0,538","-0,324","-0,001","0,492","-0,229","0,002","-0,218","-0,258","0,000"
45,"-0,353","-0,181","-0,001","-0,142","0,342","-0,001","0,363","0,270","0,000","-0,111","-0,010","0,347","-0,515","-0,277","-0,001","0,553","-0,134","0,001","-0,157","-0,309","0,000"
46,"-0,263","-0,180","0,000","-0,051","0,341","0,000","0,430","0,235","0,000","-0,173","-0,010","0,347","-0,398","-0,259","-0,001","0,581","-0,099","0,001","-0,128","-0,309","0,000"
47,"-0,308","-0,290","-0,001","-0,053","0,098","0,000","0,453","0,060","0,000","-0,173","-0,051","0,347","-0,376","-0,101","0,000","0,581","-0,058","0,000","-0,129","0,016","0,000"
48,"-0,290","-0,304","-0,001","0,056","0,097","0,000","0,442","0,148","0,000","-0,186","-0,051","0,347","-0,398","-0,277","-0,001","0,579","0,029","0,000","-0,007","0,018","0,000"
49,"-0,264","-0,437","-0,001","0,058","-0,006","0,000","0,448","0,148","0,000","-0,186","-0,069","0,347","-0,380","-0,277","-0,001","0,567","0,047","-0,001","-0,030","0,249","0,000"
50,"-0,290","-0,304","-0,001","0,033","-0,153","0,000","0,442","0,063","-0,001","-0,237","-0,069","0,347","-0,398","-0,306","-0,001","0,528","0,180","-0,002","-0,081","0,250","0,000"
51,"-0,835","-0,661","-0,009","-0,497","0,118","-0,009","0,532","0,155","0,006","-0,582","-0,051","0,361","-0,834","-0,363","-0,016","0,477","0,365","0,019","-0,770","0,293","0,008"
52,"-0,319","-0,624","-0,001","-0,535","0,454","-0,028","0,505","0,054","0,008","-0,280","0,110","0,372","-0,929","-0,650","-0,028","1,105","0,360","0,044","-0,779","0,306","0,020"
53,"-0,398","-0,822","0,001","-0,538","0,498","-0,045","0,775","-0,161","0,005","-0,015","-0,100","0,379","-0,872","-0,663","-0,036","1,699","0,458","0,066","-0,166","0,073","0,032"
54,"-0,840","-0,469","-0,005","-0,540","0,546","-0,054","0,870","-0,109","0,002","-0,132","0,228","0,386","-0,797","-0,113","-0,046","1,469","-0,178","0,105","0,071","0,340","0,039"
55,"-1,118","-0,164","-0,008","-0,162","0,406","-0,055","1,046","0,054","0,004","0,191","0,111","0,394","-0,232","-0,200","-0,058","1,669","-0,369","0,125","0,688","0,024","0,040"
56,"-1,589","-0,242","-0,007","-0,094","0,264","-0,055","1,041","0,049","0,012","0,221","-0,228","0,401","0,080","-0,370","-0,070","1,416","-0,214","0,132","1,062","-0,392","0,039"
57,"-0,918","-0,182","0,004","0,575","0,340","-0,060","0,621","-0,427","0,020","-0,116","-0,298","0,405","-0,351","0,072","-0,076","0,775","0,013","0,136","1,058","-0,576","0,035"
58,"-0,898","-0,172","0,015","0,843","0,369","-0,063","0,476","-0,328","0,025","0,222","-0,309","0,407","0,063","-0,100","-0,087","0,858","0,258","0,136","1,574","-0,294","0,023"
59,"-1,197","-0,398","0,018","0,220","0,399","-0,059","0,222","-0,320","0,032","-0,126","-0,344","0,406","-0,324","-0,221","-0,094","0,379","0,613","0,136","0,927","-0,478","0,013"
60,"-0,969","-0,084","0,024","0,345","0,154","-0,049","0,501","0,009","0,036","-0,389","-0,565","0,403","-0,568","-0,289","-0,108","0,459","0,854","0,137","0,443","-0,446","-0,002"
61,"-0,515","-0,461","0,025","0,453","0,452","-0,040","0,388","-0,029","0,047","-0,132","-0,334","0,398","-0,764","-0,938","-0,139","0,810","0,961","0,143","0,467","-0,470","-0,010"
62,"-0,433","-0,761","0,023","0,511","0,325","-0,028","0,375","0,069","0,055","0,206","-0,312","0,388","-1,131","-1,329","-0,182","1,488","0,884","0,159","0,527","-0,262","-0,013"
63,"-0,476","-0,493","0,026","0,357","-0,056","-0,019","0,130","-0,290","0,071","0,275","0,029","0,371","-0,731","-0,862","-0,221","1,225","0,592","0,186","0,778","0,365","-0,010"
64,"-0,614","-0,235","0,022","0,284","-0,260","-0,009","0,673","-0,051","0,073","0,195","-0,300","0,355","-0,060","-0,755","-0,263","1,352","0,662","0,203","0,968","0,250","0,005"
65,"-0,228","-0,136","0,012","0,220","-0,061","0,005","0,646","-0,037","0,083","0,028","0,009","0,339","-0,577","-0,494","-0,300","1,339","0,056","0,229","0,472","0,575","0,015"
66,"-0,730","-0,447","-0,011","0,139","0,167","0,020","0,675","0,483","0,083","0,361","-0,073","0,325","-0,128","-0,491","-0,316","1,468","-0,127","0,236","1,070","0,253","0,034"
67,"-0,730","-0,158","-0,022","0,239","0,277","0,028","0,332","0,885","0,079","0,041","0,046","0,313","-0,463","-0,980","-0,318","0,808","-0,295","0,235","0,538","0,117","0,050"
68,"-0,343","-0,608","-0,034","0,918","0,445","0,032","0,262","0,835","0,078","-0,141","0,336","0,304","-0,445","-1,101","-0,307","0,846","-0,318","0,230","0,711","0,337","0,062"
69,"-0,392","-0,736","-0,045","0,300","0,202","0,038","0,394","0,280","0,080","-0,388","0,571","0,294","-0,108","-1,215","-0,284","0,490","-0,221","0,222","0,189","0,763","0,076"
70,"-0,224","-0,469","-0,053","0,949","0,049","0,046","0,027","-0,061","0,077","-0,710","0,452","0,281","-0,383","-0,626","-0,261","-0,177","-0,100","0,207","0,175","0,820","0,088"
71,"-0,240","-0,461","-0,067","0,961","0,063","0,065","0,005","-0,065","0,064","-0,681","0,465","0,268","-0,447","-0,654","-0,223","-0,156","-0,135","0,197","0,251","0,814","0,096"
72,"-0,251","-0,452","-0,086","0,946","0,090","0,090","-0,003","-0,060","0,047","-0,648","0,467","0,256","-0,474","-0,676","-0,180","-0,133","-0,164","0,187","0,304","0,776","0,100"
73,"-0,280","-0,445","-0,112","0,938","0,125","0,121","-0,023","-0,053","0,037","-0,612","0,482","0,245","-0,548","-0,693","-0,135","-0,109","-0,211","0,172","0,368","0,752","0,105"
74,"-0,292","-0,446","-0,143","0,917","0,135","0,152","-0,054","-0,042","0,031","-0,574","0,488","0,237","-0,620","-0,673","-0,083","-0,066","-0,256","0,156","0,412","0,721","0,111"
75,"-0,328","-0,477","-0,174","0,888","0,150","0,181","-0,050","0,007","0,028","-0,533","0,490","0,230","-0,743","-0,765","-0,024","0,008","-0,267","0,139","0,455","0,689","0,118"
76,"-0,389","-0,492","-0,198","0,860","0,127","0,199","-0,060","0,022","0,026","-0,492","0,499","0,227","-0,875","-0,795","0,031","0,075","-0,253","0,126","0,475","0,684","0,124"
77,"-0,487","-0,517","-0,215","0,797","0,131","0,212","-0,080","0,020","0,023","-0,451","0,506","0,225","-1,016","-0,872","0,083","0,145","-0,233","0,114","0,492","0,694","0,133"
78,"-0,498","-0,547","-0,238","0,784","0,078","0,225","-0,082","0,028","0,018","-0,415","0,524","0,225","-1,157","-0,910","0,132","0,224","-0,236","0,102","0,511","0,732","0,142"
79,"-0,530","-0,565","-0,260","0,767","0,014","0,236","-0,066","0,051","0,012","-0,390","0,551","0,227","-1,245","-0,924","0,178","0,297","-0,254","0,092","0,532","0,788","0,153"
80,"-0,542","-0,505","-0,284","0,755","-0,014","0,245","-0,045","0,088","0,005","-0,355","0,564","0,235","-1,319","-1,009","0,219","0,379","-0,267","0,085","0,546","0,793","0,162"
81,"-0,593","-0,515","-0,302","0,737","-0,013","0,249","0,009","0,121","0,005","-0,320","0,575","0,246","-1,371","-1,027","0,258","0,446","-0,301","0,077","0,582","0,768","0,168"
82,"-0,617","-0,521","-0,314","0,737","-0,012","0,246","-0,002","0,152","0,005","-0,286","0,578","0,263","-1,412","-1,074","0,294","0,450","-0,318","0,070","0,621","0,733","0,170"
83,"-0,646","-0,520","-0,320","0,732","-0,008","0,236","0,025","0,137","0,005","-0,255","0,572","0,286","-1,428","-1,061","0,329","0,492","-0,277","0,068","0,665","0,688","0,168"
84,"-0,725","-0,498","-0,325","0,715","0,011","0,227","0,049","0,134","0,006","-0,226","0,567","0,310","-1,452","-1,061","0,360","0,538","-0,238","0,066","0,712","0,645","0,162"
85,"-0,753","-0,548","-0,331","0,768","0,054","0,221","0,023","0,129","0,008","-0,204","0,542","0,333","-1,498","-1,123","0,385","0,562","-0,177","0,065","0,780","0,607","0,155"
86,"-0,692","-0,541","-0,341","0,821","0,069","0,221","0,060","0,126","0,009","-0,175","0,527","0,353","-1,527","-1,134","0,403","0,619","-0,127","0,065","0,833","0,555","0,148"
87,"-0,654","-0,556","-0,350","0,847","0,086","0,222","0,121","0,144","0,009","-0,143","0,514","0,371","-1,537","-1,133","0,413","0,686","-0,131","0,068","0,860","0,504","0,143"
88,"-0,597","-0,558","-0,351","0,859","0,095","0,219","0,172","0,137","0,011","-0,122","0,489","0,386","-1,531","-1,137","0,421","0,743","-0,121","0,068","0,862","0,446","0,138"
89,"-0,588","-0,528","-0,350","0,853","0,097","0,214","0,215","0,151","0,016","-0,089","0,474","0,402","-1,493","-1,145","0,425","0,797","-0,135","0,067","0,858","0,412","0,130"
90,"-0,583","-0,511","-0,345","0,839","0,079","0,208","0,243","0,138","0,016","-0,073","0,447","0,419","-1,477","-1,132","0,438","0,848","-0,128","0,065","0,832","0,380","0,119"
91,"-0,619","-0,502","-0,341","0,780","0,099","0,200","0,242","0,094","0,014","-0,043","0,454","0,440","-1,518","-1,075","0,453","0,910","-0,109","0,067","0,826","0,386","0,106"
92,"-0,609","-0,489","-0,339","0,753","0,107","0,188","0,274","0,123","0,011","-0,012","0,450","0,464","-1,533","-1,075","0,465","0,982","-0,097","0,074","0,836","0,402","0,097"
93,"-0,591","-0,518","-0,347","0,762","0,117","0,180","0,283","0,126","0,016","0,017","0,456","0,487","-1,562","-1,100","0,462","1,039","-0,069","0,083","0,905","0,415","0,092"
94,"-0,609","-0,493","-0,360","0,750","0,096","0,171","0,258","0,117","0,033","0,049","0,446","0,509","-1,591","-1,135","0,434","1,072","-0,016","0,099","0,957","0,436","0,093"
95,"-0,611","-0,507","-0,375","0,690","0,099","0,163","0,217","0,093","0,050","0,077","0,456","0,529","-1,577","-1,065","0,394","1,073","-0,021","0,124","0,963","0,431","0,099"
96,"-0,600","-0,464","-0,385","0,660","0,118","0,154","0,217","0,092","0,067","0,081","0,418","0,544","-1,530","-1,035","0,346","1,097","0,002","0,152","0,974","0,358","0,107"
97,"-0,587","-0,436","-0,388","0,615","0,141","0,142","0,193","0,108","0,081","0,049","0,402","0,559","-1,494","-1,004","0,293","1,072","-0,001","0,184","0,934","0,305","0,111"
98,"-0,622","-0,458","-0,387","0,570","0,188","0,127","0,199","0,108","0,094","0,033","0,373","0,572","-1,455","-1,007","0,237","1,099","0,038","0,217","0,894","0,251","0,111"
99,"-0,602","-0,470","-0,387","0,566","0,229","0,116","0,218","0,124","0,108","0,026","0,342","0,584","-1,407","-1,012","0,174","1,133","0,099","0,252","0,917","0,191","0,111"
100,"-0,640","-0,503","-0,392","0,551","0,216","0,112","0,249","0,156","0,124","0,037","0,311","0,593","-1,342","-1,057","0,106","1,191","0,148","0,285","0,946","0,186","0,110"
101,"-0,644","-0,536","-0,396","0,554","0,236","0,106","0,277","0,178","0,141","0,039","0,276","0,601","-1,272","-1,077","0,036","1,236","0,212","0,316","0,989","0,131","0,111"
102,"-0,601","-0,478","-0,397","0,579","0,187","0,099","0,333","0,197","0,159","0,049","0,241","0,605","-1,166","-1,094","-0,036","1,290","0,279","0,342","1,039","0,105","0,114"
103,"-0,600","-0,408","-0,399","0,590","0,141","0,096","0,360","0,147","0,176","0,027","0,219","0,607","-1,077","-1,049","-0,108","1,306","0,338","0,363","1,056","0,097","0,114"
104,"-0,572","-0,390","-0,401","0,605","0,157","0,090","0,359","0,141","0,191","0,021","0,185","0,607","-0,958","-1,026","-0,170","1,281","0,365","0,378","1,096","0,060","0,117"
105,"-0,503","-0,347","-0,401","0,633","0,150","0,083","0,350","0,134","0,197","0,020","0,150","0,605","-0,840","-1,007","-0,216","1,252","0,392","0,389","1,124","-0,011","0,120"
106,"-0,456","-0,337","-0,403","0,674","0,143","0,078","0,335","0,126","0,198","0,014","0,117","0,603","-0,730","-0,995","-0,248","1,211","0,419","0,394","1,149","-0,078","0,121"
107,"-0,415","-0,318","-0,404","0,655","0,157","0,074","0,313","0,117","0,192","-0,011","0,097","0,599","-0,616","-0,957","-0,266","1,149","0,430","0,396","1,135","-0,142","0,121"
108,"-0,352","-0,289","-0,407","0,681","0,212","0,074","0,275","0,089","0,181","-0,025","0,067","0,593","-0,517","-0,896","-0,280","1,097","0,459","0,394","1,121","-0,215","0,122"
109,"-0,326","-0,261","-0,411","0,641","0,259","0,078","0,303","0,079","0,168","-0,038","0,099","0,585","-0,423","-0,849","-0,290","1,110","0,408","0,392","1,104","-0,226","0,122"
110,"-0,286","-0,238","-0,416","0,633","0,220","0,083","0,350","0,062","0,149","-0,070","0,099","0,577","-0,355","-0,806","-0,293","1,108","0,395","0,387","1,100","-0,206","0,124"
111,"-0,309","-0,270","-0,426","0,637","0,223","0,090","0,354","0,058","0,130","-0,077","0,131","0,570","-0,271","-0,720","-0,284","1,108","0,327","0,374","1,133","-0,172","0,128"
112,"-0,320","-0,252","-0,435","0,650","0,229","0,094","0,349","0,058","0,106","-0,078","0,163","0,564","-0,217","-0,582","-0,258","1,112","0,253","0,350","1,176","-0,135","0,133"
113,"-0,331","-0,219","-0,445","0,661","0,228","0,096","0,336","0,109","0,083","-0,061","0,196","0,561","-0,207","-0,497","-0,224","1,149","0,183","0,318","1,241","-0,109","0,140"
114,"-0,302","-0,202","-0,458","0,671","0,196","0,098","0,344","0,162","0,075","-0,051","0,228","0,561","-0,189","-0,435","-0,204","1,191","0,125","0,284","1,293","-0,060","0,146"
115,"-0,276","-0,198","-0,474","0,688","0,187","0,102","0,353","0,185","0,077","-0,052","0,260","0,567","-0,161","-0,381","-0,197","1,218","0,100","0,256","1,340","-0,032","0,149"
116,"-0,295","-0,151","-0,489","0,714","0,173","0,108","0,363","0,202","0,088","-0,050","0,294","0,574","-0,152","-0,339","-0,197","1,250","0,078","0,228","1,391","-0,009","0,153"
117,"-0,347","-0,147","-0,505","0,739","0,164","0,114","0,372","0,211","0,101","-0,066","0,322","0,583","-0,143","-0,310","-0,188","1,251","0,074","0,201","1,428","0,020","0,155"
118,"-0,286","-0,184","-0,528","0,814","0,198","0,131","0,355","0,211","0,113","-0,071","0,359","0,597","-0,163","-0,270","-0,169","1,259","0,059","0,173","1,476","0,048","0,152"
119,"-0,310","-0,143","-0,554","0,838","0,198","0,155","0,321","0,253","0,120","-0,088","0,351","0,614","-0,179","-0,238","-0,142","1,202","0,049","0,144","1,504","0,018","0,142"
120,"-0,338","-0,152","-0,569","0,874","0,201","0,173","0,278","0,235","0,120","-0,053","0,339","0,632","-0,205","-0,220","-0,095","1,231","0,076","0,105","1,562","-0,035","0,128"
121,"-0,344","-0,156","-0,576","0,906","0,201","0,184","0,275","0,247","0,119","-0,077","0,351","0,650","-0,267","-0,175","-0,038","1,231","0,061","0,060","1,568","-0,058","0,114"
122,"-0,344","-0,108","-0,581","0,979","0,199","0,197","0,276","0,265","0,117","-0,093","0,343","0,666","-0,315","-0,177","0,023","1,248","0,049","0,009","1,591","-0,092","0,100"
123,"-0,357","-0,089","-0,579","1,027","0,210","0,211","0,279","0,277","0,113","-0,106","0,392","0,680","-0,371","-0,123","0,097","1,269","-0,023","-0,049","1,595","-0,084","0,084"
124,"-0,425","-0,106","-0,574","1,076","0,220","0,231","0,285","0,291","0,113","-0,122","0,435","0,690","-0,448","-0,135","0,176","1,288","-0,088","-0,119","1,599","-0,082","0,064"
125,"-0,450","-0,121","-0,564","1,096","0,229","0,254","0,290","0,326","0,116","-0,133","0,476","0,701","-0,495","-0,107","0,259","1,307","-0,161","-0,193","1,573","-0,080","0,038"
126,"-0,474","-0,138","-0,550","1,119","0,246","0,275","0,283","0,306","0,121","-0,117","0,522","0,711","-0,607","-0,041","0,337","1,344","-0,221","-0,264","1,574","-0,076","0,006"
127,"-0,535","-0,124","-0,537","1,131","0,260","0,304","0,277","0,313","0,132","-0,111","0,565","0,718","-0,728","-0,027","0,410","1,374","-0,274","-0,333","1,551","-0,069","-0,029"
128,"-0,555","-0,145","-0,525","1,136","0,272","0,337","0,276","0,320","0,145","-0,114","0,601","0,724","-0,784","-0,032","0,471","1,396","-0,313","-0,393","1,508","-0,059","-0,065"
129,"-0,578","-0,186","-0,509","1,134","0,306","0,373","0,269","0,313","0,159","-0,061","0,623","0,728","-0,877","0,000","0,529","1,474","-0,329","-0,445","1,517","-0,060","-0,100"
130,"-0,608","-0,170","-0,500","1,131","0,324","0,412","0,262","0,294","0,168","-0,007","0,643","0,733","-0,971","0,038","0,586","1,552","-0,343","-0,484","1,532","-0,043","-0,133"
131,"-0,671","-0,171","-0,504","1,099","0,346","0,459","0,251","0,296","0,173","0,039","0,670","0,735","-1,059","0,038","0,645","1,613","-0,356","-0,520","1,551","-0,004","-0,156"
132,"-0,715","-0,182","-0,523","1,093","0,359","0,505","0,239","0,299","0,169","0,081","0,693","0,736","-1,181","-0,014","0,706","1,652","-0,354","-0,547","1,581","0,040","-0,164"
133,"-0,803","-0,210","-0,547","1,078","0,365","0,541","0,216","0,292","0,160","0,115","0,716","0,736","-1,259","-0,093","0,757","1,682","-0,346","-0,562","1,607","0,093","-0,158"
134,"-0,884","-0,245","-0,570","1,075","0,362","0,561","0,242","0,283","0,153","0,146","0,716","0,737","-1,270","-0,164","0,791","1,716","-0,308","-0,564","1,636","0,131","-0,143"
135,"-0,975","-0,255","-0,582","1,056","0,342","0,563","0,254","0,247","0,148","0,169","0,712","0,740","-1,279","-0,203","0,810","1,712","-0,281","-0,554","1,663","0,167","-0,125"
136,"-1,046","-0,270","-0,590","1,045","0,331","0,554","0,254","0,217","0,143","0,183","0,729","0,742","-1,263","-0,187","0,822","1,699","-0,295","-0,538","1,677","0,225","-0,106"
137,"-1,064","-0,278","-0,590","1,045","0,326","0,540","0,272","0,229","0,137","0,202","0,735","0,742","-1,265","-0,233","0,835","1,695","-0,323","-0,525","1,697","0,269","-0,088"
138,"-1,047","-0,339","-0,594","1,042","0,348","0,528","0,279","0,246","0,127","0,221","0,738","0,741","-1,292","-0,267","0,850","1,680","-0,341","-0,513","1,673","0,266","-0,074"
