Index,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z
16,"0,869","0,467","0,166","-0,004","0,999","-0,029","0,039","0,000","0,997","-0,079","0,025","0,000","0,984","-0,178","0,000","0,000","0,878","0,440","-0,189","0,003","0,974","-0,221","-0,047","0,000","0,983","-0,184","0,024","0,000"
17,"0,869","0,466","0,164","-0,003","0,999","-0,028","0,041","0,000","0,997","-0,076","0,025","0,001","0,984","-0,180","-0,001","-0,001","0,877","0,442","-0,188","0,001","0,974","-0,221","-0,044","0,000","0,983","-0,181","0,025","0,000"
18,"0,870","0,466","0,162","-0,003","0,999","-0,030","0,040","0,000","0,997","-0,075","0,023","0,001","0,984","-0,178","-0,003","-0,001","0,876","0,444","-0,187","0,001","0,975","-0,218","-0,043","0,000","0,984","-0,178","0,026","0,001"
19,"0,869","0,467","0,165","-0,004","0,999","-0,031","0,037","0,000","0,997","-0,072","0,022","0,001","0,984","-0,180","-0,001","-0,001","0,876","0,443","-0,190","0,002","0,974","-0,220","-0,045","0,000","0,983","-0,181","0,025","0,000"
20,"0,868","0,468","0,167","-0,005","0,999","-0,031","0,040","0,000","0,997","-0,074","0,020","0,000","0,984","-0,178","-0,003","-0,001","0,875","0,444","-0,192","0,003","0,975","-0,218","-0,043","0,000","0,983","-0,183","0,027","0,001"
21,"0,867","0,468","0,170","-0,007","0,999","-0,028","0,041","0,000","0,997","-0,075","0,023","0,001","0,985","-0,175","-0,003","-0,001","0,874","0,446","-0,192","0,003","0,975","-0,219","-0,046","0,000","0,982","-0,186","0,028","0,001"
22,"0,866","0,470","0,170","-0,006","0,999","-0,027","0,044","0,000","0,997","-0,078","0,022","0,001","0,985","-0,173","-0,001","-0,001","0,875","0,445","-0,190","0,002","0,975","-0,218","-0,049","-0,001","0,983","-0,184","0,030","0,001"
23,"0,867","0,469","0,168","-0,005","0,999","-0,027","0,041","0,000","0,997","-0,076","0,024","0,001","0,984","-0,175","-0,003","-0,001","0,876","0,444","-0,189","0,002","0,974","-0,221","-0,048","0,000","0,983","-0,181","0,029","0,001"
24,"0,868","0,469","0,165","-0,004","0,999","-0,029","0,039","0,000","0,997","-0,078","0,022","0,001","0,984","-0,178","-0,001","0,000","0,876","0,442","-0,191","0,003","0,974","-0,222","-0,051","-0,001","0,983","-0,182","0,026","0,001"
25,"0,868","0,468","0,168","-0,005","0,999","-0,031","0,037","0,000","0,997","-0,081","0,021","0,001","0,984","-0,180","-0,002","-0,001","0,877","0,441","-0,193","0,004","0,974","-0,220","-0,049","0,000","0,983","-0,183","0,023","0,000"
26,"0,867","0,469","0,169","-0,006","0,999","-0,028","0,035","0,000","0,997","-0,078","0,020","0,001","0,984","-0,179","0,001","0,000","0,875","0,443","-0,194","0,004","0,974","-0,222","-0,048","0,000","0,983","-0,181","0,021","0,000"
27,"0,866","0,470","0,171","-0,007","0,999","-0,028","0,038","0,000","0,997","-0,079","0,023","0,001","0,984","-0,176","0,001","0,000","0,875","0,444","-0,192","0,003","0,974","-0,220","-0,046","0,000","0,983","-0,182","0,023","0,001"
28,"0,867","0,469","0,169","-0,006","0,999","-0,026","0,041","0,001","0,996","-0,080","0,025","0,001","0,985","-0,173","0,001","0,000","0,876","0,443","-0,190","0,002","0,974","-0,221","-0,044","0,001","0,983","-0,181","0,021","0,000"
29,"0,867","0,469","0,167","-0,005","0,999","-0,029","0,040","0,001","0,996","-0,081","0,028","0,001","0,984","-0,176","0,002","0,001","0,877","0,441","-0,190","0,003","0,974","-0,223","-0,042","0,002","0,984","-0,179","0,019","0,000"
30,"0,867","0,469","0,167","-0,005","0,999","-0,029","0,040","0,001","0,996","-0,081","0,028","0,002","0,984","-0,176","0,002","0,001","0,877","0,441","-0,190","0,003","0,974","-0,223","-0,042","0,002","0,984","-0,178","0,019","0,000"
31,"0,867","0,469","0,168","-0,005","0,999","-0,030","0,040","0,001","0,996","-0,081","0,028","0,002","0,984","-0,176","0,001","0,001","0,877","0,441","-0,191","0,003","0,974","-0,223","-0,042","0,002","0,984","-0,178","0,019","0,001"
32,"0,867","0,469","0,168","-0,006","0,999","-0,030","0,040","0,001","0,996","-0,081","0,028","0,002","0,984","-0,176","0,001","0,001","0,877","0,441","-0,191","0,003","0,974","-0,223","-0,042","0,002","0,984","-0,178","0,019","0,001"
33,"0,867","0,469","0,169","-0,006","0,999","-0,030","0,039","0,001","0,996","-0,081","0,028","0,002","0,984","-0,176","0,001","0,001","0,877","0,441","-0,191","0,003","0,974","-0,223","-0,043","0,002","0,984","-0,178","0,019","0,001"
34,"0,867","0,469","0,169","-0,006","0,999","-0,029","0,039","0,001","0,996","-0,081","0,027","0,002","0,984","-0,176","0,001","0,001","0,877","0,441","-0,192","0,003","0,974","-0,222","-0,043","0,002","0,984","-0,179","0,019","0,001"
35,"0,867","0,469","0,169","-0,006","0,999","-0,029","0,040","0,002","0,996","-0,081","0,027","0,002","0,984","-0,176","0,001","0,001","0,877","0,440","-0,192","0,003","0,974","-0,222","-0,043","0,002","0,984","-0,179","0,020","0,001"
36,"0,867","0,469","0,169","-0,006","0,999","-0,030","0,040","0,002","0,996","-0,081","0,028","0,002","0,984","-0,176","0,001","0,001","0,877","0,439","-0,192","0,003","0,974","-0,222","-0,043","0,002","0,984","-0,179","0,020","0,001"
37,"0,867","0,469","0,169","-0,006","0,999","-0,030","0,040","0,002","0,996","-0,081","0,027","0,002","0,984","-0,176","0,000","0,001","0,878","0,439","-0,192","0,003","0,974","-0,222","-0,043","0,003","0,984","-0,179","0,020","0,001"
38,"0,867","0,469","0,169","-0,006","0,999","-0,030","0,040","0,002","0,996","-0,081","0,027","0,003","0,984","-0,176","0,000","0,001","0,878","0,438","-0,192","0,002","0,974","-0,222","-0,043","0,003","0,984","-0,179","0,020","0,002"
39,"0,867","0,469","0,169","-0,006","0,999","-0,030","0,040","0,002","0,996","-0,081","0,027","0,003","0,984","-0,176","0,000","0,002","0,878","0,438","-0,192","0,002","0,974","-0,222","-0,044","0,003","0,984","-0,180","0,020","0,002"
40,"0,867","0,469","0,169","-0,005","0,999","-0,030","0,040","0,002","0,996","-0,080","0,027","0,003","0,984","-0,176","0,000","0,002","0,878","0,438","-0,192","0,001","0,974","-0,222","-0,044","0,003","0,983","-0,180","0,020","0,002"
41,"1,000","0,005","-0,010","-0,002","1,000","-0,005","0,001","-0,002","1,000","0,000","-0,005","-0,002","1,000","0,001","-0,001","-0,002","1,000","-0,002","-0,004","-0,002","1,000","0,004","-0,003","-0,002","1,000","-0,013","-0,001","-0,002"
42,"1,000","-0,004","-0,010","-0,002","1,000","-0,007","0,001","-0,002","1,000","0,000","-0,001","-0,002","1,000","-0,002","0,003","-0,002","1,000","-0,004","0,005","-0,002","1,000","0,002","-0,003","-0,002","1,000","-0,013","-0,001","-0,002"
43,"1,000","-0,004","0,003","-0,002","1,000","-0,007","0,001","-0,002","1,000","0,000","0,000","-0,002","1,000","-0,002","0,003","-0,002","1,000","-0,004","0,008","-0,002","1,000","0,001","-0,003","-0,002","1,000","-0,013","0,000","-0,002"
44,"1,000","-0,003","0,003","-0,002","1,000","-0,005","-0,001","-0,002","1,000","0,000","0,000","-0,002","1,000","-0,002","0,003","-0,002","1,000","-0,002","0,005","-0,002","1,000","0,001","-0,003","-0,002","1,000","-0,009","0,000","-0,002"
45,"1,000","-0,003","0,009","-0,002","1,000","-0,005","0,001","-0,002","1,000","-0,001","0,001","-0,002","1,000","-0,002","0,004","-0,002","1,000","-0,002","0,005","-0,002","1,000","-0,002","-0,001","-0,002","1,000","-0,009","0,001","-0,002"
46,"1,000","-0,003","0,003","-0,002","1,000","-0,004","0,000","-0,002","1,000","0,000","0,000","-0,002","1,000","-0,001","0,004","-0,002","1,000","-0,001","0,001","-0,002","1,000","-0,001","-0,003","-0,002","1,000","-0,009","0,001","-0,002"
47,"1,000","-0,004","0,003","-0,002","1,000","-0,005","0,001","-0,002","1,000","0,000","0,000","-0,002","1,000","-0,001","0,005","-0,002","1,000","-0,001","0,005","-0,002","1,000","-0,001","-0,002","-0,002","1,000","-0,009","0,001","-0,002"
48,"1,000","-0,004","-0,010","-0,002","1,000","-0,004","0,000","-0,002","1,000","0,000","-0,001","-0,002","1,000","-0,001","0,005","-0,002","1,000","0,001","0,005","-0,002","1,000","0,000","-0,003","-0,002","1,000","-0,009","0,001","-0,002"
49,"1,000","-0,004","0,003","-0,002","1,000","-0,004","0,000","-0,002","1,000","0,000","-0,001","-0,002","1,000","-0,001","0,005","-0,002","1,000","0,001","0,005","-0,002","1,000","0,000","-0,003","-0,002","1,000","-0,009","0,003","-0,002"
50,"1,000","-0,003","0,003","-0,002","1,000","-0,002","0,000","-0,002","1,000","0,000","-0,001","-0,002","1,000","-0,001","0,005","-0,002","1,000","0,002","0,001","-0,002","1,000","0,000","-0,003","-0,002","1,000","-0,005","0,003","-0,002"
51,"1,000","-0,004","0,000","-0,002","1,000","0,001","0,002","-0,002","1,000","0,000","-0,004","-0,002","1,000","-0,004","0,007","-0,002","1,000","0,000","0,003","-0,002","1,000","-0,002","-0,004","-0,002","1,000","-0,003","0,005","-0,002"
52,"1,000","-0,003","-0,003","-0,002","1,000","0,004","0,001","-0,002","1,000","-0,002","-0,006","-0,002","1,000","-0,003","0,004","-0,002","1,000","-0,001","0,006","-0,002","1,000","-0,002","-0,007","-0,002","1,000","0,000","0,006","-0,002"
53,"1,000","-0,001","-0,001","-0,002","1,000","0,003","-0,002","-0,001","1,000","-0,001","-0,004","-0,001","1,000","0,000","0,006","-0,002","1,000","-0,002","0,003","-0,002","1,000","0,000","-0,005","-0,002","1,000","-0,001","0,003","-0,001"
54,"1,000","-0,002","0,002","-0,002","1,000","0,001","0,000","-0,001","1,000","0,002","-0,003","-0,001","1,000","-0,002","0,003","-0,002","1,000","0,001","0,003","-0,001","1,000","0,002","-0,003","-0,002","1,000","0,000","0,006","-0,001"
55,"1,000","-0,003","0,000","-0,002","1,000","-0,002","-0,001","-0,001","1,000","-0,001","-0,002","-0,001","1,000","0,000","0,001","-0,002","1,000","0,003","0,000","-0,001","1,000","0,000","-0,005","-0,002","1,000","-0,003","0,004","-0,001"
56,"1,000","-0,001","-0,002","-0,002","1,000","-0,001","-0,004","-0,001","1,000","0,002","-0,001","-0,001","1,000","-0,003","0,003","-0,002","1,000","0,003","-0,003","-0,001","1,000","0,001","-0,002","-0,002","1,000","-0,005","0,005","-0,001"
57,"1,000","-0,002","-0,005","-0,002","1,000","0,000","-0,001","-0,001","1,000","0,005","-0,002","-0,001","1,000","-0,002","0,000","-0,002","1,000","0,006","-0,002","-0,001","1,000","0,004","-0,002","-0,002","1,000","-0,004","0,008","-0,001"
58,"1,000","-0,003","-0,007","-0,002","1,000","0,002","0,002","-0,001","1,000","0,004","-0,005","-0,001","1,000","0,000","-0,003","-0,002","1,000","0,005","0,000","-0,001","1,000","0,007","-0,002","-0,002","1,000","-0,004","0,005","-0,001"
59,"1,000","-0,003","-0,004","-0,002","1,000","-0,001","0,003","-0,001","1,000","0,006","-0,003","-0,001","1,000","-0,002","-0,001","-0,002","1,000","0,002","0,001","-0,001","1,000","0,004","-0,003","-0,002","1,000","-0,003","0,002","-0,001"
60,"1,000","-0,002","-0,007","-0,002","1,000","-0,001","0,000","-0,001","1,000","0,003","-0,002","-0,001","1,000","-0,005","0,001","-0,002","1,000","0,000","0,000","0,000","1,000","0,007","-0,005","-0,002","1,000","-0,001","0,004","-0,001"
61,"1,000","-0,005","-0,007","-0,002","1,000","0,001","-0,002","-0,001","1,000","0,004","-0,005","-0,001","1,000","-0,002","0,002","-0,001","1,000","0,000","-0,003","0,000","1,000","0,005","-0,002","-0,002","1,000","-0,002","0,007","-0,001"
62,"1,000","-0,003","-0,004","-0,002","1,000","0,003","-0,004","-0,001","1,000","0,006","-0,004","-0,001","1,000","0,000","0,000","-0,001","1,000","0,003","-0,003","0,000","1,000","0,008","-0,004","-0,001","1,000","0,000","0,005","-0,001"
63,"1,000","-0,001","-0,002","-0,002","1,000","0,003","-0,001","-0,001","1,000","0,004","-0,005","-0,001","1,000","-0,002","0,003","-0,001","1,000","0,000","-0,001","0,000","1,000","0,005","-0,005","-0,001","1,000","-0,001","0,008","-0,001"
64,"1,000","-0,003","-0,003","-0,002","1,000","0,000","0,000","-0,001","1,000","0,004","-0,002","0,000","1,000","0,001","0,004","-0,001","1,000","-0,003","-0,001","0,000","1,000","0,008","-0,004","-0,001","1,000","0,000","0,005","-0,001"
65,"1,000","-0,005","-0,005","-0,003","1,000","-0,001","0,002","-0,001","1,000","0,001","-0,003","0,000","1,000","-0,001","0,006","-0,001","1,000","-0,005","-0,002","0,000","1,000","0,005","-0,006","-0,001","1,000","0,003","0,004","0,000"
66,"1,000","-0,004","-0,002","-0,003","1,000","0,000","0,000","0,000","1,000","0,001","0,000","0,000","1,000","0,001","0,004","-0,001","1,000","-0,003","-0,002","0,000","1,000","0,004","-0,003","-0,001","1,000","0,001","0,006","0,000"
67,"1,000","-0,003","0,001","-0,003","1,000","0,001","0,003","0,000","1,000","0,004","-0,001","0,000","1,000","0,003","0,001","-0,001","1,000","0,001","-0,002","0,001","1,000","0,007","-0,005","-0,001","1,000","0,002","0,009","0,000"
68,"1,000","-0,002","0,004","-0,003","1,000","0,002","0,005","0,000","1,000","0,004","-0,004","0,000","1,000","0,005","0,003","-0,001","1,000","0,002","-0,005","0,001","1,000","0,009","-0,007","-0,001","1,000","-0,001","0,008","0,000"
69,"1,000","-0,002","0,007","-0,003","1,000","0,003","0,008","0,000","1,000","0,006","-0,006","0,000","1,000","0,003","0,001","-0,001","1,000","0,003","-0,008","0,001","1,000","0,011","-0,006","-0,001","1,000","-0,002","0,011","0,000"
70,"1,000","-0,003","0,004","-0,003","1,000","0,000","0,007","0,000","1,000","0,009","-0,007","0,000","1,000","0,005","-0,002","-0,001","1,000","0,001","-0,010","0,001","1,000","0,014","-0,005","-0,001","1,000","-0,005","0,010","0,000"
71,"1,000","-0,003","0,003","-0,002","1,000","0,001","0,007","0,001","1,000","0,009","-0,007","0,000","1,000","0,005","-0,002","-0,001","1,000","0,001","-0,010","0,001","1,000","0,014","-0,005","-0,001","1,000","-0,005","0,010","0,001"
72,"1,000","-0,003","0,002","-0,002","1,000","0,001","0,007","0,001","1,000","0,009","-0,007","0,000","1,000","0,005","-0,002","-0,001","1,000","0,001","-0,010","0,001","1,000","0,014","-0,005","-0,001","1,000","-0,005","0,010","0,001"
73,"1,000","-0,002","0,002","-0,002","1,000","0,001","0,007","0,001","1,000","0,008","-0,007","0,000","1,000","0,005","-0,002","-0,001","1,000","0,002","-0,009","0,001","1,000","0,014","-0,005","-0,001","1,000","-0,005","0,011","0,001"
74,"1,000","-0,002","0,002","-0,002","1,000","0,001","0,007","0,002","1,000","0,008","-0,006","0,000","1,000","0,005","-0,002","-0,001","1,000","0,001","-0,009","0,001","1,000","0,014","-0,005","0,000","1,000","-0,004","0,011","0,001"
75,"1,000","-0,002","0,001","-0,002","1,000","0,001","0,007","0,002","1,000","0,008","-0,006","0,001","1,000","0,004","-0,001","-0,001","1,000","0,001","-0,009","0,001","1,000","0,014","-0,005","0,000","1,000","-0,004","0,011","0,002"
76,"1,000","-0,002","0,000","-0,002","1,000","0,001","0,006","0,003","1,000","0,007","-0,006","0,001","1,000","0,004","-0,001","0,000","1,000","0,001","-0,008","0,001","1,000","0,014","-0,005","0,000","1,000","-0,003","0,011","0,002"
77,"1,000","-0,001","-0,001","-0,002","1,000","0,001","0,006","0,004","1,000","0,007","-0,007","0,001","1,000","0,004","-0,001","0,000","1,000","0,001","-0,008","0,001","1,000","0,013","-0,005","0,000","1,000","-0,003","0,011","0,003"
78,"1,000","-0,001","-0,001","-0,002","1,000","0,002","0,005","0,004","1,000","0,007","-0,007","0,001","1,000","0,004","-0,001","0,000","1,000","0,001","-0,008","0,001","1,000","0,013","-0,005","0,000","1,000","-0,003","0,011","0,003"
79,"1,000","-0,001","-0,002","-0,002","1,000","0,002","0,005","0,005","1,000","0,007","-0,007","0,001","1,000","0,004","0,000","0,000","1,000","0,000","-0,008","0,001","1,000","0,013","-0,005","0,000","1,000","-0,003","0,010","0,004"
80,"1,000","-0,001","-0,003","-0,002","1,000","0,002","0,005","0,005","1,000","0,006","-0,007","0,001","1,000","0,004","0,000","0,000","1,000","0,000","-0,008","0,000","1,000","0,013","-0,005","0,000","1,000","-0,003","0,010","0,004"
81,"1,000","0,000","-0,003","-0,002","1,000","0,001","0,005","0,006","1,000","0,006","-0,007","0,001","1,000","0,004","0,000","0,000","1,000","0,000","-0,008","0,000","1,000","0,013","-0,005","0,000","1,000","-0,002","0,010","0,004"
82,"1,000","0,000","-0,003","-0,002","1,000","0,002","0,004","0,006","1,000","0,006","-0,006","0,001","1,000","0,004","0,000","0,000","1,000","0,000","-0,007","0,000","1,000","0,013","-0,005","0,000","1,000","-0,003","0,009","0,004"
83,"1,000","0,000","-0,003","-0,002","1,000","0,001","0,005","0,006","1,000","0,006","-0,006","0,001","1,000","0,004","0,000","0,000","1,000","0,000","-0,006","-0,001","1,000","0,013","-0,005","0,000","1,000","-0,002","0,009","0,004"
84,"1,000","0,000","-0,004","-0,002","1,000","0,001","0,004","0,007","1,000","0,006","-0,006","0,001","1,000","0,004","0,000","0,000","1,000","0,000","-0,006","-0,001","1,000","0,013","-0,005","0,000","1,000","-0,002","0,010","0,005"
85,"1,000","0,001","-0,004","-0,002","1,000","0,001","0,004","0,007","1,000","0,006","-0,005","0,001","1,000","0,004","0,000","0,000","1,000","0,001","-0,005","-0,001","1,000","0,012","-0,005","0,000","1,000","-0,002","0,010","0,005"
86,"1,000","0,001","-0,004","-0,002","1,000","0,001","0,004","0,008","1,000","0,005","-0,005","0,001","1,000","0,003","0,000","0,000","1,000","0,002","-0,005","-0,001","1,000","0,012","-0,005","0,000","1,000","-0,001","0,010","0,005"
87,"1,000","0,001","-0,004","-0,002","1,000","0,002","0,003","0,008","1,000","0,005","-0,005","0,001","1,000","0,003","0,000","0,000","1,000","0,002","-0,005","-0,001","1,000","0,012","-0,005","0,001","1,000","-0,001","0,010","0,006"
88,"1,000","0,001","-0,004","-0,002","1,000","0,001","0,003","0,009","1,000","0,005","-0,006","0,001","1,000","0,003","0,000","0,000","1,000","0,002","-0,005","-0,001","1,000","0,012","-0,005","0,001","1,000","-0,001","0,009","0,006"
89,"1,000","0,001","-0,005","-0,002","1,000","0,001","0,003","0,009","1,000","0,005","-0,006","0,001","1,000","0,003","0,000","0,000","1,000","0,002","-0,005","-0,001","1,000","0,012","-0,006","0,001","1,000","-0,001","0,009","0,006"
90,"1,000","0,002","-0,005","-0,002","1,000","0,001","0,003","0,009","1,000","0,004","-0,006","0,001","1,000","0,003","0,000","0,001","1,000","0,002","-0,005","-0,001","1,000","0,011","-0,006","0,000","1,000","-0,001","0,009","0,007"
91,"1,000","0,002","-0,005","-0,002","1,000","0,001","0,002","0,009","1,000","0,005","-0,006","0,001","1,000","0,003","0,001","0,001","1,000","0,003","-0,005","0,000","1,000","0,011","-0,006","0,000","1,000","-0,001","0,008","0,007"
92,"1,000","0,002","-0,005","-0,003","1,000","0,001","0,002","0,009","1,000","0,004","-0,006","0,001","1,000","0,003","0,001","0,001","1,000","0,003","-0,006","0,000","1,000","0,011","-0,006","0,000","1,000","-0,001","0,008","0,007"
93,"1,000","0,002","-0,006","-0,003","1,000","0,001","0,002","0,009","1,000","0,004","-0,006","0,001","1,000","0,003","0,001","0,001","1,000","0,003","-0,005","0,000","1,000","0,011","-0,006","0,000","1,000","-0,001","0,008","0,006"
94,"1,000","0,002","-0,006","-0,003","1,000","0,001","0,002","0,009","1,000","0,004","-0,006","0,001","1,000","0,003","0,001","0,001","1,000","0,003","-0,005","0,000","1,000","0,011","-0,006","0,000","1,000","-0,001","0,007","0,006"
95,"1,000","0,002","-0,006","-0,003","1,000","0,001","0,001","0,009","1,000","0,004","-0,005","0,001","1,000","0,003","0,001","0,001","1,000","0,003","-0,005","0,000","1,000","0,010","-0,005","0,000","1,000","0,000","0,007","0,006"
96,"1,000","0,002","-0,006","-0,003","1,000","0,001","0,001","0,009","1,000","0,004","-0,005","0,002","1,000","0,003","0,001","0,001","1,000","0,003","-0,005","0,000","1,000","0,010","-0,005","0,000","1,000","-0,001","0,008","0,006"
97,"1,000","0,002","-0,006","-0,003","1,000","0,001","0,001","0,009","1,000","0,004","-0,005","0,002","1,000","0,003","0,001","0,001","1,000","0,004","-0,005","0,000","1,000","0,010","-0,005","0,000","1,000","-0,001","0,008","0,006"
98,"1,000","0,003","-0,006","-0,003","1,000","0,002","0,001","0,009","1,000","0,004","-0,005","0,002","1,000","0,003","0,001","0,001","1,000","0,004","-0,006","0,001","1,000","0,010","-0,005","0,000","1,000","0,000","0,008","0,007"
99,"1,000","0,002","-0,006","-0,003","1,000","0,002","0,001","0,009","1,000","0,003","-0,006","0,002","1,000","0,003","0,001","0,001","1,000","0,004","-0,006","0,001","1,000","0,010","-0,006","0,000","1,000","0,000","0,008","0,007"
100,"1,000","0,002","-0,006","-0,003","1,000","0,002","0,001","0,010","1,000","0,003","-0,006","0,002","1,000","0,004","0,001","0,001","1,000","0,004","-0,006","0,001","1,000","0,010","-0,006","0,000","1,000","0,001","0,008","0,007"
101,"1,000","0,003","-0,005","-0,003","1,000","0,002","0,001","0,010","1,000","0,003","-0,005","0,002","1,000","0,003","0,001","0,001","1,000","0,004","-0,007","0,001","1,000","0,010","-0,006","0,000","1,000","0,001","0,008","0,008"
