Index,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z
93,"0,686","2,536","-1,205","-1,530","0,874","1,731","-1,415","1,074","1,573","2,470","-0,312","0,496","0,113","1,283","0,269","0,214","0,087","1,634","0,734","0,800","2,575"
94,"0,791","0,912","-0,623","-1,643","1,007","1,849","-1,279","0,879","1,906","2,467","-0,099","0,550","0,319","2,031","0,110","-0,031","0,320","2,104","0,881","1,040","2,865"
95,"0,409","0,811","-1,168","-1,971","0,935","2,372","-1,750","1,076","2,447","2,334","0,178","0,966","-1,059","0,597","0,200","0,201","0,713","2,077","0,868","1,090","2,652"
96,"0,833","0,099","-0,740","-2,131","0,965","2,689","-1,656","1,080","1,641","2,447","0,186","1,354","-0,679","-1,715","0,350","0,344","0,802","1,846","1,101","0,546","1,729"
97,"2,006","-0,155","-0,812","-2,181","0,839","2,029","-1,400","1,385","0,353","2,617","0,485","1,835","-0,492","-5,120","2,235","0,545","0,487","0,658","0,637","0,705","1,115"
98,"0,783","-1,598","-0,308","-2,382","0,999","1,783","-1,354","1,452","-0,029","2,487","0,664","2,157","-1,670","-3,796","0,349","0,576","0,246","-0,109","-0,045","0,770","0,945"
99,"0,518","-1,779","-0,217","-1,925","1,159","2,163","-0,979","1,302","0,166","2,117","0,722","2,321","-1,525","-2,604","0,212","0,246","0,449","0,023","-0,380","0,873","1,389"
100,"1,747","-0,427","-0,512","-1,668","1,237","2,320","-1,118","0,911","1,278","1,874","0,929","2,177","-1,327","-2,504","0,263","0,076","1,039","0,805","-0,382","0,890","2,297"
101,"0,792","-0,567","-0,348","-1,548","1,191","3,114","-1,170","0,757","1,488","1,577","0,653","1,944","-0,471","-1,530","0,414","0,032","1,389","1,653","-0,214","0,839","3,023"
102,"0,423","1,263","-0,587","-1,158","1,362","4,236","-1,164","0,784","1,669","1,404","0,567","1,517","-0,530","-0,514","-0,115","0,324","1,345","2,397","0,003","0,835","3,531"
103,"1,370","3,356","-0,753","-1,168","1,427","4,906","-1,253","0,786","0,870","1,169","0,443","1,167","-0,125","-0,614","0,477","0,533","1,245","2,199","0,154","0,926","3,943"
104,"0,937","3,786","-0,912","-0,800","1,386","5,742","-1,215","1,076","0,332","1,231","0,365","1,131","0,278","0,931","-0,123","0,666","0,924","2,237","0,389","0,877","3,813"
105,"1,111","4,057","-1,050","-0,674","1,391","5,794","-1,030","1,217","0,428","1,228","0,406","1,246","0,650","0,888","0,414","0,965","0,554","2,458","0,397","1,034","3,884"
106,"1,404","1,778","-0,415","-0,851","1,382","5,071","-1,269","1,172","0,566","1,532","0,371","1,331","0,719","2,175","0,018","0,817","0,302","2,221","0,141","0,975","3,729"
107,"0,458","0,904","-1,165","-0,818","1,590","4,680","-1,004","1,136","1,118","1,411","0,350","1,270","0,403","2,716","-0,109","0,731","0,218","1,910","0,198","1,009","3,647"
108,"1,641","-1,013","-0,315","-0,764","1,440","3,769","-0,869","1,001","1,442","1,402","0,587","1,575","0,905","2,755","-0,168","0,922","0,418","1,767","0,198","1,181","3,582"
109,"0,582","-0,014","-0,550","-0,659","1,279","2,732","-1,111","1,008","1,511","1,214","0,782","1,760","0,802","1,271","0,380","1,005","0,504","1,529","0,363","1,090","3,342"
110,"0,478","-0,719","-0,421","-0,285","1,350","2,820","-0,764","0,930","0,955","0,784","0,819","1,865","0,661","1,545","-0,124","1,115","0,429","1,102","-0,033","1,194","3,790"
111,"0,486","2,398","-1,081","0,101","1,393","3,892","-0,712","0,955","0,703","1,150","0,879","1,853","0,118","1,291","-0,059","1,466","0,200","0,781","0,106","0,992","4,117"
112,"2,245","4,863","-1,326","0,375","1,206","5,119","-0,908","0,959","0,339","1,334","0,976","1,759","0,104","0,247","0,151","1,110","0,212","0,661","0,236","0,918","4,266"
113,"1,571","2,503","-1,016","0,436","1,085","5,126","-0,609","1,005","0,198","1,638","0,941","1,843","0,496","-0,070","0,194","0,655","0,490","1,355","0,605","1,045","4,256"
114,"0,680","0,173","-0,544","0,134","1,131","4,345","-0,594","1,068","0,620","1,392","0,959","1,896","0,343","-0,265","0,153","1,051","0,560","1,645","0,523","0,939","3,976"
115,"0,078","-0,753","-0,264","0,019","1,227","2,809","-0,646","1,043","0,873","0,963","1,054","1,981","0,268","0,846","-0,137","1,442","0,414","1,493","0,632","0,928","3,776"
116,"-0,350","0,944","-0,327","-0,441","1,166","1,559","-0,695","1,097","1,236","0,477","1,087","1,892","0,439","1,333","-0,008","1,618","0,283","2,196","0,833","0,878","3,126"
117,"0,731","1,021","-0,540","-0,119","1,249","1,773","-0,502","1,144","1,531","0,237","1,139","1,674","-0,080","1,257","-0,244","1,532","0,276","3,009","0,904","0,959","2,306"
118,"0,549","2,071","-0,566","-0,107","1,222","2,757","-0,549","1,267","1,946","0,421","1,121","1,620","0,215","0,227","0,198","1,963","0,268","3,000","0,566","0,966","1,806"
119,"-0,180","0,214","-0,146","-0,308","0,972","3,350","-0,469","1,418","2,538","0,301","1,214","1,519","0,182","-0,158","0,425","1,924","0,240","2,804","0,240","0,923","1,520"
120,"-1,190","-2,383","0,676","-0,165","1,244","3,620","-0,537","1,451","2,350","-0,007","1,138","1,668","-0,466","-0,505","0,056","2,066","0,165","2,654","0,289","0,857","1,345"
121,"-1,133","-3,369","0,751","-0,201","1,136","3,141","-0,672","1,456","1,984","-0,252","1,098","1,741","-0,241","-0,857","0,163","2,034","0,164","2,376","0,453","0,784","2,014"
122,"-1,908","-2,090","0,804","-0,002","1,417","4,144","-0,313","1,433","1,790","-0,198","1,028","2,090","-0,594","-1,218","0,205","1,820","0,564","2,494","0,873","0,826","2,816"
123,"-0,372","-1,369","0,303","0,113","1,609","4,854","-0,062","1,402","1,971","-0,018","0,840","2,291","-0,558","-0,195","-0,708","1,475","0,657","2,815","1,144","1,103","4,064"
124,"-0,999","-0,051","0,456","0,098","1,304","5,499","0,007","1,309","2,168","0,216","0,755","2,780","0,289","-0,443","0,204","1,117","0,858","3,217","0,926","1,238","4,421"
125,"-0,792","-1,117","0,564","-0,067","1,692","5,719","0,174","1,109","1,637","0,217","0,849","2,682","0,282","0,620","-0,108","0,527","0,997","2,936","1,035","1,170","4,243"
126,"1,160","-0,411","-0,063","-0,463","1,471","5,340","0,171","1,031","1,525","0,341","0,715","2,668","0,003","1,301","-0,582","0,575","0,755","2,583","1,148","1,181","4,099"
127,"0,732","-1,796","0,584","-0,757","1,771","4,657","0,337","1,090","1,079","0,525","0,524","2,675","0,875","1,297","-0,105","0,789","0,685","1,755","1,427","0,988","3,760"
128,"-0,273","-2,538","0,423","-0,696","1,650","4,665","0,225","1,134","1,385","1,076","0,315","2,633","0,914","2,265","-0,408","0,993","0,423","1,089","1,215","1,070","3,287"
129,"1,017","-3,138","0,572","-0,813","1,474","4,752","0,593","1,147","1,432","2,054","0,224","2,560","1,062","2,451","-0,038","0,970","0,230","1,386","1,328","1,195","3,101"
130,"1,354","-2,271","0,222","-0,957","1,445","4,458","0,244","1,215","1,927","1,872","0,280","2,536","0,773","3,048","-0,525","1,042","0,314","1,834","1,311","1,052","2,895"
131,"1,678","-4,796","0,573","-0,699","1,385","3,830","0,250","1,243","2,108","1,628","0,336","2,510","1,038","2,781","-0,155","1,399","0,411","1,900","1,185","1,090","2,824"
132,"0,979","-5,420","0,436","-0,692","1,254","3,105","0,081","1,174","2,494","1,201","0,447","2,460","1,514","3,336","-0,405","1,255","0,730","2,545","0,885","1,461","2,771"
133,"1,032","-4,691","0,372","-0,443","1,182","2,356","-0,027","1,426","2,953","0,771","0,600","2,525","1,030","2,574","-0,228","1,266","0,811","2,986","0,363","1,718","3,105"
134,"0,829","-3,354","0,450","-0,418","1,074","1,874","0,145","1,253","2,603","0,404","0,675","2,554","0,929","2,679","-0,261","1,178","0,915","3,197","0,442","1,499","2,528"
