Index,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z
0,"0,003","0,006","0,950","-0,003","-0,003","1,005","-0,002","0,001","1,014","-0,003","0,004","1,020","-0,006","0,005","0,958","-0,004","0,004","1,061","-0,003","0,000","1,025"
1,"-0,002","-0,001","0,948","-0,004","-0,009","1,001","0,001","-0,002","1,016","-0,009","0,009","1,018","0,001","0,000","0,963","-0,007","-0,007","1,065","-0,007","-0,003","1,022"
2,"0,001","-0,004","0,946","-0,008","-0,004","0,999","-0,001","-0,007","1,015","-0,007","0,007","1,023","-0,005","0,000","0,958","-0,002","0,002","1,060","-0,006","-0,008","1,024"
3,"0,000","-0,001","0,947","-0,004","0,002","1,000","-0,001","-0,006","1,014","-0,005","0,004","1,019","-0,005","-0,001","0,962","-0,003","-0,002","1,067","-0,003","0,008","1,024"
4,"-0,005","-0,002","0,940","-0,004","-0,001","0,999","0,001","0,005","1,019","-0,007","0,000","1,012","-0,004","0,005","0,964","0,001","-0,005","1,069","-0,007","0,008","1,025"
5,"-0,001","-0,001","0,947","-0,003","0,003","1,000","-0,003","0,002","1,014","-0,010","-0,002","1,015","-0,009","0,003","0,959","-0,003","0,001","1,069","-0,004","0,010","1,022"
6,"-0,003","-0,003","0,945","0,002","0,000","0,999","-0,005","0,001","1,014","-0,008","0,004","1,014","-0,004","0,005","0,962","-0,007","0,005","1,069","0,006","0,003","1,031"
7,"0,002","0,004","0,945","0,003","0,004","1,000","-0,002","-0,001","1,013","-0,007","0,002","1,013","-0,005","-0,003","0,958","-0,011","0,003","1,062","-0,002","0,003","1,026"
8,"0,000","0,002","0,943","-0,001","-0,001","1,001","-0,009","-0,001","1,011","-0,006","0,002","1,013","-0,004","0,000","0,959","-0,011","0,001","1,065","0,003","0,006","1,018"
9,"0,002","0,003","0,945","0,007","0,007","1,004","-0,005","0,002","1,014","-0,004","0,000","1,016","-0,003","0,009","0,966","-0,009","0,003","1,064","-0,001","0,013","1,027"
10,"0,000","-0,001","0,947","0,002","-0,003","1,003","-0,002","-0,004","1,018","-0,007","0,007","1,026","-0,005","0,002","0,959","-0,005","-0,002","1,073","-0,002","0,010","1,025"
11,"0,002","0,001","0,946","-0,001","0,004","1,003","-0,003","0,000","1,017","-0,005","0,002","1,016","-0,007","0,002","0,962","-0,002","0,001","1,074","-0,002","0,000","1,025"
12,"0,000","0,002","0,948","-0,003","-0,004","1,005","-0,001","0,004","1,013","-0,003","0,007","1,021","-0,003","0,003","0,955","0,001","0,008","1,063","-0,001","0,002","1,030"
13,"0,001","-0,005","0,943","-0,004","-0,004","1,003","-0,007","-0,003","1,015","-0,005","0,003","1,021","-0,006","0,007","0,961","-0,003","-0,002","1,063","-0,006","0,000","1,031"
14,"0,000","0,001","0,945","-0,006","-0,001","1,002","-0,005","-0,004","1,016","-0,008","0,010","1,014","-0,003","0,003","0,960","-0,005","0,004","1,059","-0,003","0,007","1,027"
15,"-0,002","0,002","0,946","-0,004","0,000","1,005","-0,004","0,000","1,016","-0,006","0,003","1,016","-0,006","0,007","0,958","-0,004","0,003","1,062","-0,003","0,009","1,026"
16,"-0,003","0,000","0,945","-0,001","0,005","0,997","-0,002","-0,008","1,014","-0,006","0,012","1,013","-0,005","0,005","0,962","-0,013","-0,003","1,069","-0,004","0,006","1,026"
17,"-0,005","-0,001","0,939","-0,003","0,003","1,002","-0,001","0,002","1,015","-0,001","0,004","1,015","-0,005","0,002","0,956","-0,007","-0,006","1,069","-0,007","0,006","1,028"
18,"-0,002","-0,004","0,945","-0,005","0,003","1,001","-0,006","-0,004","1,016","0,001","0,005","1,013","-0,002","0,000","0,957","-0,011","0,000","1,068","-0,009","0,004","1,032"
19,"-0,002","0,000","0,946","-0,004","0,002","1,003","-0,007","-0,008","1,019","0,004","0,006","1,018","-0,002","0,000","0,954","-0,007","0,001","1,066","-0,008","-0,002","1,028"
20,"-0,001","0,000","0,946","-0,007","-0,006","1,001","-0,001","-0,003","1,017","0,000","0,005","1,027","-0,004","0,001","0,959","-0,006","0,002","1,067","-0,006","0,006","1,027"
21,"0,002","0,000","0,948","-0,001","0,001","0,999","-0,002","-0,005","1,010","0,001","0,005","1,026","-0,004","0,002","0,957","-0,008","-0,002","1,069","-0,005","0,002","1,022"
22,"0,003","-0,004","0,944","0,004","-0,001","1,002","0,002","0,003","1,013","0,002","0,003","1,022","-0,004","0,000","0,963","-0,008","0,004","1,063","-0,001","0,006","1,023"
23,"-0,002","0,000","0,946","0,002","-0,003","0,995","0,001","-0,003","1,013","-0,002","0,004","1,019","0,003","0,001","0,962","-0,006","0,002","1,065","0,001","0,002","1,023"
24,"0,000","0,001","0,946","0,003","0,006","1,005","0,005","0,005","1,010","-0,003","-0,002","1,010","-0,001","0,003","0,960","-0,005","0,001","1,059","0,005","0,014","1,022"
25,"-0,001","-0,001","0,944","0,001","0,007","1,003","0,011","0,003","1,013","-0,006","0,004","1,012","0,000","0,003","0,964","0,000","0,000","1,064","0,004","0,008","1,024"
26,"0,003","0,000","0,944","0,005","-0,004","1,003","0,008","-0,002","1,012","-0,006","-0,001","1,006","0,007","-0,004","0,956","0,005","0,003","1,064","0,002","0,005","1,024"
27,"0,000","0,000","0,947","0,010","-0,003","1,000","0,000","0,003","1,014","-0,006","0,001","1,014","-0,005","0,004","0,963","0,004","0,004","1,066","0,002","0,002","1,020"
28,"0,003","0,000","0,939","0,006","-0,006","0,999","-0,002","0,000","1,014","-0,003","0,003","1,013","0,000","0,004","0,956","0,004","0,000","1,070","-0,001","0,000","1,025"
29,"0,001","0,003","0,945","0,004","-0,006","1,004","-0,001","0,000","1,015","0,003","0,000","1,018","0,001","0,001","0,962","0,003","-0,003","1,068","-0,001","-0,003","1,024"
30,"0,000","0,006","0,948","0,002","-0,009","1,006","-0,004","-0,004","1,013","0,001","0,008","1,018","-0,003","0,002","0,955","-0,004","-0,005","1,071","-0,003","0,000","1,021"
31,"0,002","-0,004","0,940","-0,006","-0,006","1,002","-0,006","0,001","1,013","-0,001","0,001","1,024","-0,002","-0,004","0,957","-0,011","-0,001","1,068","-0,006","-0,003","1,024"
32,"0,000","-0,005","0,941","-0,005","-0,007","0,996","-0,004","0,001","1,014","0,001","0,000","1,017","-0,002","-0,002","0,958","-0,009","0,004","1,065","-0,001","0,008","1,024"
33,"0,000","0,000","0,947","0,002","0,006","0,998","0,002","0,003","1,016","0,001","0,003","1,023","-0,001","0,001","0,959","-0,009","0,007","1,068","-0,004","0,005","1,030"
34,"-0,001","0,001","0,945","0,000","-0,002","1,003","-0,001","0,000","1,016","0,003","0,001","1,025","-0,002","0,000","0,959","-0,007","0,006","1,061","-0,002","0,007","1,027"
35,"0,002","-0,002","0,942","0,004","0,004","1,002","-0,005","-0,003","1,015","0,000","-0,004","1,020","-0,003","0,000","0,961","-0,008","0,004","1,064","-0,004","0,006","1,029"
36,"0,002","-0,001","0,945","-0,003","0,000","1,001","-0,003","-0,005","1,016","0,000","-0,003","1,023","0,004","-0,004","0,956","-0,005","0,004","1,070","-0,003","0,006","1,028"
37,"-0,001","-0,002","0,939","0,000","0,004","1,000","-0,002","-0,001","1,013","-0,004","-0,004","1,021","0,001","-0,002","0,958","-0,003","0,005","1,064","0,000","0,007","1,030"
38,"-0,001","-0,004","0,945","0,000","-0,001","1,002","-0,004","-0,001","1,013","-0,010","-0,003","1,018","0,002","-0,002","0,954","0,000","0,002","1,066","-0,001","0,004","1,028"
39,"0,000","0,000","0,943","-0,004","-0,001","0,997","0,001","0,004","1,015","-0,013","0,003","1,014","0,001","0,000","0,965","-0,002","0,004","1,069","0,005","0,002","1,023"
40,"-0,005","0,005","0,945","0,006","0,004","0,997","0,003","-0,002","1,013","-0,006","0,000","1,015","-0,001","0,004","0,956","0,003","-0,001","1,065","0,005","0,013","1,018"
41,"-0,002","-0,002","0,949","0,002","0,003","1,001","-0,001","-0,003","1,015","-0,006","0,001","1,013","-0,002","0,002","0,959","-0,003","-0,003","1,068","0,000","0,004","1,030"
42,"0,004","-0,003","0,951","0,000","0,001","1,001","-0,003","-0,002","1,013","-0,003","0,003","1,008","0,002","0,001","0,959","-0,001","-0,008","1,066","0,001","0,003","1,025"
43,"-0,004","-0,001","0,946","0,001","0,007","1,001","-0,007","-0,004","1,014","-0,008","0,005","1,013","-0,002","0,005","0,957","-0,002","-0,009","1,070","0,001","-0,001","1,025"
44,"-0,006","0,007","0,952","0,000","0,004","1,001","-0,007","-0,005","1,011","-0,010","0,004","1,012","-0,003","0,002","0,963","-0,005","-0,003","1,062","-0,003","0,001","1,033"
45,"-0,002","0,003","0,951","0,000","0,005","1,000","-0,012","-0,006","1,014","-0,008","0,009","1,014","-0,003","0,004","0,954","-0,007","-0,003","1,061","-0,004","0,007","1,028"
46,"0,004","0,002","0,949","0,000","0,003","0,999","-0,017","-0,010","1,015","-0,005","0,002","1,018","-0,011","0,001","0,959","-0,013","-0,003","1,067","-0,011","0,008","1,029"
47,"0,001","-0,001","0,942","0,002","0,000","1,002","-0,014","-0,004","1,018","-0,005","0,008","1,019","-0,003","0,004","0,961","-0,012","-0,004","1,068","-0,001","0,005","1,028"
48,"0,000","0,000","0,946","0,007","-0,003","1,005","-0,003","-0,001","1,016","-0,005","0,004","1,022","-0,005","0,002","0,959","-0,006","0,003","1,069","-0,001","0,004","1,027"
49,"0,003","0,001","0,948","0,003","0,003","0,996","0,004","0,001","1,015","-0,001","0,006","1,021","0,000","0,002","0,962","-0,004","0,004","1,067","-0,004","0,000","1,023"
50,"0,002","0,003","0,946","0,002","0,003","0,997","0,004","-0,001","1,011","-0,002","-0,003","1,024","-0,004","0,001","0,958","0,000","0,012","1,065","-0,002","-0,004","1,028"
51,"0,000","0,003","0,941","0,002","-0,008","1,003","-0,002","0,001","1,018","-0,004","-0,001","1,024","0,002","0,002","0,962","-0,001","0,000","1,063","-0,003","0,003","1,028"
52,"-0,001","0,002","0,953","-0,003","0,004","1,002","-0,002","0,001","1,018","0,001","0,001","1,021","-0,001","0,001","0,962","-0,001","0,002","1,063","-0,004","0,006","1,025"
53,"-0,005","-0,004","0,938","-0,005","-0,001","1,003","0,004","0,007","1,018","-0,005","-0,003","1,017","0,001","-0,003","0,959","-0,008","0,006","1,065","-0,004","0,006","1,024"
54,"0,002","0,000","0,941","0,001","-0,004","1,005","0,001","0,003","1,015","-0,003","0,004","1,017","-0,002","0,005","0,969","-0,007","0,001","1,066","-0,002","0,007","1,023"
55,"-0,004","-0,001","0,942","-0,001","0,000","1,003","0,003","0,004","1,014","-0,005","0,001","1,018","-0,003","0,001","0,961","0,001","0,001","1,068","-0,003","0,008","1,024"
56,"0,001","0,001","0,945","0,001","-0,001","1,003","-0,002","-0,001","1,014","-0,007","0,002","1,013","0,002","0,003","0,957","-0,006","0,001","1,070","-0,001","0,007","1,024"
57,"0,000","0,002","0,948","0,000","-0,006","1,001","-0,006","-0,003","1,018","-0,006","0,002","1,010","-0,001","0,002","0,957","-0,005","-0,002","1,067","-0,002","0,001","1,028"
58,"-0,004","0,003","0,941","-0,002","-0,004","1,001","-0,005","0,000","1,014","-0,008","-0,002","1,017","-0,003","0,002","0,957","-0,003","0,002","1,067","-0,002","0,006","1,020"
59,"-0,002","0,004","0,949","-0,001","0,007","1,000","-0,008","-0,004","1,012","-0,008","0,000","1,014","-0,004","0,003","0,957","-0,002","-0,006","1,069","0,000","0,001","1,023"
60,"-0,001","-0,001","0,936","0,001","0,001","1,002","-0,003","-0,003","1,020","-0,008","0,006","1,013","-0,003","0,003","0,958","-0,005","-0,005","1,066","0,002","0,008","1,020"
61,"0,002","0,009","0,951","-0,003","0,005","0,998","-0,005","-0,004","1,014","-0,006","0,001","1,017","-0,007","0,000","0,959","-0,007","0,001","1,068","-0,003","0,005","1,027"
62,"-0,002","-0,002","0,943","-0,004","-0,002","1,004","-0,003","-0,004","1,014","-0,011","0,006","1,019","-0,003","0,000","0,959","-0,005","0,000","1,064","-0,006","0,002","1,027"
63,"-0,004","-0,002","0,945","-0,001","0,001","1,004","-0,001","0,002","1,014","-0,003","0,005","1,021","0,001","0,000","0,955","-0,002","0,002","1,064","-0,006","0,001","1,029"
64,"0,000","0,000","0,941","-0,007","0,000","1,000","0,001","0,004","1,014","-0,004","-0,005","1,020","0,003","-0,001","0,961","-0,003","-0,006","1,068","-0,005","0,002","1,028"
65,"-0,001","-0,001","0,940","-0,003","0,006","1,003","0,001","0,002","1,012","-0,005","-0,003","1,023","-0,003","0,006","0,961","-0,002","-0,002","1,070","-0,005","0,001","1,026"
66,"-0,006","-0,002","0,935","-0,001","-0,005","0,998","-0,001","-0,001","1,008","-0,003","-0,006","1,024","-0,006","0,004","0,963","-0,003","0,001","1,066","-0,008","-0,002","1,029"
67,"-0,005","0,002","0,946","-0,001","0,012","1,002","0,002","0,004","1,012","-0,006","-0,006","1,018","-0,003","0,005","0,960","-0,006","0,000","1,071","-0,006","0,006","1,030"
68,"0,001","0,003","0,943","-0,001","0,006","1,002","-0,006","-0,005","1,014","-0,006","0,000","1,018","-0,005","0,007","0,954","-0,007","0,001","1,064","-0,001","0,011","1,026"
69,"-0,003","0,001","0,947","0,003","0,006","1,000","-0,010","-0,008","1,020","-0,005","-0,006","1,012","-0,012","0,007","0,960","-0,016","-0,006","1,068","-0,002","0,007","1,028"
70,"0,000","0,003","0,949","0,004","-0,002","0,999","-0,015","-0,010","1,017","-0,003","-0,004","1,017","-0,012","0,003","0,959","-0,015","-0,006","1,059","0,001","0,011","1,022"
71,"-0,002","0,003","0,943","0,004","0,009","1,001","-0,015","-0,009","1,017","-0,009","0,000","1,014","-0,008","0,007","0,961","-0,015","-0,010","1,072","-0,001","0,011","1,023"
72,"-0,004","0,007","0,947","0,000","-0,001","1,006","-0,009","-0,008","1,019","-0,004","-0,005","1,015","-0,011","0,006","0,958","-0,012","-0,012","1,069","0,000","0,009","1,027"
73,"-0,005","0,004","0,943","-0,006","-0,002","1,004","-0,001","-0,005","1,013","-0,010","-0,003","1,018","-0,007","0,002","0,961","-0,006","-0,016","1,075","-0,002","0,003","1,028"
74,"-0,003","0,003","0,942","-0,004","-0,005","1,004","0,004","-0,004","1,012","-0,010","0,003","1,023","-0,004","0,008","0,961","-0,007","-0,002","1,063","-0,008","-0,001","1,026"
75,"-0,004","-0,002","0,936","0,002","-0,001","1,004","0,008","-0,004","1,015","-0,005","0,004","1,019","-0,006","0,001","0,956","-0,006","-0,001","1,069","-0,011","-0,001","1,026"
76,"-0,001","0,001","0,943","-0,004","-0,006","1,002","0,003","0,002","1,014","-0,003","0,007","1,017","-0,007","0,003","0,958","-0,002","0,006","1,063","-0,007","-0,008","1,024"
77,"-0,002","0,000","0,942","0,000","0,000","1,002","-0,004","-0,004","1,014","-0,006","0,010","1,020","-0,004","0,001","0,958","0,001","-0,003","1,064","-0,009","0,001","1,025"
78,"-0,005","0,004","0,947","-0,001","0,002","1,001","-0,006","-0,004","1,011","-0,003","0,007","1,022","-0,007","0,006","0,960","-0,008","-0,002","1,067","-0,012","0,005","1,026"
79,"-0,005","0,002","0,945","-0,003","0,004","1,004","-0,007","-0,004","1,013","-0,003","0,001","1,022","-0,008","0,005","0,959","-0,008","-0,007","1,070","-0,010","-0,001","1,031"
80,"-0,002","0,002","0,951","-0,001","0,004","1,003","-0,003","-0,005","1,019","-0,003","-0,005","1,017","-0,005","0,009","0,966","-0,005","-0,001","1,070","-0,008","0,008","1,026"
81,"-0,004","-0,002","0,948","-0,004","0,009","1,000","-0,006","0,000","1,018","-0,003","-0,002","1,020","-0,007","0,005","0,967","-0,005","-0,001","1,068","-0,008","0,007","1,027"
82,"-0,002","0,004","0,947","-0,003","0,004","0,995","-0,006","-0,001","1,012","-0,005","-0,003","1,021","-0,009","0,008","0,959","-0,005","-0,001","1,068","-0,005","0,008","1,030"
83,"-0,004","0,002","0,942","0,001","0,000","1,001","-0,004","-0,005","1,014","-0,007","-0,004","1,019","-0,008","0,006","0,962","-0,003","-0,005","1,066","0,002","0,007","1,024"
84,"-0,006","0,004","0,942","-0,002","0,002","1,001","-0,004","-0,004","1,016","-0,006","-0,001","1,019","-0,007","0,006","0,959","-0,011","0,001","1,065","0,002","0,004","1,023"
85,"-0,001","0,002","0,942","-0,003","-0,001","1,005","-0,010","-0,005","1,017","-0,008","-0,005","1,015","-0,007","0,004","0,957","-0,008","0,001","1,064","0,004","-0,001","1,024"
86,"-0,002","0,003","0,941","0,000","0,006","1,004","-0,006","-0,003","1,017","-0,010","-0,003","1,016","-0,008","0,007","0,957","-0,013","-0,007","1,063","0,002","0,001","1,027"
87,"-0,001","0,003","0,951","-0,001","0,000","1,001","-0,002","-0,003","1,014","-0,008","-0,006","1,014","-0,005","0,007","0,966","-0,008","-0,003","1,063","-0,002","0,005","1,024"
88,"-0,002","0,001","0,944","-0,001","-0,002","0,999","-0,004","-0,005","1,014","-0,007","-0,003","1,014","-0,005","0,006","0,960","-0,001","-0,007","1,066","-0,003","0,003","1,024"
89,"0,000","0,003","0,944","0,004","0,005","1,001","-0,004","-0,003","1,016","-0,005","-0,004","1,013","-0,008","0,004","0,957","-0,008","-0,006","1,070","-0,003","0,000","1,033"
90,"-0,002","0,008","0,941","0,003","0,003","0,998","-0,006","-0,008","1,015","-0,011","0,001","1,015","-0,007","0,002","0,958","-0,002","-0,003","1,067","-0,008","0,003","1,029"
91,"-0,002","0,002","0,949","-0,005","0,003","1,000","-0,004","-0,003","1,014","-0,005","0,003","1,018","-0,008","0,003","0,963","-0,003","-0,006","1,066","-0,010","0,002","1,022"
92,"-0,002","-0,002","0,948","0,000","-0,001","1,000","-0,003","-0,007","1,013","-0,006","-0,003","1,017","-0,009","0,002","0,961","-0,003","-0,007","1,071","-0,012","0,001","1,028"
93,"-0,002","0,001","0,949","-0,003","0,005","1,003","-0,003","-0,006","1,018","-0,009","-0,006","1,025","-0,006","0,001","0,955","-0,006","-0,009","1,072","-0,007","-0,002","1,027"
94,"-0,004","-0,001","0,949","-0,005","0,003","1,001","-0,004","-0,003","1,013","-0,005","0,001","1,021","-0,007","0,006","0,962","-0,007","-0,005","1,069","-0,006","0,004","1,027"
95,"-0,005","0,001","0,943","-0,001","-0,007","1,005","-0,007","-0,004","1,015","-0,001","-0,005","1,019","-0,011","0,004","0,958","-0,011","-0,006","1,066","-0,003","0,000","1,030"
96,"-0,003","0,003","0,941","-0,006","-0,002","1,004","-0,006","-0,008","1,019","0,000","-0,003","1,020","-0,009","0,006","0,958","-0,013","-0,004","1,063","-0,006","0,006","1,027"
97,"-0,004","0,004","0,946","0,004","-0,005","1,000","-0,008","-0,009","1,018","-0,004","-0,001","1,016","-0,002","0,004","0,961","-0,011","-0,009","1,066","-0,009","0,002","1,025"
98,"-0,001","0,005","0,946","-0,001","-0,002","0,999","-0,005","-0,007","1,022","-0,003","0,003","1,017","-0,002","0,003","0,967","-0,013","-0,003","1,073","0,001","-0,003","1,025"
99,"-0,001","0,001","0,948","0,003","0,003","1,004","0,003","0,004","1,012","-0,005","-0,005","1,018","-0,007","0,005","0,956","-0,009","-0,004","1,069","0,000","-0,003","1,026"
100,"0,006","0,004","0,941","0,002","-0,004","1,002","0,002","-0,002","1,011","-0,005","0,001","1,020","-0,003","0,001","0,956","-0,009","-0,002","1,069","0,003","0,005","1,026"
101,"-0,001","0,001","0,945","0,003","-0,002","1,002","-0,001","0,002","1,007","-0,007","0,000","1,015","-0,003","0,004","0,964","0,000","0,005","1,063","-0,007","-0,002","1,026"
102,"-0,004","0,004","0,943","0,004","-0,004","1,000","-0,002","0,003","1,008","0,001","0,001","1,014","0,000","0,004","0,962","-0,006","0,000","1,062","-0,004","0,004","1,021"
103,"0,002","0,001","0,941","0,004","-0,004","1,004","0,002","0,002","1,015","-0,004","-0,003","1,015","-0,006","0,004","0,959","-0,003","-0,010","1,067","-0,002","-0,006","1,025"
104,"0,001","0,000","0,947","-0,001","-0,006","1,000","-0,002","-0,003","1,015","-0,006","-0,004","1,016","-0,006","-0,002","0,959","-0,004","-0,005","1,066","0,000","-0,003","1,025"
105,"-0,002","-0,002","0,945","-0,002","-0,004","1,001","-0,003","-0,003","1,017","-0,001","-0,006","1,017","-0,005","-0,001","0,957","0,002","-0,005","1,075","-0,003","0,002","1,024"
106,"-0,003","0,005","0,943","0,000","-0,004","1,002","-0,006","-0,001","1,013","-0,003","-0,001","1,017","-0,002","0,003","0,958","-0,003","-0,002","1,069","-0,003","0,006","1,021"
107,"-0,003","-0,001","0,942","0,001","-0,008","1,005","-0,003","-0,003","1,014","-0,003","-0,003","1,014","-0,002","0,002","0,958","-0,006","0,007","1,061","-0,004","-0,002","1,028"
108,"-0,003","0,005","0,945","0,001","-0,004","0,999","-0,009","-0,003","1,014","-0,001","0,001","1,018","-0,004","0,004","0,955","-0,003","-0,004","1,069","-0,001","-0,002","1,029"
109,"-0,005","0,007","0,942","-0,001","-0,004","1,005","-0,004","-0,006","1,011","-0,004","0,001","1,017","-0,002","0,002","0,957","-0,005","-0,004","1,065","-0,007","-0,004","1,031"
110,"0,001","0,002","0,944","0,003","0,002","1,003","-0,004","0,003","1,012","-0,003","0,001","1,017","-0,001","0,004","0,956","-0,009","0,001","1,063","-0,002","0,012","1,027"
111,"-0,004","0,002","0,950","-0,001","0,004","1,001","0,003","-0,004","1,021","-0,008","-0,003","1,022","-0,002","0,003","0,961","-0,005","-0,005","1,070","-0,002","-0,002","1,028"
112,"0,000","0,005","0,945","0,000","-0,007","1,002","-0,003","-0,005","1,016","-0,008","-0,005","1,027","-0,006","0,000","0,963","-0,006","-0,008","1,064","-0,001","0,005","1,024"
113,"-0,001","0,000","0,942","-0,004","0,006","1,003","-0,002","-0,004","1,013","-0,010","0,002","1,020","-0,001","0,003","0,954","-0,008","-0,005","1,066","-0,003","0,006","1,029"
114,"-0,004","0,004","0,944","-0,002","0,001","1,004","-0,006","-0,008","1,012","-0,013","0,000","1,021","-0,005","0,000","0,957","-0,004","-0,007","1,071","0,001","0,001","1,028"
115,"0,002","0,003","0,947","0,003","-0,002","0,995","-0,001","-0,007","1,016","-0,007","0,002","1,020","-0,004","-0,001","0,962","-0,002","-0,005","1,065","-0,006","0,004","1,030"
116,"-0,002","0,002","0,947","0,000","-0,004","0,998","0,001","-0,004","1,017","-0,005","-0,002","1,016","-0,003","0,000","0,960","-0,002","0,002","1,065","-0,005","0,003","1,026"
117,"-0,004","0,003","0,940","0,002","-0,003","0,997","-0,003","-0,003","1,012","0,000","-0,004","1,014","-0,005","-0,001","0,956","0,001","-0,002","1,065","-0,004","0,002","1,030"
118,"-0,005","0,002","0,944","0,004","0,003","1,003","-0,001","-0,008","1,012","0,003","-0,007","1,010","-0,003","0,002","0,955","0,002","-0,009","1,065","0,001","0,004","1,027"
119,"-0,003","0,003","0,943","0,002","0,003","1,005","-0,001","-0,010","1,012","-0,001","-0,003","1,011","0,000","0,001","0,959","-0,003","-0,010","1,069","-0,005","0,001","1,031"
120,"-0,001","0,002","0,944","-0,001","-0,004","1,003","-0,002","-0,008","1,016","0,000","-0,004","1,012","-0,002","0,002","0,956","-0,008","-0,008","1,063","0,001","0,001","1,029"
121,"0,000","-0,001","0,944","0,003","-0,003","1,000","-0,002","-0,002","1,016","-0,001","0,000","1,014","-0,005","0,004","0,958","-0,010","-0,004","1,068","-0,002","-0,002","1,026"
122,"0,002","0,000","0,943","0,006","-0,006","1,001","-0,001","-0,011","1,018","0,001","-0,001","1,018","-0,003","0,005","0,959","-0,007","0,002","1,069","-0,001","-0,002","1,020"
123,"-0,003","-0,001","0,939","0,001","-0,002","1,002","-0,002","-0,005","1,015","-0,001","0,001","1,019","-0,003","0,003","0,957","-0,002","-0,005","1,067","-0,001","-0,002","1,023"
124,"-0,002","0,004","0,948","0,001","-0,004","1,001","-0,005","-0,005","1,013","-0,001","-0,003","1,021","-0,004","0,000","0,962","-0,004","-0,005","1,070","-0,003","0,001","1,022"
125,"0,002","0,005","0,947","-0,001","-0,004","1,001","0,001","-0,007","1,017","-0,001","0,004","1,018","-0,006","0,003","0,961","-0,006","-0,005","1,068","-0,005","0,003","1,022"
126,"-0,001","0,003","0,950","-0,001","-0,007","1,006","0,002","-0,005","1,017","-0,002","0,001","1,023","0,003","0,000","0,958","-0,003","-0,008","1,066","-0,002","0,001","1,027"
127,"0,001","0,002","0,943","0,005","-0,010","1,003","0,000","-0,003","1,013","0,001","-0,004","1,021","-0,004","0,004","0,962","-0,002","-0,004","1,066","-0,001","-0,003","1,032"
128,"0,001","0,002","0,944","0,000","-0,004","1,004","-0,003","-0,002","1,016","-0,003","-0,003","1,015","-0,002","0,004","0,959","0,002","-0,007","1,072","0,006","0,000","1,025"
129,"-0,001","0,001","0,946","0,000","0,001","1,000","-0,005","-0,003","1,016","-0,009","0,000","1,017","-0,001","0,002","0,958","-0,001","-0,002","1,072","0,000","-0,004","1,027"
130,"-0,002","0,003","0,942","0,000","-0,006","1,003","-0,003","-0,003","1,013","-0,003","-0,011","1,020","-0,002","0,003","0,956","-0,003","-0,006","1,071","-0,004","0,003","1,026"
131,"0,000","0,001","0,944","-0,003","-0,001","1,003","0,004","-0,011","1,013","-0,005","-0,002","1,018","-0,001","0,002","0,959","-0,006","0,000","1,072","-0,002","-0,005","1,026"
132,"0,003","0,004","0,941","-0,001","-0,009","1,004","-0,001","0,001","1,011","-0,002","-0,001","1,018","-0,007","0,002","0,958","-0,001","-0,001","1,067","0,001","0,000","1,024"
133,"0,000","0,001","0,948","0,002","-0,007","1,006","-0,005","0,000","1,018","-0,001","-0,007","1,016","0,000","0,000","0,958","-0,004","-0,007","1,066","0,002","-0,003","1,031"
134,"-0,002","0,006","0,948","0,002","-0,002","1,004","-0,005","-0,005","1,021","0,001","-0,007","1,017","-0,006","0,002","0,963","-0,011","-0,004","1,068","0,000","0,001","1,028"
135,"-0,003","0,004","0,943","0,003","0,003","0,999","-0,004","-0,008","1,018","0,001","-0,004","1,019","-0,003","0,002","0,961","-0,005","-0,003","1,066","0,000","-0,002","1,026"
136,"0,003","0,004","0,949","0,000","-0,010","0,998","-0,002","-0,001","1,012","0,000","-0,003","1,018","0,000","0,001","0,960","-0,003","-0,009","1,061","-0,003","0,005","1,026"
137,"0,001","0,001","0,948","-0,002","-0,003","0,993","-0,002","0,000","1,008","-0,001","-0,005","1,016","-0,005","-0,004","0,960","-0,004","-0,008","1,061","0,000","0,003","1,025"
138,"0,002","0,003","0,948","-0,002","0,001","0,999","-0,006","-0,001","1,017","-0,005","-0,004","1,016","-0,001","-0,001","0,958","-0,007","-0,010","1,064","-0,001","0,004","1,025"
139,"-0,001","0,002","0,941","-0,002","-0,003","1,007","0,001","-0,004","1,019","-0,008","-0,004","1,018","-0,002","0,001","0,957","-0,005","-0,008","1,066","-0,002","-0,004","1,021"
140,"0,000","0,006","0,949","0,001","-0,004","1,006","-0,001","-0,006","1,021","-0,006","-0,012","1,022","-0,001","0,000","0,956","-0,006","-0,004","1,072","-0,003","-0,004","1,024"
141,"0,000","0,002","0,947","0,003","-0,004","1,004","0,000","0,000","1,016","-0,006","-0,001","1,018","0,000","0,006","0,960","-0,002","-0,009","1,070","-0,001","-0,008","1,030"
