Index,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z
38,"0,010","0,434","0,400","-0,194","0,575","3,783","0,638","0,089","0,924","0,291","-0,043","1,349","-0,047","-0,085","0,036","0,830","-0,184","0,097","0,311","-0,142","1,764"
39,"-0,343","0,193","0,385","0,042","0,385","2,563","0,532","0,079","1,182","0,169","0,069","1,302","-0,113","-0,229","0,127","0,769","-0,061","0,308","0,250","-0,085","1,872"
40,"-0,299","0,451","0,431","0,185","0,150","1,850","0,414","0,152","1,237","0,226","0,058","0,973","-0,147","-0,170","0,075","0,891","0,017","0,686","0,127","-0,204","1,384"
41,"-0,129","-0,056","0,371","0,314","0,188","0,909","0,448","-0,053","0,840","0,040","-0,039","0,752","0,021","-0,324","0,075","0,709","0,132","0,760","0,126","-0,269","0,867"
42,"-0,052","-0,184","0,370","0,409","0,111","0,421","0,418","-0,091","0,351","-0,086","-0,303","0,604","-0,057","-0,288","-0,047","0,466","0,391","0,962","-0,180","-0,499","0,300"
43,"-0,062","-0,829","0,278","0,362","0,089","0,675","0,166","0,007","0,222","-0,148","-0,383","0,573","-0,023","-0,276","-0,126","0,404","0,264","1,107","0,063","-0,724","0,004"
44,"-0,053","0,193","0,272","0,477","0,070","0,548","0,345","-0,007","0,151","0,097","-0,249","0,577","-0,101","-0,312","-0,118","0,587","0,193","0,866","0,124","-0,837","-0,212"
45,"-0,283","-0,235","0,142","0,451","-0,187","0,095","0,193","0,152","0,628","0,160","-0,312","0,737","-0,045","-0,396","0,035","0,526","0,040","0,602","0,306","-0,817","-0,568"
46,"-0,193","0,081","0,144","0,304","-0,133","-0,338","0,094","0,106","1,017","0,219","-0,249","0,575","0,120","0,024","-0,160","0,587","0,053","0,383","0,123","-0,843","-0,485"
47,"-0,261","0,359","0,266","0,490","-0,123","-0,288","0,091","0,034","0,970","0,036","-0,081","0,504","0,176","-0,179","-0,073","0,708","-0,223","-0,091","0,245","-0,843","-0,485"
48,"-0,213","0,039","0,321","0,372","-0,053","-0,231","0,174","0,091","0,329","0,091","0,027","-0,010","0,098","-0,096","0,002","0,890","-0,500","-0,566","0,367","-0,732","-0,406"
49,"-0,030","-0,025","0,264","0,297","-0,152","-0,458","-0,032","0,080","-0,029","-0,096","0,073","-0,360","-0,427","0,200","-0,035","0,463","-0,556","-1,027","0,245","-0,539","-0,301"
50,"-0,227","-0,027","0,219","0,254","-0,104","-0,154","0,223","0,054","0,147","0,079","0,131","-0,988","0,009","-0,097","0,058","0,585","-0,521","-1,329","0,367","-0,266","-0,306"
51,"-0,138","-0,206","0,250","0,077","-0,024","-0,033","0,310","0,198","0,548","0,382","0,024","-1,079","0,120","-0,120","0,102","0,402","-0,581","-1,435","0,489","-0,130","-0,310"
52,"-0,086","-0,233","0,187","-0,047","-0,094","-0,077","0,345","-0,067","0,163","0,323","0,185","-1,015","-0,314","-0,063","-0,122","0,036","-0,501","-1,057","0,550","-0,186","-0,418"
53,"-0,030","-0,025","0,264","-0,176","-0,053","-0,199","0,383","-0,020","-0,222","0,447","0,314","-0,874","0,020","-0,061","-0,121","-0,024","-0,268","-1,264","0,611","-0,050","-0,421"
54,"-0,019","-0,193","0,225","-0,336","-0,097","-0,864","0,372","-0,057","-0,401","0,389","0,387","-0,706","0,020","-0,061","-0,121","-0,146","-0,487","-1,277","0,550","0,007","-0,312"
55,"0,209","0,118","0,285","-0,577","-0,027","-0,799","0,056","-0,031","-0,574","0,452","0,269","-0,521","0,098","-0,024","-0,129","-0,085","-0,488","-1,277","0,428","0,171","-0,261"
56,"-0,059","-0,274","-0,010","-0,221","0,115","0,086","0,182","-0,199","-0,485","0,026","-0,040","-0,313","0,064","0,035","-0,182","-0,146","-0,527","-1,466","0,245","-0,050","-0,420"
57,"-0,163","-0,105","0,187","-0,059","0,118","-0,295","0,125","-0,246","-0,410","-0,036","-0,120","-0,343","-0,059","0,095","-0,178","-0,147","-0,632","-1,404","-0,244","-0,275","-0,714"
58,"0,166","-0,140","0,238","0,107","-0,050","-0,587","0,075","-0,149","-0,239","-0,280","-0,286","-0,267","0,076","-0,072","-0,099","0,097","-0,502","-1,057","-0,549","-0,471","-0,955"
59,"0,277","-0,159","0,163","0,394","-0,038","-0,915","-0,141","-0,062","0,193","-0,218","-0,429","-0,138","-0,202","-0,205","-0,144","0,159","-0,309","-0,605","-0,732","-0,417","-0,983"
60,"0,243","-0,268","0,238","0,381","-0,136","-1,146","-0,122","-0,121","0,516","-0,035","-0,374","-0,165","-0,590","-0,387","-0,102","0,099","-0,024","0,005","-0,793","-0,363","-1,011"
61,"0,384","-0,473","0,205","0,607","-0,184","-1,460","-0,111","-0,085","0,695","0,153","-0,173","0,143","-1,013","-0,437","-0,243","0,099","0,230","0,563","-0,548","-0,275","-0,713"
62,"0,431","-0,415","0,161","0,516","-0,330","-1,988","-0,180","0,011","0,555","0,158","-0,137","0,527","-1,124","-0,414","-0,288","-0,326","0,530","0,953","-0,303","-0,315","-0,004"
63,"0,333","-0,386","0,010","0,404","-0,241","-1,810","0,041","-0,064","0,182","0,102","0,066","0,838","-0,713","-0,256","-0,229","-0,326","0,867","1,533","-0,058","-0,198","0,348"
64,"-0,012","-0,216","-0,053","0,366","-0,054","-1,405","-0,043","-0,017","-0,196","-0,204","0,019","0,731","-0,703","-0,172","-0,211","-0,508","0,991","1,744","0,003","-0,116","0,373"
65,"0,094","-0,152","-0,110","0,388","-0,177","-1,016","-0,005","-0,150","-0,546","-0,452","-0,047","0,430","-0,513","-0,279","-0,241","-0,692","0,763","1,594","0,124","-0,173","0,265"
66,"0,226","-0,073","-0,033","0,358","-0,152","-0,462","-0,080","-0,257","-0,768","-0,579","-0,280","0,202","-0,370","-0,051","-0,144","-0,692","0,592","1,059","-0,059","-0,315","-0,004"
67,"0,160","-0,112","-0,071","0,271","-0,117","0,156","0,038","-0,390","-0,811","-0,706","-0,259","-0,205","-0,270","-0,039","-0,052","-0,510","0,298","0,312","-0,303","-0,374","-0,248"
68,"-0,096","-0,121","-0,103","0,102","-0,078","0,407","0,030","-0,295","-0,955","-0,710","-0,357","-0,429","-0,125","-0,050","-0,086","-0,388","0,210","-0,201","-0,670","-0,298","-0,494"
69,"-0,121","-0,020","-0,166","0,278","-0,037","0,267","-0,297","-0,484","-1,270","-0,772","-0,349","-0,564","-0,259","0,117","-0,165","-0,206","0,008","-0,789","-0,853","-0,326","-0,548"
70,"0,101","-0,119","-0,059","0,020","-0,075","0,040","-0,168","-0,342","-1,182","-0,587","-0,221","-0,423","-0,082","0,166","-0,081","-0,085","-0,268","-1,264","-0,670","-0,164","-0,634"
71,"0,086","0,249","0,070","0,037","-0,199","-0,745","-0,111","-0,354","-1,245","-0,462","-0,093","-0,282","-0,081","-0,026","-0,016","-0,086","-0,672","-1,593","-0,365","-0,244","-0,524"
72,"0,110","-0,404","-0,168","-0,053","-0,094","-1,251","-0,274","-0,352","-0,924","-0,155","0,147","-0,192","0,120","-0,048","-0,029","-0,086","-0,588","-1,571","-0,365","-0,133","-0,444"
73,"0,146","0,199","-0,272","-0,155","0,023","-0,893","-0,125","-0,447","-0,477","0,214","0,330","-0,078","0,185","0,071","0,208","-0,207","-0,448","-1,088","-0,426","-0,184","-0,279"
74,"0,134","-0,128","-0,204","-0,202","-0,309","-0,652","-0,140","-0,675","-0,680","0,460","0,346","0,111","0,007","0,214","0,059","-0,085","-0,414","-0,544","-0,181","-0,181","-0,143"
75,"0,009","-0,552","-0,131","-0,289","-0,274","-0,034","-0,350","-0,340","-1,171","0,646","0,418","0,276","0,296","0,120","0,121","-0,145","-0,076","0,036","-0,425","-0,099","-0,117"
76,"0,407","0,124","-0,259","-0,046","-0,335","-0,039","-0,347","-0,268","-1,123","0,525","0,443","0,333","0,040","0,226","-0,020","-0,206","-0,072","0,527","-0,486","-0,204","0,076"
77,"-0,032","-0,198","-0,135","-0,045","-0,395","-0,029","-0,332","-0,220","-0,885","0,161","0,327","0,523","0,052","0,119","0,063","-0,510","0,302","0,804","-0,607","-0,145","0,321"
78,"0,010","-0,057","-0,160","-0,049","-0,344","-0,099","-0,411","-0,324","-0,173","-0,084","0,081","0,568","0,119","-0,001","0,168","-0,754","0,259","0,971","-0,607","-0,224","0,431"
79,"0,141","-0,095","-0,153","-0,079","-0,490","-0,630","-0,395","-0,335","0,078","-0,392","-0,127","0,398","0,030","0,071","0,093","-0,693","0,303","0,804","-0,424","-0,420","0,189"
80,"0,029","-0,075","-0,078","-0,104","-0,436","-1,070","-0,392","-0,264","0,126","-0,514","-0,127","0,400","0,186","-0,048","0,142","-0,450","0,144","0,896","-0,242","-0,372","-0,112"
81,"0,136","-0,011","-0,134","-0,099","-0,237","-0,979","-0,388","-0,251","0,185","-0,455","-0,343","0,361","0,019","-0,085","0,207","-0,328","0,205","1,002","-0,303","-0,426","-0,084"
82,"0,099","-0,236","-0,129","-0,186","-0,202","-0,361","-0,030","-0,279","0,043","-0,212","-0,369","0,302","0,019","-0,013","0,076","-0,449","0,311","0,940","-0,121","-0,210","-0,197"
83,"0,092","-0,269","-0,180","-0,380","-0,189","0,514","-0,228","-0,266","-0,196","0,094","-0,266","0,385","0,198","-0,084","0,094","-0,510","0,241","0,699","-0,120","-0,232","0,021"
84,"0,106","-0,203","-0,078","-0,383","-0,258","0,463","-0,289","-0,206","-0,204","0,154","-0,204","0,223","0,175","-0,013","0,190","-0,694","-0,004","0,277","-0,181","0,071","0,206"
85,"0,070","-0,428","-0,074","-0,391","-0,157","0,324","-0,114","-0,351","-0,311","0,031","-0,004","0,071","0,086","-0,061","0,050","-0,695","-0,333","-0,166","-0,181","0,074","0,342"
86,"0,125","-0,221","0,004","-0,578","-0,106","0,265","-0,160","-0,123","-0,105","0,153","0,162","-0,004","0,243","-0,179","0,098","-0,451","-0,342","-0,302","-0,241","0,103","0,396"
87,"0,066","-0,228","0,016","-0,649","-0,134","0,088","-0,095","-0,231","-0,025","0,090","0,170","-0,139","-0,002","-0,181","0,040","-0,329","-0,321","-0,386","-0,302","-0,199","0,348"
88,"-0,089","-0,088","-0,053","-0,486","-0,252","-0,274","-0,080","-0,242","0,226","0,149","0,120","-0,252","0,054","-0,264","0,193","-0,390","-0,347","-0,794","-0,363","-0,224","0,431"
89,"-0,081","0,061","0,068","-0,372","-0,211","-0,411","0,038","-0,255","0,159","0,149","0,009","-0,203","0,020","-0,205","0,141","-0,451","-0,408","-0,899","-0,424","-0,255","0,241"
90,"-0,009","0,017","0,087","-0,364","-0,312","-0,271","-0,202","-0,181","0,221","-0,095","-0,070","-0,231","0,087","-0,180","-0,016","-0,146","-0,400","-0,763","-0,302","-0,170","0,402"
91,"0,001","-0,150","0,048","-0,333","-0,227","0,270","-0,274","-0,157","0,034","-0,151","-0,035","0,154","0,231","-0,144","0,146","-0,451","-0,290","-0,333","-0,363","-0,008","0,317"
92,"0,054","-0,177","-0,015","-0,325","-0,328","0,409","-0,350","-0,265","-0,189","-0,030","-0,116","0,121","0,208","-0,072","0,242","-0,573","-0,333","-0,166","-0,364","-0,037","0,263"
93,"-0,019","-0,249","-0,104","-0,231","-0,404","-0,079","-0,240","-0,243","-0,387","-0,088","0,014","0,265","0,142","-0,144","0,203","-0,816","-0,140","0,286","-0,485","0,074","0,343"
94,"0,045","-0,326","-0,136","-0,148","-0,328","-0,776","-0,221","-0,302","-0,065","-0,271","-0,041","0,292","0,031","-0,121","0,159","-1,060","0,045","0,602","-0,669","-0,043","-0,009"
95,"0,070","-0,428","-0,074","-0,223","-0,306","-1,022","-0,281","-0,301","-0,061","-0,090","-0,147","0,202","-0,003","-0,061","0,106","-0,937","0,159","0,677","-0,548","-0,267","-0,304"
96,"0,075","-0,512","-0,093","-0,219","-0,417","-0,943","-0,282","-0,181","-0,085","0,154","-0,092","0,174","0,131","-0,156","0,054","-0,755","0,014","0,549","-0,548","-0,241","-0,387"
97,"0,131","-0,305","-0,016","-0,331","-0,328","-0,765","-0,281","-0,301","-0,061","0,089","-0,078","-0,097","0,076","-0,144","0,032","-0,633","-0,109","0,338","-0,364","-0,289","-0,086"
98,"0,225","-0,190","-0,103","-0,249","-0,392","-0,389","-0,220","-0,421","-0,040","-0,096","-0,206","-0,238","0,108","-0,085","0,150","-0,450","-0,013","0,141","-0,242","-0,343","-0,058"
99,"0,131","-0,305","-0,016","-0,297","-0,233","-0,164","-0,285","-0,253","-0,133","-0,218","-0,150","-0,261","0,076","-0,144","0,032","-0,450","-0,158","0,014","-0,181","-0,366","0,160"
100,"0,120","-0,137","0,023","-0,297","-0,233","-0,164","-0,278","-0,229","-0,013","-0,338","-0,044","-0,172","0,009","-0,288","0,123","-0,451","-0,268","-0,417","-0,303","-0,258","0,104"
101,"0,204","-0,232","0,074","-0,297","-0,233","-0,164","-0,224","-0,314","-0,124","-0,337","-0,163","0,013","-0,024","-0,229","0,071","-0,268","-0,308","-0,605","-0,364","-0,201","0,212"
102,"-0,143","-0,179","-0,060","-0,179","-0,183","-0,241","-0,236","-0,290","-0,315","-0,215","0,004","-0,062","-0,080","-0,217","0,049","-0,451","-0,307","-0,605","-0,485","-0,366","0,161"
103,"-0,037","-0,115","-0,116","-0,361","-0,303","-0,211","-0,290","-0,146","-0,217","-0,399","-0,100","-0,147","0,054","-0,192","0,062","-0,451","-0,246","-0,500","-0,425","-0,315","-0,004"
104,"-0,023","-0,049","-0,014","-0,364","-0,312","-0,271","-0,103","-0,195","-0,156","-0,339","0,043","-0,277","-0,103","-0,074","0,014","-0,451","-0,412","-0,544","-0,242","-0,318","-0,140"
105,"-0,065","-0,190","0,010","-0,422","-0,242","-0,217","-0,225","-0,194","-0,149","-0,160","0,056","-0,551","-0,148","-0,050","0,141","-0,451","-0,329","-0,522","-0,182","-0,320","-0,277"
106,"-0,129","-0,113","0,042","-0,422","-0,242","-0,217","-0,293","-0,158","-0,276","-0,159","0,192","-0,545","-0,114","0,034","-0,069","-0,451","-0,421","-0,680","-0,120","-0,371","-0,112"
107,"-0,012","-0,216","-0,053","-0,418","-0,293","-0,148","-0,362","-0,122","-0,404","-0,098","0,136","-0,521","-0,047","-0,085","0,036","-0,208","-0,558","-0,671","-0,120","-0,261","-0,033"
108,"0,059","-0,261","-0,034","-0,479","-0,293","-0,144","-0,297","-0,110","-0,348","-0,035","0,128","-0,386","0,020","-0,133","0,010","-0,147","-0,527","-0,619","0,063","-0,153","-0,090"
109,"0,150","-0,323","0,066","-0,418","-0,293","-0,148","-0,339","-0,049","-0,046","0,209","0,040","-0,284","0,020","-0,133","0,010","-0,390","-0,443","-0,597","0,185","-0,070","-0,065"
110,"0,274","-0,393","0,022","-0,473","-0,214","-0,033","0,034","-0,208","0,087","0,209","-0,184","-0,186","-0,226","-0,015","0,018","-0,878","-0,297","-0,469","0,124","0,043","0,151"
111,"0,122","-0,454","-0,137","-0,544","-0,182","-0,220","-0,320","-0,048","0,264","0,212","-0,222","0,031","-0,046","-0,277","0,101","-0,633","-0,206","-0,311","0,002","-0,011","0,180"
112,"0,065","-0,344","-0,054","-0,551","-0,201","-0,340","-0,251","-0,204","0,416","0,030","-0,085","0,040","-0,113","-0,157","-0,004","-0,633","-0,100","-0,373","0,002","0,043","0,152"
113,"0,159","-0,229","-0,142","-0,488","-0,071","-0,302","-0,069","-0,206","0,405","-0,275","-0,195","0,093","-0,157","-0,181","-0,074","-0,694","-0,197","-0,175","-0,120","-0,153","-0,090"
114,"0,106","-0,203","-0,078","-0,422","-0,182","-0,227","0,049","-0,159","0,326","-0,278","-0,293","-0,131","-0,035","-0,240","-0,078","-0,694","-0,122","-0,289","-0,304","-0,295","-0,359"
115,"0,014","-0,201","0,080","-0,361","-0,303","-0,211","-0,012","-0,159","0,329","-0,338","-0,212","-0,098","-0,014","-0,073","-0,042","-0,816","-0,060","-0,184","-0,305","-0,357","-0,740"
116,"-0,018","-0,133","-0,034","-0,222","-0,255","0,082","-0,069","-0,026","0,369","-0,095","-0,157","-0,126","-0,068","-0,253","0,001","-0,634","-0,350","-0,439","-0,426","-0,411","-0,711"
117,"0,036","-0,042","-0,027","-0,097","-0,126","0,117","0,056","-0,015","0,421","-0,154","0,004","-0,063","0,019","-0,013","0,076","-0,634","-0,311","-0,250","-0,670","-0,383","-0,656"
118,"0,055","-0,060","0,055","0,010","-0,104","-0,140","-0,005","0,045","0,412","0,030","0,027","-0,009","-0,036","-0,121","-0,012","-0,512","-0,381","-0,491","-0,792","-0,434","-0,491"
119,"-0,069","0,011","0,100","0,051","-0,281","-0,485","0,011","-0,086","0,687","0,153","0,162","-0,004","0,054","-0,120","-0,068","-0,573","-0,412","-0,544","-0,669","-0,125","-0,034"
120,"0,151","0,172","0,038","0,059","-0,322","-0,356","0,011","-0,026","0,675","-0,032","0,170","-0,138","0,042","-0,157","0,110","-0,389","-0,132","-0,425","-0,608","-0,148","0,184"
121,"0,032","0,159","0,063","0,067","-0,053","-0,213","-0,065","-0,014","0,428","-0,217","0,122","-0,247","-0,192","-0,002","-0,060","-0,450","0,000","-0,078","-0,425","-0,119","0,238"
122,"0,169","0,037","0,050","0,078","-0,145","-0,014","0,034","-0,148","0,075","-0,463","0,106","-0,436","0,076","-0,144","0,032","-0,511","0,061","0,027","-0,363","-0,173","0,266"
123,"0,090","0,049","-0,020","0,088","-0,056","0,157","-0,042","-0,196","-0,160","-0,465","-0,166","-0,449","0,131","-0,156","0,054","-0,510","0,167","-0,034","-0,242","-0,201","0,212"
124,"0,017","-0,024","-0,109","0,026","0,064","0,141","-0,050","-0,101","-0,303","-0,281","-0,143","-0,396","-0,091","-0,109","-0,034","-0,328","-0,018","-0,350","-0,059","-0,176","0,129"
125,"0,045","0,051","-0,235","0,014","-0,154","-0,071","0,038","-0,330","-0,823","-0,218","-0,094","-0,285","-0,004","0,202","-0,090","-0,389","-0,101","-0,373","-0,060","0,035","-0,257"
126,"0,108","-0,143","-0,337","-0,017","-0,180","-0,621","0,018","-0,212","-1,158","-0,278","-0,125","-0,204","-0,048","0,034","0,102","-0,389","-0,202","-0,667","-0,060","-0,130","-0,308"
127,"-0,016","-0,072","-0,293","-0,028","-0,088","-0,821","-0,092","-0,114","-0,984","-0,342","-0,142","-0,395","-0,014","0,047","0,023","-0,268","-0,281","-1,044","0,001","0,004","-0,448"
128,"-0,121","-0,020","-0,166","-0,146","-0,199","-0,735","-0,134","-0,173","-0,657","-0,158","-0,063","-0,366","0,008","0,095","-0,007","-0,268","-0,211","-0,803","-0,061","0,109","-0,641"
129,"-0,048","-0,003","-0,406","-0,021","-0,189","-0,681","-0,184","-0,076","-0,487","-0,095","-0,014","-0,255","0,041","0,035","0,045","-0,084","0,003","-0,434","-0,244","-0,116","-0,936"
130,"-0,400","0,515","-1,207","0,167","-0,161","-1,686","-0,312","-0,219","-0,574","-0,277","0,123","-0,246","-0,159","0,058","0,058","-0,267","0,083","-0,056","-0,062","-0,343","-1,368"
131,"-1,182","3,265","-0,469","0,137","-0,719","-3,265","-0,157","-0,051","-0,057","-0,518","0,278","-0,044","0,042","-0,157","0,110","0,099","0,015","0,194","0,423","-0,833","-2,695"
