Index,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z
24,"0,871","0,480","0,102","0,001","0,997","-0,069","0,041","0,000","0,995","-0,096","0,010","0,001","0,975","-0,224","-0,014","-0,001","0,872","0,462","-0,164","0,000","0,952","-0,304","-0,028","0,001","0,963","-0,271","0,012","-0,001"
25,"0,872","0,479","0,104","0,000","0,997","-0,067","0,041","0,000","0,995","-0,096","0,007","0,000","0,975","-0,221","-0,013","0,000","0,873","0,460","-0,165","0,002","0,952","-0,305","-0,031","0,000","0,962","-0,271","0,009","-0,002"
26,"0,872","0,479","0,101","0,001","0,997","-0,069","0,040","0,000","0,995","-0,099","0,008","0,001","0,975","-0,224","-0,013","0,000","0,873","0,458","-0,167","0,003","0,952","-0,304","-0,034","-0,001","0,962","-0,272","0,012","-0,001"
27,"0,872","0,479","0,104","0,000","0,997","-0,071","0,038","0,000","0,995","-0,097","0,010","0,001","0,975","-0,221","-0,013","0,000","0,873","0,459","-0,165","0,001","0,953","-0,302","-0,035","-0,001","0,961","-0,275","0,012","-0,001"
28,"0,872","0,479","0,101","0,001","0,997","-0,073","0,039","0,000","0,995","-0,098","0,013","0,001","0,975","-0,223","-0,015","-0,001","0,872","0,462","-0,165","0,001","0,952","-0,304","-0,034","0,000","0,961","-0,275","0,015","0,000"
29,"0,871","0,480","0,103","0,000","0,997","-0,071","0,041","0,000","0,995","-0,097","0,010","0,001","0,975","-0,223","-0,018","-0,001","0,873","0,459","-0,165","0,002","0,951","-0,307","-0,034","0,000","0,961","-0,277","0,013","0,000"
30,"0,871","0,480","0,103","0,000","0,997","-0,071","0,041","0,000","0,995","-0,097","0,011","0,001","0,975","-0,223","-0,018","-0,001","0,873","0,460","-0,165","0,001","0,951","-0,307","-0,033","0,000","0,961","-0,277","0,013","0,000"
31,"0,871","0,480","0,103","0,000","0,997","-0,071","0,041","0,000","0,995","-0,097","0,011","0,001","0,975","-0,223","-0,018","-0,001","0,873","0,459","-0,165","0,001","0,951","-0,307","-0,033","0,000","0,961","-0,277","0,013","0,000"
32,"0,871","0,480","0,103","0,000","0,997","-0,072","0,042","0,000","0,995","-0,097","0,011","0,001","0,975","-0,223","-0,018","-0,001","0,873","0,459","-0,165","0,001","0,951","-0,307","-0,033","0,000","0,961","-0,276","0,013","0,000"
33,"0,871","0,480","0,103","0,000","0,997","-0,071","0,042","0,000","0,995","-0,097","0,011","0,001","0,975","-0,223","-0,017","-0,001","0,873","0,459","-0,164","0,001","0,951","-0,306","-0,033","0,000","0,961","-0,276","0,013","0,000"
34,"0,871","0,480","0,104","0,000","0,997","-0,071","0,042","0,000","0,995","-0,097","0,012","0,001","0,975","-0,223","-0,017","-0,001","0,873","0,459","-0,164","0,001","0,951","-0,306","-0,033","0,000","0,961","-0,276","0,013","0,000"
35,"0,871","0,479","0,104","0,000","0,997","-0,071","0,041","0,000","0,995","-0,097","0,012","0,001","0,975","-0,223","-0,017","-0,001","0,873","0,459","-0,164","0,001","0,951","-0,306","-0,032","0,000","0,961","-0,276","0,013","0,000"
36,"0,872","0,479","0,103","0,000","0,997","-0,071","0,042","0,000","0,995","-0,097","0,012","0,001","0,975","-0,223","-0,017","-0,001","0,873","0,459","-0,164","0,001","0,952","-0,306","-0,032","0,000","0,961","-0,276","0,013","0,000"
37,"0,872","0,479","0,104","0,000","0,997","-0,070","0,042","0,000","0,995","-0,097","0,012","0,001","0,975","-0,223","-0,017","-0,001","0,873","0,459","-0,164","0,001","0,952","-0,306","-0,032","0,000","0,961","-0,275","0,013","0,000"
38,"0,872","0,479","0,104","0,000","0,997","-0,070","0,042","0,000","0,995","-0,098","0,012","0,001","0,975","-0,223","-0,016","-0,001","0,873","0,459","-0,164","0,001","0,952","-0,305","-0,032","0,000","0,961","-0,275","0,013","0,000"
39,"0,872","0,479","0,103","0,000","0,997","-0,070","0,042","0,000","0,995","-0,097","0,012","0,001","0,975","-0,223","-0,016","-0,001","0,873","0,459","-0,165","0,001","0,952","-0,305","-0,032","0,000","0,961","-0,275","0,013","0,000"
40,"0,872","0,479","0,104","0,000","0,997","-0,070","0,042","0,000","0,995","-0,097","0,012","0,001","0,975","-0,223","-0,016","0,000","0,873","0,459","-0,164","0,001","0,952","-0,305","-0,032","0,000","0,961","-0,275","0,013","0,000"
41,"1,000","-0,001","0,001","0,004","1,000","0,002","-0,001","0,004","1,000","-0,001","0,000","0,004","1,000","0,000","0,003","0,004","1,000","0,001","0,001","0,004","1,000","-0,002","0,001","0,004","1,000","0,002","0,000","0,004"
42,"1,000","-0,001","0,001","0,004","1,000","0,000","0,000","0,004","1,000","-0,001","0,001","0,004","1,000","0,000","0,003","0,004","1,000","0,001","0,001","0,004","1,000","-0,004","0,001","0,004","1,000","0,002","0,000","0,004"
43,"1,000","-0,001","0,002","0,004","1,000","0,000","0,000","0,004","1,000","-0,002","0,003","0,004","1,000","0,000","0,004","0,004","1,000","0,001","0,001","0,004","1,000","-0,004","0,001","0,004","1,000","-0,001","0,000","0,004"
44,"1,000","-0,001","0,002","0,004","1,000","0,002","0,000","0,004","1,000","-0,002","0,003","0,004","1,000","0,002","0,004","0,004","1,000","0,001","0,001","0,004","1,000","-0,004","0,001","0,004","1,000","0,000","0,000","0,004"
45,"1,000","-0,001","0,002","0,004","1,000","0,002","0,000","0,004","1,000","-0,003","0,004","0,004","1,000","0,002","0,004","0,004","1,000","0,001","0,001","0,004","1,000","-0,004","0,002","0,004","1,000","0,000","0,002","0,004"
46,"1,000","-0,001","0,001","0,004","1,000","0,002","0,000","0,004","1,000","-0,003","0,004","0,004","1,000","0,002","0,004","0,004","1,000","0,001","0,001","0,004","1,000","-0,002","0,002","0,004","1,000","0,002","0,002","0,004"
47,"1,000","-0,001","0,001","0,004","1,000","0,002","0,000","0,004","1,000","-0,003","0,006","0,004","1,000","0,002","0,004","0,004","1,000","0,001","0,002","0,004","1,000","-0,002","0,003","0,004","1,000","0,002","0,002","0,004"
48,"1,000","0,000","0,001","0,004","1,000","0,002","0,000","0,004","1,000","-0,002","0,004","0,004","1,000","0,002","0,003","0,004","1,000","0,001","0,002","0,004","1,000","-0,002","0,003","0,004","1,000","0,002","0,001","0,004"
49,"1,000","0,000","0,001","0,004","1,000","0,002","0,000","0,004","1,000","-0,002","0,004","0,004","1,000","0,002","0,003","0,004","1,000","0,001","0,002","0,004","1,000","-0,002","0,003","0,004","1,000","0,002","0,002","0,004"
50,"1,000","0,000","0,000","0,004","1,000","0,002","0,000","0,004","1,000","-0,002","0,003","0,004","1,000","0,002","0,003","0,004","1,000","0,001","0,002","0,004","1,000","-0,002","0,002","0,004","1,000","0,002","0,001","0,004"
51,"1,000","0,003","0,000","0,004","1,000","-0,001","-0,001","0,004","1,000","0,000","0,001","0,004","1,000","-0,001","0,002","0,004","1,000","0,001","-0,001","0,004","1,000","0,001","0,000","0,004","1,000","0,002","0,004","0,004"
52,"1,000","0,000","0,001","0,004","1,000","0,001","0,001","0,004","1,000","0,003","0,000","0,004","1,000","0,001","-0,001","0,004","1,000","0,000","0,001","0,004","1,000","0,003","0,002","0,004","1,000","0,003","0,001","0,004"
53,"1,000","-0,002","0,003","0,004","1,000","-0,001","0,003","0,004","1,000","0,004","-0,003","0,004","1,000","-0,001","0,002","0,004","1,000","-0,002","-0,001","0,004","1,000","0,002","0,004","0,004","1,000","0,002","0,004","0,004"
54,"1,000","-0,001","0,000","0,004","1,000","-0,002","0,000","0,004","1,000","0,002","-0,001","0,004","1,000","0,002","0,001","0,004","1,000","0,001","0,000","0,004","1,000","0,000","0,003","0,004","1,000","0,003","0,001","0,004"
55,"1,000","0,000","0,003","0,004","1,000","0,001","0,001","0,004","1,000","0,003","-0,003","0,004","1,000","-0,001","0,003","0,004","1,000","0,000","0,003","0,004","1,000","0,000","0,000","0,004","1,000","0,006","0,002","0,004"
56,"1,000","0,000","0,000","0,004","1,000","-0,002","-0,001","0,004","1,000","0,001","-0,001","0,004","1,000","0,002","0,004","0,004","1,000","0,001","0,000","0,004","1,000","0,000","0,003","0,004","1,000","0,004","0,001","0,004"
57,"1,000","0,003","0,000","0,004","1,000","-0,004","0,001","0,004","1,000","0,000","0,002","0,004","1,000","0,000","0,002","0,004","1,000","0,000","0,003","0,004","1,000","-0,002","0,002","0,004","1,000","0,001","0,001","0,004"
58,"1,000","0,001","0,003","0,004","1,000","-0,001","0,001","0,004","1,000","0,000","0,004","0,004","1,000","-0,002","0,005","0,004","1,000","0,002","0,001","0,004","1,000","0,001","0,001","0,004","1,000","0,004","0,001","0,004"
59,"1,000","0,003","0,000","0,004","1,000","0,002","0,001","0,004","1,000","-0,002","0,004","0,004","1,000","0,001","0,004","0,004","1,000","0,001","0,004","0,004","1,000","-0,002","0,001","0,004","1,000","0,001","0,000","0,004"
60,"1,000","0,000","0,001","0,004","1,000","-0,001","-0,001","0,004","1,000","-0,001","0,001","0,004","1,000","0,004","0,004","0,004","1,000","0,002","0,001","0,004","1,000","-0,003","0,004","0,004","1,000","0,004","-0,001","0,004"
61,"1,000","0,003","0,000","0,004","1,000","0,002","0,001","0,004","1,000","-0,003","0,003","0,003","1,000","0,001","0,003","0,004","1,000","0,000","0,003","0,004","1,000","0,000","0,003","0,004","1,000","0,002","0,002","0,004"
62,"1,000","0,000","0,001","0,004","1,000","-0,001","0,002","0,004","1,000","-0,002","0,001","0,003","1,000","0,003","0,006","0,004","1,000","-0,001","0,000","0,004","1,000","-0,001","0,001","0,004","1,000","0,000","0,004","0,004"
63,"1,000","-0,002","0,003","0,004","1,000","0,001","0,000","0,004","1,000","0,001","0,000","0,003","1,000","0,003","0,003","0,004","1,000","0,001","-0,002","0,004","1,000","0,002","0,002","0,003","1,000","0,002","0,002","0,004"
64,"1,000","0,000","0,001","0,004","1,000","0,000","0,002","0,003","1,000","0,003","-0,002","0,003","1,000","0,000","0,002","0,004","1,000","-0,002","-0,001","0,004","1,000","-0,001","0,001","0,003","1,000","0,000","0,004","0,003"
65,"1,000","-0,003","0,001","0,004","1,000","0,003","0,002","0,003","1,000","0,001","0,000","0,003","1,000","-0,003","0,003","0,004","1,000","0,001","0,001","0,004","1,000","0,000","-0,001","0,003","1,000","0,001","0,001","0,003"
66,"1,000","-0,001","0,003","0,004","1,000","0,000","0,001","0,003","1,000","-0,002","0,001","0,003","1,000","-0,002","0,000","0,004","1,000","0,002","0,004","0,004","1,000","0,000","0,002","0,003","1,000","-0,001","0,004","0,003"
67,"1,000","0,002","0,003","0,004","1,000","0,003","0,001","0,003","1,000","0,001","0,000","0,002","1,000","-0,003","0,003","0,003","1,000","0,003","0,001","0,004","1,000","-0,001","0,004","0,003","1,000","0,002","0,003","0,003"
68,"1,000","0,001","0,000","0,004","1,000","0,000","0,001","0,003","1,000","-0,002","0,002","0,002","1,000","0,000","0,003","0,003","1,000","0,004","0,004","0,004","1,000","0,002","0,002","0,003","1,000","0,004","0,001","0,003"
69,"1,000","0,000","0,002","0,004","1,000","0,003","-0,001","0,003","1,000","-0,003","0,004","0,002","1,000","-0,003","0,002","0,003","1,000","0,003","0,007","0,004","1,000","0,000","0,004","0,002","1,000","0,002","0,000","0,003"
70,"1,000","0,002","0,000","0,004","1,000","0,000","-0,002","0,003","1,000","-0,005","0,007","0,002","1,000","-0,001","0,000","0,003","1,000","0,001","0,006","0,004","1,000","-0,003","0,007","0,002","1,000","0,005","0,000","0,003"
71,"1,000","0,002","0,000","0,004","1,000","0,000","-0,002","0,003","1,000","-0,005","0,007","0,002","1,000","-0,001","0,001","0,003","1,000","0,001","0,006","0,004","1,000","-0,003","0,007","0,002","1,000","0,005","0,000","0,003"
72,"1,000","0,002","0,000","0,004","1,000","0,000","-0,002","0,003","1,000","-0,005","0,007","0,002","1,000","-0,001","0,001","0,003","1,000","0,001","0,006","0,004","1,000","-0,003","0,007","0,002","1,000","0,005","0,000","0,003"
73,"1,000","0,002","0,001","0,004","1,000","0,000","-0,001","0,003","1,000","-0,005","0,006","0,002","1,000","-0,001","0,001","0,003","1,000","0,001","0,006","0,004","1,000","-0,003","0,006","0,002","1,000","0,004","0,000","0,003"
74,"1,000","0,002","0,001","0,004","1,000","0,000","-0,001","0,003","1,000","-0,004","0,006","0,002","1,000","-0,001","0,001","0,003","1,000","0,001","0,005","0,004","1,000","-0,003","0,006","0,002","1,000","0,004","0,000","0,003"
75,"1,000","0,002","0,001","0,004","1,000","-0,001","-0,001","0,003","1,000","-0,004","0,006","0,002","1,000","-0,001","0,001","0,003","1,000","0,001","0,005","0,004","1,000","-0,003","0,006","0,002","1,000","0,004","0,000","0,003"
76,"1,000","0,001","0,001","0,004","1,000","-0,001","-0,001","0,003","1,000","-0,004","0,005","0,002","1,000","0,000","0,001","0,003","1,000","0,001","0,005","0,004","1,000","-0,003","0,006","0,002","1,000","0,004","0,000","0,003"
77,"1,000","0,001","0,001","0,004","1,000","-0,001","-0,001","0,003","1,000","-0,004","0,005","0,002","1,000","0,000","0,002","0,003","1,000","0,001","0,005","0,004","1,000","-0,003","0,005","0,002","1,000","0,003","0,001","0,003"
78,"1,000","0,001","0,001","0,004","1,000","0,000","0,000","0,003","1,000","-0,004","0,005","0,002","1,000","0,000","0,002","0,003","1,000","0,001","0,004","0,004","1,000","-0,003","0,005","0,002","1,000","0,003","0,001","0,003"
79,"1,000","0,001","0,002","0,004","1,000","0,000","0,000","0,003","1,000","-0,004","0,005","0,002","1,000","0,000","0,001","0,003","1,000","0,002","0,004","0,004","1,000","-0,003","0,005","0,002","1,000","0,003","0,001","0,003"
80,"1,000","0,001","0,001","0,004","1,000","0,000","0,000","0,003","1,000","-0,004","0,005","0,002","1,000","0,000","0,001","0,003","1,000","0,002","0,004","0,004","1,000","-0,003","0,005","0,002","1,000","0,003","0,001","0,003"
81,"1,000","0,001","0,001","0,004","1,000","0,000","0,000","0,003","1,000","-0,003","0,004","0,002","1,000","0,000","0,001","0,003","1,000","0,002","0,004","0,004","1,000","-0,002","0,004","0,002","1,000","0,003","0,002","0,003"
82,"1,000","0,001","0,001","0,004","1,000","0,001","0,000","0,003","1,000","-0,003","0,004","0,002","1,000","-0,001","0,002","0,003","1,000","0,003","0,004","0,004","1,000","-0,002","0,004","0,002","1,000","0,003","0,002","0,003"
83,"1,000","0,001","0,002","0,004","1,000","0,000","0,000","0,003","1,000","-0,003","0,004","0,002","1,000","-0,001","0,002","0,003","1,000","0,003","0,004","0,004","1,000","-0,002","0,004","0,002","1,000","0,003","0,002","0,003"
84,"1,000","0,001","0,002","0,004","1,000","0,000","0,000","0,003","1,000","-0,003","0,004","0,002","1,000","-0,001","0,002","0,003","1,000","0,003","0,004","0,004","1,000","-0,002","0,004","0,002","1,000","0,003","0,001","0,003"
85,"1,000","0,001","0,002","0,004","1,000","0,000","0,000","0,003","1,000","-0,003","0,004","0,002","1,000","-0,001","0,002","0,003","1,000","0,002","0,004","0,004","1,000","-0,002","0,004","0,002","1,000","0,003","0,001","0,003"
86,"1,000","0,001","0,001","0,004","1,000","0,000","0,000","0,003","1,000","-0,003","0,004","0,002","1,000","-0,001","0,003","0,003","1,000","0,003","0,004","0,004","1,000","-0,002","0,004","0,002","1,000","0,003","0,001","0,003"
87,"1,000","0,002","0,001","0,004","1,000","0,000","0,000","0,003","1,000","-0,002","0,003","0,002","1,000","-0,001","0,003","0,003","1,000","0,003","0,004","0,004","1,000","-0,002","0,004","0,002","1,000","0,002","0,001","0,003"
88,"1,000","0,001","0,001","0,004","1,000","0,000","0,000","0,003","1,000","-0,002","0,003","0,002","1,000","-0,001","0,003","0,003","1,000","0,003","0,003","0,004","1,000","-0,002","0,004","0,002","1,000","0,002","0,001","0,003"
89,"1,000","0,001","0,001","0,004","1,000","0,000","0,000","0,003","1,000","-0,002","0,003","0,002","1,000","-0,001","0,003","0,003","1,000","0,003","0,003","0,004","1,000","-0,002","0,004","0,002","1,000","0,002","0,001","0,003"
90,"1,000","0,001","0,001","0,004","1,000","0,000","0,000","0,003","1,000","-0,003","0,003","0,002","1,000","-0,001","0,003","0,003","1,000","0,002","0,004","0,004","1,000","-0,002","0,003","0,002","1,000","0,002","0,001","0,003"
91,"1,000","0,001","0,001","0,004","1,000","0,000","0,000","0,003","1,000","-0,002","0,003","0,002","1,000","-0,001","0,003","0,003","1,000","0,002","0,004","0,004","1,000","-0,002","0,003","0,002","1,000","0,002","0,002","0,003"
92,"1,000","0,001","0,001","0,004","1,000","0,000","0,000","0,003","1,000","-0,003","0,002","0,002","1,000","-0,001","0,003","0,003","1,000","0,002","0,004","0,004","1,000","-0,003","0,003","0,002","1,000","0,002","0,002","0,003"
93,"1,000","0,001","0,001","0,004","1,000","0,000","0,000","0,003","1,000","-0,003","0,002","0,002","1,000","-0,001","0,003","0,003","1,000","0,002","0,004","0,004","1,000","-0,003","0,003","0,002","1,000","0,001","0,002","0,003"
94,"1,000","0,000","0,001","0,004","1,000","0,000","0,001","0,003","1,000","-0,002","0,002","0,002","1,000","-0,001","0,003","0,003","1,000","0,002","0,004","0,004","1,000","-0,003","0,003","0,002","1,000","0,002","0,002","0,003"
95,"1,000","0,000","0,001","0,004","1,000","0,000","0,000","0,003","1,000","-0,002","0,002","0,002","1,000","-0,001","0,003","0,003","1,000","0,002","0,004","0,004","1,000","-0,003","0,003","0,002","1,000","0,001","0,002","0,003"
96,"1,000","0,001","0,001","0,004","1,000","0,000","0,001","0,003","1,000","-0,003","0,003","0,002","1,000","-0,001","0,002","0,003","1,000","0,002","0,004","0,004","1,000","-0,003","0,004","0,002","1,000","0,002","0,002","0,003"
97,"1,000","0,001","0,001","0,004","1,000","0,000","0,000","0,003","1,000","-0,003","0,003","0,002","1,000","-0,001","0,002","0,003","1,000","0,002","0,004","0,004","1,000","-0,003","0,004","0,003","1,000","0,002","0,003","0,003"
98,"1,000","0,001","0,001","0,004","1,000","-0,001","0,000","0,003","1,000","-0,003","0,003","0,003","1,000","-0,001","0,002","0,003","1,000","0,002","0,003","0,004","1,000","-0,003","0,004","0,003","1,000","0,001","0,002","0,003"
99,"1,000","0,001","0,001","0,004","1,000","-0,001","0,000","0,003","1,000","-0,003","0,003","0,003","1,000","-0,001","0,002","0,003","1,000","0,002","0,003","0,004","1,000","-0,003","0,004","0,003","1,000","0,001","0,002","0,003"
100,"1,000","0,001","0,001","0,004","1,000","-0,001","0,000","0,004","1,000","-0,003","0,002","0,003","1,000","-0,001","0,002","0,003","1,000","0,002","0,003","0,004","1,000","-0,002","0,004","0,003","1,000","0,001","0,002","0,003"
101,"1,000","0,001","0,000","0,004","1,000","-0,001","0,000","0,004","1,000","-0,003","0,002","0,003","1,000","-0,001","0,002","0,003","1,000","0,002","0,002","0,004","1,000","-0,002","0,004","0,003","1,000","0,001","0,002","0,003"
102,"1,000","0,001","0,001","0,004","1,000","-0,001","0,000","0,004","1,000","-0,002","0,002","0,003","1,000","-0,001","0,002","0,003","1,000","0,002","0,002","0,004","1,000","-0,002","0,004","0,003","1,000","0,001","0,002","0,003"
103,"1,000","0,001","0,000","0,004","1,000","-0,001","-0,001","0,004","1,000","-0,002","0,002","0,003","1,000","-0,001","0,002","0,003","1,000","0,002","0,002","0,004","1,000","-0,002","0,004","0,004","1,000","0,001","0,002","0,003"
104,"1,000","0,001","0,000","0,004","1,000","-0,002","-0,001","0,004","1,000","-0,002","0,002","0,004","1,000","-0,001","0,002","0,003","1,000","0,001","0,002","0,004","1,000","-0,002","0,003","0,004","1,000","0,001","0,002","0,003"
