Index,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z
21,"0,883","0,455","0,117","0,000","0,976","-0,214","0,030","0,000","0,972","-0,230","0,055","0,001","0,976","-0,217","-0,006","0,000","0,881","0,432","-0,191","0,000","0,774","0,603","-0,193","-0,001","0,787","0,604","0,124","-0,002"
22,"0,884","0,454","0,116","0,000","0,977","-0,212","0,028","0,000","0,972","-0,230","0,052","0,000","0,976","-0,220","-0,007","0,000","0,881","0,431","-0,194","0,001","0,775","0,602","-0,192","-0,002","0,787","0,603","0,126","-0,004"
23,"0,883","0,456","0,116","0,001","0,977","-0,210","0,029","0,000","0,972","-0,228","0,054","0,000","0,976","-0,217","-0,007","0,000","0,881","0,433","-0,191","0,000","0,776","0,601","-0,191","-0,002","0,789","0,602","0,125","-0,003"
24,"0,884","0,454","0,116","0,001","0,977","-0,212","0,028","0,000","0,972","-0,231","0,053","0,000","0,976","-0,220","-0,008","0,000","0,880","0,435","-0,192","0,000","0,775","0,602","-0,192","-0,001","0,788","0,603","0,123","-0,001"
25,"0,883","0,453","0,118","-0,001","0,976","-0,214","0,031","0,001","0,971","-0,233","0,054","0,000","0,976","-0,218","-0,005","0,000","0,881","0,432","-0,193","0,001","0,775","0,602","-0,190","-0,003","0,787","0,605","0,122","0,000"
26,"0,882","0,455","0,119","-0,001","0,977","-0,212","0,029","0,000","0,971","-0,233","0,057","0,001","0,976","-0,220","-0,007","0,000","0,881","0,433","-0,190","-0,001","0,776","0,601","-0,191","-0,002","0,788","0,603","0,124","-0,002"
27,"0,883","0,454","0,118","0,000","0,976","-0,214","0,029","0,000","0,971","-0,233","0,054","0,000","0,976","-0,217","-0,006","0,000","0,882","0,431","-0,191","0,000","0,775","0,602","-0,190","-0,003","0,788","0,604","0,121","0,000"
28,"0,884","0,453","0,115","0,001","0,977","-0,213","0,027","0,000","0,970","-0,236","0,055","0,000","0,976","-0,220","-0,004","0,000","0,882","0,432","-0,189","-0,001","0,776","0,601","-0,192","-0,001","0,788","0,603","0,123","-0,002"
29,"0,884","0,452","0,118","-0,001","0,977","-0,212","0,030","0,000","0,971","-0,234","0,054","0,000","0,975","-0,220","-0,007","0,000","0,881","0,433","-0,191","0,000","0,777","0,600","-0,192","-0,001","0,789","0,602","0,122","-0,001"
30,"0,884","0,452","0,118","-0,001","0,977","-0,212","0,030","0,000","0,971","-0,233","0,053","0,000","0,975","-0,220","-0,007","0,000","0,881","0,433","-0,192","0,000","0,777","0,599","-0,192","-0,001","0,789","0,602","0,122","-0,001"
31,"0,884","0,452","0,118","-0,001","0,977","-0,212","0,030","0,000","0,971","-0,233","0,053","0,000","0,976","-0,220","-0,007","0,000","0,881","0,433","-0,192","0,000","0,777","0,599","-0,192","-0,001","0,789","0,602","0,122","-0,001"
32,"0,884","0,452","0,118","-0,001","0,977","-0,212","0,030","0,000","0,971","-0,233","0,053","0,000","0,976","-0,220","-0,007","0,000","0,881","0,432","-0,192","0,000","0,777","0,600","-0,192","-0,001","0,789","0,602","0,122","-0,001"
33,"0,884","0,452","0,118","-0,001","0,977","-0,213","0,030","0,000","0,971","-0,233","0,053","0,000","0,976","-0,220","-0,006","0,000","0,881","0,432","-0,192","0,000","0,777","0,600","-0,192","-0,001","0,789","0,602","0,122","-0,001"
34,"0,884","0,452","0,118","0,000","0,977","-0,212","0,029","0,000","0,971","-0,232","0,053","0,000","0,976","-0,220","-0,006","0,000","0,881","0,432","-0,192","0,000","0,777","0,600","-0,192","0,000","0,789","0,602","0,123","-0,002"
35,"0,884","0,453","0,118","0,000","0,977","-0,212","0,030","0,000","0,971","-0,233","0,053","0,000","0,976","-0,219","-0,006","0,000","0,881","0,432","-0,193","0,000","0,777","0,600","-0,192","-0,001","0,789","0,602","0,123","-0,002"
36,"0,884","0,453","0,117","0,000","0,977","-0,212","0,029","0,000","0,971","-0,233","0,053","0,000","0,976","-0,219","-0,006","0,000","0,881","0,432","-0,192","0,000","0,776","0,600","-0,192","-0,001","0,789","0,602","0,123","-0,002"
37,"0,884","0,453","0,117","0,000","0,977","-0,213","0,029","0,000","0,971","-0,232","0,053","0,000","0,976","-0,219","-0,006","0,000","0,881","0,432","-0,192","0,000","0,776","0,600","-0,192","-0,001","0,789","0,602","0,123","-0,002"
38,"0,884","0,453","0,118","0,000","0,977","-0,213","0,029","0,000","0,971","-0,232","0,053","0,000","0,976","-0,219","-0,006","0,000","0,881","0,432","-0,193","0,000","0,776","0,600","-0,192","-0,001","0,789","0,602","0,123","-0,002"
39,"0,884","0,453","0,117","0,000","0,977","-0,213","0,029","0,000","0,971","-0,232","0,053","0,000","0,976","-0,219","-0,006","0,000","0,881","0,432","-0,193","0,000","0,776","0,601","-0,192","-0,001","0,789","0,602","0,123","-0,002"
40,"0,884","0,453","0,117","0,000","0,977","-0,213","0,029","0,000","0,971","-0,233","0,053","0,000","0,976","-0,218","-0,006","0,000","0,881","0,432","-0,193","0,000","0,776","0,601","-0,192","-0,001","0,789","0,603","0,123","-0,002"
41,"1,000","-0,001","0,001","0,001","1,000","0,001","0,002","0,001","1,000","0,003","-0,001","0,001","1,000","0,003","0,001","0,001","1,000","0,000","0,001","0,001","1,000","0,006","-0,001","0,001","1,000","0,003","0,001","0,001"
42,"1,000","-0,001","0,001","0,001","1,000","0,001","0,002","0,001","1,000","-0,001","-0,001","0,001","1,000","0,002","0,003","0,001","1,000","0,000","0,001","0,001","1,000","0,002","0,002","0,001","1,000","0,003","0,001","0,001"
43,"1,000","-0,001","0,001","0,001","1,000","0,001","0,002","0,001","1,000","-0,001","0,002","0,001","1,000","0,001","0,003","0,001","1,000","0,000","0,001","0,001","1,000","0,002","0,002","0,001","1,000","0,003","0,001","0,001"
44,"1,000","0,000","0,001","0,001","1,000","0,001","0,000","0,001","1,000","0,000","-0,001","0,001","1,000","0,002","0,001","0,001","1,000","0,000","0,001","0,001","1,000","0,003","-0,001","0,001","1,000","0,004","-0,001","0,001"
45,"1,000","-0,001","0,001","0,001","1,000","0,001","0,000","0,001","1,000","0,000","0,000","0,001","1,000","0,001","0,001","0,001","1,000","0,000","0,001","0,001","1,000","0,003","0,000","0,001","1,000","0,004","0,000","0,001"
46,"1,000","0,000","0,000","0,001","1,000","0,001","-0,001","0,001","1,000","0,000","-0,001","0,001","1,000","0,002","0,001","0,001","1,000","0,000","0,000","0,001","1,000","0,003","0,000","0,001","1,000","0,004","0,000","0,001"
47,"1,000","0,000","0,000","0,001","1,000","0,001","0,000","0,001","1,000","0,000","0,000","0,001","1,000","0,002","0,001","0,001","1,000","0,000","0,000","0,001","1,000","0,003","0,000","0,001","1,000","0,004","0,000","0,001"
48,"1,000","0,001","-0,001","0,001","1,000","0,001","-0,001","0,001","1,000","0,001","-0,001","0,001","1,000","0,002","0,001","0,001","1,000","0,000","0,000","0,001","1,000","0,003","0,000","0,001","1,000","0,004","0,000","0,001"
49,"1,000","0,001","0,000","0,001","1,000","0,001","0,000","0,001","1,000","0,000","0,000","0,001","1,000","0,002","0,001","0,001","1,000","0,000","0,001","0,001","1,000","0,002","0,000","0,001","1,000","0,003","0,000","0,001"
50,"1,000","0,001","0,000","0,001","1,000","0,001","0,000","0,001","1,000","0,001","0,000","0,001","1,000","0,002","0,001","0,001","1,000","0,000","0,000","0,001","1,000","0,003","0,000","0,001","1,000","0,003","0,000","0,001"
51,"1,000","-0,001","0,003","0,001","1,000","-0,002","0,000","0,001","1,000","0,001","0,003","0,001","1,000","-0,001","0,003","0,001","1,000","0,000","0,003","0,001","1,000","0,006","0,000","0,001","1,000","0,000","0,000","0,001"
52,"1,000","0,001","0,000","0,001","1,000","-0,004","0,002","0,001","1,000","0,001","0,000","0,001","1,000","0,002","0,003","0,001","1,000","-0,002","0,001","0,001","1,000","0,003","0,002","0,001","1,000","-0,002","0,002","0,001"
53,"1,000","0,001","-0,003","0,001","1,000","-0,001","0,001","0,001","1,000","-0,002","-0,001","0,001","1,000","0,001","0,000","0,001","1,000","0,000","0,003","0,001","1,000","0,002","0,005","0,001","1,000","0,001","0,001","0,001"
54,"1,000","-0,001","-0,001","0,001","1,000","0,001","-0,001","0,001","1,000","0,001","0,001","0,001","1,000","-0,002","0,001","0,001","1,000","-0,003","0,002","0,001","1,000","0,003","0,002","0,001","1,000","-0,002","0,002","0,001"
55,"1,000","0,002","-0,001","0,001","1,000","-0,002","-0,001","0,001","1,000","-0,002","0,001","0,001","1,000","0,001","0,002","0,001","1,000","0,000","0,004","0,001","1,000","0,000","0,001","0,001","1,000","0,001","0,001","0,001"
56,"1,000","-0,001","-0,001","0,001","1,000","-0,001","0,002","0,001","1,000","0,000","-0,001","0,001","1,000","0,001","-0,001","0,001","1,000","-0,001","0,001","0,001","1,000","0,002","-0,001","0,001","1,000","0,001","0,004","0,001"
57,"1,000","0,000","0,002","0,001","1,000","0,001","-0,001","0,001","1,000","0,003","-0,002","0,001","1,000","0,003","0,000","0,001","1,000","0,000","0,003","0,001","1,000","0,000","-0,003","0,001","1,000","0,001","0,001","0,001"
58,"1,000","0,002","0,000","0,001","1,000","-0,001","0,002","0,001","1,000","0,000","0,000","0,001","1,000","0,000","0,000","0,001","1,000","0,001","0,000","0,001","1,000","0,001","0,000","0,001","1,000","0,001","0,004","0,001"
59,"1,000","0,001","-0,003","0,001","1,000","0,002","0,001","0,001","1,000","0,003","0,001","0,001","1,000","0,002","-0,003","0,001","1,000","0,001","-0,003","0,001","1,000","0,004","0,000","0,001","1,000","0,000","0,001","0,001"
60,"1,000","0,002","0,000","0,001","1,000","-0,001","-0,001","0,001","1,000","0,000","-0,001","0,001","1,000","0,000","-0,001","0,001","1,000","0,001","0,000","0,001","1,000","0,001","-0,002","0,001","1,000","0,003","0,002","0,001"
61,"1,000","0,004","0,001","0,001","1,000","0,001","0,002","0,001","1,000","0,003","0,001","0,001","1,000","0,003","-0,002","0,001","1,000","-0,002","0,001","0,001","1,000","-0,002","0,000","0,001","1,000","0,000","0,002","0,001"
62,"1,000","0,002","0,000","0,001","1,000","0,001","-0,001","0,001","1,000","0,000","0,002","0,001","1,000","0,000","0,000","0,001","1,000","0,001","0,001","0,001","1,000","0,001","0,000","0,001","1,000","0,002","0,001","0,001"
63,"1,000","-0,001","-0,002","0,001","1,000","0,004","-0,001","0,001","1,000","0,003","0,001","0,001","1,000","0,003","0,000","0,001","1,000","-0,002","0,000","0,001","1,000","0,002","-0,003","0,001","1,000","0,000","-0,001","0,001"
64,"1,000","0,001","0,000","0,001","1,000","0,001","-0,001","0,001","1,000","0,001","0,004","0,001","1,000","0,000","0,000","0,001","1,000","0,000","0,003","0,001","1,000","0,004","0,000","0,001","1,000","0,002","-0,003","0,001"
65,"1,000","0,001","0,003","0,001","1,000","-0,002","0,001","0,001","1,000","0,002","0,001","0,001","1,000","-0,002","0,002","0,001","1,000","0,002","0,001","0,001","1,000","0,001","0,000","0,001","1,000","0,002","-0,006","0,001"
66,"1,000","0,003","0,001","0,001","1,000","0,000","-0,002","0,001","1,000","0,001","-0,002","0,001","1,000","0,001","0,001","0,001","1,000","-0,001","0,001","0,001","1,000","0,003","0,002","0,001","1,000","0,002","-0,002","0,001"
67,"1,000","0,001","-0,002","0,001","1,000","0,002","0,000","0,001","1,000","0,004","0,000","0,001","1,000","0,004","0,001","0,001","1,000","-0,003","-0,001","0,001","1,000","0,004","-0,001","0,001","1,000","0,000","-0,001","0,001"
68,"1,000","0,000","0,001","0,001","1,000","-0,001","-0,001","0,001","1,000","0,001","-0,002","0,001","1,000","0,001","0,002","0,001","1,000","-0,002","0,002","0,001","1,000","0,005","-0,004","0,001","1,000","0,002","0,001","0,001"
69,"1,000","0,002","-0,001","0,001","1,000","-0,004","-0,001","0,001","1,000","-0,002","-0,003","0,001","1,000","0,004","0,001","0,001","1,000","-0,003","-0,001","0,001","1,000","0,004","-0,001","0,001","1,000","0,000","-0,001","0,002"
70,"1,000","0,000","0,001","0,001","1,000","-0,001","-0,001","0,001","1,000","0,000","-0,001","0,001","1,000","0,003","0,004","0,001","1,000","0,000","0,000","0,001","1,000","0,003","0,002","0,001","1,000","0,003","0,000","0,002"
71,"1,000","0,000","0,001","0,001","1,000","-0,001","-0,001","0,001","1,000","0,000","-0,001","0,001","1,000","0,003","0,004","0,001","1,000","0,000","0,001","0,001","1,000","0,003","0,001","0,001","1,000","0,003","0,000","0,002"
72,"1,000","0,001","0,001","0,001","1,000","-0,001","-0,001","0,001","1,000","0,000","-0,001","0,001","1,000","0,003","0,003","0,001","1,000","0,000","0,001","0,001","1,000","0,003","0,002","0,001","1,000","0,003","0,000","0,002"
73,"1,000","0,001","0,001","0,001","1,000","-0,001","-0,001","0,001","1,000","0,001","-0,001","0,001","1,000","0,003","0,003","0,001","1,000","0,000","0,001","0,001","1,000","0,004","0,001","0,001","1,000","0,003","0,000","0,002"
74,"1,000","0,001","0,001","0,001","1,000","-0,001","-0,001","0,001","1,000","0,000","0,000","0,001","1,000","0,003","0,003","0,001","1,000","0,000","0,001","0,001","1,000","0,003","0,002","0,001","1,000","0,003","0,000","0,002"
75,"1,000","0,001","0,001","0,001","1,000","-0,001","-0,001","0,001","1,000","0,000","0,000","0,001","1,000","0,002","0,003","0,001","1,000","0,000","0,001","0,001","1,000","0,003","0,002","0,001","1,000","0,003","0,000","0,002"
76,"1,000","0,001","0,000","0,001","1,000","-0,001","-0,001","0,001","1,000","0,000","0,000","0,001","1,000","0,002","0,003","0,001","1,000","0,000","0,001","0,001","1,000","0,003","0,002","0,001","1,000","0,003","0,001","0,002"
77,"1,000","0,001","0,000","0,001","1,000","-0,001","-0,001","0,001","1,000","0,000","0,001","0,001","1,000","0,002","0,002","0,001","1,000","0,000","0,002","0,001","1,000","0,003","0,002","0,001","1,000","0,003","0,001","0,002"
78,"1,000","0,001","0,001","0,001","1,000","0,000","0,000","0,001","1,000","0,000","0,001","0,001","1,000","0,002","0,002","0,001","1,000","0,000","0,002","0,001","1,000","0,003","0,003","0,001","1,000","0,002","0,001","0,002"
79,"1,000","0,001","0,001","0,001","1,000","0,000","-0,001","0,001","1,000","0,000","0,001","0,001","1,000","0,002","0,002","0,001","1,000","0,000","0,002","0,001","1,000","0,003","0,003","0,001","1,000","0,002","0,001","0,002"
80,"1,000","0,001","0,000","0,001","1,000","0,000","-0,001","0,001","1,000","0,000","0,001","0,001","1,000","0,002","0,001","0,001","1,000","0,000","0,002","0,001","1,000","0,003","0,002","0,001","1,000","0,002","0,001","0,001"
81,"1,000","0,000","0,000","0,001","1,000","-0,001","0,000","0,001","1,000","0,000","0,001","0,001","1,000","0,002","0,002","0,001","1,000","0,000","0,001","0,001","1,000","0,003","0,002","0,001","1,000","0,002","0,001","0,001"
82,"1,000","0,001","0,000","0,001","1,000","0,000","0,000","0,001","1,000","0,000","0,001","0,001","1,000","0,002","0,002","0,001","1,000","0,000","0,002","0,001","1,000","0,003","0,002","0,001","1,000","0,002","0,001","0,001"
83,"1,000","0,001","-0,001","0,001","1,000","0,000","0,000","0,001","1,000","0,000","0,001","0,001","1,000","0,002","0,002","0,001","1,000","0,000","0,002","0,001","1,000","0,003","0,001","0,001","1,000","0,001","0,001","0,001"
84,"1,000","0,001","-0,001","0,001","1,000","0,000","0,000","0,001","1,000","0,001","0,001","0,001","1,000","0,002","0,002","0,001","1,000","0,000","0,002","0,001","1,000","0,002","0,001","0,001","1,000","0,001","0,001","0,001"
85,"1,000","0,001","-0,001","0,001","1,000","0,000","0,000","0,001","1,000","0,001","0,001","0,001","1,000","0,002","0,003","0,001","1,000","0,000","0,002","0,001","1,000","0,003","0,000","0,001","1,000","0,001","0,001","0,001"
86,"1,000","0,000","-0,001","0,001","1,000","0,000","0,000","0,001","1,000","0,001","0,001","0,001","1,000","0,001","0,002","0,001","1,000","0,000","0,002","0,001","1,000","0,003","0,000","0,001","1,000","0,001","0,001","0,002"
87,"1,000","0,001","-0,001","0,001","1,000","0,000","0,000","0,001","1,000","0,001","0,001","0,001","1,000","0,002","0,002","0,001","1,000","0,000","0,002","0,001","1,000","0,003","0,000","0,000","1,000","0,002","0,001","0,002"
88,"1,000","0,001","0,000","0,001","1,000","-0,001","0,000","0,001","1,000","0,001","0,001","0,001","1,000","0,001","0,002","0,001","1,000","0,000","0,002","0,001","1,000","0,003","-0,001","0,000","1,000","0,002","0,001","0,002"
89,"1,000","0,001","-0,001","0,001","1,000","-0,001","0,000","0,001","1,000","0,001","0,001","0,001","1,000","0,002","0,002","0,001","1,000","0,000","0,002","0,001","1,000","0,003","-0,001","0,000","1,000","0,002","0,001","0,002"
90,"1,000","0,001","0,000","0,001","1,000","-0,001","0,000","0,001","1,000","0,001","0,001","0,001","1,000","0,002","0,002","0,001","1,000","0,000","0,001","0,001","1,000","0,002","-0,001","0,000","1,000","0,002","0,001","0,002"
91,"1,000","0,001","0,000","0,001","1,000","0,000","0,000","0,001","1,000","0,001","0,000","0,001","1,000","0,002","0,002","0,001","1,000","0,000","0,001","0,001","1,000","0,003","-0,001","0,000","1,000","0,003","0,001","0,002"
92,"1,000","0,001","0,000","0,001","1,000","0,000","0,000","0,001","1,000","0,001","0,000","0,001","1,000","0,002","0,001","0,001","1,000","-0,001","0,001","0,001","1,000","0,003","-0,002","0,000","1,000","0,003","0,001","0,002"
93,"1,000","0,001","0,000","0,001","1,000","0,000","0,000","0,001","1,000","0,001","0,000","0,001","1,000","0,002","0,001","0,001","1,000","-0,001","0,001","0,001","1,000","0,003","-0,002","0,000","1,000","0,003","0,001","0,002"
94,"1,000","0,001","0,000","0,001","1,000","0,000","0,000","0,001","1,000","0,001","0,000","0,001","1,000","0,002","0,001","0,001","1,000","-0,001","0,001","0,001","1,000","0,003","-0,001","0,000","1,000","0,003","0,002","0,002"
95,"1,000","0,001","0,000","0,001","1,000","0,000","0,000","0,001","1,000","0,001","0,000","0,001","1,000","0,002","0,001","0,001","1,000","-0,001","0,001","0,001","1,000","0,003","-0,001","0,000","1,000","0,003","0,002","0,002"
96,"1,000","0,001","0,000","0,001","1,000","0,000","0,000","0,001","1,000","0,001","0,001","0,001","1,000","0,002","0,001","0,001","1,000","-0,001","0,001","0,001","1,000","0,004","-0,001","0,000","1,000","0,003","0,002","0,002"
97,"1,000","0,001","0,000","0,001","1,000","0,000","0,000","0,001","1,000","0,001","0,001","0,001","1,000","0,002","0,001","0,001","1,000","-0,001","0,002","0,001","1,000","0,004","-0,001","0,000","1,000","0,003","0,002","0,002"
98,"1,000","0,001","0,000","0,001","1,000","0,000","0,000","0,001","1,000","0,001","0,001","0,001","1,000","0,003","0,001","0,001","1,000","0,000","0,002","0,001","1,000","0,004","0,000","0,000","1,000","0,002","0,002","0,002"
99,"1,000","0,001","0,000","0,001","1,000","0,000","0,000","0,001","1,000","0,001","0,001","0,001","1,000","0,003","0,002","0,001","1,000","0,000","0,002","0,001","1,000","0,003","0,000","0,000","1,000","0,002","0,002","0,002"
100,"1,000","0,001","0,000","0,001","1,000","0,000","0,000","0,001","1,000","0,001","0,002","0,001","1,000","0,003","0,002","0,001","1,000","0,000","0,002","0,001","1,000","0,003","0,000","0,000","1,000","0,002","0,002","0,002"
101,"1,000","0,001","0,000","0,001","1,000","0,000","0,000","0,001","1,000","0,001","0,002","0,001","1,000","0,003","0,002","0,001","1,000","0,000","0,002","0,001","1,000","0,003","0,000","0,000","1,000","0,002","0,002","0,002"
102,"1,000","0,001","0,000","0,001","1,000","0,000","0,001","0,001","1,000","0,001","0,002","0,001","1,000","0,003","0,002","0,001","1,000","0,000","0,002","0,001","1,000","0,003","0,001","0,000","1,000","0,002","0,002","0,002"
103,"1,000","0,001","0,000","0,001","1,000","0,000","0,001","0,001","1,000","0,001","0,002","0,001","1,000","0,003","0,002","0,001","1,000","0,000","0,002","0,001","1,000","0,003","0,001","0,000","1,000","0,003","0,001","0,001"
104,"1,000","0,001","0,000","0,001","1,000","0,000","0,001","0,001","1,000","0,001","0,002","0,001","1,000","0,002","0,002","0,001","1,000","0,000","0,002","0,001","1,000","0,003","0,001","0,000","1,000","0,003","0,001","0,001"
105,"1,000","0,001","0,001","0,001","1,000","0,000","0,000","0,001","1,000","0,001","0,002","0,001","1,000","0,002","0,001","0,001","1,000","0,000","0,002","0,001","1,000","0,003","0,002","0,000","1,000","0,003","0,001","0,001"
