Index,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z
12,"-1,237","6,598","-1,353","0,052","-0,615","-0,173","0,499","-0,219","0,394","0,108","0,510","-0,525","-1,087","-2,988","0,384","0,763","-0,309","-0,612","1,157","-0,193","-0,180"
13,"-0,154","8,692","-0,996","-0,350","-0,292","0,146","0,261","-0,018","0,498","0,229","0,317","-0,519","-1,298","-3,322","-0,108","0,751","-0,366","-0,449","1,304","0,022","0,385"
14,"0,734","8,936","-1,951","-0,508","-0,488","-1,055","0,342","-0,020","0,865","0,046","0,118","-0,705","-0,544","-3,748","0,319","0,647","-0,338","-0,677","1,318","-0,098","0,756"
15,"-0,243","7,659","-1,166","-0,230","-0,202","-1,401","0,326","-0,129","0,574","0,046","-0,138","-0,871","-1,420","-5,611","1,067","0,520","-0,315","-0,632","0,943","0,011","0,535"
16,"-1,253","5,842","-0,752","0,032","-0,005","-1,189","0,299","0,280","1,190","0,168","-0,481","-0,744","-2,906","-4,899","-2,446","0,452","-0,098","-0,607","0,850","-0,269","-0,203"
17,"-1,845","6,483","-0,470","-0,483","0,066","0,013","-0,001","0,541","1,288","0,351","-0,653","-0,680","-2,588","-4,534","-0,607","1,249","-0,298","-0,571","1,205","-0,608","-0,416"
18,"-0,179","8,224","-0,893","-0,435","-0,157","1,371","-0,108","0,093","0,438","0,473","-0,590","-0,509","-1,542","-5,538","-0,366","0,988","-0,033","-0,451","1,715","-0,360","0,055"
19,"2,383","7,999","-2,100","-0,468","-0,365","0,957","-0,295","0,144","0,378","0,534","-0,484","-0,223","-2,117","-5,519","-0,586","1,119","-0,067","0,188","1,560","0,128","0,660"
20,"1,731","6,067","-1,833","-0,279","-0,285","0,263","-0,122","0,235","0,168","0,900","-0,228","-0,058","-1,559","-5,842","0,429","1,090","-0,099","0,541","0,703","0,227","0,595"
21,"-0,191","1,171","-0,079","-0,098","0,080","0,226","-0,010","0,145","-0,009","0,961","-0,237","0,271","-0,890","-2,196","-0,843","0,870","0,026","0,935","0,449","0,256","0,333"
22,"-1,419","-1,530","0,238","0,310","0,296","0,731","0,010","0,143","0,362","1,022","-0,074","0,535","-1,090","-1,415","-0,086","0,762","0,207","1,449","0,202","-0,013","0,316"
23,"-1,342","-1,095","0,899","0,683","0,165","1,567","0,101","0,051","0,929","0,779","0,032","0,821","-0,988","-2,077","0,388","0,580","0,203","1,434","0,397","-0,156","0,622"
24,"0,773","0,567","-0,390","0,355","0,025","1,296","0,185","0,059","1,356","0,535","0,195","1,086","-0,653","-1,027","0,174","0,363","0,192","1,826","0,854","-0,072","1,353"
25,"1,573","1,737","-0,764","0,199","-0,123","0,888","0,023","0,428","1,737","0,352","0,388","1,080","0,071","-1,489","0,307","0,643","0,013","1,464","0,858","0,143","1,403"
26,"1,143","0,487","-0,487","0,211","0,023","0,266","-0,118","0,370","1,383","0,474","0,265","1,451","-0,381","-1,312","-0,172","0,820","-0,329","0,898","0,182","0,218","1,273"
27,"-0,212","-0,703","0,167","0,261","0,198","0,128","-0,074","0,135","-0,066","0,657","0,093","1,514","-0,630","-2,526","0,986","0,644","-0,305","0,802","0,243","0,104","1,314"
28,"-0,945","0,013","0,652","0,477","0,284","0,535","-0,312","0,276","0,048","0,840","-0,157","1,541","-1,557","-1,716","-0,580","0,615","-0,037","1,077","0,560","0,266","1,564"
29,"-0,790","2,701","-0,409","-0,299","-0,024","1,535","-0,184","0,601","1,288","0,718","-0,347","1,027","-2,110","-3,564","-0,171","0,721","0,045","1,252","0,630","0,103","1,819"
30,"1,382","4,846","-0,465","-0,449","-0,014","2,711","-0,239","0,496","2,545","0,718","-0,375","0,777","-1,516","-4,825","0,098","0,515","0,283","1,457","1,058","-0,072","1,867"
31,"2,113","5,779","-1,789","-0,434","-0,125","2,901","-0,154","0,384","2,992","0,657","-0,324","0,563","-0,149","-4,091","-0,033","0,522","0,137","2,140","0,990","-0,136","1,698"
32,"-0,028","5,812","-0,161","-0,389","0,229","2,692","0,204","0,238","1,697","0,779","-0,046","0,785","-1,390","-3,132","-0,122","0,145","0,072","2,271","0,361","-0,054","1,238"
33,"0,015","1,622","-0,434","-0,263","0,140","1,216","0,436","0,082","0,349","0,718","0,066","1,264","-2,230","-2,026","-0,876","0,186","0,234","2,469","-0,253","-0,093","1,149"
34,"0,415","-0,124","0,388","0,175","0,576","1,338","-0,176","0,194","0,302","0,901","0,141","1,821","-2,938","-1,327","-1,114","0,554","0,034","1,785","-0,305","-0,199","1,387"
35,"-1,239","-0,587","0,452","0,305","0,567","2,186","-0,353","0,214","0,432","0,962","0,012","1,999","-4,974","-0,143","-3,064","0,882","-0,201","1,590","-0,249","-0,300","1,292"
36,"-1,134","-2,293","1,383","0,456","0,407","2,551","-0,305","0,481","1,314","0,657","0,048","1,921","-7,701","2,193","-5,612","0,610","-0,311","1,209","-0,002","-0,280","1,339"
37,"-0,380","-3,262","0,841","0,574","0,038","2,503","-0,089","0,518","1,915","0,169","0,220","1,857","-7,289","2,452","-5,888","0,083","-0,056","1,580","-0,249","-0,243","1,270"
38,"-0,379","-3,466","1,358","0,830","-0,121","1,879","0,143","0,298","1,690","0,108","0,449","1,773","-4,520","3,942","-4,972","-0,420","0,029","2,442","-0,244","-0,142","1,363"
39,"-0,836","-4,660","1,376","0,798","-0,192","0,722","0,489","0,118","1,330","0,108","0,334","1,815","-2,834","5,231","-3,894","-0,145","0,375","3,456","-0,611","-0,026","1,335"
40,"-0,869","-5,405","1,521","0,958","-0,255","-0,329","0,636","-0,050","0,669","0,291","0,370","1,737","-3,460","5,682","-3,757","0,131","0,459","3,782","-0,735","-0,046","1,283"
41,"-1,449","-5,370","1,543","1,329","-0,357","-1,027","0,525","-0,080","0,865","0,352","0,141","1,821","-3,070","6,069","-3,190","0,517","0,290","2,881","-0,365","-0,256","1,411"
42,"-0,611","-4,783","1,414","1,395","-0,476","-0,964","0,540","0,149","1,136","0,047","0,105","1,900","-1,617","5,783","-2,802","0,652","0,333","1,989","-0,810","-0,289","0,986"
43,"0,017","-3,959","0,939","1,335","-0,658","-0,948","0,839","0,008","1,019","-0,014","-0,003","2,135","0,158","4,643","-1,738","0,545","0,197","1,841","-0,706","-0,691","0,612"
44,"0,334","-5,094","0,980","1,482","-0,701","-0,651","0,591","0,059","0,963","-0,075","-0,054","2,349","-0,200","2,989","-1,045","-0,001","0,184","1,795","-1,102","-0,526","-0,151"
45,"-0,889","-7,599","1,612","1,681","-0,734","-1,216","0,824","-0,221","0,748","0,230","-0,018","2,270","-0,518","2,976","-1,262","-0,101","0,131","1,540","-1,756","-0,661","-1,181"
46,"-4,189","-5,561","1,572","1,817","-0,662","-1,048","0,962","-0,293","1,062","0,596","0,084","1,842","-0,385","2,663","-1,061","0,087","0,163","1,474","-1,902","-0,876","-1,746"
47,"-3,156","-0,472","1,601","2,010","-0,181","-0,173","0,952","-0,262","0,872","0,779","0,364","1,544","-0,433","1,712","-0,864","0,680","-0,117","1,054","-1,040","-0,988","-1,545"
48,"2,807","1,548","-1,042","1,371","-0,616","-1,260","0,781","-0,348","-0,033","0,291","0,445","1,059","0,182","0,864","-0,446","0,891","-0,079","0,717","-0,329","-0,876","-0,575"
49,"2,627","3,333","-1,560","1,100","-0,439","-2,352","1,010","-0,147","-0,326","-0,685","0,562","0,496","0,241","-1,059","0,236","1,219","-0,314","0,521","0,012","-0,134","0,174"
50,"-1,596","1,091","0,345","1,508","-0,041","-1,857","1,020","-0,178","-0,136","-0,990","0,598","0,418","0,045","-1,321","0,642","0,561","-0,382","0,356","-0,166","-0,032","0,274"
51,"-2,388","0,401","0,160","1,574","-0,066","-0,268","1,125","-0,232","0,672","-0,746","0,556","0,303","-0,020","-0,132","0,150","0,293","-0,201","0,582","0,087","-0,197","0,521"
52,"0,938","0,998","-0,271","1,386","-0,054","1,953","1,212","-0,154","1,149","-0,502","0,513","0,189","-0,124","-0,706","0,509","0,058","-0,068","0,428","1,112","-0,137","1,693"
53,"0,926","1,410","-0,929","1,194","-0,443","2,605","1,348","-0,295","1,412","-0,563","0,492","0,132","0,207","-2,887","1,220","0,359","-0,353","-0,154","1,935","-0,055","2,409"
54,"-0,439","0,583","0,078","0,982","-0,404","2,252","1,330","-0,164","1,083","-0,624","0,221","0,102","0,796","-3,960","1,416","0,945","-0,360","-0,570","1,171","-0,273","1,677"
55,"-0,595","-0,775","0,146","0,670","-0,455","1,422","1,307","-0,172","0,652","-0,807","0,107","0,144","1,376","-3,923","1,830","0,702","-0,366","-0,590","0,944","-0,410","0,629"
56,"0,177","-0,793","-0,078","0,526","-0,336","0,385","1,353","-0,401","0,378","-0,746","-0,008","0,187","1,231","-4,129","2,122","0,519","-0,370","-0,606","0,805","-0,253","0,185"
57,"-0,710","0,411","-0,047","0,670","-0,288","-0,856","1,242","-0,492","0,584","-0,685","-0,044","0,265","0,560","-3,610","1,877","0,618","-0,371","-0,324","0,667","-0,268","-0,195"
58,"0,343","1,725","-0,573","0,488","-0,349","-0,837","1,132","-0,393","0,821","-0,441","-0,137","0,364","0,314","-3,276","1,635","0,679","-0,243","0,368","0,968","-0,370","-0,300"
59,"0,718","3,210","-1,527","-0,417","-0,648","-0,684","0,797","-0,424","1,401","-0,258","-0,272","0,349","0,328","-4,181","2,046","0,884","-0,163","0,824","1,343","-0,287","-0,087"
60,"0,561","3,812","-0,707","-0,346","-0,487","0,955","0,613","-0,183","1,372","0,230","-0,080","0,343","1,075","-5,587","2,544","0,900","-0,115","1,346","1,664","-0,273","0,285"
61,"1,351","2,784","-1,365","-0,013","-0,526","1,298","0,552","-0,183","1,375","0,535","-0,052","0,593","1,927","-5,442","3,168","0,594","-0,232","1,373","1,740","-0,201","0,646"
62,"1,035","3,997","-1,160","0,002","-0,515","1,480","1,050","-0,275","1,549","0,535","0,089","0,800","1,047","-3,872","2,034","0,625","-0,445","1,071","1,759","-0,222","1,110"
63,"0,070","3,920","-0,980","-0,454","-0,232","1,132","0,726","-0,453","1,224","0,596","0,174","1,029","-0,686","-2,489","1,340","0,511","-0,310","0,927","1,601","-0,062","1,709"
64,"-0,157","5,207","-1,069","-0,930","-0,285","1,296","0,127","-0,362","1,427","0,718","-0,091","1,192","-0,785","-3,427","0,961","0,803","-0,733","0,480","1,663","-0,233","1,771"
65,"1,304","6,293","-0,621","-0,816","-0,244","1,958","-0,415","-0,342","1,577","0,657","0,030","1,342","-0,207","-4,802","1,396","0,777","-0,728","0,067","2,044","-0,163","2,119"
66,"2,256","5,461","-1,900","-0,830","-0,316","1,780","-0,397","-0,534","1,917","0,474","0,023","1,150","1,000","-4,903","1,107","1,041","-0,828","-0,131","2,079","0,139","2,917"
67,"2,381","3,222","-0,755","-0,497","-0,234","2,116","-0,293","-0,342","1,570","0,413","-0,040","0,978","1,314","-3,968","1,615","0,993","-1,073","-0,221","1,711","0,483","2,803"
68,"1,106","-0,657","-0,140","-0,078","-0,315","2,761","-0,134","-0,290","1,120","0,352","-0,146","0,692","0,293","-3,743","0,736","1,082","-0,967","0,143","0,907","0,631","2,521"
69,"-0,448","-3,587","1,080","0,530","-0,499","2,723","-0,070","-0,221","1,168","0,718","-0,137","0,364","0,335","-3,283","0,852","1,608","-1,150","0,486","0,866","0,400","1,566"
70,"-0,954","-4,078","1,901","0,384","-0,456","2,426","-0,232","-0,157","0,424","0,717","-0,258","0,213","0,713","-0,999","0,054","2,269","-1,219","0,649","0,671","0,350","1,267"
71,"1,355","-5,049","0,961","0,545","-0,609","2,913","-0,681","-0,164","0,016","1,022","-0,143","0,171","0,699","-0,433","-0,165","2,656","-1,134","1,121","1,050","0,285","1,602"
72,"2,790","-4,945","0,439","0,923","-0,798","3,813","-0,654","-0,081","-0,618","1,144","-0,002","0,379","1,788","0,759","1,416","2,243","-0,888","2,322","1,266","0,699","2,349"
73,"2,564","-6,706","0,500","1,194","-0,853","4,898","-0,852","-0,004","0,247","0,901","0,098","0,472","-0,311","3,865","-0,661","1,675","-0,723","3,208","1,239","0,866","3,135"
74,"1,884","-7,982","0,997","1,014","-1,019","4,187","-0,533","0,099","1,635","0,535","0,219","0,623","-0,052","2,504","-0,068","1,356","-0,223","3,955","0,890","1,077","3,527"
75,"1,103","-7,318","1,303","1,332","-0,489","5,845","-0,542","0,131","3,734","0,047","0,432","0,674","-1,108","0,465","0,543","1,285","0,129","3,982","1,099","1,063","4,176"
76,"3,399","-6,723","1,089","1,562","-0,469","7,174","-0,496","-0,159","3,469","-0,014","0,445","1,059","-0,690","1,310","-0,360","0,803","-0,035","3,200","1,819","1,183","5,339"
77,"4,517","-5,639","-0,571","1,135","-0,667","7,955","-0,658","-0,341","1,590","0,108","0,273","1,123","0,710","0,140","0,091","0,733","-0,127","1,879","2,171","1,533","6,431"
78,"2,658","-4,427","-0,342","1,179","-0,756","8,509","-1,150","-0,355","0,382","0,291","0,032","0,822","-0,993","-2,037","-0,121","0,937","-0,673","0,328","1,942","1,722","6,761"
79,"0,809","-3,821","-0,374","0,820","-0,584","6,321","-1,071","-0,297","-1,550","0,962","-0,110","0,614","-1,895","-0,854","-1,029","1,067","-1,333","-1,040","1,005","0,937","4,880"
80,"1,900","-3,257","0,286","0,581","-0,048","4,101","-1,027","-0,286","-1,863","1,693","-0,158","0,306","-2,307","4,235","-3,852","1,564","-1,802","-1,718","0,990","0,211","3,133"
81,"2,993","-2,000","-0,961","0,301","0,259","2,144","-0,916","-0,260","-0,946","2,181","-0,207","-0,001","-3,793","6,058","-5,004","1,880","-2,039","-1,777","0,558","-0,176","1,602"
82,"2,072","-2,744","-0,555","0,247","0,494","2,992","-0,386","-0,315","-0,161","2,181","-0,249","-0,115","-1,824","4,555","-3,210","1,684","-2,084","-0,891","-0,197","-0,080","1,011"
83,"0,247","-1,914","0,005","0,349","0,312","5,017","-0,791","-0,190","1,387","1,815","-0,107","0,092","-0,785","5,706","-2,955","2,093","-1,622","-0,056","-0,359","-0,020","1,517"
84,"2,034","-1,123","-0,088","0,325","0,066","6,995","-0,791","-0,129","1,377","1,266","0,233","0,487","0,968","3,664","-2,283","1,724","-1,477","0,654","0,412","-0,101","2,493"
85,"3,349","-0,709","-1,250","0,391","-0,174","7,066","-0,320","-0,179","1,051","0,718","0,475","0,788","4,311","1,159","0,298","1,080","-0,878","1,595","1,207","0,205","3,974"
86,"1,575","-1,834","-0,253","0,284","-0,316","5,735","-0,095","-0,359","0,696","0,169","0,445","1,059","2,987","1,756","-0,469","0,362","-0,520","2,033","1,311","0,514","4,962"
87,"0,249","-4,282","0,287","0,512","-0,482","4,011","0,632","-0,676","-0,528","0,169","0,572","1,402","1,403","0,129","0,172","0,081","-0,221","1,659","1,614","0,626","4,906"
88,"-0,165","-4,058","0,519","0,089","-0,266","2,561","0,866","-0,706","-0,722","0,169","0,464","1,637","1,274","-0,425","0,430","0,333","-0,094","0,806","1,577","0,360","4,030"
89,"1,135","-1,837","-0,009","0,150","-0,480","1,037","0,972","-0,816","-1,019","0,230","-0,036","1,692","1,287","-1,941","0,538","0,610","0,147","-0,371","1,349","0,280","2,961"
90,"3,169","-1,574","-1,217","0,047","-0,497","-0,241","1,044","-0,536","-0,821","0,474","-0,392","1,433","2,820","-2,962","1,058","0,739","-0,194","-1,077","1,241","-0,073","1,859"
91,"1,823","-1,886","-0,720","0,377","-0,585","-0,691","0,990","-0,516","-0,698","0,779","-0,733","1,039","2,744","-2,335","2,124","0,540","-0,602","-1,511","0,686","-0,288","0,268"
92,"0,020","-3,151","-0,296","0,487","-0,609","-0,086","1,080","-0,489","-0,150","1,449","-0,944","0,467","1,574","-2,032","1,149","0,227","-1,103","-1,299","0,335","-0,389","-0,853"
93,"0,065","-2,819","0,217","0,721","-0,463","1,296","1,309","-0,473","0,701","1,632","-0,914","0,196","1,489","-0,646","0,812","0,163","-1,270","-1,225","0,190","-0,525","-1,382"
94,"0,831","-1,267","-0,489","0,133","-0,569","1,595","0,785","-0,278","2,306","1,266","-0,899","0,060","1,427","-0,638","1,347","0,192","-1,165","-0,865","0,510","-0,512","-1,010"
95,"0,294","1,390","-0,482","0,026","-0,557","1,787","0,439","-0,278","2,696","0,656","-0,550","0,126","1,182","-2,556","1,960","0,451","-0,811","-0,400","0,666","-0,404","-0,209"
96,"2,019","0,976","-1,159","-0,018","-0,469","1,234","0,654","-0,427","2,152","0,291","-0,185","0,057","1,226","-4,185","1,928","0,179","-0,548","-0,144","0,740","-0,410","0,116"
97,"1,451","2,008","-1,226","0,190","-0,191","0,771","0,595","-0,482","1,050","0,108","0,185","0,180","1,436","-4,557","2,431","0,211","-0,223","0,110","0,718","-0,314","1,060"
98,"0,522","0,464","-0,417","0,068","-0,130","0,777","0,860","-0,480","0,293","0,169","0,426","0,481","1,792","-6,635","3,303","-0,053","-0,123","0,308","1,122","-0,164","1,964"
99,"-0,278","1,419","-0,233","-0,046","0,105","1,630","0,236","-0,708","0,055","0,291","0,640","0,532","0,649","-5,307","2,226","-0,183","-0,391","-0,254","1,904","0,148","3,117"
100,"2,369","1,624","-0,551","0,038","-0,076","2,676","0,010","-0,774","-0,726","0,169","0,526","0,574","0,901","-5,421","1,659","0,394","-0,664","-1,223","2,102","0,525","3,422"
101,"2,062","2,357","-1,369","0,006","-0,435","3,804","0,006","-0,543","-0,826","0,352","0,291","0,466","3,251","-6,484","2,629","0,729","-0,942","-2,212","2,567","0,732","4,303"
102,"1,021","0,669","0,240","-0,006","-0,580","4,426","-0,009","-0,467","0,029","0,718","0,092","0,279","3,414","-6,857","3,439","0,963","-1,202","-2,744","2,360","0,710","3,733"
103,"0,351","0,399","-0,787","-0,084","-0,640","3,456","-0,095","-0,479","0,716","1,144","-0,414","0,141","2,806","-5,423","2,394","1,436","-0,947","-2,618","2,258","0,594","2,737"
104,"-0,396","1,080","0,252","-0,703","-0,435","1,838","-0,658","-0,647","0,464","1,388","-0,734","-0,196","3,007","-4,766","1,990","1,190","-1,172","-2,533","1,944","0,105","1,108"
105,"0,703","0,804","-0,088","-1,082","-0,461","-0,581","-0,810","-0,675","-0,080","1,144","-0,933","-0,382","4,547","-4,809","2,440","1,202","-1,416","-2,618","2,378","-0,237","-0,151"
106,"1,924","-1,099","-0,834","-0,862","-0,342","-1,648","-0,773","-0,442","-0,552","0,839","-0,924","-0,710","4,893","-3,769","2,554","1,335","-1,712","-2,666","1,854","-0,250","-1,037"
107,"-0,721","-2,633","0,478","-0,346","-0,381","-1,319","-0,445","-0,430","-1,253","0,473","-0,659","-0,873","4,402","-2,491","2,374","0,963","-1,431","-1,954","1,204","-0,113","-2,039"
108,"-1,571","-2,294","1,023","-0,235","-0,709","-0,695","-0,082","-0,561","-1,313","0,534","-0,554","-0,587","2,954","0,903","1,000","0,594","-0,859","-0,635","0,879","-0,227","-2,504"
109,"-0,408","-0,954","-0,371","-0,206","-0,687","-0,331","-0,025","-0,942","-1,378","0,412","-0,246","-0,636","1,150","2,645","0,319","0,804","-0,377","0,376","0,948","-0,276","-2,293"
110,"1,583","-0,316","-0,100","0,123","-0,608","-0,056","-0,314","-0,772","-1,080","0,169","0,031","-0,413","0,133","2,559","-0,548","0,783","0,030","0,518","1,044","-0,282","-1,446"
111,"1,488","2,512","-1,883","0,130","-0,710","-0,725","-0,415","-0,769","-1,818","-0,014","0,350","-0,076","2,357","-0,170","1,017","0,990","-0,153","0,286","1,743","-0,277","-0,761"
112,"0,533","2,420","-0,040","0,250","-0,223","-0,764","-0,840","-0,397","-1,794","0,047","0,501","-0,197","2,968","-0,666","0,358","0,880","-0,581","-0,469","1,320","-0,117","-0,673"
113,"1,575","0,574","-0,713","0,284","-0,136","-0,343","-0,523","-0,238","-1,589","0,169","0,386","-0,154","3,274","-1,633","1,201","0,829","-0,690","-0,557","1,270","-0,087","-0,421"
114,"1,537","-0,329","-0,457","0,328","-0,164","0,206","-0,214","-0,410","-1,516","0,290","0,239","-0,555","2,768","-0,224","1,308","0,348","-0,728","-0,653","0,855","0,081","-0,140"
115,"-0,680","-1,088","-0,071","0,565","-0,306","0,870","0,345","-0,622","-1,326","0,290","-0,024","-0,913","1,838","3,067","0,448","0,376","-0,750","-0,980","0,680","0,147","0,039"
116,"-1,744","-0,593","0,486","0,757","-0,481","0,988","0,375","-0,655","-0,766","0,412","-0,328","-1,385","0,252","2,961","-0,130","0,504","-0,790","-1,763","0,804","-0,082","0,120"
117,"-0,727","0,141","-0,233","0,370","-0,361","-0,030","-0,017","-0,306","-0,121","0,412","-0,714","-1,373","1,748","0,951","0,540","0,606","-0,699","-2,273","0,924","-0,162","0,079"
118,"1,484","1,946","-0,739","0,507","-0,151","-0,606","-0,209","-0,395","-0,281","0,534","-0,871","-1,445","2,775","-1,742","1,972","0,452","-0,598","-1,929","1,459","-0,217","-0,249"
119,"1,849","3,077","-1,898","0,488","-0,166","-0,848","-0,251","-0,522","-1,063","0,961","-0,864","-1,253","3,649","-1,562","0,750","0,337","-0,873","-1,943","0,963","0,143","-0,494"
120,"1,089","3,722","-0,304","0,198","-0,033","-0,649","-0,031","-0,470","-1,516","0,900","-0,636","-1,337","3,784","-0,925","1,061","0,100","-0,905","-2,018","1,091","0,128","-0,364"
121,"2,040","1,007","-1,485","0,269","-0,208","-0,522","0,181","-0,689","-2,111","0,656","-0,500","-1,322","2,424","-0,313","1,305","0,059","-0,940","-1,529","0,915","0,194","-0,185"
122,"0,173","0,816","-0,737","0,116","-0,186","-0,143","0,321","-0,816","-2,902","0,229","-0,214","-1,428","1,704","1,793","-0,542","0,112","-0,776","-1,467","0,682","0,282","0,052"
123,"-0,163","-0,369","0,076","0,010","-0,357","0,060","0,471","-0,914","-3,512","-0,076","-0,015","-1,241","1,631","1,648","0,668","-0,073","-0,288","-1,585","0,492","0,105","-0,068"
124,"-0,347","-1,711","0,064","0,395","-0,525","0,284","0,524","-0,754","-3,665","0,046","0,211","-0,805","0,573","1,374","0,182","-0,275","-0,433","-1,330","0,780","-0,162","-0,436"
125,"-1,091","-2,233","0,730","0,450","-0,407","0,211","0,312","-0,414","-3,090","0,046","0,082","-0,627","-0,554","2,572","-1,184","0,100","-0,477","-1,409","0,577","-0,277","-0,906"
126,"-0,461","-2,855","0,577","0,436","-0,540","0,037","0,335","-0,346","-2,669","0,595","0,088","-0,434","-0,430","3,097","-1,261","-0,030","-0,619","-1,285","0,262","-0,304","-1,143"
127,"-0,542","-2,166","0,043","0,078","-0,520","-0,610","0,383","-0,200","-1,768","1,083","-0,033","-0,585","-0,872","3,291","-1,037","0,098","-0,587","-1,356","0,007","-0,160","-1,447"
128,"-1,193","-1,574","0,523","0,510","-0,318","-1,331","0,218","-0,025","-0,303","1,083","-0,159","-0,928","-1,874","2,666","-1,310","0,177","-0,429","-0,882","-0,105","-0,073","-1,214"
129,"-0,646","-2,072","0,376","0,318","-0,568","-1,423","0,242","-0,137","0,147","0,778","-0,416","-1,093","-1,788","1,838","-1,419","-0,031","0,127","-0,014","-0,049","-0,174","-1,309"
130,"-0,672","-0,172","0,197","0,214","-0,265","-0,452","0,337","-0,155","-0,350","-0,015","-0,614","-1,280","-1,326","1,622","-0,987","-0,023","0,392","0,538","0,013","0,019","-1,320"
131,"0,160","-0,346","0,293","0,282","-0,335","0,404","0,298","-0,152","-1,091","0,168","-0,726","-1,758","-1,504","2,682","-1,956","-0,244","0,336","0,272","0,392","-0,240","-0,977"
132,"0,098","0,255","-0,635","-0,011","-0,449","0,558","0,153","-0,160","-1,515","0,229","-0,618","-1,993","-2,247","0,629","-0,946","-0,330","0,094","-0,095","0,583","-0,041","-0,800"
133,"-1,195","2,317","0,166","0,185","-0,256","0,714","-0,168","-0,148","-1,808","0,595","-0,618","-1,994","-1,765","-0,055","-1,165","0,146","-0,270","-0,553","0,456","-0,276","-0,901"
134,"0,771","1,615","-1,114","-0,088","-0,034","0,355","-0,380","-0,235","-2,340","0,839","-0,419","-1,807","-0,948","0,216","-1,283","0,283","-0,418","-1,420","0,760","-0,221","-0,935"
