Index,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z
20,"0,889","0,442","0,124","0,000","0,970","-0,236","0,059","0,000","0,966","-0,256","0,034","0,000","0,974","-0,226","-0,013","0,000","0,881","0,434","-0,190","0,001","0,792","0,577","-0,198","-0,004","0,799","0,584","0,145","0,003"
21,"0,888","0,442","0,127","-0,001","0,970","-0,236","0,061","0,001","0,965","-0,258","0,035","0,000","0,974","-0,225","-0,010","0,000","0,882","0,433","-0,188","0,001","0,793","0,576","-0,199","-0,002","0,798","0,585","0,146","0,003"
22,"0,887","0,444","0,125","0,000","0,970","-0,238","0,059","0,000","0,966","-0,256","0,034","0,000","0,974","-0,227","-0,011","0,000","0,881","0,435","-0,186","-0,001","0,792","0,577","-0,201","-0,002","0,798","0,584","0,148","0,002"
23,"0,888","0,443","0,123","0,001","0,970","-0,235","0,059","0,000","0,966","-0,254","0,036","0,001","0,974","-0,226","-0,009","0,001","0,881","0,435","-0,188","0,000","0,793","0,575","-0,202","0,000","0,797","0,585","0,146","0,003"
24,"0,887","0,445","0,125","0,000","0,970","-0,237","0,057","0,000","0,966","-0,256","0,035","0,000","0,974","-0,226","-0,012","0,000","0,882","0,433","-0,187","0,000","0,792","0,576","-0,200","-0,002","0,798","0,585","0,149","0,001"
25,"0,888","0,443","0,124","0,001","0,971","-0,234","0,056","0,000","0,967","-0,254","0,035","0,000","0,975","-0,223","-0,012","0,000","0,881","0,435","-0,186","-0,001","0,791","0,577","-0,202","0,000","0,798","0,585","0,146","0,003"
26,"0,887","0,445","0,124","0,001","0,970","-0,237","0,057","0,000","0,966","-0,256","0,035","0,000","0,974","-0,225","-0,011","0,000","0,880","0,437","-0,188","0,000","0,791","0,578","-0,200","-0,002","0,799","0,583","0,147","0,002"
27,"0,887","0,445","0,127","-0,001","0,969","-0,239","0,059","0,000","0,966","-0,255","0,033","0,000","0,974","-0,224","-0,014","0,000","0,881","0,435","-0,188","0,001","0,792","0,577","-0,202","-0,001","0,798","0,585","0,147","0,002"
28,"0,888","0,443","0,125","0,000","0,969","-0,239","0,056","-0,001","0,966","-0,257","0,033","0,000","0,975","-0,224","-0,011","0,000","0,882","0,433","-0,188","0,001","0,792","0,575","-0,204","0,001","0,798","0,584","0,149","0,001"
29,"0,889","0,441","0,125","0,000","0,969","-0,239","0,059","0,000","0,967","-0,255","0,033","0,000","0,974","-0,226","-0,013","0,000","0,881","0,434","-0,190","0,001","0,792","0,576","-0,202","0,000","0,799","0,584","0,147","0,002"
30,"0,889","0,441","0,125","0,000","0,969","-0,239","0,059","0,000","0,966","-0,255","0,033","0,000","0,974","-0,226","-0,013","0,000","0,881","0,434","-0,189","0,001","0,793","0,575","-0,202","0,000","0,799","0,584","0,147","0,002"
31,"0,888","0,442","0,125","0,000","0,969","-0,239","0,059","0,000","0,966","-0,255","0,033","0,000","0,974","-0,226","-0,013","0,000","0,881","0,434","-0,189","0,001","0,793","0,575","-0,202","0,000","0,799","0,584","0,147","0,002"
32,"0,888","0,442","0,125","0,000","0,969","-0,239","0,059","0,000","0,966","-0,255","0,033","0,000","0,974","-0,226","-0,013","0,000","0,881","0,434","-0,189","0,001","0,793","0,575","-0,202","0,000","0,799","0,583","0,147","0,002"
33,"0,888","0,442","0,125","0,000","0,969","-0,239","0,059","0,000","0,966","-0,255","0,033","0,000","0,974","-0,226","-0,013","0,000","0,881","0,434","-0,189","0,001","0,793","0,576","-0,202","0,000","0,799","0,583","0,147","0,002"
34,"0,888","0,442","0,125","0,000","0,969","-0,239","0,059","0,000","0,966","-0,256","0,033","0,000","0,974","-0,226","-0,012","0,000","0,881","0,434","-0,189","0,001","0,792","0,575","-0,202","0,000","0,799","0,583","0,147","0,002"
35,"0,888","0,442","0,125","0,000","0,969","-0,238","0,059","0,000","0,966","-0,256","0,034","0,000","0,974","-0,226","-0,012","0,000","0,881","0,434","-0,188","0,001","0,793","0,575","-0,202","0,000","0,799","0,583","0,148","0,001"
36,"0,888","0,442","0,125","0,000","0,969","-0,238","0,059","0,000","0,966","-0,256","0,034","0,000","0,974","-0,226","-0,012","0,000","0,881","0,434","-0,188","0,001","0,793","0,575","-0,202","0,001","0,799","0,583","0,148","0,001"
37,"0,888","0,442","0,125","0,000","0,969","-0,238","0,059","0,000","0,966","-0,256","0,034","0,000","0,974","-0,226","-0,012","0,000","0,881","0,434","-0,188","0,001","0,792","0,575","-0,202","0,001","0,799","0,583","0,148","0,001"
38,"0,888","0,442","0,125","0,000","0,969","-0,238","0,059","0,000","0,966","-0,256","0,034","0,000","0,974","-0,226","-0,012","0,000","0,881","0,434","-0,188","0,001","0,792","0,575","-0,203","0,001","0,799","0,583","0,148","0,001"
39,"0,888","0,442","0,125","0,000","0,969","-0,238","0,059","0,000","0,966","-0,256","0,034","0,000","0,974","-0,226","-0,012","0,000","0,881","0,434","-0,188","0,000","0,792","0,575","-0,203","0,001","0,799","0,583","0,148","0,001"
40,"0,888","0,442","0,125","0,000","0,970","-0,238","0,059","0,000","0,966","-0,256","0,034","0,000","0,974","-0,225","-0,011","0,000","0,881","0,434","-0,188","0,000","0,792","0,575","-0,203","0,001","0,799","0,583","0,147","0,001"
41,"1,000","0,000","0,001","0,003","1,000","-0,001","-0,001","0,003","1,000","0,003","0,002","0,003","1,000","-0,002","-0,002","0,003","1,000","-0,001","-0,001","0,003","1,000","0,001","0,001","0,003","1,000","0,001","0,002","0,003"
42,"1,000","0,000","0,001","0,003","1,000","-0,001","-0,001","0,003","1,000","-0,001","0,002","0,003","1,000","-0,002","-0,002","0,003","1,000","-0,001","0,001","0,003","1,000","-0,002","0,003","0,003","1,000","0,001","0,002","0,003"
43,"1,000","-0,002","0,001","0,003","1,000","-0,004","0,000","0,003","1,000","-0,001","0,002","0,003","1,000","-0,002","-0,002","0,003","1,000","-0,001","0,002","0,003","1,000","-0,002","0,003","0,003","1,000","0,000","0,002","0,003"
44,"1,000","0,000","0,001","0,003","1,000","-0,001","-0,001","0,003","1,000","0,000","0,002","0,003","1,000","-0,001","-0,002","0,003","1,000","-0,001","0,001","0,003","1,000","-0,002","0,002","0,003","1,000","0,000","0,002","0,003"
45,"1,000","0,000","0,001","0,003","1,000","-0,001","-0,001","0,003","1,000","0,000","0,002","0,003","1,000","-0,001","-0,002","0,003","1,000","-0,001","0,001","0,003","1,000","-0,002","0,002","0,003","1,000","0,000","0,002","0,003"
46,"1,000","0,001","0,001","0,003","1,000","-0,001","-0,001","0,003","1,000","0,001","0,002","0,003","1,000","0,001","-0,002","0,003","1,000","-0,001","0,001","0,003","1,000","-0,002","0,001","0,003","1,000","0,001","0,002","0,003"
47,"1,000","0,000","0,001","0,003","1,000","-0,001","0,000","0,003","1,000","0,001","0,002","0,003","1,000","-0,001","-0,002","0,003","1,000","-0,001","0,001","0,003","1,000","-0,002","0,001","0,003","1,000","0,000","0,002","0,003"
48,"1,000","0,001","0,000","0,003","1,000","-0,001","-0,001","0,003","1,000","0,001","0,002","0,003","1,000","0,001","-0,002","0,003","1,000","-0,001","0,001","0,003","1,000","-0,001","0,001","0,003","1,000","0,001","0,002","0,003"
49,"1,000","0,000","0,001","0,003","1,000","-0,001","0,000","0,003","1,000","0,000","0,002","0,003","1,000","0,000","-0,002","0,003","1,000","-0,001","0,001","0,003","1,000","-0,001","0,001","0,003","1,000","0,001","0,002","0,003"
50,"1,000","0,000","0,001","0,003","1,000","-0,001","0,000","0,003","1,000","0,000","0,001","0,003","1,000","0,001","-0,002","0,003","1,000","-0,001","0,001","0,003","1,000","-0,001","0,001","0,003","1,000","0,001","0,002","0,003"
51,"1,000","-0,002","-0,001","0,003","1,000","-0,002","-0,003","0,003","1,000","0,003","0,000","0,003","1,000","0,001","-0,005","0,003","1,000","-0,003","-0,001","0,003","1,000","0,002","0,001","0,003","1,000","-0,001","-0,001","0,003"
52,"1,000","0,000","0,001","0,003","1,000","-0,001","0,000","0,003","1,000","0,002","0,003","0,003","1,000","0,000","-0,002","0,003","1,000","0,000","-0,001","0,003","1,000","0,002","0,004","0,003","1,000","0,001","-0,003","0,003"
53,"1,000","-0,002","0,003","0,003","1,000","0,002","0,000","0,003","1,000","0,000","0,000","0,003","1,000","0,002","-0,004","0,003","1,000","0,000","0,002","0,003","1,000","-0,001","0,002","0,003","1,000","0,000","0,000","0,003"
54,"1,000","0,001","0,001","0,003","1,000","0,004","0,002","0,003","1,000","-0,002","-0,002","0,003","1,000","0,005","-0,003","0,003","1,000","-0,003","0,003","0,003","1,000","0,001","0,000","0,003","1,000","0,002","-0,003","0,003"
55,"1,000","0,000","-0,002","0,003","1,000","0,001","0,000","0,003","1,000","0,001","-0,001","0,003","1,000","0,003","-0,003","0,003","1,000","-0,001","0,000","0,003","1,000","0,000","-0,003","0,003","1,000","-0,001","-0,002","0,003"
56,"1,000","0,002","0,000","0,003","1,000","-0,002","-0,001","0,003","1,000","-0,002","-0,001","0,003","1,000","0,000","-0,001","0,003","1,000","0,001","-0,003","0,003","1,000","-0,001","0,000","0,003","1,000","0,001","0,000","0,003"
57,"1,000","0,000","-0,002","0,003","1,000","-0,004","0,002","0,003","1,000","0,000","0,001","0,003","1,000","0,000","0,002","0,003","1,000","-0,001","0,000","0,003","1,000","0,001","-0,003","0,003","1,000","0,003","-0,003","0,003"
58,"1,000","0,003","-0,001","0,003","1,000","-0,001","0,000","0,003","1,000","-0,003","0,001","0,003","1,000","-0,003","0,003","0,003","1,000","0,002","0,000","0,003","1,000","0,000","0,000","0,003","1,000","0,002","0,000","0,003"
59,"1,000","0,000","-0,002","0,003","1,000","-0,003","-0,002","0,003","1,000","-0,001","-0,002","0,003","1,000","0,000","0,002","0,003","1,000","0,000","0,002","0,003","1,000","-0,003","-0,001","0,003","1,000","0,004","0,001","0,003"
60,"1,000","0,003","-0,003","0,003","1,000","-0,002","0,001","0,003","1,000","-0,003","0,001","0,003","1,000","0,000","-0,001","0,003","1,000","0,000","-0,001","0,003","1,000","-0,002","-0,003","0,003","1,000","0,001","0,001","0,003"
61,"1,000","0,000","-0,004","0,003","1,000","-0,005","-0,001","0,003","1,000","0,000","0,000","0,003","1,000","0,002","0,000","0,003","1,000","0,000","0,002","0,003","1,000","0,001","-0,002","0,003","1,000","-0,001","0,002","0,003"
62,"1,000","-0,001","-0,001","0,003","1,000","-0,002","-0,001","0,003","1,000","0,001","-0,003","0,003","1,000","0,004","0,003","0,003","1,000","-0,003","0,000","0,003","1,000","-0,001","0,001","0,003","1,000","-0,004","0,004","0,003"
63,"1,000","0,001","0,001","0,003","1,000","0,000","-0,003","0,003","1,000","0,000","0,000","0,003","1,000","0,001","0,003","0,003","1,000","-0,005","0,001","0,003","1,000","0,002","0,001","0,003","1,000","-0,001","0,004","0,003"
64,"1,000","0,002","-0,002","0,003","1,000","-0,001","0,000","0,003","1,000","-0,002","0,001","0,003","1,000","0,001","0,006","0,003","1,000","-0,003","0,002","0,003","1,000","-0,001","0,003","0,003","1,000","-0,003","0,002","0,003"
65,"1,000","0,003","0,001","0,003","1,000","0,002","-0,001","0,003","1,000","0,000","0,000","0,003","1,000","0,003","0,004","0,003","1,000","0,000","0,000","0,003","1,000","0,002","0,002","0,003","1,000","0,000","0,003","0,003"
66,"1,000","0,004","-0,002","0,003","1,000","0,000","0,001","0,003","1,000","-0,002","0,001","0,003","1,000","0,005","0,003","0,003","1,000","0,000","0,003","0,003","1,000","0,001","-0,001","0,003","1,000","0,003","0,004","0,003"
67,"1,000","0,002","-0,001","0,003","1,000","0,002","0,000","0,003","1,000","0,001","0,001","0,003","1,000","0,003","0,001","0,003","1,000","0,000","0,000","0,003","1,000","0,004","0,001","0,003","1,000","0,003","0,001","0,003"
68,"1,000","0,004","0,000","0,003","1,000","0,003","0,003","0,003","1,000","0,002","0,004","0,003","1,000","0,001","0,004","0,003","1,000","-0,002","0,001","0,003","1,000","0,001","0,001","0,003","1,000","0,004","-0,002","0,003"
69,"1,000","0,002","-0,002","0,003","1,000","0,002","0,000","0,003","1,000","0,003","0,001","0,003","1,000","0,002","0,001","0,003","1,000","0,000","0,000","0,003","1,000","0,000","-0,001","0,003","1,000","0,003","0,001","0,003"
70,"1,000","0,003","0,001","0,003","1,000","0,004","0,002","0,002","1,000","0,000","0,002","0,003","1,000","0,002","-0,002","0,003","1,000","0,003","0,002","0,003","1,000","0,001","0,002","0,003","1,000","0,001","0,001","0,003"
71,"1,000","0,003","0,001","0,003","1,000","0,004","0,002","0,002","1,000","0,000","0,002","0,002","1,000","0,001","-0,002","0,003","1,000","0,003","0,002","0,003","1,000","0,001","0,002","0,003","1,000","0,001","0,001","0,002"
72,"1,000","0,003","0,001","0,003","1,000","0,003","0,002","0,002","1,000","0,001","0,002","0,002","1,000","0,001","-0,002","0,002","1,000","0,003","0,002","0,003","1,000","0,001","0,002","0,003","1,000","0,001","0,001","0,002"
73,"1,000","0,002","0,001","0,003","1,000","0,003","0,002","0,002","1,000","0,001","0,002","0,002","1,000","0,001","-0,003","0,002","1,000","0,002","0,002","0,003","1,000","0,000","0,002","0,003","1,000","0,001","0,001","0,002"
74,"1,000","0,002","0,001","0,003","1,000","0,003","0,002","0,002","1,000","0,000","0,002","0,002","1,000","0,001","-0,003","0,002","1,000","0,002","0,002","0,003","1,000","0,000","0,002","0,003","1,000","0,002","0,001","0,002"
75,"1,000","0,002","0,001","0,003","1,000","0,002","0,002","0,002","1,000","0,000","0,003","0,002","1,000","0,001","-0,002","0,002","1,000","0,002","0,002","0,003","1,000","0,000","0,003","0,003","1,000","0,001","0,002","0,002"
76,"1,000","0,001","0,001","0,003","1,000","0,002","0,002","0,002","1,000","0,000","0,003","0,002","1,000","0,001","-0,002","0,002","1,000","0,001","0,002","0,003","1,000","0,000","0,003","0,003","1,000","0,001","0,002","0,002"
77,"1,000","0,001","0,000","0,003","1,000","0,002","0,002","0,002","1,000","0,000","0,003","0,002","1,000","0,001","-0,002","0,002","1,000","0,001","0,002","0,003","1,000","0,000","0,003","0,003","1,000","0,001","0,003","0,002"
78,"1,000","0,001","0,000","0,003","1,000","0,002","0,002","0,002","1,000","-0,001","0,003","0,003","1,000","0,001","-0,002","0,002","1,000","0,001","0,002","0,003","1,000","0,000","0,003","0,003","1,000","0,001","0,003","0,002"
79,"1,000","0,001","0,000","0,003","1,000","0,001","0,002","0,002","1,000","-0,001","0,003","0,003","1,000","0,000","-0,002","0,002","1,000","0,001","0,002","0,003","1,000","-0,001","0,003","0,003","1,000","0,001","0,003","0,002"
80,"1,000","0,001","0,000","0,003","1,000","0,001","0,002","0,002","1,000","-0,001","0,002","0,003","1,000","0,000","-0,002","0,002","1,000","0,000","0,001","0,003","1,000","-0,001","0,004","0,003","1,000","0,001","0,003","0,002"
81,"1,000","0,001","0,000","0,003","1,000","0,001","0,002","0,002","1,000","-0,001","0,002","0,003","1,000","0,000","-0,002","0,002","1,000","0,000","0,001","0,003","1,000","-0,001","0,004","0,003","1,000","0,001","0,003","0,002"
82,"1,000","0,001","0,000","0,003","1,000","0,000","0,001","0,002","1,000","0,000","0,002","0,003","1,000","0,000","-0,002","0,003","1,000","0,000","0,001","0,003","1,000","-0,002","0,003","0,003","1,000","0,001","0,003","0,002"
83,"1,000","0,001","0,000","0,003","1,000","0,000","0,001","0,002","1,000","0,000","0,002","0,003","1,000","0,000","-0,002","0,003","1,000","0,000","0,001","0,003","1,000","-0,002","0,003","0,003","1,000","0,001","0,003","0,002"
84,"1,000","0,001","0,000","0,003","1,000","0,001","0,001","0,002","1,000","0,000","0,002","0,003","1,000","0,000","-0,002","0,003","1,000","0,000","0,002","0,003","1,000","-0,002","0,003","0,003","1,000","0,001","0,003","0,002"
85,"1,000","0,001","0,001","0,003","1,000","0,000","0,001","0,002","1,000","0,000","0,002","0,003","1,000","0,000","-0,001","0,003","1,000","0,000","0,002","0,003","1,000","-0,002","0,002","0,003","1,000","0,001","0,003","0,002"
86,"1,000","0,001","0,001","0,003","1,000","0,000","0,001","0,003","1,000","0,000","0,002","0,003","1,000","0,000","-0,001","0,003","1,000","0,001","0,001","0,003","1,000","-0,002","0,002","0,003","1,000","0,001","0,003","0,003"
87,"1,000","0,001","0,001","0,003","1,000","0,000","0,001","0,003","1,000","0,001","0,002","0,003","1,000","0,000","-0,001","0,003","1,000","0,000","0,001","0,003","1,000","-0,002","0,001","0,003","1,000","0,001","0,002","0,003"
88,"1,000","0,001","0,000","0,003","1,000","0,000","0,001","0,003","1,000","0,001","0,002","0,003","1,000","0,000","-0,001","0,003","1,000","0,000","0,001","0,003","1,000","-0,002","0,001","0,003","1,000","0,001","0,002","0,003"
89,"1,000","0,001","0,000","0,003","1,000","0,000","0,000","0,003","1,000","0,001","0,001","0,003","1,000","0,000","-0,001","0,003","1,000","0,000","0,001","0,003","1,000","-0,002","0,001","0,003","1,000","0,001","0,002","0,003"
90,"1,000","0,001","0,000","0,003","1,000","0,000","0,000","0,003","1,000","0,000","0,001","0,003","1,000","-0,001","0,000","0,003","1,000","0,000","0,001","0,003","1,000","-0,002","0,000","0,003","1,000","0,001","0,002","0,003"
91,"1,000","0,002","0,000","0,003","1,000","0,000","0,000","0,003","1,000","0,000","0,001","0,003","1,000","-0,001","-0,001","0,003","1,000","0,000","0,001","0,003","1,000","-0,002","0,000","0,004","1,000","0,001","0,002","0,003"
92,"1,000","0,002","0,000","0,003","1,000","0,000","0,000","0,003","1,000","0,000","0,001","0,003","1,000","-0,001","-0,001","0,003","1,000","0,000","0,001","0,003","1,000","-0,001","0,000","0,004","1,000","0,001","0,002","0,003"
93,"1,000","0,002","0,000","0,003","1,000","0,000","0,000","0,003","1,000","0,000","0,001","0,003","1,000","-0,001","-0,001","0,003","1,000","0,000","0,000","0,003","1,000","-0,002","-0,001","0,004","1,000","0,001","0,001","0,003"
94,"1,000","0,002","-0,001","0,003","1,000","0,000","-0,001","0,003","1,000","0,000","0,001","0,003","1,000","-0,001","-0,001","0,003","1,000","-0,001","0,001","0,003","1,000","-0,002","-0,001","0,004","1,000","0,001","0,002","0,003"
95,"1,000","0,002","-0,001","0,003","1,000","-0,001","-0,001","0,003","1,000","0,000","0,001","0,003","1,000","-0,001","-0,001","0,003","1,000","-0,001","0,000","0,003","1,000","-0,001","-0,001","0,004","1,000","0,001","0,001","0,003"
96,"1,000","0,002","-0,001","0,003","1,000","-0,001","-0,001","0,003","1,000","0,000","0,001","0,003","1,000","-0,001","-0,001","0,003","1,000","-0,001","0,001","0,003","1,000","-0,001","-0,001","0,004","1,000","0,001","0,001","0,003"
97,"1,000","0,002","-0,001","0,003","1,000","0,000","-0,001","0,003","1,000","0,001","0,001","0,003","1,000","-0,001","0,000","0,003","1,000","-0,001","0,001","0,003","1,000","-0,001","-0,002","0,004","1,000","0,001","0,001","0,003"
98,"1,000","0,003","-0,001","0,003","1,000","0,000","-0,001","0,003","1,000","0,001","0,001","0,003","1,000","0,000","0,000","0,003","1,000","-0,001","0,001","0,003","1,000","-0,001","-0,001","0,004","1,000","0,001","0,001","0,003"
99,"1,000","0,002","-0,001","0,003","1,000","0,000","-0,001","0,003","1,000","0,001","0,001","0,003","1,000","-0,001","0,000","0,003","1,000","0,000","0,001","0,003","1,000","-0,001","-0,001","0,004","1,000","0,000","0,001","0,003"
100,"1,000","0,002","-0,001","0,003","1,000","0,000","-0,001","0,003","1,000","0,001","0,001","0,003","1,000","-0,001","0,000","0,003","1,000","0,000","0,000","0,003","1,000","-0,001","-0,001","0,004","1,000","0,000","0,000","0,003"
101,"1,000","0,002","-0,001","0,003","1,000","0,000","0,000","0,003","1,000","0,000","0,001","0,003","1,000","-0,001","0,000","0,003","1,000","0,000","0,000","0,003","1,000","0,000","-0,001","0,004","1,000","0,000","0,000","0,003"
102,"1,000","0,002","-0,001","0,003","1,000","0,000","0,000","0,003","1,000","0,000","0,000","0,003","1,000","-0,001","0,000","0,003","1,000","-0,001","0,000","0,003","1,000","0,000","-0,001","0,004","1,000","0,000","0,000","0,003"
103,"1,000","0,002","-0,001","0,003","1,000","0,000","-0,001","0,003","1,000","0,000","0,001","0,003","1,000","-0,001","0,000","0,003","1,000","-0,001","0,000","0,003","1,000","-0,001","-0,001","0,004","1,000","-0,001","0,000","0,003"
104,"1,000","0,002","-0,001","0,003","1,000","-0,001","-0,001","0,003","1,000","0,000","0,001","0,003","1,000","-0,001","0,000","0,003","1,000","-0,001","0,000","0,003","1,000","-0,001","-0,001","0,004","1,000","-0,001","0,000","0,003"
105,"1,000","0,002","-0,001","0,003","1,000","0,000","0,000","0,003","1,000","0,000","0,001","0,003","1,000","-0,001","0,000","0,003","1,000","0,000","0,000","0,003","1,000","-0,001","-0,001","0,004","1,000","-0,001","0,000","0,003"
