Index,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z
0,"0,882","0,454","0,129","0,000","0,971","-0,238","0,033","0,000","0,963","-0,267","0,041","0,000","0,956","-0,294","-0,006","0,000","0,882","0,432","-0,189","0,000","0,787","0,587","-0,192","0,000","0,793","0,601","0,103","0,000"
1,"0,882","0,453","0,129","0,000","0,971","-0,238","0,033","0,000","0,963","-0,267","0,041","0,000","0,956","-0,294","-0,006","0,000","0,882","0,432","-0,189","0,000","0,787","0,587","-0,191","0,000","0,792","0,601","0,106","0,000"
2,"0,882","0,453","0,129","0,000","0,971","-0,238","0,034","0,000","0,963","-0,267","0,041","0,000","0,956","-0,294","-0,005","0,000","0,883","0,430","-0,189","0,000","0,787","0,587","-0,191","0,000","0,792","0,601","0,106","0,000"
3,"0,883","0,452","0,129","0,000","0,971","-0,238","0,033","0,000","0,963","-0,266","0,041","0,000","0,957","-0,291","-0,005","0,000","0,882","0,432","-0,189","0,000","0,789","0,584","-0,190","0,000","0,792","0,601","0,105","0,000"
4,"0,882","0,453","0,130","0,000","0,971","-0,238","0,033","0,000","0,963","-0,267","0,041","0,000","0,957","-0,292","-0,005","0,000","0,882","0,432","-0,189","0,000","0,789","0,584","-0,191","0,000","0,792","0,601","0,105","0,000"
5,"0,882","0,453","0,130","0,000","0,971","-0,237","0,032","0,000","0,963","-0,266","0,041","0,000","0,957","-0,291","-0,006","0,000","0,882","0,432","-0,189","0,000","0,789","0,584","-0,191","0,000","0,793","0,601","0,105","0,000"
6,"0,882","0,453","0,130","0,000","0,971","-0,237","0,032","0,000","0,963","-0,266","0,041","0,000","0,957","-0,292","-0,005","0,000","0,882","0,432","-0,189","0,000","0,789","0,584","-0,191","0,000","0,793","0,600","0,105","0,000"
7,"0,882","0,452","0,129","0,000","0,971","-0,237","0,032","0,000","0,963","-0,266","0,041","0,000","0,957","-0,291","-0,006","0,000","0,882","0,432","-0,189","0,000","0,789","0,584","-0,191","0,000","0,793","0,600","0,104","0,000"
8,"0,882","0,453","0,129","0,000","0,971","-0,237","0,032","0,000","0,963","-0,266","0,041","0,000","0,957","-0,291","-0,006","0,000","0,882","0,432","-0,189","0,000","0,789","0,584","-0,191","0,000","0,793","0,600","0,104","0,000"
9,"0,882","0,453","0,129","0,000","0,971","-0,236","0,032","0,000","0,963","-0,266","0,041","0,000","0,957","-0,291","-0,006","0,000","0,882","0,432","-0,189","0,000","0,789","0,584","-0,191","0,000","0,793","0,600","0,103","0,000"
10,"0,883","0,451","0,130","-0,001","0,971","-0,237","0,029","-0,001","0,963","-0,265","0,038","-0,001","0,957","-0,289","-0,005","0,000","0,881","0,434","-0,189","0,000","0,788","0,585","-0,193","0,001","0,792","0,601","0,101","0,002"
11,"0,882","0,453","0,132","-0,001","0,971","-0,237","0,032","0,000","0,964","-0,264","0,041","0,000","0,957","-0,291","-0,007","0,000","0,882","0,432","-0,191","0,001","0,788","0,586","-0,191","0,000","0,791","0,603","0,100","0,003"
12,"0,881","0,455","0,131","-0,001","0,972","-0,235","0,032","0,000","0,963","-0,265","0,038","-0,001","0,958","-0,288","-0,006","0,000","0,883","0,430","-0,190","0,001","0,789","0,584","-0,192","0,001","0,792","0,601","0,101","0,002"
13,"0,881","0,456","0,128","0,001","0,972","-0,232","0,033","0,000","0,964","-0,264","0,035","-0,001","0,957","-0,290","-0,005","0,000","0,882","0,432","-0,190","0,001","0,787","0,585","-0,194","0,002","0,793","0,600","0,102","0,001"
14,"0,882","0,455","0,126","0,002","0,972","-0,235","0,031","0,000","0,963","-0,265","0,038","-0,001","0,957","-0,289","-0,002","0,001","0,882","0,431","-0,192","0,002","0,788","0,584","-0,192","0,001","0,794","0,599","0,105","-0,001"
15,"0,882","0,454","0,128","0,000","0,971","-0,237","0,031","0,000","0,963","-0,265","0,041","0,000","0,957","-0,291","-0,004","0,000","0,883","0,430","-0,190","0,001","0,788","0,585","-0,190","-0,001","0,795","0,598","0,103","0,000"
16,"0,881","0,455","0,129","0,000","0,972","-0,235","0,032","0,000","0,963","-0,266","0,044","0,001","0,957","-0,289","-0,006","0,000","0,883","0,431","-0,188","0,000","0,789","0,585","-0,188","-0,003","0,793","0,600","0,103","0,000"
17,"0,882","0,453","0,128","0,000","0,971","-0,236","0,030","0,000","0,964","-0,264","0,041","0,000","0,958","-0,287","-0,005","0,000","0,882","0,431","-0,190","0,001","0,789","0,585","-0,190","-0,001","0,794","0,599","0,102","0,001"
18,"0,883","0,452","0,130","-0,001","0,972","-0,234","0,030","0,000","0,963","-0,267","0,042","0,000","0,957","-0,289","-0,005","0,000","0,882","0,433","-0,188","0,000","0,790","0,583","-0,191","0,000","0,793","0,600","0,103","0,001"
19,"0,883","0,451","0,127","0,001","0,971","-0,236","0,031","0,000","0,963","-0,265","0,041","0,000","0,957","-0,288","-0,008","-0,001","0,881","0,434","-0,190","0,000","0,788","0,584","-0,192","0,001","0,793","0,601","0,105","-0,001"
20,"0,883","0,452","0,130","-0,001","0,971","-0,237","0,033","0,000","0,963","-0,267","0,040","0,000","0,957","-0,291","-0,008","-0,001","0,882","0,432","-0,191","0,001","0,787","0,585","-0,194","0,002","0,793","0,600","0,103","0,001"
21,"0,882","0,453","0,132","-0,001","0,972","-0,235","0,033","0,000","0,964","-0,265","0,040","0,000","0,956","-0,292","-0,005","0,000","0,882","0,430","-0,192","0,002","0,787","0,587","-0,192","0,000","0,792","0,602","0,103","0,001"
22,"0,882","0,453","0,129","0,000","0,972","-0,232","0,034","0,001","0,963","-0,267","0,040","0,000","0,957","-0,291","-0,008","-0,001","0,882","0,432","-0,191","0,001","0,788","0,585","-0,192","0,000","0,793","0,600","0,103","0,000"
23,"0,882","0,453","0,131","-0,001","0,972","-0,234","0,032","0,000","0,963","-0,265","0,042","0,000","0,957","-0,290","-0,005","0,000","0,883","0,430","-0,190","0,001","0,787","0,586","-0,190","-0,001","0,792","0,601","0,105","-0,001"
24,"0,881","0,454","0,129","0,000","0,972","-0,233","0,030","0,000","0,963","-0,267","0,040","0,000","0,957","-0,290","-0,008","-0,001","0,882","0,432","-0,190","0,000","0,788","0,585","-0,191","0,000","0,793","0,600","0,104","0,000"
25,"0,882","0,453","0,128","0,000","0,971","-0,236","0,030","0,000","0,963","-0,266","0,042","0,000","0,957","-0,291","-0,010","-0,002","0,882","0,432","-0,187","-0,001","0,789","0,583","-0,193","0,002","0,793","0,601","0,102","0,001"
26,"0,882","0,454","0,126","0,002","0,971","-0,238","0,029","-0,001","0,963","-0,265","0,045","0,001","0,956","-0,292","-0,008","-0,001","0,883","0,430","-0,188","0,000","0,789","0,584","-0,191","0,000","0,794","0,599","0,102","0,001"
27,"0,882","0,454","0,129","0,000","0,971","-0,236","0,030","0,000","0,963","-0,267","0,043","0,000","0,957","-0,290","-0,007","-0,001","0,882","0,432","-0,188","0,000","0,788","0,586","-0,192","0,000","0,793","0,601","0,104","0,000"
28,"0,883","0,453","0,127","0,001","0,972","-0,235","0,032","0,000","0,962","-0,269","0,042","0,000","0,957","-0,290","-0,004","0,000","0,883","0,429","-0,189","0,001","0,789","0,585","-0,190","-0,001","0,793","0,601","0,102","0,001"
29,"0,883","0,452","0,130","-0,001","0,971","-0,237","0,032","0,000","0,962","-0,270","0,039","-0,001","0,957","-0,291","-0,006","0,000","0,882","0,431","-0,191","0,001","0,788","0,584","-0,192","0,001","0,794","0,599","0,103","0,000"
30,"0,883","0,452","0,130","-0,001","0,971","-0,237","0,032","0,000","0,962","-0,270","0,040","-0,001","0,957","-0,291","-0,006","0,000","0,882","0,430","-0,191","0,001","0,789","0,584","-0,192","0,001","0,794","0,599","0,103","0,000"
31,"0,883","0,452","0,130","0,000","0,971","-0,237","0,032","0,000","0,962","-0,270","0,040","-0,001","0,957","-0,291","-0,006","0,000","0,882","0,431","-0,191","0,001","0,789","0,584","-0,192","0,000","0,794","0,599","0,104","0,000"
32,"0,882","0,452","0,130","0,000","0,971","-0,237","0,032","0,000","0,962","-0,269","0,040","-0,001","0,957","-0,291","-0,007","0,000","0,882","0,431","-0,191","0,001","0,789","0,584","-0,192","0,000","0,794","0,599","0,104","0,000"
33,"0,882","0,452","0,129","0,000","0,971","-0,236","0,032","0,000","0,962","-0,269","0,040","0,000","0,957","-0,291","-0,006","0,000","0,882","0,431","-0,191","0,001","0,789","0,584","-0,191","0,000","0,794","0,599","0,104","0,000"
34,"0,882","0,453","0,129","0,000","0,971","-0,236","0,032","0,000","0,962","-0,269","0,040","0,000","0,957","-0,291","-0,007","0,000","0,882","0,431","-0,190","0,001","0,789","0,584","-0,191","0,000","0,794","0,599","0,104","0,000"
35,"0,882","0,452","0,130","0,000","0,971","-0,236","0,032","0,000","0,962","-0,269","0,040","0,000","0,957","-0,290","-0,007","0,000","0,882","0,431","-0,190","0,001","0,789","0,584","-0,191","0,000","0,794","0,599","0,104","0,000"
36,"0,882","0,453","0,129","0,000","0,971","-0,236","0,031","0,000","0,962","-0,268","0,040","0,000","0,957","-0,291","-0,006","0,000","0,882","0,431","-0,190","0,001","0,789","0,584","-0,191","0,000","0,794","0,599","0,104","0,000"
37,"0,882","0,453","0,130","0,000","0,971","-0,236","0,032","0,000","0,962","-0,268","0,041","0,000","0,957","-0,290","-0,006","0,000","0,882","0,431","-0,190","0,001","0,789","0,585","-0,191","0,000","0,794","0,599","0,104","0,000"
38,"0,882","0,453","0,130","0,000","0,971","-0,236","0,032","0,000","0,963","-0,268","0,041","0,000","0,957","-0,290","-0,006","0,000","0,882","0,431","-0,190","0,001","0,789","0,584","-0,191","0,000","0,794","0,599","0,104","0,000"
39,"0,882","0,453","0,130","0,000","0,971","-0,235","0,032","0,000","0,963","-0,268","0,041","0,000","0,957","-0,290","-0,006","0,000","0,882","0,431","-0,190","0,001","0,789","0,585","-0,191","0,000","0,794","0,599","0,104","0,000"
40,"0,882","0,453","0,129","0,000","0,971","-0,236","0,032","0,000","0,963","-0,268","0,040","0,000","0,957","-0,290","-0,006","0,000","0,882","0,432","-0,190","0,000","0,788","0,585","-0,191","0,000","0,794","0,600","0,103","0,000"
41,"1,000","-0,002","0,000","0,002","1,000","0,001","-0,002","0,002","1,000","-0,001","0,000","0,002","1,000","-0,001","0,003","0,002","1,000","-0,001","-0,001","0,002","1,000","0,003","-0,001","0,002","1,000","0,000","-0,001","0,002"
42,"1,000","-0,002","0,000","0,002","1,000","0,001","0,000","0,002","1,000","-0,001","0,000","0,002","1,000","-0,001","0,003","0,002","1,000","-0,001","0,001","0,002","1,000","0,001","-0,001","0,002","1,000","0,000","0,001","0,002"
43,"1,000","-0,002","0,000","0,002","1,000","0,001","0,000","0,002","1,000","-0,001","0,002","0,002","1,000","-0,001","0,003","0,002","1,000","-0,004","0,001","0,002","1,000","0,001","-0,001","0,002","1,000","0,000","0,001","0,002"
44,"1,000","0,000","0,000","0,002","1,000","0,001","0,000","0,002","1,000","-0,001","0,000","0,002","1,000","0,000","0,002","0,002","1,000","-0,001","-0,001","0,002","1,000","0,001","-0,001","0,002","1,000","0,001","0,000","0,002"
45,"1,000","0,000","0,000","0,002","1,000","0,000","0,000","0,002","1,000","-0,001","0,000","0,002","1,000","0,000","0,002","0,002","1,000","-0,001","0,000","0,002","1,000","0,001","-0,001","0,002","1,000","0,001","0,000","0,002"
46,"1,000","0,000","0,000","0,002","1,000","0,000","0,000","0,002","1,000","0,001","0,000","0,002","1,000","0,000","0,001","0,002","1,000","-0,001","-0,001","0,002","1,000","0,001","-0,001","0,002","1,000","0,002","0,000","0,002"
47,"1,000","0,000","0,000","0,002","1,000","0,000","0,000","0,002","1,000","0,001","0,000","0,002","1,000","0,000","0,001","0,002","1,000","-0,001","0,000","0,002","1,000","0,001","-0,001","0,002","1,000","0,001","0,000","0,002"
48,"1,000","0,000","0,000","0,002","1,000","0,000","0,000","0,002","1,000","0,001","0,000","0,002","1,000","0,000","0,000","0,002","1,000","0,000","0,000","0,002","1,000","0,001","-0,001","0,002","1,000","0,001","0,000","0,002"
49,"1,000","0,000","0,000","0,002","1,000","0,000","0,000","0,002","1,000","0,001","0,000","0,002","1,000","0,000","0,000","0,002","1,000","0,000","0,000","0,002","1,000","0,001","-0,001","0,002","1,000","0,001","0,000","0,002"
50,"1,000","0,000","0,000","0,002","1,000","0,000","0,000","0,002","1,000","0,001","0,000","0,002","1,000","0,000","0,000","0,002","1,000","0,000","-0,001","0,002","1,000","0,001","-0,001","0,002","1,000","0,001","-0,001","0,002"
51,"1,000","0,001","0,003","0,002","1,000","0,000","0,003","0,002","1,000","-0,001","-0,002","0,002","1,000","-0,003","-0,002","0,002","1,000","0,002","0,001","0,002","1,000","0,003","0,001","0,002","1,000","-0,001","0,001","0,002"
52,"1,000","0,000","0,000","0,002","1,000","-0,001","0,000","0,002","1,000","0,002","-0,001","0,002","1,000","0,000","-0,001","0,002","1,000","-0,001","0,001","0,002","1,000","0,003","-0,002","0,002","1,000","0,001","-0,001","0,002"
53,"1,000","0,002","-0,003","0,002","1,000","0,002","-0,001","0,002","1,000","0,000","0,001","0,002","1,000","-0,002","0,001","0,002","1,000","0,002","0,001","0,002","1,000","0,000","-0,003","0,002","1,000","-0,002","-0,003","0,002"
54,"1,000","0,000","0,000","0,002","1,000","-0,001","-0,001","0,002","1,000","0,003","0,000","0,002","1,000","0,000","-0,001","0,002","1,000","0,000","-0,002","0,002","1,000","-0,001","0,000","0,002","1,000","0,000","0,000","0,002"
55,"1,000","-0,002","-0,002","0,002","1,000","-0,004","0,001","0,002","1,000","0,001","-0,001","0,002","1,000","-0,001","0,002","0,002","1,000","0,000","0,001","0,002","1,000","0,002","-0,002","0,002","1,000","-0,001","-0,003","0,002"
56,"1,000","0,000","0,000","0,002","1,000","-0,001","0,000","0,002","1,000","-0,002","0,001","0,002","1,000","0,000","-0,001","0,002","1,000","0,003","0,002","0,002","1,000","-0,001","-0,001","0,002","1,000","-0,001","0,000","0,002"
57,"1,000","-0,002","0,001","0,002","1,000","0,001","-0,002","0,002","1,000","0,001","-0,001","0,002","1,000","-0,003","-0,003","0,002","1,000","0,000","0,001","0,002","1,000","0,001","-0,003","0,002","1,000","0,002","-0,002","0,002"
58,"1,000","0,000","-0,001","0,002","1,000","0,000","0,000","0,002","1,000","0,004","-0,002","0,002","1,000","-0,001","-0,001","0,002","1,000","-0,002","-0,002","0,002","1,000","-0,002","-0,002","0,002","1,000","-0,001","-0,001","0,002"
59,"1,000","0,002","0,002","0,002","1,000","-0,002","0,003","0,002","1,000","0,001","-0,002","0,002","1,000","-0,003","-0,002","0,002","1,000","0,000","0,000","0,002","1,000","-0,004","0,000","0,002","1,000","-0,001","0,002","0,002"
60,"1,000","0,000","0,000","0,002","1,000","-0,001","0,000","0,002","1,000","0,003","0,000","0,002","1,000","-0,001","0,000","0,002","1,000","-0,002","-0,002","0,002","1,000","-0,001","-0,001","0,002","1,000","0,000","-0,001","0,002"
61,"1,000","0,000","0,003","0,002","1,000","-0,002","-0,003","0,002","1,000","0,001","0,002","0,002","1,000","0,002","0,000","0,002","1,000","-0,005","-0,002","0,002","1,000","0,002","0,000","0,002","1,000","-0,003","-0,002","0,002"
62,"1,000","-0,001","0,000","0,002","1,000","-0,001","0,000","0,002","1,000","0,003","-0,001","0,002","1,000","-0,001","-0,002","0,002","1,000","-0,002","0,000","0,002","1,000","-0,001","-0,002","0,002","1,000","-0,001","0,000","0,002"
63,"1,000","0,000","-0,003","0,002","1,000","-0,001","-0,003","0,002","1,000","0,000","0,001","0,002","1,000","-0,003","0,000","0,002","1,000","0,000","0,002","0,002","1,000","0,001","0,000","0,002","1,000","0,002","-0,001","0,002"
64,"1,000","0,000","0,000","0,002","1,000","0,002","-0,002","0,002","1,000","0,003","0,002","0,002","1,000","0,000","0,000","0,002","1,000","0,000","-0,001","0,002","1,000","-0,001","-0,001","0,002","1,000","0,002","0,002","0,002"
65,"1,000","0,002","-0,002","0,002","1,000","0,001","0,000","0,002","1,000","0,002","-0,001","0,002","1,000","0,001","-0,002","0,002","1,000","0,000","0,002","0,002","1,000","0,000","0,002","0,002","1,000","0,001","-0,001","0,002"
66,"1,000","0,000","0,000","0,002","1,000","0,002","0,003","0,002","1,000","0,004","-0,003","0,002","1,000","-0,001","0,000","0,002","1,000","-0,003","0,002","0,002","1,000","-0,002","-0,001","0,002","1,000","0,000","0,002","0,002"
67,"1,000","0,003","-0,001","0,002","1,000","-0,001","0,002","0,002","1,000","0,004","0,000","0,002","1,000","-0,001","0,002","0,002","1,000","-0,002","-0,001","0,002","1,000","0,000","-0,004","0,002","1,000","-0,003","0,001","0,002"
68,"1,000","0,000","-0,002","0,002","1,000","0,002","0,002","0,002","1,000","0,001","0,002","0,002","1,000","-0,003","0,000","0,002","1,000","0,000","0,001","0,002","1,000","-0,003","-0,002","0,002","1,000","0,000","0,001","0,002"
69,"1,000","0,003","-0,002","0,002","1,000","0,000","0,000","0,002","1,000","0,001","0,005","0,002","1,000","0,000","0,001","0,002","1,000","0,002","0,003","0,002","1,000","0,000","0,000","0,002","1,000","-0,003","0,001","0,002"
70,"1,000","0,000","0,000","0,002","1,000","-0,003","0,002","0,002","1,000","0,001","0,002","0,002","1,000","0,001","-0,001","0,002","1,000","-0,001","0,003","0,002","1,000","-0,001","-0,003","0,002","1,000","0,000","0,002","0,002"
71,"1,000","0,000","0,000","0,002","1,000","-0,003","0,002","0,002","1,000","0,001","0,002","0,002","1,000","0,001","-0,001","0,002","1,000","0,000","0,003","0,002","1,000","-0,001","-0,002","0,002","1,000","0,000","0,002","0,002"
72,"1,000","0,000","0,000","0,002","1,000","-0,002","0,002","0,002","1,000","0,001","0,001","0,002","1,000","0,001","-0,001","0,002","1,000","0,000","0,002","0,002","1,000","-0,001","-0,002","0,002","1,000","0,000","0,002","0,002"
73,"1,000","0,001","0,000","0,002","1,000","-0,002","0,002","0,002","1,000","0,001","0,001","0,002","1,000","0,000","-0,001","0,002","1,000","0,000","0,002","0,002","1,000","-0,001","-0,002","0,002","1,000","0,000","0,002","0,002"
74,"1,000","0,000","0,000","0,002","1,000","-0,002","0,001","0,002","1,000","0,001","0,001","0,002","1,000","0,000","-0,001","0,002","1,000","0,000","0,002","0,002","1,000","-0,001","-0,002","0,002","1,000","0,000","0,002","0,002"
75,"1,000","0,000","0,000","0,002","1,000","-0,002","0,002","0,002","1,000","0,001","0,001","0,002","1,000","0,000","0,000","0,002","1,000","0,000","0,002","0,002","1,000","-0,001","-0,002","0,002","1,000","0,000","0,002","0,002"
76,"1,000","0,000","0,000","0,002","1,000","-0,002","0,001","0,002","1,000","0,001","0,000","0,002","1,000","0,000","-0,001","0,002","1,000","0,000","0,001","0,002","1,000","-0,001","-0,002","0,002","1,000","-0,001","0,003","0,002"
77,"1,000","0,000","0,000","0,002","1,000","-0,001","0,002","0,002","1,000","0,001","0,000","0,002","1,000","-0,001","0,000","0,002","1,000","0,000","0,002","0,002","1,000","-0,001","-0,002","0,002","1,000","-0,001","0,003","0,002"
78,"1,000","0,000","-0,001","0,002","1,000","-0,001","0,002","0,002","1,000","0,000","0,000","0,002","1,000","-0,001","0,000","0,002","1,000","-0,001","0,002","0,002","1,000","-0,002","-0,002","0,002","1,000","-0,001","0,003","0,002"
79,"1,000","0,000","-0,001","0,002","1,000","-0,001","0,002","0,002","1,000","0,001","0,000","0,002","1,000","-0,001","0,000","0,002","1,000","-0,001","0,001","0,002","1,000","-0,001","-0,002","0,002","1,000","-0,002","0,003","0,002"
80,"1,000","0,000","0,000","0,002","1,000","-0,001","0,001","0,002","1,000","0,000","0,000","0,002","1,000","-0,001","0,000","0,002","1,000","0,000","0,001","0,002","1,000","-0,001","-0,001","0,002","1,000","-0,002","0,003","0,002"
81,"1,000","0,000","0,000","0,002","1,000","-0,001","0,001","0,002","1,000","0,000","0,001","0,002","1,000","-0,001","0,000","0,002","1,000","-0,001","0,001","0,002","1,000","-0,001","-0,002","0,002","1,000","-0,001","0,002","0,002"
82,"1,000","0,000","0,000","0,002","1,000","-0,001","0,001","0,002","1,000","0,000","0,001","0,002","1,000","-0,001","0,000","0,002","1,000","0,000","0,001","0,002","1,000","-0,001","-0,002","0,002","1,000","-0,001","0,002","0,002"
83,"1,000","0,000","-0,001","0,002","1,000","0,000","0,001","0,002","1,000","0,001","0,001","0,002","1,000","-0,001","0,000","0,002","1,000","-0,001","0,001","0,002","1,000","-0,001","-0,002","0,002","1,000","-0,001","0,002","0,002"
84,"1,000","0,000","0,000","0,002","1,000","0,000","0,001","0,002","1,000","0,001","0,001","0,002","1,000","-0,001","0,000","0,002","1,000","-0,001","0,001","0,002","1,000","-0,001","-0,002","0,002","1,000","-0,001","0,001","0,002"
85,"1,000","0,000","0,000","0,002","1,000","0,000","0,001","0,002","1,000","0,001","0,001","0,002","1,000","-0,001","0,000","0,002","1,000","0,000","0,001","0,002","1,000","-0,001","-0,002","0,002","1,000","-0,001","0,001","0,002"
86,"1,000","0,000","-0,001","0,002","1,000","0,000","0,001","0,002","1,000","0,001","0,001","0,002","1,000","-0,001","0,000","0,002","1,000","0,000","0,001","0,002","1,000","0,000","-0,002","0,002","1,000","-0,001","0,001","0,002"
87,"1,000","0,001","-0,001","0,002","1,000","0,000","0,000","0,002","1,000","0,001","0,000","0,002","1,000","-0,001","0,001","0,002","1,000","0,000","0,000","0,002","1,000","0,000","-0,003","0,002","1,000","0,000","0,001","0,002"
88,"1,000","0,001","0,000","0,002","1,000","0,000","0,001","0,002","1,000","0,001","0,000","0,002","1,000","-0,001","0,001","0,002","1,000","0,000","0,000","0,002","1,000","0,000","-0,002","0,002","1,000","0,000","0,001","0,002"
89,"1,000","0,001","0,000","0,002","1,000","0,000","0,000","0,002","1,000","0,001","0,000","0,002","1,000","-0,001","0,001","0,002","1,000","0,000","0,000","0,002","1,000","0,000","-0,003","0,002","1,000","0,000","0,001","0,002"
90,"1,000","0,001","0,000","0,002","1,000","0,001","0,000","0,002","1,000","0,002","0,000","0,002","1,000","-0,001","0,001","0,002","1,000","0,000","0,000","0,002","1,000","0,000","-0,003","0,002","1,000","0,000","0,001","0,002"
91,"1,000","0,001","-0,001","0,002","1,000","0,000","0,000","0,002","1,000","0,001","0,000","0,002","1,000","-0,002","0,001","0,002","1,000","0,000","0,000","0,002","1,000","0,000","-0,003","0,002","1,000","0,000","0,001","0,002"
92,"1,000","0,001","-0,001","0,002","1,000","0,000","0,000","0,002","1,000","0,001","0,001","0,002","1,000","-0,002","0,001","0,002","1,000","0,000","0,000","0,002","1,000","0,000","-0,003","0,002","1,000","0,000","0,001","0,002"
93,"1,000","0,001","0,000","0,002","1,000","0,000","0,000","0,002","1,000","0,001","0,001","0,002","1,000","-0,002","0,001","0,002","1,000","0,001","0,000","0,002","1,000","0,001","-0,003","0,002","1,000","0,001","0,001","0,002"
94,"1,000","0,001","-0,001","0,002","1,000","0,000","0,000","0,002","1,000","0,001","0,001","0,002","1,000","-0,002","0,001","0,002","1,000","0,000","0,000","0,002","1,000","0,001","-0,003","0,002","1,000","0,001","0,001","0,002"
95,"1,000","0,001","-0,001","0,002","1,000","0,000","0,000","0,002","1,000","0,001","0,001","0,002","1,000","-0,002","0,001","0,002","1,000","0,000","0,000","0,002","1,000","0,001","-0,002","0,002","1,000","0,000","0,002","0,002"
96,"1,000","0,001","-0,001","0,002","1,000","0,000","0,000","0,002","1,000","0,001","0,001","0,002","1,000","-0,003","0,001","0,002","1,000","0,000","0,000","0,002","1,000","0,000","-0,002","0,002","1,000","0,000","0,001","0,002"
97,"1,000","0,001","-0,001","0,002","1,000","0,000","0,000","0,002","1,000","0,000","0,001","0,002","1,000","-0,003","0,001","0,002","1,000","0,000","0,000","0,002","1,000","0,000","-0,003","0,002","1,000","0,000","0,001","0,002"
98,"1,000","0,001","-0,001","0,002","1,000","0,000","0,000","0,002","1,000","0,001","0,001","0,002","1,000","-0,003","0,001","0,002","1,000","0,001","0,000","0,002","1,000","0,000","-0,003","0,002","1,000","0,000","0,001","0,002"
99,"1,000","0,001","-0,001","0,002","1,000","0,000","0,000","0,002","1,000","0,001","0,001","0,002","1,000","-0,003","0,001","0,002","1,000","0,000","0,000","0,002","1,000","0,000","-0,002","0,002","1,000","0,000","0,001","0,002"
100,"1,000","0,001","-0,001","0,002","1,000","0,000","0,000","0,002","1,000","0,001","0,001","0,002","1,000","-0,003","0,001","0,002","1,000","0,000","0,000","0,002","1,000","-0,001","-0,002","0,002","1,000","0,000","0,001","0,002"
101,"1,000","0,001","-0,001","0,002","1,000","0,000","0,000","0,002","1,000","0,001","0,002","0,002","1,000","-0,003","0,001","0,002","1,000","0,001","0,000","0,002","1,000","-0,001","-0,002","0,002","1,000","-0,001","0,001","0,002"
102,"1,000","0,000","-0,001","0,002","1,000","0,000","0,000","0,002","1,000","0,001","0,002","0,002","1,000","-0,003","0,001","0,002","1,000","0,001","0,000","0,002","1,000","-0,001","-0,002","0,002","1,000","0,000","0,002","0,002"
103,"1,000","0,000","0,000","0,002","1,000","0,000","0,000","0,002","1,000","0,001","0,002","0,002","1,000","-0,003","0,000","0,002","1,000","0,001","-0,001","0,002","1,000","-0,001","-0,002","0,003","1,000","0,000","0,002","0,002"
104,"1,000","0,001","0,000","0,002","1,000","0,001","0,000","0,002","1,000","0,001","0,002","0,002","1,000","-0,003","0,000","0,002","1,000","0,000","0,000","0,002","1,000","-0,001","-0,002","0,003","1,000","-0,001","0,002","0,002"
105,"1,000","0,000","0,000","0,002","1,000","0,001","0,000","0,002","1,000","0,001","0,002","0,002","1,000","-0,003","0,000","0,002","1,000","0,001","0,000","0,002","1,000","-0,001","-0,001","0,003","1,000","-0,001","0,002","0,002"
106,"1,000","0,000","0,000","0,002","1,000","0,001","0,001","0,002","1,000","0,001","0,002","0,002","1,000","-0,003","0,000","0,002","1,000","0,001","0,000","0,002","1,000","-0,001","-0,001","0,003","1,000","-0,001","0,002","0,002"
107,"1,000","0,000","0,000","0,002","1,000","0,001","0,001","0,002","1,000","0,001","0,002","0,002","1,000","-0,003","0,000","0,002","1,000","0,001","0,001","0,002","1,000","-0,001","-0,002","0,003","1,000","-0,001","0,002","0,002"
108,"1,000","0,000","0,000","0,002","1,000","0,001","0,001","0,002","1,000","0,001","0,002","0,003","1,000","-0,003","0,000","0,002","1,000","0,001","0,001","0,002","1,000","-0,001","-0,002","0,003","1,000","0,000","0,002","0,002"
109,"1,000","0,000","0,000","0,002","1,000","0,001","0,001","0,002","1,000","0,001","0,002","0,003","1,000","-0,002","0,000","0,002","1,000","0,001","0,000","0,002","1,000","-0,001","-0,002","0,003","1,000","0,000","0,002","0,002"
