Index,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z
33,"-0,110","0,205","0,095","0,204","-0,161","0,101","-0,025","0,013","-0,175","0,285","-0,081","0,033","0,054","-0,001","-0,018","0,215","-0,273","-0,735","-0,343","0,106","0,670"
34,"-0,175","0,166","0,055","0,075","0,011","0,026","0,089","-0,117","-0,525","0,459","0,083","0,231","-0,013","0,043","0,013","0,200","-0,316","-0,481","-0,043","0,062","0,475"
35,"-0,116","0,172","0,044","0,242","0,046","-0,178","-0,036","-0,213","-0,689","0,388","0,160","0,530","0,163","0,138","-0,097","0,125","-0,360","-0,230","-0,103","0,094","0,529"
36,"-0,127","0,223","0,012","0,086","-0,074","-0,581","-0,092","-0,166","-0,449","0,318","0,430","0,668","-0,015","0,162","0,079","0,047","-0,270","0,000","-0,045","0,029","0,424"
37,"-0,192","0,183","-0,028","0,128","-0,168","-0,818","-0,210","0,060","-0,242","0,073","0,398","0,742","0,011","0,176","-0,002","0,158","-0,061","0,085","0,131","0,140","0,135"
38,"-0,181","0,016","-0,066","0,015","-0,091","-0,696","-0,267","0,095","-0,061","0,073","0,398","0,742","0,146","0,089","-0,065","0,258","0,070","0,376","0,127","-0,041","-0,040"
39,"0,004","0,302","0,092","-0,041","-0,023","-0,639","-0,393","0,130","-0,190","-0,169","0,313","0,706","0,325","0,267","0,071","0,249","0,041","0,545","-0,003","-0,182","-0,380"
40,"0,035","0,261","-0,103","-0,045","-0,152","-0,683","-0,213","-0,096","-0,398","-0,463","0,230","0,396","0,390","0,582","0,009","0,011","0,098","0,410","-0,007","-0,279","-0,535"
41,"-0,031","0,338","-0,073","-0,228","-0,092","-0,676","-0,397","-0,240","-0,489","-0,695","0,068","0,059","0,575","0,604","0,258","0,083","-0,056","0,301","-0,198","-0,253","-0,834"
42,"-0,102","0,382","-0,094","-0,264","-0,031","-1,114","-0,216","-0,059","-0,529","-0,619","-0,117","-0,323","0,841","0,908","0,168","-0,074","-0,224","-0,043","-0,389","-0,394","-1,172"
43,"0,083","0,552","-0,006","-0,165","-0,254","-1,400","0,085","-0,224","-0,752","-0,737","-0,117","-0,463","0,841","0,908","0,168","-0,104","-0,324","-0,499","-0,385","-0,382","-1,036"
44,"0,063","0,192","0,011","-0,100","-0,185","-1,353","-0,045","-0,296","-1,108","-0,672","-0,114","-0,597","0,809","0,691","0,166","-0,084","-0,501","-0,747","-0,507","-0,214","-0,994"
45,"0,063","0,075","-0,059","-0,057","0,012","-0,828","-0,045","-0,224","-1,060","-0,430","-0,084","-0,535","0,595","0,534","0,160","-0,125","-0,446","-1,090","-0,500","-0,053","-0,735"
46,"0,188","0,121","-0,030","-0,187","0,226","-0,168","0,027","-0,129","-0,583","-0,127","0,002","-0,497","0,257","0,310","0,102","-0,140","-0,205","-0,963","-0,248","0,089","-0,399"
47,"0,182","0,088","-0,081","-0,078","0,122","0,394","0,037","0,025","-0,117","0,173","0,059","-0,378","0,269","0,156","-0,012","-0,160","0,021","-0,751","-0,178","0,263","-0,006"
48,"0,282","0,092","0,124","-0,130","0,199","0,511","0,043","0,013","0,134","0,480","0,147","-0,477","-0,109","-0,010","-0,120","-0,487","0,275","-0,508","-0,110","0,204","0,244"
49,"0,075","0,024","-0,028","-0,089","0,165","0,265","0,043","-0,059","0,086","0,602","0,149","-0,473","0,033","-0,013","-0,166","-0,243","0,048","-0,401","-0,045","0,165","0,411"
50,"0,146","0,097","0,063","-0,155","0,157","0,210","-0,096","-0,070","-0,592","0,406","0,196","-0,096","-0,027","0,115","-0,117","0,010","0,083","-0,556","-0,045","0,249","0,430"
51,"0,032","0,117","0,136","-0,103","0,079","0,093","-0,227","-0,023","-0,972","0,285","0,194","-0,100","0,221","0,129","-0,079","0,084","-0,255","-0,609","-0,110","0,068","0,257"
52,"-0,081","0,020","0,139","-0,117","-0,007","-0,079","-0,281","-0,095","-0,707","-0,026","0,159","0,108","0,202","0,200","0,019","0,017","-0,370","-0,457","0,010","0,088","0,170"
53,"0,009","0,218","0,073","-0,182","-0,076","-0,126","-0,212","-0,024","-0,350","-0,266","0,102","-0,009","0,233","0,417","0,021","-0,190","-0,163","-0,171","0,125","0,063","-0,104"
54,"-0,181","0,133","0,004","-0,071","-0,032","-0,265","-0,392","-0,002","-0,226","-0,386","-0,036","-0,015","0,404","0,511","0,139","-0,133","-0,126","-0,118","-0,065","-0,047","-0,391"
55,"0,052","0,243","-0,021","0,031","-0,126","-0,507","-0,217","0,000","-0,541","-0,556","-0,253","-0,323","0,470","0,586","0,174","-0,264","0,175","-0,118","-0,257","-0,221","-0,781"
56,"-0,073","0,080","-0,120","0,064","0,013","-0,838","-0,223","-0,119","-0,828","-0,615","-0,335","-0,353","0,395","0,786","0,092","-0,137","-0,041","-0,103","-0,325","-0,246","-1,051"
57,"0,046","-0,024","-0,212","-0,024","-0,220","-1,169","-0,229","-0,166","-1,067","-0,607","-0,386","-0,599","0,497","0,840","-0,003","-0,253","0,019","-0,231","-0,448","-0,278","-1,099"
58,"0,131","0,258","-0,259","0,157","-0,099","-1,201","-0,105","-0,285","-1,047","-0,544","-0,302","-0,705","0,559","0,795","0,193","-0,305","-0,004","-0,369","-0,510","-0,227","-1,130"
59,"0,142","0,324","-0,157","0,283","-0,090","-1,151","-0,164","-0,333","-0,974","-0,485","-0,275","-0,648","0,364","0,808","-0,007","-0,266","-0,173","-0,921","-0,694","-0,175","-1,158"
60,"0,131","0,258","-0,259","0,157","-0,099","-1,201","-0,113","-0,284","-1,358","-0,182","-0,134","-0,637","0,652","0,525","0,178","-0,167","-0,440","-1,398","-0,570","-0,278","-1,096"
61,"0,358","0,452","-0,265","0,223","-0,150","-1,138","-0,119","-0,403","-1,645","-0,001","0,060","-0,656","0,490","0,756","-0,020","-0,078","-0,686","-1,741","-0,446","-0,078","-1,008"
62,"0,554","0,337","-0,285","0,186","0,013","-0,849","-0,002","-0,246","-1,803","0,127","0,147","-0,897","0,598","0,655","-0,002","-0,141","-0,553","-1,766","-0,444","-0,014","-0,905"
63,"0,875","0,385","-0,207","0,329","-0,073","-0,601","-0,064","-0,462","-1,945","0,244","0,147","-0,757","0,581","0,846","-0,067","-0,146","-0,518","-1,717","-0,439","-0,105","-0,705"
64,"0,971","0,383","-0,362","0,265","-0,203","-0,639","-0,126","-0,534","-1,992","0,131","0,039","-0,980","0,687","0,864","0,017","-0,227","-0,392","-1,437","-0,377","-0,021","-0,687"
65,"0,758","0,516","-0,424","0,334","-0,065","-0,541","-0,125","-0,522","-1,932","0,011","0,011","-1,039","0,729","1,046","-0,029","-0,207","-0,569","-1,685","-0,381","-0,033","-0,822"
66,"0,727","0,441","-0,299","0,198","-0,151","-0,703","-0,190","-0,498","-2,122","-0,046","-0,098","-1,124","0,861","1,078","-0,026","-0,310","-0,565","-1,997","-0,249","0,005","-0,418"
67,"0,358","0,452","-0,265","0,204","-0,203","-0,634","-0,315","-0,523","-2,238","-0,231","-0,129","-1,048","1,027","0,968","0,010","-0,120","-0,631","-2,084","-0,191","-0,008","-0,556"
68,"0,213","0,163","-0,207","0,133","-0,160","-0,758","-0,378","-0,476","-2,308","-0,411","-0,103","-1,135","0,977","1,061","0,009","0,126","-0,759","-2,048","-0,135","0,083","-0,757"
69,"0,233","0,289","-0,364","0,123","-0,177","-0,878","-0,259","-0,701","-2,515","-0,594","-0,106","-1,141","1,000","0,954","0,090","0,074","-0,781","-2,186","0,108","-0,084","-0,802"
70,"0,381","0,234","-0,271","-0,121","-0,117","-0,866","-0,435","-0,572","-2,164","-0,716","-0,273","-1,065","0,590","0,571","-0,019","-0,067","-0,558","-1,982","0,105","-0,149","-0,906"
71,"0,219","0,196","-0,156","-0,324","-0,092","-1,100","-0,358","-0,501","-1,496","-0,779","-0,247","-1,012","0,561","0,234","-0,087","-0,283","-0,330","-1,562","-0,021","-0,330","-1,078"
72,"0,219","0,196","-0,156","-0,310","-0,006","-0,928","-0,220","-0,358","-0,781","-0,541","-0,219","-0,813","0,007","0,213","-0,181","-0,568","-0,033","-1,046","0,039","-0,446","-1,151"
73,"0,188","0,004","-0,101","-0,391","0,002","-0,428","-0,211","-0,215","-0,374","-0,422","-0,190","-0,754","-0,040","-0,173","-0,217","-0,282","-0,032","-0,723","0,038","-0,174","-1,176"
74,"0,177","0,055","-0,132","-0,311","0,097","-0,201","-0,024","-0,178","-0,199","-0,184","-0,052","-0,609","-0,092","0,039","-0,152","-0,253","0,019","-0,231","-0,141","-0,214","-1,003"
75,"0,171","-0,095","-0,253","-0,127","-0,024","-0,200","-0,089","-0,274","-0,365","-0,069","-0,081","-0,387","-0,068","0,172","-0,167","-0,141","-0,006","-0,054","-0,382","-0,065","-0,874"
76,"0,253","0,044","-0,061","-0,080","-0,109","-0,377","-0,152","-0,095","-0,399","-0,186","-0,026","-0,554","0,062","0,083","-0,001","-0,085","-0,068","0,070","-0,440","-0,001","-0,769"
77,"0,356","0,075","-0,165","-0,031","-0,066","-0,511","0,038","-0,034","-0,105","-0,245","0,002","-0,637","0,148","0,172","0,180","-0,343","-0,068","0,274","-0,675","0,004","-0,408"
78,"0,438","0,097","-0,043","-0,063","-0,265","-0,171","-0,192","-0,049","0,463","-0,249","-0,165","-0,421","0,148","0,172","0,180","-0,421","-0,028","0,539","-0,425","0,030","-0,142"
79,"0,546","0,044","-0,167","-0,034","-0,153","0,182","-0,186","0,070","0,750","-0,377","-0,087","-0,261","0,131","0,123","0,212","-0,555","0,075","0,680","-0,359","-0,061","0,056"
80,"0,546","0,161","-0,097","-0,075","-0,119","0,428","-0,128","0,046","0,629","-0,501","-0,227","-0,130","-0,093","0,001","0,255","-0,424","0,107","0,518","0,017","-0,106","0,435"
81,"0,742","0,046","-0,117","-0,253","-0,051","0,494","-0,075","-0,156","0,233","-0,384","-0,227","0,010","-0,186","0,069","-0,040","-0,098","0,038","0,219","0,330","-0,048","0,750"
82,"0,750","-0,011","-0,446","-0,279","-0,033","0,185","-0,150","-0,274","-0,364","-0,327","-0,228","0,148","-0,228","-0,114","0,007","-0,307","-0,153","-0,263","0,392","-0,016","0,800"
83,"0,827","0,094","-0,304","-0,536","-0,120","0,033","-0,034","-0,130","-0,582","-0,447","-0,256","0,090","-0,276","-0,140","-0,059","-0,228","-0,193","-0,528","0,325","0,042","0,550"
84,"0,432","-0,170","-0,234","-0,378","-0,223","-0,274","-0,032","-0,309","-0,546","-0,386","-0,255","0,092","-0,307","-0,118","-0,158","-0,228","-0,193","-0,528","0,009","0,056","0,118"
85,"-0,027","-0,124","0,007","-0,306","-0,266","-0,150","0,033","-0,273","-0,368","-0,390","-0,312","0,254","-0,418","-0,137","-0,014","-0,294","-0,209","-0,447","-0,118","-0,157","-0,105"
86,"-0,218","-0,209","-0,062","-0,362","-0,257","-0,085","-0,145","-0,167","-0,136","-0,146","-0,199","0,209","-0,391","-0,123","-0,094","-0,182","-0,234","-0,270","-0,429","-0,151","-0,317"
87,"-0,278","-0,333","-0,121","-0,272","-0,146","0,262","-0,134","-0,204","0,306","0,217","-0,167","0,275","-0,324","-0,167","-0,126","-0,395","-0,141","0,172","-0,554","-0,299","-0,437"
88,"-0,254","-0,201","0,083","-0,428","-0,164","0,587","-0,314","-0,050","0,466","0,346","-0,244","0,114","-0,293","-0,189","-0,027","-0,427","0,192","0,532","-0,305","-0,254","-0,256"
89,"-0,297","-0,225","0,176","-0,248","-0,043","0,555","-0,431","-0,135","0,672","0,467","-0,133","0,065","-0,310","-0,238","0,005","-0,439","0,298","0,681","-0,181","-0,054","-0,168"
90,"-0,303","-0,258","0,125","-0,328","-0,137","0,328","-0,186","-0,062","0,714","0,224","-0,027","0,004","-0,119","-0,215","0,025","-0,446","0,185","0,836","0,132","-0,048","0,180"
91,"-0,189","-0,278","0,052","-0,462","0,026","0,192","-0,246","-0,122","0,727","-0,016","-0,138","-0,087","-0,146","-0,229","0,106","-0,503","0,098","0,819","0,018","0,062","0,474"
92,"-0,166","-0,380","0,116","-0,446","-0,008","0,381","-0,066","-0,073","0,651","-0,321","-0,143","-0,096","-0,298","-0,393","-0,110","-0,665","-0,035","0,524","-0,105","-0,022","0,457"
93,"-0,107","-0,373","0,105","-0,499","-0,181","0,472","0,179","0,001","0,693","-0,560","-0,200","-0,213","-0,101","-0,525","0,024","-0,708","-0,079","0,252","-0,102","-0,042","0,541"
94,"0,191","-0,340","0,050","-0,377","-0,241","0,470","-0,003","-0,120","0,721","-0,499","-0,308","-0,158","-0,471","-0,367","-0,163","-0,287","-0,081","0,363","0,077","-0,138","0,381"
95,"0,112","-0,590","0,148","-0,489","-0,164","0,592","-0,003","0,071","0,746","-0,508","-0,257","0,088","-0,311","-0,718","0,197","-0,276","-0,003","0,158","-0,042","0,010","0,507"
96,"0,178","-0,550","0,187","-0,423","-0,216","0,655","-0,058","0,058","0,998","-0,331","-0,340","0,338","-0,812","-0,952","0,038","-0,303","0,061","0,561","-0,040","-0,010","0,591"
97,"0,101","-0,656","0,046","-0,357","-0,207","0,711","0,022","0,225","1,834","-0,392","-0,286","0,309","-1,133","-1,366","0,044","-0,467","0,262","1,155","0,142","0,042","0,555"
98,"0,297","-0,771","0,025","-0,454","-0,104","1,013","0,107","0,438","2,909","-0,213","-0,285","0,451","-1,042","-1,277","-0,002","-0,695","0,646","1,688","0,270","-0,016","0,803"
99,"0,200","-0,769","0,181","-0,448","-0,156","1,082","-0,073","0,460","3,033","0,032","-0,198","0,351","-0,993","-1,010","-0,032","-0,591","0,692","1,964","0,328","0,055","0,686"
100,"0,135","-0,808","0,141","-0,439","-0,079","1,194","-0,024","0,295","2,505","0,343","-0,383","0,249","-1,027","-1,108","0,032","-0,401","0,293","2,039","0,207","0,003","0,721"
101,"0,155","-0,448","0,124","-0,439","-0,079","1,194","-0,159","0,307","1,946","0,226","-0,328","0,082","-0,858","-1,097","-0,094","-0,275","0,261","1,997","0,329","-0,216","0,711"
102,"0,089","-0,488","0,084","-0,363","-0,113","1,377","-0,286","0,198","1,722","0,104","-0,220","0,025","-0,552","-0,851","-0,135","-0,331","0,274","1,909","0,144","-0,197","0,632"
103,"0,149","-0,365","0,143","-0,374","-0,070","1,249","-0,224","-0,064","1,648","-0,138","-0,195","-0,064","-0,310","-0,478","0,101","-0,245","0,113","1,580","0,017","-0,242","0,447"
104,"0,138","-0,314","0,112","-0,338","-0,113","0,943","-0,116","-0,182","1,047","-0,453","-0,012","0,175","-0,356","-0,384","-0,128","-0,332","0,259","0,943","-0,228","-0,139","0,389"
105,"0,143","-0,398","0,092","-0,176","-0,086","0,678","-0,131","-0,109","0,473","-0,701","0,037","0,277","-0,213","-0,388","-0,173","-0,288","0,104","0,306","-0,468","-0,178","0,563"
106,"-0,081","-0,097","0,069","-0,144","-0,257","0,329","-0,139","-0,251","0,067","-0,770","0,033","0,548","-0,148","-0,312","-0,139","-0,131","-0,261","-0,096","-0,715","-0,191","0,433"
107,"-0,260","-0,351","-0,038","-0,169","-0,300","0,028","-0,142","-0,478","-0,137","-0,652","0,033","0,688","-0,232","-0,077","-0,172","-0,167","-0,475","-0,397","-0,719","-0,152","0,265"
108,"-0,178","-0,212","0,154","-0,189","-0,274","-0,221","-0,023","-0,369","-0,224","-0,283","-0,015","0,589","-0,194","-0,256","0,040","-0,099","-0,310","-0,584","-0,597","-0,152","0,262"
109,"-0,243","-0,251","0,114","-0,234","-0,309","-0,027","-0,143","-0,347","-0,101","0,024","0,018","0,517","-0,114","-0,214","-0,203","0,013","-0,335","-0,407","-0,291","-0,035","0,326"
110,"-0,189","-0,395","-0,018","-0,098","-0,283","0,144","-0,197","-0,288","0,199","0,217","-0,112","0,248","0,123","-0,404","-0,019","-0,241","-0,420","-0,217","0,010","-0,132","0,163"
111,"-0,206","-0,377","-0,100","-0,286","-0,232","0,090","-0,133","-0,264","0,318","0,289","-0,298","0,003","-0,068","-0,068","-0,070","-0,457","-0,192","0,203","0,254","-0,131","0,157"
112,"-0,326","-0,390","-0,078","-0,297","-0,188","-0,039","-0,138","-0,371","0,090","0,291","-0,215","-0,105","0,088","-0,143","0,014","-0,672","0,086","0,588","0,251","-0,196","0,054"
113,"-0,303","-0,375","0,055","-0,178","-0,317","-0,092","-0,141","-0,263","0,007","0,230","-0,216","-0,107","-0,137","-0,264","0,057","-0,606","0,102","0,507","0,004","-0,209","-0,076"
114,"-0,206","-0,377","-0,100","-0,302","-0,197","-0,099","-0,137","-0,228","0,186","0,049","-0,300","-0,141","-0,191","-0,135","-0,123","-0,599","-0,019","0,443","-0,120","-0,189","-0,157"
115,"-0,184","-0,479","-0,037","-0,352","-0,240","0,035","-0,134","-0,335","0,270","-0,010","-0,218","-0,251","-0,310","-0,238","0,005","-0,398","-0,006","0,150","-0,182","-0,222","-0,207"
116,"-0,028","-0,357","-0,133","-0,402","-0,284","0,169","-0,196","-0,216","0,247","-0,188","-0,219","-0,393","-0,351","-0,181","-0,045","-0,262","-0,293","0,066","-0,062","-0,338","-0,281"
117,"-0,124","-0,355","0,022","-0,468","-0,232","0,105","-0,133","-0,192","0,366","-0,489","-0,221","-0,539","-0,095","-0,082","0,010","-0,241","-0,420","-0,217","0,001","-0,221","-0,212"
118,"-0,047","-0,483","0,024","-0,470","-0,111","0,088","-0,076","-0,227","0,185","-0,552","-0,306","-0,433","-0,059","-0,103","-0,119","-0,223","-0,462","-0,486","0,005","-0,041","-0,037"
119,"-0,112","-0,406","0,054","-0,582","-0,095","0,219","-0,203","-0,276","-0,052","-0,615","-0,225","-0,406","0,124","-0,164","-0,115","-0,227","-0,427","-0,436","-0,050","-0,048","0,184"
120,"-0,095","-0,424","0,136","-0,485","-0,095","0,644","-0,264","-0,276","-0,050","-0,562","-0,118","-0,185","0,023","-0,218","-0,020","-0,430","-0,255","-0,200","-0,109","-0,067","0,270"
121,"-0,084","-0,592","0,098","-0,515","-0,105","1,018","-0,082","-0,286","-0,114","-0,323","-0,007","-0,094","-0,201","-0,100","-0,074","-0,579","0,038","0,104","-0,228","0,081","0,396"
122,"-0,053","-0,166","0,183","-0,560","-0,140","1,212","-0,198","-0,228","0,188","0,043","-0,056","-0,056","-0,232","-0,077","-0,172","-0,534","0,231","0,270","-0,221","-0,030","0,680"
123,"-0,078","-0,442","0,219","-0,294","0,025","1,476","-0,196","-0,145","0,295","0,226","-0,163","0,002","-0,141","-0,228","-0,122","-0,589","0,010","0,273","-0,161","-0,062","0,627"
124,"0,089","-0,488","0,084","-0,359","-0,044","1,429","-0,072","-0,132","0,352","0,224","-0,191","0,084","-0,285","-0,105","-0,010","-0,450","-0,079","0,048","-0,094","-0,256","0,890"
125,"0,172","-0,583","0,137","-0,279","0,050","1,656","-0,013","-0,215","0,243","0,222","-0,165","0,139","-0,170","-0,122","0,025","-0,461","-0,157","0,253","-0,154","-0,088","0,930"
126,"-0,030","-0,501","0,106","-0,212","-0,001","1,720","0,053","-0,167","0,481","-0,020","-0,250","0,103","-0,119","-0,215","0,025","-0,480","0,070","0,465","-0,152","0,028","1,002"
127,"-0,047","-0,366","0,094","-0,238","0,016","1,411","-0,065","-0,204","0,615","0,045","-0,412","0,048","-0,064","-0,104","0,109","-0,545","0,103","0,511","-0,101","0,210","0,600"
128,"-0,101","-0,457","0,086","-0,207","-0,077","0,309","-0,133","-0,132","0,354","-0,014","-0,384","-0,035","0,003","-0,148","0,077","-0,403","-0,020","0,235","-0,108","0,049","0,341"
129,"-0,064","-0,349","0,011","-0,213","-0,066","-0,495","0,107","-0,094","0,216","-0,010","-0,437","-0,145","-0,247","-0,043","0,105","-0,450","-0,079","0,048","-0,114","0,024","0,070"
130,"-0,104","-0,229","-0,135","-0,106","-0,092","-0,686","-0,077","-0,108","0,161","-0,193","-0,330","-0,204","-0,064","-0,104","0,109","-0,205","-0,206","0,084","-0,115","0,075","0,037"
131,"-0,218","-0,326","-0,132","-0,056","-0,067","-0,076","-0,078","-0,179","0,113","-0,377","-0,252","-0,181","-0,124","0,024","0,157","-0,124","-0,147","-0,252","-0,055","0,127","0,004"
