Index,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z
15,"0,881","0,460","0,106","0,000","0,977","-0,215","0,006","0,000","0,968","-0,237","0,080","0,000","1,000","0,019","-0,013","0,000","0,879","0,443","-0,178","0,001","0,794","0,579","-0,184","0,000","0,802","0,588","0,107","0,000"
16,"0,881","0,462","0,108","-0,001","0,976","-0,217","0,007","0,000","0,968","-0,239","0,078","0,000","1,000","0,022","-0,013","0,000","0,880","0,442","-0,175","-0,001","0,795","0,579","-0,183","-0,001","0,800","0,590","0,106","0,000"
17,"0,881","0,461","0,105","0,000","0,977","-0,215","0,006","0,000","0,967","-0,240","0,081","0,000","1,000","0,020","-0,011","0,000","0,880","0,441","-0,178","0,001","0,794","0,580","-0,183","-0,002","0,801","0,588","0,107","-0,001"
18,"0,882","0,459","0,107","-0,001","0,976","-0,216","0,004","-0,001","0,968","-0,240","0,078","0,000","1,000","0,018","-0,013","0,000","0,879","0,443","-0,175","-0,001","0,793","0,580","-0,185","0,000","0,800","0,590","0,107","0,000"
19,"0,881","0,461","0,106","0,000","0,977","-0,214","0,005","0,000","0,968","-0,237","0,079","0,000","1,000","0,016","-0,013","0,000","0,879","0,444","-0,173","-0,002","0,794","0,580","-0,183","-0,001","0,802","0,589","0,106","0,000"
20,"0,882","0,459","0,107","-0,001","0,976","-0,216","0,003","-0,001","0,968","-0,240","0,080","0,000","1,000","0,019","-0,012","0,000","0,879","0,443","-0,175","-0,001","0,795","0,578","-0,184","-0,001","0,801","0,589","0,108","-0,001"
21,"0,883","0,457","0,108","-0,002","0,977","-0,213","0,004","-0,001","0,968","-0,238","0,082","0,001","1,000","0,022","-0,012","0,000","0,880","0,442","-0,173","-0,001","0,795","0,579","-0,182","-0,002","0,801","0,588","0,110","-0,003"
22,"0,882","0,459","0,107","-0,001","0,977","-0,215","0,006","0,000","0,968","-0,237","0,079","0,000","1,000","0,019","-0,011","0,000","0,879","0,444","-0,175","-0,001","0,794","0,580","-0,183","-0,002","0,802","0,588","0,107","-0,001"
23,"0,883","0,458","0,105","0,000","0,977","-0,212","0,004","-0,001","0,968","-0,239","0,080","0,000","1,000","0,021","-0,013","0,000","0,880","0,441","-0,176","0,000","0,794","0,579","-0,185","0,000","0,800","0,590","0,108","-0,001"
24,"0,882","0,460","0,105","0,000","0,977","-0,215","0,004","-0,001","0,967","-0,241","0,078","-0,001","1,000","0,024","-0,011","0,000","0,879","0,441","-0,178","0,001","0,793","0,581","-0,184","-0,001","0,801","0,588","0,110","-0,003"
25,"0,882","0,459","0,107","-0,001","0,977","-0,213","0,005","-0,001","0,968","-0,238","0,078","0,000","1,000","0,023","-0,014","0,000","0,880","0,442","-0,175","0,000","0,793","0,580","-0,186","0,001","0,800","0,590","0,109","-0,002"
26,"0,881","0,461","0,108","-0,001","0,977","-0,215","0,006","0,000","0,968","-0,239","0,080","0,000","1,000","0,021","-0,012","0,000","0,881","0,439","-0,176","0,000","0,794","0,579","-0,184","0,000","0,800","0,590","0,106","0,000"
27,"0,881","0,461","0,105","0,000","0,977","-0,212","0,006","0,000","0,968","-0,237","0,082","0,001","1,000","0,024","-0,011","0,000","0,880","0,442","-0,175","0,000","0,793","0,581","-0,184","-0,001","0,799","0,592","0,106","0,001"
28,"0,882","0,459","0,106","-0,001","0,977","-0,214","0,008","0,000","0,969","-0,235","0,079","0,000","1,000","0,022","-0,014","0,000","0,880","0,443","-0,173","-0,002","0,792","0,582","-0,185","0,000","0,799","0,592","0,103","0,002"
29,"0,883","0,458","0,108","-0,002","0,977","-0,212","0,007","0,000","0,968","-0,238","0,080","0,000","1,000","0,021","-0,011","0,000","0,879","0,444","-0,175","-0,001","0,792","0,582","-0,183","-0,002","0,800","0,590","0,105","0,001"
30,"0,883","0,458","0,108","-0,002","0,977","-0,212","0,007","0,000","0,968","-0,238","0,080","0,000","1,000","0,021","-0,011","0,000","0,879","0,444","-0,175","-0,001","0,792","0,582","-0,183","-0,002","0,800","0,590","0,105","0,001"
31,"0,882","0,458","0,108","-0,002","0,977","-0,211","0,007","0,000","0,968","-0,238","0,079","0,000","1,000","0,021","-0,012","0,000","0,879","0,444","-0,175","-0,001","0,792","0,582","-0,183","-0,002","0,800","0,590","0,105","0,001"
32,"0,882","0,458","0,108","-0,002","0,977","-0,211","0,007","0,000","0,968","-0,237","0,079","0,000","1,000","0,021","-0,012","0,000","0,879","0,444","-0,175","-0,001","0,792","0,582","-0,183","-0,002","0,800","0,590","0,106","0,001"
33,"0,882","0,458","0,108","-0,001","0,977","-0,211","0,007","0,000","0,968","-0,238","0,079","0,000","1,000","0,022","-0,012","0,000","0,879","0,444","-0,175","-0,001","0,792","0,582","-0,183","-0,002","0,800","0,590","0,106","0,000"
34,"0,882","0,458","0,108","-0,001","0,977","-0,211","0,007","0,000","0,968","-0,238","0,079","0,000","1,000","0,022","-0,012","0,000","0,879","0,444","-0,175","-0,001","0,792","0,582","-0,184","-0,001","0,800","0,590","0,106","0,000"
35,"0,882","0,458","0,107","-0,001","0,977","-0,211","0,006","0,000","0,968","-0,238","0,079","0,000","1,000","0,022","-0,012","0,000","0,879","0,443","-0,175","-0,001","0,792","0,582","-0,184","-0,001","0,800","0,590","0,106","0,000"
36,"0,882","0,459","0,107","-0,001","0,977","-0,212","0,006","0,000","0,968","-0,238","0,079","0,000","1,000","0,022","-0,013","0,000","0,879","0,443","-0,174","-0,001","0,792","0,582","-0,184","-0,001","0,800","0,590","0,106","0,000"
37,"0,882","0,459","0,107","-0,001","0,977","-0,212","0,006","0,000","0,968","-0,238","0,079","0,000","1,000","0,021","-0,013","0,000","0,879","0,443","-0,174","-0,001","0,793","0,581","-0,184","-0,001","0,800","0,590","0,106","0,000"
38,"0,882","0,459","0,107","-0,001","0,977","-0,212","0,006","0,000","0,968","-0,238","0,079","0,000","1,000","0,022","-0,013","0,000","0,879","0,443","-0,175","-0,001","0,793","0,581","-0,184","-0,001","0,800","0,590","0,106","0,000"
39,"0,882","0,459","0,107","-0,001","0,977","-0,212","0,006","0,000","0,968","-0,238","0,079","0,000","1,000","0,022","-0,013","0,000","0,879","0,443","-0,175","-0,001","0,793","0,581","-0,184","-0,001","0,800","0,590","0,107","0,000"
40,"0,882","0,459","0,107","-0,001","0,977","-0,212","0,006","0,000","0,968","-0,238","0,079","0,000","1,000","0,022","-0,013","0,000","0,879","0,443","-0,175","-0,001","0,793","0,581","-0,184","-0,001","0,800","0,590","0,107","0,000"
41,"1,000","-0,002","0,001","0,000","1,000","-0,004","0,000","0,000","1,000","0,000","-0,001","0,000","1,000","-0,002","0,000","0,000","1,000","-0,002","-0,001","0,000","1,000","-0,003","0,000","0,000","1,000","-0,002","0,002","0,000"
42,"1,000","-0,002","0,001","0,000","1,000","-0,004","0,000","0,000","1,000","0,000","0,000","0,000","1,000","-0,002","0,000","0,000","1,000","-0,003","-0,001","0,000","1,000","-0,003","0,000","0,000","1,000","-0,002","0,002","0,000"
43,"1,000","-0,002","0,001","0,000","1,000","-0,004","0,000","0,000","1,000","-0,002","0,000","0,000","1,000","-0,002","0,000","0,000","1,000","-0,003","-0,001","0,000","1,000","-0,003","0,000","0,000","1,000","-0,002","0,003","0,000"
44,"1,000","-0,002","0,001","0,000","1,000","-0,004","0,000","0,000","1,000","-0,002","0,000","0,000","1,000","-0,001","0,000","0,000","1,000","-0,002","-0,001","0,000","1,000","-0,003","0,000","0,000","1,000","-0,002","0,002","0,000"
45,"1,000","-0,002","0,001","0,000","1,000","-0,004","0,000","0,000","1,000","-0,002","0,001","0,000","1,000","-0,001","0,001","0,000","1,000","-0,002","-0,001","0,000","1,000","-0,004","0,000","0,000","1,000","-0,002","0,002","0,000"
46,"1,000","-0,001","0,001","0,000","1,000","-0,004","0,000","0,000","1,000","-0,001","0,001","0,000","1,000","-0,001","0,000","0,000","1,000","-0,002","-0,001","0,000","1,000","-0,003","0,000","0,000","1,000","-0,002","0,001","0,000"
47,"1,000","-0,001","0,001","0,000","1,000","-0,004","0,000","0,000","1,000","-0,001","0,002","0,000","1,000","-0,001","0,001","0,000","1,000","-0,002","0,000","0,000","1,000","-0,003","0,002","0,000","1,000","-0,002","0,001","0,000"
48,"1,000","-0,001","0,001","0,000","1,000","-0,004","0,000","0,000","1,000","-0,001","0,001","0,000","1,000","0,000","0,001","0,000","1,000","0,001","-0,001","0,000","1,000","-0,003","0,002","0,000","1,000","-0,002","0,000","0,000"
49,"1,000","-0,001","0,001","0,000","1,000","-0,004","0,000","0,000","1,000","-0,001","0,001","0,000","1,000","0,000","0,001","0,000","1,000","0,001","-0,001","0,000","1,000","-0,003","0,002","0,000","1,000","-0,002","0,000","0,000"
50,"1,000","-0,001","0,000","0,000","1,000","-0,003","0,000","0,000","1,000","-0,001","0,001","0,000","1,000","0,000","0,001","0,000","1,000","0,001","-0,001","0,000","1,000","-0,002","0,002","0,000","1,000","-0,002","-0,001","0,000"
51,"1,000","0,002","-0,002","0,000","1,000","-0,001","-0,001","0,000","1,000","0,002","0,001","0,000","1,000","0,003","0,000","0,000","1,000","-0,002","0,001","0,000","1,000","0,001","0,003","0,000","1,000","0,001","0,000","0,000"
52,"1,000","-0,001","0,000","0,000","1,000","-0,002","-0,004","0,000","1,000","-0,001","0,002","0,000","1,000","0,005","0,003","0,000","1,000","-0,005","0,000","0,000","1,000","0,004","0,003","0,000","1,000","0,000","0,003","0,000"
53,"1,000","-0,001","-0,003","0,000","1,000","-0,002","-0,001","0,000","1,000","-0,001","-0,001","0,000","1,000","0,002","0,004","0,000","1,000","-0,002","0,000","0,000","1,000","0,002","0,001","0,000","1,000","0,002","0,001","0,000"
54,"1,000","0,000","0,000","0,000","1,000","0,001","0,000","0,000","1,000","0,001","0,000","0,000","1,000","0,004","0,002","0,000","1,000","0,001","0,000","0,000","1,000","0,005","0,000","0,000","1,000","0,003","0,004","0,000"
55,"1,000","-0,001","0,003","0,000","1,000","-0,001","-0,002","0,000","1,000","0,000","0,003","0,000","1,000","0,002","0,000","0,000","1,000","0,000","-0,002","0,000","1,000","0,002","0,001","0,000","1,000","0,003","0,001","0,000"
56,"1,000","0,000","0,000","0,000","1,000","-0,003","0,000","0,000","1,000","-0,001","0,000","0,000","1,000","0,001","-0,003","0,000","1,000","0,000","0,001","0,000","1,000","-0,001","0,003","0,000","1,000","0,000","0,001","0,000"
57,"1,000","0,002","-0,002","0,000","1,000","0,000","0,002","0,000","1,000","0,001","0,002","0,000","1,000","-0,002","-0,002","0,000","1,000","-0,003","0,000","0,000","1,000","-0,003","0,005","0,000","1,000","0,000","0,004","0,000"
58,"1,000","0,000","-0,003","0,000","1,000","-0,003","0,001","0,000","1,000","-0,001","0,004","-0,001","1,000","0,001","-0,001","0,000","1,000","0,000","0,000","0,000","1,000","0,000","0,003","0,000","1,000","0,003","0,005","0,000"
59,"1,000","-0,002","-0,001","0,000","1,000","-0,001","0,003","0,000","1,000","-0,002","0,006","-0,001","1,000","0,001","0,002","0,000","1,000","0,002","0,002","0,000","1,000","0,003","0,003","0,000","1,000","0,000","0,005","-0,001"
60,"1,000","0,001","0,000","0,000","1,000","-0,004","0,003","0,000","1,000","-0,001","0,004","-0,001","1,000","0,001","-0,001","0,000","1,000","0,004","-0,001","0,000","1,000","0,000","0,002","0,000","1,000","-0,003","0,007","-0,001"
61,"1,000","-0,002","0,000","0,000","1,000","-0,001","0,002","0,000","1,000","0,000","0,001","-0,001","1,000","0,003","-0,003","0,000","1,000","0,001","0,000","0,000","1,000","-0,002","0,005","0,000","1,000","0,000","0,005","-0,001"
62,"1,000","0,000","-0,001","0,000","1,000","0,001","-0,001","0,000","1,000","-0,003","0,001","-0,001","1,000","0,000","-0,002","0,000","1,000","-0,001","-0,002","0,000","1,000","-0,003","0,002","0,000","1,000","0,000","0,002","-0,001"
63,"1,000","0,003","0,000","0,000","1,000","0,001","0,002","0,000","1,000","0,000","0,001","0,000","1,000","0,002","0,000","0,000","1,000","0,000","0,001","0,000","1,000","-0,001","-0,001","0,000","1,000","-0,002","0,000","-0,001"
64,"1,000","0,000","0,000","0,000","1,000","-0,002","0,003","0,000","1,000","-0,002","0,003","0,000","1,000","0,000","-0,002","0,000","1,000","0,003","-0,001","0,000","1,000","-0,002","0,002","0,000","1,000","0,000","-0,001","-0,001"
65,"1,000","-0,002","-0,002","0,000","1,000","-0,003","0,000","0,000","1,000","-0,001","0,000","0,000","1,000","0,003","-0,001","0,000","1,000","0,000","0,000","0,000","1,000","-0,003","-0,001","0,000","1,000","0,001","0,002","-0,001"
66,"1,000","0,001","-0,002","0,000","1,000","-0,001","0,001","0,000","1,000","-0,003","0,002","0,000","1,000","0,000","-0,001","0,000","1,000","-0,003","0,001","0,000","1,000","-0,003","0,002","0,000","1,000","-0,002","0,001","-0,001"
67,"1,000","-0,002","-0,002","0,000","1,000","-0,004","0,000","0,000","1,000","-0,001","0,000","0,000","1,000","0,002","0,002","0,000","1,000","0,000","0,001","0,000","1,000","-0,002","-0,001","0,000","1,000","-0,004","0,003","0,000"
68,"1,000","0,001","-0,001","0,000","1,000","-0,001","-0,001","0,000","1,000","0,001","-0,001","0,000","1,000","0,003","-0,001","0,000","1,000","-0,003","-0,001","0,000","1,000","0,001","-0,001","0,000","1,000","-0,001","0,004","0,000"
69,"1,000","0,000","-0,004","0,000","1,000","-0,004","0,000","0,000","1,000","-0,001","0,001","0,000","1,000","0,003","0,002","0,000","1,000","0,000","-0,002","0,000","1,000","-0,002","-0,002","0,000","1,000","-0,004","0,003","0,000"
70,"1,000","0,000","-0,001","0,000","1,000","-0,001","-0,002","0,000","1,000","0,002","-0,001","0,000","1,000","0,001","0,004","0,000","1,000","0,001","0,001","0,000","1,000","0,000","0,000","0,000","1,000","-0,005","0,001","0,000"
71,"1,000","0,000","-0,001","0,000","1,000","-0,001","-0,002","0,000","1,000","0,001","-0,001","-0,001","1,000","0,001","0,004","0,000","1,000","0,000","0,001","0,000","1,000","0,000","0,000","0,000","1,000","-0,005","0,001","0,000"
72,"1,000","0,000","-0,001","0,000","1,000","-0,001","-0,002","0,000","1,000","0,001","-0,001","-0,001","1,000","0,001","0,004","0,000","1,000","0,000","0,000","0,000","1,000","0,000","0,000","0,000","1,000","-0,005","0,001","0,000"
73,"1,000","0,000","-0,001","0,000","1,000","-0,001","-0,002","0,000","1,000","0,001","-0,001","-0,001","1,000","0,001","0,004","0,000","1,000","0,000","0,000","0,000","1,000","-0,001","-0,001","0,000","1,000","-0,005","0,001","0,000"
74,"1,000","0,000","-0,001","0,000","1,000","-0,001","-0,002","0,000","1,000","0,001","-0,001","-0,001","1,000","0,001","0,003","0,000","1,000","0,001","0,000","0,000","1,000","-0,001","0,000","0,000","1,000","-0,004","0,000","0,000"
75,"1,000","0,000","-0,002","0,000","1,000","-0,001","-0,002","0,000","1,000","0,001","-0,001","-0,001","1,000","0,001","0,003","0,000","1,000","0,000","-0,001","0,000","1,000","-0,001","0,000","0,000","1,000","-0,004","0,000","0,000"
76,"1,000","0,000","-0,002","0,000","1,000","-0,001","-0,002","0,000","1,000","0,000","0,000","-0,001","1,000","0,001","0,003","0,000","1,000","0,001","-0,001","0,000","1,000","-0,001","0,000","0,000","1,000","-0,004","0,000","0,000"
77,"1,000","0,001","-0,002","0,000","1,000","-0,001","-0,002","0,000","1,000","0,000","0,000","-0,001","1,000","0,002","0,003","0,000","1,000","0,000","-0,001","0,000","1,000","-0,001","0,000","0,000","1,000","-0,004","0,000","0,000"
78,"1,000","0,001","-0,002","0,000","1,000","-0,001","-0,003","0,000","1,000","0,000","0,000","-0,001","1,000","0,002","0,002","0,000","1,000","0,000","-0,001","0,000","1,000","-0,001","0,000","0,000","1,000","-0,003","0,000","0,000"
79,"1,000","0,000","-0,003","0,000","1,000","-0,001","-0,003","0,000","1,000","0,000","0,000","0,000","1,000","0,002","0,002","0,000","1,000","0,000","-0,001","0,000","1,000","-0,001","0,000","0,000","1,000","-0,003","-0,001","0,000"
80,"1,000","0,000","-0,003","0,000","1,000","-0,001","-0,003","0,000","1,000","0,000","0,000","0,000","1,000","0,002","0,002","0,000","1,000","0,000","-0,001","0,000","1,000","-0,001","0,001","0,000","1,000","-0,003","0,000","0,000"
81,"1,000","0,000","-0,003","0,000","1,000","-0,001","-0,003","0,000","1,000","0,000","0,000","0,000","1,000","0,002","0,002","0,000","1,000","0,000","0,000","0,000","1,000","-0,001","0,000","0,000","1,000","-0,003","0,000","0,000"
82,"1,000","0,000","-0,003","0,000","1,000","-0,001","-0,003","0,000","1,000","0,000","0,000","0,000","1,000","0,002","0,002","0,000","1,000","0,000","0,000","0,000","1,000","-0,001","0,000","0,000","1,000","-0,003","0,001","0,000"
83,"1,000","0,000","-0,002","0,000","1,000","-0,001","-0,003","0,000","1,000","0,000","0,001","-0,001","1,000","0,002","0,002","0,000","1,000","0,000","0,000","0,000","1,000","-0,001","0,000","0,000","1,000","-0,003","0,001","0,000"
84,"1,000","0,000","-0,002","0,001","1,000","-0,001","-0,003","0,001","1,000","0,001","0,001","-0,001","1,000","0,002","0,001","0,000","1,000","0,000","0,000","0,000","1,000","-0,002","0,000","0,000","1,000","-0,003","0,001","0,000"
85,"1,000","0,000","-0,001","0,001","1,000","-0,001","-0,002","0,001","1,000","0,000","0,001","-0,001","1,000","0,002","0,001","0,000","1,000","0,000","0,000","0,000","1,000","-0,002","0,000","0,000","1,000","-0,002","0,000","0,000"
86,"1,000","0,000","-0,001","0,001","1,000","-0,001","-0,002","0,002","1,000","0,000","0,000","-0,001","1,000","0,002","0,001","0,000","1,000","0,000","-0,001","0,000","1,000","-0,002","0,000","0,000","1,000","-0,002","0,000","0,000"
87,"1,000","0,000","-0,001","0,001","1,000","-0,001","-0,002","0,002","1,000","0,000","0,000","-0,001","1,000","0,003","0,001","0,000","1,000","0,001","-0,001","0,000","1,000","-0,002","0,000","0,000","1,000","-0,002","0,000","0,000"
88,"1,000","0,000","-0,001","0,001","1,000","-0,001","-0,002","0,003","1,000","0,000","0,000","-0,001","1,000","0,002","0,001","0,000","1,000","0,000","-0,001","0,000","1,000","-0,001","0,000","0,000","1,000","-0,002","-0,001","0,000"
89,"1,000","0,000","-0,001","0,001","1,000","-0,001","-0,002","0,003","1,000","0,000","0,000","-0,001","1,000","0,003","0,001","0,000","1,000","0,000","-0,001","0,000","1,000","-0,001","0,000","0,000","1,000","-0,001","-0,001","0,000"
90,"1,000","0,000","-0,001","0,001","1,000","-0,001","-0,002","0,003","1,000","0,000","0,001","-0,001","1,000","0,003","0,000","0,000","1,000","0,000","-0,001","0,000","1,000","-0,001","0,000","0,000","1,000","-0,001","-0,001","0,000"
91,"1,000","0,000","-0,001","0,001","1,000","-0,001","-0,002","0,003","1,000","0,000","0,001","-0,001","1,000","0,003","0,000","0,000","1,000","0,000","-0,001","0,000","1,000","-0,001","0,000","0,000","1,000","-0,001","-0,002","0,000"
92,"1,000","0,000","-0,001","0,001","1,000","-0,001","-0,002","0,002","1,000","0,000","0,001","-0,001","1,000","0,003","0,001","0,000","1,000","0,000","-0,001","0,000","1,000","-0,001","0,000","0,000","1,000","-0,001","-0,002","0,000"
93,"1,000","0,000","-0,001","0,001","1,000","-0,001","-0,002","0,002","1,000","0,000","0,000","-0,001","1,000","0,003","0,000","0,000","1,000","0,000","-0,001","0,000","1,000","0,000","0,000","0,000","1,000","-0,001","-0,002","0,000"
94,"1,000","0,000","-0,001","0,001","1,000","-0,001","-0,002","0,002","1,000","0,000","0,000","-0,001","1,000","0,003","0,000","0,000","1,000","0,000","-0,001","0,000","1,000","0,000","-0,001","0,000","1,000","-0,001","-0,002","0,000"
95,"1,000","0,000","-0,001","0,001","1,000","-0,001","-0,002","0,002","1,000","0,000","0,000","-0,001","1,000","0,003","0,000","0,000","1,000","0,000","-0,002","0,000","1,000","0,000","-0,001","0,000","1,000","-0,001","-0,002","0,000"
96,"1,000","0,000","-0,001","0,001","1,000","-0,001","-0,002","0,002","1,000","0,000","0,000","-0,001","1,000","0,003","0,000","0,000","1,000","0,000","-0,002","0,000","1,000","0,000","-0,001","0,000","1,000","-0,001","-0,001","0,000"
97,"1,000","0,001","-0,002","0,001","1,000","-0,001","-0,001","0,001","1,000","0,000","0,000","-0,001","1,000","0,003","0,000","0,000","1,000","0,000","-0,002","0,000","1,000","0,000","-0,002","0,000","1,000","-0,001","-0,001","0,000"
98,"1,000","0,001","-0,002","0,001","1,000","-0,002","-0,001","0,001","1,000","0,000","0,000","-0,001","1,000","0,003","0,000","0,000","1,000","0,000","-0,002","0,000","1,000","0,000","-0,002","0,000","1,000","-0,001","-0,001","0,000"
99,"1,000","0,000","-0,002","0,001","1,000","-0,002","-0,001","0,002","1,000","0,000","0,000","-0,001","1,000","0,003","0,000","0,000","1,000","0,000","-0,002","0,000","1,000","0,000","-0,002","0,001","1,000","-0,001","0,000","0,000"
100,"1,000","0,000","-0,002","0,001","1,000","-0,002","0,000","0,002","1,000","0,000","0,000","-0,001","1,000","0,003","0,000","0,000","1,000","0,000","-0,002","0,000","1,000","0,000","-0,002","0,001","1,000","-0,001","0,000","0,000"
101,"1,000","0,001","-0,002","0,001","1,000","-0,001","-0,001","0,002","1,000","0,000","0,000","-0,001","1,000","0,003","0,001","0,000","1,000","0,000","-0,002","0,000","1,000","0,000","-0,003","0,001","1,000","-0,001","0,000","0,000"
102,"1,000","0,000","-0,002","0,001","1,000","-0,001","-0,001","0,002","1,000","0,000","-0,001","-0,001","1,000","0,003","0,001","0,000","1,000","0,000","-0,001","0,000","1,000","0,000","-0,003","0,001","1,000","-0,001","-0,001","0,000"
103,"1,000","0,000","-0,001","0,001","1,000","-0,001","-0,001","0,002","1,000","0,000","-0,001","-0,001","1,000","0,003","0,001","0,000","1,000","0,000","-0,001","0,000","1,000","-0,001","-0,003","0,001","1,000","-0,001","-0,001","0,000"
