Index,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z
17,"0,004","0,000","0,938","0,000","0,010","1,004","-0,005","0,006","1,020","-0,003","-0,001","1,017","0,001","-0,003","0,956","0,001","0,010","1,065","0,009","0,003","1,025"
18,"-0,006","0,004","0,940","-0,008","0,007","1,000","0,001","0,012","1,012","-0,002","-0,009","1,020","-0,003","0,004","0,953","0,003","0,011","1,063","0,002","0,007","1,026"
19,"-0,003","0,006","0,945","-0,001","0,018","0,996","0,008","0,009","1,009","-0,006","-0,013","1,011","0,003","0,000","0,949","0,015","0,006","1,064","-0,003","0,017","1,021"
20,"0,000","0,001","0,943","-0,003","0,014","0,997","-0,002","0,001","1,014","-0,010","-0,012","1,008","0,001","-0,002","0,952","0,019","0,012","1,064","-0,002","0,005","1,033"
21,"-0,005","0,001","0,946","0,003","0,007","1,007","-0,003","0,005","1,019","-0,004","-0,012","1,006","0,000","-0,001","0,961","0,017","0,006","1,062","-0,010","-0,003","1,033"
22,"-0,006","0,007","0,946","0,000","0,000","1,006","-0,001","-0,004","1,023","-0,011","-0,014","1,011","0,008","-0,010","0,963","0,018","0,011","1,057","-0,003","-0,003","1,029"
23,"-0,002","0,005","0,942","0,001","-0,005","1,008","0,011","-0,004","1,018","-0,014","-0,002","1,017","-0,002","0,003","0,959","0,017","0,001","1,061","-0,005","-0,006","1,029"
24,"0,004","0,000","0,948","0,000","0,003","1,002","0,003","-0,003","1,014","-0,015","-0,001","1,022","-0,001","-0,003","0,959","0,012","0,002","1,062","0,000","-0,010","1,025"
25,"0,000","0,002","0,945","0,008","0,003","1,002","-0,002","-0,012","1,013","-0,012","-0,002","1,021","-0,002","-0,007","0,960","0,008","0,005","1,054","0,003","0,000","1,020"
26,"-0,004","0,005","0,945","-0,002","-0,004","1,010","0,001","-0,004","1,011","-0,011","-0,004","1,017","0,002","0,000","0,952","0,006","0,009","1,052","-0,003","-0,001","1,019"
27,"-0,002","0,006","0,945","-0,004","-0,002","1,004","0,001","-0,008","1,017","-0,009","0,002","1,009","0,001","-0,004","0,954","0,000","0,000","1,061","-0,003","0,000","1,017"
28,"0,002","0,003","0,944","0,000","0,001","0,999","-0,001","0,000","1,020","-0,005","0,000","1,011","0,001","-0,007","0,959","-0,002","-0,007","1,067","0,000","0,001","1,020"
29,"0,002","0,001","0,945","0,000","-0,001","1,007","-0,007","0,002","1,023","-0,001","0,005","1,008","-0,002","-0,003","0,957","-0,006","-0,003","1,066","0,003","-0,004","1,020"
30,"-0,001","0,005","0,936","0,003","-0,008","1,004","-0,001","0,002","1,022","-0,002","-0,008","1,017","0,001","0,003","0,956","-0,003","0,004","1,063","0,000","-0,004","1,017"
31,"0,004","0,004","0,940","0,005","0,005","1,002","-0,005","0,006","1,016","0,003","-0,005","1,018","-0,005","0,001","0,959","-0,002","0,003","1,066","0,000","-0,003","1,021"
32,"0,003","-0,003","0,945","0,006","0,008","1,001","-0,002","0,001","1,018","0,000","-0,006","1,021","0,003","-0,002","0,956","0,002","0,002","1,065","-0,004","0,004","1,025"
33,"0,001","0,003","0,946","0,002","0,001","1,000","-0,004","-0,008","1,021","0,003","-0,007","1,018","-0,001","-0,005","0,957","0,001","0,004","1,062","-0,007","-0,001","1,027"
34,"-0,009","-0,002","0,941","0,000","0,012","1,005","-0,005","-0,008","1,018","0,002","-0,014","1,019","-0,005","-0,001","0,957","0,002","0,006","1,059","-0,013","0,006","1,025"
35,"-0,008","0,000","0,945","-0,006","0,012","1,000","0,000","-0,006","1,015","0,005","-0,008","1,019","0,002","0,002","0,964","0,005","0,001","1,063","-0,013","0,006","1,023"
36,"-0,001","0,002","0,945","-0,007","0,006","1,002","0,006","-0,002","1,019","0,005","-0,003","1,016","0,000","0,001","0,954","0,004","0,000","1,064","-0,007","0,011","1,021"
37,"-0,002","0,002","0,946","-0,009","0,002","1,002","0,012","-0,003","1,021","-0,005","-0,005","1,016","0,010","-0,009","0,954","0,007","0,001","1,066","-0,003","0,006","1,023"
38,"-0,002","0,006","0,951","-0,007","0,010","1,005","0,010","0,013","1,015","-0,005","-0,001","1,016","0,001","0,006","0,958","0,017","0,011","1,070","-0,011","0,017","1,022"
39,"-0,007","0,002","0,944","0,001","0,006","1,002","0,003","0,003","1,017","-0,007","-0,002","1,010","0,002","-0,006","0,952","0,017","0,009","1,069","-0,008","0,010","1,026"
40,"0,003","-0,004","0,944","0,006","0,011","0,999","-0,005","-0,001","1,017","-0,008","-0,004","1,014","0,001","0,000","0,962","0,012","0,011","1,060","0,000","0,012","1,019"
41,"-0,001","0,002","0,946","0,002","0,006","1,000","0,002","0,002","1,018","-0,004","-0,004","1,015","0,007","0,003","0,961","0,011","0,000","1,067","0,000","0,013","1,023"
42,"-0,002","-0,003","0,946","0,004","0,008","0,998","0,009","0,003","1,022","-0,007","-0,003","1,020","0,000","-0,003","0,958","-0,003","0,006","1,067","-0,005","0,001","1,020"
43,"-0,004","0,000","0,946","0,002","0,007","1,008","0,006","0,002","1,023","-0,001","-0,006","1,018","0,003","-0,004","0,961","0,000","0,007","1,062","-0,002","-0,001","1,021"
44,"0,006","0,003","0,945","0,001","0,003","1,005","0,003","-0,001","1,020","-0,003","-0,008","1,016","0,007","0,001","0,954","0,003","0,004","1,063","0,003","0,001","1,026"
45,"0,000","0,000","0,943","0,000","-0,002","1,006","-0,001","-0,003","1,017","0,002","-0,004","1,022","-0,005","-0,002","0,947","0,002","0,005","1,067","0,000","-0,003","1,019"
46,"-0,004","-0,002","0,939","0,004","-0,002","1,001","0,002","0,000","1,016","0,002","-0,006","1,014","0,001","0,001","0,960","0,005","0,008","1,062","-0,002","-0,004","1,021"
47,"-0,003","0,001","0,942","0,005","-0,005","1,002","0,002","0,004","1,016","-0,001","-0,004","1,018","0,001","0,001","0,954","0,012","0,005","1,064","-0,010","-0,004","1,020"
48,"0,000","-0,004","0,936","-0,011","0,003","1,005","0,007","0,010","1,017","-0,002","-0,004","1,013","0,003","-0,002","0,955","0,007","0,007","1,065","-0,010","-0,010","1,016"
49,"-0,004","0,002","0,942","-0,009","0,006","1,002","0,002","0,005","1,019","-0,006","0,002","1,018","-0,001","-0,001","0,957","0,007","0,011","1,062","-0,006","-0,008","1,028"
50,"-0,007","0,008","0,941","-0,018","0,013","1,004","-0,008","-0,002","1,016","-0,005","-0,003","1,014","0,000","0,006","0,949","0,004","0,006","1,056","-0,011","0,007","1,031"
51,"-0,005","0,006","0,946","-0,006","0,011","1,007","-0,010","0,004","1,013","-0,004","-0,002","1,010","-0,004","0,004","0,952","0,000","0,002","1,066","-0,011","0,011","1,031"
52,"-0,005","0,000","0,950","0,003","0,021","1,003","-0,003","0,002","1,014","-0,008","-0,003","1,009","0,004","0,001","0,956","-0,001","0,002","1,063","-0,001","0,013","1,029"
53,"-0,007","0,004","0,941","0,000","0,009","1,002","-0,004","-0,002","1,020","-0,009","0,000","1,018","0,008","0,004","0,960","-0,004","0,000","1,059","-0,005","0,014","1,026"
54,"-0,005","0,002","0,945","0,007","0,011","0,995","0,001","-0,009","1,020","-0,005","0,000","1,010","-0,012","0,002","0,948","-0,002","-0,005","1,051","-0,006","0,013","1,024"
55,"-0,001","-0,001","0,941","0,003","0,011","1,000","-0,001","-0,012","1,022","-0,002","-0,006","1,012","0,012","-0,008","0,960","0,003","-0,005","1,059","0,008","0,016","1,023"
56,"-0,001","0,002","0,943","0,000","0,005","1,003","0,009","-0,001","1,020","-0,004","-0,008","1,012","0,000","0,008","0,957","0,013","-0,003","1,067","0,010","0,009","1,016"
57,"-0,003","0,002","0,944","0,005","0,010","1,004","0,010","0,000","1,025","-0,001","-0,015","1,022","0,013","0,000","0,954","0,018","-0,001","1,067","0,017","0,006","1,019"
58,"-0,003","0,001","0,940","0,004","0,002","1,004","-0,003","0,008","1,016","-0,002","-0,009","1,015","0,001","0,009","0,963","0,022","0,004","1,069","0,009","0,009","1,026"
59,"0,000","0,001","0,945","0,011","0,010","1,004","-0,006","0,006","1,012","0,000","-0,003","1,017","0,004","0,002","0,947","0,013","0,012","1,063","0,003","0,002","1,028"
60,"-0,001","-0,003","0,938","0,008","0,008","0,999","-0,014","0,003","1,016","0,001","-0,001","1,015","0,002","0,002","0,963","0,015","0,010","1,061","0,003","0,002","1,023"
61,"-0,001","-0,002","0,947","0,005","0,008","0,998","0,009","0,011","1,019","0,003","-0,001","1,019","0,009","0,003","0,954","0,007","0,010","1,067","-0,003","0,001","1,027"
62,"0,004","-0,001","0,944","0,002","0,008","0,998","0,007","0,021","1,016","0,000","-0,007","1,019","0,002","0,001","0,959","-0,001","0,015","1,066","-0,003","0,006","1,023"
63,"-0,002","-0,002","0,943","0,000","0,010","1,002","0,019","0,001","1,018","0,003","-0,007","1,016","0,009","0,001","0,959","0,004","0,010","1,067","-0,007","0,003","1,020"
64,"-0,002","-0,003","0,942","-0,009","0,003","1,002","0,010","0,004","1,014","0,001","-0,005","1,012","0,005","0,002","0,958","0,015","0,016","1,062","0,000","0,006","1,015"
65,"-0,003","-0,001","0,943","-0,006","0,010","0,997","0,009","0,002","1,015","0,003","-0,008","1,012","0,005","0,000","0,959","0,023","0,018","1,058","-0,004","0,007","1,023"
66,"-0,006","-0,002","0,944","-0,006","0,008","1,001","0,008","-0,004","1,017","0,009","-0,002","1,007","0,007","0,002","0,956","0,024","0,007","1,063","-0,015","0,000","1,027"
67,"-0,008","-0,002","0,941","-0,006","0,014","1,005","-0,001","0,002","1,014","0,008","0,005","1,010","0,004","0,003","0,953","0,010","0,010","1,054","-0,008","0,000","1,025"
68,"-0,001","-0,001","0,940","0,000","0,012","1,002","-0,001","0,003","1,017","0,002","-0,009","1,015","0,007","0,002","0,949","0,003","0,004","1,058","-0,002","0,009","1,022"
69,"-0,002","0,004","0,946","0,007","0,013","1,003","-0,001","0,009","1,016","0,001","-0,004","1,009","-0,001","0,005","0,956","0,002","0,004","1,059","0,001","0,008","1,022"
70,"-0,006","-0,002","0,943","0,003","0,003","1,001","0,000","-0,001","1,016","-0,002","-0,001","1,017","0,009","-0,001","0,954","0,002","0,003","1,065","0,005","0,012","1,018"
71,"0,002","0,003","0,945","0,009","0,011","0,999","-0,003","0,005","1,016","-0,001","-0,001","1,021","0,007","0,007","0,956","0,001","-0,003","1,067","0,009","0,010","1,021"
72,"0,003","0,007","0,948","0,009","0,005","0,996","-0,002","0,006","1,015","-0,002","0,001","1,013","-0,002","0,002","0,950","0,009","0,006","1,063","0,006","0,006","1,019"
73,"0,003","0,002","0,940","0,010","0,011","1,002","-0,003","-0,008","1,015","-0,001","0,001","1,016","0,008","-0,001","0,963","0,002","0,003","1,052","0,002","0,012","1,027"
74,"-0,003","0,000","0,944","0,008","0,003","1,003","-0,009","0,000","1,017","0,005","0,001","1,013","0,002","0,008","0,959","0,000","0,004","1,054","-0,001","0,012","1,029"
75,"0,002","0,004","0,939","0,001","0,011","1,004","0,012","0,003","1,020","0,004","0,000","1,015","0,007","-0,001","0,957","-0,002","-0,002","1,068","0,001","0,008","1,019"
76,"-0,006","0,005","0,941","0,007","0,009","1,007","0,006","-0,003","1,023","0,000","-0,002","1,020","0,004","0,003","0,963","0,001","-0,005","1,064","-0,003","0,003","1,019"
77,"-0,008","0,000","0,943","-0,002","0,007","1,004","0,007","0,005","1,021","0,008","0,002","1,016","0,009","0,002","0,959","0,008","0,005","1,059","-0,003","0,004","1,029"
78,"0,000","-0,001","0,941","-0,008","0,003","1,004","0,001","0,008","1,014","0,003","-0,002","1,018","0,008","0,003","0,957","0,012","0,015","1,064","-0,007","0,005","1,017"
79,"-0,005","-0,004","0,951","-0,012","0,021","1,000","0,002","-0,004","1,016","0,001","-0,002","1,015","0,008","0,001","0,955","0,016","0,006","1,065","-0,011","0,006","1,022"
80,"-0,004","0,003","0,943","-0,008","0,014","0,998","0,007","0,014","1,011","0,006","-0,001","1,018","0,004","0,000","0,958","0,020","0,013","1,065","0,000","0,022","1,021"
81,"-0,002","0,000","0,946","0,004","0,018","1,001","0,015","0,016","1,015","0,008","0,003","1,014","0,010","0,005","0,959","0,016","0,011","1,068","-0,010","0,019","1,017"
82,"-0,003","-0,002","0,942","0,005","0,013","1,001","0,016","0,017","1,016","0,007","-0,009","1,014","0,008","-0,001","0,955","0,014","0,016","1,064","-0,003","0,010","1,026"
83,"-0,008","0,001","0,947","0,006","0,019","1,002","0,007","0,015","1,015","0,004","-0,005","1,015","0,009","-0,007","0,950","0,013","0,015","1,064","-0,005","0,013","1,024"
84,"-0,007","0,000","0,942","-0,003","0,013","1,000","-0,002","0,009","1,017","0,007","-0,008","1,017","0,005","0,001","0,955","0,006","0,014","1,061","0,002","0,015","1,024"
85,"-0,007","-0,001","0,945","0,002","0,015","1,001","-0,004","0,008","1,013","0,007","-0,003","1,017","0,002","0,000","0,953","0,005","0,012","1,060","0,006","0,014","1,025"
86,"-0,002","-0,002","0,941","0,001","0,006","1,001","-0,006","0,006","1,013","0,003","-0,007","1,017","0,002","0,004","0,959","0,000","0,006","1,058","0,003","0,013","1,019"
87,"-0,004","-0,001","0,946","0,006","0,011","0,999","-0,003","0,003","1,015","0,005","-0,007","1,016","0,004","0,005","0,957","0,003","0,004","1,069","0,001","0,013","1,022"
88,"-0,004","-0,001","0,940","0,005","0,012","1,000","0,000","0,004","1,021","-0,002","-0,003","1,012","0,004","0,002","0,958","0,001","0,005","1,063","0,005","0,007","1,024"
89,"-0,011","0,001","0,945","0,013","0,012","1,001","0,009","-0,002","1,017","0,003","-0,005","1,011","0,006","0,000","0,958","0,003","0,002","1,069","0,003","0,008","1,020"
90,"-0,003","-0,002","0,942","0,000","0,009","1,000","0,003","0,003","1,014","0,002","0,001","1,010","0,008","0,002","0,955","0,006","0,003","1,068","0,002","0,006","1,023"
91,"-0,007","0,001","0,942","0,000","0,012","1,006","0,006","-0,002","1,017","0,000","0,000","1,011","0,002","-0,002","0,954","0,013","0,002","1,065","0,000","0,003","1,027"
92,"-0,007","-0,005","0,938","-0,007","0,008","1,004","0,004","-0,007","1,021","-0,001","0,005","1,011","0,003","0,004","0,955","0,015","0,007","1,056","-0,008","0,004","1,026"
93,"-0,005","-0,002","0,944","-0,004","0,013","1,001","0,001","0,003","1,016","-0,001","-0,003","1,014","0,009","-0,004","0,953","0,013","0,006","1,062","-0,001","0,003","1,022"
94,"-0,005","-0,005","0,947","-0,009","0,005","0,999","0,011","0,002","1,020","-0,001","-0,001","1,015","0,003","0,007","0,954","0,009","0,005","1,064","-0,006","0,005","1,022"
95,"-0,003","-0,004","0,946","-0,006","0,014","0,999","0,009","0,001","1,021","0,002","-0,005","1,013","0,004","-0,002","0,956","0,011","0,008","1,064","-0,009","0,004","1,021"
96,"-0,002","-0,002","0,937","-0,004","0,004","1,005","0,005","0,006","1,014","0,000","-0,006","1,017","0,004","-0,002","0,953","0,012","0,007","1,063","-0,009","0,012","1,024"
97,"-0,004","0,000","0,941","0,004","0,012","1,000","0,002","0,000","1,017","0,000","-0,004","1,017","0,006","0,001","0,955","0,013","0,009","1,067","-0,002","0,007","1,028"
98,"-0,002","-0,003","0,945","0,005","0,007","1,002","-0,002","0,006","1,017","0,004","-0,001","1,018","0,004","0,003","0,961","-0,003","0,004","1,062","0,002","0,007","1,023"
99,"-0,002","0,000","0,939","0,007","0,009","1,001","-0,007","0,005","1,018","0,003","-0,005","1,018","0,006","0,006","0,960","-0,003","0,006","1,059","0,002","0,003","1,020"
100,"-0,001","-0,001","0,942","0,005","0,007","1,002","-0,004","0,007","1,015","-0,004","-0,001","1,018","0,000","0,001","0,954","-0,005","0,008","1,057","0,003","0,012","1,026"
101,"-0,007","0,003","0,944","0,001","0,011","1,004","-0,004","0,004","1,018","0,001","0,000","1,016","0,000","0,001","0,961","-0,003","0,004","1,055","-0,001","0,010","1,020"
102,"-0,006","-0,002","0,939","-0,008","0,018","0,999","0,002","0,009","1,019","-0,003","-0,007","1,014","-0,001","-0,002","0,946","-0,003","0,006","1,059","0,000","0,005","1,022"
103,"-0,007","0,003","0,945","-0,002","0,016","1,001","-0,009","-0,004","1,023","0,000","-0,003","1,014","0,001","0,000","0,963","0,004","0,004","1,065","-0,005","0,018","1,026"
104,"-0,006","-0,004","0,935","0,004","0,014","0,999","-0,003","0,004","1,018","-0,004","-0,006","1,015","0,001","0,003","0,958","0,014","0,004","1,067","-0,006","0,010","1,026"
105,"-0,003","-0,004","0,944","-0,004","0,019","0,995","0,005","0,002","1,021","-0,005","-0,008","1,015","0,005","0,000","0,964","0,010","0,008","1,061","-0,003","0,018","1,021"
106,"-0,019","0,001","0,949","0,006","0,018","1,001","0,000","-0,001","1,015","-0,001","-0,003","1,015","0,000","0,001","0,957","0,010","0,008","1,057","-0,004","0,011","1,024"
107,"-0,009","0,001","0,946","-0,006","0,014","1,003","0,003","0,002","1,018","-0,008","-0,006","1,016","0,006","0,002","0,962","0,006","0,005","1,057","-0,003","0,003","1,032"
108,"-0,006","0,003","0,940","-0,001","0,010","1,004","0,006","0,002","1,016","-0,003","0,003","1,012","0,004","0,006","0,960","0,006","0,004","1,063","-0,002","0,013","1,020"
109,"-0,004","-0,003","0,942","-0,001","0,013","1,001","0,010","0,006","1,018","-0,001","0,000","1,019","0,011","-0,004","0,961","0,006","0,002","1,067","-0,006","0,012","1,020"
110,"-0,008","0,000","0,941","-0,002","0,011","0,999","0,009","0,011","1,021","0,002","0,003","1,015","0,003","0,000","0,961","0,009","0,007","1,066","-0,004","0,012","1,018"
111,"-0,005","0,000","0,940","-0,004","0,011","1,001","0,000","0,000","1,016","0,000","-0,003","1,013","0,008","-0,002","0,953","0,007","0,008","1,070","-0,003","0,011","1,016"
112,"-0,009","0,000","0,941","0,001","0,009","1,001","0,000","0,007","1,013","0,003","-0,005","1,017","0,000","0,000","0,956","0,013","0,014","1,066","0,000","0,001","1,031"
113,"-0,007","0,002","0,940","0,004","0,013","1,007","-0,005","0,005","1,016","0,000","-0,006","1,019","0,009","0,002","0,960","0,005","0,011","1,064","0,004","0,001","1,023"
114,"-0,008","0,000","0,942","0,005","0,013","1,003","-0,003","0,009","1,018","0,001","-0,002","1,018","0,002","0,003","0,954","-0,004","0,005","1,068","-0,005","0,009","1,023"
115,"-0,004","0,001","0,941","0,002","0,015","0,995","0,005","0,002","1,025","0,002","-0,004","1,018","0,003","0,001","0,958","-0,003","0,007","1,065","0,001","0,013","1,022"
116,"-0,002","-0,004","0,942","0,004","0,016","0,995","0,000","0,008","1,013","0,001","-0,002","1,014","0,003","0,000","0,956","-0,004","0,009","1,057","0,002","0,006","1,023"
117,"-0,003","0,000","0,944","0,002","0,003","1,002","-0,007","-0,004","1,015","0,003","0,001","1,015","0,005","0,000","0,952","0,009","0,007","1,063","0,002","0,004","1,020"
118,"-0,006","-0,003","0,938","0,004","0,014","1,000","0,001","0,002","1,019","-0,001","0,003","1,011","-0,001","0,000","0,949","0,011","0,012","1,065","0,002","0,003","1,022"
119,"-0,001","0,003","0,943","0,006","0,000","1,003","0,002","0,006","1,028","-0,007","-0,003","1,012","0,006","0,004","0,962","0,010","0,002","1,071","0,009","0,003","1,017"
120,"0,009","0,004","0,945","0,010","0,008","0,998","-0,003","0,001","1,020","-0,005","-0,005","1,011","0,005","0,002","0,954","0,009","0,007","1,070","0,014","0,004","1,020"
121,"-0,015","-0,008","0,945","-0,002","0,021","0,997","0,003","0,008","1,018","-0,002","-0,001","1,019","0,000","-0,003","0,957","0,011","0,011","1,063","-0,001","0,001","1,024"
122,"-0,025","-0,001","0,945","-0,003","0,016","1,008","0,010","0,000","1,018","0,001","0,001","1,017","0,005","0,006","0,962","0,008","0,012","1,056","-0,013","0,006","1,023"
123,"-0,008","0,001","0,948","-0,023","0,006","1,006","0,014","0,009","1,016","-0,004","-0,002","1,022","0,017","0,000","0,963","0,010","0,013","1,060","-0,027","0,010","1,021"
124,"0,004","0,001","0,948","-0,014","0,013","1,008","0,007","0,006","1,017","-0,005","-0,003","1,025","-0,002","0,008","0,954","0,002","0,004","1,063","-0,020","0,010","1,028"
125,"-0,017","-0,001","0,951","-0,010","0,016","1,005","0,000","-0,004","1,014","-0,005","0,002","1,022","0,002","-0,007","0,959","0,005","0,006","1,061","-0,012","0,009","1,027"
126,"-0,030","0,002","0,945","-0,005","0,017","1,005","-0,009","-0,001","1,017","-0,007","-0,003","1,019","0,004","0,003","0,958","-0,001","0,006","1,062","-0,015","0,006","1,035"
127,"-0,019","0,002","0,940","0,002","0,017","1,003","-0,011","-0,004","1,017","-0,003","0,000","1,017","0,004","0,003","0,956","0,004","0,003","1,062","-0,010","0,011","1,025"
128,"-0,003","-0,006","0,939","0,001","0,016","0,997","-0,006","0,001","1,020","-0,005","-0,006","1,013","-0,001","0,001","0,955","-0,001","0,004","1,060","-0,004","0,017","1,029"
129,"-0,006","-0,002","0,945","0,001","0,012","1,003","-0,007","0,001","1,020","-0,002","-0,003","1,010","-0,002","-0,002","0,955","-0,004","0,004","1,060","-0,004","0,023","1,021"
130,"-0,022","0,004","0,943","-0,003","0,022","1,001","-0,003","0,008","1,013","-0,005","-0,005","1,010","-0,005","0,003","0,954","0,001","0,006","1,058","0,003","0,013","1,018"
131,"-0,009","0,004","0,938","-0,007","0,018","0,999","-0,001","-0,001","1,015","-0,006","-0,004","1,005","0,000","-0,004","0,946","0,003","0,006","1,058","0,005","0,015","1,021"
132,"0,003","-0,002","0,945","0,002","0,017","1,004","-0,008","0,002","1,011","-0,006","-0,010","1,008","0,002","-0,001","0,958","0,001","0,013","1,057","0,008","0,007","1,024"
133,"-0,001","-0,001","0,948","0,014","0,010","1,004","-0,014","0,006","1,014","-0,005","-0,004","1,010","0,000","0,005","0,958","0,005","0,009","1,061","0,011","0,008","1,024"
134,"-0,006","0,000","0,939","0,021","0,016","1,004","-0,002","0,000","1,017","-0,009","-0,005","1,009","0,002","0,008","0,956","0,001","0,012","1,057","0,002","0,009","1,024"
135,"-0,002","0,006","0,936","0,007","0,012","1,006","0,002","0,005","1,018","-0,003","-0,001","1,010","0,006","-0,002","0,958","0,012","0,008","1,066","0,000","0,006","1,025"
136,"-0,004","0,001","0,941","0,007","0,014","1,000","0,004","0,008","1,018","-0,005","0,001","1,018","0,006","0,002","0,958","0,007","0,011","1,061","0,002","0,002","1,022"
137,"-0,005","0,004","0,946","-0,008","0,011","1,000","0,012","0,000","1,017","-0,005","-0,002","1,016","0,005","-0,003","0,955","0,009","0,008","1,057","0,000","0,009","1,022"
138,"-0,011","0,001","0,942","-0,008","0,015","0,999","0,007","0,002","1,015","-0,002","0,000","1,021","0,006","0,000","0,965","0,008","0,013","1,063","-0,010","0,003","1,030"
139,"-0,009","0,002","0,943","-0,006","0,020","1,004","-0,007","0,002","1,019","-0,004","-0,001","1,026","0,003","-0,002","0,956","0,006","0,006","1,063","-0,007","0,012","1,024"
140,"-0,012","0,001","0,939","-0,008","0,018","1,001","-0,010","-0,001","1,015","-0,003","-0,006","1,022","0,001","-0,003","0,955","0,006","0,010","1,058","-0,010","0,012","1,025"
141,"-0,010","-0,003","0,942","-0,002","0,015","1,002","-0,005","0,002","1,016","-0,006","-0,008","1,020","0,003","0,000","0,960","0,005","0,004","1,063","0,000","0,014","1,025"
