Index,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z
27,"81,859","11,958","-3,641","101,454","-1,904","-9,992","107,512","-12,608","-22,254","33,700","0,712","-0,280","86,538","21,111","-14,810","108,833","17,544","-12,783","108,739","9,503","-8,084"
28,"81,473","11,636","-3,209","101,259","-1,351","-9,683","107,533","-12,318","-22,086","33,711","0,430","-0,087","86,549","21,101","-14,797","108,724","17,578","-12,913","108,648","9,325","-7,427"
29,"81,701","11,884","-3,541","101,391","-1,612","-9,837","107,556","-12,310","-22,086","33,877","0,671","-0,247","86,732","21,037","-14,730","108,854","17,589","-12,960","108,683","9,458","-7,929"
30,"81,692","11,856","-3,497","101,352","-1,621","-9,837","107,526","-12,313","-22,077","33,851","0,685","-0,255","86,693","21,063","-14,761","108,810","17,575","-12,912","108,645","9,470","-7,972"
31,"81,686","11,850","-3,489","101,338","-1,637","-9,842","107,502","-12,313","-22,067","33,823","0,697","-0,263","86,706","21,079","-14,782","108,771","17,559","-12,864","108,638","9,483","-8,014"
32,"81,685","11,820","-3,448","101,297","-1,627","-9,828","107,475","-12,307","-22,051","33,794","0,705","-0,266","86,713","21,090","-14,798","108,737","17,544","-12,822","108,591","9,489","-8,033"
33,"81,688","11,820","-3,455","101,303","-1,662","-9,845","107,460","-12,299","-22,040","33,824","0,696","-0,261","86,684","21,080","-14,779","108,784","17,538","-12,807","108,644","9,493","-8,037"
34,"81,678","11,805","-3,443","101,247","-1,664","-9,835","107,434","-12,292","-22,027","33,797","0,704","-0,265","86,665","21,074","-14,766","108,751","17,526","-12,762","108,594","9,496","-8,039"
35,"81,691","11,837","-3,494","101,270","-1,713","-9,861","107,397","-12,318","-22,029","33,769","0,718","-0,275","86,647","21,071","-14,762","108,691","17,518","-12,729","108,571","9,510","-8,087"
36,"81,708","11,846","-3,507","101,285","-1,738","-9,875","107,395","-12,348","-22,046","33,779","0,692","-0,257","86,641","21,067","-14,759","108,733","17,533","-12,782","108,601","9,501","-8,056"
37,"81,672","11,861","-3,532","101,238","-1,716","-9,856","107,390","-12,347","-22,045","33,752","0,688","-0,253","86,658","21,073","-14,769","108,707","17,529","-12,753","108,557","9,492","-8,022"
38,"81,667","11,853","-3,522","101,231","-1,696","-9,842","107,347","-12,347","-22,030","33,726","0,672","-0,241","86,648","21,096","-14,801","108,671","17,529","-12,745","108,553","9,482","-7,989"
39,"81,664","11,841","-3,502","101,218","-1,649","-9,819","107,342","-12,345","-22,026","33,700","0,652","-0,226","86,605","21,076","-14,767","108,680","17,539","-12,768","108,540","9,467","-7,931"
40,"81,707","11,841","-3,493","101,269","-1,636","-9,827","107,332","-12,353","-22,029","33,698","0,623","-0,205","86,579","21,040","-14,708","108,699","17,560","-12,841","108,557","9,453","-7,876"
41,"-0,283","0,221","0,001","-0,080","-0,141","0,000","0,382","-0,127","0,000","0,128","-0,364","0,246","-0,039","0,153","0,000","0,422","0,443","-0,002","0,153","-0,455","0,001"
42,"-0,285","0,066","0,000","-0,081","-0,127","0,000","0,227","-0,126","0,000","0,128","-0,364","0,246","-0,040","-0,076","0,000","0,267","0,442","-0,001","0,153","-0,247","0,001"
43,"-0,285","0,066","0,000","-0,081","-0,127","0,000","0,272","-0,283","-0,001","0,128","-0,365","0,246","-0,280","0,081","0,001","0,269","0,444","-0,001","0,154","-0,248","0,001"
44,"-0,155","0,067","0,000","-0,017","0,037","0,000","0,228","-0,182","0,000","0,047","-0,216","0,246","-0,039","0,153","0,000","0,187","0,350","-0,001","0,137","-0,263","0,000"
45,"-0,093","0,041","0,000","0,046","0,004","0,000","0,212","-0,126","0,000","0,047","-0,216","0,246","-0,039","0,004","0,000","0,172","0,294","-0,001","0,138","-0,204","0,000"
46,"-0,078","0,026","0,000","0,135","0,037","0,000","-0,011","-0,167","0,000","0,004","-0,093","0,246","-0,195","0,138","0,000","0,129","0,227","0,000","0,193","-0,140","0,000"
47,"-0,094","0,025","0,000","0,120","-0,022","0,000","-0,013","-0,127","0,000","0,004","-0,093","0,246","-0,263","0,004","0,000","0,129","0,171","0,000","0,171","-0,081","0,000"
48,"-0,076","0,068","0,000","0,114","-0,005","0,000","-0,028","-0,167","0,000","0,000","0,000","0,246","-0,224","0,022","0,000","0,141","0,134","0,000","0,167","-0,047","0,000"
49,"-0,072","0,023","0,000","0,104","0,037","0,000","-0,044","-0,111","0,000","0,000","0,000","0,246","-0,224","0,022","0,000","0,126","0,078","0,000","0,151","-0,047","0,000"
50,"-0,081","-0,001","0,000","0,096","0,077","0,000","-0,042","-0,157","0,000","0,000","0,000","0,246","-0,182","0,124","0,000","0,126","0,135","0,000","0,151","-0,087","0,000"
51,"0,112","-0,013","0,000","-0,065","0,163","0,002","0,387","0,357","0,000","0,291","0,187","0,246","0,375","-0,278","0,002","0,587","-0,339","0,004","0,200","0,347","-0,002"
52,"0,156","-0,023","0,002","0,190","0,121","0,000","0,078","-0,069","0,002","-0,037","0,093","0,246","-0,303","-0,227","0,000","0,284","0,102","0,000","0,047","-0,037","-0,001"
53,"0,060","-0,140","0,001","-0,413","0,134","-0,004","-0,045","-0,522","0,005","0,272","-0,058","0,247","0,226","0,098","-0,003","0,282","0,419","0,000","0,056","-0,360","-0,001"
54,"0,186","0,071","0,003","0,140","-0,070","-0,006","-0,469","-0,067","0,008","-0,008","0,139","0,248","-0,327","0,213","-0,004","-0,104","-0,100","-0,001","-0,004","0,107","-0,001"
55,"0,175","-0,343","0,005","0,298","0,467","-0,005","0,128","-0,055","0,008","0,111","-0,184","0,248","-0,088","-0,306","-0,003","0,316","0,389","-0,002","0,005","-0,539","-0,003"
56,"0,124","0,008","0,008","-0,029","-0,016","-0,011","0,084","-0,132","0,007","0,030","0,149","0,248","0,527","-0,130","-0,001","-0,080","-0,079","-0,002","-0,083","0,145","-0,003"
57,"-0,449","0,365","0,014","0,010","-0,080","-0,013","0,008","-0,227","0,006","0,314","0,343","0,247","-0,090","-0,184","0,001","0,423","-0,004","-0,001","0,493","0,168","-0,008"
58,"0,029","-0,113","0,014","-0,142","0,183","-0,014","-0,663","-0,075","0,008","0,059","0,110","0,246","-0,625","0,000","0,001","-0,172","0,169","-0,005","-0,109","-0,045","-0,006"
59,"0,447","-0,129","0,017","0,169","0,134","-0,013","-0,560","0,165","0,009","0,357","0,277","0,242","-0,033","-0,233","0,001","-0,112","-0,244","-0,011","0,301","0,451","-0,004"
60,"0,081","-0,041","0,015","0,138","0,142","-0,012","-0,529","-0,060","0,015","0,141","0,010","0,241","-0,581","0,163","-0,003","0,004","0,088","-0,011","0,169","-0,146","-0,002"
61,"0,233","0,614","0,011","-0,057","-0,077","-0,008","0,078","-0,227","0,019","-0,198","0,033","0,237","-0,653","0,377","-0,008","0,002","0,018","-0,013","-0,499","-0,215","0,000"
62,"-0,043","-0,020","0,009","0,006","-0,030","-0,005","-0,419","-0,109","0,022","0,090","0,225","0,235","-0,575","-0,119","-0,013","-0,010","-0,005","-0,015","0,019","0,234","0,002"
63,"0,085","-0,011","0,008","0,350","-0,224","-0,002","0,128","-0,044","0,021","0,357","0,003","0,235","-0,043","-0,205","-0,013","0,503","-0,018","-0,015","0,596","-0,134","0,001"
64,"-0,273","0,243","0,013","-0,040","-0,477","-0,003","-0,477","-0,374","0,021","0,017","-0,042","0,236","-0,344","0,294","-0,013","-0,135","0,198","-0,015","0,201","0,165","-0,003"
65,"0,067","-0,336","0,017","0,060","0,185","-0,007","-0,285","0,286","0,011","-0,099","0,281","0,237","-0,195","-0,375","-0,010","-0,150","-0,455","-0,012","0,070","0,149","-0,007"
66,"-0,212","-0,397","0,018","-0,166","0,208","-0,010","-0,728","0,181","0,003","0,161","0,051","0,239","-0,817","-0,544","-0,007","-0,053","0,076","-0,006","0,176","0,231","-0,009"
67,"0,386","-0,278","0,023","-0,221","0,112","-0,010","-0,445","-0,432","0,001","0,071","-0,284","0,241","-0,654","0,124","0,000","0,050","0,690","-0,002","-0,237","-0,222","-0,014"
68,"-0,269","-0,475","0,022","-0,226","0,096","-0,010","-0,429","-0,410","-0,004","0,321","-0,045","0,240","-0,134","0,040","0,001","0,023","0,251","-0,003","0,347","0,093","-0,014"
69,"0,351","-0,219","0,022","-0,288","-0,114","-0,009","-0,140","-0,514","-0,009","0,003","-0,169","0,241","0,188","0,184","0,002","-0,043","0,136","-0,002","-0,313","-0,015","-0,016"
70,"0,370","-0,185","0,022","0,351","-0,079","-0,012","-0,168","-0,507","-0,010","-0,118","0,150","0,242","-0,135","-0,136","0,006","-0,209","0,154","-0,001","-0,106","0,413","-0,017"
71,"0,303","-0,199","0,023","0,324","-0,049","-0,012","-0,182","-0,452","-0,009","-0,104","0,115","0,244","-0,136","-0,130","0,005","-0,184","0,155","0,000","-0,084","0,347","-0,019"
72,"0,301","-0,201","0,022","0,256","-0,046","-0,011","-0,202","-0,406","-0,007","-0,091","0,081","0,244","-0,145","-0,115","0,004","-0,156","0,156","-0,001","-0,104","0,305","-0,020"
73,"0,297","-0,186","0,024","0,250","-0,071","-0,012","-0,227","-0,342","-0,002","-0,054","0,070","0,246","-0,167","-0,116","0,001","-0,134","0,137","0,001","-0,040","0,319","-0,024"
74,"0,244","-0,190","0,025","0,194","-0,117","-0,011","-0,269","-0,318","0,001","-0,018","0,075","0,247","-0,151","-0,133","0,000","-0,130","0,142","0,001","-0,032","0,353","-0,028"
75,"0,256","-0,190","0,026","0,163","-0,081","-0,008","-0,268","-0,277","0,009","0,011","0,054","0,247","-0,138","-0,119","-0,004","-0,128","0,143","-0,002","-0,038","0,328","-0,033"
76,"0,221","-0,200","0,028","0,108","-0,134","-0,005","-0,278","-0,267","0,017","0,048","0,061","0,248","-0,112","-0,115","-0,011","-0,122","0,156","-0,004","-0,031","0,367","-0,038"
77,"0,156","-0,217","0,027","0,038","-0,126","-0,002","-0,220","-0,245","0,026","0,072","0,031","0,250","-0,104","-0,142","-0,013","-0,074","0,167","-0,008","-0,044","0,336","-0,045"
78,"0,178","-0,279","0,028","0,028","-0,127","0,001","-0,220","-0,258","0,031","0,104","0,006","0,252","-0,104","-0,145","-0,010","-0,077","0,208","-0,012","-0,037","0,343","-0,051"
79,"0,209","-0,253","0,027","-0,006","-0,182","0,003","-0,235","-0,242","0,034","0,138","-0,019","0,253","-0,141","-0,102","-0,009","-0,025","0,211","-0,015","-0,035","0,337","-0,052"
80,"0,153","-0,222","0,024","-0,048","-0,151","0,006","-0,187","-0,211","0,032","0,127","0,009","0,251","-0,075","-0,084","-0,007","-0,023","0,155","-0,018","-0,052","0,329","-0,049"
81,"0,144","-0,179","0,021","-0,059","-0,129","0,006","-0,179","-0,276","0,023","0,150","0,032","0,249","-0,093","-0,053","-0,002","-0,008","0,166","-0,016","-0,009","0,315","-0,045"
82,"0,084","-0,187","0,020","-0,071","-0,100","0,003","-0,201","-0,299","0,012","0,130","0,048","0,250","-0,103","-0,086","0,005","-0,018","0,180","-0,012","-0,008","0,289","-0,040"
83,"0,075","-0,189","0,019","-0,092","-0,085","-0,002","-0,207","-0,348","0,003","0,105","0,051","0,254","-0,139","-0,027","0,008","-0,021","0,202","-0,004","-0,041","0,244","-0,039"
84,"0,053","-0,127","0,018","-0,105","-0,069","-0,011","-0,212","-0,366","-0,005","0,082","0,033","0,259","-0,199","-0,049","0,014","-0,015","0,239","0,001","-0,070","0,178","-0,034"
85,"0,061","-0,099","0,020","-0,096","-0,069","-0,021","-0,159","-0,333","-0,010","0,096","-0,002","0,262","-0,147","-0,052","0,018","0,030","0,264","0,006","-0,020","0,126","-0,030"
86,"0,044","-0,132","0,022","-0,099","-0,042","-0,028","-0,166","-0,353","-0,013","0,090","-0,035","0,264","-0,166","-0,021","0,020","0,052","0,320","0,009","0,004","0,065","-0,025"
87,"0,094","-0,096","0,020","-0,049","-0,058","-0,032","-0,160","-0,345","-0,013","0,093","-0,072","0,265","-0,189","-0,008","0,020","0,086","0,371","0,011","0,042","0,012","-0,021"
88,"0,116","-0,116","0,019","-0,018","-0,025","-0,035","-0,101","-0,327","-0,011","0,103","-0,106","0,265","-0,132","0,019","0,017","0,120","0,383","0,013","0,090","-0,019","-0,015"
89,"0,060","-0,081","0,017","-0,014","-0,029","-0,035","-0,156","-0,355","-0,006","0,114","-0,139","0,264","-0,187","0,043","0,010","0,109","0,446","0,016","0,134","-0,065","-0,010"
90,"0,052","-0,104","0,015","-0,087","-0,030","-0,036","-0,156","-0,347","0,003","0,148","-0,126","0,262","-0,187","0,036","0,000","0,174","0,440","0,015","0,133","-0,046","-0,006"
91,"0,054","-0,123","0,015","-0,020","-0,022","-0,034","-0,148","-0,339","0,014","0,180","-0,142","0,259","-0,151","0,079","-0,010","0,184","0,434","0,011","0,197","-0,063","-0,004"
92,"0,033","-0,100","0,014","0,022","-0,052","-0,031","-0,110","-0,386","0,024","0,182","-0,105","0,256","-0,119","0,083","-0,016","0,218","0,414","0,005","0,229","-0,027","-0,005"
93,"0,033","-0,070","0,012","0,022","-0,080","-0,025","-0,044","-0,393","0,029","0,216","-0,106","0,254","-0,052","0,074","-0,017","0,283","0,424","-0,001","0,292","-0,014","-0,006"
94,"0,098","-0,088","0,014","0,037","-0,109","-0,021","-0,010","-0,394","0,031","0,241","-0,081","0,251","-0,034","0,128","-0,015","0,316","0,376","-0,008","0,300","0,053","-0,009"
95,"0,052","-0,133","0,014","-0,011","-0,137","-0,016","-0,017","-0,352","0,029","0,274","-0,066","0,250","-0,068","0,071","-0,011","0,363","0,342","-0,012","0,316","0,108","-0,013"
96,"0,054","-0,138","0,013","-0,011","-0,125","-0,009","-0,030","-0,381","0,025","0,311","-0,063","0,249","-0,055","0,068","-0,005","0,360","0,341","-0,015","0,317","0,106","-0,019"
97,"0,105","-0,099","0,013","-0,020","-0,135","-0,002","-0,037","-0,416","0,023","0,311","-0,100","0,248","0,008","0,104","0,000","0,321","0,394","-0,018","0,289","0,052","-0,026"
98,"0,043","-0,106","0,015","-0,029","-0,140","0,002","-0,106","-0,412","0,025","0,346","-0,093","0,247","0,009","0,109","0,000","0,316","0,396","-0,023","0,349","0,052","-0,032"
99,"0,041","-0,105","0,017","-0,084","-0,167","0,005","-0,146","-0,417","0,026","0,379","-0,079","0,245","-0,039","0,124","0,002","0,327","0,358","-0,028","0,345","0,063","-0,036"
100,"0,098","-0,092","0,021","-0,070","-0,128","0,009","-0,194","-0,442","0,028","0,354","-0,064","0,243","-0,051","0,188","0,003","0,267","0,336","-0,034","0,305","0,051","-0,042"
101,"0,051","-0,101","0,025","-0,094","-0,135","0,011","-0,239","-0,473","0,033","0,328","-0,086","0,241","-0,031","0,202","0,001","0,204","0,359","-0,040","0,270","0,066","-0,047"
102,"0,000","-0,127","0,025","-0,099","-0,135","0,015","-0,288","-0,434","0,036","0,308","-0,060","0,237","-0,083","0,229","0,001","0,169","0,298","-0,047","0,261","0,126","-0,049"
103,"0,004","-0,059","0,024","-0,107","-0,198","0,015","-0,287","-0,391","0,038","0,313","-0,027","0,232","-0,042","0,243","0,001","0,145","0,242","-0,057","0,258","0,188","-0,045"
104,"0,003","-0,063","0,023","-0,146","-0,136","0,016","-0,256","-0,375","0,039","0,309","0,004","0,229","-0,051","0,243","-0,001","0,153","0,173","-0,065","0,231","0,192","-0,042"
105,"-0,056","-0,088","0,021","-0,212","-0,136","0,014","-0,235","-0,364","0,036","0,319","0,033","0,227","-0,029","0,233","0,000","0,174","0,108","-0,070","0,210","0,217","-0,037"
106,"-0,058","-0,094","0,020","-0,194","-0,151","0,010","-0,227","-0,416","0,032","0,351","0,043","0,228","-0,034","0,222","0,001","0,227","0,126","-0,071","0,229","0,250","-0,033"
107,"-0,110","-0,114","0,021","-0,178","-0,118","0,004","-0,250","-0,477","0,020","0,331","0,014","0,230","-0,041","0,218","0,010","0,200","0,188","-0,067","0,246","0,218","-0,031"
108,"-0,113","-0,153","0,024","-0,177","-0,115","-0,008","-0,219","-0,481","0,004","0,298","0,008","0,232","0,004","0,187","0,020","0,186","0,226","-0,061","0,244","0,225","-0,025"
109,"-0,071","-0,172","0,027","-0,134","-0,072","-0,022","-0,236","-0,493","-0,010","0,277","-0,022","0,233","-0,015","0,204","0,028","0,163","0,294","-0,054","0,262","0,183","-0,016"
110,"-0,015","-0,150","0,031","-0,090","-0,096","-0,035","-0,234","-0,503","-0,017","0,263","-0,051","0,233","-0,029","0,215","0,035","0,159","0,362","-0,049","0,259","0,180","-0,006"
111,"-0,045","-0,217","0,032","-0,087","-0,029","-0,047","-0,235","-0,508","-0,016","0,254","-0,082","0,234","-0,066","0,207","0,034","0,159","0,435","-0,046","0,269","0,110","0,004"
112,"0,018","-0,200","0,031","-0,020","-0,036","-0,055","-0,220","-0,505","-0,009","0,250","-0,048","0,234","-0,101","0,188","0,028","0,176","0,440","-0,048","0,301","0,140","0,014"
113,"0,033","-0,142","0,031","0,014","-0,048","-0,061","-0,159","-0,499","-0,002","0,219","-0,033","0,233","-0,046","0,152","0,021","0,177","0,440","-0,050","0,296","0,134","0,022"
114,"0,029","-0,149","0,034","-0,038","-0,090","-0,065","-0,126","-0,483","0,007","0,193","-0,012","0,236","-0,073","0,094","0,013","0,179","0,441","-0,051","0,255","0,191","0,024"
115,"0,018","-0,160","0,038","-0,059","-0,113","-0,069","-0,094","-0,530","0,014","0,229","-0,003","0,238","-0,058","0,058","0,009","0,215","0,484","-0,053","0,261","0,188","0,025"
116,"0,070","-0,152","0,045","-0,007","-0,142","-0,075","-0,131","-0,566","0,020","0,268","-0,003","0,243","-0,090","0,082","0,008","0,220","0,486","-0,052","0,331","0,185","0,022"
117,"0,094","-0,169","0,050","0,008","-0,144","-0,079","-0,187","-0,592","0,023","0,268","-0,036","0,246","-0,084","0,128","0,009","0,188","0,517","-0,053","0,311","0,129","0,019"
118,"0,088","-0,152","0,053","0,012","-0,151","-0,082","-0,174","-0,560","0,021","0,287","-0,068","0,248","-0,108","0,068","0,015","0,231","0,544","-0,055","0,306","0,075","0,017"
119,"0,028","-0,175","0,058","-0,010","-0,114","-0,087","-0,198","-0,607","0,013","0,312","-0,096","0,249","-0,176","0,071","0,023","0,265","0,615","-0,053","0,337","0,018","0,015"
120,"-0,027","-0,216","0,060","-0,020","-0,060","-0,088","-0,185","-0,593","0,004","0,331","-0,129","0,251","-0,164","0,037","0,028","0,317","0,657","-0,051","0,368","-0,043","0,013"
121,"-0,029","-0,203","0,057","-0,016","-0,055","-0,086","-0,223","-0,599","-0,004","0,334","-0,164","0,253","-0,211","0,026","0,034","0,298","0,725","-0,045","0,345","-0,100","0,011"
122,"-0,064","-0,170","0,054","-0,003","-0,127","-0,083","-0,197","-0,609","-0,009","0,307","-0,187","0,256","-0,196","-0,037","0,038","0,281","0,784","-0,040","0,336","-0,087","0,007"
123,"0,001","-0,150","0,050","0,047","-0,129","-0,075","-0,212","-0,656","-0,012","0,337","-0,203","0,257","-0,206","-0,023","0,039","0,276","0,817","-0,038","0,386","-0,121","0,004"
124,"0,002","-0,186","0,045","-0,015","-0,114","-0,068","-0,207","-0,661","-0,010","0,345","-0,237","0,259","-0,220","-0,023","0,036","0,298","0,822","-0,036","0,356","-0,152","0,002"
125,"0,015","-0,162","0,038","-0,007","-0,140","-0,059","-0,213","-0,668","-0,005","0,311","-0,234","0,258","-0,185","0,033","0,032","0,235","0,801","-0,037","0,292","-0,118","0,001"
126,"-0,010","-0,151","0,031","-0,042","-0,152","-0,049","-0,226","-0,679","0,001","0,284","-0,213","0,258","-0,170","0,024","0,025","0,176","0,767","-0,036","0,251","-0,057","0,001"
127,"0,038","-0,142","0,023","-0,033","-0,168","-0,036","-0,247","-0,616","0,006","0,304","-0,244","0,257","-0,158","0,020","0,019","0,173","0,772","-0,034","0,250","-0,053","-0,001"
128,"0,034","-0,148","0,018","-0,029","-0,173","-0,031","-0,275","-0,589","0,012","0,341","-0,231","0,254","-0,187","-0,006","0,012","0,179","0,769","-0,034","0,314","-0,059","0,002"
129,"0,033","-0,115","0,018","0,019","-0,218","-0,029","-0,240","-0,562","0,013","0,321","-0,256","0,250","-0,148","-0,045","0,006","0,193","0,805","-0,033","0,315","-0,056","0,006"
130,"0,017","-0,061","0,025","-0,038","-0,260","-0,034","-0,238","-0,562","0,013","0,329","-0,223","0,247","-0,177","-0,013","0,004","0,236","0,776","-0,032","0,293","-0,004","0,009"
131,"-0,003","-0,082","0,033","-0,073","-0,237","-0,041","-0,250","-0,503","0,008","0,350","-0,194","0,243","-0,179","-0,010","0,004","0,238","0,721","-0,031","0,316","-0,010","0,013"
132,"-0,060","-0,111","0,040","-0,141","-0,232","-0,049","-0,234","-0,548","0,000","0,337","-0,163","0,241","-0,162","0,010","0,008","0,258","0,702","-0,029","0,270","0,019","0,016"
133,"-0,018","-0,141","0,046","-0,096","-0,260","-0,059","-0,180","-0,557","-0,012","0,325","-0,132","0,239","-0,119","-0,038","0,015","0,269","0,695","-0,025","0,267","0,084","0,019"
134,"-0,070","-0,112","0,051","-0,114","-0,228","-0,066","-0,242","-0,571","-0,019","0,309","-0,104","0,240","-0,187","-0,052","0,020","0,223","0,686","-0,022","0,264","0,083","0,019"
135,"-0,019","-0,109","0,054","-0,059","-0,202","-0,070","-0,291","-0,523","-0,024","0,278","-0,114","0,241","-0,186","-0,053","0,022","0,163","0,674","-0,018","0,264","0,073","0,018"
136,"-0,009","-0,129","0,050","-0,059","-0,167","-0,067","-0,305","-0,580","-0,025","0,313","-0,106","0,243","-0,206","-0,010","0,024","0,170","0,692","-0,016","0,324","0,067","0,017"
