Index,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z
59,"-0,004","0,005","0,949","-0,003","-0,002","1,014","0,004","0,005","1,052","0,003","-0,002","1,023","-0,001","0,001","0,960","0,002","-0,005","0,886","0,000","-0,002","0,953"
60,"0,003","-0,003","0,941","-0,004","-0,003","1,013","0,002","0,004","1,049","-0,003","0,000","1,024","0,002","-0,002","0,960","0,001","-0,002","0,890","0,000","0,000","0,953"
61,"-0,001","0,000","0,945","0,004","-0,004","1,013","-0,003","0,002","1,053","0,000","0,000","1,022","0,003","-0,008","0,955","0,001","0,001","0,890","0,003","-0,002","0,956"
62,"0,001","-0,002","0,942","0,001","-0,002","1,011","-0,001","0,004","1,053","0,005","-0,003","1,025","-0,003","-0,001","0,957","0,003","-0,001","0,887","-0,001","-0,001","0,949"
63,"0,005","-0,001","0,947","0,004","-0,002","1,008","-0,001","0,001","1,054","0,002","-0,005","1,024","-0,001","-0,004","0,961","0,000","0,002","0,891","0,002","0,003","0,950"
64,"0,001","-0,001","0,946","0,005","0,004","1,005","-0,005","0,007","1,050","-0,001","-0,001","1,025","-0,002","0,000","0,959","0,003","-0,003","0,887","0,000","0,004","0,949"
65,"0,005","0,003","0,948","0,000","0,002","1,009","0,000","0,005","1,045","0,002","0,001","1,029","-0,001","0,000","0,960","-0,001","-0,001","0,890","0,001","0,003","0,945"
66,"-0,001","-0,002","0,946","-0,006","0,003","1,006","0,003","0,005","1,047","0,002","-0,002","1,025","-0,004","-0,002","0,961","0,001","-0,003","0,886","-0,001","0,001","0,944"
67,"0,002","0,004","0,948","-0,002","-0,002","1,013","-0,004","0,007","1,050","-0,001","-0,002","1,019","0,004","-0,003","0,961","0,004","-0,002","0,888","-0,003","0,000","0,948"
68,"0,005","-0,003","0,951","-0,005","0,008","1,014","-0,004","0,002","1,053","0,000","-0,007","1,024","-0,005","0,002","0,954","0,002","-0,006","0,885","-0,002","0,000","0,948"
69,"0,003","0,003","0,947","0,001","-0,003","1,013","-0,005","0,002","1,055","-0,003","-0,001","1,019","-0,004","0,002","0,964","-0,003","0,002","0,892","-0,002","-0,002","0,951"
70,"0,000","0,001","0,947","-0,001","-0,001","1,010","-0,004","0,001","1,054","0,000","0,001","1,020","-0,005","-0,005","0,964","0,001","-0,001","0,890","-0,005","0,001","0,949"
71,"0,001","-0,002","0,945","-0,002","0,005","1,008","0,002","0,009","1,054","-0,004","0,000","1,020","-0,002","0,003","0,962","-0,001","0,001","0,893","-0,001","0,001","0,946"
72,"0,001","0,003","0,952","-0,002","0,004","1,011","-0,003","0,004","1,052","-0,006","0,000","1,023","0,001","0,005","0,963","-0,001","0,001","0,894","-0,003","-0,001","0,947"
73,"-0,002","0,006","0,949","-0,003","0,003","1,008","0,002","0,004","1,054","0,000","-0,005","1,026","0,000","-0,001","0,957","-0,001","-0,004","0,887","-0,004","0,000","0,954"
74,"0,002","-0,001","0,944","0,001","0,004","1,006","0,005","0,005","1,052","0,002","-0,003","1,024","-0,003","0,002","0,961","0,005","-0,007","0,885","-0,008","-0,004","0,949"
75,"-0,002","0,001","0,946","-0,005","-0,004","1,006","0,000","-0,001","1,055","-0,001","-0,003","1,027","0,001","-0,002","0,960","0,002","-0,004","0,887","-0,004","-0,002","0,950"
76,"0,003","0,000","0,950","0,001","0,002","1,005","0,003","0,000","1,044","0,002","-0,004","1,026","-0,002","0,000","0,965","0,005","-0,005","0,889","-0,008","-0,005","0,943"
77,"0,003","-0,006","0,945","-0,003","-0,003","1,000","-0,001","-0,005","1,049","-0,004","-0,004","1,024","-0,003","-0,001","0,961","0,000","0,001","0,894","-0,005","-0,002","0,945"
78,"0,005","0,001","0,947","-0,006","-0,004","1,010","0,000","-0,004","1,052","-0,001","-0,002","1,025","-0,003","-0,005","0,957","0,003","-0,003","0,886","-0,008","-0,004","0,943"
79,"0,001","0,001","0,946","0,001","-0,003","1,016","-0,001","0,003","1,052","-0,001","-0,003","1,022","0,004","-0,002","0,963","0,001","-0,001","0,889","-0,007","-0,004","0,945"
80,"-0,002","-0,003","0,949","-0,002","0,003","1,009","-0,001","0,000","1,053","0,006","0,001","1,033","0,001","0,004","0,965","-0,003","0,000","0,896","-0,003","-0,004","0,952"
81,"-0,002","0,002","0,947","0,000","0,003","1,010","-0,003","0,000","1,048","0,004","-0,005","1,032","-0,002","-0,002","0,963","0,008","-0,003","0,888","-0,001","0,000","0,950"
82,"0,002","-0,001","0,946","0,002","0,011","1,002","0,000","0,005","1,047","0,006","0,004","1,027","-0,005","0,001","0,969","0,007","-0,001","0,891","0,000","0,000","0,950"
83,"0,005","0,001","0,951","0,000","0,000","1,006","-0,007","0,008","1,052","0,001","-0,002","1,028","0,002","-0,003","0,959","0,008","0,001","0,888","0,001","-0,004","0,954"
84,"-0,001","-0,001","0,944","0,005","0,001","1,012","-0,002","0,003","1,054","-0,003","0,005","1,022","-0,004","-0,003","0,960","0,006","0,001","0,888","0,002","-0,004","0,956"
85,"0,000","0,004","0,949","0,003","0,008","1,008","0,001","-0,001","1,054","-0,001","-0,002","1,029","-0,001","0,001","0,959","0,002","0,005","0,885","-0,002","0,002","0,952"
86,"0,005","0,002","0,947","-0,001","0,005","1,008","-0,001","0,003","1,056","-0,005","0,000","1,020","0,000","0,000","0,961","0,008","0,004","0,887","0,004","0,005","0,951"
87,"0,001","0,005","0,950","0,003","-0,002","1,013","0,002","0,006","1,053","-0,009","-0,001","1,021","0,003","0,000","0,961","0,005","0,000","0,887","0,001","0,004","0,945"
88,"-0,003","0,010","0,950","-0,004","0,001","1,013","-0,001","0,002","1,056","-0,006","-0,003","1,024","0,001","0,001","0,960","0,000","0,005","0,891","-0,002","0,003","0,954"
89,"-0,002","-0,002","0,947","0,001","0,003","1,011","-0,001","0,004","1,050","-0,005","-0,003","1,025","0,004","-0,004","0,960","0,008","-0,002","0,885","-0,001","0,001","0,952"
90,"0,002","0,005","0,952","-0,001","0,005","1,009","0,000","0,005","1,054","0,000","-0,008","1,026","0,001","0,003","0,961","0,005","0,004","0,890","-0,001","-0,001","0,947"
91,"0,002","-0,001","0,947","-0,002","-0,006","1,013","-0,005","-0,004","1,059","-0,004","-0,006","1,032","0,004","0,001","0,960","0,003","-0,001","0,890","-0,001","0,002","0,945"
92,"0,002","-0,003","0,952","0,000","0,000","1,004","-0,004","0,002","1,050","-0,001","-0,003","1,028","0,000","0,001","0,960","0,005","0,003","0,883","-0,001","0,001","0,949"
93,"-0,001","0,005","0,950","0,001","0,003","1,012","-0,001","-0,001","1,051","-0,002","-0,007","1,025","0,000","0,003","0,967","0,005","0,003","0,890","-0,002","0,003","0,946"
94,"0,001","0,004","0,944","-0,003","-0,005","1,011","-0,003","0,000","1,051","0,002","-0,007","1,025","0,004","0,000","0,962","-0,001","0,003","0,891","-0,005","0,000","0,947"
95,"0,004","0,001","0,942","-0,001","0,002","1,009","0,002","0,005","1,048","0,001","-0,008","1,019","-0,007","-0,002","0,962","0,002","0,003","0,892","-0,008","-0,002","0,951"
96,"0,001","-0,004","0,943","-0,001","-0,001","1,010","-0,002","0,002","1,048","-0,001","-0,008","1,028","-0,003","-0,001","0,965","0,003","-0,006","0,886","-0,001","-0,005","0,946"
97,"0,001","0,004","0,950","0,003","-0,002","1,009","-0,003","-0,001","1,050","-0,003","-0,005","1,024","0,001","0,003","0,964","0,007","-0,007","0,887","0,001","-0,003","0,956"
98,"0,005","-0,003","0,946","0,000","0,001","1,012","0,001","0,008","1,048","-0,001","-0,009","1,021","0,002","0,004","0,964","0,005","-0,006","0,886","-0,002","0,000","0,954"
99,"0,005","0,003","0,949","0,004","0,003","1,008","-0,004","0,003","1,053","0,002","-0,011","1,024","-0,002","-0,003","0,960","0,000","-0,004","0,892","-0,001","-0,005","0,950"
100,"0,000","0,004","0,945","-0,001","-0,004","1,012","-0,005","0,003","1,053","0,001","-0,004","1,023","0,001","0,001","0,959","0,003","-0,005","0,890","0,000","-0,001","0,957"
101,"0,001","0,000","0,950","-0,003","0,002","1,007","-0,005","0,002","1,052","-0,003","-0,004","1,027","-0,004","0,008","0,964","0,005","-0,005","0,887","-0,004","-0,001","0,951"
102,"0,001","-0,001","0,950","-0,001","0,001","1,002","-0,004","0,005","1,052","0,002","-0,003","1,024","0,004","0,000","0,957","-0,004","-0,005","0,885","-0,004","0,000","0,947"
103,"0,000","0,001","0,943","0,001","0,001","1,006","0,000","-0,006","1,048","0,004","-0,006","1,023","0,004","0,002","0,963","0,002","-0,005","0,889","-0,005","-0,001","0,946"
104,"0,000","0,001","0,942","-0,002","0,002","1,009","-0,007","-0,001","1,047","0,003","-0,005","1,027","0,000","-0,001","0,957","-0,002","-0,001","0,886","-0,002","-0,003","0,947"
105,"0,002","-0,001","0,946","-0,001","0,003","1,009","-0,010","0,000","1,049","0,005","-0,007","1,025","-0,004","0,003","0,964","-0,003","-0,001","0,893","-0,003","-0,005","0,946"
106,"0,000","-0,004","0,945","-0,002","-0,004","1,011","-0,012","0,005","1,049","0,001","-0,008","1,023","-0,010","0,003","0,960","0,003","-0,002","0,884","-0,005","-0,003","0,949"
107,"0,000","-0,002","0,944","-0,003","0,003","1,004","-0,012","0,006","1,054","-0,001","-0,005","1,022","-0,012","0,004","0,961","0,006","-0,003","0,888","-0,004","0,005","0,949"
108,"0,004","0,004","0,948","-0,004","0,006","1,011","-0,003","0,001","1,054","0,000","0,000","1,026","-0,004","0,010","0,965","0,006","0,000","0,895","-0,006","0,002","0,945"
109,"0,000","0,003","0,946","-0,004","0,002","1,013","0,008","0,008","1,057","-0,001","-0,004","1,029","0,004","0,001","0,964","0,013","-0,003","0,893","-0,003","0,005","0,948"
110,"-0,004","0,004","0,942","-0,004","-0,007","1,015","0,009","0,006","1,054","-0,002","-0,004","1,026","0,006","0,001","0,958","0,013","0,001","0,895","-0,005","0,000","0,951"
111,"0,004","-0,001","0,944","-0,005","0,003","1,010","0,013","0,006","1,051","-0,003","-0,004","1,032","0,005","-0,002","0,962","0,010","0,000","0,896","-0,001","0,001","0,947"
112,"-0,001","0,004","0,948","-0,002","-0,002","1,013","0,010","0,003","1,051","0,000","-0,004","1,028","0,003","-0,001","0,963","0,008","0,000","0,885","-0,003","0,003","0,950"
113,"-0,006","0,003","0,942","-0,001","0,001","1,014","0,002","-0,007","1,050","0,002","0,001","1,027","-0,001","0,005","0,970","0,006","0,002","0,889","-0,002","0,002","0,946"
114,"0,000","0,004","0,952","-0,002","0,004","1,011","0,003","0,001","1,049","0,002","0,001","1,029","-0,003","-0,005","0,961","0,007","0,003","0,882","-0,007","-0,001","0,948"
115,"0,003","0,001","0,951","0,006","-0,001","1,011","-0,001","-0,004","1,047","0,000","-0,006","1,029","-0,001","0,000","0,960","0,008","0,000","0,891","-0,003","0,000","0,952"
116,"0,001","0,002","0,949","0,001","-0,001","1,008","-0,004","0,002","1,052","0,000","-0,005","1,026","-0,002","-0,006","0,957","0,006","-0,002","0,888","-0,002","0,006","0,950"
117,"0,011","0,000","0,947","0,002","-0,003","1,005","-0,007","0,007","1,053","-0,003","-0,004","1,018","0,001","0,002","0,959","0,006","-0,002","0,888","-0,002","0,000","0,947"
118,"0,003","-0,001","0,946","0,003","-0,003","1,008","0,001","0,003","1,048","-0,004","-0,006","1,020","-0,002","0,000","0,956","0,006","0,000","0,890","-0,001","-0,001","0,944"
119,"0,004","-0,001","0,949","-0,001","0,004","1,007","-0,001","0,007","1,050","-0,004","-0,007","1,020","0,000","-0,005","0,956","0,010","0,000","0,892","0,002","0,001","0,949"
120,"0,005","-0,004","0,944","-0,002","0,002","1,005","0,002","0,006","1,054","-0,004","-0,007","1,023","-0,002","0,005","0,964","0,008","0,002","0,889","0,002","0,002","0,942"
121,"0,004","-0,002","0,946","0,001","-0,002","1,005","0,000","0,004","1,052","-0,006","-0,007","1,024","0,002","-0,004","0,958","0,011","-0,002","0,888","0,001","-0,001","0,950"
122,"0,003","-0,001","0,944","0,003","0,001","1,007","0,004","0,001","1,054","-0,005","-0,003","1,025","-0,004","0,000","0,962","0,011","0,000","0,889","-0,002","0,001","0,947"
123,"0,004","0,003","0,946","0,001","-0,001","1,011","-0,002","0,002","1,047","-0,005","-0,008","1,028","-0,002","-0,002","0,959","0,010","-0,002","0,886","0,000","0,002","0,950"
124,"0,005","0,002","0,949","-0,002","0,004","1,011","-0,001","0,003","1,048","-0,006","-0,007","1,028","-0,003","-0,001","0,962","0,005","0,001","0,887","-0,001","-0,002","0,951"
125,"0,000","-0,003","0,948","0,000","-0,005","1,013","-0,004","0,001","1,052","-0,003","0,001","1,027","0,005","0,001","0,959","0,007","-0,004","0,892","-0,006","-0,005","0,949"
126,"-0,005","-0,001","0,946","-0,003","0,002","1,011","-0,004","0,001","1,050","0,000","0,000","1,023","-0,003","-0,001","0,962","0,007","-0,005","0,884","-0,006","-0,002","0,955"
127,"-0,005","0,005","0,949","-0,002","-0,004","1,018","0,003","0,002","1,051","-0,007","-0,007","1,026","0,000","0,000","0,960","0,008","-0,003","0,885","-0,004","-0,001","0,953"
128,"0,005","0,003","0,953","0,005","0,004","1,011","-0,001","0,002","1,049","-0,003","-0,009","1,022","-0,001","-0,002","0,958","0,010","-0,007","0,889","0,000","0,003","0,955"
129,"-0,001","-0,004","0,948","0,002","-0,003","1,015","0,003","0,002","1,047","-0,005","-0,006","1,021","-0,001","0,003","0,964","0,009","0,000","0,893","-0,005","0,001","0,949"
130,"-0,002","0,002","0,950","0,005","0,004","1,007","0,000","0,006","1,053","-0,001","-0,006","1,022","0,002","0,000","0,962","0,009","0,001","0,892","-0,004","-0,002","0,944"
131,"0,008","0,005","0,950","0,001","0,003","1,011","0,004","0,002","1,049","0,001","-0,009","1,024","0,006","-0,003","0,962","0,005","-0,004","0,891","0,000","-0,001","0,950"
132,"0,003","0,000","0,953","-0,001","0,009","1,004","-0,005","0,005","1,055","0,003","-0,003","1,029","-0,001","0,003","0,967","0,010","0,002","0,890","-0,003","-0,003","0,945"
133,"0,006","0,001","0,949","-0,001","-0,005","1,007","0,002","-0,001","1,054","0,006","-0,002","1,019","-0,003","0,001","0,958","0,010","0,001","0,892","-0,005","0,000","0,948"
134,"-0,002","-0,004","0,941","0,000","0,003","1,006","0,001","0,005","1,047","0,002","-0,003","1,025","-0,001","-0,003","0,962","0,010","-0,003","0,888","0,002","0,002","0,944"
135,"0,000","0,003","0,949","-0,001","0,000","1,013","0,002","0,004","1,051","-0,004","0,000","1,018","0,000","0,000","0,960","0,006","-0,005","0,884","-0,002","0,006","0,946"
136,"0,002","0,005","0,951","0,000","0,002","1,016","-0,004","0,001","1,051","-0,001","-0,008","1,026","0,002","-0,006","0,960","0,013","-0,006","0,885","0,001","0,005","0,956"
137,"-0,002","0,001","0,944","0,004","0,006","1,019","0,002","0,005","1,049","0,000","-0,005","1,024","0,005","0,000","0,963","0,007","-0,003","0,889","-0,003","0,002","0,954"
138,"-0,001","0,007","0,952","-0,002","0,006","1,008","-0,003","0,007","1,048","0,001","-0,008","1,027","0,002","0,005","0,960","0,004","0,000","0,888","-0,010","0,001","0,953"
139,"0,000","0,003","0,946","0,004","0,000","1,013","-0,002","0,005","1,048","0,000","-0,006","1,022","-0,001","-0,002","0,955","0,008","0,000","0,888","-0,006","-0,002","0,951"
140,"-0,002","0,000","0,946","0,003","0,001","1,013","-0,001","-0,004","1,053","-0,002","-0,006","1,025","-0,001","0,000","0,961","0,005","-0,002","0,890","-0,004","-0,002","0,947"
