Index,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z
15,"0,850","0,526","-0,024","0,000","0,995","-0,081","0,054","0,000","0,994","-0,109","0,014","0,000","0,979","-0,205","-0,006","0,000","0,857","0,513","-0,055","0,000","0,957","-0,284","-0,053","-0,001","0,966","-0,254","0,042","-0,001"
16,"0,851","0,524","-0,027","0,001","0,995","-0,082","0,056","0,000","0,994","-0,111","0,013","0,000","0,979","-0,204","-0,009","-0,001","0,856","0,515","-0,054","-0,001","0,957","-0,287","-0,053","-0,001","0,966","-0,257","0,042","-0,001"
17,"0,851","0,524","-0,029","0,002","0,995","-0,080","0,056","0,000","0,994","-0,109","0,014","0,000","0,979","-0,202","-0,008","-0,001","0,857","0,513","-0,056","0,000","0,956","-0,289","-0,053","-0,001","0,966","-0,254","0,041","-0,002"
18,"0,851","0,525","-0,027","0,001","0,995","-0,080","0,059","0,000","0,994","-0,106","0,012","0,000","0,979","-0,204","-0,008","-0,001","0,856","0,515","-0,055","-0,001","0,956","-0,287","-0,055","-0,002","0,966","-0,253","0,044","-0,001"
19,"0,850","0,527","-0,026","0,000","0,995","-0,078","0,058","0,000","0,994","-0,106","0,009","-0,001","0,978","-0,207","-0,007","-0,001","0,856","0,513","-0,057","0,000","0,956","-0,289","-0,057","-0,002","0,967","-0,251","0,045","0,000"
20,"0,851","0,525","-0,027","0,001","0,996","-0,075","0,057","0,001","0,994","-0,109","0,011","-0,001","0,978","-0,208","-0,005","0,000","0,857","0,512","-0,056","0,000","0,956","-0,288","-0,060","-0,003","0,966","-0,253","0,046","0,000"
21,"0,851","0,525","-0,024","0,000","0,995","-0,078","0,056","0,000","0,994","-0,109","0,014","-0,001","0,978","-0,208","-0,007","-0,001","0,856","0,513","-0,056","0,000","0,955","-0,290","-0,060","-0,004","0,966","-0,255","0,048","0,000"
22,"0,850","0,527","-0,024","0,000","0,995","-0,081","0,056","0,000","0,994","-0,111","0,013","-0,001","0,978","-0,209","-0,005","-0,001","0,857","0,512","-0,057","0,001","0,956","-0,288","-0,060","-0,004","0,965","-0,257","0,047","0,000"
23,"0,850","0,526","-0,027","0,001","0,995","-0,084","0,056","0,000","0,994","-0,112","0,010","-0,002","0,979","-0,206","-0,004","-0,001","0,856","0,513","-0,056","0,000","0,955","-0,290","-0,060","-0,004","0,965","-0,260","0,048","0,000"
24,"0,851","0,524","-0,029","0,002","0,995","-0,081","0,057","0,000","0,993","-0,114","0,012","-0,002","0,979","-0,203","-0,003","0,000","0,858","0,511","-0,056","-0,001","0,955","-0,292","-0,058","-0,004","0,964","-0,261","0,046","-0,001"
25,"0,851","0,525","-0,026","0,001","0,995","-0,082","0,054","0,000","0,993","-0,117","0,013","-0,002","0,979","-0,202","-0,005","-0,001","0,859","0,509","-0,055","-0,001","0,955","-0,291","-0,056","-0,003","0,965","-0,258","0,045","-0,001"
26,"0,850","0,527","-0,025","0,000","0,995","-0,084","0,056","0,000","0,993","-0,114","0,012","-0,002","0,979","-0,204","-0,004","-0,001","0,858","0,511","-0,056","0,000","0,956","-0,289","-0,055","-0,004","0,965","-0,256","0,047","0,000"
27,"0,849","0,527","-0,028","0,001","0,995","-0,085","0,059","0,000","0,993","-0,116","0,010","-0,003","0,979","-0,201","-0,005","-0,001","0,857","0,513","-0,058","0,000","0,955","-0,291","-0,053","-0,003","0,966","-0,254","0,046","-0,001"
28,"0,850","0,525","-0,028","0,002","0,995","-0,083","0,056","0,000","0,993","-0,114","0,011","-0,003","0,979","-0,202","-0,008","-0,002","0,858","0,511","-0,057","0,000","0,955","-0,293","-0,052","-0,003","0,965","-0,257","0,046","-0,001"
29,"0,852","0,524","-0,028","0,002","0,995","-0,086","0,057","0,000","0,994","-0,112","0,013","-0,003","0,980","-0,200","-0,009","-0,003","0,857","0,512","-0,055","-0,002","0,954","-0,294","-0,050","-0,002","0,965","-0,258","0,044","-0,002"
30,"0,851","0,524","-0,028","0,002","0,995","-0,086","0,056","0,000","0,994","-0,111","0,013","-0,003","0,980","-0,200","-0,009","-0,003","0,857","0,512","-0,055","-0,002","0,954","-0,294","-0,050","-0,002","0,965","-0,258","0,044","-0,002"
31,"0,851","0,524","-0,028","0,002","0,995","-0,086","0,056","0,000","0,994","-0,111","0,013","-0,003","0,980","-0,200","-0,010","-0,003","0,857","0,513","-0,055","-0,002","0,955","-0,294","-0,050","-0,003","0,965","-0,258","0,044","-0,002"
32,"0,851","0,524","-0,028","0,002","0,995","-0,086","0,056","0,000","0,994","-0,111","0,013","-0,003","0,980","-0,200","-0,010","-0,003","0,857","0,513","-0,055","-0,002","0,955","-0,294","-0,050","-0,003","0,965","-0,258","0,044","-0,002"
33,"0,851","0,524","-0,028","0,002","0,995","-0,085","0,056","0,000","0,994","-0,111","0,013","-0,003","0,980","-0,200","-0,010","-0,003","0,857","0,512","-0,055","-0,002","0,955","-0,294","-0,050","-0,003","0,965","-0,258","0,045","-0,002"
34,"0,851","0,524","-0,028","0,002","0,995","-0,085","0,056","0,000","0,994","-0,111","0,013","-0,003","0,980","-0,201","-0,010","-0,003","0,857","0,512","-0,055","-0,002","0,955","-0,294","-0,050","-0,003","0,965","-0,258","0,045","-0,002"
35,"0,851","0,524","-0,027","0,001","0,995","-0,085","0,056","0,000","0,994","-0,112","0,013","-0,004","0,980","-0,201","-0,010","-0,003","0,857","0,513","-0,055","-0,002","0,955","-0,294","-0,050","-0,003","0,965","-0,257","0,045","-0,002"
36,"0,851","0,524","-0,027","0,001","0,995","-0,085","0,056","0,000","0,994","-0,112","0,013","-0,004","0,979","-0,201","-0,010","-0,003","0,857","0,513","-0,056","-0,002","0,955","-0,294","-0,051","-0,003","0,965","-0,257","0,045","-0,001"
37,"0,851","0,524","-0,027","0,001","0,995","-0,085","0,057","0,000","0,994","-0,112","0,013","-0,004","0,979","-0,202","-0,010","-0,003","0,857","0,513","-0,056","-0,001","0,955","-0,294","-0,051","-0,003","0,965","-0,257","0,045","-0,001"
38,"0,851","0,524","-0,027","0,001","0,995","-0,084","0,057","0,000","0,994","-0,111","0,012","-0,004","0,979","-0,202","-0,009","-0,003","0,857","0,513","-0,056","-0,001","0,955","-0,293","-0,051","-0,004","0,965","-0,257","0,045","-0,001"
39,"0,851","0,524","-0,027","0,001","0,995","-0,084","0,057","0,000","0,994","-0,111","0,012","-0,004","0,979","-0,202","-0,009","-0,003","0,857","0,513","-0,056","-0,001","0,955","-0,293","-0,051","-0,004","0,966","-0,256","0,046","-0,001"
40,"0,851","0,524","-0,027","0,001","0,995","-0,084","0,056","0,000","0,994","-0,111","0,012","-0,004","0,979","-0,202","-0,009","-0,003","0,857","0,513","-0,057","-0,001","0,955","-0,293","-0,052","-0,004","0,966","-0,256","0,046","-0,001"
41,"1,000","0,001","0,001","0,005","1,000","0,003","-0,001","0,005","1,000","0,001","-0,001","0,005","1,000","-0,002","0,002","0,005","1,000","0,002","-0,004","0,005","1,000","0,000","-0,005","0,005","1,000","0,007","0,000","0,005"
42,"1,000","-0,001","0,001","0,005","1,000","0,003","-0,001","0,005","1,000","0,001","-0,001","0,005","1,000","-0,002","0,003","0,005","1,000","-0,002","0,000","0,005","1,000","0,000","0,001","0,005","1,000","0,000","0,002","0,005"
43,"1,000","-0,001","0,002","0,005","1,000","0,003","-0,001","0,005","1,000","0,001","-0,001","0,005","1,000","-0,003","0,003","0,005","1,000","-0,002","0,000","0,005","1,000","0,000","0,001","0,005","1,000","-0,001","0,002","0,005"
44,"1,000","0,000","0,001","0,005","1,000","0,003","-0,001","0,005","1,000","0,001","-0,001","0,005","1,000","-0,003","0,002","0,005","1,000","-0,002","-0,001","0,005","1,000","0,002","0,000","0,005","1,000","0,000","0,001","0,005"
45,"1,000","0,000","0,001","0,005","1,000","0,001","-0,001","0,005","1,000","0,000","-0,001","0,005","1,000","-0,003","0,002","0,005","1,000","-0,002","0,000","0,005","1,000","0,002","0,000","0,005","1,000","-0,001","0,001","0,005"
46,"1,000","0,000","0,001","0,005","1,000","0,001","-0,001","0,005","1,000","0,000","-0,001","0,005","1,000","-0,003","0,001","0,005","1,000","-0,001","-0,001","0,005","1,000","0,002","-0,001","0,005","1,000","-0,001","0,001","0,005"
47,"1,000","0,000","0,001","0,005","1,000","-0,001","-0,001","0,005","1,000","0,000","-0,001","0,005","1,000","-0,003","0,001","0,005","1,000","-0,001","-0,001","0,005","1,000","0,002","-0,001","0,005","1,000","-0,001","0,001","0,005"
48,"1,000","0,000","0,001","0,005","1,000","0,001","-0,001","0,005","1,000","0,001","-0,001","0,005","1,000","-0,002","0,001","0,005","1,000","-0,001","-0,001","0,005","1,000","0,002","-0,002","0,005","1,000","-0,001","0,001","0,005"
49,"1,000","0,000","0,001","0,005","1,000","0,001","-0,001","0,005","1,000","0,001","-0,001","0,005","1,000","-0,002","0,001","0,005","1,000","-0,001","-0,001","0,005","1,000","0,002","-0,002","0,005","1,000","-0,002","0,002","0,005"
50,"1,000","0,000","0,001","0,005","1,000","0,001","-0,001","0,005","1,000","0,001","-0,001","0,005","1,000","-0,002","0,001","0,005","1,000","0,000","-0,001","0,005","1,000","0,003","-0,002","0,005","1,000","-0,001","0,002","0,005"
51,"1,000","0,003","0,002","0,005","1,000","0,004","0,001","0,005","1,000","0,001","0,002","0,005","1,000","0,000","0,003","0,005","1,000","0,002","0,002","0,005","1,000","0,000","0,000","0,005","1,000","0,001","0,004","0,005"
52,"1,000","0,000","0,002","0,005","1,000","0,007","0,000","0,006","1,000","-0,001","0,000","0,006","1,000","-0,002","0,004","0,005","1,000","0,001","-0,001","0,005","1,000","0,003","0,002","0,005","1,000","0,004","0,002","0,006"
53,"1,000","0,003","0,004","0,005","1,000","0,004","0,000","0,005","1,000","-0,001","0,003","0,006","1,000","0,001","0,005","0,005","1,000","0,002","-0,004","0,006","1,000","0,000","0,002","0,006","1,000","0,007","0,003","0,006"
54,"1,000","0,000","0,002","0,005","1,000","0,005","-0,003","0,005","1,000","-0,003","0,001","0,006","1,000","0,000","0,002","0,005","1,000","0,002","-0,001","0,006","1,000","-0,003","0,001","0,006","1,000","0,004","0,004","0,006"
55,"1,000","-0,001","-0,001","0,005","1,000","0,006","0,000","0,005","1,000","-0,006","0,000","0,006","1,000","-0,003","0,001","0,005","1,000","0,000","-0,003","0,006","1,000","-0,002","-0,002","0,006","1,000","0,006","0,001","0,006"
56,"1,000","0,001","0,001","0,005","1,000","0,003","0,000","0,005","1,000","-0,004","-0,002","0,006","1,000","-0,005","0,003","0,005","1,000","0,002","-0,002","0,006","1,000","-0,002","-0,005","0,006","1,000","0,005","-0,002","0,006"
57,"1,000","0,000","0,004","0,005","1,000","0,005","-0,002","0,005","1,000","-0,001","-0,004","0,007","1,000","-0,007","0,000","0,005","1,000","0,001","-0,004","0,006","1,000","-0,001","-0,008","0,006","1,000","0,004","-0,004","0,006"
58,"1,000","0,000","0,001","0,005","1,000","0,002","-0,002","0,005","1,000","0,001","-0,002","0,007","1,000","-0,004","0,001","0,005","1,000","0,003","-0,002","0,006","1,000","0,002","-0,010","0,006","1,000","0,007","-0,004","0,005"
59,"1,000","0,000","-0,002","0,005","1,000","0,004","-0,004","0,005","1,000","0,002","0,001","0,007","1,000","-0,002","0,000","0,005","1,000","0,000","-0,002","0,006","1,000","0,004","-0,008","0,006","1,000","0,004","-0,003","0,005"
60,"1,000","-0,002","0,000","0,005","1,000","0,005","-0,002","0,005","1,000","0,002","0,004","0,007","1,000","0,001","-0,001","0,005","1,000","0,002","0,000","0,006","1,000","0,006","-0,006","0,006","1,000","0,001","-0,002","0,005"
61,"1,000","0,001","0,001","0,005","1,000","0,003","-0,004","0,005","1,000","0,003","0,001","0,007","1,000","-0,001","-0,002","0,004","1,000","0,002","-0,003","0,006","1,000","0,005","-0,003","0,006","1,000","0,001","0,001","0,005"
62,"1,000","0,000","-0,001","0,005","1,000","0,004","-0,001","0,005","1,000","0,006","0,000","0,007","1,000","-0,004","0,000","0,004","1,000","0,000","0,000","0,006","1,000","0,006","-0,001","0,006","1,000","0,004","0,002","0,005"
63,"1,000","-0,001","0,002","0,005","1,000","0,006","0,001","0,005","1,000","0,004","-0,003","0,006","1,000","-0,004","-0,003","0,004","1,000","0,000","-0,003","0,006","1,000","0,004","-0,002","0,006","1,000","0,001","0,004","0,005"
64,"1,000","-0,004","0,000","0,005","1,000","0,004","0,003","0,005","1,000","0,002","-0,005","0,006","1,000","-0,003","0,000","0,004","1,000","0,002","-0,001","0,006","1,000","0,006","-0,005","0,006","1,000","0,003","0,001","0,005"
65,"1,000","-0,001","0,001","0,005","1,000","0,007","0,004","0,005","1,000","-0,001","-0,004","0,006","1,000","-0,005","-0,002","0,004","1,000","0,000","-0,003","0,006","1,000","0,007","-0,007","0,006","1,000","0,004","0,003","0,005"
66,"1,000","-0,001","0,004","0,005","1,000","0,004","0,003","0,005","1,000","-0,004","-0,005","0,006","1,000","-0,002","-0,004","0,004","1,000","0,003","-0,004","0,005","1,000","0,005","-0,010","0,006","1,000","0,002","0,005","0,005"
67,"1,000","0,002","0,003","0,005","1,000","0,007","0,003","0,005","1,000","-0,002","-0,002","0,006","1,000","0,001","-0,004","0,004","1,000","0,001","-0,001","0,005","1,000","0,005","-0,007","0,005","1,000","0,000","0,004","0,005"
68,"1,000","0,000","0,001","0,005","1,000","0,006","0,000","0,005","1,000","0,001","0,000","0,006","1,000","-0,002","-0,002","0,004","1,000","0,001","-0,004","0,005","1,000","0,003","-0,004","0,005","1,000","0,002","0,002","0,005"
69,"1,000","0,003","0,001","0,005","1,000","0,006","-0,003","0,005","1,000","0,004","0,000","0,006","1,000","-0,002","0,001","0,004","1,000","0,002","-0,001","0,005","1,000","0,002","-0,001","0,005","1,000","0,004","0,000","0,005"
70,"1,000","0,000","0,003","0,005","1,000","0,004","-0,002","0,005","1,000","0,001","0,000","0,006","1,000","0,001","0,001","0,004","1,000","0,000","-0,004","0,005","1,000","0,000","0,001","0,005","1,000","0,006","-0,002","0,005"
71,"1,000","0,000","0,002","0,005","1,000","0,004","-0,002","0,005","1,000","0,001","0,000","0,006","1,000","0,001","0,001","0,004","1,000","0,000","-0,004","0,005","1,000","0,000","0,000","0,005","1,000","0,006","-0,003","0,005"
72,"1,000","0,000","0,002","0,005","1,000","0,004","-0,003","0,004","1,000","0,001","0,000","0,006","1,000","0,001","0,001","0,003","1,000","0,000","-0,004","0,005","1,000","0,000","0,000","0,005","1,000","0,006","-0,003","0,004"
73,"1,000","0,001","0,002","0,005","1,000","0,004","-0,003","0,004","1,000","0,001","0,000","0,006","1,000","0,001","0,000","0,003","1,000","0,000","-0,004","0,005","1,000","0,000","0,000","0,005","1,000","0,006","-0,003","0,004"
74,"1,000","0,000","0,002","0,005","1,000","0,004","-0,003","0,004","1,000","0,001","0,001","0,006","1,000","0,001","0,000","0,003","1,000","0,000","-0,004","0,005","1,000","0,000","0,000","0,005","1,000","0,006","-0,002","0,004"
75,"1,000","0,000","0,002","0,005","1,000","0,004","-0,003","0,004","1,000","0,001","0,000","0,006","1,000","0,000","0,000","0,003","1,000","0,000","-0,004","0,005","1,000","0,000","0,000","0,005","1,000","0,006","-0,002","0,004"
76,"1,000","0,001","0,002","0,005","1,000","0,004","-0,003","0,004","1,000","0,001","0,000","0,006","1,000","0,000","0,000","0,003","1,000","0,000","-0,003","0,005","1,000","0,000","0,000","0,005","1,000","0,005","-0,002","0,004"
77,"1,000","0,000","0,002","0,005","1,000","0,004","-0,003","0,004","1,000","0,001","0,000","0,006","1,000","0,000","0,000","0,003","1,000","0,001","-0,004","0,005","1,000","0,000","0,000","0,005","1,000","0,005","-0,002","0,004"
78,"1,000","0,000","0,002","0,005","1,000","0,004","-0,002","0,004","1,000","0,001","0,000","0,006","1,000","0,000","-0,001","0,003","1,000","0,001","-0,004","0,005","1,000","0,000","0,000","0,005","1,000","0,005","-0,002","0,004"
79,"1,000","0,000","0,002","0,005","1,000","0,004","-0,002","0,004","1,000","0,001","0,000","0,006","1,000","0,000","-0,001","0,003","1,000","0,001","-0,004","0,005","1,000","0,000","-0,001","0,005","1,000","0,005","-0,001","0,004"
80,"1,000","0,000","0,002","0,005","1,000","0,004","-0,002","0,004","1,000","0,001","0,000","0,006","1,000","0,000","-0,001","0,003","1,000","0,000","-0,004","0,005","1,000","0,000","-0,001","0,005","1,000","0,005","-0,001","0,004"
81,"1,000","0,000","0,002","0,005","1,000","0,005","-0,002","0,004","1,000","0,002","-0,001","0,006","1,000","0,000","-0,001","0,003","1,000","0,001","-0,004","0,005","1,000","0,001","-0,001","0,005","1,000","0,005","-0,001","0,004"
82,"1,000","0,000","0,002","0,005","1,000","0,005","-0,002","0,004","1,000","0,002","-0,001","0,006","1,000","0,000","-0,001","0,003","1,000","0,000","-0,004","0,005","1,000","0,001","-0,001","0,005","1,000","0,005","-0,001","0,004"
83,"1,000","0,000","0,002","0,005","1,000","0,005","-0,002","0,004","1,000","0,002","-0,001","0,006","1,000","-0,001","-0,001","0,003","1,000","0,000","-0,004","0,005","1,000","0,001","-0,001","0,005","1,000","0,005","0,000","0,004"
84,"1,000","0,000","0,002","0,005","1,000","0,005","-0,002","0,004","1,000","0,002","-0,001","0,006","1,000","-0,001","-0,002","0,003","1,000","0,000","-0,004","0,005","1,000","0,001","-0,002","0,005","1,000","0,006","0,000","0,004"
85,"1,000","0,000","0,003","0,005","1,000","0,006","-0,002","0,004","1,000","0,002","0,000","0,006","1,000","-0,001","-0,002","0,003","1,000","0,000","-0,003","0,005","1,000","0,002","-0,002","0,005","1,000","0,006","-0,001","0,004"
86,"1,000","0,000","0,002","0,005","1,000","0,005","-0,001","0,004","1,000","0,002","0,000","0,006","1,000","-0,001","-0,002","0,003","1,000","0,000","-0,003","0,005","1,000","0,002","-0,001","0,005","1,000","0,006","-0,001","0,004"
87,"1,000","-0,001","0,002","0,005","1,000","0,006","-0,002","0,004","1,000","0,002","0,000","0,006","1,000","-0,002","-0,002","0,003","1,000","0,001","-0,003","0,005","1,000","0,002","-0,001","0,005","1,000","0,006","-0,001","0,004"
88,"1,000","-0,001","0,002","0,005","1,000","0,006","-0,002","0,004","1,000","0,002","0,000","0,006","1,000","-0,002","-0,001","0,003","1,000","0,001","-0,003","0,005","1,000","0,002","-0,001","0,005","1,000","0,006","-0,001","0,004"
89,"1,000","-0,001","0,003","0,005","1,000","0,006","-0,002","0,004","1,000","0,002","0,000","0,006","1,000","-0,002","-0,001","0,003","1,000","0,000","-0,003","0,005","1,000","0,002","-0,001","0,005","1,000","0,005","-0,001","0,004"
90,"1,000","-0,001","0,002","0,005","1,000","0,006","-0,002","0,004","1,000","0,002","-0,001","0,006","1,000","-0,002","-0,001","0,003","1,000","0,001","-0,003","0,005","1,000","0,002","-0,001","0,005","1,000","0,005","-0,001","0,004"
91,"1,000","0,000","0,003","0,005","1,000","0,006","-0,002","0,004","1,000","0,002","-0,001","0,006","1,000","-0,001","-0,001","0,003","1,000","0,000","-0,003","0,005","1,000","0,002","-0,002","0,005","1,000","0,005","-0,001","0,004"
92,"1,000","-0,001","0,003","0,005","1,000","0,006","-0,001","0,004","1,000","0,001","-0,001","0,006","1,000","-0,001","-0,001","0,003","1,000","0,001","-0,003","0,005","1,000","0,002","-0,002","0,005","1,000","0,005","-0,001","0,004"
93,"1,000","-0,001","0,003","0,005","1,000","0,006","-0,001","0,004","1,000","0,001","0,000","0,006","1,000","-0,001","-0,001","0,003","1,000","0,000","-0,003","0,005","1,000","0,002","-0,002","0,005","1,000","0,004","-0,001","0,004"
94,"1,000","-0,001","0,003","0,005","1,000","0,006","-0,001","0,004","1,000","0,001","-0,001","0,006","1,000","-0,001","0,000","0,003","1,000","0,001","-0,003","0,005","1,000","0,002","-0,003","0,005","1,000","0,004","0,000","0,004"
95,"1,000","-0,001","0,003","0,005","1,000","0,006","0,000","0,004","1,000","0,001","-0,001","0,006","1,000","-0,001","0,000","0,003","1,000","0,000","-0,002","0,005","1,000","0,002","-0,003","0,005","1,000","0,004","0,000","0,004"
96,"1,000","-0,001","0,002","0,005","1,000","0,005","0,000","0,004","1,000","0,002","-0,001","0,006","1,000","-0,001","0,000","0,003","1,000","0,000","-0,002","0,005","1,000","0,002","-0,003","0,005","1,000","0,004","0,000","0,004"
97,"1,000","-0,001","0,002","0,005","1,000","0,006","-0,001","0,004","1,000","0,001","-0,001","0,006","1,000","-0,002","0,000","0,003","1,000","0,000","-0,003","0,006","1,000","0,003","-0,003","0,005","1,000","0,004","0,001","0,004"
98,"1,000","-0,001","0,002","0,005","1,000","0,005","-0,001","0,004","1,000","0,001","-0,001","0,006","1,000","-0,001","0,000","0,003","1,000","0,000","-0,002","0,006","1,000","0,002","-0,003","0,004","1,000","0,004","0,000","0,004"
99,"1,000","-0,001","0,002","0,005","1,000","0,005","-0,001","0,004","1,000","0,001","0,000","0,007","1,000","-0,002","-0,001","0,003","1,000","0,001","-0,002","0,006","1,000","0,003","-0,003","0,004","1,000","0,003","0,000","0,004"
100,"1,000","-0,001","0,002","0,005","1,000","0,005","-0,001","0,004","1,000","0,002","0,000","0,007","1,000","-0,002","0,000","0,003","1,000","0,001","-0,002","0,006","1,000","0,003","-0,003","0,004","1,000","0,004","0,000","0,004"
101,"1,000","-0,001","0,002","0,005","1,000","0,005","-0,001","0,003","1,000","0,002","0,000","0,007","1,000","-0,001","0,000","0,003","1,000","0,001","-0,002","0,006","1,000","0,003","-0,002","0,004","1,000","0,004","0,000","0,004"
102,"1,000","-0,001","0,002","0,005","1,000","0,005","-0,001","0,003","1,000","0,002","0,000","0,007","1,000","-0,002","0,000","0,003","1,000","0,000","-0,001","0,006","1,000","0,003","-0,002","0,004","1,000","0,003","0,000","0,004"
