Index,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z
819,"-9,559","11,230","1,260","16,359","5,436","-2,443","16,368","6,065","21,781","48,846","-3,681","-6,355","-21,531","0,279","0,225","29,199","-12,477","-3,306","28,849","-3,739","-6,630"
820,"-8,328","3,414","4,206","15,218","9,279","7,674","16,194","-0,936","8,273","50,027","-3,491","-4,717","-16,472","-0,098","-6,254","28,184","-9,775","-2,293","26,727","-3,985","-7,144"
821,"-14,851","4,014","4,089","14,560","11,783","15,313","16,821","-7,160","-3,415","50,165","-2,741","-3,044","-23,236","2,744","-5,417","28,524","-8,064","-2,436","25,969","-5,767","-7,179"
822,"-13,898","8,106","6,528","14,001","12,190","18,913","13,835","-13,227","-14,298","49,018","-1,979","-1,207","-22,501","6,823","0,353","28,735","-5,117","-3,804","24,492","-7,199","-8,055"
823,"-9,420","10,282","3,296","14,891","11,970","19,747","14,838","-15,387","-19,118","47,902","-2,436","-0,200","-15,091","-3,061","-6,573","27,974","-1,954","-5,838","21,851","-6,808","-9,939"
824,"-8,773","12,865","3,067","14,159","9,894","15,940","12,383","-13,134","-18,751","47,184","-3,069","-0,522","-13,339","-6,149","-3,204","26,687","0,911","-6,963","17,384","-4,910","-9,787"
825,"-8,519","13,043","2,893","12,157","6,218","8,353","10,438","-12,007","-16,932","46,806","-3,132","0,042","-9,100","-9,745","1,041","23,870","3,150","-6,246","14,490","-2,425","-10,580"
826,"-7,695","11,164","2,764","9,886","1,871","-0,373","9,433","-8,584","-10,512","48,282","-2,971","2,177","-3,759","-9,636","-1,946","19,538","3,312","-3,617","11,811","0,523","-13,532"
827,"-6,784","8,593","2,927","7,762","-1,494","-7,484","7,759","-5,312","-4,942","49,573","-2,402","4,175","0,778","-3,918","-3,689","14,748","1,565","-0,267","9,685","3,288","-13,839"
828,"-6,722","11,285","0,752","6,244","-4,115","-12,152","6,793","-3,440","-1,368","50,549","-1,100","6,281","3,388","-3,597","-2,584","10,411","-1,463","2,402","9,709","6,137","-11,554"
829,"-4,230","12,985","-0,132","5,545","-5,242","-14,798","6,187","-3,191","-0,411","48,548","0,693","7,589","4,963","-2,487","-2,983","6,646","-4,609","3,924","9,198","7,987","-10,398"
830,"-1,444","11,240","-1,798","5,136","-6,612","-17,007","5,766","-4,177","-1,999","44,910","3,157","8,185","5,278","-1,123","-2,668","3,437","-6,383","3,881","8,087","10,018","-12,075"
831,"-2,139","9,971","-2,193","4,832","-7,051","-17,431","5,515","-5,770","-3,674","42,987","5,150","8,652","5,416","-1,676","-2,029","2,992","-6,939","2,298","5,927","10,810","-10,388"
832,"-1,514","8,448","-2,183","4,061","-6,776","-16,715","4,810","-5,716","-2,316","42,118","7,051","8,377","5,163","-3,349","-0,087","1,809","-6,004","0,843","4,592","10,075","-7,278"
833,"1,392","6,124","-2,253","3,245","-5,869","-14,384","3,125","-4,040","0,577","42,284","7,622","8,849","4,735","-5,059","-0,066","0,986","-5,084","-1,650","4,086","7,918","-5,267"
834,"3,515","5,332","-2,472","3,144","-3,962","-10,313","1,852","-4,153","-0,181","42,766","8,172","8,865","5,360","-5,936","-1,688","0,402","-6,260","-1,568","3,225","4,939","-6,376"
835,"3,173","4,073","-2,147","3,040","-1,502","-5,840","0,997","-5,459","-3,666","43,668","9,218","8,922","5,447","-4,089","-4,922","-1,703","-8,376","0,674","2,814","4,284","-7,777"
836,"2,326","4,107","-1,980","3,577","0,277","-2,060","0,901","-7,636","-8,466","46,512","7,817","10,636","6,328","-3,744","-6,683","-5,937","-9,935","2,760","2,296","6,151","-8,981"
837,"2,036","4,353","-1,743","3,494","0,315","-0,129","1,025","-10,186","-13,562","48,339","7,206","11,053","6,639","-4,336","-8,206","2,044","-11,089","-10,598","2,844","8,162","-7,547"
838,"-0,537","8,419","-2,605","3,121","-0,836","0,592","0,639","-11,731","-16,381","48,607","6,232","10,450","6,568","-4,597","-9,604","28,392","-1,320","-47,643","3,942","9,642","-6,619"
839,"-0,213","10,355","-0,736","3,672","-1,379","2,816","-1,183","-11,112","-16,321","48,365","6,970","10,015","6,259","-8,926","-10,059","60,534","-2,264","-54,073","4,009","7,989","-1,876"
840,"-0,110","9,935","-0,502","4,142","-2,068","4,365","-3,393","-8,242","-15,128","48,228","8,003","10,185","4,589","-13,310","-13,714","46,910","-11,109","-31,662","3,617","6,329","-0,056"
841,"-1,477","10,275","1,128","4,137","-2,776","4,460","-1,157","-8,185","-20,179","47,140","8,926","9,296","8,823","-15,812","-18,885","6,821","-12,529","-10,097","5,780","6,007","0,712"
842,"-1,352","8,033","2,152","3,768","-4,293","3,155","-1,465","-8,816","-25,707","45,796","9,349","9,188","9,451","-12,317","-25,253","-17,494","-7,913","2,895","9,334","7,384","0,906"
843,"-4,395","11,400","1,897","3,091","-6,015","0,818","-1,687","-9,940","-30,749","45,767","9,583","10,363","7,315","-10,703","-30,456","-21,368","-2,288","8,442","10,353","7,408","2,742"
844,"-3,378","12,956","0,551","3,098","-7,240","-0,480","-1,263","-9,484","-31,815","46,944","9,251","12,459","6,399","-15,027","-30,490","-14,797","-4,299","12,696","13,525","7,090","5,289"
845,"2,829","10,315","0,975","4,142","-7,451","-0,432","-0,899","-10,297","-32,643","48,277","8,304","13,298","5,851","-20,680","-30,718","-9,314","-10,108","15,863","14,177","4,244","8,376"
846,"1,494","12,346","-0,496","3,690","-7,809","-1,088","-0,316","-10,932","-29,225","48,397","7,315","11,137","8,932","-24,880","-24,243","-9,874","-11,900","15,443","10,417","3,137","10,154"
847,"0,841","8,999","-0,139","3,017","-9,204","-3,458","-0,559","-11,921","-23,435","48,250","6,639","7,118","10,889","-19,138","-11,906","-13,541","-6,678","16,710","6,567","3,311","11,245"
848,"3,110","8,883","-1,291","3,326","-11,000","-5,743","-0,086","-15,194","-19,345","48,153","6,262","3,430","4,895","-15,848","-7,122","-10,767","-0,889","12,683","4,694","6,806","10,968"
849,"6,157","10,629","-2,751","3,271","-13,232","-8,445","0,640","-14,908","-11,116","46,786","6,038","-0,776","4,611","-16,390","5,209","-7,858","8,282","10,653","2,067","10,789","9,023"
850,"4,977","10,039","-2,986","2,351","-15,264","-10,172","1,242","-12,980","-1,354","44,429","5,825","-4,403","1,944","-12,463","11,077","-5,989","15,572","11,590","-0,935","13,624","5,972"
851,"3,869","8,096","-0,862","1,316","-16,383","-9,869","1,211","-9,902","7,867","42,553","6,495","-5,393","-0,065","-3,266","9,860","-4,657","18,900","13,917","-2,412","14,007","4,143"
852,"3,910","3,970","1,014","1,765","-16,094","-7,098","0,645","-4,617","16,921","43,664","7,173","-3,590","-0,065","0,519","10,371","-6,142","17,243","16,419","-2,606","12,584","4,603"
853,"2,751","-4,114","4,108","2,639","-13,615","-0,541","0,686","-0,004","22,304","45,128","7,604","-1,044","1,341","-0,318","11,915","-7,665","11,364","18,328","-2,054","10,234","6,359"
854,"-0,870","-4,379","4,110","4,134","-11,150","4,489","0,830","3,844","24,738","42,680","7,135","-0,475","0,878","-4,836","13,094","-9,250","4,643","19,062","-2,121","8,147","8,659"
855,"-2,509","-0,867","4,559","4,201","-9,306","6,839","-0,503","6,296","25,403","34,890","6,476","-3,627","0,084","-5,993","10,355","-10,848","0,775","19,005","-1,538","4,798","10,557"
856,"2,514","0,341","4,021","3,574","-7,944","7,521","-0,998","7,701","25,058","30,642","5,777","-7,001","0,147","-9,487","9,622","-11,612","-0,290","17,595","0,001","1,298","11,551"
857,"5,631","-0,485","4,003","2,978","-8,394","6,170","-1,030","6,733","22,869","30,215","4,701","-9,202","1,723","-9,511","8,312","-10,558","-0,017","16,295","1,573","0,071","11,559"
858,"2,560","-0,556","5,953","2,409","-8,293","6,536","-0,740","5,429","20,075","29,860","4,071","-9,379","2,256","-9,398","8,894","-8,645","1,075","14,448","1,344","0,482","10,936"
859,"0,193","-0,895","8,636","2,434","-7,498","8,194","-0,473","4,102","17,858","25,949","3,696","-8,897","0,953","-10,030","9,124","-5,794","2,356","11,571","0,631","0,927","10,191"
860,"3,965","-1,884","13,311","3,664","-6,070","10,060","0,268","1,038","12,941","20,300","3,701","-7,222","1,422","-6,341","7,902","-3,774","3,996","8,479","0,300","-0,446","9,611"
861,"-0,936","-4,722","11,060","3,661","-5,578","11,535","0,742","-1,372","9,429","16,529","3,885","-5,040","1,863","-3,990","9,993","-2,710","7,223","5,824","0,406","-2,676","8,855"
862,"1,123","1,732","8,566","3,850","-5,061","8,814","1,153","-4,191","5,943","13,134","3,996","-3,286","1,430","-2,098","9,715","-1,800","12,433","3,868","1,345","-5,230","7,603"
863,"3,334","9,553","6,076","3,225","-3,755","7,931","1,646","-6,481","3,628","10,856","3,716","-2,194","2,331","1,718","9,919","-0,455","15,618","2,840","2,637","-7,557","6,143"
864,"1,659","0,080","6,747","2,967","-1,197","7,315","1,861","-6,861","4,182","10,847","2,835","-1,356","2,488","0,975","12,071","0,932","17,128","1,839","3,271","-9,116","5,192"
865,"-0,373","-3,172","3,338","2,505","0,961","5,548","1,494","-5,972","5,882","12,071","2,002","-1,119","1,812","1,112","10,537","2,342","16,690","1,296","3,769","-9,563","4,798"
866,"3,163","1,217","-1,482","1,999","3,185","2,851","0,590","-4,040","7,587","12,031","1,297","-1,726","1,066","2,030","8,832","3,203","14,290","0,934","3,416","-9,497","4,447"
867,"5,854","3,616","-6,350","1,398","4,196","-2,038","-0,054","-1,635","8,511","10,182","0,499","-3,220","-0,001","1,404","6,558","4,502","10,948","0,365","2,670","-8,745","4,322"
868,"5,352","1,555","-6,313","0,049","3,515","-7,746","-0,196","0,242","7,870","8,324","0,300","-4,599","-1,357","-1,608","4,885","4,977","7,719","0,142","1,935","-7,099","3,888"
869,"3,304","-2,093","-5,609","-0,265","2,217","-11,806","-0,194","0,439","5,998","6,568","0,614","-5,345","-0,600","-1,850","2,457","4,064","5,382","-0,034","1,518","-4,560","3,089"
870,"1,456","-2,186","-5,751","-1,416","1,361","-13,636","-0,288","1,386","5,323","5,029","1,303","-5,045","-0,209","-1,974","2,404","3,052","4,304","-0,367","1,021","-2,243","2,054"
871,"1,734","0,371","-5,133","-1,641","1,124","-13,413","-0,979","1,379","4,110","4,129","2,234","-3,420","-0,773","-4,630","1,252","0,908","4,601","-1,233","1,149","-0,331","0,653"
872,"1,748","2,545","-5,036","-2,146","1,743","-11,526","-1,303","1,504","2,865","3,831","2,976","-1,347","-0,039","-3,294","0,008","1,080","5,356","-2,137","1,435","1,326","-1,081"
873,"0,137","3,013","-4,403","-2,285","2,426","-10,203","-1,178","1,563","1,978","2,527","3,171","-0,392","0,489","-3,484","0,277","0,971","5,932","-3,314","1,793","2,527","-2,867"
874,"-1,333","4,859","-3,538","-2,596","2,778","-9,240","-1,352","1,467","1,201","0,392","2,572","-0,090","0,734","-2,503","-0,865","1,260","5,770","-4,250","1,284","3,477","-4,738"
875,"-1,934","5,362","-3,148","-2,703","2,965","-8,077","-1,779","1,336","1,236","-1,385","1,399","0,841","0,545","-0,995","-0,538","1,764","4,680","-4,185","0,432","4,458","-6,427"
876,"-1,724","4,811","-1,972","-2,867","4,300","-5,500","-1,930","0,559","0,003","-1,014","0,364","1,086","1,310","-1,626","0,142","2,138","2,094","-3,668","-0,785","5,192","-7,965"
877,"-1,971","4,220","-2,256","-3,269","5,467","-3,358","-2,492","0,097","-1,030","1,004","-0,159","1,126","1,630","-1,605","0,912","1,900","0,022","-3,500","-1,789","5,465","-9,252"
878,"-1,742","4,660","-1,853","-3,051","6,867","-1,211","-2,125","-0,309","-1,880","2,906","-0,462","0,784","0,221","-1,280","0,420","1,336","-1,385","-3,260","-2,559","5,307","-10,432"
879,"-0,674","4,137","-2,137","-2,814","7,907","0,639","-2,168","-0,936","-3,348","3,458","-0,838","0,847","-1,209","0,854","-1,546","0,551","-1,191","-3,535","-3,286","5,162","-11,167"
880,"-0,482","4,194","-1,819","-2,706","8,666","1,959","-1,920","-0,394","-3,394","2,863","-1,003","0,232","0,260","1,432","-0,978","-0,004","-0,011","-3,580","-3,791","5,223","-11,621"
881,"-0,670","1,920","-1,349","-2,597","8,617","2,387","-1,654","0,162","-3,169","1,782","-0,981","-0,555","1,339","-0,243","-0,019","-0,182","1,342","-3,256","-4,219","5,107","-11,634"
882,"-2,045","2,815","-1,389","-2,489","8,059","1,835","-1,197","0,051","-3,631","0,498","-0,750","-0,500","1,654","1,483","-0,636","-0,413","2,604","-2,846","-4,245","4,680","-11,286"
883,"-1,752","2,613","-1,040","-2,421","7,023","0,499","-1,350","0,053","-4,113","0,111","-0,544","0,339","0,380","3,362","-0,766","-0,277","3,673","-2,670","-3,751","4,134","-10,468"
884,"-1,371","3,562","-1,906","-2,557","5,207","-1,926","-0,949","-0,270","-4,451","0,099","-0,275","0,750","-0,331","2,705","-1,105","-0,611","3,751","-1,849","-3,193","3,695","-9,567"
885,"-0,404","3,953","-1,332","-2,718","4,168","-3,648","-1,273","-0,931","-4,612","0,774","-0,731","0,788","-0,473","3,233","-1,007","-1,667","3,265","-1,074","-3,049","3,731","-8,689"
886,"-0,448","3,326","-1,849","-3,083","3,168","-5,017","-1,208","-1,794","-4,405","0,801","-1,378","-0,117","0,812","2,480","0,363","-2,348","1,375","-0,084","-2,841","3,464","-7,784"
887,"-1,251","3,537","-1,670","-3,011","2,523","-5,865","-1,192","-1,757","-3,231","-0,013","-2,083","-1,560","1,548","1,840","1,123","-2,647","-0,946","1,030","-2,492","3,419","-6,916"
888,"-0,078","3,159","-1,693","-2,363","1,805","-7,027","-1,195","-1,681","-2,359","-0,958","-2,246","-2,864","1,567","1,004","1,408","-2,978","-3,188","1,906","-2,104","2,926","-6,489"
889,"0,739","2,091","-1,985","-1,900","1,394","-6,661","-0,732","-1,142","-1,927","-1,763","-1,876","-2,524","1,180","2,039","0,961","-3,309","-3,496","2,067","-2,085","2,036","-5,532"
890,"-0,057","2,494","-2,499","-1,778","1,710","-5,665","-0,502","-1,478","-3,018","-2,159","-1,344","-1,437","0,317","1,946","0,211","-3,064","-2,381","1,585","-2,062","1,069","-4,614"
891,"0,465","4,422","-2,513","-1,466","2,560","-3,656","-0,834","-1,118","-3,481","-2,434","-0,620","-0,373","-1,026","1,463","0,071","-2,883","-1,224","0,937","-2,194","0,346","-3,622"
892,"1,406","3,527","-2,724","-1,247","2,962","-2,370","-0,619","-1,574","-4,784","-2,484","-0,011","1,568","-1,163","-0,363","-0,228","-2,911","0,218","0,331","-2,312","-0,196","-2,695"
893,"1,427","3,394","-2,701","-0,813","2,746","-1,758","-0,497","-1,735","-5,687","-2,635","0,113","2,793","0,132","-0,426","-0,213","-2,387","2,483","-0,704","-2,046","-0,807","-2,336"
894,"1,277","3,605","-2,146","-0,840","2,263","-1,362","-0,241","-1,511","-5,552","-2,403","-0,108","3,451","0,092","-1,403","0,173","-1,897","3,779","-1,190","-1,305","-1,538","-1,695"
895,"-0,083","2,878","-1,862","-0,549","1,776","-0,866","0,025","-1,143","-5,288","-2,141","-0,427","2,799","0,122","-0,269","-0,662","-2,011","4,342","-1,226","-0,379","-2,626","-1,094"
896,"-1,227","1,432","-0,738","-0,581","0,956","-0,986","0,232","-1,017","-4,953","-1,980","-0,902","1,271","0,396","0,604","-0,833","-1,931","5,394","-1,661","-0,053","-4,111","-0,642"
897,"-1,566","1,907","-0,595","-0,329","0,489","-0,843","0,344","-0,194","-3,391","-2,053","-1,377","-0,671","0,309","-0,401","-0,514","-1,937","6,070","-2,113","0,315","-5,291","-0,302"
898,"-0,886","2,935","-0,942","-0,116","-0,009","-1,024","0,082","0,815","-1,978","-2,715","-1,764","-0,908","-0,289","0,052","-1,012","-1,868","7,722","-3,040","0,827","-5,904","0,275"
899,"-0,458","3,778","-1,654","0,293","-0,266","-1,150","-0,337","1,417","-1,026","-3,543","-1,678","0,657","0,070","-0,477","-0,982","-1,627","8,728","-4,152","0,782","-6,437","0,728"
900,"-0,249","5,437","-1,806","0,365","-0,846","-1,478","0,001","2,064","-0,645","-4,854","-1,430","1,857","0,567","-1,803","-0,434","-1,518","8,991","-5,224","0,397","-6,950","1,105"
901,"0,540","6,082","-1,871","0,424","-1,293","-1,944","0,744","1,934","-1,399","-5,905","-1,174","2,382","1,140","-0,471","-0,674","-1,544","8,647","-5,772","0,048","-6,844","1,327"
902,"-0,230","5,066","-1,366","0,362","-1,672","-1,876","0,543","1,112","-2,463","-6,515","-0,742","2,154","0,953","0,546","-0,585","-1,163","7,967","-5,824","-0,776","-7,082","1,688"
903,"-0,976","4,443","-0,548","0,658","-1,578","-0,923","0,477","0,462","-3,354","-6,320","-0,571","1,533","0,867","1,187","-0,407","-0,570","7,651","-6,223","-0,997","-7,172","2,021"
904,"-1,043","3,834","-0,609","0,776","-1,589","0,107","0,488","-0,120","-4,007","-5,332","-0,501","0,982","1,180","2,279","-0,031","0,195","7,152","-6,107","-1,275","-7,100","2,504"
905,"-1,314","3,588","0,007","1,098","-1,328","1,246","0,496","-0,438","-3,825","-3,620","-0,699","0,855","1,809","2,598","0,564","0,852","7,293","-5,989","-1,439","-7,816","3,107"
906,"-0,624","1,750","0,407","1,240","-0,927","2,403","0,984","-0,497","-3,827","-1,724","-0,840","0,705","2,712","4,036","1,107","1,295","7,355","-5,696","-1,356","-8,135","3,725"
907,"-1,155","2,168","0,233","0,693","-0,861","2,438","0,999","-1,049","-4,427","-0,484","-1,421","0,072","2,340","4,210","1,681","1,689","6,972","-5,386","-0,994","-8,171","4,392"
908,"-1,645","2,565","0,225","0,247","-1,445","1,346","1,057","-1,617","-5,303","0,143","-1,654","-0,543","1,684","5,037","0,787","1,703","6,268","-4,787","-0,705","-7,696","4,634"
909,"-0,926","1,677","0,427","0,279","-1,315","1,066","1,099","-1,958","-5,534","0,565","-1,678","-0,316","0,781","5,616","0,836","1,344","5,498","-3,927","-0,555","-6,806","4,628"
910,"0,005","0,303","0,202","0,128","-0,936","0,747","1,435","-1,584","-5,139","0,550","-1,356","0,205","0,692","3,453","0,981","0,579","4,845","-3,149","-0,387","-5,574","4,435"
911,"-1,218","1,430","-0,428","0,028","-0,977","-0,119","0,858","-0,851","-3,827","-0,028","-1,291","1,447","0,990","3,029","1,230","0,181","4,680","-2,321","-0,246","-4,239","3,950"
912,"0,382","0,450","-0,274","-0,424","-0,646","-0,374","0,692","-0,781","-3,573","-1,012","-1,141","1,754","1,469","2,536","0,939","-0,629","4,842","-1,788","-0,520","-3,010","3,250"
913,"0,618","0,273","-0,712","-0,354","-0,547","-0,851","0,469","-0,680","-3,263","-1,500","-0,982","1,663","2,084","2,101","1,028","-1,414","4,134","-0,995","-0,359","-1,753","2,265"
914,"0,142","0,018","-0,449","-0,953","-0,634","-1,768","-0,095","-0,635","-2,544","-0,940","-1,000","1,212","2,539","1,656","1,011","-1,925","2,850","-0,252","-0,290","-0,555","1,382"
915,"-0,136","-0,471","-0,265","-1,031","-0,581","-1,925","-0,182","-1,035","-2,872","0,230","-1,037","0,719","3,184","1,232","1,576","-2,199","1,776","0,341","-0,318","0,078","0,449"
916,"0,305","0,087","-0,525","-0,889","-0,309","-1,808","-0,362","-1,139","-2,800","-0,078","-1,041","0,848","2,844","2,295","1,196","-1,847","1,138","0,401","-0,648","0,172","-0,047"
917,"0,597","0,405","-0,735","-0,643","0,077","-1,349","-0,365","-1,358","-2,815","-1,064","-0,591","1,076","1,956","2,618","0,899","-1,851","1,279","-0,054","-0,731","-0,156","-0,638"
918,"-0,671","0,957","-0,756","-0,688","0,580","-0,776","-0,394","-1,169","-2,358","-2,469","-0,388","1,074","1,482","2,648","0,771","-1,167","1,415","-0,395","-0,756","-0,474","-1,244"
919,"-0,643","0,257","-0,450","-0,547","1,161","-0,198","-0,258","-1,186","-2,147","-3,152","0,038","1,390","1,106","1,026","1,608","-0,086","0,533","-1,260","-1,114","-0,742","-1,611"
920,"-0,566","1,019","-0,819","-0,691","0,943","-0,342","-0,550","-0,471","-1,127","-3,167","0,525","1,831","0,347","-0,419","1,581","0,439","-1,036","-1,213","-1,526","-0,925","-1,866"
921,"-0,430","1,993","-0,817","-0,599","0,946","-0,078","-1,046","0,359","0,475","-2,254","0,726","1,825","-0,044","-1,057","1,456","-0,175","-2,389","-0,605","-1,651","-0,739","-2,235"
922,"-0,509","1,270","-0,711","-0,687","0,899","0,235","-1,328","0,060","-0,037","-0,716","0,502","1,366","0,485","-1,737","1,487","-0,905","-3,542","0,099","-1,924","-0,451","-2,350"
923,"-0,275","1,665","-0,584","-0,592","1,293","0,986","-1,130","-0,305","-0,687","1,080","-0,152","0,446","1,792","-1,806","2,385","-1,144","-4,150","0,730","-2,270","-0,356","-2,386"
924,"0,124","1,075","-0,801","-0,278","1,706","1,492","-0,670","-1,574","-1,825","2,214","-0,564","-0,951","1,719","-0,930","2,455","-1,287","-4,729","1,108","-2,474","-0,513","-2,295"
925,"0,647","0,742","-0,614","-0,191","1,562","1,210","-0,340","-2,659","-3,128","1,930","-0,887","-1,751","0,920","1,799","1,578","-0,971","-5,049","1,308","-2,333","-0,290","-2,332"
926,"-0,223","0,344","-0,497","0,016","1,660","0,855","0,168","-3,104","-3,685","0,886","-0,710","-1,528","0,071","2,460","1,333","-0,481","-4,686","1,301","-1,914","-0,022","-2,238"
927,"0,070","-0,063","-0,532","-0,088","1,048","0,081","0,609","-2,988","-3,502","-0,298","-0,760","-0,381","0,209","2,028","1,475","-0,081","-4,127","0,931","-1,697","0,261","-1,916"
928,"0,653","-0,030","-0,715","0,007","0,623","-0,610","0,944","-2,561","-3,137","-1,220","-0,582","-0,155","-0,637","1,831","0,813","-0,087","-2,735","0,415","-1,686","-0,012","-1,301"
929,"0,309","0,285","-0,680","-0,061","0,342","-1,146","1,154","-1,732","-1,937","-1,776","-0,508","0,134","-1,139","1,239","0,467","0,022","-1,475","0,045","-1,785","-0,394","-0,955"
930,"-0,251","-0,042","-0,272","0,125","-0,334","-2,063","0,487","-0,136","0,647","-1,660","-0,729","0,516","-1,861","-0,262","0,494","0,350","-0,813","-0,048","-1,849","-1,203","-0,534"
931,"0,013","-0,713","-0,020","-0,017","-0,606","-2,179","-0,101","1,316","2,604","-1,788","-1,116","0,974","-1,173","-2,337","0,337","0,241","-0,890","0,019","-2,259","-1,917","-0,149"
932,"0,092","0,491","-0,421","-0,033","-0,608","-2,314","-0,046","1,875","3,337","-2,155","-1,477","1,208","-0,439","-2,491","0,225","0,004","-0,851","0,345","-2,256","-2,220","0,151"
933,"0,648","0,016","-0,439","-0,421","-0,512","-1,969","0,316","2,324","4,109","-2,765","-2,031","1,462","-1,366","-5,766","1,089","0,288","-1,025","0,549","-2,016","-2,147","0,409"
934,"1,346","-0,739","-0,260","-0,106","0,345","-1,004","1,212","2,729","4,657","-3,554","-2,477","1,522","-2,014","-3,236","0,247","1,286","0,292","0,523","-1,982","-1,981","0,935"
935,"0,664","-1,606","-0,115","0,061","0,594","-0,670","1,812","2,178","3,662","-4,153","-3,164","1,366","-4,014","-0,756","-0,691","2,070","2,681","-0,223","-1,604","-1,846","1,278"
936,"-0,029","-1,983","-0,038","0,488","0,720","-0,722","2,298","1,847","3,676","-4,831","-3,530","1,866","-4,108","-2,698","0,309","2,314","4,580","-0,527","-1,454","-2,069","1,720"
937,"1,743","-2,825","-0,714","0,270","1,201","-0,046","2,796","2,090","4,697","-4,596","-3,641","2,334","-4,123","-3,568","1,411","2,889","5,387","-0,274","-1,252","-2,139","1,970"
938,"2,274","-2,363","-1,455","0,314","1,697","0,243","2,465","2,851","6,045","-3,754","-3,882","2,951","-3,881","-1,971","1,123","2,631","4,691","-0,218","-0,862","-1,758","2,030"
939,"1,957","-3,678","-1,323","0,309","1,615","0,217","2,002","3,038","6,394","-2,662","-4,037","3,328","-4,304","-1,242","1,554","2,293","3,410","0,034","-0,890","-1,300","2,270"
940,"2,846","-4,787","-1,593","0,528","1,324","-0,489","1,482","2,045","5,169","-2,534","-3,979","3,031","-4,982","-1,220","1,627","1,862","2,462","0,406","-1,128","-0,620","2,340"
941,"2,757","-3,330","-2,324","-0,174","0,499","-1,630","1,272","1,352","3,962","-2,769","-3,868","2,564","-3,891","-1,287","2,398","1,314","1,216","0,523","-1,153","0,475","2,295"
942,"2,868","-3,834","-2,103","-0,150","-0,279","-2,334","0,871","1,138","3,480","-3,312","-3,488","2,091","-2,217","-1,069","2,586","1,073","-0,036","0,522","-1,262","1,424","2,053"
943,"3,032","-4,010","-2,300","-0,049","-0,801","-2,419","0,841","1,410","2,975","-4,889","-3,256","1,595","-1,388","-0,407","2,228","0,661","-0,711","0,463","-1,634","1,794","1,862"
944,"3,087","-2,993","-2,630","-0,361","-1,458","-2,866","0,459","1,725","2,682","-6,594","-2,918","1,314","-1,270","0,119","2,146","0,313","-0,961","0,332","-2,121","1,668","1,862"
945,"2,740","-3,275","-1,821","-0,481","-1,635","-2,273","-0,270","2,059","2,684","-7,518","-2,274","1,381","-0,778","-0,262","1,686","0,373","-1,112","-0,132","-2,491","1,153","1,779"
946,"1,287","-2,865","-2,173","-0,454","-2,022","-2,489","-0,044","2,366","2,352","-6,686","-1,616","2,033","-0,397","-0,351","1,125","0,496","-0,837","-0,670","-2,330","0,650","1,269"
947,"1,554","-1,752","-0,977","-0,830","-2,505","-2,465","-0,269","2,604","1,669","-3,830","-0,821","2,131","-0,478","0,434","0,070","0,267","0,075","-1,267","-2,052","-0,124","1,289"
948,"0,827","-2,552","-0,723","-0,844","-2,622","-1,501","-0,210","3,034","1,560","-1,216","-0,276","2,276","-0,393","0,036","-0,544","0,216","0,632","-1,486","-2,148","-1,164","1,403"
949,"0,641","-2,520","0,132","-0,486","-2,584","-0,527","-0,256","3,345","1,737","0,191","-0,176","2,062","-0,311","-0,633","-0,540","0,194","0,681","-1,577","-2,420","-2,000","1,478"
950,"0,032","-1,206","0,360","-0,358","-2,365","1,074","-0,153","3,381","1,427","-1,001","-0,452","0,942","-0,697","-0,849","-0,848","0,426","0,130","-1,112","-2,166","-2,327","1,479"
951,"0,743","-1,764","0,696","-0,110","-1,969","2,082","-0,323","3,232","1,666","-3,946","-1,235","-0,657","-1,808","-0,702","-0,970","0,218","0,378","-0,723","-2,123","-2,669","1,393"
952,"0,570","-1,587","0,582","0,006","-1,491","2,995","-0,043","2,586","1,382","-6,232","-1,795","-1,804","-2,264","-0,898","-1,070","-0,112","1,217","-0,516","-2,162","-2,813","1,384"
953,"1,586","-0,667","0,272","0,041","-1,160","3,232","0,007","1,927","1,332","-7,809","-2,111","-2,033","-2,661","-2,199","-0,020","0,088","1,995","-0,350","-2,188","-2,948","1,174"
954,"1,526","0,052","0,111","0,438","-0,783","3,400","-0,790","1,740","2,271","-8,113","-2,196","-2,068","-2,675","-3,317","0,407","0,327","1,919","-0,327","-2,462","-3,307","1,085"
955,"1,138","-0,985","-0,196","0,936","-0,802","2,931","-0,828","1,597","2,637","-7,942","-2,089","-1,572","-2,561","-2,453","0,129","0,431","1,453","-0,195","-2,834","-4,049","1,342"
956,"1,928","-0,943","-0,026","1,055","-0,625","2,337","-0,648","1,511","2,603","-6,793","-1,751","-1,298","-2,433","-2,725","0,378","0,045","0,407","0,359","-3,164","-4,895","1,431"
