Index,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z
11,"-0,001","-0,005","0,943","0,005","0,006","1,000","-0,008","-0,015","1,015","0,010","-0,005","1,016","0,005","0,001","0,957","-0,021","-0,017","1,058","-0,014","0,005","1,020"
12,"-0,001","-0,001","0,946","-0,005","0,002","1,002","-0,008","-0,010","1,014","0,012","-0,003","1,016","-0,003","0,006","0,961","-0,026","-0,019","1,057","-0,016","0,006","1,031"
13,"-0,002","-0,002","0,946","-0,003","0,009","1,003","-0,012","-0,006","1,014","0,009","-0,011","1,017","0,001","0,003","0,957","-0,026","-0,023","1,061","-0,020","0,007","1,022"
14,"-0,009","0,002","0,947","-0,008","0,011","1,004","-0,013","-0,010","1,015","0,007","-0,007","1,014","0,000","0,002","0,954","-0,020","-0,019","1,062","-0,018","0,011","1,026"
15,"-0,006","-0,004","0,947","-0,006","0,006","1,002","-0,006","-0,009","1,016","0,003","-0,007","1,012","0,004","0,012","0,964","-0,015","-0,023","1,061","-0,023","0,008","1,026"
16,"-0,003","-0,002","0,943","-0,004","0,002","1,004","-0,004","-0,010","1,014","0,003","-0,009","1,013","-0,003","0,007","0,958","-0,011","-0,019","1,060","-0,021","0,006","1,023"
17,"-0,005","-0,002","0,948","0,002","0,012","1,004","-0,011","-0,013","1,017","-0,005","-0,010","1,008","0,000","0,008","0,961","-0,007","-0,023","1,061","-0,015","0,003","1,022"
18,"-0,003","0,000","0,949","-0,004","-0,004","1,007","-0,005","-0,003","1,016","-0,002","-0,009","1,006","0,001","0,003","0,958","-0,010","-0,017","1,060","-0,011","0,003","1,024"
19,"0,002","-0,001","0,949","0,001","0,003","1,005","-0,003","-0,006","1,013","-0,001","-0,009","1,010","0,003","0,004","0,956","-0,009","-0,008","1,058","-0,003","0,003","1,020"
20,"-0,006","0,001","0,946","-0,005","0,005","0,999","-0,003","-0,004","1,013","-0,003","-0,005","1,009","0,004","0,001","0,958","-0,011","-0,015","1,059","-0,007","0,002","1,025"
21,"-0,003","-0,005","0,945","-0,002","0,005","1,000","-0,003","-0,004","1,010","-0,003","-0,005","1,020","0,001","0,006","0,964","-0,014","-0,012","1,055","-0,011","-0,004","1,024"
22,"0,002","0,000","0,942","-0,008","0,004","1,000","-0,006","-0,009","1,014","-0,004","-0,004","1,021","0,003","0,002","0,955","-0,019","-0,014","1,060","-0,011","-0,008","1,024"
23,"-0,010","0,000","0,946","-0,010","0,006","1,000","-0,007","-0,001","1,016","-0,004","0,003","1,018","0,002","0,006","0,963","-0,013","-0,010","1,057","-0,007","-0,009","1,023"
24,"-0,002","0,001","0,948","-0,007","-0,001","1,006","-0,008","-0,012","1,012","-0,006","0,001","1,024","0,001","0,005","0,957","-0,014","-0,011","1,058","-0,008","0,007","1,022"
25,"0,002","-0,003","0,941","-0,003","0,000","1,006","-0,006","0,000","1,013","-0,008","-0,003","1,023","0,002","0,005","0,953","-0,010","-0,013","1,058","-0,009","-0,003","1,026"
26,"-0,003","-0,003","0,942","0,000","-0,005","1,004","-0,002","-0,002","1,013","-0,006","-0,008","1,018","0,003","0,003","0,959","-0,002","-0,011","1,061","-0,009","-0,003","1,022"
27,"0,000","0,003","0,946","0,000","0,001","1,002","0,003","0,006","1,010","-0,002","-0,002","1,010","0,007","0,009","0,962","0,003","0,000","1,061","-0,006","-0,003","1,021"
28,"0,003","0,000","0,944","0,007","-0,008","1,000","0,003","0,002","1,015","-0,001","-0,005","1,004","0,001","-0,003","0,957","0,006","-0,002","1,063","-0,005","-0,007","1,026"
29,"0,004","0,001","0,947","0,001","-0,007","1,001","0,000","0,007","1,010","-0,002","0,001","1,003","0,005","0,006","0,954","0,003","0,002","1,060","-0,003","-0,004","1,024"
30,"-0,001","0,004","0,949","-0,003","-0,007","1,009","0,001","-0,006","1,011","-0,007","-0,004","1,003","-0,001","0,002","0,957","-0,001","0,006","1,060","0,002","-0,004","1,025"
31,"-0,003","-0,006","0,943","0,006","-0,005","1,006","0,004","0,007","1,013","-0,006","-0,003","1,014","0,004","0,000","0,955","0,003","0,014","1,058","0,005","-0,008","1,026"
32,"-0,002","-0,004","0,947","0,004","-0,004","1,003","-0,001","0,006","1,009","-0,003","-0,007","1,010","0,004","0,000","0,967","-0,001","0,001","1,065","0,001","-0,006","1,027"
33,"0,002","0,002","0,945","0,001","0,004","1,000","0,002","0,010","1,012","-0,002","-0,004","1,011","0,005","0,006","0,963","-0,008","0,003","1,056","-0,004","0,008","1,019"
34,"0,000","-0,003","0,946","0,000","0,009","0,999","0,002","0,000","1,018","-0,007","-0,008","1,011","0,008","0,004","0,954","-0,008","-0,004","1,060","-0,007","0,010","1,024"
35,"0,007","0,005","0,948","0,004","0,012","0,998","-0,006","-0,008","1,021","-0,005","0,002","1,008","0,000","0,005","0,961","-0,015","-0,014","1,061","-0,009","0,017","1,019"
36,"-0,001","-0,003","0,943","0,003","0,007","0,998","-0,007","-0,011","1,018","-0,002","0,001","1,009","-0,002","-0,004","0,956","-0,014","-0,021","1,058","-0,007","0,022","1,020"
37,"-0,004","-0,009","0,941","0,001","0,017","1,001","-0,008","-0,010","1,016","0,000","0,003","1,009","-0,005","0,001","0,963","-0,020","-0,026","1,061","-0,005","0,018","1,020"
38,"-0,003","0,001","0,949","0,000","0,010","1,003","-0,005","-0,015","1,016","0,003","0,002","1,005","-0,002","-0,002","0,956","-0,020","-0,026","1,062","-0,006","0,022","1,021"
39,"-0,002","-0,003","0,951","-0,004","0,012","1,004","-0,012","-0,006","1,016","0,002","0,000","1,005","0,003","0,000","0,962","-0,020","-0,027","1,060","-0,016","0,018","1,022"
40,"-0,002","-0,003","0,949","-0,001","0,014","1,001","-0,006","-0,013","1,018","0,012","0,002","1,006","-0,006","-0,001","0,959","-0,026","-0,026","1,062","-0,022","0,020","1,018"
41,"-0,003","-0,005","0,944","-0,002","0,011","0,997","-0,007","-0,010","1,016","0,018","0,006","1,014","-0,004","0,005","0,972","-0,023","-0,017","1,061","-0,021","0,013","1,025"
42,"-0,006","-0,006","0,940","-0,003","0,018","0,999","-0,008","-0,008","1,014","0,024","0,002","1,018","-0,002","-0,003","0,959","-0,017","-0,016","1,064","-0,025","0,011","1,023"
43,"-0,003","-0,003","0,941","-0,010","0,015","1,000","-0,003","-0,010","1,014","0,025","-0,002","1,019","-0,004","-0,001","0,955","-0,015","-0,014","1,057","-0,024","0,008","1,025"
44,"-0,006","-0,006","0,942","-0,004","0,008","1,000","-0,007","-0,009","1,015","0,025","0,001","1,021","-0,003","-0,002","0,953","-0,015","-0,008","1,056","-0,022","0,014","1,023"
45,"-0,005","-0,004","0,946","-0,007","0,006","1,006","-0,008","0,000","1,015","0,024","0,003","1,021","0,001","-0,002","0,959","-0,014","-0,008","1,057","-0,021","0,008","1,025"
46,"-0,009","-0,003","0,941","-0,008","0,004","1,009","-0,003","-0,007","1,014","0,027","-0,001","1,018","0,000","0,000","0,956","-0,013","-0,009","1,061","-0,010","0,004","1,024"
47,"-0,006","-0,001","0,943","0,009","0,007","1,008","-0,003","-0,004","1,012","0,025","0,005","1,013","0,003","-0,001","0,966","-0,005","-0,013","1,061","-0,008","0,004","1,023"
48,"-0,003","-0,001","0,939","0,003","0,007","0,999","0,002","-0,011","1,016","0,013","0,004","1,011","0,003","-0,009","0,959","-0,006","-0,012","1,059","-0,003","0,007","1,020"
49,"-0,001","-0,005","0,947","0,000","0,007","1,004","0,003","-0,018","1,017","0,010","0,004","1,011","-0,001","0,004","0,965","-0,001","-0,011","1,059","0,001","0,010","1,026"
50,"-0,004","0,003","0,950","0,005","0,000","1,003","0,000","-0,009","1,012","0,003","0,003","1,009","0,001","0,001","0,962","-0,002","-0,015","1,057","0,007","0,001","1,022"
51,"0,000","0,001","0,949","0,007","0,006","1,003","-0,001","-0,002","1,017","0,002","0,002","1,009","0,002","0,001","0,962","0,002","-0,009","1,060","0,001","0,000","1,021"
52,"-0,002","-0,001","0,947","0,003","0,001","1,004","-0,001","-0,008","1,014","0,000","0,008","1,015","0,000","0,000","0,955","-0,002","-0,011","1,057","0,000","0,009","1,026"
53,"-0,006","-0,006","0,942","0,003","0,002","1,004","-0,005","-0,008","1,014","-0,002","0,008","1,015","-0,001","0,002","0,959","-0,010","-0,007","1,060","-0,003","0,001","1,028"
54,"0,001","-0,001","0,949","0,003","0,000","1,005","-0,005","-0,009","1,015","-0,002","0,006","1,020","-0,003","0,001","0,959","-0,009","-0,014","1,060","-0,009","0,005","1,018"
55,"-0,005","-0,004","0,940","0,002","0,010","1,002","-0,006","-0,012","1,015","0,006","0,008","1,017","-0,002","0,003","0,961","-0,014","-0,005","1,055","-0,010","0,005","1,022"
56,"-0,002","-0,005","0,947","0,003","0,002","0,997","-0,004","-0,009","1,016","0,003","0,005","1,018","0,004","-0,003","0,960","-0,012","-0,012","1,057","-0,010","0,002","1,022"
57,"-0,001","-0,001","0,945","-0,004","0,009","0,998","0,005","-0,008","1,016","0,006","-0,001","1,018","0,002","0,008","0,964","-0,008","-0,012","1,063","-0,014","0,006","1,020"
58,"-0,004","0,001","0,948","-0,001","0,000","1,000","-0,002","-0,007","1,015","0,005","0,000","1,012","0,000","0,003","0,962","-0,001","-0,015","1,058","-0,014","0,004","1,022"
59,"-0,004","-0,003","0,948","-0,004","0,005","1,004","0,001","-0,009","1,016","-0,002","0,000","1,011","0,003","0,004","0,964","-0,005","-0,012","1,058","-0,007","0,002","1,018"
60,"-0,002","-0,006","0,944","-0,003","0,001","1,005","-0,008","-0,004","1,017","0,001","-0,002","1,008","0,003","0,002","0,961","-0,007","-0,018","1,063","-0,005","-0,001","1,021"
61,"-0,007","-0,005","0,939","-0,001","0,006","1,002","-0,011","-0,012","1,013","0,000","0,003","1,009","0,003","0,001","0,954","-0,012","-0,012","1,061","-0,011","0,000","1,023"
62,"-0,002","-0,003","0,939","-0,002","0,001","1,003","-0,017","-0,005","1,011","0,003","0,007","1,007","-0,003","0,001","0,955","-0,018","-0,014","1,056","-0,013","0,005","1,025"
63,"-0,002","0,001","0,948","0,000","0,008","1,003","-0,013","-0,015","1,018","0,002","0,015","1,009","-0,002","-0,001","0,956","-0,028","-0,019","1,056","-0,011","0,008","1,023"
64,"-0,003","-0,002","0,947","0,001","0,011","1,003","-0,013","-0,017","1,018","0,001","0,011","1,021","-0,003","0,004","0,960","-0,031","-0,016","1,058","-0,013","0,008","1,028"
65,"-0,006","-0,004","0,942","-0,008","0,012","1,000","-0,012","-0,011","1,019","0,010","0,006","1,023","-0,007","0,003","0,962","-0,027","-0,009","1,053","-0,013","0,014","1,022"
66,"-0,010","-0,003","0,944","-0,004","0,015","1,005","-0,006","-0,014","1,018","0,012","0,005","1,025","-0,001","0,004","0,958","-0,018","-0,013","1,056","-0,015","0,012","1,023"
67,"-0,002","-0,002","0,953","-0,002","0,014","1,004","-0,001","-0,006","1,011","0,012","0,000","1,021","0,003","0,007","0,959","-0,013","-0,009","1,057","-0,018","0,007","1,026"
68,"-0,003","0,000","0,950","0,004","0,014","0,999","-0,001","-0,004","1,010","0,007","0,006","1,018","0,005","0,001","0,954","-0,007","-0,012","1,054","-0,013","0,018","1,024"
69,"-0,004","-0,006","0,948","0,004","0,014","1,001","-0,002","-0,009","1,013","0,009","0,000","1,018","0,000","0,005","0,964","-0,004","-0,016","1,066","-0,014","0,016","1,022"
70,"-0,003","-0,004","0,940","0,004","0,010","1,004","-0,010","-0,013","1,017","0,005","0,002","1,008","0,002","0,004","0,955","-0,008","-0,013","1,061","-0,009","0,017","1,024"
71,"-0,004","0,001","0,949","0,001","0,012","1,008","-0,008","-0,006","1,015","0,005","-0,001","1,012","0,003","0,000","0,954","-0,007","-0,011","1,053","-0,003","0,012","1,019"
72,"-0,002","0,003","0,948","0,004","0,012","1,004","-0,007","-0,013","1,018","0,005","-0,002","1,007","0,000","-0,002","0,958","-0,014","-0,015","1,059","-0,003","0,006","1,025"
73,"-0,001","-0,006","0,944","0,001","0,010","1,004","-0,007","-0,006","1,016","0,006","0,001","1,010","-0,003","0,006","0,954","-0,012","-0,011","1,058","-0,004","0,005","1,022"
74,"-0,001","-0,003","0,945","0,004","0,004","1,002","-0,004","-0,002","1,014","0,007","0,006","1,011","0,001","-0,002","0,959","-0,016","-0,016","1,060","-0,003","0,004","1,025"
75,"0,001","-0,005","0,944","0,003","0,003","1,006","-0,006","-0,010","1,013","0,003","0,002","1,013","0,002","0,001","0,957","-0,018","-0,015","1,054","-0,006","0,005","1,019"
76,"-0,002","0,000","0,947","0,000","0,002","1,002","-0,012","-0,012","1,016","0,002","0,009","1,011","0,001","0,003","0,956","-0,022","-0,016","1,059","-0,006","0,004","1,022"
77,"0,000","0,001","0,944","0,004","0,006","1,006","-0,023","-0,013","1,014","0,004","0,011","1,014","-0,001","0,004","0,966","-0,019","-0,011","1,057","-0,005","-0,006","1,022"
78,"-0,002","-0,004","0,950","0,004","0,005","1,002","-0,016","-0,012","1,015","0,001","0,010","1,018","-0,002","0,003","0,954","-0,020","-0,015","1,061","-0,003","-0,004","1,022"
79,"0,003","-0,004","0,939","0,011","0,000","1,004","-0,014","-0,009","1,014","-0,002","0,007","1,019","0,004","0,004","0,961","-0,018","-0,007","1,056","-0,004","-0,002","1,025"
80,"0,006","-0,002","0,943","0,008","0,002","0,999","-0,009","0,005","1,014","0,000","0,010","1,018","-0,003","0,002","0,960","-0,016","-0,006","1,057","0,001","0,002","1,018"
81,"-0,006","-0,007","0,947","0,007","0,000","1,001","0,001","0,002","1,010","-0,004","0,013","1,019","0,005","0,007","0,961","-0,012","-0,001","1,064","0,002","0,002","1,020"
82,"-0,010","0,002","0,945","0,006","0,008","1,002","-0,002","-0,004","1,012","-0,003","0,008","1,015","0,001","0,002","0,955","-0,011","-0,004","1,056","-0,002","0,002","1,024"
83,"0,000","-0,008","0,940","-0,004","0,002","1,003","-0,008","-0,009","1,016","-0,002","0,008","1,011","0,006","-0,001","0,958","-0,015","-0,004","1,056","-0,008","0,000","1,026"
84,"-0,004","0,002","0,944","-0,012","0,007","1,005","-0,008","-0,007","1,015","-0,004","0,009","1,009","0,002","0,003","0,959","-0,013","-0,009","1,057","-0,009","0,009","1,026"
85,"-0,010","-0,003","0,947","-0,005","0,020","1,000","-0,008","-0,009","1,016","-0,007","0,002","1,012","0,002","0,003","0,959","-0,010","-0,005","1,052","-0,015","0,015","1,030"
86,"-0,004","-0,002","0,948","-0,007","0,011","1,000","-0,006","-0,011","1,014","-0,008","0,003","1,012","0,011","-0,003","0,957","-0,011","0,000","1,051","-0,019","0,021","1,028"
87,"-0,005","-0,003","0,951","-0,002","0,015","1,002","-0,001","0,003","1,011","-0,008","0,005","1,015","0,000","0,002","0,959","-0,010","0,002","1,054","-0,014","0,017","1,025"
88,"-0,005","-0,004","0,950","-0,004","0,011","0,998","0,006","0,001","1,016","-0,008","0,005","1,014","0,011","-0,001","0,955","0,000","-0,001","1,056","-0,006","0,017","1,019"
89,"-0,008","-0,001","0,943","-0,001","0,001","1,002","0,012","0,006","1,016","-0,008","0,010","1,012","0,008","0,000","0,965","0,005","0,006","1,057","-0,004","0,011","1,022"
90,"-0,008","-0,011","0,945","-0,001","0,002","0,998","0,009","0,004","1,011","-0,004","0,009","1,010","0,013","0,000","0,959","0,011","0,002","1,066","-0,005","0,008","1,019"
91,"-0,005","-0,006","0,942","-0,004","0,009","1,006","0,014","0,014","1,011","-0,002","0,013","1,009","0,018","0,000","0,959","0,014","-0,001","1,065","-0,004","0,012","1,021"
92,"-0,005","-0,004","0,944","-0,004","0,010","1,001","0,012","0,010","1,011","0,008","0,005","1,006","0,006","-0,004","0,957","0,011","0,002","1,068","-0,007","0,001","1,023"
93,"0,001","-0,003","0,949","-0,002","0,006","1,000","0,004","0,003","1,011","0,009","0,006","1,005","0,007","0,002","0,966","0,002","0,009","1,058","-0,009","0,003","1,021"
94,"-0,004","-0,002","0,944","0,000","0,008","1,004","-0,004","-0,004","1,014","0,010","0,003","1,010","0,010","0,001","0,963","-0,008","0,006","1,057","-0,010","0,007","1,022"
95,"-0,005","-0,004","0,942","0,006","0,009","0,999","-0,006","-0,006","1,011","0,012","0,011","1,016","0,007","0,003","0,961","-0,010","0,003","1,057","-0,009","0,005","1,025"
96,"-0,004","-0,002","0,940","0,003","0,008","0,999","-0,002","-0,003","1,014","0,011","0,002","1,012","0,011","-0,001","0,959","-0,017","0,006","1,058","-0,005","0,004","1,022"
97,"-0,001","-0,007","0,947","0,004","0,009","0,998","0,012","-0,001","1,013","0,010","0,002","1,014","0,008","-0,002","0,959","-0,020","-0,002","1,054","-0,003","0,001","1,028"
98,"-0,002","-0,003","0,941","0,004","0,000","1,006","0,003","-0,003","1,016","0,006","0,003","1,015","0,011","-0,002","0,958","-0,009","-0,005","1,060","0,003","0,009","1,025"
99,"-0,003","-0,004","0,950","-0,003","0,014","1,003","0,003","-0,004","1,017","0,008","0,003","1,010","0,006","-0,002","0,960","-0,008","-0,005","1,054","0,000","0,015","1,023"
100,"-0,004","-0,001","0,951","-0,003","0,012","1,004","0,002","-0,007","1,015","0,007","0,007","1,012","0,007","-0,002","0,957","-0,004","-0,015","1,061","0,001","0,011","1,024"
101,"-0,006","-0,004","0,947","0,004","0,005","1,000","0,000","-0,011","1,015","-0,002","0,007","1,012","0,008","-0,003","0,964","-0,002","-0,019","1,063","0,005","0,011","1,021"
102,"0,000","-0,001","0,948","0,010","0,009","1,002","0,001","-0,011","1,018","0,000","0,005","1,009","0,006","-0,006","0,958","0,000","-0,016","1,061","0,006","0,014","1,020"
103,"-0,005","-0,001","0,947","0,010","0,008","1,006","0,001","-0,012","1,018","0,003","0,009","1,018","0,007","0,001","0,959","-0,001","-0,020","1,057","0,005","0,012","1,022"
104,"-0,007","-0,005","0,948","0,006","0,000","1,001","-0,001","-0,017","1,015","0,004","0,008","1,018","0,009","-0,002","0,960","-0,001","-0,018","1,055","0,001","0,007","1,024"
105,"-0,004","-0,001","0,941","0,005","0,004","0,998","0,000","-0,013","1,019","0,002","0,006","1,011","0,003","0,002","0,964","-0,005","-0,015","1,060","-0,002","0,008","1,024"
106,"-0,006","-0,002","0,951","0,001","0,008","1,004","-0,001","-0,010","1,016","0,009","0,010","1,017","0,005","0,005","0,961","-0,011","-0,020","1,057","-0,006","0,005","1,025"
107,"-0,006","-0,004","0,943","0,002","0,000","1,003","0,000","-0,013","1,017","0,010","0,009","1,015","0,006","0,002","0,964","-0,011","-0,013","1,058","-0,011","-0,001","1,023"
108,"-0,001","-0,005","0,945","0,002","-0,004","0,998","0,002","-0,004","1,013","0,012","0,006","1,017","0,010","0,001","0,958","-0,013","-0,003","1,055","-0,011","-0,002","1,020"
109,"0,000","-0,005","0,945","-0,004","0,003","0,999","0,003","0,000","1,014","0,009","0,004","1,014","0,009","0,002","0,958","-0,007","-0,008","1,065","-0,010","-0,002","1,023"
110,"-0,004","-0,003","0,945","0,002","-0,001","0,998","-0,001","-0,001","1,013","0,011","0,007","1,011","0,005","0,004","0,960","-0,007","-0,010","1,060","-0,006","0,002","1,020"
111,"-0,001","-0,003","0,943","0,003","0,005","0,999","-0,008","0,003","1,014","0,012","0,009","1,010","0,006","0,003","0,956","-0,011","0,000","1,060","-0,002","-0,002","1,024"
112,"-0,003","-0,004","0,942","0,012","0,004","1,000","-0,008","-0,001","1,014","0,006","0,000","1,010","0,009","-0,003","0,957","-0,007","-0,003","1,061","0,000","0,002","1,027"
113,"0,004","-0,001","0,946","0,012","0,001","1,003","0,000","-0,004","1,019","0,006","0,003","1,012","0,008","0,001","0,958","-0,009","-0,003","1,056","0,010","0,004","1,024"
114,"-0,006","-0,005","0,945","0,009","0,001","1,001","0,001","-0,001","1,011","0,009","0,001","1,010","0,012","-0,005","0,959","-0,004","-0,002","1,059","0,009","0,005","1,017"
115,"-0,006","-0,004","0,942","0,007","0,010","1,005","0,007","-0,002","1,015","0,005","0,007","1,014","0,012","0,000","0,959","0,000","-0,006","1,056","0,004","0,011","1,012"
116,"-0,003","-0,004","0,944","-0,002","0,008","1,002","0,010","-0,005","1,012","0,004","0,002","1,012","0,012","-0,002","0,956","0,000","-0,003","1,057","-0,003","0,010","1,021"
117,"-0,007","-0,001","0,941","-0,002","0,007","1,005","0,009","-0,003","1,016","0,003","0,007","1,009","0,014","-0,004","0,959","-0,001","-0,007","1,062","-0,006","0,010","1,018"
118,"-0,005","-0,002","0,946","0,006","0,000","1,006","0,004","0,006","1,012","0,001","0,007","1,006","0,007","-0,003","0,961","-0,006","-0,006","1,067","-0,007","0,005","1,019"
119,"-0,005","0,000","0,944","0,005","0,001","1,002","-0,003","0,001","1,016","0,002","0,010","1,010","0,007","0,000","0,956","-0,008","-0,001","1,066","-0,007","0,000","1,019"
120,"0,006","-0,004","0,942","0,012","0,003","1,005","-0,011","-0,004","1,011","0,000","0,007","1,010","0,002","0,002","0,953","-0,014","0,005","1,065","-0,005","0,002","1,019"
121,"0,001","0,001","0,946","0,007","-0,004","1,008","-0,008","-0,001","1,008","0,005","0,005","1,014","0,011","0,003","0,957","-0,016","0,003","1,057","-0,006","0,001","1,028"
122,"-0,007","-0,007","0,945","-0,002","-0,004","1,005","-0,003","-0,001","1,008","0,000","0,011","1,013","0,009","0,004","0,963","-0,020","-0,002","1,053","-0,007","0,000","1,023"
123,"-0,008","-0,001","0,948","-0,003","0,015","1,005","-0,009","-0,004","1,010","-0,002","0,011","1,019","0,006","0,001","0,959","-0,025","-0,003","1,053","-0,014","-0,003","1,028"
124,"-0,029","0,008","0,944","-0,011","0,008","1,006","-0,016","-0,004","1,013","-0,001","0,003","1,022","0,005","-0,002","0,959","-0,028","-0,016","1,054","-0,013","-0,001","1,023"
125,"0,003","-0,012","0,949","-0,012","0,020","1,001","-0,017","-0,023","1,017","0,003","0,008","1,022","0,002","0,004","0,967","-0,027","-0,021","1,048","-0,013","0,006","1,025"
126,"-0,001","-0,002","0,943","0,000","0,025","0,994","-0,014","-0,032","1,015","0,002","0,008","1,022","0,005","-0,002","0,965","-0,026","-0,031","1,051","-0,014","0,015","1,030"
127,"-0,023","0,000","0,942","-0,012","0,013","1,000","-0,009","-0,026","1,020","0,004","0,013","1,017","0,005","-0,002","0,958","-0,018","-0,034","1,060","-0,015","0,022","1,021"
128,"0,004","-0,008","0,952","0,001","0,029","0,997","-0,001","-0,022","1,019","0,001","0,009","1,018","0,010","-0,001","0,954","-0,005","-0,028","1,054","-0,010","0,027","1,026"
129,"-0,018","0,000","0,935","0,000","0,020","0,999","0,004","-0,026","1,016","-0,003","0,015","1,016","0,007","-0,005","0,960","0,008","-0,025","1,060","-0,001","0,020","1,020"
130,"-0,003","-0,005","0,945","0,006","0,021","1,004","-0,002","-0,018","1,016","-0,003","0,013","1,012","0,008","-0,008","0,960","0,015","-0,022","1,062","0,001","0,019","1,019"
131,"-0,005","-0,005","0,946","0,008","0,018","1,005","0,003","-0,014","1,014","-0,001","0,012","1,010","0,007","0,000","0,956","0,011","-0,019","1,064","0,006","0,016","1,023"
132,"-0,008","0,003","0,947","0,006","0,014","1,004","-0,002","-0,011","1,013","-0,003","0,016","1,005","0,007","-0,002","0,956","0,006","-0,009","1,064","0,007","0,017","1,025"
133,"-0,006","-0,003","0,949","0,005","0,020","1,000","-0,010","-0,004","1,020","-0,002","0,011","1,007","0,003","0,000","0,960","-0,010","0,000","1,057","-0,003","0,012","1,024"
134,"-0,009","-0,001","0,944","0,003","0,022","1,004","-0,008","0,001","1,012","-0,001","0,013","1,012","0,013","-0,003","0,960","-0,020","0,007","1,052","-0,003","0,009","1,028"
135,"-0,008","0,001","0,952","-0,001","0,018","1,005","-0,006","-0,005","1,011","0,002","0,007","1,016","0,004","0,001","0,955","-0,027","0,006","1,052","-0,006","0,016","1,030"
136,"-0,017","-0,003","0,946","0,003","0,017","1,001","-0,005","-0,002","1,014","0,005","0,010","1,012","0,011","-0,008","0,958","-0,026","0,010","1,055","-0,008","0,018","1,029"
137,"-0,011","0,000","0,946","-0,002","0,019","1,001","-0,001","0,006","1,016","0,014","0,008","1,018","0,010","0,007","0,961","-0,023","0,010","1,052","-0,008","0,024","1,025"
138,"-0,007","0,001","0,949","0,000","0,022","0,999","-0,003","0,001","1,018","0,011","0,009","1,017","0,008","-0,006","0,955","-0,011","0,004","1,060","-0,010","0,028","1,020"
