Index,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z
15,"79,722","10,081","-0,181","98,776","-1,190","-13,646","104,566","-13,429","-22,909","26,011","1,936","-0,630","85,127","20,983","-14,387","99,323","18,395","-12,079","99,872","14,120","-12,413"
16,"80,228","10,027","-0,002","99,220","-0,864","-13,609","104,365","-13,087","-22,646","26,089","1,638","-0,484","84,933","20,712","-13,960","99,260","18,444","-12,263","100,004","13,946","-11,828"
17,"79,816","10,032","-0,088","99,293","-1,202","-13,793","104,392","-13,234","-22,741","25,796","1,527","-0,427","84,927","20,724","-13,974","99,265","18,489","-12,412","99,927","13,953","-11,847"
18,"80,309","10,277","-0,322","99,453","-0,950","-13,721","104,815","-12,859","-22,692","26,103","1,467","-0,396","85,424","20,619","-13,879","99,836","18,513","-12,421","100,053","13,848","-11,494"
19,"80,095","10,235","-0,297","99,452","-0,374","-13,453","105,324","-12,596","-22,735","25,982","1,181","-0,254","85,480","20,672","-13,961","100,044","18,580","-12,634","99,960","13,681","-10,893"
20,"79,704","10,104","-0,191","98,986","-0,716","-13,507","104,906","-12,284","-22,411","26,187","1,416","-0,365","85,231","20,782","-14,099","100,073","18,426","-12,027","99,997","13,783","-11,245"
21,"79,808","10,092","-0,154","99,177","-0,424","-13,425","105,067","-12,502","-22,592","26,003","1,165","-0,236","85,343","20,687","-13,973","99,808","18,555","-12,507","100,005","13,727","-11,045"
22,"80,224","10,223","-0,248","99,265","-0,943","-13,705","104,977","-12,667","-22,652","26,294","1,279","-0,286","85,143","20,491","-13,660","100,279","18,601","-12,613","100,228","13,839","-11,450"
23,"79,779","10,018","-0,056","99,122","-0,776","-13,593","104,737","-13,205","-22,864","26,165","0,999","-0,143","85,186","20,815","-14,147","100,099","18,747","-13,156","100,170","13,683","-10,893"
24,"80,222","10,349","-0,425","99,330","-1,236","-13,868","104,995","-12,673","-22,665","26,074","1,295","-0,287","85,124","20,642","-13,877","99,988","18,578","-12,535","100,112","13,868","-11,535"
25,"79,717","10,219","-0,344","99,041","-1,073","-13,714","104,892","-12,993","-22,805","25,761","1,353","-0,314","85,065","20,599","-13,798","99,834","18,634","-12,768","99,785","13,800","-11,266"
26,"80,216","10,213","-0,242","99,055","-1,054","-13,706","105,263","-12,592","-22,718","26,053","1,252","-0,264","85,615","20,691","-13,998","100,265","18,599","-12,608","99,840","13,807","-11,307"
27,"80,449","10,354","-0,390","99,536","-0,805","-13,710","104,807","-12,735","-22,629","25,952","1,549","-0,406","85,059","20,645","-13,852","99,876","18,549","-12,471","100,065","13,891","-11,645"
28,"80,265","10,392","-0,479","99,437","-1,395","-13,956","105,040","-12,894","-22,800","25,906","1,245","-0,258","85,070","20,590","-13,763","99,878","18,713","-13,125","99,813","13,872","-11,582"
29,"79,949","10,164","-0,227","99,310","-0,817","-13,636","104,660","-12,766","-22,581","26,099","1,488","-0,379","85,004","20,740","-13,975","99,903","18,545","-12,527","99,991","13,846","-11,527"
30,"79,990","10,148","-0,195","99,342","-0,829","-13,642","104,673","-12,785","-22,589","26,129","1,489","-0,381","85,041","20,724","-13,954","99,909","18,539","-12,545","100,034","13,851","-11,566"
31,"80,047","10,157","-0,197","99,351","-0,819","-13,633","104,680","-12,802","-22,593","26,156","1,476","-0,375","85,049","20,719","-13,948","99,921","18,535","-12,553","100,032","13,838","-11,539"
32,"80,041","10,164","-0,207","99,298","-0,839","-13,626","104,737","-12,825","-22,620","26,163","1,445","-0,358","85,081","20,700","-13,925","99,963","18,554","-12,631","100,007","13,826","-11,516"
33,"80,017","10,119","-0,151","99,263","-0,834","-13,613","104,775","-12,814","-22,620","26,164","1,414","-0,339","85,085","20,698","-13,925","99,981","18,558","-12,651","99,984","13,818","-11,502"
34,"80,013","10,154","-0,199","99,245","-0,889","-13,634","104,820","-12,864","-22,659","26,144","1,389","-0,323","85,128","20,690","-13,923","99,983","18,581","-12,731","99,952","13,814","-11,503"
35,"80,005","10,141","-0,181","99,193","-0,908","-13,630","104,832","-12,868","-22,664","26,162","1,365","-0,308","85,163","20,675","-13,904","99,989","18,590","-12,759","99,945","13,808","-11,492"
36,"80,026","10,115","-0,140","99,198","-0,905","-13,629","104,855","-12,906","-22,693","26,133","1,351","-0,302","85,219","20,675","-13,910","99,955","18,602","-12,814","99,925","13,813","-11,511"
37,"79,978","10,128","-0,168","99,182","-0,897","-13,619","104,915","-12,921","-22,722","26,102","1,344","-0,301","85,242","20,661","-13,892","99,953","18,608","-12,851","99,904","13,806","-11,484"
38,"79,936","10,098","-0,130","99,185","-0,891","-13,616","104,904","-12,947","-22,730","26,074","1,328","-0,294","85,187","20,641","-13,855","99,950","18,619","-12,906","99,896","13,807","-11,492"
39,"79,970","10,123","-0,150","99,187","-0,902","-13,620","104,958","-12,948","-22,754","26,090","1,304","-0,284","85,213","20,627","-13,831","100,000","18,631","-12,952","99,894","13,791","-11,444"
40,"79,972","10,145","-0,173","99,150","-0,917","-13,617","104,919","-12,971","-22,751","26,062","1,285","-0,278","85,224","20,641","-13,850","99,954","18,627","-12,956","99,844","13,782","-11,408"
41,"0,130","0,195","0,000","0,155","-0,275","0,000","-0,246","-0,135","0,000","0,181","0,200","0,309","-0,440","0,408","0,001","0,297","-0,318","0,001","0,242","0,393","-0,001"
42,"0,194","0,194","0,000","0,219","-0,351","-0,001","-0,171","0,115","0,000","0,181","0,200","0,309","-0,027","0,095","0,000","-0,066","-0,567","-0,001","0,243","0,469","-0,001"
43,"0,255","0,156","0,000","0,543","-0,312","-0,003","-0,171","0,115","0,000","0,182","0,201","0,309","-0,027","0,040","0,000","-0,066","-0,568","-0,001","0,235","0,470","-0,001"
44,"0,194","0,185","0,000","0,211","-0,350","-0,001","-0,251","-0,052","0,000","0,113","0,210","0,309","-0,111","0,094","0,000","-0,105","-0,410","-0,001","0,167","0,478","-0,001"
45,"0,194","0,185","0,000","0,211","-0,350","-0,001","-0,279","-0,052","0,000","0,113","0,210","0,309","-0,137","0,085","0,000","-0,134","-0,410","-0,001","0,167","0,478","-0,001"
46,"0,191","0,148","0,000","0,155","-0,343","-0,001","-0,343","-0,093","0,000","-0,068","0,210","0,310","-0,202","0,045","0,000","-0,286","-0,329","-0,001","-0,006","0,472","0,000"
47,"0,131","0,108","0,000","0,148","-0,304","-0,001","-0,343","-0,093","0,000","0,114","0,201","0,309","-0,228","0,045","0,000","-0,104","-0,319","-0,001","0,167","0,462","-0,001"
48,"0,190","0,062","0,000","0,155","-0,343","-0,001","-0,236","-0,067","0,000","-0,068","0,210","0,310","-0,202","0,026","0,000","-0,180","-0,329","-0,001","-0,006","0,472","0,000"
49,"0,172","0,107","0,000","0,197","-0,303","-0,001","-0,195","-0,042","0,000","-0,050","0,200","0,310","-0,111","0,026","0,000","-0,213","-0,343","-0,001","0,012","0,461","0,000"
50,"0,131","0,108","0,000","0,156","-0,236","0,000","-0,144","-0,007","0,000","-0,067","0,198","0,310","-0,110","0,019","0,000","-0,179","-0,341","-0,001","-0,006","0,392","0,000"
51,"-0,058","0,302","-0,002","0,125","-0,250","0,004","-0,120","0,077","0,001","-0,136","0,532","0,306","-0,650","0,129","0,001","0,090","-0,610","-0,004","-0,236","0,422","0,005"
52,"0,201","0,088","-0,007","0,315","0,324","0,010","0,055","0,111","0,001","0,005","0,216","0,302","-0,151","0,389","0,002","0,246","-0,633","-0,008","0,155","-0,129","0,006"
53,"-0,391","0,320","-0,004","-0,212","0,037","0,006","-0,055","0,233","0,001","-0,282","0,405","0,301","0,062","-0,231","0,003","-0,354","-0,670","-0,015","-0,316","0,349","0,009"
54,"-0,367","-0,120","0,000","-0,210","0,508","-0,002","0,373","0,202","0,004","-0,627","0,371","0,301","-0,048","-0,511","0,005","-0,502","-0,354","-0,019","-0,407","0,079","0,010"
55,"-0,123","-0,281","0,006","-0,257","0,292","-0,006","-0,088","-0,197","0,010","-0,293","0,333","0,307","-0,182","-0,165","0,005","-0,291","0,018","-0,017","-0,410","0,069","0,003"
56,"0,400","0,093","0,011","0,312","-0,052","-0,012","0,175","0,060","0,018","-0,028","0,120","0,314","0,325","0,205","0,003","-0,102","-0,096","-0,014","0,087","0,110","-0,006"
57,"0,419","-0,403","0,015","0,760","0,466","-0,013","0,090","-0,451","0,021","0,008","-0,225","0,323","-0,148","0,143","0,003","0,117","0,547","-0,010","0,321","-0,515","-0,010"
58,"0,430","-0,146","0,017","0,315","0,005","-0,020","0,301","-0,084","0,026","0,337","-0,324","0,331","0,533","0,092","0,003","0,317","0,332","-0,008","0,518","-0,294","-0,017"
59,"0,294","-0,006","0,019","0,818","-0,403","-0,022","-0,256","0,103","0,030","0,010","-0,210","0,333","0,072","-0,414","0,005","-0,351","0,295","-0,006","0,520","-0,067","-0,023"
60,"0,601","-0,379","0,019","0,436","-0,079","-0,015","0,082","-0,492","0,029","0,025","0,132","0,333","0,343","0,207","0,007","-0,188","0,260","-0,011","0,189","0,295","-0,028"
61,"0,606","-0,390","0,016","0,409","-0,347","-0,011","0,014","-0,216","0,031","-0,270","-0,053","0,332","-0,085","-0,189","0,008","-0,213","0,230","-0,016","-0,440","0,231","-0,030"
62,"0,105","-0,069","0,014","-0,208","-0,586","-0,001","-0,265","0,396","0,032","-0,475","-0,329","0,331","-0,396","-0,294","0,008","-0,636","0,230","-0,016","-0,917","0,185","-0,038"
63,"0,069","0,409","0,013","-0,137","-0,763","0,003","0,127","0,033","0,034","-0,132","-0,370","0,332","-0,675","-0,023","0,007","0,046","0,295","-0,019","-0,240","0,100","-0,038"
64,"0,268","-0,249","0,015","-0,220","-0,146","0,005","0,215","0,207","0,037","-0,080","-0,706","0,331","-0,012","-0,058","0,003","-0,149","0,379","-0,020","-0,381","-0,525","-0,043"
65,"0,138","0,205","0,016","-0,221","-0,450","0,004","0,190","0,156","0,037","-0,292","-0,435","0,329","-0,027","-0,005","0,000","-0,050","0,243","-0,022","-0,284","-0,102","-0,039"
66,"0,527","-0,319","0,022","0,386","-0,361","-0,003","0,445","-0,252","0,037","-0,617","-0,327","0,325","0,287","-0,268","-0,005","-0,455","0,457","-0,022","-0,283","0,117","-0,035"
67,"-0,103","-0,042","0,020","0,011","-0,126","-0,003","0,381","-0,083","0,040","-0,331","-0,138","0,321","-0,008","0,119","-0,010","0,108","0,054","-0,024","-0,045","-0,045","-0,027"
68,"0,105","-0,265","0,022","0,070","0,507","-0,007","-0,163","-0,267","0,036","-0,160","-0,436","0,315","-0,553","0,333","-0,008","-0,058","0,264","-0,022","0,302","-0,648","-0,017"
69,"-0,002","-0,185","0,023","0,163","-0,124","-0,003","-0,335","-0,254","0,034","-0,241","-0,101","0,312","-0,285","0,051","-0,014","-0,235","0,250","-0,019","0,159","0,018","-0,020"
70,"-0,080","-0,148","0,025","-0,381","0,182","-0,004","0,105","-0,041","0,033","-0,200","0,242","0,303","0,342","0,004","-0,021","-0,077","-0,428","-0,022","-0,138","0,336","-0,014"
71,"-0,081","-0,157","0,028","-0,314","0,179","-0,004","0,044","-0,025","0,030","-0,164","0,255","0,292","0,280","0,027","-0,025","-0,070","-0,461","-0,025","-0,066","0,344","-0,008"
72,"-0,096","-0,114","0,034","-0,263","0,138","-0,006","-0,018","-0,018","0,028","-0,143","0,282","0,284","0,221","0,055","-0,029","-0,082","-0,504","-0,024","-0,014","0,386","-0,005"
73,"-0,097","-0,120","0,039","-0,203","0,100","-0,007","-0,031","-0,009","0,028","-0,155","0,315","0,280","0,177","0,097","-0,034","-0,100","-0,577","-0,022","-0,001","0,449","-0,007"
74,"-0,097","-0,143","0,043","-0,145","0,074","-0,004","-0,028","-0,014","0,027","-0,125","0,302","0,279","0,172","0,114","-0,036","-0,102","-0,575","-0,020","0,051","0,471","-0,014"
75,"-0,096","-0,134","0,044","-0,115","0,019","0,001","0,012","-0,012","0,025","-0,136","0,273","0,279","0,157","0,133","-0,035","-0,095","-0,577","-0,018","0,033","0,487","-0,021"
76,"-0,087","-0,146","0,044","-0,109","-0,027","0,006","0,024","-0,004","0,021","-0,154","0,248","0,279","0,148","0,161","-0,032","-0,130","-0,584","-0,018","-0,014","0,497","-0,025"
77,"-0,083","-0,152","0,044","-0,096","-0,087","0,010","0,036","0,017","0,018","-0,116","0,249","0,280","0,182","0,132","-0,026","-0,118","-0,610","-0,019","0,005","0,540","-0,029"
78,"-0,052","-0,189","0,044","-0,076","-0,124","0,011","0,041","0,030","0,016","-0,077","0,250","0,282","0,185","0,149","-0,020","-0,110","-0,627","-0,022","0,029","0,580","-0,032"
79,"-0,007","-0,151","0,042","-0,070","-0,152","0,013","0,036","0,081","0,019","-0,036","0,254","0,283","0,180","0,145","-0,016","-0,094","-0,652","-0,028","0,040","0,605","-0,032"
80,"-0,003","-0,145","0,040","0,001","-0,144","0,012","-0,008","0,125","0,023","0,003","0,248","0,284","0,137","0,112","-0,013","-0,090","-0,656","-0,036","0,112","0,588","-0,030"
81,"-0,007","-0,143","0,038","-0,003","-0,142","0,008","-0,051","0,163","0,029","-0,020","0,229","0,285","0,105","0,096","-0,011","-0,151","-0,637","-0,042","0,062","0,543","-0,026"
82,"0,054","-0,148","0,034","0,031","-0,187","0,007","-0,122","0,171","0,036","0,016","0,221","0,289","0,101","0,053","-0,013","-0,155","-0,614","-0,045","0,102","0,566","-0,024"
83,"0,103","-0,110","0,032","0,060","-0,246","0,003","-0,178","0,164","0,042","0,053","0,208","0,293","0,048","0,039","-0,015","-0,150","-0,564","-0,047","0,157","0,577","-0,021"
84,"0,059","-0,116","0,028","0,066","-0,202","0,002","-0,222","0,132","0,054","0,026","0,197","0,299","0,005","-0,011","-0,018","-0,188","-0,503","-0,052","0,158","0,549","-0,021"
85,"0,107","-0,087","0,026","0,131","-0,186","0,001","-0,238","0,067","0,062","0,041","0,165","0,305","0,056","0,009","-0,018","-0,206","-0,429","-0,055","0,202","0,503","-0,023"
86,"0,120","-0,027","0,025","0,162","-0,183","-0,001","-0,264","0,010","0,066","0,021","0,138","0,312","0,032","0,053","-0,015","-0,217","-0,354","-0,058","0,191","0,443","-0,025"
87,"0,114","-0,020","0,025","0,175","-0,182","-0,004","-0,315","-0,041","0,069","0,026","0,104","0,318","-0,015","0,089","-0,008","-0,227","-0,270","-0,061","0,189","0,374","-0,026"
88,"0,107","-0,035","0,023","0,133","-0,160","-0,006","-0,320","-0,054","0,067","0,015","0,073","0,323","-0,051","0,030","0,001","-0,220","-0,197","-0,064","0,168","0,307","-0,027"
89,"0,058","-0,040","0,024","0,074","-0,167","-0,009","-0,297","-0,069","0,064","0,051","0,061","0,327","-0,046","0,035","0,010","-0,176","-0,138","-0,068","0,170","0,282","-0,027"
90,"0,099","-0,002","0,024","0,078","-0,236","-0,012","-0,244","-0,065","0,063","0,078","0,040","0,330","-0,051","0,028","0,016","-0,119","-0,092","-0,071","0,199","0,292","-0,027"
91,"0,149","0,018","0,024","0,090","-0,232","-0,016","-0,227","-0,070","0,064","0,068","0,072","0,332","-0,026","0,013","0,020","-0,111","-0,084","-0,075","0,183","0,289","-0,024"
92,"0,161","0,024","0,022","0,057","-0,229","-0,018","-0,185","-0,122","0,065","0,103","0,087","0,335","-0,028","0,010","0,021","-0,066","-0,052","-0,076","0,203","0,271","-0,023"
93,"0,192","-0,003","0,020","0,115","-0,211","-0,020","-0,240","-0,123","0,067","0,129","0,114","0,339","-0,072","0,008","0,021","-0,071","-0,049","-0,074","0,250","0,273","-0,024"
94,"0,236","-0,016","0,018","0,154","-0,263","-0,021","-0,207","-0,192","0,069","0,105","0,092","0,341","-0,088","0,030","0,020","-0,077","0,013","-0,074","0,236","0,283","-0,023"
95,"0,282","-0,057","0,017","0,172","-0,227","-0,021","-0,211","-0,213","0,069","0,108","0,060","0,342","-0,146","0,045","0,018","-0,047","0,073","-0,073","0,221","0,221","-0,021"
96,"0,298","0,013","0,018","0,196","-0,232","-0,022","-0,178","-0,279","0,069","0,079","0,077","0,343","-0,122","0,042","0,018","-0,058","0,091","-0,073","0,209","0,207","-0,022"
97,"0,299","0,008","0,019","0,132","-0,205","-0,023","-0,171","-0,301","0,069","0,084","0,043","0,344","-0,164","0,027","0,019","-0,018","0,130","-0,074","0,182","0,158","-0,022"
98,"0,309","-0,016","0,020","0,086","-0,155","-0,022","-0,189","-0,291","0,065","0,050","0,041","0,344","-0,179","0,078","0,022","-0,040","0,103","-0,074","0,127","0,130","-0,023"
99,"0,308","-0,028","0,021","0,094","-0,133","-0,022","-0,183","-0,230","0,062","0,084","0,038","0,346","-0,145","0,055","0,024","-0,002","0,079","-0,071","0,133","0,108","-0,027"
100,"0,275","-0,058","0,022","0,030","-0,122","-0,019","-0,128","-0,252","0,064","0,066","0,008","0,347","-0,090","0,064","0,025","0,005","0,143","-0,071","0,086","0,064","-0,031"
101,"0,274","-0,092","0,023","0,028","-0,096","-0,017","-0,111","-0,195","0,065","0,094","-0,005","0,349","-0,091","0,064","0,026","0,036","0,132","-0,070","0,081","0,042","-0,037"
102,"0,207","-0,087","0,020","-0,040","-0,090","-0,015","-0,080","-0,153","0,069","0,124","0,012","0,352","-0,083","0,012","0,024","0,071","0,094","-0,068","0,077","0,061","-0,039"
103,"0,216","-0,039","0,018","-0,040","-0,094","-0,014","-0,122","-0,151","0,074","0,093","-0,003","0,354","-0,149","0,035","0,021","0,028","0,091","-0,070","0,017","0,031","-0,040"
104,"0,262","-0,052","0,016","-0,011","-0,074","-0,016","-0,104","-0,204","0,077","0,070","-0,028","0,355","-0,086","0,051","0,020","-0,008","0,163","-0,071","-0,005","-0,028","-0,037"
105,"0,213","-0,103","0,015","-0,050","-0,019","-0,020","-0,161","-0,258","0,078","0,070","0,009","0,356","-0,081","0,071","0,020","-0,036","0,158","-0,072","-0,013","-0,025","-0,032"
106,"0,180","-0,116","0,013","-0,021","0,044","-0,023","-0,190","-0,326","0,079","0,054","0,042","0,355","-0,142","0,091","0,022","-0,053","0,170","-0,076","0,006","-0,019","-0,025"
107,"0,155","-0,156","0,012","0,009","0,111","-0,027","-0,194","-0,324","0,079","0,088","0,054","0,351","-0,150","0,076","0,023","0,012","0,150","-0,081","0,063","-0,040","-0,018"
108,"0,178","-0,129","0,012","-0,001","0,042","-0,031","-0,150","-0,318","0,076","0,081","0,087","0,350","-0,148","0,015","0,025","0,034","0,140","-0,084","0,056","0,029","-0,012"
109,"0,182","-0,119","0,013","0,055","0,022","-0,034","-0,160","-0,339","0,076","0,113","0,078","0,350","-0,192","0,047","0,025","0,090","0,172","-0,083","0,114","0,052","-0,010"
110,"0,231","-0,110","0,014","0,097","0,019","-0,039","-0,144","-0,348","0,077","0,084","0,051","0,350","-0,139","0,046","0,022","0,051","0,228","-0,083","0,106","0,005","-0,007"
111,"0,245","-0,082","0,019","0,105","-0,036","-0,046","-0,136","-0,332","0,080","0,052","0,025","0,348","-0,134","0,038","0,017","0,048","0,267","-0,081","0,101","0,006","-0,004"
112,"0,261","-0,069","0,024","0,131","-0,050","-0,053","-0,161","-0,261","0,082","0,013","0,017","0,346","-0,116","0,017","0,012","-0,002","0,235","-0,078","0,062","0,034","0,000"
113,"0,251","-0,059","0,028","0,102","-0,074","-0,058","-0,137","-0,240","0,086","-0,019","0,034","0,340","-0,095","0,005","0,005","-0,037","0,176","-0,080","0,037","0,083","0,007"
114,"0,190","-0,093","0,032","0,109","-0,067","-0,063","-0,132","-0,237","0,088","0,001","0,006","0,335","-0,089","0,012","-0,001","-0,046","0,208","-0,079","0,090","0,076","0,013"
115,"0,167","-0,122","0,036","0,155","-0,054","-0,068","-0,150","-0,244","0,089","0,030","0,018","0,329","-0,097","0,067","-0,006","-0,046","0,172","-0,079","0,152","0,107","0,020"
116,"0,164","-0,147","0,039","0,155","-0,051","-0,074","-0,149","-0,231","0,089","-0,002","0,031","0,321","-0,071","0,037","-0,012","-0,111","0,140","-0,082","0,155","0,132","0,031"
117,"0,127","-0,175","0,039","0,185","-0,035","-0,076","-0,148","-0,221","0,082","-0,022","0,062","0,311","-0,063","0,054","-0,013","-0,163","0,100","-0,082","0,163","0,183","0,043"
118,"0,071","-0,154","0,036","0,179","-0,049","-0,078","-0,150","-0,237","0,072","-0,047","0,089","0,303","-0,004","0,060","-0,014","-0,215","0,065","-0,082","0,168","0,231","0,054"
119,"0,070","-0,153","0,034","0,239","-0,044","-0,076","-0,167","-0,270","0,059","-0,054","0,124","0,297","0,037","0,107","-0,013","-0,242","0,026","-0,078","0,193","0,280","0,061"
120,"0,000","-0,142","0,031","0,219","-0,087","-0,071","-0,163","-0,220","0,043","-0,084","0,137","0,294","0,056","0,061","-0,008","-0,299","-0,025","-0,071","0,178","0,329","0,065"
121,"0,044","-0,184","0,029","0,268","-0,114","-0,068","-0,175","-0,205","0,028","-0,071","0,172","0,291","0,034","0,092","-0,006","-0,309","-0,107","-0,063","0,209","0,401","0,067"
122,"-0,013","-0,165","0,027","0,244","-0,149","-0,064","-0,153","-0,131","0,014","-0,058","0,206","0,292","0,091","0,104","-0,005","-0,305","-0,205","-0,050","0,231","0,478","0,065"
123,"-0,009","-0,144","0,026","0,183","-0,204","-0,060","-0,147","-0,070","0,003","-0,090","0,207","0,296","0,068","0,122","-0,006","-0,296","-0,255","-0,037","0,168","0,518","0,061"
124,"-0,013","-0,158","0,025","0,109","-0,225","-0,054","-0,123","0,020","-0,006","-0,074","0,238","0,301","0,060","0,051","-0,007","-0,245","-0,339","-0,023","0,145","0,568","0,054"
125,"0,016","-0,111","0,024","0,106","-0,241","-0,052","-0,118","0,048","-0,011","-0,052","0,206","0,305","-0,010","0,057","-0,009","-0,182","-0,335","-0,015","0,131","0,537","0,052"
126,"-0,011","-0,056","0,021","0,080","-0,305","-0,054","-0,126","0,079","-0,011","-0,076","0,212","0,309","-0,025","0,036","-0,013","-0,179","-0,380","-0,008","0,082","0,574","0,052"
127,"0,043","-0,073","0,022","0,133","-0,292","-0,057","-0,068","0,119","-0,009","-0,100","0,208","0,310","-0,029","0,006","-0,015","-0,175","-0,398","-0,008","0,076","0,545","0,053"
128,"0,015","-0,020","0,023","0,123","-0,290","-0,062","-0,038","0,107","-0,005","-0,112","0,175","0,311","-0,049","0,058","-0,016","-0,166","-0,386","-0,011","0,056","0,475","0,057"
129,"0,040","-0,038","0,026","0,140","-0,264","-0,072","-0,038","0,078","0,002","-0,092","0,149","0,311","-0,054","0,053","-0,017","-0,119","-0,353","-0,018","0,060","0,410","0,063"
130,"0,039","-0,007","0,028","0,153","-0,248","-0,080","-0,002","0,082","0,009","-0,091","0,111","0,315","-0,036","0,098","-0,014","-0,113","-0,334","-0,023","0,044","0,334","0,063"
131,"0,077","-0,028","0,027","0,167","-0,222","-0,083","0,057","0,061","0,013","-0,087","0,076","0,322","0,028","0,092","-0,010","-0,083","-0,288","-0,027","0,028","0,261","0,060"
132,"0,045","-0,013","0,023","0,151","-0,227","-0,083","0,041","0,057","0,016","-0,084","0,041","0,329","-0,017","0,137","-0,004","-0,066","-0,265","-0,031","0,042","0,252","0,057"
133,"0,009","-0,024","0,014","0,100","-0,207","-0,079","0,021","0,079","0,018","-0,074","0,006","0,330","-0,078","0,146","0,002","-0,044","-0,244","-0,040","0,030","0,183","0,059"
134,"0,025","-0,043","0,005","0,098","-0,164","-0,074","0,002","0,095","0,018","-0,064","-0,029","0,328","-0,083","0,125","0,007","-0,020","-0,224","-0,050","0,064","0,125","0,065"
135,"0,024","-0,024","-0,007","0,092","-0,123","-0,067","-0,044","0,062","0,020","-0,091","-0,051","0,324","-0,108","0,082","0,011","-0,060","-0,158","-0,061","0,060","0,080","0,072"
136,"0,090","-0,006","-0,015","0,095","-0,172","-0,060","-0,048","0,057","0,026","-0,121","-0,066","0,322","-0,085","0,077","0,012","-0,101","-0,104","-0,070","0,005","0,093","0,076"
