Index,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z
28,"67,111","10,475","-3,649","-18,537","2,824","0,450","-20,450","-5,237","0,068","20,935","1,522","-0,440","67,783","17,702","-9,839","-10,306","3,335","1,190","-7,013","1,909","0,746"
29,"67,508","10,367","-3,423","-18,329","3,439","0,563","-20,436","-5,339","0,038","20,650","1,354","-0,414","67,777","17,843","-10,058","-10,292","3,421","1,233","-7,270","1,445","0,535"
30,"67,479","10,368","-3,428","-18,356","3,501","0,588","-20,373","-5,321","0,022","20,657","1,314","-0,441","67,768","17,816","-10,016","-10,260","3,429","1,235","-7,263","1,380","0,528"
31,"67,434","10,397","-3,471","-18,400","3,485","0,599","-20,362","-5,307","0,007","20,665","1,273","-0,472","67,685","17,801","-9,998","-10,219","3,457","1,252","-7,276","1,327","0,526"
32,"67,384","10,429","-3,510","-18,451","3,437","0,600","-20,388","-5,312","-0,011","20,691","1,248","-0,509","67,640","17,818","-10,034","-10,208","3,446","1,250","-7,272","1,322","0,549"
33,"67,308","10,445","-3,521","-18,463","3,416","0,604","-20,408","-5,283","-0,019","20,719","1,232","-0,549","67,619","17,803","-10,030","-10,176","3,423","1,239","-7,209","1,323","0,572"
34,"67,231","10,464","-3,533","-18,476","3,393","0,610","-20,381","-5,260","-0,023","20,739","1,195","-0,582","67,668","17,786","-10,043","-10,175","3,429","1,239","-7,154","1,310","0,585"
35,"67,192","10,465","-3,514","-18,484","3,365","0,618","-20,370","-5,261","-0,015","20,708","1,163","-0,619","67,715","17,750","-10,044","-10,230","3,434","1,226","-7,147","1,302","0,599"
36,"67,122","10,493","-3,541","-18,490","3,341","0,631","-20,366","-5,263","-0,016","20,671","1,151","-0,665","67,723","17,721","-10,044","-10,297","3,426","1,202","-7,147","1,306","0,618"
37,"67,050","10,519","-3,556","-18,501","3,327","0,646","-20,364","-5,268","-0,027","20,635","1,148","-0,714","67,749","17,693","-10,032","-10,363","3,409","1,173","-7,151","1,321","0,638"
38,"67,006","10,555","-3,586","-18,514","3,317","0,664","-20,359","-5,264","-0,037","20,613","1,161","-0,767","67,762","17,672","-10,022","-10,414","3,380","1,133","-7,145","1,347","0,660"
39,"66,940","10,570","-3,592","-18,529","3,309","0,686","-20,369","-5,279","-0,050","20,598","1,178","-0,818","67,794","17,699","-10,078","-10,457","3,350","1,088","-7,140","1,387","0,686"
40,"66,875","10,590","-3,608","-18,546","3,289","0,704","-20,362","-5,273","-0,057","20,585","1,196","-0,867","67,816","17,680","-10,060","-10,492","3,316","1,039","-7,133","1,430","0,715"
41,"-0,936","0,075","-0,001","0,109","-1,086","0,005","-0,347","0,859","0,001","-0,341","1,015","0,929","0,872","0,194","-0,004","-1,263","-2,284","-0,030","0,392","2,201","-0,017"
42,"-0,967","0,182","-0,001","0,034","-1,210","0,006","-0,347","0,816","0,000","-0,119","1,018","0,927","0,437","0,235","-0,001","-1,041","-2,283","-0,028","0,539","2,407","-0,018"
43,"-0,968","-0,205","-0,005","-0,156","-0,823","0,006","-0,350","0,821","0,000","0,098","1,022","0,925","0,436","0,178","-0,001","-0,827","-2,288","-0,026","0,566","2,407","-0,015"
44,"-0,953","0,110","-0,002","0,035","-1,068","0,005","-0,278","0,533","0,000","-0,058","1,342","0,926","0,469","0,190","-0,001","-0,895","-2,280","-0,028","0,605","2,659","-0,022"
45,"-0,785","-0,037","-0,003","0,015","-0,920","0,003","-0,278","0,501","0,000","-0,058","1,342","0,926","0,465","0,222","-0,002","-0,895","-2,280","-0,028","0,417","2,659","-0,015"
46,"-0,767","-0,037","-0,003","0,015","-0,814","0,003","-0,260","0,425","0,000","-0,058","1,350","0,926","0,404","0,246","-0,001","-0,813","-2,180","-0,024","0,416","2,561","-0,015"
47,"-0,731","-0,018","-0,003","0,050","-0,816","0,002","-0,260","0,425","0,000","-0,058","1,351","0,926","0,404","0,246","-0,001","-0,813","-2,180","-0,024","0,415","2,563","-0,015"
48,"-0,620","0,110","-0,001","0,050","-0,934","0,003","-0,167","0,416","0,001","-0,124","1,350","0,927","0,405","0,277","-0,001","-0,785","-2,146","-0,022","0,349","2,534","-0,014"
49,"-0,691","0,110","-0,001","0,057","-0,934","0,003","-0,102","0,416","0,001","-0,125","1,346","0,927","0,470","0,277","-0,001","-0,785","-2,142","-0,022","0,349","2,531","-0,014"
50,"-0,612","0,154","-0,001","0,058","-0,977","0,003","-0,165","0,570","0,001","-0,193","1,345","0,928","0,451","0,107","-0,001","-0,853","-2,106","-0,023","0,281","2,501","-0,013"
51,"-0,373","0,226","0,000","-0,040","-1,000","0,000","-0,402","0,346","0,011","-0,189","1,003","0,946","0,300","0,308","-0,016","-0,767","-1,429","-0,002","0,160","1,839","-0,022"
52,"-0,301","0,459","0,000","0,370","-0,683","-0,012","-0,038","0,016","0,021","-0,285","0,674","0,964","0,504","-0,010","-0,031","-0,848","-0,754","0,017","0,124","1,173","-0,030"
53,"-0,862","0,532","0,000","-0,176","-0,278","-0,012","0,004","-0,002","0,024","-0,366","0,344","0,976","0,759","0,404","-0,044","-0,799","-0,740","0,030","-0,202","0,596","-0,032"
54,"-0,333","0,401","-0,005","0,272","-0,731","-0,015","-0,136","0,411","0,028","-0,356","0,006","0,984","0,660","-0,083","-0,052","-1,106","-0,520","0,038","-0,065","0,576","-0,036"
55,"-0,502","0,660","-0,009","-0,209","-0,377","-0,014","0,230","0,228","0,029","-0,442","0,345","0,992","1,016","0,447","-0,058","-0,874","-1,020","0,035","-0,286","0,603","-0,034"
56,"-0,268","0,381","-0,016","0,104","-0,767","-0,016","-0,330","0,494","0,025","-0,234","0,079","0,994","0,491","0,336","-0,055","-1,007","-0,758","0,033","-0,108","0,676","-0,030"
57,"-0,252","-0,034","-0,020","0,093","-0,778","-0,020","-0,172","0,519","0,030","0,010","0,317","0,996","0,859","-0,010","-0,057","-0,615","-0,676","0,030","0,396","1,141","-0,027"
58,"0,113","0,306","-0,023","0,106","-0,677","-0,026","-0,401","-0,126","0,033","-0,320","0,209","0,999","0,520","0,120","-0,066","-1,099","-0,265","0,030","-0,266","0,942","-0,016"
59,"-0,507","0,008","-0,028","-0,146","-0,193","-0,029","-0,048","0,462","0,051","-0,092","-0,052","1,002","0,847","0,138","-0,082","-0,699","-0,294","0,032","0,017","0,341","-0,011"
60,"-0,429","-0,210","-0,030","-0,089","-0,005","-0,036","-0,550","0,191","0,054","0,203","0,112","1,009","0,381","0,302","-0,100","-0,740","-0,485","0,041","0,029","0,311","-0,009"
61,"-0,595","0,215","-0,027","-0,287","-0,442","-0,038","-0,094","0,127","0,061","-0,127","-0,008","1,015","0,865","0,771","-0,123","-0,807","-0,585","0,057","-0,174","0,516","-0,009"
62,"-0,051","-0,146","-0,030","0,344","-0,519","-0,046","-0,359","0,162","0,047","-0,421","0,173","1,023","0,537","0,750","-0,139","-1,178","-1,094","0,081","-0,165","0,868","-0,011"
63,"-0,058","0,087","-0,033","0,328","-0,492","-0,047","-0,141","0,491","0,048","-0,762","0,098","1,026","0,617","0,509","-0,163","-1,640","-1,333","0,106","-0,193","0,664","-0,009"
64,"-0,733","0,213","-0,036","-0,237","-0,841","-0,039","0,210","0,852","0,055","-0,433","0,007","1,029","1,303","0,497","-0,187","-1,298","-1,572","0,127","-0,096","0,820","-0,010"
65,"-0,964","0,185","-0,037","0,028","-0,462","-0,053","0,200","0,802","0,051","-0,363","0,341","1,039","0,867","0,144","-0,189","-0,883","-1,830","0,142","0,321","1,109","-0,013"
66,"-1,047","0,510","-0,039","-0,312","-0,896","-0,051","0,120","0,825","0,055","-0,306","0,679","1,053","0,997","0,141","-0,194","-0,947","-1,847","0,149","0,379","1,791","-0,020"
67,"-0,805","0,375","-0,043","-0,370","-1,016","-0,058","-0,053","0,700","0,064","0,040","0,661","1,070","0,860","0,256","-0,195","-0,486","-1,500","0,160","0,397","1,674","-0,021"
68,"-0,874","0,343","-0,049","-0,212","-1,188","-0,069","-0,459","0,466","0,075","-0,246","0,472","1,089","0,223","0,326","-0,191","-0,843","-0,981","0,160","0,432","1,361","-0,021"
69,"-0,910","0,281","-0,054","0,360","-0,812","-0,095","-0,357","0,158","0,087","0,089","0,541","1,108","0,781","0,125","-0,182","-0,740","-0,795","0,157","1,075","1,266","-0,027"
70,"-0,584","0,415","-0,062","0,391","-0,811","-0,103","0,049","0,115","0,094","-0,139","0,276","1,127","0,689","0,650","-0,166","-0,733","-0,790","0,152","0,826","0,664","-0,019"
71,"-0,579","0,411","-0,070","0,358","-0,758","-0,109","0,022","0,072","0,093","-0,110","0,277","1,149","0,634","0,636","-0,141","-0,694","-0,758","0,146","0,829","0,643","-0,025"
72,"-0,560","0,393","-0,082","0,311","-0,715","-0,112","0,036","0,098","0,089","-0,079","0,271","1,172","0,647","0,617","-0,113","-0,679","-0,784","0,142","0,826","0,624","-0,032"
73,"-0,588","0,358","-0,093","0,281","-0,673","-0,117","-0,001","0,135","0,088","-0,067","0,302","1,199","0,630","0,599","-0,087","-0,664","-0,854","0,142","0,804","0,646","-0,041"
74,"-0,587","0,349","-0,105","0,285","-0,656","-0,126","-0,058","0,180","0,091","-0,098","0,311","1,232","0,567","0,565","-0,065","-0,714","-0,896","0,147","0,742","0,647","-0,051"
75,"-0,583","0,324","-0,119","0,287","-0,643","-0,136","-0,078","0,251","0,099","-0,095","0,278","1,267","0,584","0,512","-0,050","-0,725","-0,899","0,156","0,710","0,615","-0,061"
76,"-0,530","0,325","-0,133","0,284","-0,622","-0,147","-0,089","0,255","0,107","-0,125","0,268","1,305","0,612","0,536","-0,036","-0,766","-0,925","0,169","0,648","0,607","-0,071"
77,"-0,469","0,293","-0,146","0,283","-0,607","-0,157","-0,090","0,261","0,110","-0,159","0,267","1,340","0,632","0,556","-0,015","-0,798","-0,965","0,179","0,579","0,605","-0,081"
78,"-0,467","0,304","-0,156","0,282","-0,594","-0,168","-0,103","0,267","0,105","-0,191","0,250","1,374","0,640","0,566","0,014","-0,840","-0,988","0,187","0,514","0,582","-0,091"
79,"-0,464","0,302","-0,167","0,273","-0,608","-0,176","-0,094","0,266","0,098","-0,210","0,220","1,405","0,643","0,636","0,048","-0,834","-0,990","0,191","0,459","0,544","-0,100"
80,"-0,443","0,287","-0,181","0,273","-0,601","-0,181","-0,103","0,287","0,095","-0,241","0,202","1,433","0,591","0,617","0,083","-0,830","-0,994","0,189","0,399","0,502","-0,111"
81,"-0,440","0,326","-0,182","0,275","-0,581","-0,193","-0,104","0,313","0,092","-0,266","0,177","1,462","0,577","0,626","0,121","-0,821","-0,973","0,184","0,345","0,452","-0,125"
82,"-0,467","0,370","-0,171","0,202","-0,567","-0,214","-0,097","0,342","0,095","-0,278","0,143","1,489","0,534","0,578","0,152","-0,801","-0,938","0,176","0,297","0,397","-0,140"
83,"-0,494","0,338","-0,160","0,173","-0,537","-0,233","-0,030","0,349","0,100","-0,294","0,112","1,514","0,534","0,635","0,187","-0,781","-0,920","0,162","0,242","0,368","-0,156"
84,"-0,475","0,327","-0,159","0,155","-0,528","-0,242","-0,069","0,321","0,099","-0,307","0,078","1,538","0,508","0,642","0,229","-0,795","-0,865","0,144","0,219","0,360","-0,170"
85,"-0,516","0,343","-0,172","0,139","-0,531","-0,238","-0,016","0,306","0,096","-0,291","0,041","1,560","0,551","0,650","0,276","-0,759","-0,817","0,121","0,249","0,346","-0,179"
86,"-0,539","0,347","-0,194","0,150","-0,519","-0,227","0,038","0,328","0,087","-0,281","0,004","1,578","0,542","0,689","0,338","-0,721","-0,785","0,088","0,282","0,328","-0,184"
87,"-0,587","0,361","-0,214","0,146","-0,523","-0,215","0,030","0,349","0,072","-0,277","-0,035","1,593","0,505","0,667","0,407","-0,694","-0,754","0,051","0,309","0,312","-0,189"
88,"-0,629","0,361","-0,226","0,168","-0,491","-0,209","0,012","0,360","0,060","-0,273","-0,073","1,602","0,455","0,703","0,468","-0,686","-0,703","0,009","0,352","0,270","-0,191"
89,"-0,591","0,379","-0,229","0,192","-0,437","-0,205","-0,007","0,371","0,049","-0,285","-0,105","1,604","0,408","0,737","0,517","-0,693","-0,656","-0,026","0,332","0,199","-0,193"
90,"-0,590","0,379","-0,223","0,189","-0,412","-0,206","-0,030","0,376","0,047","-0,309","-0,125","1,601","0,365","0,760","0,549","-0,713","-0,613","-0,056","0,273","0,168","-0,197"
91,"-0,633","0,356","-0,208","0,199","-0,354","-0,210","-0,058","0,371","0,041","-0,336","-0,128","1,594","0,324","0,785","0,564","-0,738","-0,578","-0,072","0,267","0,134","-0,201"
92,"-0,649","0,360","-0,200","0,144","-0,331","-0,208","-0,073","0,365","0,040","-0,330","-0,097","1,587","0,258","0,748","0,560","-0,717","-0,572","-0,071","0,235","0,167","-0,207"
93,"-0,627","0,297","-0,199","0,128","-0,320","-0,201","-0,069","0,369","0,038","-0,333","-0,067","1,578","0,260","0,718","0,543","-0,689","-0,573","-0,060","0,200","0,211","-0,207"
94,"-0,620","0,274","-0,204","0,083","-0,333","-0,194","-0,058","0,378","0,037","-0,331","-0,036","1,568","0,241","0,729","0,524","-0,646","-0,585","-0,048","0,187","0,270","-0,202"
95,"-0,657","0,331","-0,210","0,047","-0,389","-0,189","0,005","0,345","0,029","-0,352","-0,010","1,561","0,291","0,747","0,513","-0,625","-0,600","-0,035","0,142","0,315","-0,192"
96,"-0,629","0,363","-0,211","0,010","-0,416","-0,192","0,023","0,388","0,018","-0,351","0,016","1,556","0,260","0,752","0,513","-0,589","-0,636","-0,027","0,114","0,332","-0,183"
97,"-0,679","0,369","-0,208","-0,042","-0,431","-0,199","0,030","0,453","0,006","-0,348","0,041","1,556","0,221","0,705","0,520","-0,576","-0,688","-0,021","0,089","0,342","-0,179"
98,"-0,633","0,344","-0,203","0,000","-0,403","-0,211","0,016","0,454","0,005","-0,343","0,063","1,559","0,194","0,697","0,523","-0,581","-0,674","-0,020","0,103","0,326","-0,177"
99,"-0,692","0,331","-0,197","0,006","-0,362","-0,220","0,012","0,454","0,009","-0,345","0,088","1,563","0,185","0,628","0,522","-0,587","-0,662","-0,018","0,135","0,330","-0,179"
100,"-0,682","0,320","-0,197","0,000","-0,307","-0,221","0,006","0,462","0,016","-0,362","0,117","1,564","0,193","0,569","0,516","-0,633","-0,669","-0,017","0,135","0,328","-0,181"
101,"-0,667","0,366","-0,200","0,042","-0,293","-0,216","0,015","0,453","0,026","-0,377","0,081","1,563","0,193","0,549","0,508","-0,675","-0,611","-0,017","0,132","0,258","-0,184"
102,"-0,655","0,370","-0,201","0,054","-0,300","-0,209","0,026","0,444","0,036","-0,362","0,054","1,558","0,198","0,514","0,496","-0,685","-0,557","-0,018","0,162","0,201","-0,186"
103,"-0,626","0,427","-0,195","0,069","-0,303","-0,206","0,037","0,439","0,041","-0,397","0,075","1,550","0,264","0,493","0,485","-0,742","-0,560","-0,018","0,140","0,189","-0,189"
104,"-0,611","0,465","-0,186","0,080","-0,285","-0,204","0,051","0,416","0,038","-0,415","0,110","1,540","0,292","0,523","0,479","-0,782","-0,571","-0,017","0,101","0,196","-0,191"
105,"-0,545","0,476","-0,179","0,088","-0,319","-0,199","0,057","0,402","0,028","-0,383","0,110","1,529","0,346","0,490","0,476","-0,777","-0,549","-0,015","0,109","0,215","-0,192"
106,"-0,549","0,477","-0,172","0,062","-0,315","-0,197","0,055","0,392","0,016","-0,397","0,147","1,518","0,409","0,489","0,479","-0,823","-0,589","-0,014","0,080","0,280","-0,192"
107,"-0,542","0,493","-0,168","0,075","-0,332","-0,195","0,054","0,413","0,008","-0,409","0,184","1,509","0,467","0,464","0,483","-0,862","-0,642","-0,018","0,050","0,340","-0,190"
108,"-0,527","0,461","-0,164","0,081","-0,349","-0,195","0,045","0,446","-0,001","-0,409","0,221","1,504","0,448","0,482","0,491","-0,835","-0,697","-0,019","0,025","0,397","-0,191"
109,"-0,534","0,399","-0,164","0,065","-0,337","-0,195","0,010","0,419","-0,008","-0,399","0,250","1,504","0,440","0,491","0,496","-0,822","-0,689","-0,016","0,012","0,446","-0,192"
110,"-0,501","0,361","-0,167","0,067","-0,350","-0,196","-0,056","0,400","-0,006","-0,408","0,280","1,505","0,428","0,472","0,497","-0,857","-0,703","-0,018","-0,023","0,493","-0,191"
111,"-0,482","0,353","-0,170","0,056","-0,373","-0,198","-0,049","0,388","-0,005","-0,423","0,309","1,509","0,428","0,475","0,499","-0,834","-0,742","-0,016","-0,068","0,519","-0,189"
112,"-0,517","0,390","-0,175","0,032","-0,385","-0,199","-0,031","0,351","-0,008","-0,395","0,304","1,513","0,374","0,519","0,500","-0,765","-0,728","-0,010","-0,061","0,491","-0,188"
113,"-0,496","0,393","-0,180","0,036","-0,384","-0,202","-0,027","0,378","-0,012","-0,367","0,301","1,518","0,371","0,508","0,503","-0,698","-0,734","-0,003","-0,038","0,454","-0,186"
114,"-0,492","0,455","-0,175","0,051","-0,373","-0,210","-0,032","0,365","-0,014","-0,347","0,314","1,522","0,306","0,516","0,506","-0,646","-0,722","0,001","-0,017","0,432","-0,188"
115,"-0,541","0,509","-0,165","0,034","-0,358","-0,220","-0,046","0,359","-0,015","-0,380","0,293","1,528","0,284","0,518","0,503","-0,675","-0,664","0,010","-0,028","0,384","-0,193"
116,"-0,565","0,450","-0,154","0,043","-0,337","-0,226","-0,027","0,360","-0,010","-0,348","0,283","1,533","0,263","0,507","0,494","-0,623","-0,618","0,020","0,031","0,386","-0,202"
117,"-0,560","0,452","-0,155","0,047","-0,322","-0,219","-0,040","0,357","-0,003","-0,357","0,252","1,538","0,233","0,495","0,481","-0,635","-0,548","0,031","0,043","0,375","-0,213"
118,"-0,504","0,487","-0,162","0,055","-0,362","-0,205","-0,083","0,389","0,003","-0,362","0,218","1,543","0,172","0,458","0,469","-0,648","-0,539","0,044","0,020","0,369","-0,224"
119,"-0,446","0,514","-0,165","0,044","-0,382","-0,194","-0,062","0,368","0,005","-0,391","0,200","1,548","0,152","0,443","0,457","-0,630","-0,525","0,058","-0,043","0,364","-0,234"
120,"-0,453","0,523","-0,163","0,005","-0,423","-0,192","-0,017","0,344","0,001","-0,395","0,163","1,552","0,167","0,442","0,453","-0,592","-0,499","0,068","-0,085","0,335","-0,240"
121,"-0,414","0,516","-0,158","-0,013","-0,442","-0,195","0,013","0,328","-0,005","-0,370","0,178","1,557","0,181","0,503","0,457","-0,528","-0,534","0,072","-0,097","0,361","-0,243"
122,"-0,436","0,529","-0,150","-0,039","-0,435","-0,204","0,019","0,323","-0,013","-0,397","0,145","1,560","0,200","0,533","0,471","-0,534","-0,528","0,067","-0,162","0,342","-0,241"
123,"-0,465","0,559","-0,141","-0,112","-0,436","-0,215","0,047","0,314","-0,012","-0,419","0,104","1,565","0,218","0,531","0,484","-0,538","-0,516","0,057","-0,214","0,321","-0,237"
124,"-0,475","0,573","-0,146","-0,155","-0,427","-0,220","0,054","0,302","0,001","-0,384","0,070","1,573","0,199","0,543","0,490","-0,506","-0,505","0,045","-0,201","0,311","-0,234"
125,"-0,554","0,527","-0,151","-0,197","-0,426","-0,221","0,074","0,302","0,019","-0,393","0,080","1,587","0,251","0,539","0,495","-0,525","-0,539","0,034","-0,205","0,346","-0,237"
126,"-0,595","0,499","-0,150","-0,220","-0,442","-0,237","0,088","0,313","0,045","-0,412","0,065","1,604","0,249","0,540","0,502","-0,564","-0,547","0,018","-0,197","0,350","-0,236"
127,"-0,619","0,513","-0,152","-0,214","-0,431","-0,252","0,092","0,327","0,074","-0,429","0,066","1,622","0,246","0,533","0,509","-0,606","-0,570","0,000","-0,178","0,371","-0,235"
128,"-0,688","0,482","-0,150","-0,220","-0,441","-0,264","0,088","0,340","0,096","-0,450","0,048","1,634","0,258","0,565","0,517","-0,657","-0,559","-0,016","-0,158","0,361","-0,237"
129,"-0,719","0,518","-0,147","-0,221","-0,431","-0,273","0,085","0,338","0,106","-0,469","0,023","1,641","0,240","0,555","0,526","-0,700","-0,520","-0,025","-0,134","0,329","-0,238"
130,"-0,785","0,502","-0,139","-0,226","-0,429","-0,280","0,089","0,318","0,105","-0,490","0,000","1,642","0,222","0,562","0,533","-0,737","-0,469","-0,026","-0,115","0,288","-0,240"
131,"-0,852","0,511","-0,132","-0,234","-0,424","-0,283","0,088","0,310","0,092","-0,519","-0,009","1,642","0,264","0,544","0,542","-0,779","-0,431","-0,021","-0,115","0,251","-0,247"
132,"-0,850","0,552","-0,122","-0,237","-0,424","-0,288","0,106","0,273","0,070","-0,547","-0,015","1,642","0,245","0,555","0,554","-0,807","-0,388","-0,010","-0,116","0,215","-0,252"
133,"-0,925","0,569","-0,110","-0,241","-0,425","-0,296","0,118","0,250","0,041","-0,560","-0,034","1,645","0,223","0,567","0,575","-0,780","-0,380","0,005","-0,090","0,188","-0,257"
134,"-0,946","0,592","-0,109","-0,250","-0,406","-0,302","0,103","0,248","0,008","-0,586","-0,035","1,652","0,172","0,641","0,603","-0,778","-0,402","0,015","-0,082","0,168","-0,257"
135,"-0,949","0,581","-0,113","-0,245","-0,397","-0,311","0,111","0,245","-0,014","-0,552","-0,008","1,660","0,177","0,662","0,638","-0,722","-0,462","0,010","-0,009","0,207","-0,251"
136,"-0,991","0,609","-0,123","-0,245","-0,410","-0,318","0,090","0,262","-0,028","-0,551","0,028","1,670","0,095","0,711","0,680","-0,697","-0,537","-0,009","0,034","0,260","-0,241"
