Index,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z
35,"-0,371","0,426","-0,217","1,373","-0,157","-1,567","-0,772","-0,218","-4,202","0,386","-0,046","-4,578","-1,359","1,945","-1,165","-0,133","-0,406","-3,394","1,039","0,169","-2,888"
36,"-0,448","0,879","-0,283","1,305","-0,178","-1,684","-0,706","-0,096","-3,233","0,513","-0,109","-4,746","-0,807","1,565","-0,852","-0,458","-0,287","-3,212","0,796","-0,060","-3,319"
37,"-0,327","0,718","-0,120","1,110","-0,279","-1,903","-0,638","-0,035","-2,252","0,757","-0,164","-4,719","-0,505","1,292","-0,516","-0,512","-0,508","-3,227","0,308","-0,206","-3,588"
38,"-0,379","0,743","-0,056","0,990","-0,210","-1,845","-0,392","0,140","-1,666","0,629","-0,079","-4,494","-0,234","1,078","-0,458","-0,498","-0,465","-2,680","-0,056","-0,459","-3,800"
39,"-0,240","0,625","-0,071","0,647","-0,156","-1,462","-0,387","0,156","-0,924","0,803","-0,027","-4,182","-0,195","0,624","-0,198","-0,369","-0,440","-2,039","-0,237","-0,705","-3,740"
40,"-0,529","0,618","0,045","0,417","-0,250","-1,248","-0,081","0,110","-0,855","0,797","-0,056","-3,911","-0,019","0,837","-0,239","-0,105","-0,370","-1,555","-0,174","-0,696","-3,331"
41,"-0,293","0,651","-0,007","0,432","-0,272","-0,998","-0,264","0,119","-0,794","0,970","-0,097","-3,500","0,169","0,103","0,025","-0,005","-0,294","-1,306","-0,174","-0,521","-2,735"
42,"0,038","0,389","-0,099","0,318","-0,064","-0,839","-0,203","0,037","-0,903","0,955","0,039","-2,965","0,373","-0,066","0,113","0,255","-0,140","-0,801","0,193","-0,419","-1,892"
43,"0,177","0,271","-0,113","-0,038","-0,169","-0,677","-0,141","-0,011","-0,832","1,122","0,197","-2,368","0,637","-0,401","0,333","0,222","-0,245","-0,384","0,194","-0,241","-1,159"
44,"0,263","0,295","0,007","0,039","-0,189","-0,430","-0,325","0,048","-0,842","0,920","0,338","-1,645","0,945","-0,949","0,717","0,259","-0,223","-0,108","0,318","-0,170","-0,370"
45,"0,259","-0,032","0,075","-0,094","-0,186","0,381","-0,322","0,138","-0,363","0,846","0,452","-1,169","0,917","-0,963","0,797","0,175","-0,203","0,158","0,317","0,060","0,198"
46,"0,313","-0,174","-0,059","-0,086","-0,036","0,542","-0,319","0,086","0,020","1,138","0,455","-0,640","1,038","-1,256","0,882","0,280","-0,158","0,355","0,317","0,233","0,658"
47,"0,482","-0,066","-0,078","-0,030","-0,175","0,438","-0,319","0,086","0,020","1,362","0,486","0,136","1,004","-0,995","0,915","0,438","0,055","0,600","0,379","0,207","0,740"
48,"0,181","-0,139","-0,065","-0,163","-0,206","0,265","-0,501","0,107","0,141","1,585","0,424","1,013","1,107","-0,859","1,066","0,474","0,025","0,907","0,073","0,315","0,821"
49,"0,135","-0,198","-0,021","-0,255","-0,164","-0,231","-0,259","-0,019","-0,209","1,635","0,118","1,585","1,270","-0,933","0,925","0,571","-0,003","1,219","0,134","0,203","0,605"
50,"0,246","-0,098","-0,027","-0,184","-0,074","-0,065","-0,139","0,080","-0,353","1,383","0,051","1,929","1,145","-0,880","0,937","0,459","-0,121","1,137","0,196","0,061","0,335"
51,"0,194","-0,073","0,037","-0,121","-0,003","-0,018","-0,078","0,057","-0,473","1,201","-0,200","1,953","1,307","-0,872","1,041","0,364","-0,229","0,835","0,135","0,118","0,443"
52,"0,107","0,020","-0,013","-0,060","-0,002","-0,022","-0,079","0,106","-0,544","1,206","-0,436","1,846","1,275","-0,730","1,008","0,638","-0,411","0,543","-0,046","-0,100","0,557"
53,"-0,056","-0,055","0,057","-0,041","-0,014","0,288","-0,138","0,245","-0,135","1,158","-0,665","1,409","1,301","-0,597","0,993","0,793","-0,492","0,178","-0,045","-0,154","0,585"
54,"-0,117","0,171","0,211","0,031","0,146","0,506","-0,137","0,301","0,164","1,107","-0,566","0,980","1,091","-0,548","1,067","1,023","-0,287","0,292","0,075","0,012","0,636"
55,"0,008","0,220","0,236","0,046","0,185","0,746","-0,194","0,200","0,618","0,688","-0,505","0,619","1,121","-0,654","0,921","0,878","-0,269","0,553","-0,046","0,042","0,827"
56,"0,120","0,086","0,089","0,042","0,175","0,686","-0,072","0,283","0,726","0,510","-0,286","0,336","1,195","-0,577","0,729","0,681","-0,180","0,693","-0,108","0,095","0,799"
57,"0,068","0,111","0,152","0,087","0,197","0,432","-0,012","0,227","0,426","0,206","0,111","0,179","1,062","-0,608","0,723","0,554","-0,151","0,735","0,015","0,071","0,881"
58,"0,075","0,028","0,133","0,147","0,258","0,419","-0,016","0,092","-0,293","0,262","0,461","0,245","1,045","-0,261","0,545","0,262","-0,169","0,574","0,015","0,017","0,909"
59,"0,141","-0,048","0,100","0,086","0,067","0,392","0,102","0,028","-0,965","0,316","0,605","0,453","1,001","0,036","0,627","0,355","-0,303","0,236","0,074","0,236","0,932"
60,"0,207","-0,007","0,138","0,201","0,049","0,264","0,283","-0,087","-1,254","0,371","0,691","0,683","1,136","-0,053","0,566","0,357","-0,629","-0,425","0,074","0,207","0,878"
61,"0,324","0,126","0,183","0,320","-0,020","0,206","0,405","-0,333","-1,581","0,494","0,613","0,650","0,915","0,464","0,300","0,116","-0,720","-1,180","-0,108","0,064","0,608"
62,"0,200","-0,040","0,088","0,146","-0,062","0,347","0,346","-0,348","-1,329","0,496","0,421","0,657","0,733","0,094","0,682","0,227","-1,033","-2,409","-0,109","0,144","0,498"
63,"0,266","0,001","0,125","0,335","-0,171","0,415","0,526","-0,509","-1,859","0,504","0,199","0,415","0,720","0,202","0,372","0,611","-1,202","-2,555","-0,229","-0,158","0,449"
64,"0,134","0,036","0,120","0,391","-0,120","0,342","0,591","-0,455","-1,248","0,321","0,198","0,410","0,531","-0,298","0,313","0,615","-0,856","-1,978","0,015","-0,156","0,449"
65,"0,186","0,128","0,127","0,318","-0,089","0,155","0,533","-0,283","-0,660","0,130","0,189","0,734","0,178","-0,328","0,186","0,215","-0,455","-0,972","0,015","-0,012","0,855"
66,"0,061","0,078","0,102","0,211","-0,052","0,403","0,597","-0,263","-0,230","-0,064","0,166","1,193","0,277","-0,515","0,188","-0,031","0,002","0,371","0,015","0,161","1,315"
67,"0,124","-0,324","0,137","0,281","-0,152","0,539","0,599","-0,195","0,130","-0,260","0,164","1,709","0,121","-0,319","0,167","-0,129","0,117","1,507","0,320","0,223","1,559"
68,"0,347","-0,358","-0,016","-0,141","-0,148","0,625","0,906","-0,185","0,498","-0,266","0,250","1,938","0,192","-0,519","0,250","-0,121","0,139","2,137","0,624","0,393","1,745"
69,"0,288","-0,366","-0,003","-0,150","-0,237","0,455","0,482","0,007","1,209","0,099","0,367","1,904","0,119","-0,200","0,233","0,210","0,231","2,543","0,259","0,308","1,721"
70,"0,274","-0,316","-0,035","-0,262","-0,019","0,674","0,426","0,094","2,000","0,404","0,370","1,912","0,158","-0,258","0,283","0,461","0,310","2,448","0,199","0,111","1,479"
71,"0,204","-0,451","0,136","-0,364","-0,032","0,991","0,371","0,120","2,802","0,521","0,321","2,129","0,065","-0,346","0,328","0,622","0,200","2,745","0,078","-0,026","1,482"
72,"0,058","-0,249","0,169","-0,346","0,017","1,292","0,433","0,237","3,090","0,333","0,327","2,317","0,031","-0,564","0,325","0,439","0,383","2,688","-0,103","-0,215","1,650"
73,"0,211","-0,417","0,186","-0,220","-0,032","1,354","0,493","0,133","2,861","0,082","0,146","2,703","-0,180","-0,478","0,220","0,431","0,551","2,729","-0,041","-0,184","1,840"
74,"-0,016","-0,090","0,221","-0,278","0,037","1,408","0,551","-0,029","2,332","-0,238","0,108","3,295","-0,180","-0,478","0,220","0,253","0,463","2,693","0,080","0,016","2,218"
75,"0,110","-0,157","0,176","-0,392","0,185","1,577","0,792","-0,057","1,840","-0,365","-0,115","3,570","-0,159","-0,585","0,302","0,195","0,566","2,626","0,020","0,049","2,545"
76,"-0,081","-0,131","0,183","-0,148","0,188","1,562","1,035","-0,101","1,599","-0,246","-0,185","3,730","-0,311","-0,628","0,149","0,154","0,439","2,412","0,142","0,053","2,681"
77,"-0,082","-0,014","0,254","-0,090","0,119","1,507","1,039","-0,036","2,269","0,064","-0,246","3,566","-0,287","-0,855","0,165","0,023","0,499","2,506","0,019","0,075","2,462"
78,"-0,102","0,003","0,172","0,078","-0,048","1,215","0,983","-0,092","2,963","0,191","-0,138","3,334","-0,517","-0,818","0,091","0,019","0,582","2,527","-0,040","-0,119","2,357"
79,"-0,189","0,213","0,192","-0,043","0,080","1,263","0,864","-0,134","3,405","0,256","-0,030","3,100","-0,564","-1,323","-0,012","0,061","0,762","2,709","-0,100","-0,315","2,116"
80,"-0,271","0,283","-0,136","0,199","-0,047","1,208","0,925","-0,062","3,454","0,139","0,075","2,862","-0,837","-1,469","-0,039","0,207","0,986","3,088","-0,101","-0,323","1,707"
81,"-0,286","0,684","0,044","0,322","-0,080","0,216","0,867","-0,137","3,716","-0,106","0,152","2,891","-0,938","-1,642","-0,011","0,116","1,172","3,395","-0,161","-0,576","1,357"
82,"-0,121","0,581","0,163","0,374","-0,203","-0,943","0,742","-0,169","3,226","-0,286","0,335","2,687","-0,984","-1,704","0,101","0,157","1,351","3,577","-0,281","-0,881","1,173"
83,"-0,210","0,347","0,181","0,371","-0,082","-0,963","0,438","0,028","3,625","-0,344","0,292","2,571","-1,080","-2,153","0,176","0,246","1,250","4,005","-0,586","-0,997","0,958"
84,"-0,370","0,600","0,183","0,497","0,093","0,115","0,442","0,081","4,236","-0,279","0,364","2,416","-1,374","-2,191","0,067","-0,081","1,263","4,250","-0,465","-0,831","1,009"
85,"-0,308","0,314","0,288","0,408","-0,037","1,627","0,201","0,275","4,945","-0,154","0,551","2,219","-1,511","-2,462","0,158","-0,176","1,534","4,578","-0,161","-0,633","1,250"
86,"-0,426","0,181","0,244","0,214","-0,034","2,442","0,269","0,453","6,214","-0,143","0,401","1,819","-1,549","-2,523","0,042","-0,294","1,825","5,176","0,205","-0,655","1,331"
87,"-0,387","0,206","0,149","0,014","-0,085","2,153","0,334","0,435","6,776","-0,380","0,427","1,542","-1,534","-2,319","-0,103","-0,737","2,045","5,286","0,262","-0,333","1,024"
88,"-0,366","0,072","0,161","0,027","-0,150","1,358","0,391","0,454","6,214","-0,545","0,361","0,846","-1,438","-2,782","0,175","-0,956","1,830","5,037","0,506","-0,447","0,671"
89,"-0,115","-0,063","0,070","-0,092","-0,306","0,401","0,628","0,207","4,894","-0,653","0,396","0,243","-1,406","-2,528","-0,002","-1,330","1,317","3,809","0,200","-0,546","-0,035"
90,"-0,009","-0,347","-0,198","-0,107","-0,319","-0,834","0,738","-0,045","2,893","-0,638","0,317","-0,313","-1,270","-1,742","-0,237","-0,915","0,822","2,648","-0,045","-0,644","-0,742"
91,"0,209","-0,357","-0,073","-0,087","-0,555","-1,539","0,670","-0,317","1,455","-0,689","0,359","-0,721","-0,839","-1,828","-0,009","-0,446","0,119","0,903","-0,350","-0,791","-1,147"
92,"0,085","-0,523","-0,168","-0,053","-0,528","-0,989","0,535","-0,594","-0,664","-0,384","0,305","-0,692","-0,753","-0,949","-0,245","0,074","-0,521","-0,732","-0,596","-0,631","-1,231"
93,"0,210","-0,474","-0,143","0,117","-0,461","-0,206","0,285","-0,821","-1,860","0,108","0,417","-0,916","-0,623","-0,799","-0,174","0,431","-0,724","-2,004","-0,352","-0,513","-0,880"
94,"0,181","-0,256","-0,135","0,148","-0,503","0,294","0,221","-0,616","-2,085","0,538","0,264","-0,976","-0,508","-0,817","-0,137","0,698","-0,928","-2,212","-0,108","-0,310","-0,366"
95,"0,077","-0,323","-0,078","0,105","-0,455","0,599","-0,018","-0,520","-1,233","0,775","0,523","-0,806","-0,540","-0,675","-0,170","0,627","-0,866","-2,113","0,199","-0,296","0,178"
96,"0,090","-0,257","0,024","0,075","-0,283","0,139","-0,255","-0,367","-0,082","0,948","0,653","-0,459","-0,401","-0,441","-0,082","0,364","-0,557","-1,254","0,321","-0,290","0,450"
97,"-0,055","-0,172","-0,013","0,111","-0,350","-0,285","-0,434","-0,364","0,601","1,059","0,690","-0,014","-0,354","-0,414","-0,015","0,063","-0,511","-0,597","0,444","-0,343","0,478"
98,"0,109","-0,214","-0,153","0,083","-0,297","-0,725","-0,436","-0,372","0,231","1,051","0,797","0,271","-0,261","-0,326","-0,059","-0,065","-0,345","0,148","0,443","-0,317","0,396"
99,"0,147","-0,071","-0,178","0,084","-0,358","-0,715","-0,440","-0,271","-0,223","1,293","0,706","0,377","-0,132","-0,139","-0,168","0,117","-0,340","0,163","0,442","-0,294","0,177"
100,"0,174","-0,172","-0,115","0,179","-0,330","-0,169","-0,383","-0,241","-0,725","1,242","0,463","0,076","-0,025","-0,241","-0,148","-0,054","-0,355","0,013","0,256","-0,028","-0,100"
101,"0,109","-0,330","-0,224","0,071","-0,292","0,079","-0,263","-0,308","-1,085","1,187","0,206","-0,089","-0,179","-0,165","-0,235","0,321","-0,409","-0,061","0,316","-0,008","-0,455"
102,"0,161","-0,239","-0,217","0,063","-0,252","-0,051","-0,264","-0,353","-1,325","0,833","0,110","-0,519","-0,056","-0,099","-0,181","0,165","-0,330","-0,410","0,071","0,039","-0,755"
103,"0,056","-0,189","-0,090","0,022","-0,298","-0,721","-0,203","-0,281","-1,277","0,538","-0,307","-0,762","-0,199","-0,095","-0,137","0,743","-0,265","-0,750","0,072","-0,185","-1,051"
104,"0,101","-0,130","-0,134","0,006","-0,277","-0,971","-0,139","-0,322","-0,835","0,302","-0,474","-1,032","0,122","-0,006","-0,288","0,536","-0,490","-1,134","-0,050","-0,189","-1,187"
105,"0,035","-0,054","-0,101","0,012","-0,197","-0,861","0,046","-0,181","-0,428","0,123","-0,575","-1,129","0,134","-0,078","-0,157","0,375","-0,568","-1,389","0,193","-0,161","-1,270"
106,"-0,083","-0,071","-0,076","0,263","-0,175","-0,756","0,170","-0,030","0,039","0,001","-0,634","-1,111","-0,013","0,083","-0,227","0,173","-0,446","-1,196","0,437","-0,100","-1,027"
107,"0,036","-0,171","-0,172","0,153","-0,207","-0,558","0,537","-0,053","0,227","0,116","-0,433","-0,923","0,027","0,025","-0,177","-0,004","-0,292","-0,592","0,499","-0,148","-0,726"
108,"0,021","-0,004","-0,133","0,275","-0,016","-0,535","0,416","0,051","0,457","0,469","-0,258","-0,457","0,115","-0,090","-0,305","-0,084","-0,116","-0,420","0,255","-0,036","-0,509"
109,"0,101","-0,013","-0,064","0,361","-0,137","-0,149","0,536","0,209","0,302","0,579","0,064","-0,119","0,019","-0,059","-0,194","0,469","-0,323","-0,384","0,317","-0,085","-0,208"
110,"0,205","0,054","-0,121","0,499","-0,027","0,135","0,474","0,021","-0,035","0,754","0,402","0,086","-0,033","0,153","-0,130","0,478","-0,248","0,215","0,379","0,035","0,280"
111,"0,278","0,011","-0,102","0,324","-0,010","0,266","0,352","0,102","0,075","0,685","0,508","0,369","0,092","0,100","-0,141","0,475","-0,112","0,204","0,318","0,148","0,496"
112,"0,198","0,137","-0,101","0,578","0,022","0,431","0,292","0,125","0,195","0,621","0,607","0,461","0,060","-0,154","0,035","0,692","-0,380","-0,114","0,317","0,176","0,550"
113,"0,097","0,398","-0,112","0,694","-0,056","0,313","0,476","-0,054","0,228","0,684","0,529","0,426","-0,136","0,100","-0,036","0,691","-0,192","-0,156","0,135","0,149","0,633"
114,"-0,088","0,574","0,017","0,770","0,140","-0,404","0,415","0,006","0,217","0,866","0,417","0,474","-0,094","-0,078","-0,052","0,614","-0,151","0,027","0,014","-0,076","0,338"
115,"0,133","0,774","0,004","0,854","0,104","-1,022","0,535","-0,061","-0,143","0,440","0,185","0,549","0,105","-0,008","0,168","0,827","-0,335","-0,270","-0,046","-0,247","0,014"
116,"0,028","0,824","0,132","0,798","0,053","-0,948","0,287","-0,210","-0,921","0,198","0,047","0,529","-0,092","0,282","-0,082","0,715","-0,401","-0,385","-0,229","-0,393","-0,392"
117,"0,133","0,890","0,075","0,742","0,166","0,151","0,406","-0,157","-1,304","-0,106","-0,149","0,528","0,288","0,325","-0,035","0,614","-0,529","-0,603","-0,351","-0,479","-0,553"
118,"0,140","0,807","0,055","0,840","0,074","0,717","0,283","-0,038","-1,325","-0,168","-0,014","0,541","0,074","0,530","-0,074","0,937","-0,699","-0,754","-0,290","-0,425","-0,582"
119,"0,166","0,939","0,258","1,011","0,047","0,525","0,100","0,066","-1,096","-0,168","0,158","0,477","0,208","0,524","0,110","1,444","-1,002","-0,879","-0,472","-0,617","-0,550"
120,"-0,045","0,983","0,184","1,348","-0,027","0,022","-0,077","0,163","-0,244","-0,046","0,387","0,394","0,008","0,538","0,135","1,726","-0,921","-0,614","-0,652","-0,775","-0,192"
121,"-0,127","1,343","0,325","1,333","-0,066","-0,219","-0,255","0,342","0,716","0,071","0,681","0,483","0,035","0,155","0,264","1,908","-0,968","0,146","-0,955","-0,880","0,138"
122,"-0,208","1,702","0,467","1,571","-0,142","-0,344","-0,493","0,330","1,650","0,132","1,081","0,334","0,011","0,382","0,249","2,030","-0,775","0,828","-1,076","-0,873","0,548"
123,"-0,300","1,819","0,696","1,583","-0,173","-0,154","-0,616","0,295","1,471","0,063","1,416","0,532","0,131","0,604","0,189","1,968","-0,639","1,526","-1,073","-1,001","0,959"
124,"-0,143","1,687","0,176","1,750","0,014","0,610","-0,559","0,220","0,740","-0,497","1,732","0,854","-0,093","0,365","0,163","1,611","-0,437","2,083","-0,649","-0,640","1,115"
125,"-0,861","0,492","0,463","2,197","0,268","0,975","-0,315","0,222","0,739","-1,120","1,783","1,338","0,077","-0,022","0,249","1,384","-0,107","2,505","-0,588","-0,722","1,089"
126,"0,135","0,713","0,263","1,666","-0,305","0,171","-0,070","-0,039","0,662","-1,434","1,738","1,737","-0,245","-0,157","-0,025","1,057","0,525","3,307","0,020","-0,265","1,814"
127,"-0,052","1,067","0,203","1,618","-0,206","0,406","0,359","-0,275","0,705","-1,311","1,546","1,747","-0,304","-0,508","-0,013","0,719","1,030","3,541","0,504","0,204","1,913"
128,"-0,364","-0,279","-0,050","1,401","-0,366","-0,174","0,847","-0,343","0,653","-1,234","1,161","1,243","-0,332","-0,604","-0,178","0,407","1,188","2,843","0,807","0,163","1,040"
129,"0,589","0,562","-0,062","1,205","-0,467","-0,393","1,274","-0,351","0,590","-0,909","0,622","0,672","-0,369","-0,666","-0,294","0,341","0,651","1,588","1,111","0,047","0,551"
130,"-0,145","-0,523","-0,066","1,119","-0,536","-0,810","1,456","-0,383","0,409","-0,463","0,026","0,127","-0,405","-0,763","-0,231","0,462","0,034","0,329","0,868","-0,242","-0,125"
131,"0,279","-0,222","-0,243","0,927","-0,437","-0,939","1,639","-0,194","0,744","-0,272","-0,422","-0,026","-0,222","-0,826","-0,224","0,785","-0,274","-0,526","0,684","-0,336","-0,695"
132,"0,128","-0,114","-0,001","0,798","-0,458","-1,051","1,581","-0,258","1,067","-0,393","-0,730","0,021","-0,375","-0,786","-0,132","0,961","-0,480","-1,098","0,503","-0,472","-0,556"
133,"0,148","-0,015","0,151","0,868","-0,558","-0,916","1,584","0,140","1,861","-0,766","-0,854","0,383","-0,696","-0,958","-0,227","0,959","-0,532","-1,067","0,504","-0,435","-0,093"
134,"-0,154","-0,088","0,165","0,987","-0,402","0,042","1,711","0,333","2,878","-0,714","-0,690","0,649","-0,237","-1,427","0,131","0,586","-0,236","-0,353","0,444","-0,258","0,640"
135,"-0,199","-0,147","0,209","0,895","-0,196","0,571","1,655","0,277","3,572","-0,781","-0,433","0,811","-0,515","-0,938","0,025","0,556","0,331","1,302","0,687","0,033","1,452"
