Index,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z
25,"70,731","-1,436","4,057","-22,304","1,725","0,654","-24,119","-5,964","0,344","25,391","2,068","-0,595","72,111","7,500","-5,422","-9,034","2,540","0,757","-4,240","4,670","1,430"
26,"71,283","-1,296","3,877","-21,900","1,866","0,656","-24,196","-6,104","0,327","25,596","1,832","-0,497","71,994","7,566","-5,563","-8,600","2,926","1,037","-3,913","4,165","1,137"
27,"70,967","-1,120","3,484","-22,280","1,508","0,627","-24,216","-6,078","0,324","25,396","2,069","-0,627","71,503","7,689","-5,775","-8,498","2,667","0,863","-4,441","4,409","1,298"
28,"71,140","-1,214","3,728","-21,778","1,235","0,566","-24,018","-6,142","0,280","25,441","2,374","-0,787","71,774","7,755","-5,883","-8,276","2,162","0,516","-4,261","4,955","1,602"
29,"71,006","-1,502","4,311","-22,138","1,580","0,629","-23,792","-6,111","0,248","25,409","2,677","-0,948","71,749","7,952","-6,193","-8,255","1,618","0,122","-4,627","5,233","1,778"
30,"71,035","-1,481","4,304","-22,147","1,602","0,629","-23,732","-6,088","0,233","25,430","2,697","-0,976","71,843","7,973","-6,182","-8,233","1,595","0,063","-4,645","5,249","1,792"
31,"71,006","-1,473","4,296","-22,157","1,654","0,636","-23,693","-6,082","0,229","25,456","2,715","-1,005","71,919","7,981","-6,153","-8,222","1,582","0,002","-4,606","5,237","1,793"
32,"71,026","-1,481","4,308","-22,124","1,684","0,642","-23,665","-6,083","0,243","25,455","2,744","-1,038","71,977","7,980","-6,125","-8,244","1,569","-0,071","-4,574","5,261","1,818"
33,"70,998","-1,457","4,250","-22,115","1,668","0,639","-23,647","-6,083","0,273","25,449","2,714","-1,043","72,040","7,967","-6,095","-8,277","1,616","-0,107","-4,546","5,215","1,807"
34,"70,980","-1,426","4,193","-22,111","1,662","0,634","-23,639","-6,080","0,306","25,491","2,711","-1,057","72,117","7,954","-6,091","-8,267","1,634","-0,148","-4,478","5,187","1,800"
35,"70,967","-1,398","4,157","-22,104","1,659","0,632","-23,644","-6,098","0,328","25,505","2,678","-1,057","72,161","7,943","-6,078","-8,288","1,677","-0,158","-4,426","5,141","1,772"
36,"70,970","-1,353","4,111","-22,079","1,639","0,628","-23,645","-6,100","0,335","25,531","2,646","-1,057","72,221","7,924","-6,069","-8,301","1,709","-0,150","-4,362","5,103","1,735"
37,"70,929","-1,331","4,101","-22,072","1,658","0,638","-23,647","-6,107","0,329","25,546","2,612","-1,059","72,280","7,906","-6,059","-8,324","1,744","-0,127","-4,310","5,071","1,695"
38,"70,893","-1,299","4,064","-22,067","1,642","0,648","-23,646","-6,100","0,317","25,559","2,579","-1,064","72,320","7,881","-6,033","-8,346","1,771","-0,099","-4,260","5,047","1,664"
39,"70,845","-1,282","4,045","-22,072","1,620","0,655","-23,646","-6,109","0,305","25,572","2,546","-1,073","72,335","7,863","-6,026","-8,368","1,801","-0,072","-4,221","5,038","1,655"
40,"70,874","-1,252","3,991","-22,023","1,583","0,657","-23,649","-6,101","0,294","25,556","2,520","-1,089","72,391","7,849","-6,031","-8,417","1,831","-0,051","-4,202","5,013","1,654"
41,"0,116","0,214","-0,001","-0,026","-0,134","0,000","-0,039","0,191","0,001","-0,130","-0,115","1,205","0,466","-0,469","0,002","-0,816","0,475","0,004","0,061","-0,139","0,000"
42,"-0,060","0,372","0,000","-0,025","-0,350","0,001","-0,275","0,194","0,002","0,175","-0,109","1,205","0,472","-0,491","0,002","-0,753","0,477","0,005","0,367","0,077","0,000"
43,"-0,020","0,277","0,000","0,015","-0,293","0,000","-0,275","0,527","0,003","0,175","-0,109","1,205","0,472","-0,400","0,001","-0,752","0,053","0,001","0,367","0,116","0,000"
44,"-0,020","0,243","0,000","0,018","-0,255","0,000","-0,256","0,523","0,002","-0,136","0,215","1,205","0,515","-0,396","0,002","-0,879","-0,278","-0,003","0,065","0,408","-0,001"
45,"-0,198","0,208","0,000","0,015","-0,219","0,000","-0,254","0,558","0,002","-0,136","0,215","1,205","0,315","-0,343","0,000","-0,879","-0,522","-0,005","0,063","0,408","-0,001"
46,"-0,061","0,130","0,000","-0,025","-0,002","0,000","-0,269","0,556","0,001","-0,135","0,218","1,205","0,439","-0,185","0,001","-0,814","-0,525","-0,005","0,064","0,194","0,000"
47,"-0,020","0,094","0,000","0,016","0,111","0,000","-0,268","0,519","0,001","-0,070","0,215","1,205","0,439","0,079","0,000","-0,749","-0,748","-0,006","0,130","0,191","-0,001"
48,"-0,061","0,016","0,000","-0,004","0,222","0,000","-0,210","0,589","0,001","-0,069","0,219","1,205","0,357","-0,184","0,001","-0,582","-0,557","-0,004","0,151","0,083","0,000"
49,"-0,118","0,017","0,000","-0,004","0,222","0,000","-0,210","0,589","0,001","0,128","0,224","1,205","0,331","-0,185","0,001","-0,384","-0,557","-0,003","0,349","0,084","-0,001"
50,"-0,102","0,097","0,000","0,094","0,220","0,000","-0,319","0,595","0,000","0,129","0,250","1,205","0,152","-0,225","0,000","-0,314","-0,550","-0,003","0,448","-0,001","-0,001"
51,"-0,268","0,744","0,010","0,226","0,115","0,019","-0,531","0,141","0,028","0,018","0,591","1,178","0,176","-0,212","-0,049","-0,314","-0,559","-0,002","0,629","0,134","-0,011"
52,"-0,331","0,782","0,018","0,483","0,143","0,047","-0,033","-0,016","0,044","-0,280","0,451","1,147","0,206","-0,201","-0,091","-0,438","-0,120","0,003","0,422","-0,342","-0,011"
53,"-0,480","0,615","0,024","0,030","-0,298","0,073","-0,157","-0,042","0,053","-0,286","0,128","1,111","-0,065","-0,048","-0,129","-0,596","-0,099","0,007","0,262","-0,369","-0,010"
54,"-0,125","0,845","0,013","0,142","-0,444","0,108","-0,187","0,025","0,052","0,046","0,197","1,075","0,113","-0,607","-0,158","-0,576","-0,011","0,012","0,372","-0,058","-0,005"
55,"-0,015","0,760","0,000","0,109","-0,516","0,138","-0,195","0,397","0,050","0,341","0,066","1,038","0,100","-0,594","-0,184","-0,002","-0,064","0,014","0,374","-0,358","0,017"
56,"0,533","1,174","-0,026","0,372","-0,393","0,161","-0,513","0,601","0,049","0,097","-0,170","0,998","-0,017","-0,179","-0,210","-0,267","-0,171","0,009","0,119","-0,929","0,056"
57,"0,894","0,668","-0,041","0,516","0,071","0,177","0,052","0,649","0,060","-0,019","-0,481","0,959","0,553","0,201","-0,242","-0,126","-0,082","0,002","-0,163","-1,537","0,104"
58,"0,600","0,287","-0,049","0,292","0,209","0,185","0,081","0,581","0,073","-0,098","-0,132","0,920","-0,073","0,106","-0,271","0,153","-0,425","-0,007","-0,516","-0,982","0,160"
59,"0,285","0,079","-0,076","0,029","0,343","0,211","0,056","0,430","0,091","-0,250","0,183","0,883","-0,557","-0,255","-0,297","0,302","-0,547","-0,012","-0,933","-0,450","0,219"
60,"0,285","0,071","-0,117","0,059","0,370","0,253","0,168","0,532","0,127","0,018","0,398","0,845","-0,431","-0,425","-0,341","0,902","-0,600","-0,014","-0,536","0,073","0,274"
61,"0,257","0,142","-0,153","-0,154","0,116","0,290","0,811","0,659","0,182","0,105","0,726","0,806","0,188","-0,566","-0,398","1,348","-0,808","-0,007","-0,310","0,705","0,325"
62,"0,256","0,080","-0,178","-0,377","-0,122","0,312","0,771","0,642","0,246","0,076","1,062","0,767","0,314","-0,603","-0,468","1,216","-1,452","0,002","-0,218","1,358","0,377"
63,"-0,400","0,141","-0,185","-0,581","-0,358","0,307","0,749","0,537","0,300","-0,085","1,367","0,730","0,277","-0,192","-0,524","0,781","-1,903","-0,008","-0,243","1,982","0,434"
64,"-0,401","-0,548","-0,182","-0,268","-0,024","0,282","0,780","0,476","0,341","-0,307","1,646","0,696","0,684","-0,390","-0,553","0,256","-2,277","-0,037","-0,121","2,275","0,486"
65,"-1,045","-0,365","-0,185","-0,357","0,195","0,264","0,836","0,551","0,375","-0,459","1,323","0,664","1,130","-0,071","-0,569","-0,222","-2,025","-0,075","-0,017","1,730","0,527"
66,"-0,944","0,276","-0,178","-0,229","0,143","0,258","0,827","0,663","0,409","-0,468","0,975","0,637","1,173","-0,087","-0,578","-0,543","-1,557","-0,108","0,163","1,093","0,551"
67,"-0,751","0,345","-0,174","-0,021","0,064","0,264","0,554","0,882","0,446","-0,366","0,650","0,617","1,335","-0,776","-0,587","-0,748","-1,089","-0,128","0,488","0,499","0,558"
68,"-0,283","0,206","-0,166","0,338","0,236","0,279","0,573","0,909","0,490","-0,255","0,324","0,603","1,234","-1,172","-0,607","-0,859","-0,503","-0,138","0,655","-0,174","0,550"
69,"-0,284","0,281","-0,151","0,388","0,364","0,299","0,650","0,907","0,532","-0,180","-0,013","0,588","1,165","-1,248","-0,638","-0,850","0,172","-0,139","0,435","-0,684","0,529"
70,"0,209","0,332","-0,136","0,801","-0,187","0,326","0,374","0,936","0,574","-0,318","-0,337","0,570","1,269","-1,325","-0,667","-1,157","0,796","-0,138","0,483","-0,725","0,499"
71,"0,165","0,317","-0,119","0,766","-0,182","0,348","0,370","0,882","0,608","-0,314","-0,366","0,548","1,286","-1,353","-0,698","-1,146","0,868","-0,149","0,468","-0,736","0,475"
72,"0,211","0,267","-0,108","0,765","-0,160","0,371","0,401","0,834","0,637","-0,308","-0,335","0,522","1,324","-1,380","-0,719","-1,150","0,866","-0,171","0,438","-0,717","0,464"
73,"0,166","0,258","-0,106","0,740","-0,166","0,387","0,436","0,775","0,651","-0,321","-0,301","0,492","1,384","-1,381","-0,730","-1,163","0,861","-0,202","0,418","-0,651","0,470"
74,"0,178","0,264","-0,111","0,745","-0,169","0,399","0,451","0,765","0,655","-0,329","-0,266","0,464","1,426","-1,384","-0,725","-1,179","0,801","-0,237","0,383","-0,594","0,487"
75,"0,158","0,199","-0,121","0,720","-0,154","0,406","0,470","0,765","0,654","-0,340","-0,234","0,438","1,477","-1,376","-0,709","-1,201","0,737","-0,279","0,343","-0,541","0,514"
76,"0,222","0,178","-0,138","0,734","-0,113","0,407","0,466","0,761","0,651","-0,347","-0,202","0,417","1,514","-1,364","-0,691","-1,231","0,673","-0,320","0,318","-0,534","0,551"
77,"0,180","0,177","-0,154","0,674","-0,089","0,403","0,456","0,758","0,649","-0,358","-0,172","0,402","1,541","-1,356","-0,667","-1,273","0,608","-0,359","0,270","-0,498","0,586"
78,"0,154","0,154","-0,170","0,656","-0,034","0,397","0,424","0,749","0,646","-0,372","-0,139","0,392","1,548","-1,343","-0,646","-1,323","0,545","-0,390","0,229","-0,484","0,616"
79,"0,140","0,131","-0,178","0,649","0,010","0,391","0,389","0,750","0,641","-0,373","-0,105","0,388","1,552","-1,331","-0,629","-1,345","0,472","-0,410","0,200","-0,468","0,635"
80,"0,172","0,151","-0,178","0,644","0,046","0,389","0,364","0,754","0,637","-0,368","-0,071","0,388","1,574","-1,279","-0,621","-1,346","0,400","-0,419","0,173","-0,454","0,637"
81,"0,167","0,171","-0,168","0,639","0,061","0,389","0,387","0,723","0,632","-0,369","-0,032","0,392","1,601","-1,251","-0,615","-1,317","0,353","-0,418","0,138","-0,434","0,621"
82,"0,218","0,212","-0,149","0,642","0,087","0,390","0,390","0,703","0,624","-0,380","0,010","0,397","1,572","-1,250","-0,615","-1,298","0,307","-0,407","0,100","-0,428","0,593"
83,"0,185","0,216","-0,128","0,585","0,110","0,397","0,400","0,685","0,614","-0,390","0,052","0,403","1,561","-1,246","-0,615","-1,272","0,256","-0,391","0,053","-0,377","0,556"
84,"0,168","0,174","-0,108","0,573","0,114","0,405","0,402","0,681","0,601","-0,413","0,094","0,407","1,526","-1,186","-0,616","-1,260","0,203","-0,374","0,005","-0,312","0,523"
85,"0,104","0,140","-0,095","0,529","0,104","0,414","0,402","0,665","0,590","-0,414","0,137","0,409","1,513","-1,139","-0,615","-1,227","0,162","-0,363","-0,006","-0,237","0,499"
86,"0,094","0,143","-0,088","0,530","0,109","0,414","0,421","0,618","0,575","-0,386","0,134","0,405","1,508","-1,131","-0,612","-1,170","0,175","-0,357","0,035","-0,209","0,494"
87,"0,078","0,152","-0,085","0,519","0,111","0,405","0,428","0,554","0,560","-0,420","0,126","0,401","1,543","-1,118","-0,607","-1,213","0,213","-0,356","0,025","-0,192","0,505"
88,"0,075","0,155","-0,088","0,495","0,099","0,395","0,410","0,538","0,541","-0,410","0,093","0,396","1,586","-1,066","-0,593","-1,246","0,239","-0,361","0,044","-0,187","0,525"
89,"0,041","0,173","-0,097","0,443","0,080","0,390","0,367","0,506","0,515","-0,413","0,053","0,392","1,560","-1,053","-0,571","-1,294","0,269","-0,367","0,027","-0,187","0,543"
90,"0,043","0,109","-0,104","0,430","0,075","0,386","0,329","0,432","0,482","-0,384","0,033","0,389","1,502","-1,014","-0,547","-1,285","0,320","-0,372","0,058","-0,164","0,556"
91,"-0,006","0,061","-0,112","0,404","0,132","0,387","0,246","0,396","0,450","-0,399","-0,015","0,386","1,479","-1,018","-0,525","-1,335","0,393","-0,374","0,036","-0,233","0,565"
92,"0,036","0,052","-0,111","0,435","0,135","0,385","0,235","0,373","0,421","-0,400","0,005","0,380","1,460","-1,013","-0,510","-1,313","0,357","-0,378","0,045","-0,236","0,571"
93,"0,052","0,050","-0,104","0,439","0,133","0,384","0,237","0,347","0,391","-0,371","-0,004","0,369","1,404","-0,953","-0,496","-1,258","0,349","-0,385","0,066","-0,272","0,573"
94,"0,086","0,048","-0,089","0,452","0,143","0,389","0,231","0,324","0,355","-0,373","0,025","0,354","1,397","-0,922","-0,484","-1,235","0,300","-0,391","0,057","-0,275","0,568"
95,"0,096","0,061","-0,065","0,433","0,145","0,397","0,213","0,313","0,313","-0,385","0,059","0,334","1,325","-0,922","-0,470","-1,225","0,246","-0,393","0,023","-0,276","0,554"
96,"0,130","0,125","-0,030","0,416","0,157","0,403","0,201","0,284","0,271","-0,395","0,094","0,313","1,290","-0,869","-0,460","-1,205","0,211","-0,394","-0,025","-0,266","0,531"
97,"0,088","0,133","0,011","0,361","0,177","0,409","0,197","0,262","0,228","-0,401","0,131","0,294","1,274","-0,857","-0,454","-1,184","0,157","-0,388","-0,063","-0,216","0,502"
98,"0,066","0,074","0,040","0,333","0,187","0,416","0,210","0,248","0,186","-0,413","0,166","0,277","1,294","-0,825","-0,445","-1,181","0,097","-0,381","-0,092","-0,154","0,478"
99,"0,056","0,079","0,053","0,321","0,186","0,424","0,185","0,234","0,142","-0,415","0,198","0,264","1,238","-0,763","-0,433","-1,195","0,035","-0,371","-0,098","-0,085","0,466"
100,"0,023","0,087","0,055","0,285","0,180","0,424","0,148","0,222","0,099","-0,413","0,228","0,252","1,205","-0,753","-0,421","-1,214","-0,024","-0,360","-0,107","-0,016","0,473"
101,"-0,007","0,147","0,054","0,273","0,131","0,422","0,105","0,211","0,060","-0,371","0,210","0,242","1,152","-0,737","-0,412","-1,189","-0,038","-0,347","-0,035","-0,005","0,484"
102,"-0,032","0,220","0,059","0,284","0,102","0,414","0,094","0,191","0,024","-0,339","0,180","0,235","1,137","-0,718","-0,406","-1,143","-0,030","-0,330","0,035","-0,035","0,493"
103,"-0,074","0,275","0,071","0,282","0,078","0,403","0,089","0,157","-0,008","-0,327","0,140","0,230","1,085","-0,640","-0,401","-1,103","0,003","-0,314","0,088","-0,061","0,497"
104,"-0,117","0,249","0,081","0,266","0,044","0,393","0,039","0,136","-0,043","-0,325","0,101","0,224","1,065","-0,624","-0,394","-1,109","0,077","-0,297","0,120","-0,068","0,502"
105,"-0,191","0,232","0,088","0,269","0,059","0,388","0,011","0,125","-0,081","-0,307","0,070","0,216","1,067","-0,650","-0,386","-1,093","0,144","-0,277","0,182","-0,096","0,509"
106,"-0,174","0,231","0,089","0,314","0,102","0,389","0,041","0,077","-0,120","-0,294","0,099","0,205","1,072","-0,669","-0,378","-1,069","0,154","-0,259","0,239","-0,071","0,518"
107,"-0,181","0,233","0,083","0,297","0,111","0,399","0,027","0,056","-0,161","-0,271","0,121","0,190","1,025","-0,642","-0,373","-1,015","0,159","-0,243","0,281","-0,075","0,532"
108,"-0,188","0,208","0,077","0,296","0,135","0,409","0,042","0,100","-0,196","-0,264","0,156","0,175","0,973","-0,679","-0,367","-0,976","0,106","-0,232","0,327","-0,042","0,545"
109,"-0,250","0,257","0,080","0,236","0,128","0,415","0,014","0,118","-0,226","-0,252","0,189","0,159","0,940","-0,701","-0,364","-0,943","0,043","-0,225","0,310","-0,023","0,554"
110,"-0,272","0,269","0,090","0,229","0,132","0,415","0,003","0,120","-0,248","-0,241","0,220","0,147","0,925","-0,663","-0,359","-0,898","-0,012","-0,224","0,308","-0,022","0,558"
111,"-0,280","0,235","0,106","0,219","0,151","0,412","-0,010","0,124","-0,265","-0,249","0,254","0,138","0,887","-0,612","-0,352","-0,876","-0,076","-0,229","0,270","0,014","0,555"
112,"-0,299","0,246","0,119","0,162","0,151","0,414","-0,022","0,133","-0,276","-0,241","0,281","0,135","0,850","-0,625","-0,339","-0,837","-0,139","-0,238","0,261","0,065","0,545"
113,"-0,313","0,245","0,126","0,186","0,137","0,421","-0,032","0,136","-0,282","-0,272","0,292","0,138","0,841","-0,616","-0,326","-0,848","-0,191","-0,245","0,231","0,113","0,531"
114,"-0,333","0,197","0,130","0,185","0,183","0,424","-0,040","0,145","-0,284","-0,303","0,289","0,146","0,768","-0,599","-0,318","-0,848","-0,226","-0,246","0,190","0,100","0,518"
115,"-0,318","0,171","0,131","0,237","0,207","0,428","0,026","0,162","-0,285","-0,330","0,278","0,157","0,798","-0,566","-0,313","-0,835","-0,234","-0,239","0,192","0,065","0,504"
116,"-0,391","0,205","0,135","0,212","0,225","0,431","-0,019","0,146","-0,287","-0,352","0,286","0,170","0,786","-0,562","-0,312","-0,878","-0,267","-0,224","0,185","0,047","0,484"
117,"-0,377","0,266","0,144","0,191","0,222","0,438","-0,022","0,111","-0,291","-0,358","0,312","0,180","0,770","-0,513","-0,313","-0,907","-0,292","-0,210","0,170","0,046","0,459"
118,"-0,377","0,307","0,167","0,136","0,187","0,437","0,050","0,101","-0,301","-0,339","0,277","0,187","0,823","-0,505","-0,311","-0,841","-0,271","-0,196","0,165","0,024","0,431"
119,"-0,445","0,343","0,195","0,109","0,158","0,430","0,065","0,102","-0,315","-0,376","0,263","0,190","0,770","-0,501","-0,304","-0,836","-0,244","-0,187","0,142","0,040","0,406"
120,"-0,497","0,367","0,221","0,083","0,145","0,422","0,066","0,092","-0,336","-0,403","0,230","0,189","0,748","-0,491","-0,295","-0,840","-0,179","-0,179","0,128","0,041","0,390"
121,"-0,499","0,308","0,234","0,057","0,150","0,416","0,122","0,093","-0,354","-0,438","0,201","0,186","0,744","-0,551","-0,289","-0,830","-0,134","-0,171","0,083","0,047","0,389"
122,"-0,562","0,276","0,233","0,063","0,160","0,412","0,156","0,140","-0,372","-0,419","0,179","0,188","0,759","-0,534","-0,286","-0,793","-0,147","-0,160","0,146","0,036","0,397"
123,"-0,527","0,330","0,223","0,123","0,160","0,412","0,153","0,123","-0,391","-0,413","0,139","0,193","0,756","-0,524","-0,281","-0,779","-0,138","-0,145","0,191","-0,015","0,408"
124,"-0,506","0,370","0,214","0,114","0,163","0,410","0,163","0,108","-0,414","-0,390","0,111","0,206","0,738","-0,512","-0,272","-0,759","-0,138","-0,123","0,217","-0,071","0,411"
125,"-0,531","0,366","0,211","0,081","0,107","0,409","0,141","0,095","-0,439","-0,415","0,126","0,222","0,685","-0,448","-0,259","-0,777","-0,185","-0,100","0,187","-0,020","0,406"
126,"-0,489","0,415","0,209","0,084","0,068","0,405","0,143","0,080","-0,462","-0,417","0,147","0,243","0,667","-0,378","-0,246","-0,783","-0,236","-0,075","0,167","0,030","0,399"
127,"-0,510","0,411","0,207","0,107","0,097","0,396","0,095","0,099","-0,487","-0,411","0,164","0,267","0,633","-0,344","-0,231","-0,782","-0,277","-0,047","0,206","0,065","0,394"
128,"-0,511","0,353","0,202","0,159","0,121","0,381","0,091","0,130","-0,514","-0,411","0,182","0,295","0,651","-0,395","-0,220","-0,791","-0,307","-0,007","0,245","0,098","0,396"
129,"-0,499","0,359","0,188","0,165","0,120","0,371","0,086","0,100","-0,544","-0,424","0,198","0,331","0,654","-0,375","-0,214","-0,803","-0,341","0,048","0,222","0,153","0,395"
130,"-0,454","0,330","0,164","0,194","0,085","0,368","0,114","0,013","-0,577","-0,455","0,194","0,369","0,651","-0,300","-0,209","-0,821","-0,289","0,110","0,193","0,191","0,397"
131,"-0,415","0,322","0,137","0,215","0,032","0,364","0,083","-0,027","-0,611","-0,441","0,147","0,410","0,641","-0,277","-0,206","-0,815","-0,249","0,173","0,209","0,186","0,399"
132,"-0,455","0,375","0,113","0,187","0,043","0,352","0,101","-0,047","-0,643","-0,459","0,105","0,452","0,600","-0,234","-0,193","-0,824","-0,226","0,233","0,190","0,117","0,407"
133,"-0,439","0,372","0,092","0,163","0,040","0,336","0,079","-0,039","-0,675","-0,488","0,070","0,494","0,510","-0,203","-0,177","-0,828","-0,215","0,284","0,133","0,065","0,421"
134,"-0,416","0,343","0,071","0,171","0,071","0,315","0,128","-0,033","-0,697","-0,489","0,029","0,535","0,505","-0,210","-0,163","-0,801","-0,204","0,328","0,114","-0,002","0,441"
135,"-0,427","0,332","0,043","0,196","0,118","0,301","0,190","-0,039","-0,716","-0,499","-0,011","0,574","0,515","-0,201","-0,146","-0,767","-0,191","0,366","0,105","-0,074","0,469"
136,"-0,452","0,264","-0,001","0,216","0,192","0,295","0,220","-0,031","-0,724","-0,500","-0,052","0,614","0,492","-0,178","-0,128","-0,755","-0,190","0,391","0,128","-0,138","0,505"
137,"-0,512","0,208","-0,052","0,194","0,193","0,293","0,267","0,015","-0,724","-0,514","-0,096","0,654","0,484","-0,142","-0,110","-0,741","-0,191","0,408","0,130","-0,142","0,544"
138,"-0,570","0,156","-0,108","0,199","0,205","0,288","0,248","0,070","-0,718","-0,532","-0,142","0,695","0,442","-0,113","-0,090","-0,736","-0,191","0,420","0,144","-0,154","0,589"
