Index,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z
25,"-0,342","-0,590","-0,151","-0,642","-0,112","-0,376","-0,403","-0,379","-2,639","0,844","-1,913","-1,308","0,046","0,393","-1,107","-0,321","-1,186","-3,280","1,422","0,160","-0,264"
26,"-0,159","-0,756","-0,196","-0,581","-0,112","-0,382","-0,509","-0,230","-1,982","0,550","-2,189","-1,793","0,398","0,462","-0,911","-0,001","-1,328","-3,365","1,693","0,027","-0,637"
27,"-0,523","-0,778","-0,268","-0,426","-0,061","-0,098","-0,322","-0,309","-1,781","0,503","-2,567","-2,362","0,461","0,347","-0,984","0,004","-1,020","-2,908","1,038","-0,183","-1,089"
28,"-0,466","-0,560","-0,102","-0,331","-0,070","0,204","0,039","-0,482","-2,001","0,637","-2,671","-2,912","0,272","0,414","-0,894","-0,184","-0,598","-2,402","0,852","-0,074","-1,133"
29,"-0,338","-0,399","-0,178","0,005","-0,050","-0,086","0,038","-0,496","-2,060","0,879","-2,589","-2,875","0,923","0,026","-0,848","-0,335","0,012","-1,724","0,795","0,010","-1,105"
30,"-0,155","-0,238","-0,116","0,046","-0,140","-0,262","0,223","-0,661","-1,965","0,990","-2,035","-2,514","0,798","-0,133","-0,910","-0,463","0,199","-1,126","0,303","0,176","-1,153"
31,"-0,399","0,011","-0,046","0,003","-0,082","-0,640","0,338","-0,787","-2,251","0,783","-1,354","-1,550","0,698","-0,394","-0,638","-0,592","0,179","-1,054","0,222","0,056","-1,359"
32,"-0,455","0,203","-0,077","0,098","-0,122","-0,893","0,272","-0,709","-2,455","0,207","-0,404","-0,578","0,641","-0,420","-0,697","-0,345","0,102","-1,046","0,120","-0,147","-1,092"
33,"-0,331","0,338","-0,072","-0,017","-0,112","-0,820","0,469","-0,634","-1,851","-0,058","0,284","0,248","0,510","-0,438","-0,627","-0,401","0,016","-1,068","0,216","-0,261","-0,683"
34,"-0,275","0,637","0,121","0,028","0,080","-0,422","0,298","-0,585","-1,358","-0,372","0,507","0,610","0,532","-0,418","-0,845","-0,401","0,016","-1,068","0,504","-0,318","-0,184"
35,"-0,283","0,256","0,177","0,119","0,032","0,385","0,612","-0,624","-0,982","-1,043","0,445","0,622","0,849","-0,836","-0,528","-0,155","0,125","-1,111","0,730","-0,185","0,282"
36,"-0,222","0,091","0,126","0,126","0,135","0,989","0,548","-0,651","-1,099","-1,276","-0,198","0,362","0,741","-0,834","-0,675","-0,512","0,286","-0,672","0,535","-0,152","0,846"
37,"-0,344","0,175","0,147","0,076","-0,036","1,086","0,661","-0,553","-1,499","-0,957","-0,797","-0,103","0,908","-0,922","-0,547","-0,579","0,504","-0,681","0,578","0,037","1,298"
38,"-0,094","0,334","0,076","0,078","-0,156","1,107","0,596","-0,653","-1,663","-0,519","-1,290","-0,478","1,126","-0,843","-0,228","-0,612","0,624","-0,396","0,387","-0,074","1,238"
39,"-0,283","-0,236","0,015","0,152","-0,227","0,675","0,660","-0,626","-1,545","0,036","-1,518","-0,699","0,322","-0,095","-0,408","-0,220","0,572","-0,016","0,039","-0,016","0,745"
40,"-0,212","-0,128","-0,173","-0,044","-0,280","0,021","0,375","-0,186","-0,700","0,583","-1,434","-0,657","0,941","-0,611","-0,088","0,063","-0,152","-0,748","0,364","-0,127","0,284"
41,"-0,336","-0,099","-0,125","-0,208","-0,221","-0,344","0,209","-0,084","0,031","0,818","-1,039","-0,357","1,061","-0,424","0,028","0,238","-0,112","-0,679","0,453","-0,257","-0,073"
42,"-0,086","0,061","-0,196","-0,141","-0,211","-0,291","0,219","-0,300","0,455","0,690","-0,751","-0,152","0,528","-0,207","-0,057","0,506","0,125","0,231","0,485","-0,303","-0,403"
43,"-0,149","0,007","-0,171","-0,142","-0,151","-0,301","0,388","-0,495","-0,130","0,438","-0,440","0,107","0,644","-0,266","-0,016","0,353","0,477","0,417","0,438","-0,348","-0,232"
44,"-0,520","0,095","-0,025","-0,028","-0,069","0,170","0,313","-0,259","-0,744","0,191","-0,314","0,246","0,861","-0,270","0,278","0,078","0,403","0,730","0,448","-0,098","-0,164"
45,"-0,401","0,366","0,116","0,217","-0,097","0,708","0,507","-0,270","-0,246","-0,110","-0,389","0,073","0,410","-0,036","-0,018","-0,290","0,211","1,407","0,365","-0,316","0,322"
46,"-0,518","0,232","-0,025","0,387","-0,177","0,578","0,521","-0,076","0,335","-0,538","-0,312","0,096","0,442","-0,389","0,105","-0,180","0,097","1,572","0,029","-0,266","0,678"
47,"-0,527","0,341","0,192","0,521","-0,248","0,139","0,466","-0,082","0,588","-0,964","-0,228","-0,016","0,620","-0,176","0,280","-0,018","-0,002","1,215","-0,040","-0,189","0,570"
48,"-0,094","0,580","0,157","0,693","-0,170","-0,516","0,289","-0,087","0,843","-1,211","0,010","0,075","0,391","-0,168","0,121","0,015","-0,122","0,930","-1,024","-0,371","0,557"
49,"-0,107","0,663","0,456","0,641","-0,280","-0,429","0,220","-0,109","0,474","-1,337","0,138","0,216","0,497","-0,252","0,243","0,180","-0,357","0,591","-0,808","-0,473","0,242"
50,"0,089","0,577","0,166","0,807","-0,307","0,490","0,334","-0,116","0,161","-0,970","-0,107","0,264","0,600","-0,308","0,419","0,534","-0,568","0,186","-0,451","-0,417","0,811"
51,"-0,457","0,312","0,004","0,992","-0,395","1,045","0,102","-0,009","0,642","-0,479","-0,288","0,153","0,344","-0,568","0,403","0,450","-0,384","0,347","0,313","-0,217","1,116"
52,"-0,218","-0,046","-0,010","0,640","-0,717","0,642","0,060","0,180","1,476","-0,048","-0,525","0,066","0,199","-0,665","0,584","0,475","-0,363","0,706","0,751","0,110","1,169"
53,"-0,092","-0,348","-0,194","0,479","-0,560","-0,238","0,137","0,328","2,129","0,512","-0,905","-0,355","0,409","-0,999","0,778","0,310","0,265","1,519","0,805","0,132","1,081"
54,"-0,147","-0,348","-0,333","0,441","-0,371","-0,578","0,215","0,371","2,868","0,642","-1,105","-0,664","0,219","-0,533","0,444","0,148","0,758","2,349","0,838","0,222","0,744"
55,"-0,279","-0,291","-0,094","0,273","-0,503","-0,972","0,526","0,424","3,098","0,343","-1,228","-0,950","0,137","-1,132","0,345","-0,275","1,188","2,746","0,849","0,055","0,203"
56,"-0,334","-0,290","-0,233","0,240","-0,462","-0,726","0,464","0,292","3,067","-0,138","-1,185","-1,312","0,427","-0,950","0,614","-0,576","1,228","2,681","0,370","-0,324","-0,309"
57,"-0,157","-0,292","-0,088","0,183","-0,332","-0,680","0,742","0,095","1,917","-0,320","-1,098","-1,420","0,164","-0,670","0,306","-0,699","1,016","2,143","0,040","-0,645","-1,222"
58,"-0,401","-0,125","-0,046","0,414","-0,320","-0,272","0,959","-0,028","0,814","-0,261","-0,994","-1,331","0,285","-0,483","0,422","-0,371","0,525","0,887","-0,011","-0,758","-1,787"
59,"-0,573","0,068","-0,218","0,233","-0,381","-0,242","0,697","-0,203","0,047","-0,323","-0,746","-1,372","0,325","-0,412","0,040","0,028","0,310","0,045","-0,266","-0,761","-1,901"
60,"-0,638","0,206","-0,086","0,345","-0,270","-0,335","0,574","-0,157","-0,023","-0,569","-0,500","-1,418","0,015","-0,921","-0,193","0,268","0,482","-0,561","0,018","-0,712","-1,463"
61,"-0,699","0,207","-0,088","0,337","-0,312","-0,950","0,621","-0,602","-0,611","-0,689","-0,469","-1,500","0,338","-0,804","-0,303","0,365","0,465","-0,908","0,442","-0,302","-0,892"
62,"-0,760","0,454","-0,010","0,293","-0,101","-0,794","0,365","-0,710","-1,081","-0,509","-0,307","-1,433","-0,371","-0,718","-0,537","0,410","0,277","-1,293","0,921","-0,113","-0,342"
63,"-0,571","0,614","-0,084","0,135","-0,251","-0,564","0,420","-0,526","-1,374","-0,572","-0,372","-1,274","-0,014","-0,872","-0,499","0,405","-0,032","-1,751","0,751","-0,103","-0,190"
64,"-0,331","0,501","-0,018","0,173","-0,070","-0,226","0,223","-0,661","-1,965","-0,945","-0,254","-1,001","-0,171","-0,290","-0,477","0,628","-0,551","-1,963","0,691","-0,291","-0,147"
65,"-0,205","0,363","-0,148","0,363","-0,119","-0,176","0,170","-0,328","-1,601","-0,762","-0,252","-0,997","-0,117","-0,153","-0,338","0,444","-0,844","-1,861","0,605","-0,441","-0,406"
66,"0,089","0,004","-0,023","0,407","-0,238","0,212","0,062","-0,075","-1,030","-0,277","-0,144","-0,900","0,006","0,117","-0,198","0,062","-1,175","-1,609","0,333","-0,482","-0,708"
67,"0,030","-0,186","-0,135","0,384","-0,149","0,013","0,019","-0,032","-0,289","0,151","-0,053","-0,996","0,180","0,166","-0,073","0,029","-1,055","-1,324","0,201","-0,352","-0,841"
68,"-0,094","-0,321","-0,140","0,486","-0,239","-0,170","-0,149","0,116","0,370","0,517","0,118","-1,062","0,287","0,082","0,049","0,107","-0,577","-1,047","0,575","-0,297","-0,767"
69,"-0,144","-0,293","-0,361","0,239","-0,402","-0,736","0,033","0,043","0,319","0,578","0,007","-1,012","0,348","0,079","0,055","0,124","0,057","-0,216","0,931","-0,226","-0,912"
70,"-0,212","-0,374","-0,254","0,419","-0,434","-1,312","-0,216","-0,070","0,101","0,460","-0,291","-1,086","0,229","-0,220","-0,139","0,391","0,508","0,030","0,606","-0,154","-1,134"
71,"-0,264","-0,073","-0,340","0,342","-0,334","-1,445","0,133","0,019","-0,616","0,526","-0,387","-1,309","0,453","-0,282","0,048","0,433","0,219","-0,287","0,284","-0,323","-1,288"
72,"-0,081","0,251","-0,223","0,322","-0,365","-1,624","0,123","-0,075","-1,032","0,407","-0,604","-1,351","0,137","-0,058","-0,372","0,676","0,070","-0,823","-0,087","-0,484","-1,302"
73,"-0,199","0,526","-0,230","0,139","-0,305","-1,613","0,127","-0,286","-0,859","0,099","-0,446","-1,293","-0,218","-0,690","-0,195","0,582","-0,205","-1,018","-0,483","-0,607","-1,616"
74,"-0,249","1,127","-0,262","0,197","-0,093","-1,096","0,196","-0,086","-0,531","-0,150","-0,240","-1,122","0,393","-0,473","-0,061","0,110","-0,290","-1,167","-0,176","-0,717","-1,583"
75,"-0,432","1,129","-0,270","0,205","-0,051","-0,482","0,271","-0,262","0,070","-0,341","-0,072","-0,733","0,007","-0,464","-0,509","-0,579","0,082","-0,542","0,123","-0,578","-0,986"
76,"-0,621","1,379","-0,062","0,224","-0,144","-1,402","0,570","-0,316","-0,175","-0,411","0,264","-0,415","-0,195","-0,393","-0,284","-0,608","0,117","-0,273","-0,124","-0,430","-0,342"
77,"-0,314","1,264","-0,129","0,467","0,168","-1,420","0,676","-0,346","-0,859","-0,354","0,281","-0,222","-0,065","-0,181","-0,251","-0,354","0,243","-0,401","-0,335","-0,298","0,026"
78,"-0,510","0,941","0,027","0,514","0,239","-1,002","0,626","-0,178","-0,395","-0,049","0,172","-0,168","-0,202","-0,336","-0,177","-0,248","0,451","-0,307","-0,068","-0,098","0,238"
79,"-0,329","0,638","-0,018","0,541","0,061","-0,227","0,460","-0,076","0,336","0,259","0,046","-0,306","-0,203","-0,142","-0,073","-0,237","0,332","-0,373","-0,350","0,163","0,468"
80,"-0,086","0,224","-0,142","0,495","0,114","0,453","0,407","0,124","0,668","0,390","-0,234","-0,647","-0,148","-0,198","-0,039","-0,223","0,314","-0,507","-0,289","0,162","0,463"
81,"-0,088","0,252","-0,087","0,445","-0,057","0,551","0,345","0,170","0,596","0,696","-0,256","-0,697","0,048","0,065","-0,028","-0,260","0,125","-0,680","-0,124","0,122","0,259"
82,"-0,157","-0,129","-0,034","0,395","-0,008","0,112","0,276","0,221","0,273","0,513","-0,201","-0,725","-0,025","0,266","0,206","0,062","0,033","-0,800","-0,077","-0,022","0,125"
83,"0,032","-0,050","-0,135","0,382","-0,121","-0,552","0,087","0,286","0,013","0,390","-0,122","-0,695","-0,075","0,376","0,143","0,330","-0,280","-0,924","0,132","-0,101","-0,273"
84,"-0,025","-0,022","-0,220","0,355","0,149","-0,782","-0,216","0,432","0,112","0,383","-0,145","-0,287","0,143","0,455","0,463","0,267","-0,569","-0,810","0,072","0,036","-0,275"
85,"-0,327","-0,127","-0,315","0,215","0,058","-0,937","-0,267","0,527","0,530","0,315","0,143","-0,080","-0,013","0,649","0,278","0,055","-0,591","-0,525","0,091","0,210","-0,094"
86,"-0,142","0,252","-0,226","0,055","0,028","-0,727","-0,440","0,562","0,964","0,187","0,206","0,221","0,033","0,374","0,290","0,250","-0,259","-0,133","0,089","0,263","-0,124"
87,"-0,192","0,444","-0,393","0,032","0,210","-0,382","-0,376","0,337","1,076","-0,126","0,404","0,527","0,105","0,478","0,239","0,122","0,164","0,378","-0,306","0,087","-0,409"
88,"0,045","0,768","-0,137","0,191","0,081","-0,067","-0,149","0,116","0,370","-0,495","0,474","0,688","-0,307","0,302","-0,041","0,076","0,538","0,712","-0,443","-0,002","-0,556"
89,"-0,079","0,961","-0,035","0,099","0,220","-0,329","-0,223","0,114","-0,191","-0,496","0,442","0,768","-0,137","0,103","0,008","0,055","0,590","0,896","-0,381","-0,192","-0,524"
90,"-0,020","1,069","0,050","0,098","0,280","-0,340","-0,114","0,052","-0,742","-0,311","0,395","0,660","-0,123","0,181","-0,102","0,273","0,184","0,088","-0,254","-0,353","-0,444"
91,"0,036","0,878","0,080","0,082","0,380","-0,479","-0,175","0,052","-0,741","-0,065","0,405","0,528","-0,363","0,276","-0,101","0,556","-0,541","-0,645","-0,433","-0,267","-0,405"
92,"0,336","0,764","0,149","0,110","0,361","-0,230","-0,048","0,284","-0,546","0,126","0,206","0,220","-0,323","0,141","0,044","0,590","-0,847","-0,877","-0,357","-0,177","-0,253"
93,"0,158","0,712","0,032","0,455","0,363","0,104","-0,084","0,467","0,539","0,496","0,192","0,035","-0,077","0,294","0,118","0,370","-0,463","-0,647","-0,498","0,203","0,178"
94,"0,034","0,578","0,027","0,623","0,435","0,508","-0,073","0,383","0,995","0,621","0,177","-0,155","-0,188","0,601","0,153","-0,211","-0,019","0,091","-0,157","0,357","0,550"
95,"0,391","0,354","0,153","0,473","0,235","0,809","0,051","0,529","1,085","0,866","0,155","-0,206","-0,257","0,385","0,125","0,084","0,161","0,153","-0,398","0,497","0,564"
96,"0,517","0,379","0,077","0,479","0,305","0,858","-0,134","0,634","1,002","0,743","0,290","-0,201","0,347","0,660","0,366","-0,029","-0,012","0,109","-0,127","0,402","0,874"
97,"0,336","0,273","-0,013","0,552","0,294","0,416","-0,073","0,634","1,001","0,616","0,330","0,045","-0,019","0,789","0,410","0,067","-0,502","-0,066","-0,210","0,335","0,638"
98,"0,099","0,522","-0,079","0,440","0,092","-0,035","-0,196","0,561","0,958","0,372","0,328","0,040","-0,149","0,771","0,480","-0,063","-0,730","-0,519","0,017","0,241","0,459"
99,"0,097","0,467","-0,052","0,348","0,139","-0,842","-0,014","0,548","0,894","0,065","0,541","0,074","-0,131","0,820","0,316","0,306","-0,566","-0,585","-0,393","-0,025","0,016"
100,"-0,147","0,389","-0,090","0,374","0,148","-1,157","-0,135","0,561","0,956","-0,122","0,668","0,214","-0,076","0,570","0,247","0,339","-0,292","-0,396","-0,393","-0,199","-0,659"
101,"-0,146","0,799","0,045","0,253","0,148","-1,144","0,161","0,289","0,573","-0,433","0,786","0,489","-0,206","0,357","0,213","0,175","-0,007","-0,091","-0,605","-0,242","-0,967"
102,"0,160","0,603","-0,049","0,350","0,079","-0,831","-0,281","0,141","-0,070","-0,493","0,818","0,407","0,184","0,331","-0,023","-0,084","0,137","0,001","-0,638","-0,143","-0,668"
103,"-0,016","0,687","-0,167","0,398","0,090","-0,403","-0,109","0,165","-0,518","-0,307","0,771","0,299","-0,014","-0,015","-0,059","-0,114","0,544","0,165","-0,334","0,178","-0,740"
104,"-0,210","0,827","0,096","0,045","0,012","0,273","-0,112","0,006","-0,669","-0,179","0,427","0,118","-0,130","0,045","-0,099","-0,014","0,600","0,362","0,053","0,240","-0,531"
105,"-0,266","1,101","0,092","-0,034","0,232","0,119","0,075","-0,013","-0,482","-0,053","0,356","-0,048","-0,254","-0,114","-0,161","-0,017","0,499","0,430","0,243","0,026","-0,427"
106,"0,032","0,441","0,027","-0,204","0,220","-0,295","0,018","0,146","-0,329","0,075","0,124","-0,277","-0,076","-0,094","-0,090","-0,062","0,136","-0,218","0,121","0,028","-0,416"
107,"0,145","-0,188","0,007","0,043","0,443","0,261","0,149","0,300","0,071","0,198","0,157","-0,355","-0,194","0,077","-0,051","-0,123","0,134","-0,224","0,487","-0,031","-0,418"
108,"-0,092","0,143","-0,032","0,175","0,273","0,338","0,216","0,235","0,334","0,198","0,157","-0,355","-0,008","0,039","-0,087","0,058","0,089","-0,172","0,221","0,132","0,008"
109,"-0,342","0,147","0,092","0,075","0,243","0,541","-0,273","0,281","0,273","0,380","0,127","-0,271","0,164","0,005","0,012","-0,032","0,308","0,039","0,308","0,093","0,304"
110,"-0,086","0,388","-0,088","0,002","0,163","0,438","-0,028","0,294","0,327","0,499","0,232","-0,181","0,059","0,366","0,019","0,207","0,452","0,045","0,012","0,211","0,406"
111,"0,026","0,196","0,082","-0,114","0,233","0,502","-0,088","0,175","0,355","0,441","0,071","-0,246","-0,002","0,563","0,117","0,005","0,497","0,212","-0,219","0,222","0,563"
112,"0,095","0,331","-0,052","0,068","0,233","0,481","-0,143","0,421","0,613","0,379","0,207","-0,240","-0,018","0,402","0,202","0,175","0,386","0,383","-0,175","0,183","0,369"
113,"0,030","0,305","0,027","-0,085","0,121","0,206","-0,260","0,402","0,808","0,252","0,302","-0,018","0,103","0,396","0,214","0,331","0,085","0,162","-0,003","0,120","0,248"
114,"-0,023","0,442","-0,112","-0,081","0,160","-0,299","-0,200","0,270","0,774","0,187","0,318","0,173","-0,250","0,327","0,018","0,397","-0,341","-0,356","0,455","0,204","-0,126"
115,"0,093","0,358","0,003","-0,073","0,018","-0,773","-0,093","0,195","0,163","0,000","0,333","0,362","-0,002","0,369","0,013","0,382","-0,531","-0,747","0,241","0,079","-0,457"
116,"0,095","0,577","0,029","0,020","0,037","-1,036","-0,222","0,127","-0,131","-0,312","0,531","0,667","-0,025","0,072","0,102","0,534","-0,540","-0,426","0,048","0,021","-0,546"
117,"0,101","0,822","-0,026","-0,076","0,138","-0,794","-0,099","0,200","-0,088","-0,375","0,555","0,722","-0,059","0,343","-0,046","0,338","-0,135","0,164","-0,253","-0,027","-0,489"
118,"-0,027","0,824","0,105","0,032","0,118","-0,927","-0,278","0,360","0,068","-0,375","0,443","0,771","-0,021","0,043","0,048","0,245","0,219","0,357","-0,128","-0,135","-0,440"
119,"0,167","0,848","-0,105","0,168","0,263","0,278","-0,093","0,254","0,150","-0,190","0,476","0,694","-0,095","0,050","0,178","0,498","0,108","0,315","0,061","-0,350","-0,335"
120,"-0,129","1,316","-0,148","0,152","0,362","0,138","-0,148","0,248","0,402","-0,067","0,621","0,568","-0,396","0,148","0,174","0,666","-0,261","-0,006","0,513","-0,394","-0,071"
121,"-0,064","1,506","-0,173","0,264","0,289","-1,044","-0,200","0,329","0,760","0,055","0,846","0,474","-0,521","0,183","0,216","0,969","-0,251","0,025","0,158","-0,692","-0,572"
122,"0,297","1,391","-0,101","0,222","0,195","-1,957","-0,316","0,456","1,047","0,239","0,768","0,445","-0,600","0,136","0,374","1,012","-0,332","0,233","-0,081","-0,643","-1,211"
123,"0,091","0,304","0,030","0,369","0,389","-1,198","-0,432","0,569","1,274","0,057","0,910","0,314","-0,406","0,317","0,360","0,545","-0,294","0,594","-0,107","-0,416","-1,550"
124,"0,217","0,575","0,035","0,449","-0,018","0,045","-0,377","0,456","1,049","-0,063","0,885","0,255","-0,396","1,005","0,614","0,628","-0,321","0,993","-0,490","-0,221","-1,061"
125,"0,038","0,768","-0,001","0,367","-0,116","0,943","-0,547","0,696","1,561","-0,254","0,916","0,636","-0,458","0,732","0,480","0,966","-0,409","1,317","-0,358","0,012","-0,290"
126,"0,286","0,300","-0,234","0,473","0,016","1,344","-0,539","0,896","1,891","-0,684","0,985","0,796","0,090","0,582","1,084","1,057","-0,420","1,632","-0,043","0,053","0,502"
127,"0,217","-0,326","-0,262","0,345","-0,086","0,754","-0,344","1,077","2,408","-0,809","0,920","0,954","-0,467","0,901","0,666","0,764","0,030","1,957","0,002","0,189","0,984"
128,"-0,222","-0,646","-0,117","0,310","-0,169","-0,100","-0,219","0,793","2,532","-0,623","0,873","0,845","-0,478","0,600","0,619","0,548","0,093","2,258","0,404","0,153","1,389"
129,"0,091","-0,433","-0,213","0,060","-0,212","-0,687","0,075","0,506","2,090","-0,621","0,769","0,757","-0,411","0,457","0,492","0,143","0,213","1,978","0,137","0,141","1,139"
130,"0,691","-0,988","-0,182","0,076","0,091","0,007","-0,001","0,239","1,464","-0,744","0,680","0,859","-0,367","0,099","0,480","-0,026","0,375","1,773","-0,314","0,186","0,875"
131,"0,561","-1,286","-0,106","0,286","0,256","1,324","0,096","0,129","0,423","-0,564","0,730","0,975","-0,451","0,204","0,140","-0,063","0,422","1,514","-0,567","0,129","0,791"
132,"0,069","-0,977","0,061","0,157","0,179","2,348","0,142","-0,019","-0,232","-0,198","0,565","1,054","-0,684","0,047","-0,069","-0,071","0,434","0,986","-0,531","0,113","0,514"
133,"0,071","-0,759","0,088","0,198","0,180","2,716","0,074","-0,027","-0,541","0,352","0,378","1,081","-0,225","-0,162","0,145","0,191","0,183","0,300","-0,639","0,258","0,653"
134,"0,324","-0,300","0,071","0,034","0,147","1,807","0,022","-0,184","-0,129","0,659","0,276","0,999","-0,298","-0,543","0,067","0,487","0,019","-0,145","-0,323","0,261","0,762"
