Index,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z
2100,"0,021","0,061","0,944","0,035","0,262","0,965","0,086","0,256","0,977","-0,074","0,042","1,016","0,026","0,081","0,958","-0,074","-1,016","-0,268","0,118","-0,997","-0,174"
2101,"0,020","0,063","0,944","0,035","0,261","0,964","0,078","0,254","0,981","-0,075","0,044","1,015","0,023","0,081","0,953","-0,076","-1,016","-0,277","0,120","-0,998","-0,174"
2102,"0,019","0,065","0,943","0,032","0,264","0,969","0,073","0,256","0,984","-0,081","0,044","1,006","0,021","0,080","0,954","-0,078","-1,018","-0,279","0,112","-1,005","-0,180"
2103,"0,020","0,067","0,942","0,030","0,264","0,965","0,071","0,251","0,982","-0,078","0,050","1,008","0,023","0,079","0,953","-0,081","-1,014","-0,274","0,111","-1,001","-0,184"
2104,"0,021","0,060","0,944","0,030","0,255","0,965","0,076","0,257","0,983","-0,082","0,054","1,004","0,023","0,085","0,954","-0,080","-1,013","-0,277","0,108","-1,000","-0,187"
2105,"0,021","0,068","0,944","0,030","0,255","0,966","0,082","0,249","0,983","-0,079","0,053","1,007","0,019","0,083","0,957","-0,084","-1,015","-0,267","0,113","-0,996","-0,187"
2106,"0,023","0,062","0,943","0,031","0,254","0,971","0,086","0,257","0,987","-0,074","0,050","1,009","0,025","0,081","0,952","-0,077","-1,019","-0,274","0,119","-0,997","-0,186"
2107,"0,024","0,061","0,941","0,036","0,252","0,973","0,086","0,260","0,981","-0,071","0,047","1,012","0,022","0,081","0,960","-0,073","-1,016","-0,270","0,113","-0,993","-0,191"
2108,"0,023","0,062","0,942","0,037","0,247","0,976","0,083","0,262","0,980","-0,074","0,047","1,013","0,028","0,077","0,958","-0,079","-1,015","-0,267","0,115","-0,991","-0,194"
2109,"0,023","0,067","0,947","0,029","0,257","0,971","0,077","0,251","0,982","-0,073","0,048","1,019","0,018","0,084","0,955","-0,078","-1,017","-0,270","0,115","-1,000","-0,196"
2110,"0,020","0,064","0,941","0,033","0,250","0,978","0,072","0,256","0,983","-0,071","0,053","1,015","0,019","0,080","0,957","-0,081","-1,014","-0,265","0,113","-0,999","-0,196"
2111,"0,021","0,065","0,941","0,028","0,265","0,969","0,070","0,254","0,978","-0,076","0,045","1,018","0,017","0,083","0,955","-0,090","-1,012","-0,272","0,113","-1,000","-0,187"
2112,"0,017","0,062","0,941","0,027","0,258","0,969","0,070","0,259","0,983","-0,077","0,048","1,013","0,021","0,085","0,953","-0,088","-1,010","-0,269","0,115","-1,000","-0,187"
