Index,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z
243,"0,272","-0,723","-0,248","-0,103","0,008","0,265","-0,018","-0,202","-0,219","0,268","0,041","-0,047","0,121","0,686","0,280","0,053","-0,031","-0,032","0,105","0,320","0,018"
244,"0,296","-0,754","-0,283","-0,091","-0,058","0,292","0,041","-0,170","-0,217","0,255","0,066","-0,047","0,135","0,693","0,277","0,076","-0,063","-0,031","0,094","0,391","0,017"
245,"0,342","-0,767","-0,303","-0,101","-0,113","0,307","-0,004","-0,155","-0,218","0,231","0,061","-0,046","0,077","0,693","0,276","0,037","-0,091","-0,031","0,043","0,416","0,019"
246,"0,341","-0,777","-0,314","-0,111","-0,125","0,313","-0,018","-0,152","-0,220","0,214","0,035","-0,045","0,022","0,721","0,279","0,027","-0,098","-0,031","-0,005","0,377","0,022"
247,"0,340","-0,778","-0,320","-0,112","-0,117","0,311","0,008","-0,180","-0,223","0,201","0,004","-0,044","0,004","0,725","0,283","0,045","-0,075","-0,031","-0,008","0,300","0,025"
248,"0,338","-0,726","-0,320","-0,099","-0,102","0,305","0,049","-0,147","-0,228","0,229","-0,014","-0,041","0,061","0,700","0,286","0,081","-0,093","-0,027","0,014","0,235","0,028"
249,"0,341","-0,708","-0,311","-0,120","-0,073","0,288","-0,001","-0,155","-0,232","0,212","-0,043","-0,037","0,031","0,716","0,288","0,044","-0,039","-0,022","0,010","0,156","0,033"
250,"0,345","-0,773","-0,302","-0,122","0,002","0,271","-0,022","-0,190","-0,237","0,246","-0,062","-0,036","-0,011","0,686","0,289","0,093","0,009","-0,017","0,043","0,091","0,040"
251,"0,289","-0,756","-0,300","-0,143","0,053","0,264","-0,043","-0,127","-0,237","0,288","-0,050","-0,036","-0,029","0,625","0,287","0,139","-0,040","-0,014","0,096","0,061","0,045"
252,"0,342","-0,724","-0,308","-0,076","0,068","0,269","-0,037","-0,125","-0,235","0,264","-0,044","-0,036","-0,058","0,682","0,284","0,128","-0,080","-0,011","0,106","0,051","0,047"
253,"0,391","-0,702","-0,317","-0,012","0,083","0,279","-0,026","-0,130","-0,231","0,253","-0,076","-0,037","-0,074","0,746","0,278","0,137","-0,075","-0,011","0,125","0,008","0,048"
254,"0,364","-0,703","-0,327","0,009","0,068","0,291","-0,029","-0,129","-0,225","0,221","-0,090","-0,038","-0,136","0,740","0,274","0,133","-0,073","-0,012","0,119","-0,021","0,046"
255,"0,374","-0,700","-0,336","0,018","0,055","0,303","-0,026","-0,140","-0,220","0,248","-0,072","-0,040","-0,198","0,759","0,269","0,190","-0,099","-0,015","0,168","-0,017","0,044"
256,"0,412","-0,700","-0,339","0,053","0,050","0,311","0,038","-0,155","-0,214","0,268","-0,046","-0,041","-0,133","0,733","0,265","0,238","-0,102","-0,017","0,203","-0,010","0,038"
257,"0,422","-0,683","-0,339","0,031","0,050","0,315","0,040","-0,150","-0,210","0,296","-0,064","-0,041","-0,126","0,754","0,262","0,232","-0,093","-0,019","0,230","-0,053","0,031"
258,"0,422","-0,678","-0,335","0,040","0,028","0,317","0,027","-0,213","-0,207","0,272","-0,089","-0,040","-0,108","0,768","0,261","0,207","-0,032","-0,020","0,235","-0,081","0,024"
259,"0,378","-0,639","-0,332","0,003","-0,014","0,319","0,017","-0,159","-0,204","0,304","-0,100","-0,039","-0,098","0,751","0,260","0,254","-0,051","-0,021","0,264","-0,051","0,016"
260,"0,340","-0,664","-0,325","-0,003","-0,017","0,316","0,011","-0,152","-0,203","0,279","-0,076","-0,038","-0,115","0,729","0,261","0,205","-0,050","-0,023","0,235","0,011","0,011"
261,"0,352","-0,666","-0,321","-0,043","-0,003","0,315","-0,034","-0,131","-0,202","0,251","-0,059","-0,039","-0,097","0,686","0,260","0,146","-0,056","-0,023","0,176","0,047","0,008"
262,"0,354","-0,663","-0,317","-0,031","-0,009","0,314","-0,037","-0,135","-0,200","0,225","-0,079","-0,039","-0,112","0,682","0,259","0,122","0,003","-0,024","0,137","0,061","0,007"
263,"0,346","-0,661","-0,319","-0,041","-0,006","0,317","-0,063","-0,130","-0,195","0,205","-0,049","-0,039","-0,144","0,661","0,255","0,078","0,005","-0,025","0,111","0,124","0,005"
264,"0,328","-0,674","-0,321","-0,052","0,005","0,321","-0,032","-0,145","-0,188","0,230","-0,070","-0,039","-0,091","0,657","0,250","0,105","0,065","-0,026","0,112","0,128","0,005"
265,"0,337","-0,698","-0,323","-0,073","-0,002","0,324","-0,054","-0,201","-0,180","0,261","-0,062","-0,039","-0,141","0,697","0,244","0,140","0,096","-0,028","0,148","0,168","0,004"
266,"0,339","-0,724","-0,325","-0,030","-0,024","0,326","-0,039","-0,228","-0,174","0,240","-0,033","-0,039","-0,074","0,678","0,237","0,099","0,099","-0,028","0,136","0,231","0,004"
267,"0,376","-0,779","-0,326","-0,027","-0,028","0,326","-0,056","-0,199","-0,169","0,229","0,000","-0,040","-0,025","0,659","0,232","0,053","0,067","-0,029","0,115","0,300","0,005"
268,"0,378","-0,775","-0,326","-0,003","-0,048","0,326","-0,054","-0,229","-0,166","0,232","-0,033","-0,040","-0,018","0,646","0,227","0,027","0,116","-0,028","0,113","0,303","0,003"
269,"0,389","-0,708","-0,325","0,034","-0,063","0,322","-0,076","-0,255","-0,167","0,229","0,001","-0,039","-0,009","0,643","0,225","-0,007","0,074","-0,026","0,133","0,318","0,004"
270,"0,371","-0,754","-0,323","0,012","-0,044","0,317","-0,133","-0,277","-0,169","0,266","-0,003","-0,040","-0,066","0,679","0,227","-0,003","0,072","-0,025","0,135","0,324","0,006"
271,"0,425","-0,785","-0,318","0,018","-0,064","0,310","-0,115","-0,219","-0,174","0,231","-0,014","-0,038","-0,100","0,620","0,230","-0,008","0,055","-0,021","0,072","0,333","0,007"
272,"0,425","-0,741","-0,314","0,013","-0,074","0,300","-0,096","-0,222","-0,181","0,252","-0,035","-0,036","-0,075","0,682","0,236","0,032","0,040","-0,017","0,062","0,297","0,009"
273,"0,427","-0,734","-0,310","-0,039","-0,063","0,290","-0,043","-0,177","-0,189","0,270","-0,061","-0,034","-0,071","0,628","0,239","0,081","0,045","-0,012","0,059","0,237","0,013"
274,"0,432","-0,717","-0,305","-0,075","-0,041","0,278","-0,062","-0,186","-0,192","0,258","-0,093","-0,033","-0,066","0,695","0,240","0,044","0,049","-0,008","0,042","0,161","0,019"
275,"0,429","-0,751","-0,300","-0,096","0,014","0,266","-0,047","-0,167","-0,194","0,281","-0,068","-0,032","-0,050","0,675","0,239","0,053","-0,011","-0,005","0,074","0,141","0,025"
276,"0,389","-0,773","-0,297","-0,113","0,085","0,259","-0,011","-0,167","-0,196","0,307","-0,046","-0,033","-0,047","0,671","0,238","0,100","-0,062","-0,003","0,091","0,122","0,031"
277,"0,366","-0,776","-0,296","-0,124","0,095","0,254","-0,022","-0,164","-0,196","0,277","-0,024","-0,034","-0,067","0,669","0,236","0,072","-0,119","-0,003","0,070","0,103","0,035"
278,"0,329","-0,764","-0,296","-0,121","0,096","0,254","-0,017","-0,170","-0,199","0,306","-0,034","-0,034","-0,052","0,680","0,237","0,119","-0,137","-0,001","0,116","0,059","0,034"
279,"0,307","-0,765","-0,298","-0,122","0,097","0,257","-0,037","-0,159","-0,199","0,338","-0,039","-0,034","-0,095","0,730","0,239","0,160","-0,163","-0,004","0,162","0,023","0,033"
280,"0,358","-0,728","-0,295","-0,120","0,097","0,258","-0,020","-0,173","-0,196","0,303","-0,037","-0,035","-0,080","0,739","0,240","0,154","-0,182","-0,008","0,111","-0,002","0,030"
281,"0,378","-0,714","-0,292","-0,104","0,087","0,257","-0,028","-0,161","-0,192","0,295","-0,070","-0,037","-0,108","0,779","0,241","0,172","-0,168","-0,014","0,122","-0,059","0,029"
282,"0,363","-0,682","-0,289","-0,050","0,055","0,257","-0,008","-0,168","-0,184","0,269","-0,092","-0,039","-0,054","0,751","0,236","0,145","-0,107","-0,019","0,129","-0,073","0,028"
283,"0,305","-0,642","-0,285","-0,053","0,052","0,260","-0,034","-0,165","-0,174","0,228","-0,092","-0,042","-0,070","0,746","0,231","0,089","-0,071","-0,024","0,119","-0,080","0,023"
284,"0,321","-0,620","-0,282","-0,039","0,029","0,259","-0,067","-0,167","-0,161","0,187","-0,084","-0,044","-0,125","0,718","0,223","0,034","-0,043","-0,029","0,060","-0,038","0,021"
285,"0,305","-0,603","-0,278","-0,101","0,024","0,260","-0,017","-0,133","-0,148","0,149","-0,104","-0,046","-0,128","0,652","0,214","0,030","-0,020","-0,034","-0,006","-0,039","0,019"
286,"0,274","-0,584","-0,277","-0,113","0,010","0,262","-0,017","-0,116","-0,134","0,164","-0,079","-0,047","-0,101","0,667","0,205","0,011","-0,042","-0,039","0,027","0,019","0,016"
287,"0,338","-0,593","-0,274","-0,048","0,011","0,264","0,013","-0,150","-0,121","0,179","-0,051","-0,048","-0,058","0,699","0,197","0,023","-0,035","-0,043","0,076","0,065","0,013"
288,"0,381","-0,624","-0,271","-0,034","0,006","0,266","0,081","-0,138","-0,111","0,151","-0,072","-0,048","-0,005","0,708","0,189","0,029","-0,007","-0,046","0,051","0,085","0,009"
289,"0,382","-0,624","-0,268","-0,054","-0,002","0,266","0,046","-0,161","-0,106","0,125","-0,053","-0,049","-0,040","0,731","0,186","0,002","0,008","-0,047","0,021","0,145","0,006"
290,"0,346","-0,627","-0,267","-0,065","-0,008","0,268","0,037","-0,161","-0,107","0,157","-0,067","-0,049","-0,007","0,700","0,184","0,028","0,057","-0,046","0,052","0,170","0,004"
291,"0,349","-0,624","-0,268","-0,052","-0,014","0,272","0,001","-0,191","-0,109","0,139","-0,096","-0,048","-0,008","0,684","0,185","0,008","0,122","-0,045","0,031","0,179","0,002"
292,"0,344","-0,622","-0,270","-0,058","-0,013","0,275","0,016","-0,249","-0,112","0,121","-0,125","-0,047","-0,016","0,715","0,187","-0,019","0,184","-0,043","0,005","0,182","0,000"
293,"0,348","-0,684","-0,270","-0,076","-0,013","0,275","0,018","-0,251","-0,116","0,131","-0,157","-0,046","-0,056","0,693","0,189","0,001","0,248","-0,040","0,009","0,181","0,001"
294,"0,341","-0,701","-0,272","-0,056","-0,022","0,274","0,063","-0,205","-0,122","0,162","-0,168","-0,046","-0,017","0,707","0,191","0,050","0,228","-0,038","0,031","0,198","0,004"
295,"0,320","-0,683","-0,274","-0,029","-0,079","0,272","0,042","-0,163","-0,129","0,161","-0,203","-0,045","-0,030","0,667","0,195","0,060","0,225","-0,036","0,047","0,185","0,005"
296,"0,351","-0,713","-0,269","-0,020","-0,055","0,264","-0,010","-0,154","-0,136","0,169","-0,172","-0,046","-0,043","0,656","0,197","0,046","0,163","-0,033","0,029","0,186","0,009"
297,"0,379","-0,732","-0,264","0,013","-0,030","0,256","-0,030","-0,145","-0,143","0,169","-0,139","-0,049","-0,095","0,676","0,199","0,046","0,087","-0,032","0,030","0,177","0,015"
298,"0,393","-0,733","-0,255","0,010","-0,035","0,243","-0,044","-0,145","-0,151","0,172","-0,105","-0,052","-0,086","0,679","0,202","0,035","0,014","-0,030","0,009","0,181","0,022"
299,"0,416","-0,690","-0,247","0,001","-0,033","0,231","-0,008","-0,102","-0,161","0,136","-0,093","-0,052","-0,014","0,674","0,205","0,001","-0,038","-0,026","-0,023","0,152","0,026"
300,"0,419","-0,684","-0,239","-0,002","-0,019","0,220","-0,060","-0,110","-0,167","0,160","-0,071","-0,052","-0,013","0,674","0,208","-0,005","-0,081","-0,023","0,032","0,151","0,030"
301,"0,457","-0,631","-0,232","0,006","-0,059","0,211","-0,099","-0,077","-0,171","0,178","-0,042","-0,052","-0,078","0,691","0,209","0,010","-0,145","-0,019","0,025","0,200","0,031"
302,"0,480","-0,661","-0,230","0,068","-0,038","0,207","-0,081","-0,068","-0,172","0,199","-0,015","-0,052","-0,078","0,690","0,206","0,024","-0,204","-0,017","0,075","0,204","0,031"
303,"0,478","-0,728","-0,229","0,062","-0,037","0,206","-0,103","-0,076","-0,169","0,228","-0,013","-0,050","-0,059","0,689","0,204","0,027","-0,229","-0,015","0,089","0,237","0,030"
304,"0,490","-0,715","-0,232","0,024","-0,097","0,208","-0,116","-0,074","-0,166","0,186","0,003","-0,048","-0,043","0,732","0,201","-0,013","-0,276","-0,016","0,026","0,282","0,029"
305,"0,441","-0,738","-0,236","-0,028","-0,071","0,211","-0,111","-0,075","-0,162","0,194","-0,027","-0,046","-0,078","0,745","0,200","0,004","-0,276","-0,018","0,016","0,218","0,030"
306,"0,399","-0,696","-0,243","-0,034","-0,065","0,217","-0,059","-0,121","-0,158","0,231","-0,037","-0,045","-0,085","0,747","0,200","0,070","-0,240","-0,023","0,056","0,171","0,030"
307,"0,399","-0,698","-0,245","-0,020","-0,056","0,221","-0,009","-0,118","-0,152","0,231","-0,005","-0,044","-0,029","0,785","0,199","0,093","-0,294","-0,027","0,057","0,165","0,028"
308,"0,339","-0,668","-0,248","-0,021","-0,050","0,224","0,001","-0,131","-0,146","0,206","-0,018","-0,044","-0,027","0,746","0,200","0,048","-0,246","-0,035","0,056","0,122","0,028"
309,"0,404","-0,651","-0,246","0,024","-0,013","0,222","-0,014","-0,131","-0,141","0,186","-0,049","-0,045","-0,065","0,712","0,201","0,019","-0,177","-0,041","0,047","0,056","0,030"
310,"0,399","-0,619","-0,242","0,067","-0,003","0,217","-0,028","-0,136","-0,135","0,150","-0,071","-0,044","-0,086","0,647","0,201","-0,013","-0,115","-0,046","0,028","0,003","0,031"
311,"0,408","-0,650","-0,237","0,071","-0,009","0,211","-0,039","-0,136","-0,129","0,105","-0,072","-0,044","-0,067","0,634","0,199","-0,061","-0,076","-0,049","0,011","0,031","0,030"
312,"0,396","-0,651","-0,228","0,108","-0,006","0,202","-0,030","-0,122","-0,120","0,070","-0,052","-0,044","-0,085","0,636","0,193","-0,064","-0,077","-0,050","0,002","0,077","0,030"
313,"0,397","-0,647","-0,220","0,080","-0,021","0,196","-0,064","-0,110","-0,111","0,083","-0,021","-0,044","-0,063","0,609","0,184","-0,075","-0,082","-0,051","0,009","0,148","0,029"
314,"0,368","-0,689","-0,216","0,069","-0,026","0,191","-0,080","-0,122","-0,102","0,112","-0,004","-0,046","-0,120","0,608","0,175","-0,034","-0,065","-0,052","0,026","0,202","0,030"
315,"0,386","-0,733","-0,213","0,045","-0,029","0,190","-0,062","-0,118","-0,095","0,077","0,007","-0,047","-0,086","0,586","0,166","-0,056","-0,041","-0,050","-0,020","0,247","0,030"
316,"0,353","-0,770","-0,216","0,041","-0,045","0,195","-0,003","-0,134","-0,091","0,036","-0,002","-0,045","-0,068","0,545","0,158","-0,073","-0,008","-0,045","-0,033","0,257","0,027"
317,"0,306","-0,729","-0,219","0,010","-0,087","0,201","0,026","-0,178","-0,091","-0,007","0,002","-0,042","-0,067","0,563","0,155","-0,121","0,025","-0,041","-0,074","0,293","0,021"
318,"0,366","-0,702","-0,223","0,075","-0,107","0,207","-0,040","-0,202","-0,093","-0,038","-0,024","-0,037","-0,080","0,591","0,155","-0,183","0,071","-0,035","-0,075","0,280","0,014"
319,"0,369","-0,746","-0,228","0,077","-0,102","0,215","-0,046","-0,265","-0,098","-0,026","0,001","-0,036","-0,131","0,635","0,158","-0,158","0,076","-0,032","-0,036","0,323","0,010"
320,"0,367","-0,694","-0,232","0,096","-0,090","0,220","-0,041","-0,274","-0,106","-0,004","0,005","-0,034","-0,129","0,669","0,163","-0,100","0,061","-0,029","-0,019","0,289","0,007"
321,"0,402","-0,658","-0,233","0,077","-0,093","0,223","-0,043","-0,269","-0,117","0,015","0,012","-0,035","-0,123","0,678","0,170","-0,056","0,024","-0,027","-0,020","0,264","0,007"
322,"0,392","-0,638","-0,231","0,089","-0,087","0,220","-0,042","-0,208","-0,128","-0,007","0,046","-0,036","-0,167","0,633","0,178","-0,062","-0,044","-0,026","-0,054","0,264","0,010"
323,"0,441","-0,620","-0,229","0,099","-0,048","0,215","-0,045","-0,188","-0,136","-0,020","0,012","-0,037","-0,102","0,617","0,183","-0,110","-0,020","-0,025","-0,089","0,203","0,014"
324,"0,400","-0,641","-0,225","0,068","0,011","0,208","-0,094","-0,167","-0,140","-0,057","0,020","-0,038","-0,168","0,631","0,186","-0,163","-0,058","-0,025","-0,151","0,182","0,020"
325,"0,401","-0,636","-0,221","0,006","-0,012","0,200","-0,111","-0,162","-0,142","-0,074","-0,012","-0,039","-0,123","0,590","0,185","-0,208","-0,003","-0,025","-0,204","0,149","0,025"
326,"0,380","-0,568","-0,217","0,027","-0,040","0,190","-0,103","-0,172","-0,137","-0,111","-0,014","-0,038","-0,115","0,593","0,180","-0,263","0,031","-0,023","-0,208","0,139","0,029"
327,"0,440","-0,577","-0,213","0,052","-0,020","0,182","-0,095","-0,212","-0,130","-0,078","-0,019","-0,036","-0,056","0,585","0,171","-0,254","0,061","-0,021","-0,183","0,102","0,030"
328,"0,383","-0,571","-0,209","0,049","-0,026","0,176","-0,071","-0,180","-0,120","-0,052","-0,004","-0,036","-0,053","0,580","0,161","-0,241","0,010","-0,020","-0,133","0,100","0,032"
329,"0,360","-0,579","-0,204","0,041","-0,029","0,169","-0,094","-0,159","-0,110","-0,026","0,007","-0,035","-0,045","0,613","0,149","-0,213","-0,042","-0,018","-0,090","0,089","0,032"
330,"0,392","-0,562","-0,198","0,102","-0,029","0,164","-0,107","-0,165","-0,103","-0,019","-0,024","-0,035","-0,052","0,613","0,140","-0,236","-0,033","-0,016","-0,053","0,075","0,031"
331,"0,393","-0,552","-0,194","0,035","-0,061","0,163","-0,088","-0,156","-0,098","-0,045","0,001","-0,035","-0,060","0,663","0,134","-0,260","-0,095","-0,016","-0,114","0,115","0,030"
332,"0,391","-0,618","-0,192","0,011","-0,042","0,164","-0,083","-0,149","-0,095","-0,043","-0,033","-0,035","-0,030","0,720","0,131","-0,276","-0,092","-0,016","-0,144","0,095","0,027"
333,"0,384","-0,671","-0,191","0,003","-0,031","0,166","-0,055","-0,123","-0,098","-0,069","-0,051","-0,036","0,031","0,748","0,132","-0,306","-0,110","-0,017","-0,196","0,098","0,027"
334,"0,379","-0,663","-0,192","0,039","-0,085","0,169","-0,008","-0,082","-0,102","-0,099","-0,058","-0,037","0,083","0,710","0,136","-0,312","-0,126","-0,019","-0,215","0,122","0,026"
335,"0,371","-0,675","-0,191","-0,015","-0,112","0,170","-0,032","-0,020","-0,109","-0,130","-0,039","-0,037","0,038","0,689","0,143","-0,355","-0,178","-0,018","-0,265","0,161","0,026"
336,"0,347","-0,693","-0,191","0,012","-0,105","0,171","-0,019","0,009","-0,119","-0,158","-0,067","-0,038","0,032","0,697","0,148","-0,347","-0,155","-0,015","-0,274","0,159","0,025"
337,"0,339","-0,704","-0,188","0,005","-0,083","0,170","-0,047","0,000","-0,127","-0,161","-0,102","-0,039","0,016","0,706","0,151","-0,356","-0,088","-0,011","-0,310","0,123","0,025"
338,"0,328","-0,704","-0,185","0,020","-0,079","0,166","-0,056","-0,017","-0,130","-0,161","-0,069","-0,040","-0,009","0,729","0,150","-0,331","-0,096","-0,009","-0,295","0,186","0,028"
339,"0,352","-0,730","-0,184","-0,022","-0,066","0,166","-0,046","-0,033","-0,131","-0,166","-0,035","-0,042","-0,011","0,720","0,147","-0,358","-0,103","-0,010","-0,331","0,239","0,032"
340,"0,413","-0,701","-0,183","-0,012","-0,119","0,164","-0,020","-0,033","-0,127","-0,144","-0,013","-0,045","-0,018","0,722","0,141","-0,323","-0,156","-0,012","-0,325","0,294","0,036"
341,"0,412","-0,632","-0,184","-0,006","-0,190","0,162","-0,026","-0,099","-0,125","-0,117","-0,022","-0,048","-0,016","0,785","0,136","-0,310","-0,112","-0,012","-0,290","0,321","0,041"
342,"0,476","-0,613","-0,185","0,041","-0,225","0,160","-0,011","-0,087","-0,119","-0,090","-0,030","-0,049","0,048","0,798","0,131","-0,297","-0,132","-0,014","-0,249","0,343","0,045"
343,"0,520","-0,627","-0,183","0,089","-0,273","0,156","0,026","-0,141","-0,115","-0,111","-0,002","-0,051","0,043","0,797","0,126","-0,289","-0,138","-0,015","-0,252","0,402","0,049"
344,"0,451","-0,618","-0,181","0,074","-0,252","0,150","0,008","-0,193","-0,112","-0,136","-0,025","-0,052","0,049","0,809","0,122","-0,303","-0,082","-0,016","-0,258","0,347","0,053"
345,"0,453","-0,626","-0,175","0,008","-0,247","0,143","-0,011","-0,208","-0,110","-0,159","0,001","-0,053","0,051","0,796","0,120","-0,312","-0,077","-0,017","-0,313","0,376","0,056"
346,"0,513","-0,590","-0,170","0,042","-0,220","0,133","-0,009","-0,239","-0,109","-0,130","-0,002","-0,053","0,052","0,800","0,119","-0,252","-0,062","-0,017","-0,284","0,330","0,060"
347,"0,517","-0,589","-0,166","0,045","-0,166","0,126","-0,064","-0,271","-0,109","-0,107","0,020","-0,053","0,052","0,802","0,118","-0,258","-0,074","-0,017","-0,235","0,319","0,063"
348,"0,484","-0,557","-0,161","0,037","-0,129","0,118","-0,033","-0,248","-0,110","-0,100","0,051","-0,052","0,050","0,833","0,118","-0,250","-0,145","-0,015","-0,205","0,315","0,066"
349,"0,527","-0,564","-0,160","0,074","-0,067","0,113","-0,032","-0,243","-0,111","-0,139","0,053","-0,051","0,044","0,828","0,120","-0,262","-0,174","-0,014","-0,221","0,282","0,068"
350,"0,534","-0,584","-0,161","0,122","-0,028","0,112","0,014","-0,207","-0,111","-0,107","0,053","-0,049","0,113","0,826","0,120","-0,219","-0,208","-0,016","-0,176","0,242","0,068"
351,"0,524","-0,584","-0,162","0,108","-0,026","0,111","0,041","-0,154","-0,111","-0,103","0,020","-0,047","0,134","0,773","0,122","-0,216","-0,207","-0,018","-0,179","0,173","0,069"
352,"0,503","-0,611","-0,163","0,093","-0,002","0,111","0,039","-0,156","-0,112","-0,122","-0,009","-0,047","0,182","0,784","0,123","-0,266","-0,157","-0,020","-0,180","0,115","0,071"
353,"0,497","-0,608","-0,162","0,099","-0,005","0,111","0,029","-0,127","-0,110","-0,156","0,005","-0,048","0,162","0,805","0,124","-0,277","-0,188","-0,023","-0,213","0,096","0,071"
354,"0,520","-0,561","-0,162","0,096","-0,021","0,113","-0,026","-0,152","-0,108","-0,143","-0,026","-0,047","0,113","0,765","0,123","-0,288","-0,121","-0,026","-0,234","0,066","0,069"
355,"0,558","-0,564","-0,162","0,091","-0,068","0,114","-0,032","-0,161","-0,105","-0,118","-0,045","-0,046","0,062","0,727","0,123","-0,252","-0,062","-0,027","-0,238","0,069","0,066"
356,"0,491","-0,577","-0,160","0,043","-0,036","0,114","-0,057","-0,170","-0,099","-0,097","-0,067","-0,045","0,008","0,695","0,120","-0,237","0,001","-0,029","-0,230","0,016","0,063"
357,"0,548","-0,571","-0,156","0,078","-0,092","0,114","-0,100","-0,189","-0,093","-0,095","-0,101","-0,043","0,002","0,703","0,117","-0,249","0,071","-0,030","-0,221","0,016","0,058"
358,"0,544","-0,566","-0,153","0,117","-0,080","0,113","-0,071","-0,226","-0,085","-0,066","-0,115","-0,042","0,003","0,695","0,113","-0,227","0,121","-0,032","-0,179","-0,032","0,053"
359,"0,550","-0,567","-0,148","0,123","-0,015","0,113","-0,136","-0,237","-0,078","-0,045","-0,090","-0,041","-0,059","0,689","0,110","-0,241","0,099","-0,032","-0,139","-0,038","0,048"
360,"0,512","-0,598","-0,146","0,110","0,056","0,114","-0,140","-0,213","-0,072","-0,017","-0,085","-0,041","-0,051","0,694","0,104","-0,245","0,094","-0,034","-0,122","-0,069","0,045"
361,"0,500","-0,571","-0,142","0,047","0,045","0,115","-0,145","-0,226","-0,066","0,006","-0,095","-0,042","-0,056","0,670","0,099","-0,193","0,120","-0,036","-0,127","-0,066","0,041"
362,"0,473","-0,567","-0,139","0,064","0,037","0,116","-0,138","-0,250","-0,063","-0,035","-0,098","-0,044","0,012","0,682","0,096","-0,259","0,140","-0,038","-0,142","-0,092","0,036"
363,"0,491","-0,508","-0,134","0,046","0,035","0,117","-0,108","-0,248","-0,061","-0,012","-0,118","-0,044","0,036","0,744","0,094","-0,219","0,127","-0,041","-0,131","-0,140","0,030"
364,"0,427","-0,484","-0,127","0,032","0,051","0,119","-0,078","-0,200","-0,060","0,017","-0,102","-0,043","0,045","0,752","0,094","-0,192","0,078","-0,041","-0,086","-0,151","0,019"
365,"0,405","-0,548","-0,118","0,045","0,110","0,120","-0,035","-0,166","-0,061","-0,011","-0,080","-0,041","0,045","0,751","0,096","-0,209","0,027","-0,040","-0,092","-0,152","0,007"
366,"0,371","-0,504","-0,110","0,076","0,050","0,122","-0,002","-0,156","-0,063","-0,041","-0,060","-0,039","0,084","0,735","0,099","-0,233","-0,022","-0,041","-0,092","-0,103","-0,005"
367,"0,436","-0,504","-0,105","0,105","0,008","0,125","-0,064","-0,197","-0,065","-0,066","-0,034","-0,037","0,082","0,732","0,101","-0,288","-0,025","-0,039","-0,123","-0,035","-0,016"
368,"0,441","-0,511","-0,099","0,061","0,007","0,128","-0,041","-0,228","-0,068","-0,053","-0,002","-0,036","0,151","0,733","0,104","-0,286","-0,020","-0,038","-0,132","0,029","-0,027"
369,"0,417","-0,504","-0,097","0,030","0,000","0,134","-0,047","-0,269","-0,069","-0,084","-0,012","-0,034","0,084","0,749","0,107","-0,291","0,016","-0,038","-0,173","0,059","-0,037"
370,"0,419","-0,507","-0,096","0,032","-0,002","0,141","-0,100","-0,230","-0,070","-0,109","-0,014","-0,033","0,032","0,767","0,108","-0,333","-0,010","-0,038","-0,200","0,100","-0,047"
371,"0,440","-0,573","-0,097","0,024","0,005","0,150","-0,050","-0,183","-0,068","-0,129","-0,030","-0,031","0,020","0,718","0,110","-0,320","-0,008","-0,040","-0,245","0,114","-0,054"
372,"0,402","-0,621","-0,101","0,033","0,009","0,159","0,016","-0,198","-0,063","-0,157","-0,039","-0,031","0,028","0,696","0,109","-0,315","0,013","-0,044","-0,262","0,143","-0,060"
373,"0,380","-0,608","-0,104","0,063","-0,051","0,168","0,078","-0,201","-0,056","-0,146","-0,070","-0,031","0,060","0,745","0,106","-0,272","0,032","-0,049","-0,230","0,145","-0,066"
374,"0,334","-0,646","-0,104","0,058","-0,062","0,172","0,066","-0,218","-0,050","-0,182","-0,086","-0,031","-0,004","0,737","0,103","-0,288","0,076","-0,052","-0,235","0,150","-0,071"
375,"0,269","-0,623","-0,102","0,048","-0,090","0,173","0,038","-0,161","-0,041","-0,225","-0,090","-0,031","0,005","0,707","0,096","-0,332","0,048","-0,054","-0,254","0,174","-0,076"
376,"0,293","-0,630","-0,095","0,053","-0,093","0,172","0,004","-0,175","-0,032","-0,252","-0,119","-0,033","0,002","0,708","0,088","-0,364","0,114","-0,057","-0,278","0,183","-0,080"
377,"0,329","-0,685","-0,088","0,050","-0,094","0,167","0,010","-0,168","-0,023","-0,237","-0,089","-0,036","-0,016","0,643","0,079","-0,321","0,108","-0,059","-0,291","0,241","-0,081"
378,"0,320","-0,720","-0,082","0,004","-0,118","0,165","0,046","-0,224","-0,017","-0,250","-0,055","-0,039","-0,019","0,693","0,071","-0,318","0,105","-0,059","-0,317","0,313","-0,082"
379,"0,342","-0,729","-0,077","-0,012","-0,121","0,165","0,057","-0,244","-0,015","-0,266","-0,020","-0,040","-0,079","0,721","0,067","-0,300","0,068","-0,058","-0,348","0,384","-0,085"
