Index,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z
17,"61,680","13,198","-3,946","-15,094","0,425","0,644","-17,394","-8,634","0,404","19,454","1,268","-0,644","63,939","23,580","-14,044","-6,174","5,102","0,620","-0,639","5,109","0,888"
18,"62,017","13,209","-3,846","-14,798","0,450","0,655","-17,428","-8,699","0,430","19,220","1,034","-0,576","64,351","23,467","-13,951","-6,735","5,240","0,653","-0,757","4,583","0,643"
19,"62,421","13,240","-3,724","-14,494","0,523","0,682","-17,342","-9,005","0,398","19,473","1,229","-0,656","64,438","23,479","-14,008","-6,726","5,257","0,647","-0,443","4,489","0,504"
20,"61,886","13,062","-3,336","-15,009","0,648","0,764","-17,280","-9,211","0,369","19,402","0,918","-0,554","64,603","23,593","-14,204","-7,089","5,722","0,853","-0,804","4,332","0,322"
21,"61,955","13,138","-3,279","-14,914","0,625","0,801","-17,489","-9,257","0,382","19,199","0,672","-0,473","64,537","23,587","-14,181","-7,318","6,261","1,103","-1,057","4,434","0,218"
22,"62,110","13,161","-3,113","-14,859","0,627","0,835","-17,387","-9,143","0,380","19,416","0,431","-0,398","64,519","23,554","-14,099","-6,887","6,680","1,293","-0,814","4,547","0,121"
23,"61,932","13,343","-3,255","-15,272","0,361","0,861","-17,476","-9,189","0,385","19,108","0,526","-0,445","64,259","23,253","-13,594","-7,035","6,850","1,347","-1,221","4,971","0,167"
24,"62,481","13,442","-3,176","-15,045","0,147","0,831","-17,868","-8,735","0,506","19,430","0,618","-0,494","63,737","23,311","-13,649","-6,753","6,459","1,124","-1,018","5,385","0,240"
25,"62,609","13,459","-3,067","-14,985","0,170","0,831","-17,411","-8,927","0,430","19,121","0,544","-0,486","63,975","23,260","-13,588","-6,778","6,449","1,084","-1,501","5,056","0,079"
26,"62,257","13,619","-3,301","-15,067","0,198","0,841","-17,549","-8,854","0,463","19,408","0,721","-0,567","63,665","23,224","-13,524","-6,375","5,994","0,836","-1,163","4,923","0,001"
27,"62,443","13,763","-3,455","-15,020","0,120","0,844","-17,440","-8,919","0,441","19,665","0,935","-0,663","63,974","23,310","-13,691","-5,920","5,548","0,607","-1,218","5,269","0,113"
28,"62,370","13,406","-2,850","-14,865","0,191","0,859","-17,409","-8,844","0,451","19,504","1,218","-0,788","64,464","23,513","-14,063","-6,348","5,109","0,361","-1,195","5,800","0,301"
29,"61,780","13,326","-2,775","-15,343","0,489","0,934","-17,723","-8,221","0,578","19,396","0,913","-0,704","63,963","23,398","-13,867","-6,578","5,106","0,336","-1,436","5,208","0,080"
30,"61,817","13,305","-2,716","-15,346","0,508","0,948","-17,739","-8,243","0,580","19,417","0,923","-0,732","64,015","23,371","-13,863","-6,599","5,109","0,322","-1,447","5,232","0,095"
31,"61,816","13,298","-2,688","-15,343","0,503","0,960","-17,730","-8,279","0,581","19,407","0,955","-0,767","64,060","23,309","-13,801","-6,629","5,101","0,302","-1,432","5,267","0,113"
32,"61,827","13,294","-2,672","-15,341","0,477","0,970","-17,793","-8,292","0,591","19,426","0,947","-0,785","64,040","23,254","-13,734","-6,647","5,128","0,301","-1,451","5,270","0,114"
33,"61,836","13,306","-2,673","-15,328","0,488","0,981","-17,801","-8,308","0,596","19,442","0,925","-0,796","64,078","23,222","-13,727","-6,677","5,156","0,309","-1,459","5,234","0,095"
34,"61,866","13,347","-2,716","-15,325","0,424","0,977","-17,819","-8,322","0,603","19,427","0,898","-0,804","64,117","23,210","-13,756","-6,742","5,180","0,312","-1,490","5,238","0,090"
35,"61,880","13,388","-2,799","-15,263","0,408","0,993","-17,812","-8,327","0,607","19,463","0,903","-0,827","64,181","23,217","-13,831","-6,736","5,189","0,310","-1,417","5,234","0,082"
36,"61,914","13,504","-2,999","-15,235","0,392","1,004","-17,835","-8,307","0,622","19,497","0,908","-0,854","64,180","23,205","-13,858","-6,728","5,198","0,305","-1,358","5,216","0,074"
37,"61,930","13,592","-3,147","-15,226","0,396","1,021","-17,831","-8,290","0,631","19,481","0,940","-0,891","64,204","23,181","-13,867","-6,756","5,184","0,293","-1,350","5,221","0,074"
38,"61,918","13,623","-3,214","-15,210","0,407","1,055","-17,851","-8,282","0,635","19,453","0,944","-0,920","64,171","23,127","-13,841","-6,796","5,199","0,301","-1,338","5,218","0,063"
39,"61,902","13,648","-3,292","-15,147","0,433","1,107","-17,842","-8,279","0,637","19,469","0,981","-0,963","64,182","23,074","-13,815","-6,786","5,184","0,295","-1,283","5,270","0,066"
40,"61,914","13,683","-3,376","-15,134","0,432","1,158","-17,830","-8,280","0,636","19,508","0,987","-0,995","64,200","23,055","-13,850","-6,751","5,202","0,304","-1,227","5,310","0,061"
41,"-0,255","-1,158","-0,003","0,832","-0,533","-0,008","0,098","0,267","-0,001","0,169","0,164","1,055","-0,309","0,540","-0,001","0,535","-0,113","0,001","1,132","1,405","-0,013"
42,"-0,239","-0,506","-0,004","0,350","-0,529","-0,006","0,120","0,268","0,001","0,169","0,134","1,055","0,273","0,060","0,001","-0,026","-0,083","0,000","0,085","1,376","0,001"
43,"-0,242","2,094","0,011","0,350","-0,530","-0,006","0,231","-0,269","-0,001","0,177","0,136","1,055","0,410","0,124","-0,001","-0,044","-0,085","0,000","0,093","1,378","0,001"
44,"-0,117","1,966","0,002","-0,024","-0,638","0,000","0,093","-0,519","-0,002","0,177","0,139","1,055","0,272","0,159","0,000","-0,045","0,162","0,000","0,144","1,176","0,000"
45,"-0,027","1,996","0,002","0,068","-0,639","-0,001","-0,012","-0,281","-0,001","0,185","0,136","1,055","0,325","0,159","-0,001","-0,194","-0,072","0,000","0,153","1,173","0,000"
46,"0,283","0,935","-0,001","0,077","-0,479","-0,001","-0,065","-0,113","0,000","0,184","0,135","1,055","0,273","0,130","0,000","-0,195","-0,071","0,000","0,160","0,993","0,000"
47,"0,389","0,935","0,002","0,395","-0,484","-0,005","-0,114","-0,101","0,000","0,184","0,135","1,055","0,273","0,130","0,000","-0,245","-0,083","-0,001","0,151","0,998","0,000"
48,"0,609","0,219","0,001","0,395","-0,341","-0,004","-0,114","0,150","0,000","0,177","0,139","1,055","0,308","-0,131","0,001","-0,251","-0,076","-0,001","0,144","0,782","0,000"
49,"0,393","0,219","0,001","0,347","-0,343","-0,003","-0,123","-0,101","0,000","0,177","0,139","1,055","0,361","-0,006","0,000","-0,313","-0,087","-0,001","0,092","0,783","0,000"
50,"0,393","0,321","0,000","0,346","-0,259","-0,002","-0,123","-0,101","0,000","0,168","0,163","1,055","0,361","0,131","0,000","-0,322","-0,112","-0,001","0,083","0,336","0,000"
51,"1,020","0,438","0,108","0,339","-0,261","-0,041","-0,195","-0,178","-0,013","0,524","0,133","1,042","0,798","0,696","-0,023","-0,225","-0,290","0,002","0,084","0,326","-0,048"
52,"1,340","0,546","0,214","0,316","-0,249","-0,085","-0,211","-0,207","-0,039","0,234","0,288","1,030","1,223","0,505","-0,014","-0,843","-0,554","-0,001","-0,541","0,607","-0,080"
53,"1,663","-0,089","0,306","0,319","-0,304","-0,121","-0,103","-0,115","-0,057","0,555","0,131","1,025","0,874","-0,087","0,003","-0,271","-0,167","0,005","-0,496","0,676","-0,109"
54,"2,296","-0,492","0,381","0,309","-0,375","-0,147","0,107","-0,031","-0,062","0,902","0,044","1,024","1,198","-0,552","0,013","0,279","0,189","0,003","-0,463","0,762","-0,126"
55,"2,139","-0,791","0,429","-0,334","-0,697","-0,177","0,037","-0,090","-0,062","0,774","-0,268","1,028","0,730","-0,438","0,014","0,375","0,739","0,002","-0,883","0,674","-0,129"
56,"2,155","-0,908","0,453","0,086","-0,754","-0,210","-0,068","-0,156","-0,058","0,461","-0,174","1,029","0,316","-0,389","0,008","0,214","0,944","0,004","-0,955","0,554","-0,114"
57,"1,548","-0,573","0,469","-0,130","-0,655","-0,256","-0,448","-0,220","-0,055","0,771","-0,367","1,032","0,212","-0,435","0,003","0,284","0,892","0,014","-0,575","0,028","-0,090"
58,"1,485","-0,552","0,479","0,086","-0,749","-0,302","-0,422","-0,202","-0,063","0,842","-0,715","1,037","0,372","-0,522","-0,002","0,172","0,954","0,033","-0,296","-0,575","-0,065"
59,"0,888","-0,134","0,511","0,050","-0,756","-0,352","-0,368","-0,177","-0,078","0,667","-1,001","1,039","0,456","0,070","-0,012","-0,140","0,933","0,060","-0,244","-1,099","-0,043"
60,"0,688","0,405","0,556","-0,025","-0,708","-0,411","-0,465","-0,208","-0,100","0,472","-0,749","1,034","0,827","0,417","-0,015","-0,445","0,366","0,076","-0,178","-1,064","-0,022"
61,"0,327","0,497","0,607","0,033","-0,341","-0,455","0,146","-0,011","-0,113","0,733","-1,007","1,031","0,838","0,482","-0,011","0,092","0,434","0,080","0,396","-1,437","-0,003"
62,"0,289","-0,114","0,639","0,203","-0,106","-0,475","0,332","-0,037","-0,126","0,756","-0,666","1,017","1,079","-0,193","-0,006","0,171","0,435","0,080","0,747","-1,011","0,010"
63,"-0,129","0,000","0,671","0,257","0,053","-0,485","-0,009","-0,114","-0,131","1,000","-0,399","1,000","0,669","-0,175","-0,006","0,336","0,502","0,075","1,319","-0,670","0,013"
64,"-0,649","0,239","0,699","-0,256","-0,150","-0,492","-0,183","-0,120","-0,127","0,739","-0,206","0,981","0,529","-0,190","-0,016","0,040","0,641","0,071","0,900","-0,171","0,006"
65,"-0,991","-0,318","0,723","-0,262","-0,126","-0,493","-0,267","0,378","-0,120","0,979","0,067","0,958","0,470","-0,704","-0,027","0,490","0,092","0,061","1,393","0,326","0,001"
66,"-0,415","-0,327","0,741","-0,052","-0,276","-0,491","-0,167","-0,128","-0,115","0,735","0,290","0,936","0,346","-0,768","-0,040","0,528","0,072","0,058","1,095","0,887","-0,003"
67,"-0,232","0,337","0,751","0,227","-0,402","-0,484","0,264","-0,401","-0,117","0,666","0,625","0,915","0,612","-0,164","-0,056","0,818","-0,320","0,062","1,305","1,004","-0,004"
68,"-0,109","0,311","0,758","0,357","-1,039","-0,472","0,023","-0,222","-0,127","0,351","0,596","0,900","0,395","-0,343","-0,064","0,583","-0,626","0,063","0,960","1,319","0,000"
69,"-0,296","0,430","0,773","0,327","-1,053","-0,463","0,332","-0,109","-0,128","0,347","0,252","0,891","0,747","-0,444","-0,060","0,635","-0,621","0,057","0,818","0,660","0,008"
70,"-0,429","1,128","0,814","0,294","-1,049","-0,474","0,544","-0,102","-0,126","0,322","0,585","0,882","0,510","-0,090","-0,053","0,724","-1,288","0,049","0,854","0,650","0,008"
71,"-0,476","1,118","0,883","0,245","-1,007","-0,504","0,521","-0,092","-0,119","0,350","0,545","0,880","0,501","-0,072","-0,046","0,745","-1,226","0,031","0,859","0,594","-0,002"
72,"-0,498","1,028","0,949","0,210","-0,988","-0,523","0,489","-0,083","-0,102","0,367","0,508","0,882","0,478","-0,065","-0,038","0,754","-1,166","0,008","0,851","0,573","-0,028"
73,"-0,553","0,954","0,995","0,188","-0,974","-0,524","0,484","-0,072","-0,083","0,376","0,473","0,888","0,457","-0,074","-0,026","0,765","-1,107","-0,010","0,842","0,560","-0,062"
74,"-0,557","0,954","1,027","0,161","-0,961","-0,521","0,475","-0,066","-0,064","0,379","0,442","0,896","0,426","-0,077","-0,025","0,770","-1,048","-0,020","0,819","0,545","-0,085"
75,"-0,556","0,877","1,042","0,131","-0,949","-0,518","0,459","-0,059","-0,048","0,375","0,414","0,903","0,398","-0,073","-0,030","0,761","-0,995","-0,023","0,785","0,533","-0,093"
76,"-0,586","0,810","1,036","0,105","-0,923","-0,504","0,452","-0,059","-0,041","0,357","0,398","0,909","0,411","-0,063","-0,032","0,728","-0,954","-0,021","0,734","0,513","-0,086"
77,"-0,602","0,836","1,025","0,093","-0,940","-0,495","0,468","-0,091","-0,043","0,337","0,383","0,909","0,448","-0,029","-0,027","0,704","-0,910","-0,020","0,687","0,525","-0,068"
78,"-0,622","0,818","1,019","0,038","-0,938","-0,493","0,478","-0,099","-0,053","0,325","0,361","0,906","0,473","-0,012","-0,013","0,687","-0,860","-0,028","0,656","0,535","-0,042"
79,"-0,654","0,750","1,012","0,005","-0,941","-0,498","0,467","-0,093","-0,068","0,306","0,343","0,901","0,457","-0,014","0,010","0,674","-0,818","-0,038","0,653","0,544","-0,011"
80,"-0,713","0,682","1,006","-0,013","-0,914","-0,512","0,432","-0,090","-0,079","0,285","0,326","0,894","0,406","-0,019","0,028","0,649","-0,776","-0,050","0,659","0,528","0,026"
81,"-0,797","0,650","1,002","-0,021","-0,886","-0,530","0,409","-0,091","-0,086","0,282","0,299","0,887","0,344","-0,049","0,036","0,647","-0,720","-0,060","0,686","0,499","0,064"
82,"-0,828","0,623","0,988","0,007","-0,845","-0,544","0,395","-0,092","-0,086","0,265","0,276","0,879","0,309","-0,107","0,036","0,639","-0,670","-0,065","0,705","0,473","0,101"
83,"-0,858","0,685","0,973","0,009","-0,813","-0,556","0,408","-0,090","-0,087","0,244","0,250","0,874","0,298","-0,085","0,025","0,636","-0,617","-0,064","0,717","0,439","0,134"
84,"-0,877","0,722","0,946","0,005","-0,786","-0,552","0,397","-0,133","-0,098","0,210","0,231","0,871","0,272","-0,015","0,019","0,628","-0,576","-0,057","0,716","0,410","0,161"
85,"-0,927","0,703","0,916","0,011","-0,747","-0,534","0,428","-0,168","-0,119","0,175","0,206","0,873","0,293","0,035","0,027","0,632","-0,559","-0,040","0,717","0,377","0,173"
86,"-0,978","0,754","0,883","0,022","-0,706","-0,512","0,425","-0,137","-0,144","0,138","0,183","0,879","0,266","-0,003","0,043","0,624","-0,560","-0,025","0,713","0,340","0,177"
87,"-0,932","0,793","0,852","0,090","-0,671","-0,494","0,431","-0,123","-0,155","0,096","0,172","0,888","0,241","0,019","0,055","0,614","-0,546","-0,019","0,706","0,326","0,176"
88,"-0,901","0,746","0,828","0,084","-0,659","-0,483","0,431","-0,117","-0,148","0,101","0,136","0,898","0,244","0,028","0,060","0,633","-0,491","-0,024","0,691","0,322","0,178"
89,"-0,936","0,703","0,802","0,105","-0,637","-0,477","0,437","-0,111","-0,130","0,057","0,126","0,908","0,195","-0,011","0,064","0,608","-0,464","-0,035","0,684","0,324","0,187"
90,"-0,946","0,678","0,764","0,144","-0,631","-0,466","0,438","-0,116","-0,109","0,009","0,126","0,915","0,215","-0,044","0,059","0,564","-0,439","-0,048","0,661","0,360","0,199"
91,"-0,897","0,729","0,722","0,168","-0,632","-0,459","0,440","-0,130","-0,095","-0,040","0,143","0,920","0,208","-0,019","0,051","0,517","-0,424","-0,054","0,607","0,417","0,214"
92,"-0,870","0,768","0,688","0,198","-0,626","-0,461","0,407","-0,135","-0,094","-0,082","0,174","0,924","0,211","0,000","0,053","0,452","-0,435","-0,059","0,595","0,483","0,234"
93,"-0,850","0,787","0,658","0,235","-0,608","-0,469","0,423","-0,153","-0,093","-0,130","0,201","0,929","0,282","0,031","0,065","0,372","-0,463","-0,071","0,587","0,531","0,254"
94,"-0,843","0,792","0,633","0,219","-0,553","-0,480","0,433","-0,173","-0,092","-0,122","0,211","0,935","0,308","0,058","0,083","0,346","-0,473","-0,086","0,582","0,524","0,277"
95,"-0,777","0,743","0,597","0,253","-0,516","-0,483","0,456","-0,196","-0,095","-0,159","0,178","0,944","0,351","0,033","0,105","0,279","-0,433","-0,098","0,528","0,479","0,295"
96,"-0,739","0,699","0,562","0,285","-0,488","-0,474","0,439","-0,174","-0,093","-0,162","0,149","0,958","0,359","-0,008","0,118","0,247","-0,402","-0,103","0,503","0,444","0,299"
97,"-0,655","0,732","0,534","0,312","-0,492","-0,465","0,459","-0,190","-0,090","-0,176","0,111","0,976","0,402","0,095","0,099","0,203","-0,365","-0,092","0,460","0,410","0,292"
98,"-0,560","0,719","0,513","0,336","-0,472","-0,457","0,462","-0,231","-0,091","-0,186","0,073","0,998","0,451","0,174","0,094","0,164","-0,331","-0,069","0,417","0,369","0,281"
99,"-0,522","0,662","0,488","0,351","-0,466","-0,450","0,465","-0,245","-0,093","-0,177","0,048","1,021","0,437","0,270","0,094","0,151","-0,335","-0,046","0,387","0,350","0,272"
100,"-0,434","0,668","0,460","0,364","-0,451","-0,450","0,479","-0,210","-0,097","-0,165","0,024","1,043","0,437","0,308","0,104","0,135","-0,340","-0,032","0,361","0,330","0,273"
101,"-0,384","0,609","0,425","0,377","-0,443","-0,449","0,494","-0,206","-0,096","-0,147","0,011","1,062","0,447","0,334","0,114","0,130","-0,316","-0,030","0,343","0,329","0,284"
102,"-0,341","0,567","0,376","0,388","-0,425","-0,442","0,470","-0,198","-0,088","-0,160","-0,029","1,077","0,424","0,349","0,133","0,098","-0,263","-0,039","0,295","0,291","0,305"
103,"-0,297","0,557","0,319","0,408","-0,400","-0,433","0,501","-0,189","-0,075","-0,138","-0,024","1,089","0,402","0,348","0,137","0,142","-0,250","-0,049","0,290","0,285","0,332"
104,"-0,247","0,604","0,252","0,417","-0,382","-0,413","0,493","-0,184","-0,056","-0,122","-0,047","1,100","0,427","0,346","0,141","0,144","-0,209","-0,060","0,276","0,271","0,359"
105,"-0,235","0,651","0,184","0,363","-0,364","-0,394","0,484","-0,194","-0,036","-0,106","-0,072","1,112","0,410","0,352","0,141","0,158","-0,156","-0,073","0,264","0,241","0,386"
106,"-0,172","0,690","0,129","0,374","-0,353","-0,381","0,512","-0,214","-0,019","-0,119","-0,110","1,126","0,472","0,362","0,146","0,128","-0,098","-0,082","0,218","0,205","0,410"
107,"-0,094","0,670","0,070","0,381","-0,319","-0,371","0,535","-0,264","-0,012","-0,111","-0,140","1,138","0,518","0,328","0,158","0,118","-0,045","-0,089","0,195","0,173","0,434"
108,"-0,044","0,668","0,029","0,390","-0,296","-0,369","0,561","-0,285","-0,008","-0,128","-0,181","1,154","0,553","0,273","0,174","0,084","0,014","-0,091","0,145","0,136","0,454"
109,"0,006","0,691","-0,003","0,402","-0,306","-0,375","0,570","-0,274","-0,008","-0,148","-0,222","1,171","0,619","0,221","0,185","0,041","0,061","-0,088","0,096","0,117","0,470"
110,"0,048","0,623","-0,036","0,402","-0,292","-0,385","0,564","-0,241","-0,006","-0,190","-0,234","1,190","0,656","0,214","0,196","-0,024","0,063","-0,080","0,019","0,119","0,489"
111,"0,067","0,575","-0,086","0,400","-0,240","-0,387","0,580","-0,253","-0,006","-0,199","-0,208","1,209","0,651","0,225","0,203","-0,042","0,011","-0,069","-0,015","0,132","0,512"
112,"0,118","0,631","-0,151","0,421","-0,189","-0,378","0,604","-0,243","-0,002","-0,217","-0,184","1,226","0,704","0,197","0,205","-0,079","-0,032","-0,058","-0,038","0,132","0,537"
113,"0,161","0,702","-0,212","0,457","-0,178","-0,370","0,614","-0,262","0,009","-0,214","-0,222","1,245","0,735","0,189","0,205","-0,104","0,001","-0,053","-0,020","0,071","0,561"
114,"0,193","0,748","-0,261","0,471","-0,178","-0,366","0,632","-0,268","0,019","-0,253","-0,210","1,263","0,759","0,209","0,209","-0,152","0,011","-0,051","-0,042","0,062","0,582"
115,"0,153","0,778","-0,291","0,451","-0,177","-0,376","0,684","-0,215","0,026","-0,230","-0,210","1,283","0,800","0,205","0,219","-0,094","-0,020","-0,046","-0,029","0,041","0,600"
116,"0,177","0,750","-0,310","0,528","-0,164","-0,392","0,692","-0,213","0,036","-0,235","-0,255","1,302","0,846","0,146","0,231","-0,109","0,045","-0,049","0,004","-0,012","0,613"
117,"0,153","0,719","-0,334","0,536","-0,161","-0,397","0,713","-0,224","0,051","-0,212","-0,243","1,319","0,861","0,112","0,249","-0,103","0,041","-0,062","0,033","0,043","0,619"
118,"0,168","0,729","-0,367","0,521","-0,113","-0,388","0,716","-0,262","0,061","-0,247","-0,268","1,335","0,856","0,131","0,266","-0,153","0,057","-0,076","-0,030","0,017","0,621"
119,"0,185","0,787","-0,401","0,523","-0,175","-0,370","0,735","-0,274","0,063","-0,253","-0,315","1,350","0,832","0,170","0,287","-0,147","0,067","-0,089","-0,050","0,010","0,620"
120,"0,213","0,774","-0,431","0,532","-0,180","-0,347","0,759","-0,300","0,066","-0,237","-0,357","1,367","0,852","0,169","0,310","-0,145","0,110","-0,098","-0,061","-0,004","0,617"
121,"0,223","0,715","-0,454","0,541","-0,175","-0,336","0,772","-0,343","0,070","-0,260","-0,390","1,384","0,910","0,229","0,327","-0,184","0,142","-0,104","-0,069","0,003","0,620"
122,"0,220","0,629","-0,487","0,592","-0,182","-0,323","0,795","-0,349","0,077","-0,233","-0,376","1,405","0,903","0,264","0,343","-0,167","0,104","-0,108","-0,020","0,057","0,627"
123,"0,190","0,611","-0,533","0,602","-0,130","-0,315","0,788","-0,387","0,085","-0,246","-0,352","1,428","0,880","0,328","0,369","-0,198","0,071","-0,113","0,005","0,068","0,645"
124,"0,113","0,595","-0,584","0,610","-0,143","-0,304","0,771","-0,375","0,096","-0,266","-0,331","1,456","0,867","0,341","0,389","-0,236","0,058","-0,117","0,029","0,110","0,661"
125,"0,089","0,513","-0,635","0,628","-0,124","-0,290","0,773","-0,376","0,109","-0,291","-0,314","1,483","0,875","0,346","0,406","-0,258","0,065","-0,120","0,048","0,147","0,677"
126,"0,109","0,560","-0,689","0,667","-0,168","-0,278","0,767","-0,382","0,119","-0,325","-0,337","1,509","0,857","0,347","0,427","-0,282","0,113","-0,119","0,056","0,151","0,691"
127,"0,094","0,549","-0,730","0,686","-0,166","-0,269","0,783","-0,383","0,126","-0,328","-0,308","1,536","0,880","0,338","0,439","-0,261","0,108","-0,110","0,098","0,206","0,702"
128,"0,115","0,444","-0,772","0,735","-0,135","-0,256","0,791","-0,386","0,124","-0,358","-0,340","1,562","0,865","0,350","0,457","-0,248","0,140","-0,094","0,112","0,196","0,708"
129,"0,108","0,373","-0,815","0,755","-0,132","-0,239","0,836","-0,349","0,124","-0,368","-0,375","1,588","0,909","0,323","0,471","-0,218","0,159","-0,083","0,106","0,206","0,714"
130,"0,184","0,340","-0,856","0,788","-0,137","-0,224","0,830","-0,336","0,123","-0,405","-0,407","1,613","0,855","0,334","0,496","-0,226","0,159","-0,076","0,062","0,214","0,717"
131,"0,231","0,311","-0,889","0,807","-0,137","-0,214","0,832","-0,338","0,121","-0,453","-0,426","1,638","0,847","0,311","0,518","-0,247","0,140","-0,070","-0,009","0,211","0,720"
132,"0,301","0,284","-0,915","0,816","-0,150","-0,211","0,906","-0,348","0,122","-0,486","-0,457","1,662","0,860","0,318","0,547","-0,236","0,152","-0,071","-0,067","0,183","0,723"
133,"0,352","0,194","-0,935","0,825","-0,148","-0,219","0,853","-0,344","0,122","-0,459","-0,464","1,687","0,851","0,279","0,579","-0,229","0,138","-0,075","-0,069","0,184","0,728"
134,"0,369","0,141","-0,949","0,833","-0,156","-0,226","0,894","-0,315","0,129","-0,494","-0,455","1,713","0,916","0,241","0,606","-0,255","0,086","-0,081","-0,133","0,201","0,728"
135,"0,444","0,160","-0,954","0,835","-0,168","-0,243","0,869","-0,271","0,137","-0,466","-0,461","1,739","0,890","0,182","0,631","-0,221","0,050","-0,086","-0,135","0,196","0,723"
136,"0,470","0,067","-0,954","0,835","-0,120","-0,259","0,869","-0,279","0,158","-0,500","-0,451","1,766","0,927","0,165","0,642","-0,282","0,019","-0,093","-0,196","0,196","0,716"
137,"0,476","0,039","-0,956","0,834","-0,114","-0,267","0,902","-0,298","0,174","-0,539","-0,469","1,793","0,909","0,218","0,653","-0,289","0,010","-0,095","-0,270","0,179","0,701"
