Index,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z
41,"-0,001","0,006","0,944","0,003","0,004","1,002","0,010","-0,011","1,014","-0,002","0,002","1,007","0,001","-0,003","0,956","0,007","-0,013","1,062","0,000","0,003","1,028"
42,"-0,004","0,003","0,945","0,005","0,005","1,002","0,012","-0,009","1,005","0,007","-0,003","1,019","0,001","0,001","0,960","0,008","-0,017","1,058","-0,003","0,006","1,029"
43,"-0,001","0,005","0,944","0,001","0,003","1,002","0,008","-0,002","1,014","0,004","0,005","1,025","0,005","0,002","0,955","-0,001","-0,014","1,059","-0,004","0,004","1,029"
44,"-0,003","0,000","0,947","0,000","0,001","1,007","0,004","-0,007","1,017","0,004","0,004","1,031","-0,002","0,000","0,953","-0,006","-0,010","1,065","0,002","0,004","1,029"
45,"-0,002","-0,002","0,943","-0,003","0,005","1,006","-0,009","-0,005","1,009","0,004","0,003","1,035","-0,008","-0,004","0,957","-0,010","-0,008","1,062","0,004","0,003","1,030"
46,"-0,001","0,003","0,949","-0,001","0,009","1,001","0,000","0,001","1,012","0,008","0,001","1,036","0,002","0,009","0,953","-0,011","-0,005","1,065","0,007","0,008","1,025"
47,"-0,007","0,003","0,937","-0,009","0,003","1,002","-0,005","-0,002","1,012","0,001","-0,002","1,029","0,003","0,001","0,960","-0,012","0,000","1,067","0,005","0,011","1,033"
48,"0,004","0,001","0,943","-0,004","0,008","0,997","0,009","0,020","1,006","0,008","-0,007","1,021","-0,003","0,010","0,952","-0,006","0,006","1,071","0,016","0,011","1,027"
49,"0,002","0,002","0,941","0,004","0,010","1,001","0,005","0,011","1,010","0,007","-0,010","1,014","0,003","-0,002","0,953","0,009","0,001","1,076","0,026","0,013","1,016"
50,"0,000","0,002","0,945","0,007","0,001","1,000","0,007","0,006","1,015","0,010","-0,003","1,009","0,000","0,000","0,954","0,024","0,011","1,069","0,015","0,018","1,012"
51,"-0,006","0,002","0,938","0,008","0,008","1,001","0,001","0,007","1,012","0,014","0,001","1,004","-0,003","0,012","0,962","0,021","0,000","1,062","0,011","0,015","1,020"
52,"0,003","-0,006","0,938","0,016","0,002","0,998","0,007","-0,005","1,009","0,010","0,001","1,006","0,003","-0,001","0,949","0,010","-0,001","1,059","0,014","0,012","1,025"
53,"0,007","0,003","0,948","0,013","0,008","0,999","0,005","-0,002","1,011","0,003","0,005","1,004","0,001","-0,001","0,960","0,001","-0,006","1,066","0,002","0,006","1,030"
54,"-0,002","0,001","0,941","0,010","-0,004","1,005","0,009","-0,015","1,019","0,004","-0,005","1,011","-0,006","-0,005","0,949","0,003","-0,012","1,066","0,002","0,004","1,028"
55,"0,002","-0,001","0,944","0,021","-0,006","0,999","0,007","-0,001","1,010","0,002","-0,005","1,017","0,000","0,003","0,957","-0,003","-0,002","1,063","0,008","0,000","1,023"
56,"0,000","0,002","0,950","0,028","-0,015","1,005","0,005","0,002","1,014","-0,007","0,002","1,018","-0,002","0,000","0,958","-0,006","-0,007","1,070","0,020","0,000","1,005"
57,"0,007","0,004","0,937","0,013","-0,019","1,002","0,001","-0,003","1,014","-0,007","-0,001","1,016","0,006","0,007","0,959","-0,012","-0,001","1,066","0,018","-0,002","1,016"
58,"0,006","-0,004","0,944","0,000","-0,014","1,008","-0,002","0,014","1,000","-0,006","0,001","1,016","0,001","-0,003","0,955","-0,010","0,003","1,066","0,016","-0,007","1,023"
59,"0,004","-0,007","0,951","-0,013","-0,013","1,008","0,003","0,029","0,996","0,003","0,004","1,018","-0,005","-0,003","0,956","-0,003","0,016","1,071","0,009","-0,015","1,022"
60,"-0,006","-0,004","0,942","-0,020","-0,006","1,004","0,019","0,026","0,995","0,010","-0,004","1,017","0,001","0,012","0,966","0,001","0,026","1,071","-0,007","-0,005","1,012"
61,"-0,005","0,003","0,938","-0,004","0,012","0,998","0,009","0,009","1,005","0,021","-0,004","1,018","0,003","0,015","0,947","0,000","0,029","1,067","-0,023","0,003","1,024"
62,"-0,004","0,008","0,949","-0,004","0,005","1,004","-0,017","0,005","1,020","0,028","-0,001","1,013","-0,006","0,011","0,957","-0,012","0,018","1,066","-0,035","0,006","1,034"
63,"-0,008","-0,003","0,945","-0,004","0,007","1,005","-0,020","-0,014","1,024","0,035","0,006","1,015","-0,004","0,009","0,959","-0,015","0,005","1,064","-0,025","0,003","1,032"
64,"0,009","0,002","0,944","-0,012","0,008","1,007","-0,012","-0,020","1,018","0,030","0,005","1,021","-0,012","0,008","0,953","-0,018","-0,017","1,063","-0,011","0,017","1,031"
65,"-0,003","-0,002","0,940","-0,010","0,016","0,999","-0,003","-0,018","1,012","0,024","0,007","1,022","0,001","0,010","0,965","-0,018","-0,028","1,064","0,004","0,020","1,027"
66,"-0,008","-0,002","0,944","-0,007","0,014","0,999","0,016","-0,033","1,026","0,014","0,008","1,025","0,002","0,003","0,962","-0,001","-0,025","1,060","0,015","0,021","1,025"
67,"0,000","0,005","0,944","0,002","0,015","1,001","0,028","-0,016","1,021","0,000","0,002","1,027","-0,008","0,008","0,956","0,002","-0,028","1,062","0,019","0,028","1,020"
68,"0,002","0,005","0,942","0,004","0,011","1,001","0,024","-0,029","1,021","-0,009","-0,001","1,023","-0,007","0,000","0,956","0,012","-0,024","1,062","0,011","0,016","1,021"
69,"0,000","-0,008","0,941","0,006","0,002","0,999","0,025","-0,025","1,019","-0,011","0,000","1,017","-0,005","-0,001","0,959","0,022","-0,017","1,067","0,010","0,014","1,021"
70,"0,005","0,004","0,944","0,011","-0,001","1,001","0,023","-0,022","1,017","-0,013","0,008","1,017","0,001","0,001","0,959","0,022","-0,024","1,069","0,007","0,014","1,020"
71,"0,001","-0,001","0,935","0,007","0,002","0,999","0,020","-0,014","1,020","-0,012","0,002","1,014","-0,011","0,015","0,953","0,019","-0,019","1,071","0,000","0,009","1,023"
72,"0,007","0,004","0,940","0,006","-0,008","1,001","0,008","-0,036","1,023","-0,003","0,003","1,010","-0,013","0,002","0,955","0,015","-0,024","1,073","0,008","0,008","1,023"
73,"0,000","-0,003","0,941","0,005","0,003","1,003","0,002","-0,036","1,015","0,011","0,007","1,012","-0,011","0,013","0,966","0,015","-0,020","1,057","-0,001","0,012","1,025"
74,"0,001","0,000","0,946","0,006","-0,006","1,008","0,000","-0,029","1,015","0,016","0,006","1,016","-0,020","0,011","0,948","0,003","-0,023","1,054","0,001","0,008","1,027"
75,"0,008","-0,001","0,941","0,006","-0,001","1,002","0,004","-0,036","1,020","0,017","0,006","1,020","-0,011","0,009","0,955","-0,003","-0,026","1,054","0,002","0,007","1,024"
76,"0,005","0,003","0,942","0,004","-0,011","1,000","0,002","-0,030","1,016","0,018","0,004","1,017","-0,011","0,007","0,957","-0,004","-0,029","1,057","0,008","0,011","1,020"
77,"0,003","0,001","0,944","0,003","0,003","1,001","0,010","-0,029","1,011","0,022","0,004","1,012","-0,007","0,003","0,954","-0,006","-0,032","1,056","0,006","0,003","1,020"
78,"0,001","-0,006","0,940","0,001","-0,003","1,003","0,010","-0,024","1,010","0,022","0,007","1,010","-0,012","0,003","0,962","-0,004","-0,032","1,064","0,017","0,000","1,019"
79,"0,004","-0,001","0,942","0,005","-0,002","0,999","0,012","-0,020","1,016","0,019","-0,001","1,013","-0,008","0,005","0,960","0,000","-0,021","1,063","0,016","0,000","1,017"
80,"0,002","0,001","0,946","0,003","-0,008","0,999","0,008","-0,017","1,015","0,014","-0,001","1,012","-0,001","0,010","0,953","0,003","-0,018","1,067","0,018","-0,005","1,019"
81,"0,001","-0,005","0,942","0,007","-0,016","1,003","0,001","-0,021","1,020","0,018","0,002","1,015","-0,008","0,013","0,956","0,005","-0,008","1,068","0,017","-0,009","1,021"
82,"-0,001","0,003","0,945","0,007","-0,005","1,003","0,000","-0,003","1,014","0,015","0,007","1,024","-0,011","0,004","0,956","0,004","-0,004","1,070","0,019","0,000","1,019"
83,"-0,003","-0,002","0,939","0,002","-0,001","1,006","0,009","-0,014","1,016","0,013","0,007","1,023","-0,010","0,007","0,953","0,002","-0,001","1,070","0,004","0,003","1,025"
84,"0,007","-0,007","0,939","0,000","-0,007","1,003","0,010","-0,006","1,013","0,011","0,011","1,023","-0,002","0,005","0,957","0,000","-0,001","1,062","-0,004","0,001","1,029"
85,"0,006","-0,007","0,944","0,004","-0,001","0,998","0,013","-0,011","1,010","0,006","0,006","1,028","0,000","0,008","0,961","0,007","-0,002","1,063","-0,009","0,006","1,028"
86,"-0,004","-0,001","0,945","-0,004","-0,001","1,000","0,013","-0,021","1,019","0,002","0,005","1,028","-0,008","0,007","0,957","0,010","-0,004","1,061","-0,001","0,011","1,021"
87,"-0,002","0,002","0,942","-0,005","0,009","0,999","0,014","-0,024","1,019","0,002","0,008","1,021","-0,011","0,012","0,959","0,013","-0,015","1,064","0,000","0,016","1,022"
88,"-0,002","0,004","0,948","-0,001","0,005","1,001","0,009","-0,033","1,020","-0,002","0,006","1,014","-0,002","0,007","0,957","0,005","-0,020","1,063","-0,008","0,012","1,027"
89,"-0,002","0,001","0,944","-0,002","0,009","1,000","0,008","-0,024","1,020","-0,006","0,007","1,014","-0,007","0,003","0,960","0,004","-0,025","1,063","-0,005","0,005","1,035"
90,"0,003","0,003","0,947","0,000","0,001","0,998","0,013","-0,022","1,017","-0,001","0,001","1,017","-0,004","-0,001","0,956","0,010","-0,017","1,064","-0,009","0,008","1,030"
91,"0,003","-0,004","0,944","-0,001","0,001","1,002","0,014","-0,013","1,014","-0,002","0,008","1,010","-0,005","0,008","0,960","0,008","-0,018","1,063","0,014","0,005","1,024"
92,"0,003","0,002","0,941","0,006","-0,004","1,001","0,004","-0,013","1,014","0,003","0,007","1,010","-0,008","0,009","0,955","0,003","-0,008","1,065","0,026","0,011","1,018"
93,"0,007","0,001","0,934","0,015","-0,008","0,996","0,006","-0,018","1,017","0,000","0,002","1,014","-0,003","0,003","0,951","0,001","-0,005","1,064","0,028","0,000","1,017"
94,"0,012","0,005","0,938","0,013","-0,012","1,004","0,000","-0,014","1,017","0,008","0,005","1,016","-0,005","0,007","0,954","-0,001","-0,005","1,072","0,025","0,003","1,016"
95,"0,007","0,002","0,943","0,012","-0,004","1,005","0,006","-0,013","1,014","0,013","0,008","1,018","-0,008","0,003","0,961","-0,003","-0,004","1,067","0,026","-0,005","1,014"
96,"-0,004","0,003","0,948","0,007","-0,007","1,005","0,003","-0,008","1,013","0,013","0,008","1,023","-0,001","0,007","0,958","0,006","-0,002","1,059","0,013","-0,006","1,018"
97,"-0,007","-0,004","0,944","-0,012","0,006","1,001","0,000","-0,012","1,007","0,010","0,007","1,030","-0,010","0,010","0,951","-0,004","-0,002","1,059","-0,013","-0,011","1,033"
98,"0,005","-0,001","0,946","-0,013","-0,001","1,000","0,000","-0,021","1,015","0,014","0,010","1,025","-0,006","0,010","0,952","-0,003","-0,010","1,059","-0,022","-0,004","1,033"
99,"-0,002","0,000","0,939","-0,013","-0,002","1,001","0,001","-0,018","1,010","0,007","0,008","1,023","-0,002","-0,001","0,958","-0,013","-0,017","1,055","-0,016","0,005","1,030"
100,"-0,003","0,000","0,944","-0,002","0,001","0,995","0,002","-0,017","1,017","0,009","0,008","1,022","-0,012","0,003","0,954","-0,018","-0,020","1,065","0,000","0,004","1,024"
101,"-0,002","0,001","0,943","0,007","0,008","0,996","0,001","-0,015","1,011","0,001","-0,002","1,020","-0,009","0,002","0,959","-0,009","-0,016","1,061","-0,001","0,012","1,022"
102,"-0,003","0,001","0,944","0,015","0,007","1,000","0,005","-0,016","1,011","-0,002","0,000","1,014","-0,011","0,006","0,953","-0,001","-0,012","1,064","0,004","0,009","1,025"
103,"-0,006","0,001","0,941","0,006","0,010","1,003","0,000","-0,013","1,010","-0,001","0,005","1,010","0,004","0,000","0,962","0,002","-0,013","1,065","0,001","0,017","1,023"
104,"0,000","0,001","0,943","0,004","0,013","0,998","0,008","-0,012","1,015","-0,006","0,005","1,011","-0,002","0,006","0,955","0,006","-0,015","1,072","0,000","0,010","1,027"
105,"-0,001","-0,003","0,941","-0,001","0,012","0,998","0,009","-0,014","1,015","-0,004","0,001","1,005","-0,005","0,009","0,954","0,009","-0,015","1,064","0,003","0,011","1,024"
106,"-0,005","0,002","0,939","-0,008","0,000","1,003","0,006","-0,022","1,017","0,007","0,001","1,009","-0,011","0,003","0,960","0,011","-0,014","1,065","0,004","0,012","1,029"
107,"0,001","0,005","0,943","0,003","0,006","0,999","0,010","-0,007","1,011","0,008","-0,004","1,014","-0,002","0,004","0,957","0,005","-0,014","1,063","0,008","0,010","1,023"
108,"-0,001","0,005","0,945","0,001","0,005","1,003","0,009","-0,013","1,011","0,014","0,000","1,015","-0,006","-0,001","0,955","0,000","-0,006","1,064","0,004","0,013","1,020"
109,"-0,004","-0,001","0,939","0,007","0,010","1,000","0,006","-0,007","1,015","0,014","-0,002","1,021","-0,007","0,005","0,960","-0,010","-0,005","1,065","0,007","0,005","1,025"
110,"-0,002","0,000","0,942","0,005","0,004","1,003","0,001","0,002","1,010","0,013","-0,001","1,021","-0,002","0,010","0,959","-0,009","0,002","1,068","0,007","0,008","1,026"
111,"0,001","-0,003","0,944","0,000","0,002","0,999","0,004","-0,006","1,009","0,013","0,004","1,017","-0,003","0,005","0,956","-0,017","0,008","1,066","0,004","-0,002","1,034"
112,"-0,004","0,002","0,942","-0,002","0,012","1,003","0,003","-0,004","1,011","0,011","0,001","1,018","-0,008","0,005","0,953","-0,013","0,002","1,057","-0,005","-0,002","1,030"
113,"-0,004","-0,001","0,936","-0,001","0,002","1,003","-0,004","-0,002","1,011","0,007","0,008","1,016","-0,011","0,010","0,961","-0,012","-0,005","1,065","-0,004","0,006","1,024"
114,"-0,001","-0,002","0,946","-0,006","0,001","1,003","-0,001","0,000","1,018","0,006","0,010","1,020","-0,008","-0,001","0,952","-0,010","-0,002","1,063","0,006","0,004","1,019"
115,"0,003","-0,001","0,944","0,001","0,001","1,001","0,004","-0,010","1,012","0,004","0,020","1,021","0,000","0,005","0,956","0,000","-0,006","1,065","0,015","0,014","1,015"
116,"-0,003","-0,002","0,948","0,003","0,011","0,997","-0,003","-0,005","1,009","0,008","0,011","1,022","-0,010","0,006","0,954","-0,001","-0,012","1,069","0,009","0,010","1,022"
117,"-0,004","0,000","0,939","0,008","0,007","1,005","0,002","-0,010","1,015","0,007","0,007","1,018","-0,003","-0,001","0,957","0,000","-0,010","1,069","0,010","0,007","1,021"
118,"-0,004","0,003","0,949","0,008","0,011","1,002","0,001","-0,012","1,016","0,001","0,004","1,020","-0,007","0,006","0,961","0,000","-0,009","1,072","0,004","0,007","1,016"
119,"-0,007","-0,003","0,938","0,003","0,014","1,001","0,010","-0,004","1,011","0,003","0,014","1,013","-0,001","0,001","0,957","0,002","-0,006","1,071","-0,011","0,012","1,026"
120,"-0,008","-0,002","0,939","-0,002","0,015","1,003","0,009","-0,006","1,011","-0,003","0,011","1,014","0,003","0,005","0,962","0,008","-0,007","1,065","-0,017","0,013","1,027"
121,"-0,002","0,001","0,940","-0,011","0,011","1,004","0,005","-0,010","1,014","-0,001","0,012","1,008","-0,012","0,003","0,951","0,003","-0,004","1,060","-0,006","0,004","1,029"
122,"0,000","-0,004","0,946","-0,001","0,012","0,997","0,006","-0,012","1,019","0,000","0,001","1,012","-0,003","0,004","0,956","-0,001","-0,007","1,062","0,003","0,013","1,021"
123,"-0,009","0,001","0,943","0,002","0,005","0,999","-0,007","-0,008","1,011","0,001","0,006","1,012","-0,012","0,006","0,957","-0,011","-0,011","1,065","0,006","0,014","1,018"
124,"-0,005","0,001","0,942","0,009","0,010","1,001","-0,010","-0,016","1,013","0,000","0,001","1,016","-0,010","0,001","0,963","-0,016","-0,014","1,062","0,006","0,011","1,022"
125,"-0,002","0,000","0,940","0,008","0,014","1,001","-0,007","-0,003","1,012","0,004","0,008","1,019","-0,006","0,003","0,956","-0,014","-0,010","1,067","-0,003","0,009","1,026"
126,"-0,006","0,000","0,947","0,004","0,005","0,999","-0,005","-0,011","1,014","0,011","0,007","1,020","-0,006","0,002","0,954","-0,016","-0,016","1,070","-0,003","0,007","1,018"
127,"-0,012","-0,002","0,939","-0,005","0,009","1,000","0,001","-0,003","1,016","0,013","0,004","1,018","0,003","0,007","0,966","-0,007","-0,013","1,064","0,000","0,016","1,020"
128,"-0,001","-0,002","0,945","-0,005","0,005","1,004","0,006","-0,012","1,015","0,004","0,007","1,019","-0,011","0,007","0,952","-0,003","-0,009","1,065","0,000","0,016","1,022"
129,"-0,009","-0,001","0,945","-0,011","-0,001","1,003","-0,006","-0,009","1,012","0,006","0,009","1,021","-0,010","0,005","0,959","-0,006","-0,009","1,064","-0,007","0,007","1,020"
130,"-0,006","0,000","0,940","-0,001","0,007","1,004","-0,005","-0,012","1,016","0,006","0,015","1,016","-0,002","0,002","0,959","-0,001","-0,007","1,069","-0,009","0,012","1,023"
131,"-0,001","0,004","0,948","0,005","0,001","0,998","-0,011","-0,005","1,017","0,002","0,008","1,018","-0,013","0,009","0,948","-0,007","-0,013","1,069","-0,005","0,012","1,025"
132,"-0,018","-0,005","0,941","0,011","0,015","0,995","-0,009","-0,013","1,011","0,001","0,009","1,016","-0,007","-0,001","0,957","-0,018","-0,013","1,062","0,007","0,011","1,016"
133,"0,004","0,004","0,943","0,010","0,004","0,999","-0,003","-0,002","1,010","-0,002","0,011","1,019","-0,005","-0,004","0,958","-0,022","-0,007","1,060","0,003","0,008","1,019"
134,"-0,003","0,000","0,940","0,002","-0,002","0,999","-0,006","-0,015","1,009","-0,003","0,007","1,018","-0,010","-0,001","0,945","-0,024","-0,003","1,057","0,002","0,010","1,023"
135,"-0,005","-0,006","0,940","0,000","0,001","1,004","-0,010","-0,015","1,008","-0,007","0,009","1,016","-0,014","0,002","0,959","-0,012","0,001","1,052","0,002","0,011","1,021"
136,"-0,003","-0,002","0,950","-0,006","0,006","1,001","-0,007","-0,012","1,015","-0,011","0,007","1,016","-0,009","-0,002","0,953","-0,016","-0,008","1,055","0,002","0,012","1,024"
137,"-0,004","-0,002","0,939","-0,010","0,018","1,005","-0,004","-0,011","1,012","-0,013","0,011","1,010","-0,005","-0,002","0,959","-0,016","-0,001","1,059","-0,003","0,013","1,028"
138,"-0,004","-0,003","0,942","-0,017","0,019","1,000","-0,002","-0,004","1,012","-0,013","0,015","1,005","-0,003","0,001","0,958","-0,008","-0,003","1,058","0,000","0,013","1,022"
139,"-0,012","0,003","0,941","-0,019","0,015","1,005","0,003","-0,006","1,015","-0,012","0,010","1,013","-0,011","0,002","0,960","-0,004","-0,003","1,063","0,001","0,023","1,019"
140,"-0,029","0,009","0,937","-0,017","0,014","1,012","-0,002","-0,007","1,010","-0,009","0,017","1,006","-0,008","-0,003","0,957","0,005","-0,002","1,063","-0,004","0,017","1,021"
