Index,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z
10,"0,007","-0,002","0,945","0,016","-0,006","1,008","0,011","0,004","1,014","0,001","-0,007","1,015","-0,001","0,003","0,962","0,010","0,009","1,055","0,010","-0,005","1,022"
11,"0,003","-0,001","0,947","0,014","-0,008","1,002","0,002","0,005","1,012","0,000","0,001","1,009","-0,003","-0,001","0,967","0,011","0,008","1,052","0,012","-0,008","1,017"
12,"-0,001","0,003","0,947","0,003","-0,008","1,002","0,001","0,000","1,010","0,000","-0,001","1,016","-0,002","-0,001","0,962","0,012","0,004","1,056","0,012","-0,010","1,015"
13,"0,006","-0,001","0,942","-0,002","-0,009","1,006","0,003","-0,002","1,019","-0,003","0,002","1,023","0,001","0,000","0,959","0,007","0,005","1,053","0,013","-0,007","1,019"
14,"-0,001","-0,002","0,941","-0,008","-0,004","0,998","0,001","-0,005","1,021","-0,002","0,002","1,020","0,002","-0,001","0,960","0,008","-0,002","1,049","0,003","-0,003","1,021"
15,"-0,005","-0,001","0,943","-0,005","0,004","1,004","0,004","0,003","1,013","-0,004","-0,001","1,020","-0,013","0,005","0,964","0,013","-0,010","1,059","-0,005","-0,005","1,026"
16,"-0,005","-0,005","0,945","-0,001","-0,002","1,003","0,009","-0,009","1,018","-0,007","-0,003","1,013","0,013","-0,008","0,947","0,013","-0,011","1,058","-0,003","0,001","1,026"
17,"0,004","0,000","0,948","-0,003","0,002","0,999","-0,003","-0,008","1,015","-0,001","0,003","1,014","-0,004","-0,002","0,968","0,007","-0,007","1,054","-0,008","-0,003","1,026"
18,"-0,001","-0,002","0,945","-0,003","0,005","0,998","-0,001","-0,005","1,014","-0,003","0,000","1,008","-0,005","-0,008","0,956","0,007","-0,007","1,055","-0,005","0,005","1,023"
19,"-0,001","0,001","0,947","0,000","0,004","1,000","0,005","-0,009","1,021","-0,003","-0,004","1,014","0,003","-0,004","0,959","0,015","-0,003","1,052","-0,004","0,000","1,023"
20,"0,002","-0,003","0,944","0,000","0,005","0,999","0,001","-0,011","1,016","-0,003","-0,004","1,013","-0,004","0,002","0,967","0,011","-0,008","1,055","-0,005","0,005","1,024"
21,"0,001","0,001","0,945","0,002","0,009","1,000","0,004","-0,005","1,017","0,000","-0,008","1,010","0,000","-0,006","0,959","0,009","-0,007","1,055","-0,001","0,006","1,022"
22,"0,004","0,003","0,948","0,002","0,012","1,001","0,005","-0,005","1,011","0,006","-0,003","1,011","0,002","-0,002","0,960","0,016","0,000","1,052","0,003","0,007","1,024"
23,"0,000","0,005","0,949","-0,007","0,014","1,001","0,001","0,001","1,015","0,001","0,000","1,009","-0,002","-0,005","0,957","0,011","0,003","1,055","0,001","0,002","1,023"
24,"0,000","0,001","0,947","-0,005","0,003","1,001","0,004","-0,004","1,018","-0,002","-0,005","1,014","0,001","-0,005","0,961","0,002","0,003","1,052","-0,002","0,008","1,021"
25,"-0,001","0,002","0,945","-0,008","0,004","1,003","0,011","0,001","1,012","-0,005","0,000","1,013","0,004","-0,004","0,958","0,002","0,001","1,057","0,001","0,010","1,019"
26,"0,002","-0,001","0,947","-0,004","0,006","0,996","0,005","0,003","1,014","0,003","-0,006","1,014","0,000","-0,003","0,960","0,004","0,001","1,059","0,002","0,007","1,021"
27,"0,001","-0,002","0,946","-0,001","0,005","0,999","-0,002","0,002","1,014","-0,001","-0,005","1,016","0,001","-0,003","0,957","0,007","0,005","1,054","0,001","0,003","1,026"
28,"0,001","0,006","0,950","0,005","0,002","0,997","0,000","0,002","1,019","0,005","-0,004","1,016","-0,003","0,004","0,966","0,002","0,001","1,056","0,001","-0,002","1,024"
29,"-0,006","0,001","0,950","-0,004","0,004","1,003","0,001","0,002","1,019","0,005","0,001","1,014","0,001","0,000","0,959","0,001","0,002","1,051","-0,001","-0,001","1,019"
30,"-0,001","-0,001","0,945","-0,010","0,003","1,001","-0,001","-0,001","1,019","0,005","0,001","1,014","-0,001","-0,003","0,958","0,009","-0,005","1,056","-0,010","0,008","1,015"
31,"0,004","-0,003","0,945","-0,006","0,001","1,005","0,001","0,001","1,014","0,004","0,000","1,012","-0,008","-0,002","0,959","0,012","-0,006","1,057","-0,014","0,002","1,023"
32,"-0,005","-0,003","0,942","-0,008","0,000","1,004","0,001","-0,004","1,016","0,003","0,001","1,011","0,005","0,000","0,963","0,012","-0,009","1,060","-0,014","0,006","1,024"
33,"-0,004","0,000","0,949","-0,003","0,014","1,001","0,001","-0,008","1,017","0,001","-0,001","1,011","-0,005","0,001","0,963","0,017","-0,012","1,060","-0,003","0,001","1,020"
34,"0,000","0,003","0,941","0,013","0,009","1,001","-0,002","-0,005","1,024","0,003","-0,001","1,014","-0,001","-0,002","0,963","0,005","-0,012","1,055","0,007","0,005","1,018"
35,"0,006","0,000","0,943","0,018","0,008","0,999","0,000","-0,004","1,018","-0,001","0,005","1,014","0,006","-0,001","0,963","-0,002","-0,004","1,053","0,023","0,000","1,021"
36,"0,005","-0,002","0,941","0,025","-0,003","1,002","-0,005","-0,006","1,016","-0,003","0,006","1,023","-0,006","-0,002","0,960","0,002","0,001","1,058","0,037","-0,010","1,015"
37,"0,008","-0,003","0,942","0,020","-0,013","1,005","0,000","0,002","1,017","-0,004","0,005","1,025","-0,010","-0,001","0,959","0,004","0,005","1,052","0,036","-0,005","1,011"
38,"0,006","0,002","0,943","0,009","-0,009","1,003","0,005","0,001","1,017","-0,006","-0,002","1,022","0,001","0,000","0,960","0,001","0,005","1,057","0,031","-0,009","1,014"
39,"0,002","-0,001","0,945","0,003","-0,005","1,007","0,004","0,004","1,017","-0,007","0,000","1,020","0,003","-0,002","0,960","0,000","0,005","1,053","0,017","-0,013","1,015"
40,"0,005","0,001","0,947","-0,006","-0,003","1,002","0,002","0,002","1,020","-0,006","0,000","1,014","-0,005","0,003","0,959","0,008","0,006","1,051","0,003","-0,008","1,018"
41,"0,004","0,003","0,945","-0,012","-0,002","1,003","-0,001","-0,004","1,019","-0,003","-0,002","1,015","-0,002","-0,003","0,958","0,005","0,004","1,053","-0,006","-0,010","1,026"
42,"-0,008","-0,004","0,953","-0,006","0,002","1,004","-0,002","0,001","1,017","-0,001","-0,002","1,015","0,001","0,004","0,968","0,005","0,006","1,054","-0,022","-0,007","1,025"
43,"-0,003","-0,003","0,943","-0,013","-0,004","1,005","0,002","0,006","1,013","0,002","0,004","1,009","-0,002","0,001","0,963","0,008","0,004","1,053","-0,025","-0,003","1,024"
44,"0,000","-0,001","0,940","-0,009","0,000","1,004","0,005","-0,005","1,017","0,005","0,003","1,016","-0,003","-0,002","0,959","0,014","0,004","1,055","-0,022","-0,007","1,028"
45,"-0,007","-0,001","0,945","-0,004","-0,001","0,998","0,006","-0,004","1,018","0,000","-0,006","1,011","-0,006","0,002","0,962","0,014","0,002","1,055","-0,005","-0,002","1,024"
46,"-0,002","0,001","0,950","0,000","0,002","1,000","0,006","-0,002","1,017","0,005","-0,004","1,011","0,006","-0,004","0,954","0,011","-0,005","1,057","0,001","0,001","1,023"
47,"0,001","0,003","0,943","-0,003","0,005","0,999","0,005","-0,001","1,015","0,001","-0,009","1,011","-0,002","0,000","0,959","0,014","0,001","1,054","0,008","0,002","1,022"
48,"0,013","0,004","0,945","0,000","0,002","1,002","0,001","0,001","1,014","-0,002","-0,008","1,015","0,002","-0,001","0,959","0,008","-0,002","1,057","0,013","0,005","1,020"
49,"0,015","0,004","0,940","0,009","0,002","1,003","-0,004","-0,001","1,022","-0,008","-0,003","1,010","-0,005","0,003","0,958","-0,003","0,002","1,056","0,034","0,012","1,015"
50,"0,000","0,003","0,947","0,018","0,008","1,006","-0,004","-0,004","1,014","-0,006","-0,001","1,012","-0,002","-0,003","0,961","-0,001","0,005","1,056","0,026","0,014","1,019"
51,"0,001","-0,005","0,944","0,006","0,007","0,998","-0,004","-0,004","1,014","-0,009","-0,002","1,013","0,000","0,002","0,962","-0,006","0,005","1,052","0,011","0,006","1,020"
52,"-0,005","0,005","0,951","-0,010","0,002","1,001","0,003","0,000","1,008","-0,015","-0,004","1,015","-0,010","0,000","0,960","-0,006","-0,001","1,053","0,001","0,004","1,024"
53,"-0,006","-0,004","0,946","-0,008","-0,002","1,002","0,001","0,001","1,010","-0,014","-0,006","1,009","0,008","-0,001","0,958","-0,001","0,002","1,054","-0,010","0,000","1,021"
54,"-0,002","0,001","0,945","-0,019","-0,006","1,001","0,000","-0,009","1,017","-0,007","-0,009","1,009","0,003","-0,002","0,964","0,001","-0,001","1,056","-0,017","-0,003","1,022"
55,"-0,004","-0,002","0,940","-0,017","-0,008","1,005","-0,002","-0,003","1,016","-0,005","-0,001","1,008","-0,016","0,004","0,962","0,013","0,000","1,056","-0,021","-0,015","1,026"
56,"0,002","0,001","0,945","-0,010","-0,004","1,000","0,000","-0,007","1,021","-0,002","-0,011","1,007","0,002","-0,004","0,953","0,013","-0,005","1,056","-0,015","-0,009","1,026"
57,"0,002","-0,002","0,943","-0,005","-0,005","1,005","-0,003","-0,005","1,017","0,000","-0,013","1,014","-0,008","-0,006","0,960","0,010","-0,006","1,052","-0,022","-0,009","1,022"
58,"-0,004","-0,004","0,941","-0,004","-0,006","1,004","-0,003","-0,007","1,011","-0,003","-0,010","1,017","0,008","0,001","0,953","0,013","-0,011","1,055","-0,009","-0,010","1,023"
59,"0,000","0,001","0,946","-0,004","-0,006","0,998","0,003","-0,007","1,019","-0,005","-0,005","1,020","0,003","-0,003","0,958","0,009","-0,006","1,058","0,000","-0,012","1,027"
60,"-0,005","0,001","0,945","-0,004","0,000","0,999","0,001","-0,007","1,019","-0,011","-0,006","1,019","-0,012","-0,002","0,963","0,004","-0,006","1,051","0,003","-0,005","1,024"
61,"-0,002","-0,001","0,952","-0,011","-0,006","1,000","0,000","-0,014","1,017","-0,008","-0,003","1,020","0,008","-0,007","0,960","0,003","-0,011","1,057","-0,002","-0,004","1,025"
62,"-0,006","0,002","0,946","-0,011","-0,005","1,003","-0,003","-0,012","1,019","-0,014","-0,010","1,016","-0,012","0,007","0,962","-0,005","-0,009","1,060","0,001","0,002","1,015"
63,"-0,001","-0,002","0,944","-0,005","-0,009","1,004","-0,009","-0,010","1,018","-0,013","-0,007","1,016","0,001","-0,004","0,953","-0,005","-0,010","1,058","0,006","-0,007","1,022"
64,"0,002","0,001","0,943","0,000","-0,005","1,002","-0,001","-0,007","1,018","-0,014","-0,007","1,015","-0,004","-0,004","0,965","-0,009","-0,011","1,056","0,000","-0,004","1,014"
65,"0,005","-0,002","0,943","-0,002","-0,012","1,008","-0,009","-0,009","1,022","-0,010","-0,006","1,008","-0,007","-0,002","0,960","-0,012","-0,007","1,056","-0,001","-0,009","1,021"
66,"0,004","0,001","0,951","0,004","-0,006","1,002","0,000","-0,005","1,021","-0,010","-0,004","1,010","-0,003","0,000","0,959","-0,006","-0,005","1,054","-0,001","-0,011","1,023"
67,"0,001","0,001","0,949","-0,003","-0,013","1,006","-0,001","-0,009","1,015","-0,009","-0,011","1,013","-0,003","-0,005","0,956","0,006","-0,008","1,055","-0,002","-0,018","1,022"
68,"0,002","-0,002","0,944","-0,007","-0,011","1,002","-0,001","-0,008","1,013","-0,006","-0,005","1,017","-0,004","-0,001","0,964","0,011","-0,008","1,056","-0,011","-0,018","1,026"
69,"-0,004","-0,004","0,946","-0,011","-0,002","1,003","-0,002","-0,003","1,015","-0,008","-0,001","1,014","-0,004","0,002","0,957","0,009","-0,007","1,052","-0,006","-0,022","1,026"
70,"-0,003","0,000","0,945","-0,011","-0,006","1,008","-0,006","-0,008","1,014","-0,007","-0,005","1,018","-0,001","0,002","0,960","0,003","-0,011","1,057","-0,006","-0,011","1,019"
71,"-0,006","-0,002","0,941","-0,009","-0,004","1,007","-0,004","-0,003","1,018","-0,002","0,001","1,021","-0,002","-0,001","0,956","0,001","-0,008","1,056","-0,007","-0,011","1,026"
72,"-0,001","-0,006","0,946","-0,006","-0,001","1,002","-0,001","0,000","1,015","-0,007","-0,005","1,014","0,001","0,000","0,959","0,003","-0,001","1,059","-0,010","-0,008","1,019"
73,"-0,001","-0,001","0,946","-0,006","0,006","1,000","0,003","-0,005","1,015","-0,009","-0,004","1,017","-0,002","-0,004","0,957","0,007","0,001","1,059","-0,006","-0,006","1,024"
74,"0,001","-0,003","0,945","-0,002","-0,002","1,001","-0,002","0,000","1,013","-0,007","-0,015","1,016","-0,002","0,002","0,958","0,005","0,004","1,057","0,003","-0,003","1,024"
75,"-0,003","-0,004","0,943","-0,001","0,005","1,000","-0,003","0,000","1,017","-0,003","-0,006","1,010","-0,002","-0,001","0,957","0,008","0,002","1,056","0,001","-0,004","1,022"
76,"-0,006","0,003","0,943","-0,005","0,002","1,003","-0,003","0,002","1,016","-0,006","-0,011","1,013","0,005","-0,003","0,954","0,001","-0,006","1,059","0,003","0,002","1,021"
77,"-0,002","0,000","0,944","0,000","-0,006","1,007","-0,002","0,001","1,018","-0,009","-0,011","1,010","-0,002","0,002","0,958","0,000","-0,001","1,053","0,002","-0,006","1,021"
78,"0,000","-0,003","0,947","-0,003","-0,004","1,004","0,003","-0,004","1,019","-0,009","-0,009","1,007","-0,001","-0,007","0,957","0,002","-0,002","1,060","-0,001","-0,002","1,018"
79,"-0,001","0,001","0,944","-0,008","-0,002","1,003","0,001","-0,001","1,016","0,001","-0,014","1,007","-0,002","-0,005","0,957","-0,001","0,002","1,054","-0,002","-0,003","1,022"
80,"-0,001","-0,002","0,944","-0,009","-0,002","1,003","0,003","-0,008","1,014","-0,004","-0,011","1,007","-0,003","-0,001","0,960","0,006","-0,008","1,050","-0,004","-0,001","1,022"
81,"0,000","0,001","0,945","-0,006","-0,010","1,007","0,003","-0,016","1,021","-0,002","-0,008","1,009","-0,003","-0,005","0,957","0,010","-0,009","1,055","-0,002","-0,002","1,021"
82,"0,002","0,000","0,952","-0,007","-0,002","1,003","0,000","-0,017","1,023","0,001","-0,011","1,012","-0,003","-0,005","0,961","0,011","-0,013","1,056","-0,001","-0,010","1,023"
83,"0,001","-0,002","0,939","0,003","-0,008","1,002","0,002","-0,015","1,020","-0,001","-0,009","1,015","-0,008","0,001","0,962","0,003","-0,005","1,054","-0,001","-0,011","1,022"
84,"0,003","-0,003","0,944","-0,002","-0,013","1,001","-0,003","-0,017","1,017","-0,001","-0,006","1,015","-0,007","-0,003","0,955","-0,001","-0,014","1,052","0,001","-0,015","1,025"
85,"0,001","-0,001","0,943","-0,001","-0,006","1,004","-0,001","-0,009","1,020","0,001","-0,009","1,022","0,004","-0,003","0,958","-0,001","-0,009","1,055","0,005","-0,015","1,021"
86,"0,001","-0,003","0,942","0,001","-0,012","1,006","0,004","-0,008","1,017","-0,001","0,000","1,021","-0,005","0,004","0,967","0,007","-0,008","1,055","0,001","-0,013","1,022"
87,"0,001","0,001","0,944","0,004","-0,015","1,004","0,007","-0,007","1,015","0,002","-0,005","1,021","-0,002","0,001","0,958","0,010","-0,006","1,057","0,007","-0,019","1,020"
88,"0,006","0,000","0,949","0,000","-0,010","1,002","0,006","-0,007","1,015","0,000","-0,004","1,018","-0,002","-0,001","0,963","0,009","-0,011","1,058","0,007","-0,015","1,018"
89,"0,003","0,000","0,944","-0,001","-0,009","1,000","0,000","-0,011","1,017","0,004","-0,009","1,016","-0,004","-0,002","0,957","0,005","-0,006","1,055","0,003","-0,014","1,021"
90,"0,002","0,000","0,945","-0,001","-0,001","1,003","-0,006","-0,010","1,021","0,001","-0,007","1,018","-0,003","-0,001","0,960","0,007","-0,007","1,057","0,002","-0,005","1,019"
91,"0,002","0,002","0,944","-0,001","-0,004","1,002","-0,004","-0,009","1,016","0,003","-0,002","1,010","-0,001","-0,001","0,956","-0,005","-0,006","1,052","0,000","-0,010","1,023"
92,"0,000","0,003","0,947","-0,003","-0,008","1,003","-0,007","-0,007","1,018","0,004","-0,006","1,014","-0,003","0,000","0,962","-0,006","-0,008","1,060","0,002","-0,010","1,022"
93,"0,000","-0,001","0,940","-0,004","-0,005","1,004","-0,002","-0,011","1,015","0,001","-0,011","1,014","-0,006","-0,005","0,958","-0,001","-0,012","1,057","0,003","-0,011","1,024"
94,"0,003","0,000","0,946","-0,001","-0,010","1,001","-0,001","-0,012","1,019","0,001","-0,003","1,005","-0,001","-0,007","0,956","0,003","-0,013","1,057","0,004","-0,018","1,022"
95,"0,003","-0,002","0,943","0,000","-0,014","0,997","0,004","-0,013","1,018","0,000","-0,007","1,008","0,001","-0,005","0,961","0,007","-0,008","1,052","0,007","-0,011","1,020"
96,"-0,001","-0,007","0,942","0,013","-0,013","1,002","0,009","-0,007","1,019","0,001","-0,004","1,013","-0,005","0,002","0,963","0,012","-0,011","1,057","0,011","-0,013","1,014"
97,"0,008","-0,004","0,940","0,009","-0,012","1,004","0,004","-0,005","1,023","0,001","-0,004","1,011","0,005","-0,002","0,961","0,005","-0,008","1,061","0,015","-0,021","1,018"
98,"0,004","0,009","0,950","0,003","0,004","1,010","0,003","-0,005","1,016","0,001","-0,006","1,014","-0,002","0,003","0,960","0,005","-0,007","1,057","0,011","-0,009","1,025"
99,"-0,006","0,000","0,946","-0,011","0,006","1,005","-0,005","0,002","1,015","-0,002","-0,002","1,016","-0,002","0,001","0,955","0,001","0,002","1,060","0,005","-0,011","1,027"
100,"-0,002","-0,001","0,939","-0,012","-0,008","0,999","-0,003","0,006","1,014","-0,002","-0,008","1,023","-0,005","0,003","0,967","-0,003","0,002","1,061","0,004","-0,004","1,026"
101,"0,008","0,001","0,951","-0,013","0,005","1,000","-0,003","0,009","1,014","-0,003","-0,007","1,015","-0,004","-0,006","0,955","-0,007","0,000","1,056","-0,004","0,001","1,027"
102,"0,004","-0,001","0,945","0,004","0,000","1,003","-0,001","0,002","1,011","-0,003","-0,006","1,018","-0,003","0,007","0,962","0,001","0,003","1,058","-0,012","-0,002","1,026"
103,"-0,003","0,006","0,953","0,006","0,002","1,000","-0,001","0,000","1,016","-0,004","-0,010","1,013","-0,002","0,001","0,964","0,008","0,005","1,052","-0,010","-0,005","1,020"
104,"0,015","0,000","0,945","-0,001","0,009","1,011","0,000","-0,002","1,014","-0,007","-0,017","1,011","-0,009","-0,001","0,967","0,009","-0,003","1,051","-0,010","-0,018","1,020"
105,"-0,038","-0,021","0,929","-0,002","-0,007","1,005","-0,002","-0,009","1,015","-0,005","-0,012","1,013","0,000","-0,002","0,955","0,008","-0,004","1,052","-0,005","-0,021","1,028"
106,"0,030","-0,010","0,957","-0,008","-0,002","0,995","0,001","-0,013","1,021","-0,006","-0,021","1,006","0,002","-0,002","0,959","0,008","-0,012","1,059","-0,007","-0,016","1,027"
107,"-0,020","0,013","0,939","-0,022","0,005","1,001","-0,001","-0,008","1,018","-0,008","-0,016","1,008","-0,006","-0,004","0,957","0,003","-0,011","1,053","-0,013","-0,007","1,024"
108,"-0,002","-0,009","0,952","-0,017","0,013","1,002","-0,001","-0,014","1,017","-0,008","-0,020","1,012","0,001","0,001","0,969","0,009","-0,017","1,060","-0,005","-0,007","1,029"
109,"-0,005","0,000","0,933","-0,008","0,004","1,001","0,007","-0,013","1,014","-0,009","-0,007","1,011","0,002","-0,003","0,955","0,010","-0,021","1,059","0,001","-0,008","1,024"
110,"-0,004","-0,003","0,955","0,006","0,003","1,000","0,005","-0,011","1,021","-0,012","-0,017","1,014","-0,002","0,003","0,963","0,001","-0,018","1,057","0,004","-0,004","1,023"
111,"0,004","-0,001","0,941","0,015","0,011","0,998","0,002","-0,015","1,023","-0,008","-0,007","1,015","-0,008","0,001","0,961","0,002","-0,014","1,058","0,004","-0,003","1,021"
112,"0,000","0,004","0,948","-0,003","0,000","1,003","-0,010","-0,009","1,020","-0,006","-0,010","1,019","-0,004","-0,001","0,959","-0,005","-0,015","1,059","-0,001","-0,003","1,022"
113,"0,003","0,001","0,951","-0,012","-0,005","0,999","-0,007","-0,011","1,017","-0,005","-0,016","1,023","-0,006","-0,002","0,962","-0,005","-0,013","1,057","-0,003","-0,011","1,027"
114,"-0,004","-0,003","0,944","-0,012","0,001","1,002","-0,006","-0,013","1,015","-0,003","-0,018","1,022","-0,004","0,003","0,964","-0,006","-0,017","1,058","-0,003","-0,015","1,020"
115,"0,001","-0,002","0,949","-0,009","-0,007","1,004","-0,004","-0,011","1,016","-0,001","-0,016","1,017","-0,003","0,002","0,962","0,000","-0,014","1,055","-0,008","-0,013","1,024"
116,"0,002","0,000","0,944","-0,011","-0,009","1,002","0,003","-0,010","1,019","0,002","-0,014","1,010","-0,006","-0,005","0,957","0,001","-0,015","1,058","-0,008","-0,019","1,025"
117,"0,001","0,001","0,947","0,004","-0,010","1,002","0,002","-0,010","1,021","0,004","-0,013","1,006","-0,001","-0,002","0,959","0,001","-0,007","1,058","-0,006","-0,028","1,025"
118,"0,002","0,001","0,950","0,001","-0,010","1,003","0,001","-0,004","1,018","0,006","-0,012","1,004","-0,003","0,001","0,958","0,004","-0,013","1,053","-0,004","-0,027","1,023"
119,"-0,001","-0,001","0,943","0,001","-0,012","1,004","-0,004","-0,009","1,017","0,004","-0,015","1,005","0,001","-0,004","0,960","0,007","-0,007","1,056","0,001","-0,024","1,021"
120,"-0,004","-0,003","0,950","-0,005","-0,008","1,002","0,000","-0,011","1,014","0,007","-0,018","1,012","0,000","-0,004","0,955","0,006","-0,017","1,058","0,001","-0,014","1,016"
121,"0,000","0,001","0,946","-0,007","-0,003","1,004","0,001","-0,009","1,018","0,003","-0,015","1,019","-0,003","-0,005","0,961","0,003","-0,010","1,057","-0,001","-0,019","1,024"
122,"-0,006","0,002","0,948","-0,009","0,003","1,006","0,001","-0,005","1,020","-0,002","-0,013","1,021","-0,004","-0,004","0,958","0,001","-0,011","1,055","0,000","-0,012","1,024"
123,"0,002","0,003","0,947","-0,002","-0,001","0,999","0,002","-0,009","1,018","-0,005","-0,013","1,024","0,002","-0,001","0,957","0,005","-0,012","1,060","0,001","-0,015","1,027"
124,"-0,002","0,008","0,949","-0,001","0,000","1,003","0,002","-0,007","1,023","-0,005","-0,013","1,019","-0,003","-0,004","0,961","0,009","-0,013","1,065","0,009","-0,002","1,029"
125,"0,002","0,000","0,941","0,005","0,000","1,002","0,000","-0,005","1,015","-0,003","-0,012","1,017","-0,008","0,000","0,963","0,008","-0,009","1,058","0,006","-0,010","1,023"
126,"0,002","0,001","0,948","0,001","0,000","0,998","-0,002","-0,011","1,011","-0,007","-0,010","1,017","-0,001","-0,003","0,960","0,004","-0,017","1,056","0,007","-0,007","1,021"
127,"0,005","-0,001","0,940","0,003","-0,003","1,003","0,000","-0,016","1,017","-0,005","-0,009","1,017","-0,005","0,005","0,961","0,002","-0,013","1,054","0,006","-0,015","1,020"
128,"0,002","0,008","0,938","0,002","-0,002","1,005","0,003","-0,006","1,017","-0,006","-0,006","1,009","-0,006","0,003","0,956","0,004","-0,014","1,056","0,008","-0,015","1,025"
129,"-0,002","-0,005","0,940","-0,001","0,006","1,003","-0,006","-0,016","1,025","-0,007","-0,011","1,009","0,006","0,006","0,963","0,003","-0,019","1,056","0,007","-0,018","1,019"
130,"0,001","0,003","0,946","-0,005","-0,009","1,005","-0,003","-0,008","1,018","-0,005","-0,006","1,009","-0,016","0,000","0,975","0,001","-0,005","1,060","0,003","-0,018","1,021"
131,"-0,003","-0,003","0,939","-0,007","-0,005","0,999","0,003","0,001","1,010","-0,003","-0,013","1,013","0,003","0,001","0,956","0,010","-0,005","1,057","-0,008","-0,023","1,025"
132,"0,005","-0,003","0,944","-0,004","-0,009","1,005","0,013","-0,004","1,020","0,002","-0,014","1,014","0,001","-0,001","0,962","0,013","-0,008","1,062","0,005","-0,020","1,021"
133,"0,003","0,000","0,944","-0,004","0,000","1,000","0,003","0,005","1,018","0,004","-0,018","1,015","0,006","-0,001","0,960","0,006","-0,006","1,054","0,002","-0,022","1,026"
134,"0,001","-0,003","0,945","0,000","-0,001","1,005","-0,003","-0,003","1,016","0,003","-0,011","1,015","-0,003","-0,002","0,961","-0,003","-0,001","1,054","0,007","-0,015","1,022"
135,"0,003","0,003","0,942","0,001","-0,004","1,002","-0,008","-0,001","1,010","0,005","-0,012","1,016","-0,001","-0,004","0,957","0,008","-0,004","1,060","0,008","-0,015","1,023"
136,"0,006","-0,002","0,947","0,002","-0,004","1,006","-0,001","-0,009","1,016","0,001","-0,013","1,016","-0,004","0,001","0,958","0,008","-0,007","1,051","0,005","-0,007","1,019"
137,"-0,003","-0,002","0,945","-0,002","-0,003","0,998","0,006","-0,002","1,019","0,001","-0,016","1,019","-0,007","-0,002","0,958","-0,003","-0,008","1,051","0,009","-0,018","1,024"
