Index,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z
10,"60,645","13,715","-4,711","-17,314","2,084","0,469","-16,927","-7,858","0,177","20,370","-0,129","0,043","65,540","20,117","-12,216","-5,763","5,283","1,237","-0,576","2,639","0,490"
11,"60,167","13,706","-4,790","-17,398","1,620","0,449","-16,922","-8,102","0,132","20,679","-0,051","0,006","65,057","20,320","-12,503","-5,138","5,292","1,237","-0,062","2,974","0,622"
12,"60,182","13,770","-4,916","-17,532","1,464","0,447","-16,329","-8,169","0,056","20,998","-0,009","-0,016","65,469","20,425","-12,701","-4,549","5,424","1,301","-0,019","2,866","0,584"
13,"60,268","13,841","-5,041","-17,239","1,570","0,438","-16,576","-8,424","0,028","20,716","0,148","-0,081","65,354","20,580","-12,917","-5,124","5,203","1,193","-0,263","2,702","0,531"
14,"60,470","14,209","-5,629","-17,132","1,518","0,412","-16,714","-8,052","0,085","20,431","-0,011","-0,029","65,225","20,688","-13,062","-5,215","5,112","1,148","-0,346","2,277","0,385"
15,"60,392","14,251","-5,703","-17,551","1,656","0,418","-16,874","-7,846","0,120","20,511","0,300","-0,154","65,062","20,647","-12,992","-5,416","4,914","1,049","-0,544","2,744","0,579"
16,"60,226","14,281","-5,769","-17,810","1,685","0,422","-16,560","-8,195","0,017","20,498","-0,020","-0,042","64,980","20,733","-13,049","-5,123","5,226","1,200","-0,702","2,703","0,569"
17,"59,872","13,963","-5,315","-17,647","1,914","0,431","-16,857","-7,897","0,071","20,775","0,143","-0,111","64,815","20,682","-12,920","-4,782","4,763","0,976","-0,099","2,931","0,659"
18,"60,095","13,936","-5,281","-17,023","1,636","0,397","-16,661","-7,542","0,099","20,474","0,277","-0,167","64,806","20,453","-12,550","-4,755","4,593","0,895","-0,076","3,151","0,748"
19,"60,522","14,287","-5,849","-17,219","1,325","0,391","-17,253","-7,658","0,132","20,739","0,103","-0,104","64,499","20,662","-12,831","-4,758","4,920","1,046","-0,115","2,959","0,685"
20,"60,600","14,287","-5,879","-17,514","1,495","0,414","-16,687","-7,304","0,138","20,500","0,332","-0,191","64,945","20,709","-12,942","-4,701","4,550","0,863","-0,636","3,343","0,842"
21,"60,393","14,357","-6,034","-18,114","1,534","0,448","-16,731","-7,920","0,059","20,166","0,350","-0,194","65,408","20,862","-13,205","-5,190","4,803","0,972","-1,270","3,471","0,897"
22,"60,362","14,202","-5,790","-18,117","1,543","0,452","-16,320","-8,129","-0,001","19,924","0,127","-0,107","65,452","20,670","-12,897","-5,361","5,324","1,209","-1,292","3,488","0,901"
23,"60,297","14,213","-5,833","-17,785","1,334","0,431","-16,872","-8,288","0,033","20,202","0,284","-0,155","65,037","20,721","-12,930","-5,378","5,105","1,098","-0,714","3,520","0,908"
24,"60,490","14,143","-5,720","-17,583","1,503","0,429","-16,744","-8,364","0,013","20,456","0,092","-0,073","65,151","20,775","-13,002","-5,270","5,571","1,314","-0,550","3,021","0,719"
25,"60,672","14,471","-6,267","-17,480","1,540","0,421","-16,179","-8,032","0,008","20,747","0,226","-0,112","65,285","20,858","-13,114","-4,719","5,253","1,159","-0,328","2,840","0,652"
26,"60,640","14,667","-6,613","-17,632","1,678","0,426","-16,742","-7,694","0,111","20,627","-0,072","0,016","65,219","20,825","-13,029","-5,126","5,409","1,239","-0,288","2,257","0,426"
27,"60,672","14,623","-6,535","-17,808","1,687","0,423","-16,439","-7,848","0,068","20,296","-0,070","0,032","65,465","20,853","-13,112","-5,189","5,238","1,165","-0,716","2,561","0,540"
28,"60,280","14,285","-6,026","-17,804","2,269","0,444","-16,494","-7,888","0,077","19,965","-0,105","0,061","65,498","20,889","-13,158","-5,692","5,020","1,067","-0,863","2,255","0,423"
29,"60,500","14,160","-5,821","-17,211","2,447","0,427","-16,541","-7,941","0,072","20,265","-0,203","0,108","65,479","21,039","-13,360","-5,605","4,895","1,003","-0,309","1,942","0,315"
30,"60,546","14,160","-5,876","-17,143","2,448","0,433","-16,488","-7,970","0,051","20,280","-0,173","0,105","65,519","21,123","-13,448","-5,552","4,867","0,982","-0,259","1,945","0,328"
31,"60,620","14,190","-6,008","-17,086","2,398","0,440","-16,478","-7,968","0,042","20,302","-0,152","0,103","65,523","21,171","-13,466","-5,500","4,875","0,968","-0,200","1,974","0,351"
32,"60,664","14,233","-6,129","-17,104","2,352","0,453","-16,490","-7,977","0,048","20,326","-0,150","0,111","65,512","21,191","-13,462","-5,463","4,911","0,969","-0,201","1,985","0,360"
33,"60,696","14,255","-6,194","-17,140","2,304","0,452","-16,518","-7,983","0,070","20,301","-0,120","0,113","65,434","21,200","-13,444","-5,492","4,920","0,959","-0,258","2,026","0,374"
34,"60,680","14,251","-6,208","-17,195","2,298","0,453","-16,505","-7,976","0,086","20,278","-0,086","0,120","65,397","21,224","-13,450","-5,479","4,905","0,953","-0,303","2,079","0,389"
35,"60,675","14,231","-6,210","-17,204","2,309","0,463","-16,455","-8,024","0,085","20,236","-0,073","0,137","65,388","21,279","-13,469","-5,508","4,931","0,970","-0,365","2,112","0,394"
36,"60,659","14,205","-6,192","-17,193","2,302","0,475","-16,389","-8,059","0,073","20,252","-0,044","0,146","65,345","21,347","-13,441","-5,465","4,931","0,978","-0,363","2,163","0,407"
37,"60,645","14,163","-6,158","-17,192","2,297","0,487","-16,380","-8,047","0,071","20,277","-0,021","0,158","65,194","21,395","-13,354","-5,408","4,920","0,975","-0,362","2,203","0,415"
38,"60,662","14,154","-6,151","-17,191","2,282","0,491","-16,439","-8,026","0,087","20,302","0,000","0,169","65,116","21,408","-13,243","-5,417","4,911","0,964","-0,361","2,242","0,426"
39,"60,680","14,158","-6,142","-17,199","2,253","0,483","-16,497","-8,005","0,117","20,311","0,033","0,176","65,056","21,406","-13,138","-5,438","4,894","0,937","-0,385","2,289","0,438"
40,"60,702","14,159","-6,103","-17,214","2,246","0,467","-16,515","-8,011","0,149","20,280","0,052","0,187","64,980","21,412","-13,058","-5,458","4,917","0,925","-0,455","2,310","0,442"
41,"1,132","-1,286","0,008","-1,015","0,263","0,000","0,376","0,241","-0,001","-0,060","0,079","-0,200","-0,243","-0,039","-0,001","0,371","0,217","-0,001","-1,596","-0,021","0,001"
42,"0,371","-1,288","-0,005","-0,682","0,259","0,001","0,184","-0,205","0,000","0,233","-0,364","-0,199","-0,488","-0,623","-0,003","0,474","0,659","-0,003","-1,302","-0,459","-0,010"
43,"0,363","0,181","0,001","-0,682","0,178","0,001","0,134","-0,337","0,000","0,254","-0,364","-0,199","-0,399","-0,858","-0,003","0,349","0,658","-0,002","-1,281","-0,378","-0,009"
44,"0,221","0,496","0,001","-0,549","-0,137","-0,001","0,134","-0,336","0,000","0,233","-0,364","-0,199","-0,153","-0,497","-0,001","0,328","0,658","-0,002","-0,830","-0,378","-0,006"
45,"0,224","0,929","0,003","-0,547","0,057","0,001","-0,065","-0,270","0,000","0,233","-0,502","-0,199","-0,069","-0,403","-0,001","0,046","0,636","0,001","-0,830","-0,440","-0,008"
46,"0,163","0,335","0,001","-0,587","-0,055","0,000","-0,109","-0,337","0,000","0,094","-0,502","-0,199","-0,089","-0,080","0,000","-0,053","0,796","0,001","-0,947","-0,440","-0,008"
47,"0,034","0,223","0,001","-0,521","-0,018","0,001","-0,108","-0,295","0,000","0,149","-0,599","-0,199","-0,089","-0,492","-0,001","0,003","0,852","0,001","-0,892","-0,461","-0,009"
48,"-0,028","-1,131","-0,005","-0,535","-0,130","0,000","-0,103","-0,207","0,000","0,149","-0,599","-0,199","0,036","-0,621","0,001","0,102","0,892","0,000","-0,840","-0,461","-0,008"
49,"-0,032","0,335","0,001","-0,535","-0,351","0,000","-0,103","-0,207","0,000","0,157","-0,626","-0,199","0,037","-0,622","0,001","0,110","0,920","0,000","-0,832","-0,268","-0,007"
50,"-0,110","0,333","0,001","-0,427","-0,351","0,001","-0,051","-0,190","0,000","0,157","-0,612","-0,199","0,145","-0,237","0,001","0,162","0,917","-0,001","-0,448","-0,253","-0,004"
51,"-0,594","-0,142","0,001","-0,528","-0,452","-0,006","-0,274","-0,052","0,001","0,474","-0,766","-0,195","-0,006","-0,852","0,006","0,203","1,272","-0,003","0,085","-0,140","0,006"
52,"-0,894","-0,458","-0,024","-0,533","-0,511","-0,003","-0,068","-0,107","-0,009","0,325","-0,464","-0,195","0,075","-1,464","0,013","0,082","1,314","-0,004","0,287","0,206","0,024"
53,"-0,523","0,104","-0,057","-0,513","-0,511","-0,001","0,097","-0,185","-0,027","0,052","-0,669","-0,193","-0,068","-0,765","0,015","0,034","1,261","-0,001","-0,060","-0,332","0,043"
54,"-0,294","0,310","-0,079","-0,094","-0,700","0,002","-0,052","0,027","-0,043","0,237","-0,378","-0,193","-0,072","-0,719","0,012","0,419","0,687","0,003","0,239","0,285","0,061"
55,"-0,138","0,061","-0,093","-0,060","-0,600","0,009","0,064","-0,409","-0,055","-0,029","-0,171","-0,192","0,361","-0,213","0,000","-0,030","0,772","0,012","-0,327","0,335","0,064"
56,"-0,014","0,154","-0,097","-0,517","-1,040","0,015","-0,179","-0,185","-0,064","0,299","-0,296","-0,189","0,102","0,268","-0,020","0,396","0,568","0,019","-0,311","0,333","0,064"
57,"-0,137","-0,517","-0,091","-0,430","-1,018","0,007","-0,160","-0,022","-0,074","0,199","0,031","-0,188","0,086","0,012","-0,031","0,644","0,216","0,026","-0,281","0,978","0,065"
58,"-0,560","-1,038","-0,091","-0,593","-0,421","0,003","0,369","0,300","-0,084","0,010","0,317","-0,185","0,155","-0,569","-0,031","0,803","-0,100","0,030","-0,402","0,920","0,058"
59,"-0,187","-0,835","-0,097","-0,223","0,088","-0,006","-0,226","-0,022","-0,083","0,255","0,076","-0,181","-0,430","-0,469","-0,042","0,732","0,255","0,021","-0,087","0,338","0,049"
60,"-0,124","-0,791","-0,113","0,073","-0,488","-0,002","0,396","-0,291","-0,086","0,568","-0,060","-0,177","-0,430","-0,289","-0,054","1,338","0,585","0,007","0,499","0,432","0,048"
61,"-0,668","-0,531","-0,136","-0,349","-1,020","0,009","0,118","0,307","-0,088","0,274","-0,245","-0,169","-0,482","-0,233","-0,073","0,823","0,515","0,001","-0,001","0,505","0,048"
62,"-0,718","0,014","-0,158","-0,286","-1,091","0,012","0,123","-0,007","-0,090","0,001","-0,030","-0,162","-0,441","-0,065","-0,077","0,867","0,452","-0,001","0,051","0,564","0,051"
63,"-0,496","-0,039","-0,181","-0,472","-1,039","0,009","0,093","0,056","-0,093","0,219","-0,292","-0,151","-0,396","-0,462","-0,077","0,765","0,827","-0,004","0,099","0,590","0,058"
64,"-0,401","-0,346","-0,206","-0,014","-0,599","-0,003","0,382","-0,177","-0,103","-0,089","-0,457","-0,139","-0,786","-0,153","-0,074","0,790","0,888","0,002","-0,084","0,096","0,062"
65,"-0,510","-0,842","-0,237","0,466","-0,194","-0,008","0,473","-0,340","-0,118","0,101","-0,740","-0,126","-0,783","-0,103","-0,072","0,730","1,404","0,009","0,461","-0,270","0,076"
66,"-0,470","-0,163","-0,268","0,094","-0,738","-0,016","0,292","-0,407","-0,137","-0,084","-0,447","-0,114","-0,433","0,197","-0,062","0,355","0,840","0,031","0,038","0,250","0,087"
67,"-0,466","-0,124","-0,296","0,090","-0,750","-0,023","0,300","-0,424","-0,155","-0,294","-0,171","-0,104","-0,384","0,040","-0,062","0,458","0,737","0,043","-0,101","0,869","0,103"
68,"-0,490","-0,107","-0,325","-0,392","-0,322","-0,013","0,569","-0,351","-0,168","-0,608","-0,317","-0,098","-0,184","0,037","-0,057","0,377","1,155","0,043","-0,716","0,583","0,118"
69,"-0,582","-0,125","-0,343","-0,650","-0,302","0,003","0,644","0,070","-0,180","-0,382","-0,063","-0,092","-0,357","0,155","-0,057","0,912","0,733","0,048","-0,647","1,141","0,132"
70,"-0,415","-0,387","-0,346","-0,656","-0,375","0,015","0,658","0,276","-0,181","-0,621","0,193","-0,088","-0,897","0,335","-0,061","1,016","0,366","0,053","-1,223","1,384","0,145"
71,"-0,445","-0,462","-0,366","-0,683","-0,354","0,029","0,629","0,266","-0,169","-0,596","0,197","-0,086","-0,880","0,355","-0,059","1,036","0,358","0,044","-1,186","1,357","0,159"
72,"-0,457","-0,533","-0,401","-0,690","-0,399","0,044","0,629","0,237","-0,139","-0,574","0,193","-0,082","-0,824","0,363","-0,079","1,049","0,358","0,025","-1,128","1,386","0,178"
73,"-0,391","-0,563","-0,443","-0,645","-0,448","0,061","0,649","0,223","-0,109","-0,549","0,186","-0,077","-0,775","0,319","-0,070","1,061","0,355","-0,003","-1,081","1,421","0,205"
74,"-0,404","-0,595","-0,475","-0,646","-0,481","0,068","0,656","0,201","-0,086","-0,520","0,186","-0,071","-0,775","0,299","-0,053","1,070","0,348","-0,036","-1,009","1,438","0,233"
75,"-0,397","-0,672","-0,520","-0,593","-0,502","0,083","0,677","0,181","-0,083","-0,489","0,169","-0,065","-0,754","0,267","-0,020","1,083","0,378","-0,070","-0,937","1,414","0,268"
76,"-0,380","-0,734","-0,581","-0,558","-0,532","0,101","0,693","0,167","-0,086","-0,464","0,140","-0,054","-0,730","0,218","0,018","1,085","0,422","-0,092","-0,867","1,376","0,309"
77,"-0,320","-0,772","-0,665","-0,522","-0,564","0,116","0,704","0,174","-0,083","-0,452","0,106","-0,043","-0,702","0,163","0,034","1,073","0,471","-0,101","-0,809","1,333","0,362"
78,"-0,264","-0,774","-0,752","-0,496","-0,590","0,134","0,681","0,188","-0,083","-0,438","0,075","-0,035","-0,740","0,126","0,038","1,064","0,523","-0,098","-0,765","1,287","0,420"
79,"-0,262","-0,806","-0,819","-0,486","-0,606","0,148","0,704","0,186","-0,078","-0,426","0,050","-0,029","-0,733","0,160","0,033","1,054","0,554","-0,082","-0,738","1,237","0,462"
80,"-0,254","-0,837","-0,857","-0,466","-0,607","0,157","0,733","0,176","-0,077","-0,449","0,018","-0,026","-0,688","0,153","0,054","1,023","0,580","-0,062","-0,746","1,173","0,490"
81,"-0,208","-0,859","-0,888","-0,449","-0,602","0,163","0,752","0,154","-0,085","-0,484","-0,012","-0,027","-0,673","0,125","0,095","0,987","0,602","-0,044","-0,771","1,107","0,505"
82,"-0,174","-0,837","-0,923","-0,471","-0,596","0,183","0,749","0,121","-0,093","-0,485","-0,038","-0,028","-0,658","0,085","0,126","0,973","0,630","-0,037","-0,782","1,048","0,516"
83,"-0,175","-0,920","-0,973","-0,428","-0,555","0,217","0,766","0,100","-0,107","-0,469","-0,038","-0,027","-0,663","0,028","0,169","0,988","0,621","-0,035","-0,736","1,039","0,531"
84,"-0,140","-0,943","-1,043","-0,374","-0,596","0,261","0,786","0,083","-0,114","-0,459","-0,015","-0,022","-0,616","-0,012","0,206","0,994","0,586","-0,036","-0,694","1,082","0,551"
85,"-0,097","-0,889","-1,126","-0,370","-0,668","0,292","0,789","0,061","-0,109","-0,432","-0,014","-0,014","-0,518","-0,017","0,214","0,999","0,582","-0,043","-0,652","1,119","0,583"
86,"-0,069","-0,839","-1,185","-0,327","-0,696","0,299","0,789","0,029","-0,095","-0,400","-0,025","-0,004","-0,425","-0,018","0,227","1,001","0,608","-0,054","-0,576","1,098","0,621"
87,"-0,055","-0,822","-1,222","-0,329","-0,706","0,291","0,784","0,032","-0,073","-0,369","-0,020","0,010","-0,357","-0,054","0,220","0,999","0,612","-0,056","-0,532","1,076","0,656"
88,"-0,055","-0,862","-1,243","-0,311","-0,712","0,276","0,785","0,017","-0,058","-0,364","0,009","0,027","-0,333","-0,088","0,209","0,981","0,606","-0,048","-0,523","1,077","0,680"
89,"-0,037","-0,880","-1,253","-0,267","-0,715","0,256","0,789","-0,004","-0,051","-0,342","-0,015","0,044","-0,316","-0,097","0,194","0,983","0,651","-0,028","-0,476","1,024","0,692"
90,"0,041","-0,878","-1,262","-0,230","-0,715","0,235","0,791","-0,014","-0,054","-0,319","-0,032","0,058","-0,273","-0,109","0,175","0,982","0,688","-0,004","-0,433","0,973","0,696"
91,"0,097","-0,839","-1,262","-0,203","-0,705","0,225","0,757","0,003","-0,062","-0,326","-0,059","0,068","-0,234","-0,098","0,147","0,951","0,737","0,020","-0,435","0,909","0,688"
92,"0,099","-0,843","-1,264","-0,233","-0,694","0,233","0,775","0,034","-0,074","-0,333","-0,084","0,073","-0,175","-0,058","0,135","0,938","0,739","0,038","-0,440","0,846","0,675"
93,"0,109","-0,883","-1,275","-0,205","-0,675","0,259","0,767","0,029","-0,093","-0,358","-0,108","0,074","-0,138","-0,061","0,134","0,896","0,747","0,052","-0,459","0,783","0,659"
94,"0,113","-0,891","-1,296","-0,210","-0,674","0,285","0,748","0,005","-0,125","-0,389","-0,128","0,075","-0,121","-0,062","0,144","0,836","0,764","0,062","-0,483","0,724","0,648"
95,"0,122","-0,873","-1,318","-0,160","-0,699","0,305","0,738","-0,011","-0,156","-0,392","-0,156","0,076","-0,089","-0,045","0,152","0,808","0,785","0,067","-0,445","0,683","0,645"
96,"0,099","-0,842","-1,342","-0,184","-0,760","0,317","0,749","0,008","-0,179","-0,364","-0,139","0,076","-0,057","-0,032","0,154","0,820","0,744","0,070","-0,430","0,723","0,645"
97,"0,102","-0,761","-1,362","-0,222","-0,812","0,315","0,734","0,002","-0,188","-0,399","-0,143","0,078","-0,004","0,028","0,141","0,762","0,726","0,071","-0,480","0,743","0,654"
98,"0,091","-0,735","-1,374","-0,210","-0,801","0,303","0,755","0,002","-0,189","-0,373","-0,167","0,083","0,058","0,054","0,112","0,800","0,784","0,071","-0,408","0,716","0,668"
99,"0,055","-0,780","-1,393","-0,180","-0,796","0,288","0,760","-0,001","-0,192","-0,397","-0,147","0,088","0,061","0,053","0,090","0,758","0,798","0,079","-0,393","0,767","0,694"
100,"0,042","-0,811","-1,424","-0,133","-0,754","0,280","0,786","-0,052","-0,197","-0,413","-0,121","0,094","0,068","0,104","0,066","0,739","0,812","0,097","-0,356","0,784","0,722"
101,"0,049","-0,740","-1,476","-0,114","-0,755","0,275","0,834","-0,109","-0,211","-0,385","-0,138","0,099","0,091","0,183","0,031","0,790","0,869","0,123","-0,278","0,750","0,760"
102,"0,080","-0,703","-1,518","-0,080","-0,774","0,281","0,873","-0,178","-0,239","-0,362","-0,124","0,102","0,176","0,267","-0,002","0,834","0,899","0,152","-0,209","0,746","0,795"
103,"0,095","-0,686","-1,560","-0,050","-0,789","0,289","0,867","-0,212","-0,272","-0,407","-0,123","0,103","0,140","0,299","-0,020","0,815","0,940","0,179","-0,215","0,723","0,821"
104,"0,084","-0,654","-1,576","0,000","-0,790","0,295","0,928","-0,175","-0,303","-0,453","-0,130","0,101","0,160","0,285","-0,035","0,815","0,949","0,202","-0,233","0,684","0,833"
105,"0,109","-0,574","-1,572","0,044","-0,792","0,291","0,968","-0,186","-0,329","-0,446","-0,091","0,097","0,214","0,327","-0,060","0,850","0,894","0,226","-0,201","0,687","0,836"
106,"0,199","-0,569","-1,563","0,084","-0,759","0,284","0,993","-0,199","-0,350","-0,452","-0,116","0,090","0,297","0,392","-0,092","0,869","0,904","0,245","-0,209","0,632","0,832"
107,"0,237","-0,577","-1,546","0,102","-0,723","0,291","0,990","-0,207","-0,357","-0,429","-0,130","0,081","0,360","0,467","-0,129","0,896","0,898","0,256","-0,201","0,595","0,821"
108,"0,203","-0,657","-1,528","0,069","-0,717","0,310","0,952","-0,214","-0,350","-0,400","-0,122","0,075","0,400","0,498","-0,153","0,906","0,874","0,257","-0,192","0,620","0,801"
109,"0,227","-0,686","-1,529","0,082","-0,714","0,329","0,907","-0,168","-0,332","-0,434","-0,102","0,069","0,383","0,482","-0,170","0,858","0,832","0,248","-0,247","0,621","0,785"
110,"0,256","-0,691","-1,529","0,108","-0,709","0,343","0,951","-0,191","-0,316","-0,431","-0,137","0,065","0,411","0,412","-0,175","0,869","0,901","0,237","-0,240","0,550","0,774"
111,"0,300","-0,598","-1,541","0,109","-0,729","0,344","0,980","-0,206","-0,296","-0,416","-0,171","0,064","0,459","0,367","-0,202","0,876","0,965","0,232","-0,238","0,500","0,768"
112,"0,305","-0,534","-1,534","0,173","-0,722","0,342","1,048","-0,248","-0,283","-0,451","-0,176","0,062","0,510","0,353","-0,224","0,867","1,006","0,234","-0,236","0,469","0,763"
113,"0,344","-0,489","-1,537","0,232","-0,758","0,343","1,050","-0,295","-0,272","-0,487","-0,177","0,060","0,578","0,427","-0,252","0,808","1,027","0,238","-0,244","0,498","0,760"
114,"0,370","-0,512","-1,544","0,199","-0,760","0,347","1,057","-0,299","-0,264","-0,523","-0,186","0,055","0,670","0,431","-0,280","0,743","1,056","0,238","-0,292","0,517","0,764"
115,"0,366","-0,488","-1,554","0,198","-0,763","0,355","1,031","-0,274","-0,260","-0,560","-0,191","0,045","0,726","0,351","-0,297","0,677","1,075","0,239","-0,299","0,489","0,773"
116,"0,303","-0,488","-1,559","0,180","-0,761","0,364","1,038","-0,267","-0,271","-0,597","-0,198","0,031","0,744","0,297","-0,303","0,620","1,067","0,243","-0,328","0,446","0,788"
117,"0,317","-0,508","-1,561","0,211","-0,738","0,363","1,108","-0,262","-0,293","-0,634","-0,200","0,018","0,772","0,268","-0,309","0,618","1,059","0,252","-0,364","0,410","0,803"
118,"0,352","-0,514","-1,562","0,220","-0,741","0,359","1,111","-0,269","-0,310","-0,673","-0,182","0,003","0,812","0,272","-0,331","0,554","1,031","0,258","-0,422","0,422","0,814"
119,"0,372","-0,432","-1,572","0,249","-0,801","0,355","1,168","-0,295","-0,319","-0,653","-0,156","-0,009","0,836","0,302","-0,350","0,611","1,007","0,265","-0,394","0,484","0,822"
120,"0,392","-0,362","-1,569","0,319","-0,832","0,352","1,119","-0,336","-0,324","-0,679","-0,120","-0,022","0,888","0,351","-0,377","0,552","0,987","0,272","-0,382","0,542","0,831"
121,"0,410","-0,351","-1,579","0,295","-0,796","0,349","1,058","-0,320","-0,317","-0,682","-0,081","-0,035","0,906","0,335","-0,411","0,524","0,934","0,276","-0,373","0,549","0,843"
122,"0,414","-0,343","-1,585","0,263","-0,743","0,347","0,995","-0,330","-0,302","-0,713","-0,059","-0,049","0,910","0,273","-0,434","0,467","0,940","0,276","-0,419","0,547","0,857"
123,"0,431","-0,295","-1,585","0,332","-0,767","0,348","1,041","-0,294","-0,284","-0,678","-0,059","-0,061","0,970","0,232","-0,475","0,536","0,943","0,280","-0,345","0,552","0,869"
124,"0,400","-0,262","-1,587","0,334","-0,799","0,355","1,100","-0,300","-0,261","-0,645","-0,056","-0,069","1,023","0,237","-0,513","0,599","0,956","0,285","-0,274","0,570","0,873"
125,"0,383","-0,279","-1,582","0,383","-0,831","0,366","1,136","-0,330","-0,245","-0,660","-0,088","-0,076","1,014","0,275","-0,533","0,619","0,989","0,292","-0,249","0,536","0,870"
126,"0,366","-0,304","-1,577","0,389","-0,838","0,378","1,119","-0,337","-0,231","-0,655","-0,122","-0,081","1,015","0,240","-0,547","0,607","0,998","0,300","-0,220","0,472","0,863"
127,"0,372","-0,283","-1,571","0,390","-0,844","0,386","1,115","-0,341","-0,227","-0,699","-0,132","-0,087","1,036","0,211","-0,554","0,552","0,982","0,309","-0,241","0,435","0,855"
128,"0,352","-0,321","-1,552","0,422","-0,797","0,385","1,151","-0,348","-0,234","-0,743","-0,140","-0,096","1,026","0,181","-0,544","0,531","0,968","0,309","-0,278","0,392","0,852"
129,"0,289","-0,368","-1,534","0,350","-0,793","0,384","1,146","-0,362","-0,235","-0,784","-0,144","-0,107","1,020","0,144","-0,528","0,456","0,974","0,298","-0,354","0,383","0,850"
130,"0,250","-0,428","-1,527","0,293","-0,769","0,393","1,206","-0,376","-0,227","-0,772","-0,170","-0,121","1,026","0,095","-0,521","0,497","1,015","0,278","-0,376","0,357","0,850"
131,"0,229","-0,426","-1,528","0,271","-0,773","0,407","1,175","-0,312","-0,213","-0,758","-0,193","-0,139","1,027","0,059","-0,512","0,485","1,010","0,258","-0,374","0,300","0,858"
132,"0,230","-0,408","-1,540","0,264","-0,755","0,421","1,193","-0,311","-0,199","-0,731","-0,204","-0,159","1,011","-0,014","-0,516","0,518","1,052","0,238","-0,319","0,263","0,871"
133,"0,172","-0,373","-1,545","0,282","-0,796","0,437","1,227","-0,346","-0,187","-0,770","-0,190","-0,179","1,008","-0,043","-0,522","0,477","1,075","0,223","-0,321","0,286","0,882"
134,"0,162","-0,358","-1,560","0,308","-0,845","0,450","1,274","-0,343","-0,179","-0,805","-0,164","-0,196","1,013","-0,054","-0,532","0,462","1,024","0,220","-0,320","0,328","0,890"
135,"0,156","-0,307","-1,569","0,305","-0,869","0,455","1,279","-0,392","-0,176","-0,828","-0,132","-0,209","1,060","-0,051","-0,541","0,417","1,018","0,222","-0,312","0,388","0,900"
