Index,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z
36,"0,880","0,462","0,113","0,000","0,996","-0,081","0,042","-0,001","0,993","-0,117","0,004","0,002","0,967","-0,253","-0,016","0,001","0,881","0,443","-0,169","0,006","0,943","-0,331","-0,038","0,002","0,956","-0,293","0,016","0,001"
37,"0,880","0,462","0,114","0,000","0,996","-0,081","0,043","-0,001","0,993","-0,117","0,003","0,002","0,967","-0,253","-0,016","0,001","0,880","0,443","-0,169","0,006","0,943","-0,331","-0,038","0,002","0,956","-0,292","0,016","0,001"
38,"0,880","0,462","0,114","0,000","0,996","-0,080","0,043","-0,001","0,993","-0,116","0,003","0,002","0,967","-0,254","-0,016","0,001","0,880","0,443","-0,169","0,006","0,943","-0,330","-0,038","0,003","0,956","-0,292","0,016","0,002"
39,"0,880","0,462","0,114","0,000","0,996","-0,080","0,043","-0,001","0,993","-0,116","0,003","0,003","0,967","-0,254","-0,017","0,002","0,880","0,443","-0,169","0,006","0,943","-0,330","-0,038","0,003","0,956","-0,292","0,016","0,002"
40,"0,880","0,462","0,114","0,000","0,996","-0,080","0,043","-0,001","0,993","-0,116","0,003","0,003","0,967","-0,254","-0,017","0,002","0,880","0,443","-0,169","0,007","0,943","-0,330","-0,039","0,003","0,956","-0,292","0,015","0,002"
41,"1,000","0,002","-0,001","0,003","1,000","0,001","0,001","0,003","1,000","0,003","-0,003","0,003","1,000","0,002","-0,002","0,003","1,000","0,002","-0,002","0,003","1,000","0,007","0,001","0,003","1,000","0,000","-0,003","0,003"
42,"1,000","0,002","-0,001","0,003","1,000","-0,002","0,001","0,003","1,000","0,003","-0,002","0,003","1,000","-0,001","-0,001","0,003","1,000","-0,004","0,001","0,003","1,000","0,006","0,004","0,003","1,000","-0,001","-0,003","0,003"
43,"1,000","-0,001","-0,001","0,003","1,000","-0,002","0,001","0,003","1,000","0,003","-0,001","0,003","1,000","-0,001","0,000","0,003","1,000","-0,004","0,002","0,003","1,000","0,006","0,004","0,003","1,000","-0,001","-0,003","0,003"
44,"1,000","-0,001","-0,002","0,003","1,000","0,001","0,000","0,003","1,000","0,003","-0,002","0,003","1,000","0,002","-0,001","0,003","1,000","-0,002","0,001","0,003","1,000","0,006","0,001","0,003","1,000","0,000","-0,003","0,003"
45,"1,000","-0,002","-0,001","0,003","1,000","0,001","0,000","0,003","1,000","0,003","-0,001","0,003","1,000","0,001","0,000","0,003","1,000","-0,002","0,001","0,003","1,000","0,006","0,001","0,003","1,000","0,000","-0,003","0,003"
46,"1,000","-0,001","-0,001","0,003","1,000","0,001","0,000","0,003","1,000","0,003","-0,001","0,003","1,000","0,002","0,000","0,003","1,000","-0,001","0,001","0,003","1,000","0,007","0,001","0,003","1,000","0,000","-0,003","0,003"
47,"1,000","-0,002","-0,001","0,003","1,000","0,001","0,001","0,003","1,000","0,003","0,000","0,003","1,000","0,002","0,000","0,003","1,000","-0,001","0,001","0,003","1,000","0,007","0,001","0,003","1,000","0,000","0,001","0,003"
48,"1,000","-0,001","-0,001","0,003","1,000","0,001","0,001","0,003","1,000","0,003","-0,001","0,003","1,000","0,002","0,000","0,003","1,000","-0,001","0,001","0,003","1,000","0,007","0,000","0,003","1,000","0,002","0,001","0,003"
49,"1,000","-0,001","-0,001","0,003","1,000","0,001","0,003","0,003","1,000","0,003","-0,001","0,003","1,000","0,002","0,001","0,003","1,000","-0,001","0,001","0,003","1,000","0,007","0,000","0,003","1,000","0,001","0,003","0,003"
50,"1,000","-0,001","-0,001","0,003","1,000","0,001","0,001","0,003","1,000","0,003","-0,002","0,003","1,000","0,002","0,001","0,003","1,000","-0,001","0,001","0,003","1,000","0,007","-0,001","0,003","1,000","0,001","0,003","0,003"
51,"1,000","-0,005","-0,002","0,003","1,000","0,003","0,004","0,003","1,000","0,005","-0,004","0,003","1,000","0,005","0,000","0,003","1,000","-0,003","-0,001","0,003","1,000","0,009","-0,003","0,003","1,000","-0,002","0,003","0,003"
52,"1,000","-0,002","0,000","0,003","1,000","0,000","0,006","0,003","1,000","0,008","-0,005","0,003","1,000","0,002","-0,001","0,003","1,000","0,000","0,001","0,003","1,000","0,012","-0,004","0,003","1,000","-0,004","0,002","0,003"
53,"1,000","0,000","-0,001","0,003","1,000","0,003","0,006","0,003","1,000","0,008","-0,002","0,003","1,000","0,000","0,001","0,003","1,000","0,001","0,004","0,003","1,000","0,015","-0,003","0,003","1,000","-0,001","0,001","0,004"
54,"1,000","-0,001","0,002","0,003","1,000","0,006","0,006","0,003","1,000","0,006","0,001","0,002","1,000","0,001","-0,002","0,003","1,000","-0,001","0,002","0,003","1,000","0,014","0,000","0,003","1,000","0,002","0,001","0,004"
55,"1,000","-0,004","0,001","0,003","1,000","0,006","0,003","0,003","1,000","0,004","0,002","0,002","1,000","-0,002","-0,001","0,003","1,000","0,002","0,004","0,003","1,000","0,013","0,002","0,002","1,000","0,004","-0,001","0,004"
56,"1,000","-0,006","-0,001","0,003","1,000","0,008","0,001","0,003","1,000","0,001","0,003","0,002","1,000","-0,002","0,002","0,003","1,000","0,002","0,007","0,003","1,000","0,010","0,004","0,002","1,000","0,007","-0,001","0,004"
57,"1,000","-0,003","-0,001","0,003","1,000","0,005","0,001","0,003","1,000","0,002","0,006","0,002","1,000","0,001","0,003","0,004","1,000","-0,001","0,006","0,003","1,000","0,008","0,003","0,002","1,000","0,010","-0,002","0,004"
58,"1,000","-0,003","0,002","0,003","1,000","0,004","0,003","0,003","1,000","0,001","0,003","0,002","1,000","-0,002","0,003","0,004","1,000","0,002","0,004","0,003","1,000","0,006","0,000","0,002","1,000","0,012","0,000","0,004"
59,"1,000","-0,003","-0,001","0,003","1,000","0,007","0,002","0,003","1,000","0,002","0,000","0,002","1,000","0,001","0,003","0,004","1,000","0,000","0,002","0,003","1,000","0,004","-0,002","0,002","1,000","0,009","-0,001","0,004"
60,"1,000","-0,004","0,002","0,003","1,000","0,004","0,002","0,003","1,000","0,003","-0,003","0,002","1,000","0,003","0,005","0,004","1,000","-0,002","0,000","0,003","1,000","0,007","-0,003","0,002","1,000","0,007","0,001","0,003"
61,"1,000","-0,003","-0,001","0,003","1,000","0,001","0,003","0,003","1,000","0,005","-0,005","0,002","1,000","0,001","0,003","0,003","1,000","-0,002","0,003","0,003","1,000","0,008","-0,005","0,002","1,000","0,005","-0,001","0,003"
62,"1,000","-0,005","-0,003","0,003","1,000","-0,002","0,003","0,003","1,000","0,008","-0,006","0,001","1,000","-0,002","0,003","0,003","1,000","-0,002","0,006","0,003","1,000","0,011","-0,005","0,002","1,000","0,003","0,000","0,003"
63,"1,000","-0,003","-0,002","0,003","1,000","0,001","0,002","0,003","1,000","0,007","-0,003","0,001","1,000","-0,002","0,000","0,003","1,000","0,001","0,005","0,003","1,000","0,008","-0,005","0,002","1,000","0,004","0,003","0,003"
64,"1,000","-0,001","0,000","0,003","1,000","0,004","0,003","0,003","1,000","0,004","-0,003","0,001","1,000","-0,002","0,003","0,003","1,000","0,004","0,004","0,003","1,000","0,010","-0,003","0,001","1,000","0,007","0,005","0,003"
65,"1,000","0,000","0,003","0,003","1,000","0,002","0,004","0,003","1,000","0,006","0,000","0,000","1,000","0,000","0,000","0,003","1,000","0,001","0,004","0,003","1,000","0,011","-0,001","0,001","1,000","0,004","0,005","0,003"
66,"1,000","-0,001","0,000","0,003","1,000","0,005","0,004","0,003","1,000","0,004","-0,002","0,000","1,000","-0,003","0,001","0,003","1,000","0,003","0,002","0,003","1,000","0,010","0,002","0,001","1,000","0,006","0,003","0,003"
67,"1,000","-0,004","0,002","0,003","1,000","0,002","0,003","0,003","1,000","0,004","-0,006","0,000","1,000","0,000","0,000","0,003","1,000","0,000","0,003","0,003","1,000","0,007","0,002","0,001","1,000","0,004","0,001","0,003"
68,"1,000","-0,004","-0,001","0,003","1,000","-0,001","0,004","0,004","1,000","0,006","-0,007","0,000","1,000","0,001","-0,003","0,003","1,000","0,002","0,002","0,003","1,000","0,009","0,000","0,001","1,000","0,007","0,000","0,003"
69,"1,000","-0,001","-0,003","0,003","1,000","0,002","0,003","0,004","1,000","0,004","-0,005","0,000","1,000","0,003","-0,005","0,003","1,000","0,003","0,005","0,002","1,000","0,008","-0,003","0,001","1,000","0,005","0,002","0,003"
70,"1,000","-0,003","-0,001","0,003","1,000","-0,001","0,004","0,004","1,000","0,004","-0,003","0,000","1,000","0,006","-0,004","0,002","1,000","0,001","0,003","0,002","1,000","0,005","-0,003","0,001","1,000","0,008","0,003","0,003"
71,"1,000","-0,002","0,000","0,003","1,000","0,000","0,004","0,004","1,000","0,005","-0,002","0,000","1,000","0,006","-0,004","0,002","1,000","0,001","0,003","0,002","1,000","0,005","-0,003","0,001","1,000","0,008","0,003","0,003"
72,"1,000","-0,002","-0,001","0,003","1,000","0,000","0,003","0,004","1,000","0,005","-0,002","0,000","1,000","0,006","-0,004","0,002","1,000","0,000","0,004","0,002","1,000","0,004","-0,003","0,001","1,000","0,008","0,003","0,003"
73,"1,000","-0,002","0,000","0,003","1,000","0,000","0,003","0,004","1,000","0,005","-0,002","0,000","1,000","0,005","-0,004","0,002","1,000","0,000","0,004","0,001","1,000","0,004","-0,002","0,001","1,000","0,009","0,002","0,003"
74,"1,000","-0,002","-0,001","0,003","1,000","0,001","0,003","0,004","1,000","0,005","-0,002","0,000","1,000","0,005","-0,004","0,002","1,000","-0,001","0,004","0,001","1,000","0,004","-0,002","0,001","1,000","0,009","0,002","0,003"
75,"1,000","-0,002","-0,001","0,003","1,000","0,001","0,003","0,005","1,000","0,005","-0,002","0,001","1,000","0,005","-0,004","0,002","1,000","-0,001","0,005","0,001","1,000","0,005","-0,002","0,001","1,000","0,009","0,002","0,003"
76,"1,000","-0,002","-0,002","0,003","1,000","0,001","0,003","0,005","1,000","0,005","-0,002","0,001","1,000","0,004","-0,004","0,002","1,000","-0,002","0,005","0,000","1,000","0,005","-0,002","0,001","1,000","0,008","0,002","0,003"
77,"1,000","-0,003","-0,002","0,003","1,000","0,001","0,003","0,005","1,000","0,006","-0,003","0,001","1,000","0,004","-0,004","0,002","1,000","-0,003","0,005","0,000","1,000","0,005","-0,002","0,001","1,000","0,008","0,002","0,003"
78,"1,000","-0,003","-0,002","0,003","1,000","0,001","0,002","0,005","1,000","0,006","-0,003","0,001","1,000","0,004","-0,005","0,002","1,000","-0,004","0,005","0,000","1,000","0,006","-0,003","0,001","1,000","0,008","0,002","0,003"
79,"1,000","-0,003","-0,003","0,003","1,000","0,001","0,002","0,005","1,000","0,007","-0,003","0,001","1,000","0,003","-0,005","0,002","1,000","-0,004","0,005","-0,001","1,000","0,006","-0,003","0,001","1,000","0,008","0,002","0,003"
80,"1,000","-0,003","-0,003","0,003","1,000","0,001","0,002","0,006","1,000","0,007","-0,003","0,001","1,000","0,003","-0,005","0,002","1,000","-0,005","0,005","-0,001","1,000","0,006","-0,003","0,001","1,000","0,008","0,002","0,004"
81,"1,000","-0,004","-0,003","0,003","1,000","0,001","0,002","0,006","1,000","0,007","-0,003","0,001","1,000","0,003","-0,005","0,002","1,000","-0,005","0,005","-0,001","1,000","0,007","-0,002","0,002","1,000","0,008","0,002","0,004"
82,"1,000","-0,004","-0,003","0,003","1,000","0,001","0,001","0,006","1,000","0,006","-0,004","0,002","1,000","0,002","-0,005","0,002","1,000","-0,006","0,006","-0,001","1,000","0,006","-0,002","0,002","1,000","0,008","0,001","0,004"
83,"1,000","-0,004","-0,004","0,003","1,000","0,002","0,001","0,006","1,000","0,006","-0,004","0,002","1,000","0,002","-0,005","0,002","1,000","-0,006","0,005","-0,001","1,000","0,007","-0,003","0,002","1,000","0,008","0,001","0,004"
84,"1,000","-0,004","-0,004","0,003","1,000","0,002","0,001","0,006","1,000","0,006","-0,004","0,002","1,000","0,002","-0,005","0,003","1,000","-0,006","0,005","-0,001","1,000","0,007","-0,003","0,002","1,000","0,008","0,001","0,004"
85,"1,000","-0,005","-0,004","0,003","1,000","0,002","0,001","0,006","1,000","0,006","-0,004","0,002","1,000","0,002","-0,005","0,003","1,000","-0,007","0,005","-0,001","1,000","0,007","-0,003","0,002","1,000","0,009","0,001","0,004"
86,"1,000","-0,004","-0,004","0,003","1,000","0,002","0,001","0,006","1,000","0,006","-0,005","0,002","1,000","0,002","-0,005","0,003","1,000","-0,007","0,005","-0,001","1,000","0,007","-0,003","0,003","1,000","0,009","0,000","0,004"
87,"1,000","-0,004","-0,004","0,003","1,000","0,001","0,001","0,006","1,000","0,006","-0,005","0,003","1,000","0,001","-0,004","0,003","1,000","-0,007","0,005","-0,001","1,000","0,007","-0,003","0,003","1,000","0,009","0,000","0,005"
88,"1,000","-0,004","-0,004","0,004","1,000","0,001","0,000","0,007","1,000","0,006","-0,004","0,003","1,000","0,001","-0,004","0,003","1,000","-0,007","0,005","-0,001","1,000","0,008","-0,003","0,003","1,000","0,009","0,000","0,005"
89,"1,000","-0,004","-0,004","0,004","1,000","0,001","0,000","0,007","1,000","0,006","-0,004","0,003","1,000","0,001","-0,004","0,004","1,000","-0,007","0,006","-0,001","1,000","0,008","-0,003","0,003","1,000","0,008","-0,001","0,005"
90,"1,000","-0,004","-0,004","0,004","1,000","0,001","0,000","0,007","1,000","0,006","-0,004","0,003","1,000","0,001","-0,004","0,004","1,000","-0,007","0,006","-0,001","1,000","0,008","-0,003","0,003","1,000","0,008","-0,001","0,005"
91,"1,000","-0,005","-0,004","0,004","1,000","0,001","0,000","0,007","1,000","0,006","-0,004","0,003","1,000","0,000","-0,004","0,004","1,000","-0,007","0,006","-0,001","1,000","0,008","-0,003","0,003","1,000","0,008","-0,001","0,005"
92,"1,000","-0,004","-0,004","0,004","1,000","0,001","0,000","0,007","1,000","0,006","-0,004","0,003","1,000","0,000","-0,004","0,004","1,000","-0,007","0,005","-0,001","1,000","0,009","-0,003","0,003","1,000","0,007","0,000","0,005"
93,"1,000","-0,004","-0,004","0,004","1,000","0,001","0,001","0,007","1,000","0,006","-0,004","0,003","1,000","0,000","-0,004","0,004","1,000","-0,007","0,005","-0,001","1,000","0,009","-0,003","0,004","1,000","0,008","0,000","0,005"
94,"1,000","-0,004","-0,004","0,004","1,000","0,001","0,001","0,007","1,000","0,007","-0,005","0,003","1,000","0,000","-0,004","0,004","1,000","-0,007","0,005","-0,001","1,000","0,009","-0,004","0,004","1,000","0,008","0,000","0,005"
95,"1,000","-0,004","-0,004","0,004","1,000","0,002","0,001","0,007","1,000","0,007","-0,005","0,003","1,000","-0,001","-0,004","0,005","1,000","-0,007","0,005","0,000","1,000","0,009","-0,004","0,004","1,000","0,008","0,000","0,006"
96,"1,000","-0,003","-0,004","0,004","1,000","0,002","0,001","0,007","1,000","0,007","-0,004","0,003","1,000","-0,001","-0,004","0,005","1,000","-0,006","0,005","0,000","1,000","0,009","-0,004","0,003","1,000","0,008","0,000","0,006"
97,"1,000","-0,003","-0,003","0,004","1,000","0,002","0,000","0,007","1,000","0,007","-0,004","0,003","1,000","0,000","-0,004","0,005","1,000","-0,006","0,004","0,000","1,000","0,009","-0,003","0,003","1,000","0,008","-0,001","0,006"
98,"1,000","-0,003","-0,003","0,004","1,000","0,002","0,001","0,007","1,000","0,008","-0,004","0,002","1,000","0,000","-0,003","0,005","1,000","-0,005","0,004","0,000","1,000","0,009","-0,004","0,003","1,000","0,007","-0,001","0,006"
99,"1,000","-0,002","-0,003","0,004","1,000","0,003","0,001","0,007","1,000","0,008","-0,005","0,002","1,000","0,000","-0,003","0,005","1,000","-0,005","0,004","0,000","1,000","0,010","-0,004","0,003","1,000","0,008","-0,001","0,006"
100,"1,000","-0,002","-0,004","0,004","1,000","0,003","0,001","0,007","1,000","0,008","-0,005","0,002","1,000","0,000","-0,003","0,005","1,000","-0,004","0,004","0,001","1,000","0,010","-0,004","0,003","1,000","0,008","-0,001","0,006"
101,"1,000","-0,002","-0,004","0,004","1,000","0,003","0,001","0,007","1,000","0,008","-0,006","0,001","1,000","0,000","-0,002","0,005","1,000","-0,003","0,004","0,001","1,000","0,010","-0,004","0,002","1,000","0,008","-0,001","0,006"
102,"1,000","-0,002","-0,004","0,004","1,000","0,004","0,000","0,007","1,000","0,008","-0,006","0,001","1,000","0,000","-0,002","0,005","1,000","-0,002","0,003","0,001","1,000","0,011","-0,004","0,002","1,000","0,009","-0,001","0,006"
103,"1,000","-0,001","-0,003","0,004","1,000","0,004","0,000","0,007","1,000","0,008","-0,006","0,001","1,000","0,000","-0,002","0,005","1,000","-0,001","0,003","0,001","1,000","0,011","-0,005","0,002","1,000","0,009","-0,001","0,006"
