Index,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z
25,"0,869","0,473","0,144","0,006","0,998","-0,049","0,038","-0,008","0,997","-0,074","0,016","0,000","0,986","-0,166","-0,005","-0,003","0,875","0,431","-0,218","0,001","0,973","-0,223","-0,062","0,000","0,983","-0,179","0,038","-0,011"
26,"0,870","0,471","0,144","0,006","0,998","-0,047","0,036","-0,009","0,997","-0,072","0,018","0,000","0,986","-0,169","-0,007","-0,004","0,876","0,431","-0,215","0,000","0,973","-0,223","-0,059","0,000","0,983","-0,178","0,035","-0,012"
27,"0,871","0,470","0,145","0,004","0,998","-0,050","0,036","-0,009","0,997","-0,071","0,021","0,000","0,985","-0,171","-0,009","-0,004","0,875","0,433","-0,214","-0,001","0,974","-0,221","-0,057","0,001","0,983","-0,181","0,036","-0,012"
28,"0,871","0,471","0,143","0,006","0,998","-0,050","0,039","-0,009","0,997","-0,074","0,022","0,000","0,985","-0,169","-0,012","-0,005","0,875","0,434","-0,216","0,000","0,973","-0,223","-0,055","0,001","0,983","-0,179","0,039","-0,012"
29,"0,872","0,469","0,142","0,006","0,998","-0,047","0,039","-0,009","0,997","-0,073","0,019","0,000","0,986","-0,168","-0,009","-0,005","0,876","0,432","-0,217","0,001","0,973","-0,225","-0,053","0,002","0,983","-0,180","0,036","-0,012"
30,"0,872","0,469","0,142","0,006","0,998","-0,047","0,039","-0,009","0,997","-0,073","0,020","0,000","0,986","-0,169","-0,009","-0,005","0,875","0,432","-0,217","0,001","0,973","-0,225","-0,053","0,002","0,983","-0,181","0,036","-0,012"
31,"0,872","0,469","0,141","0,007","0,998","-0,047","0,039","-0,009","0,997","-0,073","0,020","0,000","0,986","-0,168","-0,009","-0,005","0,875","0,432","-0,216","0,000","0,973","-0,225","-0,053","0,002","0,983","-0,180","0,036","-0,013"
32,"0,872","0,469","0,141","0,007","0,998","-0,047","0,039","-0,009","0,997","-0,073","0,020","-0,001","0,986","-0,169","-0,009","-0,005","0,876","0,432","-0,216","0,000","0,973","-0,225","-0,053","0,002","0,983","-0,181","0,036","-0,013"
33,"0,872","0,469","0,141","0,007","0,998","-0,048","0,039","-0,009","0,997","-0,073","0,020","-0,001","0,986","-0,169","-0,009","-0,005","0,876","0,433","-0,215","0,000","0,973","-0,226","-0,053","0,002","0,983","-0,181","0,036","-0,013"
34,"0,872","0,469","0,141","0,006","0,998","-0,048","0,038","-0,010","0,997","-0,073","0,020","-0,001","0,986","-0,169","-0,009","-0,006","0,876","0,433","-0,215","0,000","0,973","-0,226","-0,053","0,001","0,983","-0,181","0,036","-0,013"
35,"0,872","0,469","0,142","0,006","0,998","-0,048","0,038","-0,010","0,997","-0,074","0,020","-0,001","0,986","-0,169","-0,009","-0,006","0,875","0,433","-0,216","0,000","0,973","-0,226","-0,053","0,001","0,983","-0,181","0,036","-0,013"
36,"0,872","0,469","0,143","0,005","0,998","-0,048","0,038","-0,010","0,997","-0,074","0,019","-0,001","0,986","-0,169","-0,009","-0,006","0,875","0,432","-0,216","0,001","0,972","-0,227","-0,053","0,001","0,983","-0,180","0,036","-0,014"
37,"0,872","0,469","0,144","0,005","0,998","-0,048","0,037","-0,010","0,997","-0,074","0,019","-0,002","0,986","-0,169","-0,009","-0,006","0,875","0,432","-0,217","0,001","0,972","-0,227","-0,054","0,001","0,983","-0,180","0,036","-0,014"
38,"0,872","0,469","0,144","0,004","0,998","-0,048","0,037","-0,010","0,997","-0,074","0,019","-0,002","0,986","-0,169","-0,009","-0,007","0,875","0,432","-0,216","0,001","0,972","-0,227","-0,054","0,001","0,983","-0,180","0,035","-0,014"
39,"0,872","0,468","0,145","0,004","0,998","-0,048","0,038","-0,010","0,997","-0,074","0,018","-0,002","0,986","-0,169","-0,010","-0,007","0,875","0,432","-0,216","0,001","0,972","-0,227","-0,054","0,000","0,983","-0,179","0,036","-0,015"
40,"0,871","0,468","0,146","0,003","0,998","-0,048","0,038","-0,010","0,997","-0,074","0,018","-0,002","0,985","-0,169","-0,010","-0,007","0,875","0,432","-0,217","0,001","0,972","-0,227","-0,054","0,000","0,983","-0,179","0,036","-0,015"
41,"1,000","-0,001","-0,004","0,009","1,000","0,001","0,006","0,009","1,000","0,002","-0,003","0,009","1,000","-0,001","-0,001","0,009","1,000","0,000","-0,007","0,009","1,000","0,003","0,000","0,009","1,000","0,008","0,011","0,009"
42,"1,000","-0,006","0,002","0,009","1,000","-0,004","0,006","0,009","1,000","-0,003","-0,003","0,009","1,000","-0,001","-0,001","0,009","1,000","0,000","-0,003","0,009","1,000","-0,002","0,000","0,009","1,000","-0,001","0,011","0,009"
43,"1,000","-0,006","0,024","0,009","1,000","-0,004","0,006","0,009","1,000","-0,004","0,002","0,009","1,000","-0,002","-0,001","0,009","1,000","0,000","0,001","0,009","1,000","-0,002","0,000","0,009","1,000","-0,001","0,011","0,009"
44,"1,000","-0,001","0,021","0,009","1,000","0,000","0,004","0,009","1,000","-0,003","0,002","0,009","1,000","-0,002","-0,001","0,009","1,000","0,000","0,001","0,009","1,000","-0,002","-0,003","0,009","1,000","0,000","0,009","0,009"
45,"1,000","-0,001","0,021","0,009","1,000","-0,001","0,003","0,009","1,000","-0,003","0,002","0,009","1,000","-0,002","-0,001","0,009","1,000","0,000","0,001","0,009","1,000","-0,003","-0,001","0,009","1,000","0,000","0,009","0,009"
46,"1,000","0,001","0,012","0,009","1,000","-0,001","0,003","0,009","1,000","-0,003","0,000","0,009","1,000","-0,002","-0,001","0,009","1,000","0,000","-0,001","0,009","1,000","-0,003","-0,001","0,009","1,000","0,000","0,008","0,009"
47,"1,000","0,000","0,011","0,009","1,000","-0,004","0,003","0,009","1,000","-0,003","0,000","0,009","1,000","-0,002","-0,001","0,009","1,000","0,000","-0,001","0,009","1,000","-0,004","0,000","0,009","1,000","0,000","0,008","0,009"
48,"1,000","0,002","0,005","0,009","1,000","-0,004","0,003","0,009","1,000","-0,003","-0,002","0,009","1,000","-0,002","-0,001","0,009","1,000","0,000","-0,001","0,009","1,000","-0,004","-0,001","0,009","1,000","0,000","0,006","0,009"
49,"1,000","0,000","0,005","0,009","1,000","-0,004","0,003","0,009","1,000","-0,003","0,000","0,009","1,000","-0,002","-0,001","0,009","1,000","0,000","0,001","0,009","1,000","-0,004","0,000","0,009","1,000","-0,001","0,006","0,009"
50,"1,000","0,000","0,002","0,009","1,000","-0,004","-0,001","0,009","1,000","-0,003","0,000","0,009","1,000","-0,001","-0,001","0,009","1,000","0,000","-0,001","0,009","1,000","-0,004","0,000","0,009","1,000","-0,001","0,002","0,009"
51,"1,000","0,002","0,003","0,009","1,000","-0,007","-0,001","0,008","1,000","-0,005","0,003","0,009","1,000","-0,005","-0,001","0,009","1,000","0,002","-0,003","0,009","1,000","-0,007","0,001","0,009","1,000","-0,004","0,002","0,009"
52,"1,000","0,002","0,005","0,009","1,000","-0,010","0,001","0,008","1,000","-0,008","0,004","0,009","1,000","-0,002","-0,002","0,009","1,000","0,003","0,000","0,009","1,000","-0,009","0,002","0,009","1,000","-0,007","0,003","0,008"
53,"1,000","0,003","0,001","0,010","1,000","-0,012","0,002","0,007","1,000","-0,006","0,001","0,009","1,000","-0,005","-0,001","0,009","1,000","0,001","0,002","0,009","1,000","-0,007","0,000","0,009","1,000","-0,009","0,005","0,008"
54,"1,000","0,005","-0,001","0,010","1,000","-0,015","0,003","0,007","1,000","-0,006","-0,002","0,009","1,000","-0,008","0,000","0,009","1,000","0,004","0,003","0,009","1,000","-0,005","-0,002","0,009","1,000","-0,012","0,006","0,008"
55,"1,000","0,007","-0,005","0,010","1,000","-0,012","0,002","0,006","1,000","-0,004","-0,003","0,009","1,000","-0,007","0,002","0,009","1,000","0,003","0,001","0,009","1,000","-0,003","-0,004","0,009","1,000","-0,014","0,008","0,008"
56,"1,000","0,006","-0,008","0,010","1,000","-0,013","0,000","0,006","1,000","-0,001","-0,005","0,009","1,000","-0,004","0,002","0,009","1,000","0,001","-0,002","0,009","1,000","-0,002","-0,007","0,009","1,000","-0,012","0,006","0,008"
57,"1,000","0,003","-0,007","0,010","1,000","-0,011","-0,002","0,006","1,000","0,000","-0,003","0,009","1,000","-0,007","0,003","0,009","1,000","0,002","0,001","0,009","1,000","-0,004","-0,005","0,009","1,000","-0,012","0,003","0,008"
58,"1,000","0,002","-0,010","0,010","1,000","-0,011","-0,005","0,006","1,000","-0,002","0,000","0,009","1,000","-0,007","0,006","0,009","1,000","0,001","0,004","0,009","1,000","-0,006","-0,002","0,009","1,000","-0,010","0,001","0,008"
59,"1,000","0,000","-0,009","0,010","1,000","-0,008","-0,007","0,006","1,000","-0,004","0,002","0,009","1,000","-0,006","0,009","0,009","1,000","0,000","0,002","0,009","1,000","-0,007","0,001","0,009","1,000","-0,008","-0,001","0,009"
60,"1,000","0,001","-0,005","0,010","1,000","-0,005","-0,009","0,005","1,000","-0,004","0,005","0,009","1,000","-0,004","0,007","0,009","1,000","0,003","0,002","0,009","1,000","-0,008","0,003","0,008","1,000","-0,006","-0,003","0,009"
61,"1,000","0,000","-0,002","0,010","1,000","-0,003","-0,007","0,005","1,000","-0,007","0,005","0,009","1,000","-0,006","0,009","0,009","1,000","0,001","0,001","0,009","1,000","-0,005","0,005","0,008","1,000","-0,003","-0,004","0,009"
62,"1,000","0,001","-0,005","0,010","1,000","-0,002","-0,004","0,005","1,000","-0,008","0,002","0,009","1,000","-0,007","0,006","0,009","1,000","0,001","0,004","0,009","1,000","-0,005","0,002","0,008","1,000","0,000","-0,003","0,009"
63,"1,000","-0,001","-0,002","0,010","1,000","0,001","-0,002","0,005","1,000","-0,006","0,000","0,009","1,000","-0,009","0,004","0,009","1,000","0,000","0,002","0,009","1,000","-0,006","-0,001","0,008","1,000","0,003","-0,002","0,009"
64,"1,000","-0,002","0,001","0,010","1,000","0,004","-0,001","0,004","1,000","-0,004","-0,003","0,009","1,000","-0,006","0,002","0,009","1,000","0,000","-0,001","0,009","1,000","-0,006","-0,004","0,008","1,000","0,001","0,000","0,009"
65,"1,000","-0,003","-0,001","0,010","1,000","0,006","0,001","0,004","1,000","-0,002","-0,005","0,009","1,000","-0,009","-0,001","0,008","1,000","0,002","0,002","0,009","1,000","-0,004","-0,001","0,008","1,000","0,004","0,002","0,008"
66,"1,000","0,000","0,000","0,010","1,000","0,004","0,003","0,004","1,000","0,000","-0,002","0,009","1,000","-0,006","-0,002","0,008","1,000","0,003","0,005","0,009","1,000","-0,002","-0,003","0,008","1,000","0,003","0,005","0,008"
67,"1,000","0,001","0,003","0,010","1,000","0,004","0,000","0,004","1,000","-0,001","0,001","0,009","1,000","-0,006","-0,005","0,008","1,000","0,004","0,002","0,009","1,000","0,001","-0,003","0,008","1,000","0,005","0,003","0,008"
68,"1,000","0,001","0,000","0,010","1,000","0,002","-0,003","0,004","1,000","0,002","0,002","0,008","1,000","-0,003","-0,005","0,008","1,000","0,005","0,005","0,009","1,000","0,002","0,000","0,007","1,000","0,005","0,006","0,008"
69,"1,000","-0,001","-0,002","0,011","1,000","0,001","-0,006","0,004","1,000","0,000","0,004","0,008","1,000","-0,003","-0,002","0,008","1,000","0,006","0,008","0,009","1,000","0,002","0,003","0,007","1,000","0,004","0,004","0,008"
70,"1,000","-0,002","0,001","0,011","1,000","0,002","-0,009","0,004","1,000","-0,001","0,007","0,008","1,000","-0,003","-0,005","0,008","1,000","0,003","0,008","0,009","1,000","0,003","0,006","0,007","1,000","0,005","0,001","0,008"
71,"1,000","-0,002","0,001","0,011","1,000","0,002","-0,008","0,003","1,000","-0,001","0,007","0,009","1,000","-0,003","-0,005","0,008","1,000","0,003","0,007","0,009","1,000","0,003","0,006","0,007","1,000","0,004","0,001","0,008"
72,"1,000","-0,002","0,001","0,011","1,000","0,002","-0,008","0,003","1,000","-0,001","0,007","0,009","1,000","-0,003","-0,004","0,008","1,000","0,003","0,007","0,009","1,000","0,003","0,006","0,008","1,000","0,004","0,001","0,008"
73,"1,000","-0,002","0,001","0,011","1,000","0,002","-0,008","0,003","1,000","-0,001","0,006","0,009","1,000","-0,003","-0,004","0,008","1,000","0,003","0,007","0,009","1,000","0,003","0,006","0,008","1,000","0,004","0,001","0,007"
74,"1,000","-0,002","0,001","0,011","1,000","0,002","-0,007","0,003","1,000","-0,001","0,006","0,009","1,000","-0,003","-0,004","0,008","1,000","0,003","0,007","0,009","1,000","0,003","0,005","0,008","1,000","0,004","0,001","0,007"
75,"1,000","-0,002","0,001","0,012","1,000","0,002","-0,007","0,003","1,000","-0,001","0,006","0,009","1,000","-0,003","-0,004","0,008","1,000","0,003","0,006","0,009","1,000","0,003","0,005","0,008","1,000","0,004","0,001","0,007"
76,"1,000","-0,003","0,000","0,012","1,000","0,002","-0,007","0,003","1,000","-0,001","0,005","0,009","1,000","-0,003","-0,003","0,008","1,000","0,003","0,006","0,009","1,000","0,003","0,005","0,008","1,000","0,003","0,001","0,007"
77,"1,000","-0,003","0,000","0,012","1,000","0,002","-0,007","0,003","1,000","-0,001","0,005","0,009","1,000","-0,003","-0,003","0,008","1,000","0,003","0,006","0,009","1,000","0,003","0,005","0,008","1,000","0,003","0,001","0,007"
78,"1,000","-0,003","0,001","0,012","1,000","0,003","-0,007","0,003","1,000","-0,001","0,005","0,009","1,000","-0,003","-0,003","0,008","1,000","0,003","0,005","0,009","1,000","0,003","0,004","0,008","1,000","0,003","0,002","0,008"
79,"1,000","-0,003","0,000","0,012","1,000","0,003","-0,006","0,003","1,000","-0,001","0,005","0,009","1,000","-0,003","-0,003","0,008","1,000","0,003","0,005","0,009","1,000","0,003","0,004","0,008","1,000","0,003","0,002","0,008"
80,"1,000","-0,003","0,000","0,012","1,000","0,003","-0,006","0,004","1,000","-0,001","0,005","0,009","1,000","-0,003","-0,003","0,008","1,000","0,003","0,005","0,009","1,000","0,003","0,004","0,008","1,000","0,003","0,002","0,008"
81,"1,000","-0,003","0,000","0,012","1,000","0,004","-0,006","0,004","1,000","0,000","0,005","0,009","1,000","-0,002","-0,003","0,008","1,000","0,003","0,005","0,009","1,000","0,003","0,004","0,008","1,000","0,003","0,002","0,008"
82,"1,000","-0,003","0,000","0,012","1,000","0,004","-0,006","0,004","1,000","0,000","0,004","0,009","1,000","-0,002","-0,002","0,008","1,000","0,002","0,005","0,009","1,000","0,003","0,003","0,008","1,000","0,004","0,002","0,009"
83,"1,000","-0,003","0,001","0,012","1,000","0,004","-0,005","0,004","1,000","0,000","0,004","0,009","1,000","-0,002","-0,002","0,008","1,000","0,002","0,005","0,009","1,000","0,003","0,003","0,008","1,000","0,004","0,002","0,009"
84,"1,000","-0,003","0,001","0,012","1,000","0,004","-0,005","0,004","1,000","0,000","0,004","0,009","1,000","-0,002","-0,002","0,008","1,000","0,002","0,004","0,009","1,000","0,004","0,003","0,008","1,000","0,004","0,002","0,009"
85,"1,000","-0,003","0,001","0,012","1,000","0,005","-0,005","0,004","1,000","0,000","0,005","0,009","1,000","-0,002","-0,002","0,008","1,000","0,003","0,004","0,009","1,000","0,004","0,003","0,008","1,000","0,005","0,002","0,009"
86,"1,000","-0,004","0,002","0,012","1,000","0,005","-0,005","0,005","1,000","0,000","0,005","0,009","1,000","-0,001","-0,002","0,008","1,000","0,003","0,005","0,009","1,000","0,004","0,003","0,008","1,000","0,005","0,001","0,009"
87,"1,000","-0,004","0,002","0,012","1,000","0,005","-0,004","0,005","1,000","0,001","0,004","0,009","1,000","-0,001","-0,001","0,008","1,000","0,003","0,004","0,009","1,000","0,004","0,003","0,008","1,000","0,005","0,001","0,009"
88,"1,000","-0,003","0,002","0,012","1,000","0,004","-0,004","0,005","1,000","0,001","0,004","0,009","1,000","-0,001","-0,001","0,008","1,000","0,003","0,004","0,009","1,000","0,005","0,003","0,008","1,000","0,005","0,002","0,009"
89,"1,000","-0,004","0,002","0,012","1,000","0,005","-0,004","0,005","1,000","0,001","0,004","0,009","1,000","-0,001","-0,001","0,008","1,000","0,003","0,004","0,009","1,000","0,005","0,003","0,008","1,000","0,005","0,002","0,010"
90,"1,000","-0,004","0,002","0,012","1,000","0,004","-0,003","0,006","1,000","0,001","0,004","0,009","1,000","0,000","-0,001","0,008","1,000","0,003","0,004","0,009","1,000","0,005","0,003","0,008","1,000","0,006","0,002","0,010"
91,"1,000","-0,004","0,003","0,012","1,000","0,004","-0,003","0,006","1,000","0,001","0,004","0,009","1,000","0,000","-0,001","0,008","1,000","0,003","0,004","0,009","1,000","0,005","0,002","0,009","1,000","0,006","0,002","0,010"
92,"1,000","-0,003","0,004","0,012","1,000","0,004","-0,003","0,006","1,000","0,001","0,003","0,009","1,000","0,001","-0,002","0,008","1,000","0,003","0,003","0,009","1,000","0,005","0,002","0,009","1,000","0,006","0,003","0,010"
93,"1,000","-0,003","0,004","0,012","1,000","0,004","-0,002","0,006","1,000","0,001","0,004","0,010","1,000","0,001","-0,002","0,008","1,000","0,003","0,003","0,009","1,000","0,004","0,002","0,009","1,000","0,006","0,003","0,010"
94,"1,000","-0,003","0,005","0,012","1,000","0,004","-0,002","0,006","1,000","0,000","0,004","0,010","1,000","0,001","-0,002","0,008","1,000","0,003","0,003","0,009","1,000","0,004","0,002","0,009","1,000","0,006","0,003","0,011"
95,"1,000","-0,003","0,005","0,012","1,000","0,004","-0,002","0,007","1,000","0,000","0,004","0,010","1,000","0,001","-0,002","0,008","1,000","0,003","0,004","0,009","1,000","0,004","0,002","0,009","1,000","0,006","0,003","0,011"
96,"1,000","-0,003","0,004","0,012","1,000","0,003","-0,002","0,007","1,000","0,000","0,004","0,010","1,000","0,001","-0,001","0,008","1,000","0,003","0,004","0,009","1,000","0,004","0,002","0,009","1,000","0,006","0,003","0,011"
97,"1,000","-0,003","0,005","0,012","1,000","0,003","-0,002","0,007","1,000","-0,001","0,004","0,010","1,000","0,002","-0,001","0,009","1,000","0,003","0,003","0,009","1,000","0,003","0,002","0,009","1,000","0,006","0,003","0,011"
98,"1,000","-0,003","0,005","0,012","1,000","0,002","-0,002","0,007","1,000","-0,001","0,004","0,010","1,000","0,002","-0,001","0,009","1,000","0,003","0,003","0,009","1,000","0,003","0,002","0,009","1,000","0,005","0,003","0,011"
99,"1,000","-0,003","0,004","0,012","1,000","0,002","-0,001","0,007","1,000","-0,001","0,005","0,010","1,000","0,002","0,000","0,009","1,000","0,003","0,002","0,009","1,000","0,003","0,002","0,009","1,000","0,005","0,003","0,011"
100,"1,000","-0,002","0,005","0,012","1,000","0,001","-0,001","0,008","1,000","-0,002","0,005","0,010","1,000","0,001","0,000","0,009","1,000","0,002","0,002","0,009","1,000","0,003","0,003","0,009","1,000","0,005","0,003","0,011"
101,"1,000","-0,002","0,004","0,012","1,000","0,001","-0,001","0,008","1,000","-0,002","0,004","0,010","1,000","0,001","0,000","0,009","1,000","0,002","0,002","0,009","1,000","0,002","0,003","0,010","1,000","0,004","0,003","0,012"
102,"1,000","-0,002","0,004","0,011","1,000","0,001","-0,001","0,008","1,000","-0,002","0,004","0,011","1,000","0,001","0,000","0,009","1,000","0,002","0,001","0,009","1,000","0,002","0,003","0,010","1,000","0,004","0,003","0,012"
