Index,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z
21,"79,883","9,445","-0,404","98,749","-0,994","-11,807","106,790","-14,393","-20,647","27,260","2,545","-0,608","82,660","21,797","-16,370","104,141","15,991","-10,090","102,240","11,989","-11,805"
22,"79,685","9,606","-0,677","98,686","-1,061","-11,818","106,995","-14,546","-20,789","27,032","2,754","-0,716","83,105","21,582","-16,153","103,730","15,977","-10,122","101,892","11,989","-11,752"
23,"79,861","9,790","-0,913","99,009","-1,313","-12,000","106,882","-14,444","-20,697","26,754","2,613","-0,643","83,072","21,615","-16,194","103,707","15,977","-10,135","101,614","12,048","-11,934"
24,"80,239","9,548","-0,504","99,380","-0,835","-11,861","106,803","-14,497","-20,698","27,041","2,737","-0,705","82,489","21,580","-16,027","104,164","16,016","-10,231","102,097","12,002","-11,868"
25,"80,403","9,817","-0,858","99,270","-0,834","-11,832","106,702","-14,599","-20,719","27,263","2,523","-0,594","82,825","21,676","-16,231","104,268","16,013","-10,201","102,211","11,837","-11,297"
26,"80,009","9,488","-0,453","98,850","-0,996","-11,809","106,930","-14,132","-20,543","26,953","2,484","-0,573","82,827","21,618","-16,144","103,957","15,936","-9,907","101,766","11,913","-11,514"
27,"80,394","9,795","-0,827","99,199","-1,428","-12,088","107,201","-14,419","-20,782","27,210","2,656","-0,660","83,446","21,675","-16,348","104,079","15,965","-10,016","102,272","12,003","-11,933"
28,"80,577","9,673","-0,610","99,110","-0,818","-11,793","107,095","-14,264","-20,667","27,114","2,364","-0,510","82,921","21,771","-16,381","104,306","16,027","-10,262","102,095","11,833","-11,270"
29,"80,490","9,500","-0,368","99,282","-0,856","-11,857","107,114","-14,566","-20,837","26,818","2,461","-0,558","83,471","21,933","-16,729","103,732","15,992","-10,194","101,848","11,965","-11,705"
30,"80,445","9,504","-0,373","99,256","-0,846","-11,857","107,129","-14,536","-20,824","26,846","2,476","-0,566","83,436","21,914","-16,695","103,780","15,992","-10,184","101,871","11,964","-11,684"
31,"80,428","9,520","-0,395","99,259","-0,904","-11,890","107,114","-14,546","-20,826","26,862","2,504","-0,580","83,388","21,894","-16,658","103,791","15,995","-10,191","101,889","11,983","-11,744"
32,"80,440","9,551","-0,438","99,278","-0,890","-11,891","107,072","-14,573","-20,828","26,894","2,507","-0,582","83,332","21,878","-16,623","103,810","16,001","-10,216","101,911","11,977","-11,712"
33,"80,407","9,572","-0,475","99,253","-0,896","-11,889","107,032","-14,587","-20,822","26,925","2,519","-0,590","83,280","21,853","-16,578","103,822","16,001","-10,226","101,925","11,973","-11,697"
34,"80,378","9,573","-0,479","99,227","-0,905","-11,887","107,002","-14,545","-20,791","26,954","2,506","-0,585","83,246","21,827","-16,534","103,834","15,999","-10,217","101,933","11,962","-11,658"
35,"80,418","9,569","-0,468","99,237","-0,900","-11,882","106,948","-14,558","-20,782","26,923","2,512","-0,589","83,186","21,813","-16,503","103,777","15,997","-10,218","101,879","11,957","-11,642"
36,"80,404","9,592","-0,511","99,200","-0,903","-11,868","106,896","-14,558","-20,765","26,953","2,523","-0,595","83,179","21,814","-16,502","103,781","15,994","-10,208","101,894","11,949","-11,630"
37,"80,374","9,580","-0,506","99,170","-0,902","-11,856","106,869","-14,551","-20,752","26,958","2,553","-0,610","83,166","21,776","-16,443","103,759","15,990","-10,192","101,895","11,948","-11,632"
38,"80,344","9,603","-0,547","99,157","-0,904","-11,849","106,816","-14,568","-20,744","26,985","2,572","-0,619","83,119","21,765","-16,417","103,756","15,983","-10,165","101,917","11,943","-11,621"
39,"80,375","9,617","-0,565","99,183","-0,919","-11,859","106,869","-14,559","-20,756","26,994","2,601","-0,634","83,121","21,775","-16,431","103,780","15,974","-10,124","101,935","11,959","-11,684"
40,"80,335","9,580","-0,520","99,179","-0,916","-11,857","106,856","-14,535","-20,738","26,965","2,605","-0,635","83,057","21,764","-16,401","103,773","15,969","-10,105","101,933","11,966","-11,707"
41,"-0,194","0,372","0,001","-0,098","-0,463","0,000","0,380","0,204","0,000","-0,152","0,025","0,712","-0,302","-0,323","-0,002","0,064","0,206","0,000","-0,197","0,095","0,000"
42,"-0,128","-0,234","-0,001","-0,032","0,144","0,000","0,244","-0,220","-0,001","0,177","-0,320","0,713","-0,302","-0,117","0,000","0,252","0,424","-0,001","0,128","-0,254","0,000"
43,"-0,134","-0,237","-0,001","-0,032","0,146","0,000","0,243","-0,076","0,000","0,177","-0,320","0,713","-0,302","-0,117","0,000","0,251","0,281","-0,001","0,128","-0,254","0,000"
44,"-0,204","-0,077","0,000","0,084","-0,045","0,000","0,189","0,010","0,000","0,135","-0,320","0,712","-0,019","-0,108","0,000","0,210","0,424","-0,001","0,271","-0,274","0,001"
45,"-0,203","-0,045","0,000","0,084","-0,045","0,000","0,188","0,153","0,000","0,135","-0,320","0,712","-0,019","-0,108","0,000","0,209","0,281","-0,001","0,271","-0,274","0,001"
46,"-0,235","0,068","0,000","0,128","-0,067","0,000","0,018","0,074","0,000","0,048","-0,127","0,712","-0,168","-0,172","0,000","0,188","0,230","0,000","0,269","-0,171","0,001"
47,"-0,236","0,064","0,000","0,128","-0,043","0,000","0,017","0,025","0,000","0,132","-0,125","0,712","-0,169","-0,109","0,000","0,272","0,215","-0,001","0,353","-0,170","0,001"
48,"-0,213","0,063","0,000","0,122","0,011","0,000","0,017","0,025","0,000","0,048","-0,089","0,712","-0,142","-0,104","0,000","0,189","0,179","0,000","0,276","-0,186","0,001"
49,"-0,212","0,012","0,000","0,117","0,016","0,000","-0,044","0,011","0,000","0,048","-0,089","0,712","-0,125","-0,075","0,000","0,127","0,154","0,000","0,270","-0,141","0,000"
50,"-0,176","0,043","0,000","0,116","-0,034","0,000","0,016","0,025","0,000","0,048","-0,089","0,712","-0,106","-0,107","0,000","0,188","0,178","0,000","0,270","-0,141","0,000"
51,"0,025","0,672","-0,003","0,146","-0,720","0,003","0,022","0,022","-0,004","-0,192","-0,329","0,713","-0,002","-0,031","0,002","0,087","0,100","0,002","0,040","-0,034","-0,002"
52,"-0,333","0,081","0,001","-0,204","-0,126","0,001","0,160","-0,202","-0,007","-0,066","-0,007","0,714","0,013","0,035","0,003","0,016","0,059","0,005","0,009","-0,018","-0,003"
53,"-0,437","-0,593","0,003","0,122","0,132","-0,002","-0,139","0,409","-0,009","-0,193","-0,327","0,713","-0,281","-0,001","0,005","-0,307","0,090","0,007","0,209","-0,251","-0,003"
54,"0,075","-0,158","0,007","0,109","0,104","-0,005","0,494","0,154","-0,008","-0,124","0,009","0,714","-0,293","0,091","0,006","0,068","-0,085","0,006","-0,034","-0,045","-0,006"
55,"-0,325","0,145","0,012","-0,092","-0,543","-0,005","-0,141","0,148","-0,008","0,113","-0,240","0,714","-0,265","0,159","0,006","-0,021","0,031","0,006","0,058","0,012","-0,008"
56,"-0,185","-0,440","0,015","0,035","0,057","-0,007","0,071","0,403","-0,005","0,317","0,033","0,713","-0,708","-0,264","0,000","0,519","-0,172","0,004","0,483","0,014","-0,011"
57,"-0,148","-0,435","0,018","0,231","0,098","-0,006","0,343","0,246","-0,002","0,210","-0,294","0,715","-0,380","0,149","0,002","0,692","-0,032","0,003","0,538","-0,010","-0,016"
58,"-0,078","0,229","0,016","-0,081","-0,021","0,002","-0,328","0,105","-0,003","-0,098","-0,151","0,716","-0,380","0,124","-0,002","0,047","-0,113","0,008","-0,031","-0,084","-0,024"
59,"-0,059","-0,458","0,013","0,223","0,422","0,008","0,210","0,526","0,000","-0,416","-0,025","0,717","0,225","0,118","-0,007","-0,033","-0,495","0,012","-0,018","-0,052","-0,027"
60,"-0,215","0,173","0,008","0,003","-0,154","0,015","-0,013","-0,093","0,000","-0,097","-0,144","0,717","-0,124","0,328","-0,010","0,091","-0,093","0,014","0,051","0,062","-0,028"
61,"-0,088","0,221","0,004","0,238","-0,318","0,019","-0,381","-0,207","-0,001","-0,016","0,190","0,717","-0,651","-0,116","-0,011","0,077","-0,100","0,015","0,434","0,222","-0,027"
62,"0,113","-0,401","0,003","-0,102","-0,065","0,020","0,029","-0,708","-0,002","0,304","0,306","0,715","-0,465","0,391","-0,011","0,515","0,109","0,018","0,425","0,428","-0,024"
63,"-0,387","-0,017","-0,003","-0,137","-0,327","0,023","0,243","-0,054","-0,007","-0,001","0,147","0,713","0,003","0,033","-0,011","0,290","-0,072","0,016","0,413","0,446","-0,019"
64,"-0,556","-0,158","-0,005","-0,355","-0,029","0,021","-0,122","-0,125","-0,007","0,287","-0,045","0,711","0,109","0,107","-0,013","0,338","-0,125","0,014","0,354","0,272","-0,015"
65,"-0,382","-0,285","-0,005","0,066","0,077","0,019","-0,312","-0,123","-0,006","0,003","-0,232","0,710","-0,228","0,011","-0,014","-0,054","0,389","0,013","0,210","-0,221","-0,012"
66,"0,085","0,225","-0,002","0,073","0,074","0,016","0,242","0,250","-0,003","0,298","-0,049","0,710","0,223","-0,438","-0,012","0,481","-0,031","0,010","0,297","-0,313","-0,010"
67,"-0,578","0,083","0,000","0,027","-0,021","0,012","0,103","0,542","0,002","0,478","0,246","0,708","0,118","-0,572","-0,013","0,317","-0,340","0,007","0,754","0,188","-0,011"
68,"0,039","-0,182","0,000","-0,036","0,203","0,009","0,069","0,025","0,005","0,379","-0,085","0,712","0,189","-0,473","-0,016","0,422","0,265","0,006","0,307","-0,172","-0,009"
69,"0,113","-0,257","0,001","-0,024","-0,204","0,004","-0,328","0,023","0,008","0,032","-0,071","0,714","-0,194","0,097","-0,018","-0,128","-0,032","0,006","-0,315","0,060","-0,009"
70,"-0,077","-0,016","0,000","-0,131","0,122","0,003","0,012","-0,112","0,012","0,323","0,107","0,716","-0,262","-0,127","-0,019","0,227","0,133","0,006","0,206","-0,020","-0,008"
71,"-0,030","-0,042","0,001","-0,101","0,147","0,002","-0,043","-0,065","0,013","0,333","0,071","0,718","-0,257","-0,156","-0,018","0,210","0,144","0,007","0,213","-0,088","-0,008"
72,"-0,035","-0,042","-0,002","-0,053","0,100","0,004","-0,052","-0,068","0,011","0,302","0,072","0,718","-0,207","-0,133","-0,017","0,153","0,115","0,007","0,208","-0,066","-0,006"
73,"-0,044","-0,037","-0,003","-0,025","0,040","0,005","-0,048","-0,003","0,010","0,270","0,077","0,716","-0,218","-0,126","-0,016","0,139","0,075","0,005","0,185","-0,026","-0,002"
74,"0,002","0,001","-0,006","-0,022","-0,023","0,007","0,000","0,013","0,006","0,250","0,050","0,715","-0,161","-0,089","-0,015","0,138","0,069","0,007","0,154","-0,018","0,001"
75,"0,005","0,053","-0,010","-0,032","-0,086","0,012","-0,001","0,015","0,006","0,252","0,015","0,713","-0,164","-0,085","-0,017","0,171","0,115","0,006","0,163","-0,020","0,004"
76,"0,008","0,037","-0,009","-0,081","-0,095","0,014","-0,012","0,005","0,006","0,270","-0,016","0,712","-0,202","-0,067","-0,020","0,211","0,172","0,006","0,162","-0,027","0,003"
77,"0,001","0,033","-0,006","-0,073","-0,117","0,014","-0,076","-0,013","0,009","0,237","-0,027","0,711","-0,199","-0,060","-0,023","0,144","0,179","0,006","0,167","-0,038","0,002"
78,"-0,062","0,051","-0,003","-0,079","-0,127","0,012","-0,075","-0,033","0,011","0,204","-0,036","0,711","-0,201","-0,056","-0,025","0,144","0,193","0,007","0,166","-0,032","0,002"
79,"-0,101","0,050","0,001","-0,103","-0,121","0,009","-0,113","-0,060","0,007","0,184","-0,009","0,710","-0,174","-0,033","-0,025","0,090","0,155","0,010","0,143","-0,041","0,001"
80,"-0,116","0,044","0,004","-0,064","-0,067","0,004","-0,130","-0,008","0,000","0,158","-0,035","0,710","-0,227","-0,034","-0,022","0,071","0,149","0,014","0,144","-0,090","0,002"
81,"-0,119","0,007","0,007","-0,008","-0,032","-0,002","-0,163","0,041","-0,006","0,128","-0,016","0,709","-0,228","-0,029","-0,018","0,036","0,096","0,017","0,144","-0,084","0,004"
82,"-0,120","0,030","0,009","0,045","-0,022","-0,008","-0,143","0,103","-0,010","0,105","0,009","0,708","-0,224","-0,028","-0,016","0,025","0,038","0,018","0,143","-0,085","0,008"
83,"-0,111","0,040","0,011","0,100","0,015","-0,011","-0,144","0,126","-0,012","0,136","0,025","0,707","-0,174","-0,073","-0,018","0,024","0,013","0,019","0,202","-0,089","0,010"
84,"-0,117","0,064","0,012","0,102","0,005","-0,011","-0,113","0,106","-0,012","0,101","0,032","0,706","-0,140","-0,034","-0,020","0,022","-0,010","0,021","0,202","-0,069","0,010"
85,"-0,108","0,051","0,012","0,077","-0,010","-0,012","-0,091","0,074","-0,013","0,066","0,022","0,704","-0,144","-0,037","-0,021","0,023","0,000","0,020","0,169","-0,040","0,012"
86,"-0,114","0,004","0,011","0,025","-0,016","-0,010","-0,064","0,082","-0,015","0,072","-0,013","0,702","-0,093","-0,018","-0,021","0,036","-0,002","0,019","0,151","-0,046","0,014"
87,"-0,116","-0,002","0,009","-0,007","-0,042","-0,008","-0,057","0,082","-0,017","0,076","0,021","0,700","-0,095","-0,019","-0,019","0,058","-0,070","0,018","0,158","0,026","0,015"
88,"-0,066","-0,046","0,007","0,022","-0,057","-0,005","-0,006","0,047","-0,017","0,076","0,056","0,699","-0,110","-0,003","-0,019","0,091","-0,101","0,017","0,162","0,098","0,015"
89,"-0,137","-0,032","0,006","-0,017","-0,101","-0,002","0,040","0,024","-0,016","0,044","0,044","0,699","-0,070","0,022","-0,020","0,092","-0,099","0,016","0,127","0,122","0,014"
90,"-0,164","-0,084","0,007","-0,028","-0,110","-0,002","0,026","0,064","-0,012","0,012","0,028","0,699","-0,075","-0,004","-0,021","0,080","-0,113","0,014","0,113","0,134","0,012"
91,"-0,211","-0,071","0,006","-0,074","-0,155","0,001","0,065","0,120","-0,009","-0,009","0,000","0,699","-0,084","-0,050","-0,023","0,077","-0,115","0,013","0,058","0,121","0,010"
92,"-0,231","-0,044","0,005","-0,076","-0,165","0,004","0,061","0,139","-0,006","0,012","0,026","0,698","-0,084","-0,049","-0,024","0,129","-0,157","0,013","0,109","0,160","0,008"
93,"-0,200","-0,073","0,007","-0,015","-0,147","0,006","0,063","0,197","-0,005","0,039","0,005","0,698","-0,138","-0,089","-0,023","0,175","-0,164","0,013","0,165","0,115","0,007"
94,"-0,260","-0,104","0,008","-0,052","-0,103","0,006","0,007","0,176","-0,003","0,073","-0,004","0,698","-0,189","-0,091","-0,025","0,174","-0,157","0,012","0,196","0,067","0,008"
95,"-0,235","-0,071","0,007","0,003","-0,075","0,007","0,063","0,149","0,000","0,072","-0,039","0,699","-0,164","-0,059","-0,026","0,195","-0,094","0,012","0,214","0,001","0,007"
96,"-0,233","-0,067","0,005","-0,026","-0,030","0,010","0,041","0,153","0,003","0,108","-0,047","0,699","-0,160","-0,001","-0,028","0,219","-0,118","0,011","0,253","-0,044","0,007"
97,"-0,195","-0,054","0,002","0,021","0,019","0,013","0,086","0,148","0,002","0,085","-0,070","0,699","-0,100","-0,036","-0,027","0,214","-0,065","0,011","0,245","-0,098","0,009"
98,"-0,195","-0,069","-0,001","0,014","-0,009","0,016","0,109","0,090","-0,002","0,095","-0,103","0,698","-0,072","0,022","-0,024","0,222","0,002","0,011","0,282","-0,105","0,011"
99,"-0,146","-0,091","-0,001","0,016","-0,021","0,015","0,111","0,093","-0,005","0,063","-0,112","0,699","-0,005","0,016","-0,023","0,160","0,024","0,011","0,219","-0,115","0,014"
100,"-0,095","-0,136","0,001","0,040","-0,038","0,009","0,073","0,116","-0,008","0,049","-0,139","0,699","0,019","-0,033","-0,019","0,112","0,061","0,011","0,196","-0,107","0,020"
101,"-0,088","-0,146","0,004","0,056","-0,081","0,002","0,045","0,068","-0,010","0,083","-0,120","0,699","-0,004","0,026","-0,014","0,115","0,053","0,008","0,211","-0,057","0,026"
102,"-0,089","-0,141","0,005","0,055","-0,104","-0,002","0,000","0,042","-0,010","0,095","-0,153","0,700","-0,016","-0,006","-0,011","0,116","0,116","0,006","0,187","-0,072","0,028"
103,"-0,139","-0,145","0,007","-0,002","-0,100","-0,006","-0,058","0,083","-0,011","0,121","-0,127","0,701","-0,075","-0,045","-0,008","0,113","0,070","0,006","0,177","-0,025","0,028"
104,"-0,146","-0,127","0,009","0,018","-0,094","-0,006","-0,084","0,075","-0,013","0,106","-0,156","0,701","-0,098","-0,037","-0,008","0,095","0,132","0,007","0,156","-0,084","0,026"
105,"-0,083","-0,160","0,006","0,030","-0,110","0,001","-0,108","0,070","-0,009","0,081","-0,133","0,702","-0,094","-0,049","-0,011","0,071","0,141","0,008","0,116","-0,026","0,022"
106,"-0,078","-0,131","0,001","0,006","-0,165","0,007","-0,116","0,089","-0,006","0,111","-0,112","0,701","-0,154","-0,070","-0,016","0,126","0,097","0,008","0,151","0,030","0,021"
107,"-0,081","-0,089","-0,001","-0,009","-0,147","0,008","-0,066","0,053","-0,001","0,133","-0,085","0,699","-0,141","-0,092","-0,020","0,164","0,100","0,007","0,186","0,021","0,022"
108,"-0,055","-0,093","0,000","0,012","-0,135","0,006","-0,030","0,069","0,001","0,158","-0,110","0,698","-0,125","-0,108","-0,021","0,195","0,093","0,007","0,212","-0,047","0,024"
109,"-0,051","-0,091","0,005","0,086","-0,107","0,000","-0,056","0,011","0,003","0,138","-0,084","0,699","-0,132","-0,040","-0,022","0,149","0,090","0,007","0,230","-0,043","0,026"
110,"0,009","-0,080","0,010","0,150","-0,114","-0,006","-0,085","0,072","0,003","0,174","-0,082","0,699","-0,179","-0,060","-0,021","0,175","0,057","0,008","0,296","-0,024","0,027"
111,"0,019","-0,122","0,015","0,192","-0,128","-0,012","-0,098","0,138","0,005","0,189","-0,113","0,701","-0,158","-0,072","-0,023","0,186","0,055","0,009","0,321","-0,027","0,027"
112,"-0,018","-0,179","0,014","0,188","-0,071","-0,014","-0,127","0,172","0,005","0,194","-0,148","0,702","-0,160","-0,093","-0,025","0,194","0,056","0,010","0,349","-0,096","0,028"
113,"-0,067","-0,150","0,011","0,154","-0,066","-0,013","-0,125","0,179","0,006","0,215","-0,119","0,702","-0,156","-0,098","-0,025","0,187","0,007","0,010","0,353","-0,102","0,029"
114,"-0,059","-0,084","0,006","0,160","-0,066","-0,009","-0,184","0,165","0,005","0,185","-0,115","0,701","-0,210","-0,058","-0,023","0,125","-0,008","0,009","0,336","-0,130","0,030"
115,"-0,031","-0,027","0,005","0,162","-0,060","-0,004","-0,227","0,204","0,003","0,207","-0,084","0,699","-0,208","-0,058","-0,021","0,138","-0,073","0,006","0,333","-0,126","0,028"
116,"-0,066","-0,001","0,003","0,145","-0,034","0,004","-0,227","0,189","0,000","0,240","-0,098","0,699","-0,273","-0,065","-0,019","0,204","-0,049","0,005","0,384","-0,160","0,022"
117,"-0,090","0,017","0,002","0,099","0,005","0,013","-0,178","0,140","-0,001","0,239","-0,130","0,698","-0,212","-0,050","-0,019","0,225","0,010","0,005","0,368","-0,217","0,017"
118,"-0,068","0,046","-0,002","0,063","-0,055","0,020","-0,136","0,195","-0,001","0,269","-0,109","0,696","-0,235","-0,075","-0,017","0,284","-0,034","0,004","0,375","-0,166","0,015"
119,"-0,058","0,101","-0,001","0,057","-0,097","0,021","-0,184","0,201","-0,004","0,242","-0,088","0,696","-0,256","-0,135","-0,016","0,231","-0,036","0,007","0,319","-0,128","0,014"
120,"-0,119","0,071","0,000","-0,006","-0,100","0,017","-0,127","0,235","-0,005","0,235","-0,054","0,695","-0,199","-0,150","-0,016","0,257","-0,081","0,007","0,282","-0,086","0,018"
121,"-0,147","0,030","0,005","-0,037","-0,122","0,009","-0,131","0,182","-0,003","0,202","-0,050","0,695","-0,258","-0,133","-0,019","0,245","-0,056","0,008","0,249","-0,052","0,021"
122,"-0,164","0,031","0,007","-0,055","-0,115","0,001","-0,143","0,170","0,000","0,195","-0,017","0,694","-0,260","-0,073","-0,021","0,210","-0,107","0,007","0,226","0,007","0,026"
123,"-0,118","-0,008","0,008","-0,056","-0,110","-0,004","-0,095","0,187","0,004","0,186","0,014","0,693","-0,207","-0,037","-0,023","0,217","-0,162","0,005","0,186","0,049","0,031"
124,"-0,166","0,005","0,006","-0,057","-0,106","-0,003","-0,095","0,185","0,004","0,213","0,041","0,692","-0,223","-0,004","-0,024","0,229","-0,216","0,004","0,241","0,090","0,032"
125,"-0,187","-0,027","0,002","-0,064","-0,043","0,000","-0,157","0,212","0,003","0,251","0,040","0,691","-0,214","-0,038","-0,024","0,231","-0,220","0,001","0,260","0,059","0,032"
126,"-0,118","-0,020","0,001","-0,006","-0,019","0,002","-0,156","0,208","0,000","0,236","0,010","0,690","-0,177","-0,042","-0,023","0,205","-0,155","0,000","0,270","0,009","0,032"
127,"-0,116","-0,025","-0,002","-0,031","0,010","0,005","-0,146","0,196","-0,002","0,204","-0,003","0,690","-0,111","-0,069","-0,022","0,154","-0,111","-0,001","0,248","-0,035","0,031"
128,"-0,144","-0,067","-0,006","-0,053","-0,017","0,011","-0,129","0,215","-0,003","0,233","-0,008","0,692","-0,153","-0,107","-0,020","0,211","-0,094","-0,002","0,288","-0,005","0,028"
129,"-0,131","-0,037","-0,006","-0,061","-0,070","0,011","-0,149","0,181","-0,006","0,250","-0,035","0,693","-0,214","-0,115","-0,015","0,242","-0,037","-0,003","0,320","-0,002","0,025"
130,"-0,134","-0,026","-0,005","-0,089","-0,095","0,015","-0,161","0,164","-0,010","0,269","-0,066","0,694","-0,212","-0,136","-0,013","0,283","0,020","-0,001","0,343","0,003","0,022"
131,"-0,192","-0,016","-0,007","-0,112","-0,114","0,017","-0,160","0,165","-0,011","0,238","-0,059","0,695","-0,263","-0,177","-0,013","0,282","0,029","-0,001","0,320","0,043","0,022"
132,"-0,263","-0,031","-0,011","-0,162","-0,127","0,020","-0,159","0,137","-0,009","0,215","-0,085","0,694","-0,260","-0,168","-0,018","0,292","0,067","0,000","0,279","0,044","0,025"
133,"-0,214","-0,061","-0,013","-0,133","-0,157","0,017","-0,103","0,122","-0,006","0,176","-0,103","0,692","-0,225","-0,175","-0,023","0,286","0,075","0,001","0,235","0,059","0,031"
134,"-0,168","-0,077","-0,015","-0,090","-0,140","0,015","-0,063","0,154","-0,004","0,160","-0,070","0,689","-0,203","-0,183","-0,025","0,303","0,044","-0,002","0,230","0,061","0,037"
135,"-0,165","-0,060","-0,013","-0,052","-0,107","0,010","-0,043","0,182","-0,003","0,134","-0,041","0,688","-0,139","-0,166","-0,027","0,261","-0,013","-0,002","0,207","0,058","0,040"
136,"-0,136","-0,122","-0,011","-0,021","-0,051","0,008","-0,061","0,181","-0,004","0,163","-0,047","0,687","-0,121","-0,122","-0,029","0,284","-0,039","-0,001","0,245","0,023","0,041"
