Index,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z
731,"0,535","1,087","-1,588","-0,453","-1,397","-12,027","-28,246","-0,948","-6,869","0,407","1,597","-3,177","-121,629","35,888","-57,578","-1,080","4,429","5,383","-0,038","-1,986","-6,832"
732,"1,351","-0,378","-0,977","-0,097","-0,652","-9,143","-28,224","-0,817","-5,399","1,142","0,765","-2,960","-120,523","25,281","-56,390","-2,011","3,605","3,819","-0,759","-2,591","-6,518"
733,"1,639","-0,971","-0,271","0,412","-0,514","-5,111","-27,859","0,398","-2,122","1,375","0,277","-2,368","-93,539","15,164","-37,671","-2,509","2,625","2,233","-1,681","-2,540","-5,089"
734,"1,532","-4,144","0,320","1,146","-0,106","-1,331","-25,294","1,739","-0,994","1,472","0,045","-1,291","-58,628","8,737","-17,506","-2,861","2,112","1,094","-2,184","-1,921","-2,326"
735,"2,949","-5,216","1,327","1,410","-0,044","1,182","-22,791","1,482","-3,203","1,329","0,050","-0,445","-37,553","9,010","-10,852","-3,138","1,997","0,647","-1,961","-1,201","1,913"
736,"4,274","-7,481","2,091","1,796","0,073","2,931","-21,868","0,752","-6,346","0,774","-0,036","-0,165","-37,023","8,006","-8,498","-3,651","2,862","0,677","-1,527","-0,105","5,224"
737,"5,380","-13,969","2,604","1,964","1,614","6,500","-20,330","0,011","-7,270","0,394","0,082","0,302","-46,788","10,795","-8,342","-4,645","3,283","0,787","-1,159","0,883","8,454"
738,"5,750","-17,275","2,414","2,273","2,764","10,312","-18,086","-0,646","-7,565","-0,228","0,027","0,829","-53,614","13,967","-9,351","-5,399","3,065","0,155","-0,183","1,244","11,619"
739,"5,464","-13,939","2,136","1,947","2,129","13,861","-16,020","-0,559","-5,575","-0,741","0,470","1,623","-54,961","11,620","-9,909","-5,762","3,096","-1,016","0,633","1,219","13,826"
740,"4,438","-11,475","2,297","1,585","1,144","13,191","-14,665","0,338","-2,096","-1,372","0,811","2,323","-47,843","8,639","-9,598","-5,241","3,100","-1,616","0,472","1,270","12,796"
