frame,keypoint_index,y,x,confidence
0,0,0.50343918800354,0.4823848307132721,0.5555567145347595
0,1,0.50906902551651,0.4758426249027252,0.6336698532104492
0,2,0.4988757371902466,0.476991206407547,0.4317745566368103
0,3,0.5289081335067749,0.4772082567214966,0.5939461588859558
0,4,0.5016580820083618,0.47965261340141296,0.39572325348854065
0,5,0.5473908185958862,0.5117079019546509,0.5306143760681152
0,6,0.4988197982311249,0.5080926418304443,0.41257187724113464
0,7,0.5450138449668884,0.558768093585968,0.4722120761871338
0,8,0.4859815537929535,0.5531872510910034,0.4298936128616333
0,9,0.5212886333465576,0.5912266969680786,0.3815569579601288
0,10,0.4733113944530487,0.583012044429779,0.3045041859149933
0,11,0.5454145073890686,0.5862124562263489,0.5020784735679626
0,12,0.5095375180244446,0.5828953981399536,0.37791019678115845
0,13,0.5141637921333313,0.6258166432380676,0.204423725605011
0,14,0.4697870910167694,0.6111802458763123,0.34306883811950684
0,15,0.5156561136245728,0.701563835144043,0.2849012613296509
0,16,0.4838292598724365,0.6900520324707031,0.3512594401836395
1,0,0.5033455491065979,0.48239386081695557,0.5544320940971375
1,1,0.5089673399925232,0.47582733631134033,0.6362911462783813
1,2,0.4987492859363556,0.4769836664199829,0.42826226353645325
1,3,0.5288563370704651,0.47720927000045776,0.596651017665863
1,4,0.5015377998352051,0.4796462059020996,0.3931344747543335
1,5,0.5474608540534973,0.5118024349212646,0.5298588871955872
1,6,0.4987279772758484,0.5081369280815125,0.41103488206863403
1,7,0.5449631214141846,0.5588563680648804,0.4739776849746704
1,8,0.48586419224739075,0.5531779527664185,0.42826375365257263
1,9,0.5213773250579834,0.5912790894508362,0.3857010304927826
1,10,0.4733993113040924,0.5831791758537292,0.30594563484191895
1,11,0.5452368259429932,0.586378276348114,0.5042932033538818
1,12,0.5094018578529358,0.5830186009407043,0.3757004141807556
1,13,0.5141595005989075,0.6259998083114624,0.20456352829933167
1,14,0.4697757065296173,0.6112841367721558,0.34291425347328186
1,15,0.5156427025794983,0.7017695903778076,0.28155258297920227
1,16,0.4837157428264618,0.6903315186500549,0.3503030836582184
2,0,0.503339409828186,0.4825790524482727,0.5524472594261169
2,1,0.5089718103408813,0.47604528069496155,0.6349256038665771
2,2,0.49881547689437866,0.4772120714187622,0.43390458822250366
2,3,0.528956413269043,0.47742506861686707,0.5943805575370789
2,4,0.5017208456993103,0.47980692982673645,0.3979482352733612
2,5,0.5472978949546814,0.5117369890213013,0.5352263450622559
2,6,0.49860456585884094,0.5081934332847595,0.4085104763507843
2,7,0.5449987649917603,0.5587572455406189,0.4775814414024353
2,8,0.48587000370025635,0.5532470345497131,0.4252159595489502
