frame,keypoint_index,y,x,confidence
0,0,0.503871500492096,0.48154985904693604,0.5409783124923706
0,1,0.5097646117210388,0.47479453682899475,0.589664876461029
0,2,0.4982958436012268,0.4767029285430908,0.4024161398410797
0,3,0.529145359992981,0.47547993063926697,0.5805039405822754
0,4,0.5004530549049377,0.47966280579566956,0.4026457667350769
0,5,0.5465517640113831,0.5056069493293762,0.5077287554740906
0,6,0.4959126114845276,0.5071332454681396,0.3968283534049988
0,7,0.5438104271888733,0.5613749027252197,0.4844662547111511
0,8,0.4844726324081421,0.5507698059082031,0.46446892619132996
0,9,0.5332496762275696,0.5874713659286499,0.3236647844314575
0,10,0.47546547651290894,0.587493360042572,0.3714706003665924
0,11,0.5466012358665466,0.5881800651550293,0.4019692540168762
0,12,0.5100992321968079,0.5861126780509949,0.38353386521339417
0,13,0.5246240496635437,0.6138073205947876,0.2772798538208008
0,14,0.4683055281639099,0.6024556756019592,0.3741186857223511
0,15,0.5231490135192871,0.6897004246711731,0.33164143562316895
0,16,0.48610278964042664,0.684852123260498,0.3106212317943573
1,0,0.5039482712745667,0.48133212327957153,0.54204922914505
1,1,0.509800136089325,0.47466379404067993,0.5881113409996033
1,2,0.49836957454681396,0.47652220726013184,0.4008866846561432
1,3,0.5290716290473938,0.47547683119773865,0.585010826587677
1,4,0.500353217124939,0.4796440303325653,0.3993719220161438
1,5,0.5464022159576416,0.5057013630867004,0.5117616057395935
1,6,0.4956699311733246,0.5074071288108826,0.3948765993118286
1,7,0.5438746809959412,0.5612524747848511,0.48541125655174255
1,8,0.48422950506210327,0.5511363744735718,0.46597421169281006
1,9,0.5335183143615723,0.5873087048530579,0.32244938611984253
1,10,0.4752807915210724,0.5876969695091248,0.37139561772346497
1,11,0.5459519624710083,0.5884265899658203,0.39831292629241943
1,12,0.5095169544219971,0.5863832235336304,0.3757852613925934
1,13,0.5242600440979004,0.6139012575149536,0.27641692757606506
1,14,0.4682302474975586,0.6026585698127747,0.37521010637283325
1,15,0.5227136015892029,0.6894435286521912,0.33098268508911133
1,16,0.48612692952156067,0.6848368644714355,0.311229944229126
2,0,0.5040622353553772,0.481354683637619,0.5419180393218994
2,1,0.5099431276321411,0.4746857285499573,0.581731915473938
2,2,0.49847763776779175,0.4765091836452484,0.4045219123363495
2,3,0.5291665196418762,0.4755760729312897,0.5803918242454529
2,4,0.5004698038101196,0.4796062707901001,0.40319475531578064
2,5,0.5464433431625366,0.5055832862854004,0.5113344788551331
2,6,0.49569839239120483,0.5072147846221924,0.3937889337539673
2,7,0.5438629388809204,0.5610408782958984,0.4850460886955261
2,8,0.4843355119228363,0.550938606262207,0.466051310300827
2,9,0.5334782004356384,0.5873614549636841,0.31911706924438477
2,10,0.4751928448677063,0.5875345468521118,0.3721407651901245
2,11,0.5458195805549622,0.5884147882461548,0.39251357316970825
2,12,0.5094904899597168,0.5863227248191833,0.3734287619590759
2,13,0.5243790745735168,0.6135696172714233,0.27512434124946594
2,14,0.4684179425239563,0.6024138927459717,0.372740775346756
2,15,0.5226349234580994,0.6891953945159912,0.3331923484802246
2,16,0.48617926239967346,0.6845885515213013,0.31260165572166443
3,0,0.5044702291488647,0.4811834394931793,0.5502082705497742
3,1,0.5102454423904419,0.47454148530960083,0.5783401727676392
3,2,0.4988197684288025,0.47630590200424194,0.4132881164550781
3,3,0.5292608737945557,0.47549256682395935,0.5768744945526123
3,4,0.5004428625106812,0.47956618666648865,0.40195515751838684
3,5,0.5466167330741882,0.5056168437004089,0.5069596171379089
3,6,0.4955144226551056,0.5075644850730896,0.39431118965148926
3,7,0.5445749163627625,0.5610635876655579,0.48800939321517944
3,8,0.4841131269931793,0.5510889887809753,0.4619743525981903
3,9,0.5340121984481812,0.5873010158538818,0.3240250051021576
3,10,0.47495388984680176,0.5878403782844543,0.3736139237880707
3,11,0.5465274453163147,0.5881010293960571,0.4001854956150055
3,12,0.5098220109939575,0.5863234400749207,0.37671026587486267
3,13,0.5252367258071899,0.6131556034088135,0.27775877714157104
3,14,0.4687132239341736,0.6021669507026672,0.3682700991630554
3,15,0.5236145853996277,0.6888763904571533,0.3384547531604767
3,16,0.48631489276885986,0.6843742728233337,0.31441664695739746
4,0,0.5045228600502014,0.4817940592765808,0.5498949885368347
4,1,0.5103344321250916,0.4750206470489502,0.5784893035888672
4,2,0.49887213110923767,0.4767947196960449,0.4260150194168091
4,3,0.5294233560562134,0.47586438059806824,0.5767120718955994
4,4,0.5005994439125061,0.4797810912132263,0.4079524576663971
4,5,0.5469817519187927,0.5055755376815796,0.4983471930027008
4,6,0.4956124424934387,0.5073261857032776,0.3940146863460541
4,7,0.5452213287353516,0.5610962510108948,0.49899452924728394
4,8,0.4843875765800476,0.5509982705116272,0.45922473073005676
4,9,0.5343188643455505,0.5874232053756714,0.3230645954608917
4,10,0.47531670331954956,0.5877931714057922,0.37394392490386963
4,11,0.5470502376556396,0.5879306793212891,0.40967270731925964
4,12,0.5104257464408875,0.5859137177467346,0.38618484139442444
4,13,0.5254265069961548,0.6130807995796204,0.28003233671188354
4,14,0.46918749809265137,0.6013348698616028,0.364645779132843
4,15,0.5234041213989258,0.6895516514778137,0.34154531359672546
4,16,0.4864014685153961,0.6847478151321411,0.3093707263469696
5,0,0.5039002895355225,0.48182442784309387,0.5434758067131042
5,1,0.5097503662109375,0.47498583793640137,0.5947227478027344
5,2,0.4983770251274109,0.4767796993255615,0.4084263741970062
5,3,0.5291256308555603,0.47575682401657104,0.5809654593467712
5,4,0.5005189180374146,0.47970613837242126,0.4037405848503113
5,5,0.546766459941864,0.5057293772697449,0.506992518901825
5,6,0.4959448575973511,0.507282018661499,0.3992076516151428
5,7,0.5442284941673279,0.561676025390625,0.49798518419265747
5,8,0.4844883382320404,0.5515456795692444,0.4565170407295227
5,9,0.5335435271263123,0.5881864428520203,0.3117922246456146
5,10,0.4746718108654022,0.5881890058517456,0.3761414885520935
5,11,0.5463172197341919,0.588384747505188,0.40641844272613525
5,12,0.5103747844696045,0.5859585404396057,0.38618335127830505
5,13,0.5235715508460999,0.6137121319770813,0.27277472615242004
5,14,0.4687901735305786,0.6012928485870361,0.3613481819629669
5,15,0.5208796858787537,0.6903667449951172,0.33161836862564087
5,16,0.4860718250274658,0.685047447681427,0.30966952443122864
6,0,0.5048511624336243,0.48150861263275146,0.5567792654037476
6,1,0.5106143355369568,0.4748266637325287,0.5764878392219543
6,2,0.49926435947418213,0.47657227516174316,0.4313390552997589
6,3,0.5293979644775391,0.47581520676612854,0.5841374397277832
6,4,0.500677764415741,0.4797345697879791,0.40957731008529663
6,5,0.546652615070343,0.5060836672782898,0.519159734249115
6,6,0.4957512617111206,0.5078527331352234,0.40011849999427795
6,7,0.5455601215362549,0.5614319443702698,0.5010254383087158
6,8,0.48426344990730286,0.5515420436859131,0.4676312804222107
6,9,0.5355716347694397,0.5886693000793457,0.3095239996910095
6,10,0.4746074080467224,0.5889514088630676,0.38973307609558105
6,11,0.5455712080001831,0.5886666178703308,0.40419241786003113
6,12,0.5092016458511353,0.5867564678192139,0.3699060380458832
6,13,0.5261654853820801,0.6138694882392883,0.2925375699996948
6,14,0.47059816122055054,0.6019214391708374,0.3788841962814331
6,15,0.5250793099403381,0.691037118434906,0.3434511721134186
6,16,0.48626330494880676,0.6858505010604858,0.3087143898010254
7,0,0.5053396224975586,0.48068884015083313,0.5606003403663635
7,1,0.5109841227531433,0.47400838136672974,0.5547181963920593
7,2,0.49968573451042175,0.4757382273674011,0.42949095368385315
7,3,0.5293249487876892,0.47542014718055725,0.5690855979919434
7,4,0.5007712841033936,0.47925224900245667,0.4093761146068573
7,5,0.5469651818275452,0.505722165107727,0.5068873763084412
7,6,0.49618056416511536,0.5071355700492859,0.4021974802017212
7,7,0.5447107553482056,0.5615570545196533,0.4947175979614258
7,8,0.48436617851257324,0.551429271697998,0.46132391691207886
7,9,0.534457266330719,0.5887293219566345,0.30757394433021545
7,10,0.4742624759674072,0.5894798040390015,0.3849145770072937
7,11,0.5460206866264343,0.588253378868103,0.41576480865478516
7,12,0.5096478462219238,0.5862587094306946,0.3784492015838623
7,13,0.525432825088501,0.6140835285186768,0.29350438714027405
7,14,0.46970731019973755,0.6021761894226074,0.374838650226593
7,15,0.523915708065033,0.6911768913269043,0.33819788694381714
7,16,0.48606061935424805,0.6856465339660645,0.31658750772476196
8,0,0.5058707594871521,0.4806622266769409,0.5710357427597046
8,1,0.5114696621894836,0.473875492811203,0.5469751954078674
8,2,0.5000745058059692,0.47565728425979614,0.444845587015152
8,3,0.5294756889343262,0.47534966468811035,0.565845251083374
8,4,0.5007461905479431,0.47939053177833557,0.40957844257354736
8,5,0.5468772649765015,0.5059819221496582,0.5144701600074768
8,6,0.49581149220466614,0.5077048540115356,0.40052396059036255
8,7,0.5443416237831116,0.5616487264633179,0.4872760772705078
8,8,0.4841717481613159,0.551737904548645,0.46505028009414673
8,9,0.5342981815338135,0.5890757441520691,0.3061543405056
8,10,0.47398075461387634,0.5893569588661194,0.3874504566192627
8,11,0.545876681804657,0.5884615182876587,0.40988123416900635
8,12,0.5094902515411377,0.5865296721458435,0.3749631643295288
8,13,0.5255703926086426,0.6141767501831055,0.2987291216850281
8,14,0.47074177861213684,0.6022120714187622,0.37931811809539795
8,15,0.5244053602218628,0.6916146278381348,0.3364019989967346
8,16,0.48653918504714966,0.6865897178649902,0.3098888695240021
9,0,0.5058605074882507,0.4809849262237549,0.5711142420768738
9,1,0.51141756772995,0.474282443523407,0.5535364151000977
9,2,0.5001387596130371,0.4760241210460663,0.45247960090637207
9,3,0.5294060707092285,0.47535863518714905,0.5751626491546631
9,4,0.500792920589447,0.4793922007083893,0.4124104976654053
9,5,0.5463352799415588,0.5063759684562683,0.5285923480987549
9,6,0.4958367943763733,0.507788896560669,0.40628400444984436
9,7,0.5442262291908264,0.561583399772644,0.4854126572608948
9,8,0.4839736819267273,0.5508732199668884,0.4615904986858368
9,9,0.5335044264793396,0.5892031788825989,0.3123853802680969
9,10,0.4738815426826477,0.5886410474777222,0.39544352889060974
9,11,0.5453808903694153,0.5882569551467896,0.4037160575389862
9,12,0.5091895461082458,0.586336612701416,0.37045973539352417
9,13,0.5265997052192688,0.6145698428153992,0.2933633327484131
9,14,0.4718495309352875,0.6022487878799438,0.38509202003479004
9,15,0.5266488194465637,0.6922486424446106,0.3331514894962311
9,16,0.4864901304244995,0.6870077848434448,0.3057347536087036
10,0,0.5056942701339722,0.4815857708454132,0.5669804215431213
10,1,0.5112706422805786,0.47482335567474365,0.5581653118133545
10,2,0.4999125599861145,0.4765152335166931,0.45265457034111023
10,3,0.5293962955474854,0.4757007658481598,0.5821009874343872
10,4,0.5005933046340942,0.4794970452785492,0.40746212005615234
10,5,0.5462530255317688,0.5062068700790405,0.5270918607711792
10,6,0.495615690946579,0.5075518488883972,0.3997671902179718
10,7,0.5432708859443665,0.5611646771430969,0.47916024923324585
10,8,0.4838356375694275,0.5498818159103394,0.45064324140548706
10,9,0.5327508449554443,0.5883661508560181,0.2951264977455139
10,10,0.47351616621017456,0.5883359909057617,0.3838517665863037
10,11,0.545048177242279,0.5878627300262451,0.3965873122215271
10,12,0.5106344223022461,0.5825517177581787,0.5031697750091553
10,13,0.5257923603057861,0.6140076518058777,0.30225175619125366
10,14,0.47180482745170593,0.601867139339447,0.376235693693161
10,15,0.5236629843711853,0.6915823817253113,0.33402419090270996
10,16,0.4863823354244232,0.686324954032898,0.30478352308273315
11,0,0.5056459903717041,0.482835978269577,0.5572980642318726
11,1,0.5114633440971375,0.4760339856147766,0.5559993386268616
11,2,0.5001170635223389,0.4777897596359253,0.47604382038116455
11,3,0.5298624038696289,0.47683966159820557,0.5905100107192993
11,4,0.5011702179908752,0.48057791590690613,0.4066956043243408
11,5,0.5461720824241638,0.5067844390869141,0.537828266620636
11,6,0.49589893221855164,0.5084659457206726,0.41376468539237976
11,7,0.5428957939147949,0.5623286962509155,0.497549831867218
11,8,0.48455625772476196,0.5511865615844727,0.4775831997394562
11,9,0.5326623320579529,0.5886682868003845,0.29502180218696594
11,10,0.47423645853996277,0.5889313817024231,0.3865427076816559
11,11,0.5459558367729187,0.5881244540214539,0.4111599624156952
11,12,0.5098803043365479,0.5857282876968384,0.3793436586856842
11,13,0.5243782997131348,0.6138089299201965,0.29056432843208313
11,14,0.4720950424671173,0.6012582778930664,0.37311631441116333
11,15,0.5211781859397888,0.6923548579216003,0.3285508453845978
11,16,0.48640456795692444,0.6862531900405884,0.3032134771347046
12,0,0.505419909954071,0.4836016893386841,0.551140546798706
12,1,0.511188268661499,0.4767254590988159,0.5665877461433411
12,2,0.49995091557502747,0.4785282611846924,0.48489177227020264
12,3,0.529700756072998,0.47717705368995667,0.6005721688270569
12,4,0.5010797381401062,0.4808255732059479,0.40346816182136536
12,5,0.5461325645446777,0.5067602396011353,0.5396907925605774
12,6,0.49564430117607117,0.5084878206253052,0.40694835782051086
12,7,0.5426556468009949,0.5624106526374817,0.5056407451629639
12,8,0.48445379734039307,0.5513425469398499,0.48136603832244873
12,9,0.5328768491744995,0.5886377096176147,0.2909746766090393
12,10,0.47426044940948486,0.5897971391677856,0.3873002827167511
12,11,0.5460609793663025,0.5875003933906555,0.41032180190086365
12,12,0.5097916126251221,0.5853979587554932,0.3750365376472473
12,13,0.5247770547866821,0.6134523153305054,0.2988247871398926
12,14,0.47191163897514343,0.6012998223304749,0.36896154284477234
12,15,0.5233023762702942,0.6919509172439575,0.3540012836456299
12,16,0.4861525297164917,0.686051070690155,0.3159988820552826
13,0,0.5052104592323303,0.4840126633644104,0.5550040602684021
13,1,0.5110810995101929,0.47704505920410156,0.5758417844772339
13,2,0.499529629945755,0.4788755774497986,0.48625123500823975
13,3,0.52978515625,0.47728073596954346,0.598275899887085
13,4,0.5005784034729004,0.4809803366661072,0.3949246406555176
13,5,0.5460830926895142,0.5066381096839905,0.5411891937255859
13,6,0.4959947466850281,0.5080135464668274,0.502031683921814
13,7,0.5479846596717834,0.5601096749305725,0.5151360630989075
13,8,0.4838336408138275,0.5517754554748535,0.4776308834552765
13,9,0.5318934917449951,0.5883241891860962,0.28066179156303406
13,10,0.4737320840358734,0.589448869228363,0.3830516040325165
13,11,0.5456394553184509,0.5870694518089294,0.4029844105243683
13,12,0.5094284415245056,0.5851399898529053,0.36893004179000854
13,13,0.5233678221702576,0.6136565804481506,0.2940840721130371
13,14,0.4713967442512512,0.6013997793197632,0.3673209547996521
13,15,0.5215209126472473,0.6914595365524292,0.349269300699234
13,16,0.4859643876552582,0.6860755681991577,0.3099623918533325
14,0,0.5052936673164368,0.4831266701221466,0.5599969625473022
14,1,0.5109860301017761,0.4762084484100342,0.5765103697776794
14,2,0.49973949790000916,0.47805771231651306,0.47390082478523254
14,3,0.5292902588844299,0.47661134600639343,0.6123771667480469
14,4,0.5006895661354065,0.48055800795555115,0.4037508964538574
14,5,0.5456134676933289,0.5073052644729614,0.5540061593055725
14,6,0.49540191888809204,0.5085040926933289,0.3984324038028717
14,7,0.542249321937561,0.5620061159133911,0.4952227473258972
14,8,0.4837344288825989,0.5521160364151001,0.47481653094291687
14,9,0.5321575999259949,0.588031530380249,0.28325536847114563
14,10,0.47318145632743835,0.5895822048187256,0.3824395537376404
14,11,0.5464077591896057,0.5854267477989197,0.4691382944583893
14,12,0.5102518200874329,0.5817311406135559,0.505346417427063
14,13,0.5226329565048218,0.614841639995575,0.2930774688720703
14,14,0.47044214606285095,0.6027229428291321,0.37777620553970337
14,15,0.5215830206871033,0.6925429701805115,0.34468144178390503
14,16,0.4849983751773834,0.687268078327179,0.30815404653549194
15,0,0.504766047000885,0.48238763213157654,0.5566365122795105
15,1,0.5105632543563843,0.4755716025829315,0.5850180983543396
15,2,0.4994455575942993,0.4772244691848755,0.44887253642082214
15,3,0.5293625593185425,0.4761506915092468,0.5983320474624634
15,4,0.5009823441505432,0.4797962009906769,0.41390374302864075
15,5,0.5455809235572815,0.5071043372154236,0.5370945930480957
15,6,0.496167927980423,0.5076606869697571,0.41238531470298767
15,7,0.5487598776817322,0.5592693090438843,0.49266502261161804
15,8,0.48441413044929504,0.5512264966964722,0.4592386782169342
15,9,0.5312224626541138,0.5872927308082581,0.2861548066139221
15,10,0.47354212403297424,0.5887921452522278,0.39112481474876404
15,11,0.5461381077766418,0.5841630101203918,0.48668062686920166
15,12,0.5106933116912842,0.58034747838974,0.49033284187316895
15,13,0.5225558876991272,0.6145601272583008,0.2957957088947296
15,14,0.4720364809036255,0.6018422842025757,0.3801622688770294
15,15,0.5207916498184204,0.6926695704460144,0.33549243211746216
15,16,0.48516643047332764,0.6864761710166931,0.30210334062576294
16,0,0.5054728388786316,0.4820631742477417,0.5657156109809875
16,1,0.5111501812934875,0.4753873944282532,0.5682957172393799
16,2,0.50004643201828,0.4770238399505615,0.46170952916145325
16,3,0.5293954610824585,0.4763374626636505,0.610227644443512
16,4,0.5011383891105652,0.4799541234970093,0.41601821780204773
16,5,0.5456468462944031,0.5070295333862305,0.538077175617218
16,6,0.49614977836608887,0.5081475973129272,0.41781067848205566
16,7,0.5418314337730408,0.5624428987503052,0.47922635078430176
16,8,0.4852150082588196,0.5519465804100037,0.4704074263572693
16,9,0.5307955741882324,0.588683545589447,0.2822341024875641
16,10,0.47349727153778076,0.590120792388916,0.39873984456062317
16,11,0.5461589694023132,0.5868985056877136,0.42152392864227295
16,12,0.5102287530899048,0.5852046608924866,0.3812393546104431
16,13,0.5242199897766113,0.6143050193786621,0.322711706161499
16,14,0.4730265140533447,0.6017646789550781,0.38210949301719666
16,15,0.5246050357818604,0.6933684945106506,0.35936325788497925
16,16,0.4856297969818115,0.6864270567893982,0.2927849590778351
17,0,0.5054434537887573,0.4823108911514282,0.5657153129577637
17,1,0.5111490488052368,0.4755822420120239,0.5678133964538574
17,2,0.5000929236412048,0.47724857926368713,0.472422331571579
17,3,0.5294656753540039,0.47617992758750916,0.5975632071495056
17,4,0.5012821555137634,0.47985953092575073,0.42536190152168274
17,5,0.5456149578094482,0.5065926313400269,0.5333878993988037
17,6,0.4965733587741852,0.5073893666267395,0.416730672121048
17,7,0.5487801432609558,0.5595380663871765,0.497649610042572
17,8,0.485160231590271,0.5507779717445374,0.4728226959705353
17,9,0.5315356254577637,0.5878148078918457,0.2921445071697235
17,10,0.47413715720176697,0.5887703895568848,0.3900241553783417
17,11,0.545565128326416,0.5862334966659546,0.41615423560142517
17,12,0.5099114179611206,0.5843181014060974,0.3763589560985565
17,13,0.5236155986785889,0.6144164204597473,0.30702102184295654
17,14,0.472838431596756,0.6019389033317566,0.37442877888679504
17,15,0.5233585834503174,0.6942263245582581,0.3451290428638458
17,16,0.48607003688812256,0.687346875667572,0.2858714759349823
18,0,0.5051388144493103,0.4815618693828583,0.566952645778656
18,1,0.5108355283737183,0.47490179538726807,0.5757634043693542
18,2,0.49962982535362244,0.47660893201828003,0.4459993541240692
18,3,0.5293849110603333,0.4757469594478607,0.5924974679946899
18,4,0.5009348392486572,0.47974345088005066,0.412996768951416
18,5,0.5457891225814819,0.5066941976547241,0.5304691195487976
18,6,0.4962522089481354,0.5078566670417786,0.4170706868171692
18,7,0.5483784675598145,0.5593393445014954,0.4948100447654724
18,8,0.4847020208835602,0.5512033104896545,0.4765857756137848
18,9,0.5316281914710999,0.5884121656417847,0.2837844789028168
18,10,0.4731939435005188,0.5891838669776917,0.3951890468597412
18,11,0.5454041957855225,0.586279571056366,0.41312175989151
18,12,0.5094748735427856,0.5842580199241638,0.37194541096687317
18,13,0.5230416655540466,0.6143174767494202,0.29905417561531067
18,14,0.47215819358825684,0.601966142654419,0.37861132621765137
18,15,0.5228638052940369,0.6935495138168335,0.34837862849235535
18,16,0.4858682453632355,0.6875436902046204,0.29990845918655396
19,0,0.5049570798873901,0.4813442528247833,0.558657705783844
19,1,0.5106566548347473,0.47468966245651245,0.5699713230133057
19,2,0.4997002184391022,0.47637397050857544,0.44299235939979553
19,3,0.5292710065841675,0.47537100315093994,0.5766638517379761
19,4,0.5010657906532288,0.4794776439666748,0.4151798486709595
19,5,0.5456796884536743,0.5070136785507202,0.5306603312492371
19,6,0.49635252356529236,0.507707953453064,0.41266515851020813
19,7,0.5478799939155579,0.5586541891098022,0.4815499186515808
19,8,0.4843505322933197,0.5509049296379089,0.4616234600543976
19,9,0.531037449836731,0.5874979496002197,0.336260050535202
19,10,0.47267428040504456,0.5885752439498901,0.39457041025161743
19,11,0.5465343594551086,0.5840718150138855,0.4821087718009949
19,12,0.510852038860321,0.5801986455917358,0.4969216287136078
19,13,0.5206664204597473,0.6146708726882935,0.27820295095443726
19,14,0.4717661142349243,0.6022847294807434,0.37070661783218384
19,15,0.5193392038345337,0.6928600072860718,0.33946049213409424
19,16,0.48594236373901367,0.6870824098587036,0.30787476897239685
20,0,0.5050410628318787,0.48177802562713623,0.5628309845924377
20,1,0.5107252597808838,0.47498801350593567,0.5763124227523804
20,2,0.49977463483810425,0.4767943322658539,0.4561009407043457
20,3,0.5292633771896362,0.47541096806526184,0.5692877173423767
20,4,0.5010948777198792,0.4797523617744446,0.4186271131038666
20,5,0.5461640954017639,0.5073833465576172,0.5178439617156982
20,6,0.49649494886398315,0.5079271197319031,0.415689617395401
20,7,0.5429885387420654,0.5604094862937927,0.47854653000831604
20,8,0.4847836196422577,0.5508323907852173,0.4665369987487793
20,9,0.5320023894309998,0.5874330997467041,0.29022639989852905
20,10,0.4740988612174988,0.5879491567611694,0.3884469270706177
20,11,0.546750009059906,0.5839328765869141,0.49114301800727844
20,12,0.5109463930130005,0.5802161693572998,0.5039626359939575
20,13,0.5213822722434998,0.6143657565116882,0.29357269406318665
20,14,0.4722317159175873,0.6016238331794739,0.36624956130981445
20,15,0.5196974277496338,0.6916226148605347,0.34592196345329285
20,16,0.4858437776565552,0.6860262155532837,0.3174002468585968
21,0,0.5051701664924622,0.4813116788864136,0.5680029392242432
21,1,0.5107821226119995,0.4745326638221741,0.5765753984451294
21,2,0.49985718727111816,0.47640466690063477,0.45201390981674194
21,3,0.5292919874191284,0.4748706519603729,0.557941198348999
21,4,0.5012329816818237,0.47943028807640076,0.42078885436058044
21,5,0.5461573004722595,0.5071695446968079,0.5133325457572937
21,6,0.49721983075141907,0.5076761245727539,0.4243609607219696
21,7,0.5490642786026001,0.5583047866821289,0.46197959780693054
21,8,0.48543256521224976,0.5501120686531067,0.4551490247249603
21,9,0.5315895080566406,0.587218701839447,0.30126604437828064
21,10,0.47418493032455444,0.5879896283149719,0.38611868023872375
21,11,0.5446189045906067,0.5856613516807556,0.4186146855354309
21,12,0.5094419717788696,0.5834575295448303,0.38288915157318115
21,13,0.522758424282074,0.6146098971366882,0.30533885955810547
21,14,0.472633421421051,0.6019442677497864,0.3742295205593109
21,15,0.5209591388702393,0.6913815140724182,0.3434159457683563
21,16,0.48612236976623535,0.6861730217933655,0.3116042912006378
22,0,0.5047851204872131,0.4818315804004669,0.5654729604721069
22,1,0.5104513764381409,0.47498849034309387,0.590830385684967
22,2,0.4993044137954712,0.47688671946525574,0.4472191631793976
22,3,0.5292761921882629,0.4751071333885193,0.5763266086578369
22,4,0.5006195306777954,0.4795554578304291,0.41124507784843445
22,5,0.5457542538642883,0.5068914890289307,0.5222157835960388
22,6,0.49645352363586426,0.5075594782829285,0.41533607244491577
22,7,0.5493131279945374,0.5582888126373291,0.4560123085975647
22,8,0.4847947657108307,0.5495519638061523,0.4513227045536041
22,9,0.5323625802993774,0.5868188142776489,0.30091917514801025
22,10,0.47449439764022827,0.5878216028213501,0.38229119777679443
22,11,0.54451584815979,0.5850948691368103,0.41363659501075745
22,12,0.5090232491493225,0.583046019077301,0.37115615606307983
22,13,0.5246404409408569,0.6135742664337158,0.30352094769477844
22,14,0.47266310453414917,0.6004804372787476,0.3672579526901245
22,15,0.522560179233551,0.6909148097038269,0.35313117504119873
22,16,0.48611000180244446,0.6851013898849487,0.30737847089767456
23,0,0.5051044225692749,0.48269549012184143,0.562341570854187
23,1,0.5108560919761658,0.47575193643569946,0.5834729075431824
23,2,0.49972963333129883,0.47764796018600464,0.4708530604839325
23,3,0.5296223163604736,0.47570177912712097,0.5719466209411621
23,4,0.5011000633239746,0.4800513982772827,0.4142995774745941
23,5,0.5461536645889282,0.5073935389518738,0.5234727263450623
23,6,0.496671199798584,0.5082858204841614,0.418782502412796
23,7,0.5495787858963013,0.558974027633667,0.47536709904670715
23,8,0.4849224090576172,0.5504438281059265,0.4659745395183563
23,9,0.5326095223426819,0.5868235230445862,0.31318777799606323
23,10,0.4752003848552704,0.5876671075820923,0.3898358643054962
23,11,0.5447502732276917,0.5850722789764404,0.4194102883338928
23,12,0.5092633962631226,0.5831663012504578,0.3730143904685974
23,13,0.5243165493011475,0.6135023236274719,0.307734876871109
23,14,0.47400858998298645,0.6004493832588196,0.369778573513031
23,15,0.522589385509491,0.6914663314819336,0.3545065224170685
23,16,0.4864922761917114,0.68584144115448,0.30285221338272095
24,0,0.5055072903633118,0.4829897880554199,0.5659439563751221
24,1,0.5111932754516602,0.4758750796318054,0.573104977607727
24,2,0.5000708103179932,0.47777777910232544,0.48961007595062256
24,3,0.5297508835792542,0.4755261242389679,0.5625131726264954
24,4,0.5012485384941101,0.4798993468284607,0.42447003722190857
24,5,0.5456288456916809,0.507240891456604,0.5286412835121155
24,6,0.4968036413192749,0.5078229308128357,0.4179394543170929
24,7,0.5436372756958008,0.5601295828819275,0.4657462537288666
24,8,0.48537763953208923,0.5493775606155396,0.46214932203292847
24,9,0.5332801342010498,0.5865858793258667,0.3153027296066284
24,10,0.475580096244812,0.5871570706367493,0.38876888155937195
24,11,0.5465999245643616,0.583159863948822,0.49135616421699524
24,12,0.5096533894538879,0.5826755166053772,0.37839263677597046
24,13,0.5247555375099182,0.6133760809898376,0.298623263835907
24,14,0.47389402985572815,0.5999837517738342,0.36752283573150635
24,15,0.5222605466842651,0.6912739872932434,0.3437635898590088
24,16,0.48616909980773926,0.6859259605407715,0.3048979938030243
25,0,0.5051524639129639,0.4834604859352112,0.5592997670173645
25,1,0.5107765793800354,0.47629210352897644,0.590435266494751
25,2,0.49974408745765686,0.47825029492378235,0.47835832834243774
25,3,0.5294134616851807,0.47559666633605957,0.5747670531272888
25,4,0.5010343790054321,0.4802083969116211,0.4070430099964142
25,5,0.5457368493080139,0.5074443817138672,0.5257768034934998
25,6,0.4965764284133911,0.508137583732605,0.41922739148139954
25,7,0.5497661232948303,0.5575032234191895,0.4576275646686554
25,8,0.4854036569595337,0.5496050119400024,0.4565045237541199
25,9,0.5323987603187561,0.5863564610481262,0.31102418899536133
25,10,0.4752257466316223,0.5871742963790894,0.3834603726863861
25,11,0.5464092493057251,0.5835480690002441,0.4905453622341156
