Frame,ms,footscan Z_L,footscan Z_R
98.0,387.29,397.66,300.25
99.0,391.24,398.99,298.15
100.0,395.19,398.99,296.43
101.0,399.14,400.14,294.14
102.0,403.09,400.71,292.99
103.0,407.05,400.71,289.93
104.0,411.0,402.05,287.64
105.0,414.95,402.81,284.97
106.0,418.9,403.96,282.68
107.0,422.85,402.43,280.96
108.0,426.81,403.2,278.67
109.0,430.76,402.81,275.23
110.0,434.71,403.77,273.7
111.0,438.66,403.2,270.26
112.0,442.61,403.58,267.97
113.0,446.57,402.62,264.15
114.0,450.52,401.48,260.9
115.0,454.47,401.1,258.23
116.0,458.42,400.71,255.36
117.0,462.37,400.52,253.26
118.0,466.32,400.52,250.02
119.0,470.28,401.67,247.92
120.0,474.23,401.1,243.33
121.0,478.18,400.52,240.28
122.0,482.13,400.33,237.6
123.0,486.08,400.52,235.31
124.0,490.04,400.14,231.49
125.0,493.99,396.51,228.43
126.0,497.94,394.41,226.14
127.0,501.89,392.31,223.66
128.0,505.84,390.78,221.18
129.0,509.8,390.78,216.21
130.0,513.75,389.06,211.24
131.0,517.7,386.2,208.19
132.0,521.65,384.67,203.22
133.0,525.6,382.57,201.31
134.0,529.56,380.28,195.01
135.0,533.51,377.41,191.76
136.0,537.46,377.03,186.6
137.0,541.41,373.59,183.93
138.0,545.36,372.83,182.4
139.0,549.31,370.92,179.16
140.0,553.27,368.43,177.82
141.0,557.22,365.57,175.53
142.0,561.17,365.57,174.38
143.0,565.12,361.18,172.47
144.0,569.07,358.69,169.42
145.0,573.03,357.36,166.55
146.0,576.98,356.02,165.21
147.0,580.93,354.68,162.54
148.0,584.88,352.01,159.29
149.0,588.83,350.1,157.96
150.0,592.79,346.85,156.62
151.0,596.74,343.41,155.85
152.0,600.69,342.27,155.47
153.0,604.64,341.5,154.33
154.0,608.59,340.55,153.18
155.0,612.55,338.45,153.18
156.0,616.5,338.45,152.8
157.0,620.45,338.26,152.03
158.0,624.4,338.64,151.08
159.0,628.35,337.68,150.89
160.0,632.3,337.88,150.89
161.0,636.26,337.49,149.74
162.0,640.21,337.49,149.36
163.0,644.16,336.92,149.17
164.0,648.11,337.68,149.36
165.0,652.06,336.73,149.36
166.0,656.02,337.3,149.17
167.0,659.97,337.88,148.79
168.0,663.92,337.68,148.6
169.0,667.87,336.35,148.21
170.0,671.82,335.58,148.02
171.0,675.78,334.63,147.83
172.0,679.73,335.01,148.21
173.0,683.68,335.2,149.55
174.0,687.63,335.39,151.46
175.0,691.58,335.39,151.65
176.0,695.54,335.39,152.61
177.0,699.49,335.39,154.33
178.0,703.44,335.2,154.71
179.0,707.39,335.39,159.67
180.0,711.34,335.39,160.44
181.0,715.29,336.35,162.35
182.0,719.25,336.16,162.54
183.0,723.2,334.82,164.83
184.0,727.15,335.2,165.98
185.0,731.1,335.77,167.51
186.0,735.05,335.97,169.22
187.0,739.01,337.49,172.09
188.0,742.96,336.73,174.57
189.0,746.91,339.98,177.82
190.0,750.86,342.27,179.54
191.0,754.81,342.84,182.98
192.0,758.77,345.13,184.89
193.0,762.72,346.66,187.94
194.0,766.67,348.57,191.57
195.0,770.62,350.86,193.86
196.0,774.57,351.24,197.49
197.0,778.53,352.96,198.45
198.0,782.48,354.68,202.08
199.0,786.43,357.74,204.18
200.0,790.38,357.55,207.42
201.0,794.33,358.69,209.52
202.0,798.28,358.69,212.39
203.0,802.24,359.27,215.25
204.0,806.19,360.99,218.12
205.0,810.14,361.37,221.94
206.0,814.09,363.09,225.76
207.0,818.04,363.85,229.2
208.0,822.0,361.75,231.68
209.0,825.95,361.18,232.83
210.0,829.9,361.18,236.07
211.0,833.85,360.99,238.75
212.0,837.8,361.94,241.61
213.0,841.76,361.56,242.95
214.0,845.71,364.81,245.05
215.0,849.66,365.57,246.2
216.0,853.61,365.57,248.49
217.0,857.56,365.95,250.4
218.0,861.52,365.57,254.22
219.0,865.47,365.76,256.32
220.0,869.42,364.61,257.46
221.0,873.37,363.66,257.85
222.0,877.32,363.09,257.46
223.0,881.27,363.47,259.37
224.0,885.23,363.28,260.14
225.0,889.18,363.85,261.67
226.0,893.13,365.19,263.0
227.0,897.08,365.95,264.34
228.0,901.03,365.38,265.49
229.0,904.99,365.57,266.82
230.0,908.94,365.38,268.35
231.0,912.89,367.67,268.54
232.0,916.84,367.29,270.26
233.0,920.79,369.39,270.83
234.0,924.75,369.39,272.55
235.0,928.7,370.34,274.27
236.0,932.65,371.49,275.42
237.0,936.6,372.83,276.76
238.0,940.55,373.02,277.52
239.0,944.51,373.4,278.28
240.0,948.46,373.59,279.24
241.0,952.41,373.78,279.62
242.0,956.36,375.5,280.58
243.0,960.31,376.65,282.1
244.0,964.26,377.79,282.49
245.0,968.22,378.18,283.25
246.0,972.17,378.18,283.63
247.0,976.12,378.75,284.01
248.0,980.07,378.75,284.97
249.0,984.02,379.51,285.54
250.0,987.98,380.28,284.97
251.0,991.93,380.28,284.97
252.0,995.88,380.09,285.35
253.0,999.83,379.7,284.97
254.0,1003.78,379.32,284.4
255.0,1007.74,378.75,285.54
256.0,1011.69,380.28,285.16
257.0,1015.64,380.09,285.54
258.0,1019.59,380.47,285.54
259.0,1023.54,381.42,286.11
260.0,1027.49,382.38,286.11
261.0,1031.45,382.76,285.54
262.0,1035.4,383.14,285.54
263.0,1039.35,383.52,285.35
264.0,1043.3,384.67,285.35
265.0,1047.25,385.24,284.2
266.0,1051.21,384.48,284.2
267.0,1055.16,385.24,284.01
268.0,1059.11,385.62,283.63
269.0,1063.06,386.96,283.44
270.0,1067.01,386.2,283.82
271.0,1070.97,385.43,283.25
272.0,1074.92,386.01,283.25
273.0,1078.87,386.2,283.06
274.0,1082.82,387.15,283.44
275.0,1086.77,387.15,283.63
276.0,1090.73,387.34,284.01
277.0,1094.68,388.3,284.2
278.0,1098.63,388.11,284.78
279.0,1102.58,389.06,284.78
280.0,1106.53,389.06,284.4
281.0,1110.48,389.25,284.59
282.0,1114.44,389.64,284.97
283.0,1118.39,390.4,284.59
284.0,1122.34,390.59,283.63
285.0,1126.29,390.4,283.63
286.0,1130.24,390.4,284.4
287.0,1134.2,390.4,284.01
288.0,1138.15,390.02,283.25
289.0,1142.1,390.21,283.44
290.0,1146.05,390.21,283.25
291.0,1150.0,390.78,284.01
292.0,1153.96,391.35,284.4
293.0,1157.91,390.59,284.59
294.0,1161.86,390.78,284.4
295.0,1165.81,390.02,284.59
296.0,1169.76,389.06,285.16
297.0,1173.72,389.44,285.54
298.0,1177.67,388.68,285.92
299.0,1181.62,388.11,285.73
300.0,1185.57,388.3,287.64
301.0,1189.52,387.53,287.26
302.0,1193.47,386.96,288.22
303.0,1197.43,387.15,287.64
304.0,1201.38,385.43,289.36
305.0,1205.33,385.82,288.79
306.0,1209.28,385.05,288.22
307.0,1213.23,382.57,290.13
308.0,1217.19,382.76,288.98
309.0,1221.14,382.95,288.98
310.0,1225.09,382.19,286.88
311.0,1229.04,382.76,285.54
312.0,1232.99,382.38,284.2
313.0,1236.95,380.85,283.06
314.0,1240.9,379.32,280.77
315.0,1244.85,378.18,281.34
316.0,1248.8,376.65,277.9
317.0,1252.75,375.88,278.09
318.0,1256.71,374.55,277.33
319.0,1260.66,373.21,274.27
320.0,1264.61,372.06,271.41
321.0,1268.56,371.3,268.92
322.0,1272.51,367.67,264.72
323.0,1276.46,365.57,262.24
324.0,1280.42,362.51,257.66
325.0,1284.37,358.12,256.13
326.0,1288.32,354.49,250.21
327.0,1292.27,351.44,246.01
328.0,1296.22,344.94,243.9
329.0,1300.18,339.21,241.23
330.0,1304.13,334.25,237.79
331.0,1308.08,329.85,236.07
332.0,1312.03,323.74,232.44
333.0,1315.98,315.53,228.82
334.0,1319.94,309.03,227.1
335.0,1323.89,301.01,226.52
336.0,1327.84,291.84,224.61
337.0,1331.79,279.62,223.85
338.0,1335.74,271.79,222.32
339.0,1339.7,260.9,220.03
340.0,1343.65,247.15,218.88
341.0,1347.6,240.28,216.78
342.0,1351.55,228.62,214.11
343.0,1355.5,218.69,210.67
344.0,1359.45,212.39,209.91
345.0,1363.41,203.6,206.28
346.0,1367.36,198.83,203.99
347.0,1371.31,194.44,201.88
348.0,1375.26,189.28,200.36
349.0,1379.21,186.8,196.35
350.0,1383.17,184.69,192.53
351.0,1387.12,181.64,189.66
352.0,1391.07,178.39,186.99
353.0,1395.02,173.81,184.5
354.0,1398.97,172.66,179.73
355.0,1402.93,170.18,175.14
356.0,1406.88,168.65,171.52
357.0,1410.83,167.31,166.55
358.0,1414.78,165.02,162.35
359.0,1418.73,162.92,159.29
360.0,1422.69,161.58,155.47
361.0,1426.64,160.44,153.18
362.0,1430.59,160.63,150.89
363.0,1434.54,160.63,149.55
364.0,1438.49,160.63,147.64
365.0,1442.44,162.16,146.69
366.0,1446.4,162.73,145.54
367.0,1450.35,163.88,144.01
368.0,1454.3,166.36,142.87
369.0,1458.25,168.84,143.82
370.0,1462.2,173.23,144.97
371.0,1466.16,176.67,148.02
372.0,1470.11,182.59,151.27
373.0,1474.06,190.62,156.81
374.0,1478.01,199.59,165.21
375.0,1481.96,209.72,174.95
376.0,1485.92,219.84,185.84
377.0,1489.87,234.55,194.05
378.0,1493.82,250.97,201.88
379.0,1497.77,260.33,207.04
380.0,1501.72,272.94,211.82
381.0,1505.68,280.96,220.22
382.0,1509.63,286.31,224.61
383.0,1513.58,292.99,226.91
384.0,1517.53,297.77,229.58
385.0,1521.48,303.5,234.16
386.0,1525.43,308.65,240.47
387.0,1529.39,318.39,244.67
388.0,1533.34,324.51,248.11
389.0,1537.29,329.85,254.79
390.0,1541.24,338.64,260.52
391.0,1545.19,349.33,266.25
392.0,1549.15,361.94,271.79
393.0,1553.1,371.49,279.24
394.0,1557.05,384.86,285.92
395.0,1561.0,396.13,292.42
396.0,1564.95,410.65,297.96
397.0,1568.91,418.67,303.3
398.0,1572.86,426.5,308.27
399.0,1576.81,435.28,312.09
400.0,1580.76,444.07,318.01
401.0,1584.71,446.74,324.31
402.0,1588.67,452.09,325.65
403.0,1592.62,457.63,328.52
404.0,1596.57,462.21,331.19
405.0,1600.52,467.75,333.67
406.0,1604.47,470.81,334.63
407.0,1608.42,474.25,337.11
408.0,1612.38,478.45,338.83
409.0,1616.33,482.27,339.78
410.0,1620.28,482.84,342.08
411.0,1624.23,483.8,342.84
412.0,1628.18,486.09,343.8
413.0,1632.14,487.81,344.18
414.0,1636.09,488.57,343.22
415.0,1640.04,489.53,342.46
416.0,1643.99,489.53,342.27
417.0,1647.94,488.76,341.12
418.0,1651.9,487.24,340.55
419.0,1655.85,486.66,340.36
420.0,1659.8,485.9,339.21
421.0,1663.75,485.33,339.02
422.0,1667.7,484.94,337.49
423.0,1671.66,483.42,337.49
424.0,1675.61,483.42,338.83
425.0,1679.56,483.99,340.93
426.0,1683.51,483.99,342.08
427.0,1687.46,483.61,343.6
428.0,1691.41,483.42,345.9
429.0,1695.37,482.46,348.19
430.0,1699.32,481.51,348.57
431.0,1703.27,481.12,349.33
432.0,1707.22,479.4,348.95
433.0,1711.17,477.49,348.76
434.0,1715.13,476.73,348.76
435.0,1719.08,475.58,345.9
436.0,1723.03,471.57,343.41
437.0,1726.98,470.43,341.89
438.0,1730.93,467.37,340.17
439.0,1734.89,462.21,337.3
440.0,1738.84,460.69,334.25
441.0,1742.79,453.62,331.76
442.0,1746.74,447.7,325.27
443.0,1750.69,440.63,321.45
444.0,1754.65,434.33,318.58
445.0,1758.6,424.97,314.96
446.0,1762.55,418.48,307.51
447.0,1766.5,410.26,303.69
448.0,1770.45,404.72,297.0
449.0,1774.4,397.08,291.65
450.0,1778.36,391.16,286.11
451.0,1782.31,381.8,280.19
452.0,1786.26,371.68,274.08
453.0,1790.21,362.51,269.31
454.0,1794.16,352.39,264.72
455.0,1798.12,339.98,260.71
456.0,1802.07,330.04,255.94
457.0,1806.02,319.35,251.74
458.0,1809.97,310.18,244.67
459.0,1813.92,298.72,239.32
460.0,1817.88,288.22,234.74
461.0,1821.83,276.56,228.43
462.0,1825.78,264.72,220.79
463.0,1829.73,254.41,215.06
464.0,1833.68,244.67,205.9
465.0,1837.64,234.74,198.26
466.0,1841.59,228.62,191.95
467.0,1845.54,222.32,181.26
468.0,1849.49,214.87,174.0
469.0,1853.44,207.04,165.79
470.0,1857.39,197.11,157.19
471.0,1861.35,188.32,148.79
472.0,1865.3,177.82,140.57
473.0,1869.25,168.65,133.51
474.0,1873.2,159.87,124.91
475.0,1877.15,148.79,117.85
476.0,1881.11,140.19,109.82
477.0,1885.06,129.5,103.9
478.0,1889.01,119.56,96.07
479.0,1892.96,111.35,90.53
480.0,1896.91,100.66,85.18
481.0,1900.87,92.82,81.56
482.0,1904.82,84.61,75.64
483.0,1908.77,77.35,69.52
484.0,1912.72,72.01,66.47
485.0,1916.67,66.09,62.46
486.0,1920.63,61.12,58.45
487.0,1924.58,56.34,55.01
488.0,1928.53,51.0,52.33
489.0,1932.48,47.56,50.81
490.0,1936.43,44.88,45.65
491.0,1940.38,43.17,43.55
492.0,1944.34,39.15,40.11
493.0,1948.29,36.86,37.44
494.0,1952.24,34.95,35.72
495.0,1956.19,32.09,34.38
496.0,1960.14,29.6,33.23
497.0,1964.1,30.37,33.42
498.0,1968.05,29.03,31.32
