Frame,ms,footscan Z_L,footscan Z_R
167.0,659.97,54.05,56.48
168.0,663.92,54.46,56.89
169.0,667.87,55.67,57.7
170.0,671.82,56.08,60.13
171.0,675.78,56.89,60.94
172.0,679.73,58.31,61.75
173.0,683.68,59.93,62.76
174.0,687.63,63.37,62.96
175.0,691.58,64.99,64.58
176.0,695.54,68.83,66.0
177.0,699.49,69.85,68.02
178.0,703.44,72.07,71.26
179.0,707.39,76.12,73.69
180.0,711.34,80.58,76.73
181.0,715.29,83.41,78.55
182.0,719.25,88.27,81.18
183.0,723.2,93.53,84.62
184.0,727.15,99.4,89.28
185.0,731.1,108.31,94.95
186.0,735.05,113.37,101.63
187.0,739.01,121.47,106.89
188.0,742.96,126.73,111.95
189.0,746.91,136.65,121.07
190.0,750.86,145.36,130.58
191.0,754.81,153.66,137.87
192.0,758.77,162.77,146.37
193.0,762.72,173.09,156.9
194.0,766.67,181.8,166.21
195.0,770.62,194.76,175.93
196.0,774.57,206.09,183.82
197.0,778.53,219.66,196.17
198.0,782.48,230.59,209.13
199.0,786.43,241.93,222.09
200.0,790.38,254.48,233.02
201.0,794.33,268.45,244.56
202.0,798.28,282.01,254.48
203.0,802.24,293.35,266.83
204.0,806.19,306.71,280.6
205.0,810.14,320.28,289.91
206.0,814.09,334.25,300.23
207.0,818.04,346.19,311.37
208.0,822.0,354.69,322.1
209.0,825.95,369.07,329.18
210.0,829.9,380.4,336.67
211.0,833.85,388.7,348.01
212.0,837.8,397.81,355.7
213.0,841.76,404.9,363.2
214.0,845.71,413.61,370.08
215.0,849.66,421.1,373.93
216.0,853.61,427.57,380.0
217.0,857.56,434.86,386.48
218.0,861.52,438.91,391.54
219.0,865.47,444.18,394.78
220.0,869.42,449.64,397.61
221.0,873.37,454.91,404.09
222.0,877.32,459.76,407.13
223.0,881.27,464.62,410.77
224.0,885.23,468.47,410.77
225.0,889.18,471.71,413.81
226.0,893.13,474.95,418.06
227.0,897.08,477.58,421.3
228.0,901.03,481.22,422.92
229.0,904.99,484.06,425.95
230.0,908.94,485.48,425.95
231.0,912.89,487.3,426.36
232.0,916.84,488.51,427.57
233.0,920.79,491.75,430.0
234.0,924.75,493.98,431.22
235.0,928.7,493.98,432.23
236.0,932.65,493.78,433.65
237.0,936.6,494.59,435.88
238.0,940.55,495.4,436.28
239.0,944.51,493.78,438.71
240.0,948.46,494.99,438.1
241.0,952.41,496.21,440.73
242.0,956.36,496.21,441.95
243.0,960.31,493.98,443.16
244.0,964.26,493.57,444.58
245.0,968.22,492.76,445.59
246.0,972.17,494.99,444.99
247.0,976.12,494.79,447.01
248.0,980.07,492.76,449.64
249.0,984.02,490.74,450.65
250.0,987.98,487.5,452.48
251.0,991.93,485.68,453.69
252.0,995.88,484.06,455.51
253.0,999.83,483.25,454.1
254.0,1003.78,480.41,452.88
255.0,1007.74,477.38,453.69
256.0,1011.69,476.77,452.68
257.0,1015.64,474.75,455.31
258.0,1019.59,473.53,456.12
259.0,1023.54,470.29,454.5
260.0,1027.49,467.66,455.51
261.0,1031.45,462.8,457.33
262.0,1035.4,460.57,454.91
263.0,1039.35,456.52,455.11
264.0,1043.3,452.88,454.1
265.0,1047.25,448.43,450.86
266.0,1051.21,446.0,450.65
267.0,1055.16,441.54,449.44
268.0,1059.11,438.1,448.43
269.0,1063.06,436.68,447.82
270.0,1067.01,432.84,447.01
271.0,1070.97,428.18,445.59
272.0,1074.92,423.12,446.6
273.0,1078.87,419.88,445.39
274.0,1082.82,413.2,443.57
275.0,1086.77,406.11,441.14
276.0,1090.73,402.27,439.32
277.0,1094.68,399.43,438.71
278.0,1098.63,394.58,437.29
279.0,1102.58,390.32,434.86
280.0,1106.53,388.3,434.26
281.0,1110.48,382.83,431.62
282.0,1114.44,379.19,432.43
283.0,1118.39,373.93,430.0
284.0,1122.34,370.28,427.98
285.0,1126.29,364.82,428.99
286.0,1130.24,362.18,427.98
287.0,1134.2,357.93,426.36
288.0,1138.15,355.1,425.55
289.0,1142.1,351.25,425.55
290.0,1146.05,345.18,426.76
291.0,1150.0,340.12,427.57
292.0,1153.96,335.86,426.76
293.0,1157.91,333.23,428.79
294.0,1161.86,329.59,430.21
295.0,1165.81,326.96,430.81
296.0,1169.76,324.53,433.45
297.0,1173.72,321.09,434.66
298.0,1177.67,317.85,438.91
299.0,1181.62,313.39,439.32
300.0,1185.57,311.77,439.72
301.0,1189.52,307.32,441.14
302.0,1193.47,302.06,441.34
303.0,1197.43,299.63,442.96
304.0,1201.38,296.18,441.95
305.0,1205.33,291.93,444.58
306.0,1209.28,285.86,444.18
307.0,1213.23,282.01,443.77
308.0,1217.19,278.77,445.59
309.0,1221.14,275.13,448.22
310.0,1225.09,271.69,448.63
311.0,1229.04,265.01,449.03
312.0,1232.99,261.16,449.44
313.0,1236.95,257.11,451.26
314.0,1240.9,252.25,450.86
315.0,1244.85,250.03,452.07
316.0,1248.8,244.15,452.68
317.0,1252.75,239.3,453.08
318.0,1256.71,235.04,452.68
319.0,1260.66,230.19,450.25
320.0,1264.61,225.33,447.01
321.0,1268.56,218.44,448.22
322.0,1272.51,214.6,447.62
323.0,1276.46,209.74,444.58
324.0,1280.42,205.28,443.16
325.0,1284.37,201.64,440.53
326.0,1288.32,196.17,437.9
327.0,1292.27,193.54,438.1
328.0,1296.22,188.89,434.46
329.0,1300.18,186.46,430.61
330.0,1304.13,182.0,426.36
331.0,1308.08,179.17,422.51
332.0,1312.03,176.13,417.86
333.0,1315.98,173.09,411.99
334.0,1319.94,171.07,409.56
335.0,1323.89,169.25,406.32
336.0,1327.84,166.82,402.27
337.0,1331.79,165.4,399.03
338.0,1335.74,162.77,395.18
339.0,1339.7,161.56,391.54
340.0,1343.65,160.14,389.31
341.0,1347.6,159.53,386.48
342.0,1351.55,159.73,384.05
343.0,1355.5,159.13,384.25
344.0,1359.45,159.13,387.08
345.0,1363.41,160.14,388.5
346.0,1367.36,160.95,389.11
347.0,1371.31,161.76,389.92
348.0,1375.26,162.97,391.74
349.0,1379.21,163.58,393.77
350.0,1383.17,166.21,396.8
351.0,1387.12,168.84,399.43
352.0,1391.07,171.07,400.85
353.0,1395.02,173.5,403.48
354.0,1398.97,176.54,407.53
355.0,1402.93,179.78,410.37
356.0,1406.88,184.84,410.37
357.0,1410.83,189.7,416.44
358.0,1414.78,193.14,418.67
359.0,1418.73,198.0,419.88
360.0,1422.69,204.27,422.92
361.0,1426.64,208.52,424.74
362.0,1430.59,216.62,429.19
363.0,1434.54,220.47,432.43
364.0,1438.49,226.14,438.1
365.0,1442.44,233.83,440.33
366.0,1446.4,240.31,442.56
367.0,1450.35,246.38,446.6
368.0,1454.3,253.47,448.43
369.0,1458.25,258.53,450.45
370.0,1462.2,266.02,451.26
371.0,1466.16,271.69,452.48
372.0,1470.11,277.36,453.49
373.0,1474.06,284.85,454.5
374.0,1478.01,289.5,454.3
375.0,1481.96,296.39,455.11
376.0,1485.92,301.25,455.92
377.0,1489.87,307.12,456.32
378.0,1493.82,310.96,456.12
379.0,1497.77,314.2,456.52
380.0,1501.72,316.83,457.74
381.0,1505.68,322.5,458.14
382.0,1509.63,327.16,458.75
383.0,1513.58,332.22,459.97
384.0,1517.53,335.26,462.4
385.0,1521.48,338.7,462.6
386.0,1525.43,342.34,464.22
387.0,1529.39,344.77,465.03
388.0,1533.34,349.43,465.84
389.0,1537.29,350.64,466.65
390.0,1541.24,353.88,467.66
391.0,1545.19,355.5,467.86
392.0,1549.15,359.55,467.66
393.0,1553.1,362.18,467.86
394.0,1557.05,362.59,469.89
395.0,1561.0,363.6,470.7
396.0,1564.95,365.62,470.29
397.0,1568.91,366.84,471.51
398.0,1572.86,368.66,471.91
399.0,1576.81,368.66,471.3
400.0,1580.76,369.47,470.9
401.0,1584.71,370.28,470.49
402.0,1588.67,369.67,469.89
403.0,1592.62,371.7,468.47
404.0,1596.57,371.29,463.61
405.0,1600.52,371.09,461.79
406.0,1604.47,371.5,459.56
407.0,1608.42,371.9,456.93
408.0,1612.38,371.5,454.91
409.0,1616.33,372.51,452.48
410.0,1620.28,372.71,450.25
411.0,1624.23,372.91,447.82
412.0,1628.18,373.12,446.81
413.0,1632.14,373.72,446.4
414.0,1636.09,374.13,444.58
415.0,1640.04,374.33,442.35
416.0,1643.99,375.34,441.54
417.0,1647.94,377.57,439.92
418.0,1651.9,379.39,437.7
419.0,1655.85,380.81,436.28
420.0,1659.8,381.82,435.07
421.0,1663.75,383.04,433.65
422.0,1667.7,384.66,431.42
423.0,1671.66,385.67,431.62
424.0,1675.61,386.68,431.42
425.0,1679.56,388.7,430.61
426.0,1683.51,389.51,428.59
427.0,1687.46,390.93,426.16
428.0,1691.41,393.56,425.35
429.0,1695.37,394.37,424.13
430.0,1699.32,394.98,423.32
431.0,1703.27,395.39,421.7
432.0,1707.22,395.99,421.91
433.0,1711.17,397.0,421.7
434.0,1715.13,400.45,421.5
435.0,1719.08,401.86,421.91
436.0,1723.03,404.5,422.11
437.0,1726.98,405.31,421.7
438.0,1730.93,405.31,421.5
439.0,1734.89,405.91,421.7
440.0,1738.84,407.13,421.91
441.0,1742.79,408.34,423.73
442.0,1746.74,409.35,424.13
443.0,1750.69,409.15,425.75
444.0,1754.65,409.35,426.56
445.0,1758.6,409.56,426.16
446.0,1762.55,408.75,426.56
447.0,1766.5,409.35,426.97
448.0,1770.45,409.35,427.37
449.0,1774.4,410.37,427.98
450.0,1778.36,410.57,427.98
451.0,1782.31,411.18,427.78
452.0,1786.26,411.99,429.19
453.0,1790.21,410.97,429.8
454.0,1794.16,411.38,430.0
455.0,1798.12,412.19,431.22
456.0,1802.07,410.77,431.02
457.0,1806.02,410.37,430.61
458.0,1809.97,410.57,429.6
459.0,1813.92,410.37,429.19
460.0,1817.88,410.37,430.21
461.0,1821.83,409.96,431.02
462.0,1825.78,410.37,431.22
463.0,1829.73,411.18,431.22
464.0,1833.68,411.78,431.42
465.0,1837.64,411.78,432.23
466.0,1841.59,411.78,432.64
467.0,1845.54,411.99,433.65
468.0,1849.49,410.97,432.64
469.0,1853.44,410.77,433.04
470.0,1857.39,410.97,433.45
471.0,1861.35,411.78,433.65
472.0,1865.3,411.58,433.85
473.0,1869.25,411.78,434.66
474.0,1873.2,412.59,434.66
475.0,1877.15,412.59,435.27
476.0,1881.11,413.2,434.46
477.0,1885.06,413.0,435.47
478.0,1889.01,412.8,435.67
479.0,1892.96,412.8,436.68
480.0,1896.91,413.0,437.09
481.0,1900.87,413.0,436.68
482.0,1904.82,413.61,436.68
483.0,1908.77,413.2,436.28
484.0,1912.72,414.62,437.09
485.0,1916.67,414.82,437.9
486.0,1920.63,415.43,438.3
487.0,1924.58,416.03,439.11
488.0,1928.53,415.83,439.32
489.0,1932.48,415.43,439.72
490.0,1936.43,414.42,440.73
491.0,1940.38,414.01,441.75
492.0,1944.34,414.42,441.95
493.0,1948.29,415.43,442.56
494.0,1952.24,416.24,442.56
495.0,1956.19,414.01,442.56
496.0,1960.14,414.01,443.37
497.0,1964.1,415.23,443.97
498.0,1968.05,415.43,446.2
