Frame,ms,footscan Z_L,footscan Z_R
113.0,446.57,18.22,18.63
114.0,450.52,18.22,18.63
115.0,454.47,18.22,19.23
116.0,458.42,17.82,19.23
117.0,462.37,17.61,18.83
118.0,466.32,17.61,18.63
119.0,470.28,17.21,18.22
120.0,474.23,16.8,18.42
121.0,478.18,16.8,18.63
122.0,482.13,16.8,18.63
123.0,486.08,16.8,18.02
124.0,490.04,17.01,18.02
125.0,493.99,16.8,17.82
126.0,497.94,16.4,17.21
127.0,501.89,16.4,17.21
128.0,505.84,16.4,17.41
129.0,509.8,15.79,17.01
130.0,513.75,15.59,16.8
131.0,517.7,15.79,16.6
132.0,521.65,15.79,16.6
133.0,525.6,15.79,16.2
134.0,529.56,15.79,15.99
135.0,533.51,16.2,15.79
136.0,537.46,16.4,15.59
137.0,541.41,16.2,15.18
138.0,545.36,16.2,15.39
139.0,549.31,16.2,15.59
140.0,553.27,15.99,15.39
141.0,557.22,15.79,15.59
142.0,561.17,15.79,15.59
143.0,565.12,15.79,15.18
144.0,569.07,15.59,15.18
145.0,573.03,15.39,14.98
146.0,576.98,15.39,14.98
147.0,580.93,15.18,14.98
148.0,584.88,15.39,15.18
149.0,588.83,15.39,15.39
150.0,592.79,15.39,15.18
151.0,596.74,15.39,15.18
152.0,600.69,15.59,15.18
153.0,604.64,15.79,15.39
154.0,608.59,15.79,15.79
155.0,612.55,16.2,16.2
156.0,616.5,16.2,17.21
157.0,620.45,16.4,17.61
158.0,624.4,16.8,17.82
159.0,628.35,17.01,18.02
160.0,632.3,17.61,18.02
161.0,636.26,17.82,18.02
162.0,640.21,18.02,18.22
163.0,644.16,18.02,18.42
164.0,648.11,18.02,19.03
165.0,652.06,18.63,20.04
166.0,656.02,18.83,21.46
167.0,659.97,19.44,22.27
168.0,663.92,19.44,22.67
169.0,667.87,19.84,23.48
170.0,671.82,20.04,23.89
171.0,675.78,21.05,24.7
172.0,679.73,21.05,25.51
173.0,683.68,22.67,26.72
174.0,687.63,24.29,28.34
175.0,691.58,24.7,28.95
176.0,695.54,25.31,29.56
177.0,699.49,25.91,30.57
178.0,703.44,27.13,32.8
179.0,707.39,27.53,32.8
180.0,711.34,29.56,34.01
181.0,715.29,31.58,37.25
182.0,719.25,32.39,40.89
183.0,723.2,34.82,42.31
184.0,727.15,36.64,44.74
185.0,731.1,40.29,47.78
186.0,735.05,42.31,52.03
187.0,739.01,45.96,56.08
188.0,742.96,49.4,59.52
189.0,746.91,53.04,64.18
190.0,750.86,57.9,68.83
191.0,754.81,62.96,73.29
192.0,758.77,68.23,79.56
193.0,762.72,73.89,85.64
194.0,766.67,80.78,92.11
195.0,770.62,88.47,99.81
196.0,774.57,97.78,109.32
197.0,778.53,106.08,119.85
198.0,782.48,115.19,127.95
199.0,786.43,125.52,141.72
200.0,790.38,136.86,152.85
201.0,794.33,148.4,164.19
202.0,798.28,160.95,175.32
203.0,802.24,172.29,186.66
204.0,806.19,183.62,197.59
205.0,810.14,196.17,211.36
206.0,814.09,207.11,225.12
207.0,818.04,219.86,237.07
208.0,822.0,233.02,250.43
209.0,825.95,244.15,261.77
210.0,829.9,257.11,273.51
211.0,833.85,268.45,287.07
212.0,837.8,282.22,298.21
213.0,841.76,294.16,309.14
214.0,845.71,309.14,319.87
215.0,849.66,319.06,328.98
216.0,853.61,329.59,341.33
217.0,857.56,340.32,351.05
218.0,861.52,350.85,358.74
219.0,865.47,358.74,366.43
220.0,869.42,368.46,372.91
221.0,873.37,377.97,380.61
222.0,877.32,383.04,384.05
223.0,881.27,390.32,391.13
224.0,885.23,397.61,398.62
225.0,889.18,404.29,404.5
226.0,893.13,411.38,409.56
227.0,897.08,416.03,417.05
228.0,901.03,420.49,420.69
229.0,904.99,425.95,426.97
230.0,908.94,429.8,431.62
231.0,912.89,432.64,434.66
232.0,916.84,437.09,439.11
233.0,920.79,440.53,443.97
234.0,924.75,443.16,446.6
235.0,928.7,445.19,449.03
236.0,932.65,447.41,452.68
237.0,936.6,448.43,457.13
238.0,940.55,450.25,460.57
239.0,944.51,451.06,462.6
240.0,948.46,450.65,466.65
241.0,952.41,451.06,469.08
242.0,956.36,449.84,470.9
243.0,960.31,446.81,472.11
244.0,964.26,446.2,473.94
245.0,968.22,447.01,476.77
246.0,972.17,445.39,478.19
247.0,976.12,442.76,481.83
248.0,980.07,440.94,483.05
249.0,984.02,438.71,484.46
250.0,987.98,435.88,485.07
251.0,991.93,433.24,486.08
252.0,995.88,430.61,485.27
253.0,999.83,426.97,487.09
254.0,1003.78,426.76,487.09
255.0,1007.74,424.13,487.7
256.0,1011.69,421.5,487.5
257.0,1015.64,417.05,488.11
258.0,1019.59,412.39,486.49
259.0,1023.54,409.35,487.3
260.0,1027.49,404.29,485.27
261.0,1031.45,400.04,483.25
262.0,1035.4,395.59,483.05
263.0,1039.35,392.96,481.22
264.0,1043.3,386.07,482.03
265.0,1047.25,379.59,481.22
266.0,1051.21,372.1,478.59
267.0,1055.16,367.65,475.15
268.0,1059.11,362.99,472.92
269.0,1063.06,357.12,469.68
270.0,1067.01,350.24,469.28
271.0,1070.97,345.78,467.05
272.0,1074.92,341.53,463.61
273.0,1078.87,335.86,463.0
274.0,1082.82,329.39,459.36
275.0,1086.77,326.75,457.13
276.0,1090.73,321.09,455.72
277.0,1094.68,316.83,452.27
278.0,1098.63,312.99,449.03
279.0,1102.58,306.1,448.43
280.0,1106.53,300.64,446.2
281.0,1110.48,294.36,441.14
282.0,1114.44,288.69,437.9
283.0,1118.39,281.41,434.46
284.0,1122.34,275.13,430.81
285.0,1126.29,269.06,428.59
286.0,1130.24,261.97,424.74
287.0,1134.2,254.88,421.7
288.0,1138.15,246.58,415.83
289.0,1142.1,241.12,411.58
290.0,1146.05,234.44,407.33
291.0,1150.0,226.95,400.85
292.0,1153.96,222.49,396.19
293.0,1157.91,216.22,392.75
294.0,1161.86,210.75,384.86
295.0,1165.81,204.88,378.38
296.0,1169.76,199.01,374.13
297.0,1173.72,193.74,366.84
298.0,1177.67,188.28,360.97
299.0,1181.62,184.03,354.89
300.0,1185.57,179.98,347.4
301.0,1189.52,175.32,340.52
302.0,1193.47,170.87,332.83
303.0,1197.43,165.2,327.36
304.0,1201.38,160.75,320.48
305.0,1205.33,156.7,315.21
306.0,1209.28,153.05,307.12
307.0,1213.23,149.0,299.42
308.0,1217.19,146.57,293.96
309.0,1221.14,143.13,289.71
310.0,1225.09,140.5,284.85
311.0,1229.04,136.25,277.15
312.0,1232.99,133.62,271.89
313.0,1236.95,130.78,266.02
314.0,1240.9,128.35,261.16
315.0,1244.85,126.53,260.15
316.0,1248.8,125.52,256.1
317.0,1252.75,125.32,252.86
318.0,1256.71,125.92,250.23
319.0,1260.66,125.92,251.65
320.0,1264.61,126.73,251.65
321.0,1268.56,127.14,251.85
322.0,1272.51,126.73,252.05
323.0,1276.46,126.94,251.24
324.0,1280.42,127.34,250.84
325.0,1284.37,128.35,250.84
326.0,1288.32,130.99,251.65
327.0,1292.27,132.6,253.67
328.0,1296.22,133.62,254.28
329.0,1300.18,134.22,254.28
330.0,1304.13,135.64,256.1
331.0,1308.08,137.46,257.92
332.0,1312.03,140.3,259.95
333.0,1315.98,142.93,263.39
334.0,1319.94,145.97,265.21
335.0,1323.89,150.62,267.44
336.0,1327.84,153.66,267.84
337.0,1331.79,158.32,272.5
338.0,1335.74,162.77,276.34
339.0,1339.7,168.44,280.19
340.0,1343.65,174.11,284.44
341.0,1347.6,180.99,287.88
342.0,1351.55,188.68,289.5
343.0,1355.5,196.78,293.35
344.0,1359.45,205.08,298.21
345.0,1363.41,212.78,301.65
346.0,1367.36,222.7,305.5
347.0,1371.31,231.2,310.36
348.0,1375.26,239.09,316.02
349.0,1379.21,246.58,321.49
350.0,1383.17,255.49,325.94
351.0,1387.12,264.2,330.2
352.0,1391.07,272.5,335.86
353.0,1395.02,277.96,342.14
354.0,1398.97,284.85,347.61
355.0,1402.93,292.95,350.44
356.0,1406.88,297.2,356.31
357.0,1410.83,307.72,360.97
358.0,1414.78,313.19,364.61
359.0,1418.73,318.25,369.67
360.0,1422.69,320.88,373.72
361.0,1426.64,323.52,377.37
362.0,1430.59,326.15,382.02
363.0,1434.54,326.75,384.25
364.0,1438.49,327.97,384.86
365.0,1442.44,329.59,386.07
366.0,1446.4,331.01,387.29
367.0,1450.35,330.6,386.68
368.0,1454.3,330.6,386.27
369.0,1458.25,333.23,385.67
370.0,1462.2,332.63,385.67
371.0,1466.16,332.83,385.87
372.0,1470.11,332.63,385.87
373.0,1474.06,333.03,386.48
374.0,1478.01,332.42,386.88
375.0,1481.96,331.61,389.11
376.0,1485.92,329.59,389.11
377.0,1489.87,329.59,391.13
378.0,1493.82,330.8,391.54
379.0,1497.77,330.2,392.55
380.0,1501.72,329.18,392.96
381.0,1505.68,329.39,393.77
382.0,1509.63,328.37,395.79
383.0,1513.58,327.56,397.81
384.0,1517.53,326.96,399.43
385.0,1521.48,326.35,401.66
386.0,1525.43,327.97,402.27
387.0,1529.39,327.36,403.48
388.0,1533.34,327.36,405.91
389.0,1537.29,325.34,408.95
390.0,1541.24,323.11,410.57
391.0,1545.19,322.71,410.37
392.0,1549.15,320.28,414.42
393.0,1553.1,319.06,417.45
394.0,1557.05,318.45,419.68
395.0,1561.0,317.04,423.73
396.0,1564.95,315.01,425.55
397.0,1568.91,314.2,427.57
398.0,1572.86,311.98,429.4
399.0,1576.81,309.14,433.65
400.0,1580.76,308.74,436.08
401.0,1584.71,305.5,439.32
402.0,1588.67,304.08,441.34
403.0,1592.62,303.47,445.8
404.0,1596.57,304.08,448.83
405.0,1600.52,304.69,451.26
406.0,1604.47,304.69,452.48
407.0,1608.42,304.28,457.13
408.0,1612.38,304.48,458.75
409.0,1616.33,303.27,461.18
410.0,1620.28,302.26,463.21
411.0,1624.23,302.06,464.62
412.0,1628.18,301.25,469.28
413.0,1632.14,300.23,471.91
414.0,1636.09,298.61,473.94
415.0,1640.04,298.21,475.56
416.0,1643.99,294.36,478.39
417.0,1647.94,290.72,481.43
418.0,1651.9,287.48,483.45
419.0,1655.85,284.44,485.88
420.0,1659.8,283.63,486.89
421.0,1663.75,282.82,488.31
422.0,1667.7,279.79,489.32
423.0,1671.66,276.14,491.35
424.0,1675.61,273.11,492.16
425.0,1679.56,271.28,492.97
426.0,1683.51,268.04,492.56
427.0,1687.46,265.01,493.37
428.0,1691.41,263.59,494.18
429.0,1695.37,260.15,494.18
430.0,1699.32,257.31,495.8
431.0,1703.27,254.28,498.63
432.0,1707.22,253.06,498.43
433.0,1711.17,251.24,498.63
434.0,1715.13,250.43,498.84
435.0,1719.08,248.81,500.05
436.0,1723.03,246.79,499.44
437.0,1726.98,245.57,501.27
438.0,1730.93,244.36,499.24
439.0,1734.89,242.74,497.62
440.0,1738.84,240.71,496.21
441.0,1742.79,237.88,495.6
442.0,1746.74,235.25,493.37
443.0,1750.69,233.22,492.36
444.0,1754.65,231.6,491.95
445.0,1758.6,229.58,490.74
446.0,1762.55,227.76,488.31
447.0,1766.5,224.11,487.09
448.0,1770.45,220.27,485.07
449.0,1774.4,216.82,482.24
450.0,1778.36,210.75,481.43
451.0,1782.31,206.3,478.39
452.0,1786.26,201.84,475.35
453.0,1790.21,194.35,470.9
454.0,1794.16,188.48,469.89
455.0,1798.12,183.22,467.86
456.0,1802.07,178.16,462.8
457.0,1806.02,171.68,460.17
458.0,1809.97,166.82,457.94
459.0,1813.92,163.38,452.07
460.0,1817.88,157.51,448.63
461.0,1821.83,152.85,446.81
462.0,1825.78,149.0,443.77
463.0,1829.73,144.95,440.13
464.0,1833.68,139.69,437.29
465.0,1837.64,135.24,433.24
466.0,1841.59,132.4,425.95
467.0,1845.54,129.16,419.88
468.0,1849.49,126.53,412.19
469.0,1853.44,124.91,405.51
470.0,1857.39,122.89,398.02
471.0,1861.35,120.46,391.54
472.0,1865.3,118.84,386.48
473.0,1869.25,118.03,381.82
474.0,1873.2,116.81,380.4
475.0,1877.15,116.21,377.57
476.0,1881.11,117.02,376.35
477.0,1885.06,117.42,375.75
478.0,1889.01,119.45,373.52
479.0,1892.96,122.28,374.74
480.0,1896.91,124.1,376.56
481.0,1900.87,128.15,377.37
482.0,1904.82,132.2,377.37
483.0,1908.77,135.44,376.35
484.0,1912.72,140.5,376.56
485.0,1916.67,145.36,375.75
486.0,1920.63,153.86,376.15
487.0,1924.58,161.56,377.16
488.0,1928.53,168.84,376.15
489.0,1932.48,175.52,377.77
490.0,1936.43,181.19,377.97
491.0,1940.38,185.24,378.99
492.0,1944.34,191.11,380.4
493.0,1948.29,195.57,381.82
494.0,1952.24,200.83,383.44
495.0,1956.19,204.68,385.06
496.0,1960.14,208.12,387.89
497.0,1964.1,211.56,391.34
498.0,1968.05,213.79,394.78
