Frame,ms,footscan Z_L,footscan Z_R
198.0,782.48,510.27,476.0
199.0,786.43,509.25,478.05
200.0,790.38,508.22,479.07
201.0,794.33,504.53,479.48
202.0,798.28,505.14,478.46
203.0,802.24,504.53,478.25
204.0,806.19,503.29,477.43
205.0,810.14,500.22,476.2
206.0,814.09,498.57,476.61
207.0,818.04,497.34,476.41
208.0,822.0,495.49,474.35
209.0,825.95,493.44,472.92
210.0,829.9,490.36,470.86
211.0,833.85,489.75,470.04
212.0,837.8,489.34,469.84
213.0,841.76,489.54,470.25
214.0,845.71,490.36,471.89
215.0,849.66,490.77,470.86
216.0,853.61,490.16,469.02
217.0,857.56,489.75,469.63
218.0,861.52,490.77,468.4
219.0,865.47,491.59,468.61
220.0,869.42,493.03,467.58
221.0,873.37,494.47,467.58
222.0,877.32,494.88,466.35
223.0,881.27,494.67,466.14
224.0,885.23,495.08,465.94
225.0,889.18,495.08,466.76
226.0,893.13,495.29,466.76
227.0,897.08,495.7,467.58
228.0,901.03,497.75,468.81
229.0,904.99,496.52,469.22
230.0,908.94,495.29,469.22
231.0,912.89,495.91,469.43
232.0,916.84,495.08,470.25
233.0,920.79,494.47,471.07
234.0,924.75,494.47,471.27
235.0,928.7,494.88,471.68
236.0,932.65,495.08,471.48
237.0,936.6,495.29,471.27
238.0,940.55,497.34,471.68
239.0,944.51,497.75,471.68
240.0,948.46,497.96,473.12
241.0,952.41,498.98,473.74
242.0,956.36,499.81,473.74
243.0,960.31,501.04,474.97
244.0,964.26,503.09,475.38
245.0,968.22,502.88,474.97
246.0,972.17,502.68,474.97
247.0,976.12,503.29,474.76
248.0,980.07,503.29,476.0
249.0,984.02,504.73,476.2
250.0,987.98,504.73,476.82
251.0,991.93,505.76,477.64
252.0,995.88,505.96,476.82
253.0,999.83,508.22,476.61
254.0,1003.78,508.84,477.84
255.0,1007.74,509.66,478.66
256.0,1011.69,510.27,479.69
257.0,1015.64,511.71,479.69
258.0,1019.59,511.92,480.1
259.0,1023.54,511.71,478.87
260.0,1027.49,512.33,478.87
261.0,1031.45,512.33,477.84
262.0,1035.4,512.74,478.25
263.0,1039.35,512.74,477.84
264.0,1043.3,513.35,477.84
265.0,1047.25,513.35,478.05
266.0,1051.21,513.76,478.46
267.0,1055.16,513.15,478.25
268.0,1059.11,513.35,478.46
269.0,1063.06,514.38,479.07
270.0,1067.01,514.79,479.07
271.0,1070.97,514.79,479.07
272.0,1074.92,515.4,478.05
273.0,1078.87,515.4,478.25
274.0,1082.82,515.4,479.28
275.0,1086.77,515.4,479.48
276.0,1090.73,516.23,479.07
277.0,1094.68,515.2,479.69
278.0,1098.63,515.82,479.9
279.0,1102.58,516.64,479.69
280.0,1106.53,517.05,479.9
281.0,1110.48,518.48,480.72
282.0,1114.44,518.28,480.92
283.0,1118.39,519.1,480.51
284.0,1122.34,520.54,480.1
285.0,1126.29,521.97,480.72
286.0,1130.24,522.38,482.56
