Frame,ms,footscan Z_L,footscan Z_R
320.0,1264.61,478.66,458.55
321.0,1268.56,479.28,458.55
322.0,1272.51,478.87,458.55
323.0,1276.46,478.87,458.34
324.0,1280.42,479.9,458.96
325.0,1284.37,480.1,457.93
326.0,1288.32,482.36,457.73
327.0,1292.27,482.15,458.75
328.0,1296.22,482.56,458.75
329.0,1300.18,483.59,458.34
330.0,1304.13,484.0,457.93
331.0,1308.08,484.82,458.34
332.0,1312.03,484.41,457.93
333.0,1315.98,485.23,457.32
334.0,1319.94,486.26,455.67
335.0,1323.89,486.87,455.67
336.0,1327.84,488.31,455.88
337.0,1331.79,489.13,455.88
338.0,1335.74,491.8,454.44
339.0,1339.7,492.01,455.06
340.0,1343.65,494.26,454.85
341.0,1347.6,495.08,455.47
342.0,1351.55,495.91,455.88
343.0,1355.5,497.75,454.85
344.0,1359.45,498.16,453.42
345.0,1363.41,498.78,453.62
346.0,1367.36,498.57,453.62
347.0,1371.31,498.37,453.42
348.0,1375.26,499.19,453.62
349.0,1379.21,497.96,451.98
350.0,1383.17,499.81,450.75
351.0,1387.12,500.01,451.98
352.0,1391.07,500.42,451.36
353.0,1395.02,501.65,450.54
354.0,1398.97,501.86,450.54
355.0,1402.93,502.47,449.31
356.0,1406.88,502.47,449.72
357.0,1410.83,502.47,448.9
358.0,1414.78,502.47,448.49
359.0,1418.73,501.86,448.29
360.0,1422.69,502.68,446.85
361.0,1426.64,503.29,445.82
362.0,1430.59,503.29,444.59
363.0,1434.54,504.73,443.56
364.0,1438.49,505.14,444.18
365.0,1442.44,505.55,444.39
366.0,1446.4,505.76,443.97
367.0,1450.35,505.35,443.36
368.0,1454.3,505.76,442.54
369.0,1458.25,506.78,441.51
370.0,1462.2,506.78,441.92
371.0,1466.16,506.99,441.51
372.0,1470.11,508.63,441.92
373.0,1474.06,509.45,441.92
374.0,1478.01,510.48,442.95
375.0,1481.96,510.89,443.56
376.0,1485.92,510.27,443.56
377.0,1489.87,511.09,443.56
378.0,1493.82,513.15,442.33
379.0,1497.77,513.56,441.92
