Frame,ms,footscan Z_L,footscan Z_R
403.0,1592.62,435.12,515.82
404.0,1596.57,434.04,513.88
405.0,1600.52,434.47,512.36
406.0,1604.47,435.12,514.52
407.0,1608.42,434.47,513.01
408.0,1612.38,435.77,514.09
409.0,1616.33,434.25,515.17
410.0,1620.28,438.58,517.77
411.0,1624.23,438.8,518.42
412.0,1628.18,439.44,519.93
413.0,1632.14,443.12,522.53
414.0,1636.09,446.58,528.8
415.0,1640.04,447.23,529.67
416.0,1643.99,448.1,530.75
417.0,1647.94,448.75,535.51
418.0,1651.9,451.13,539.19
419.0,1655.85,452.86,543.73
420.0,1659.8,453.29,547.85
421.0,1663.75,451.56,551.52
422.0,1667.7,454.59,556.5
423.0,1671.66,455.02,561.48
424.0,1675.61,454.16,567.97
425.0,1679.56,458.27,572.08
426.0,1683.51,462.81,578.14
427.0,1687.46,465.63,584.2
428.0,1691.41,463.46,591.12
429.0,1695.37,466.06,596.53
430.0,1699.32,469.74,604.75
431.0,1703.27,474.06,611.46
432.0,1707.22,475.36,616.0
433.0,1711.17,477.74,619.03
434.0,1715.13,480.99,623.79
435.0,1719.08,481.2,628.33
436.0,1723.03,484.02,634.61
437.0,1726.98,484.67,638.5
438.0,1730.93,485.96,642.83
439.0,1734.89,487.48,648.02
440.0,1738.84,489.86,653.43
441.0,1742.79,491.59,656.03
442.0,1746.74,494.19,659.28
443.0,1750.69,495.48,662.3
444.0,1754.65,498.08,666.42
445.0,1758.6,500.24,670.74
446.0,1762.55,501.54,673.56
447.0,1766.5,503.06,678.75
448.0,1770.45,503.49,681.56
449.0,1774.4,505.22,686.1
450.0,1778.36,506.09,690.65
451.0,1782.31,507.6,694.33
452.0,1786.26,508.9,695.84
453.0,1790.21,510.85,701.68
454.0,1794.16,509.76,704.5
455.0,1798.12,510.41,708.82
456.0,1802.07,511.5,711.42
457.0,1806.02,511.28,713.8
458.0,1809.97,512.58,717.91
459.0,1813.92,516.26,720.72
460.0,1817.88,517.34,723.97
461.0,1821.83,517.34,727.65
462.0,1825.78,518.2,730.46
463.0,1829.73,517.77,732.62
464.0,1833.68,520.37,735.22
465.0,1837.64,520.8,736.95
466.0,1841.59,521.02,738.47
467.0,1845.54,522.31,740.85
468.0,1849.49,524.04,744.31
469.0,1853.44,526.86,744.96
470.0,1857.39,528.8,747.12
471.0,1861.35,529.89,748.64
472.0,1865.3,530.97,754.26
473.0,1869.25,531.83,756.86
474.0,1873.2,532.27,758.37
475.0,1877.15,534.21,760.75
476.0,1881.11,535.73,763.56
477.0,1885.06,538.11,765.51
478.0,1889.01,536.81,763.35
479.0,1892.96,541.14,766.59
480.0,1896.91,538.76,765.73
481.0,1900.87,540.71,767.24
482.0,1904.82,539.41,767.89
483.0,1908.77,540.49,765.51
484.0,1912.72,538.97,765.51
485.0,1916.67,537.03,763.35
486.0,1920.63,537.46,761.83
487.0,1924.58,536.81,759.89
488.0,1928.53,533.78,757.51
489.0,1932.48,533.78,758.8
490.0,1936.43,531.62,755.56
491.0,1940.38,530.97,750.58
492.0,1944.34,528.37,747.12
493.0,1948.29,527.72,746.69
494.0,1952.24,524.91,745.17
495.0,1956.19,523.83,742.79
496.0,1960.14,522.31,740.85
497.0,1964.1,525.56,744.96
498.0,1968.05,524.91,744.74
