Frame,ms,footscan Z_L,footscan Z_R
171.0,675.78,25.96,42.41
172.0,679.73,25.96,42.84
173.0,683.68,25.96,43.06
174.0,687.63,25.96,43.49
175.0,691.58,26.61,42.84
176.0,695.54,26.61,42.84
177.0,699.49,26.61,43.06
178.0,703.44,26.61,43.71
179.0,707.39,26.83,43.92
180.0,711.34,26.83,44.79
181.0,715.29,27.48,44.79
182.0,719.25,28.34,45.44
183.0,723.2,28.34,45.44
184.0,727.15,28.34,45.44
185.0,731.1,28.56,45.44
186.0,735.05,28.56,46.52
187.0,739.01,28.78,46.74
188.0,742.96,29.64,46.74
189.0,746.91,30.29,46.95
190.0,750.86,30.94,46.74
191.0,754.81,31.81,46.95
192.0,758.77,31.81,47.17
193.0,762.72,32.02,47.6
194.0,766.67,32.24,48.47
195.0,770.62,32.24,48.47
196.0,774.57,32.67,48.47
197.0,778.53,33.32,49.12
198.0,782.48,33.75,49.98
199.0,786.43,34.84,49.98
200.0,790.38,35.92,52.14
201.0,794.33,36.13,52.58
202.0,798.28,37.86,52.79
203.0,802.24,38.51,53.88
204.0,806.19,38.73,54.74
205.0,810.14,40.24,55.17
206.0,814.09,40.46,55.61
207.0,818.04,41.76,56.26
208.0,822.0,41.76,57.12
209.0,825.95,42.41,57.99
210.0,829.9,43.71,60.37
211.0,833.85,44.79,60.37
212.0,837.8,45.0,61.88
213.0,841.76,46.09,63.18
214.0,845.71,47.17,64.48
215.0,849.66,47.82,65.56
216.0,853.61,49.98,67.51
217.0,857.56,50.63,69.24
218.0,861.52,51.28,71.62
219.0,865.47,52.58,72.92
220.0,869.42,53.44,75.51
221.0,873.37,54.31,76.81
222.0,877.32,56.04,78.54
223.0,881.27,57.77,81.79
224.0,885.23,60.15,85.25
225.0,889.18,62.31,88.93
226.0,893.13,63.4,91.52
227.0,897.08,65.34,95.2
228.0,901.03,67.51,99.31
229.0,904.99,70.54,105.37
230.0,908.94,74.21,110.56
231.0,912.89,78.97,117.06
232.0,916.84,81.35,121.6
233.0,920.79,85.47,128.09
234.0,924.75,88.93,138.04
235.0,928.7,93.25,144.32
236.0,932.65,98.45,155.14
237.0,936.6,102.99,164.01
238.0,940.55,107.32,171.58
239.0,944.51,111.65,181.97
240.0,948.46,118.14,191.05
241.0,952.41,124.2,200.57
242.0,956.36,132.2,214.42
243.0,960.31,137.39,224.16
244.0,964.26,144.75,234.98
245.0,968.22,154.7,249.69
246.0,972.17,160.76,259.86
247.0,976.12,168.33,275.44
248.0,980.07,176.77,287.12
249.0,984.02,184.13,299.89
250.0,987.98,193.22,315.03
251.0,991.93,200.79,329.96
252.0,995.88,210.31,345.54
253.0,999.83,220.48,362.63
254.0,1003.78,229.35,378.21
255.0,1007.74,237.36,394.22
256.0,1011.69,249.69,410.88
257.0,1015.64,255.96,423.22
258.0,1019.59,263.97,436.2
259.0,1023.54,272.19,450.91
260.0,1027.49,283.88,468.44
261.0,1031.45,293.83,482.29
262.0,1035.4,300.75,498.95
263.0,1039.35,309.84,511.71
264.0,1043.3,317.85,527.07
265.0,1047.25,330.39,539.84
266.0,1051.21,337.1,551.74
267.0,1055.16,344.46,567.32
268.0,1059.11,354.41,581.6
269.0,1063.06,361.77,594.36
270.0,1067.01,366.74,606.48
271.0,1070.97,374.32,619.68
272.0,1074.92,382.76,634.39
273.0,1078.87,387.95,642.61
274.0,1082.82,395.95,652.78
275.0,1086.77,401.8,662.09
276.0,1090.73,406.12,672.69
277.0,1094.68,412.4,681.78
278.0,1098.63,418.02,692.38
279.0,1102.58,422.57,702.98
280.0,1106.53,426.9,709.91
281.0,1110.48,432.3,718.99
282.0,1114.44,435.98,722.89
283.0,1118.39,441.82,731.33
284.0,1122.34,444.85,737.82
285.0,1126.29,448.53,745.39
286.0,1130.24,451.99,752.31
287.0,1134.2,455.46,757.94
288.0,1138.15,459.78,763.78
289.0,1142.1,461.3,769.84
290.0,1146.05,464.54,773.95
291.0,1150.0,468.44,779.36
292.0,1153.96,471.03,784.34
293.0,1157.91,477.09,792.34
294.0,1161.86,481.64,799.48
295.0,1165.81,484.67,804.03
296.0,1169.76,488.13,808.79
297.0,1173.72,490.72,813.11
298.0,1177.67,493.97,817.66
299.0,1181.62,496.57,822.42
300.0,1185.57,499.16,826.74
301.0,1189.52,502.19,830.21
302.0,1193.47,505.65,833.88
303.0,1197.43,507.6,838.43
304.0,1201.38,510.2,839.29
305.0,1205.33,513.88,843.19
306.0,1209.28,515.39,845.78
307.0,1213.23,520.58,851.41
308.0,1217.19,522.96,853.36
309.0,1221.14,526.42,856.39
310.0,1225.09,527.07,859.63
311.0,1229.04,527.94,861.36
312.0,1232.99,530.54,865.26
313.0,1236.95,531.18,868.5
314.0,1240.9,530.75,870.23
315.0,1244.85,533.56,874.13
316.0,1248.8,535.08,875.64
317.0,1252.75,534.0,877.37
318.0,1256.71,534.21,881.27
319.0,1260.66,536.59,884.73
320.0,1264.61,538.54,887.33
321.0,1268.56,538.11,888.63
322.0,1272.51,537.03,890.36
323.0,1276.46,537.89,891.87
324.0,1280.42,537.24,893.82
325.0,1284.37,537.24,896.85
326.0,1288.32,537.24,897.93
327.0,1292.27,538.32,898.8
328.0,1296.22,537.89,899.66
329.0,1300.18,536.16,900.74
330.0,1304.13,536.38,902.26
331.0,1308.08,535.51,904.2
332.0,1312.03,534.86,905.94
333.0,1315.98,534.65,907.02
334.0,1319.94,534.0,906.8
335.0,1323.89,533.13,909.83
336.0,1327.84,532.48,909.4
337.0,1331.79,531.83,910.48
338.0,1335.74,530.97,911.78
339.0,1339.7,530.1,911.78
340.0,1343.65,530.97,912.64
341.0,1347.6,530.75,913.29
342.0,1351.55,531.18,912.64
343.0,1355.5,531.4,911.78
344.0,1359.45,529.89,911.56
345.0,1363.41,528.59,912.21
346.0,1367.36,527.29,911.99
347.0,1371.31,526.86,911.34
348.0,1375.26,526.42,910.7
349.0,1379.21,527.07,911.34
350.0,1383.17,527.29,911.78
351.0,1387.12,529.24,914.37
352.0,1391.07,527.72,913.29
353.0,1395.02,527.07,913.94
354.0,1398.97,527.07,913.94
355.0,1402.93,527.51,912.86
356.0,1406.88,527.29,912.21
357.0,1410.83,528.37,911.13
358.0,1414.78,527.72,911.78
359.0,1418.73,527.29,910.7
360.0,1422.69,526.42,906.58
361.0,1426.64,527.29,906.37
362.0,1430.59,526.86,904.85
363.0,1434.54,526.64,904.42
364.0,1438.49,528.37,903.12
365.0,1442.44,528.59,899.66
366.0,1446.4,528.16,895.55
367.0,1450.35,530.75,895.98
368.0,1454.3,531.83,895.55
369.0,1458.25,533.78,892.95
370.0,1462.2,533.56,885.81
371.0,1466.16,534.65,885.16
372.0,1470.11,536.59,882.35
373.0,1474.06,537.89,878.89
374.0,1478.01,538.76,876.73
375.0,1481.96,537.46,872.4
376.0,1485.92,538.76,869.15
377.0,1489.87,539.19,863.53
378.0,1493.82,538.11,858.77
379.0,1497.77,539.41,856.39
380.0,1501.72,540.06,854.44
381.0,1505.68,540.27,850.76
382.0,1509.63,541.79,849.03
383.0,1513.58,542.87,846.22
384.0,1517.53,543.73,844.27
385.0,1521.48,546.33,842.32
386.0,1525.43,548.06,841.02
387.0,1529.39,550.44,839.08
388.0,1533.34,551.09,836.7
389.0,1537.29,551.52,836.7
390.0,1541.24,552.82,832.37
391.0,1545.19,554.55,827.61
392.0,1549.15,555.2,825.88
393.0,1553.1,556.5,822.42
394.0,1557.05,559.75,820.25
395.0,1561.0,560.83,815.06
396.0,1564.95,562.77,809.65
397.0,1568.91,562.77,804.46
398.0,1572.86,561.04,797.97
399.0,1576.81,561.26,792.13
400.0,1580.76,563.42,789.1
401.0,1584.71,564.29,784.99
402.0,1588.67,565.8,781.74
403.0,1592.62,564.94,775.68
404.0,1596.57,566.24,769.62
405.0,1600.52,570.13,764.43
406.0,1604.47,568.62,754.91
407.0,1608.42,568.83,752.53
408.0,1612.38,565.59,744.74
409.0,1616.33,563.86,740.41
410.0,1620.28,564.51,736.52
411.0,1624.23,566.45,733.71
412.0,1628.18,565.15,728.08
413.0,1632.14,565.8,723.97
414.0,1636.09,566.89,718.56
415.0,1640.04,564.72,714.23
416.0,1643.99,564.51,711.64
417.0,1647.94,565.37,709.69
418.0,1651.9,565.37,705.15
419.0,1655.85,566.24,699.52
420.0,1659.8,567.1,695.19
421.0,1663.75,567.75,692.16
422.0,1667.7,566.24,688.7
423.0,1671.66,567.97,685.02
424.0,1675.61,570.35,681.99
425.0,1679.56,569.91,676.37
426.0,1683.51,569.05,672.26
427.0,1687.46,567.1,666.2
428.0,1691.41,565.37,662.95
429.0,1695.37,564.29,655.81
430.0,1699.32,567.1,650.84
431.0,1703.27,565.8,646.29
432.0,1707.22,568.18,644.35
433.0,1711.17,567.75,643.05
434.0,1715.13,566.89,640.02
435.0,1719.08,567.53,637.21
436.0,1723.03,567.32,636.56
437.0,1726.98,568.18,633.53
438.0,1730.93,572.08,633.31
439.0,1734.89,571.21,631.36
440.0,1738.84,573.81,631.15
441.0,1742.79,575.76,629.2
442.0,1746.74,576.84,628.98
443.0,1750.69,575.97,626.82
444.0,1754.65,577.92,626.82
445.0,1758.6,580.08,626.17
446.0,1762.55,579.44,626.39
447.0,1766.5,577.49,625.31
448.0,1770.45,579.87,624.44
449.0,1774.4,578.57,622.49
450.0,1778.36,579.22,622.28
451.0,1782.31,578.35,622.28
452.0,1786.26,574.89,619.46
453.0,1790.21,575.32,620.76
454.0,1794.16,573.16,618.38
455.0,1798.12,571.43,618.16
456.0,1802.07,569.27,616.87
457.0,1806.02,565.59,616.22
458.0,1809.97,564.94,616.0
459.0,1813.92,563.86,615.35
460.0,1817.88,562.77,614.92
461.0,1821.83,563.64,615.78
462.0,1825.78,564.07,618.16
463.0,1829.73,563.64,620.55
464.0,1833.68,564.07,622.71
465.0,1837.64,562.99,622.28
466.0,1841.59,566.89,623.57
467.0,1845.54,566.89,625.95
468.0,1849.49,564.72,627.04
469.0,1853.44,566.24,631.15
470.0,1857.39,566.02,634.39
471.0,1861.35,564.29,635.69
472.0,1865.3,564.07,636.99
473.0,1869.25,564.29,640.02
474.0,1873.2,564.72,642.4
475.0,1877.15,565.15,645.21
476.0,1881.11,564.72,647.37
477.0,1885.06,563.86,649.32
478.0,1889.01,564.07,652.78
479.0,1892.96,564.29,654.95
480.0,1896.91,564.72,654.95
481.0,1900.87,563.86,655.81
482.0,1904.82,562.77,657.76
483.0,1908.77,559.75,657.76
484.0,1912.72,558.66,658.63
485.0,1916.67,557.37,657.98
486.0,1920.63,555.85,660.14
487.0,1924.58,554.99,661.22
488.0,1928.53,554.12,663.6
489.0,1932.48,553.04,664.9
490.0,1936.43,552.61,666.42
491.0,1940.38,552.82,668.15
492.0,1944.34,551.96,668.8
493.0,1948.29,550.66,671.18
494.0,1952.24,549.79,671.61
495.0,1956.19,548.49,673.12
496.0,1960.14,548.28,673.99
497.0,1964.1,552.82,677.88
498.0,1968.05,553.25,677.23
