Frame,ms,footscan Z_L,footscan Z_R
102.0,403.09,428.17,496.93
103.0,407.05,430.22,495.7
104.0,411.0,431.25,494.26
105.0,414.95,432.48,493.44
106.0,418.9,435.15,489.54
107.0,422.85,437.0,488.72
108.0,426.81,440.28,484.21
109.0,430.76,442.74,481.74
110.0,434.71,445.62,478.66
111.0,438.66,448.49,476.61
112.0,442.61,448.49,472.92
113.0,446.57,451.57,469.02
114.0,450.52,452.6,466.76
115.0,454.47,453.83,464.71
116.0,458.42,455.47,463.88
117.0,462.37,456.29,460.19
118.0,466.32,457.32,458.75
119.0,470.28,456.29,454.24
120.0,474.23,460.19,454.24
121.0,478.18,461.83,451.36
122.0,482.13,464.09,446.64
123.0,486.08,463.47,444.8
124.0,490.04,462.86,443.36
125.0,493.99,464.09,441.31
126.0,497.94,463.47,438.23
127.0,501.89,466.35,435.76
128.0,505.84,466.55,433.3
129.0,509.8,467.99,428.99
130.0,513.75,469.22,428.17
131.0,517.7,470.04,425.5
132.0,521.65,472.71,422.83
133.0,525.6,474.76,420.99
134.0,529.56,474.56,418.32
135.0,533.51,473.94,415.03
136.0,537.46,475.17,414.83
137.0,541.41,477.23,414.42
138.0,545.36,479.07,412.16
139.0,549.31,478.05,410.11
140.0,553.27,478.46,408.47
141.0,557.22,478.87,406.82
142.0,561.17,479.28,403.33
143.0,565.12,481.13,400.05
144.0,569.07,481.74,397.38
145.0,573.03,481.13,396.35
146.0,576.98,481.13,395.33
147.0,580.93,480.1,394.92
148.0,584.88,481.33,393.69
149.0,588.83,481.13,393.48
150.0,592.79,483.18,394.92
151.0,596.74,482.97,394.92
152.0,600.69,484.21,394.71
153.0,604.64,484.62,392.87
154.0,608.59,486.46,391.02
155.0,612.55,487.28,388.14
156.0,616.5,489.13,388.76
157.0,620.45,490.16,385.48
158.0,624.4,488.11,382.4
159.0,628.35,487.69,378.5
160.0,632.3,487.69,375.83
161.0,636.26,486.87,370.49
162.0,640.21,484.41,368.23
163.0,644.16,483.38,366.39
164.0,648.11,480.31,362.49
165.0,652.06,479.28,359.41
166.0,656.02,476.0,355.3
167.0,659.97,475.38,353.46
168.0,663.92,474.15,350.99
169.0,667.87,472.71,347.71
170.0,671.82,472.51,342.58
171.0,675.78,471.27,340.52
172.0,679.73,471.07,337.86
173.0,683.68,470.25,334.78
174.0,687.63,470.25,332.72
175.0,691.58,468.81,328.82
176.0,695.54,466.76,327.8
177.0,699.49,469.22,325.13
178.0,703.44,469.84,322.46
179.0,707.39,469.84,318.77
180.0,711.34,468.81,316.3
181.0,715.29,469.43,312.2
182.0,719.25,469.02,308.09
183.0,723.2,467.99,303.58
184.0,727.15,467.17,300.5
185.0,731.1,466.55,294.96
186.0,735.05,463.47,291.88
187.0,739.01,462.45,286.95
188.0,742.96,458.55,282.64
189.0,746.91,458.14,277.92
190.0,750.86,456.5,271.97
191.0,754.81,458.75,270.53
192.0,758.77,458.55,266.43
193.0,762.72,454.44,266.02
194.0,766.67,451.98,263.14
195.0,770.62,447.67,261.29
196.0,774.57,441.1,259.04
197.0,778.53,435.15,257.6
198.0,782.48,426.53,258.42
199.0,786.43,417.09,255.96
200.0,790.38,407.85,255.55
201.0,794.33,397.38,256.98
202.0,798.28,388.55,257.19
203.0,802.24,377.68,257.39
204.0,806.19,367.41,257.81
205.0,810.14,361.26,258.83
206.0,814.09,356.53,261.5
207.0,818.04,349.76,262.73
208.0,822.0,343.6,264.99
209.0,825.95,339.09,267.86
210.0,829.9,337.86,271.97
211.0,833.85,337.65,273.82
212.0,837.8,336.01,277.1
213.0,841.76,333.96,280.79
214.0,845.71,334.98,285.31
215.0,849.66,331.29,291.67
216.0,853.61,330.26,296.6
217.0,857.56,330.88,305.43
218.0,861.52,327.8,315.28
219.0,865.47,328.21,322.87
220.0,869.42,329.44,332.72
221.0,873.37,330.06,344.01
222.0,877.32,330.26,357.77
223.0,881.27,328.82,370.08
224.0,885.23,327.59,380.14
225.0,889.18,325.54,390.2
226.0,893.13,323.49,398.41
227.0,897.08,318.97,402.92
228.0,901.03,316.51,407.23
229.0,904.99,312.4,411.34
230.0,908.94,308.09,418.11
231.0,912.89,302.55,414.42
232.0,916.84,299.47,419.55
233.0,920.79,296.8,423.24
234.0,924.75,295.78,428.38
235.0,928.7,293.93,434.12
236.0,932.65,293.73,442.74
237.0,936.6,294.14,456.29
238.0,940.55,296.19,466.35
239.0,944.51,298.45,480.1
240.0,948.46,301.53,489.13
241.0,952.41,304.6,498.57
242.0,956.36,304.19,505.35
243.0,960.31,307.48,511.3
244.0,964.26,311.38,518.28
245.0,968.22,313.64,522.18
246.0,972.17,318.56,525.46
247.0,976.12,324.72,527.93
248.0,980.07,326.98,530.59
249.0,984.02,329.03,531.83
250.0,987.98,333.14,533.88
251.0,991.93,337.24,539.21
252.0,995.88,337.45,541.06
253.0,999.83,340.73,542.7
254.0,1003.78,343.4,545.17
255.0,1007.74,345.86,548.04
256.0,1011.69,348.94,546.6
257.0,1015.64,352.84,544.35
258.0,1019.59,354.48,547.43
259.0,1023.54,357.97,548.86
260.0,1027.49,361.05,550.3
261.0,1031.45,365.57,554.4
262.0,1035.4,371.52,557.69
263.0,1039.35,373.78,560.36
264.0,1043.3,378.7,563.64
265.0,1047.25,381.78,566.92
266.0,1051.21,386.71,570.41
267.0,1055.16,388.55,571.03
268.0,1059.11,390.81,572.26
269.0,1063.06,394.1,573.49
270.0,1067.01,398.82,574.93
271.0,1070.97,400.46,575.14
272.0,1074.92,404.36,576.98
273.0,1078.87,407.03,576.78
274.0,1082.82,409.7,577.39
275.0,1086.77,412.78,576.57
276.0,1090.73,413.6,575.96
277.0,1094.68,414.42,576.37
278.0,1098.63,417.7,576.37
279.0,1102.58,418.52,577.6
280.0,1106.53,420.58,578.83
281.0,1110.48,420.78,581.7
282.0,1114.44,421.6,581.29
283.0,1118.39,421.19,583.55
284.0,1122.34,421.6,587.45
285.0,1126.29,423.86,589.3
286.0,1130.24,424.06,589.71
287.0,1134.2,423.86,590.53
288.0,1138.15,420.16,591.76
289.0,1142.1,420.78,592.58
290.0,1146.05,421.81,594.22
291.0,1150.0,419.75,598.12
292.0,1153.96,421.81,599.97
293.0,1157.91,423.45,599.77
294.0,1161.86,423.24,603.05
295.0,1165.81,424.06,603.26
296.0,1169.76,425.09,602.23
297.0,1173.72,427.14,605.1
298.0,1177.67,427.55,607.98
299.0,1181.62,427.76,612.29
300.0,1185.57,427.14,614.34
301.0,1189.52,427.96,617.83
302.0,1193.47,430.02,621.32
303.0,1197.43,430.22,623.17
304.0,1201.38,430.02,623.99
305.0,1205.33,430.63,626.04
306.0,1209.28,432.48,628.09
307.0,1213.23,432.69,629.53
308.0,1217.19,433.1,631.17
309.0,1221.14,433.51,632.4
310.0,1225.09,433.1,633.84
311.0,1229.04,433.92,635.69
312.0,1232.99,433.51,635.48
313.0,1236.95,434.94,636.92
314.0,1240.9,434.12,637.12
315.0,1244.85,434.33,637.74
316.0,1248.8,434.12,640.41
317.0,1252.75,433.51,639.59
318.0,1256.71,433.3,637.94
319.0,1260.66,432.69,636.92
320.0,1264.61,430.43,635.69
321.0,1268.56,429.61,636.3
322.0,1272.51,432.28,636.92
323.0,1276.46,430.43,635.28
324.0,1280.42,428.79,634.46
325.0,1284.37,423.65,630.97
326.0,1288.32,420.58,622.96
327.0,1292.27,414.01,618.65
328.0,1296.22,410.11,612.7
329.0,1300.18,406.0,601.82
330.0,1304.13,399.23,590.94
331.0,1308.08,394.1,581.29
332.0,1312.03,387.94,574.31
333.0,1315.98,376.86,560.97
334.0,1319.94,369.47,546.6
335.0,1323.89,359.0,533.26
336.0,1327.84,350.38,513.97
337.0,1331.79,338.47,497.14
338.0,1335.74,329.03,477.84
339.0,1339.7,317.54,460.4
340.0,1343.65,304.81,442.13
341.0,1347.6,291.47,422.22
342.0,1351.55,279.56,401.69
343.0,1355.5,267.04,381.58
344.0,1359.45,256.98,359.82
345.0,1363.41,247.54,339.09
346.0,1367.36,238.31,320.2
347.0,1371.31,229.68,300.5
348.0,1375.26,218.4,282.23
349.0,1379.21,211.21,261.29
350.0,1383.17,202.8,245.49
351.0,1387.12,191.92,227.43
352.0,1391.07,182.27,211.01
353.0,1395.02,173.44,195.61
354.0,1398.97,164.21,182.06
355.0,1402.93,155.79,168.31
356.0,1406.88,146.55,154.97
357.0,1410.83,137.52,142.65
358.0,1414.78,128.08,132.8
359.0,1418.73,120.69,121.51
360.0,1422.69,111.25,112.28
361.0,1426.64,104.48,102.83
362.0,1430.59,97.5,95.24
363.0,1434.54,89.08,87.44
364.0,1438.49,81.49,79.44
365.0,1442.44,73.28,72.46
366.0,1446.4,66.09,66.91
367.0,1450.35,60.96,60.14
368.0,1454.3,54.6,54.6
369.0,1458.25,48.65,50.08
370.0,1462.2,43.93,45.16
371.0,1466.16,39.0,40.23
372.0,1470.11,35.1,36.54
373.0,1474.06,31.82,31.82
374.0,1478.01,26.89,28.74
375.0,1481.96,24.22,26.48
376.0,1485.92,20.32,23.6
377.0,1489.87,19.29,20.53
378.0,1493.82,16.63,19.7
379.0,1497.77,13.34,17.86
380.0,1501.72,12.32,17.45
381.0,1505.68,11.29,17.45
382.0,1509.63,10.67,17.24
383.0,1513.58,9.65,17.04
384.0,1517.53,8.62,17.65
385.0,1521.48,8.01,17.45
386.0,1525.43,7.8,17.04
387.0,1529.39,8.01,16.63
388.0,1533.34,8.01,16.63
389.0,1537.29,7.59,15.8
390.0,1541.24,7.39,15.8
391.0,1545.19,6.98,15.19
392.0,1549.15,6.57,15.19
393.0,1553.1,5.95,15.19
394.0,1557.05,5.75,14.78
395.0,1561.0,5.75,14.57
396.0,1564.95,5.75,13.14
397.0,1568.91,5.75,12.73
398.0,1572.86,5.75,12.73
399.0,1576.81,5.75,12.52
400.0,1580.76,5.54,12.11
401.0,1584.71,5.34,12.11
402.0,1588.67,5.34,11.29
403.0,1592.62,5.34,11.08
404.0,1596.57,5.34,10.26
405.0,1600.52,5.13,10.26
406.0,1604.47,5.13,10.06
407.0,1608.42,4.93,9.85
408.0,1612.38,4.72,9.85
409.0,1616.33,4.52,9.85
410.0,1620.28,4.52,9.44
411.0,1624.23,4.31,9.44
412.0,1628.18,4.11,9.44
413.0,1632.14,4.11,9.24
414.0,1636.09,4.11,8.83
415.0,1640.04,3.9,9.03
416.0,1643.99,3.28,9.03
417.0,1647.94,3.28,9.03
418.0,1651.9,3.28,9.24
419.0,1655.85,3.28,9.24
420.0,1659.8,3.28,9.03
421.0,1663.75,3.28,8.83
422.0,1667.7,3.28,8.83
423.0,1671.66,3.28,8.62
424.0,1675.61,3.28,8.42
425.0,1679.56,3.28,8.01
426.0,1683.51,4.31,8.01
427.0,1687.46,4.31,8.01
428.0,1691.41,4.31,8.01
429.0,1695.37,4.31,8.01
430.0,1699.32,4.31,8.01
431.0,1703.27,4.31,8.01
432.0,1707.22,4.31,8.01
433.0,1711.17,4.52,8.21
434.0,1715.13,4.31,9.03
435.0,1719.08,4.31,9.24
436.0,1723.03,4.31,9.24
437.0,1726.98,4.31,9.44
438.0,1730.93,4.31,10.06
439.0,1734.89,4.31,10.47
440.0,1738.84,4.31,10.88
441.0,1742.79,4.31,11.29
442.0,1746.74,4.31,11.29
443.0,1750.69,3.9,11.08
444.0,1754.65,3.69,10.67
445.0,1758.6,3.28,10.47
446.0,1762.55,3.28,10.26
447.0,1766.5,3.28,10.26
448.0,1770.45,3.28,10.26
449.0,1774.4,3.28,10.26
450.0,1778.36,3.28,10.06
451.0,1782.31,3.08,9.85
452.0,1786.26,3.28,9.24
453.0,1790.21,3.69,9.03
454.0,1794.16,3.69,8.42
455.0,1798.12,3.69,8.21
456.0,1802.07,3.69,7.18
457.0,1806.02,3.69,6.98
458.0,1809.97,3.49,6.57
459.0,1813.92,3.28,6.36
460.0,1817.88,3.28,5.95
461.0,1821.83,3.28,5.75
462.0,1825.78,2.87,5.75
463.0,1829.73,2.87,5.75
464.0,1833.68,2.87,5.34
465.0,1837.64,2.87,5.34
466.0,1841.59,2.87,4.93
467.0,1845.54,2.87,4.52
468.0,1849.49,2.87,4.11
469.0,1853.44,2.87,3.69
470.0,1857.39,2.67,3.49
471.0,1861.35,2.67,3.28
472.0,1865.3,2.67,2.46
473.0,1869.25,2.67,1.85
474.0,1873.2,2.05,1.85
475.0,1877.15,2.05,1.23
476.0,1881.11,1.44,1.23
477.0,1885.06,1.03,1.23
478.0,1889.01,0.82,1.23
479.0,1892.96,0.62,1.23
480.0,1896.91,0.21,1.03
481.0,1900.87,0.21,1.03
482.0,1904.82,0.21,0.82
483.0,1908.77,0.21,0.62
484.0,1912.72,0.21,0.21
485.0,1916.67,0.21,0.21
486.0,1920.63,0.0,0.41
487.0,1924.58,0.0,0.62
488.0,1928.53,0.0,0.62
489.0,1932.48,0.0,0.62
490.0,1936.43,0.0,0.82
491.0,1940.38,0.0,1.03
492.0,1944.34,0.0,1.03
493.0,1948.29,0.0,1.64
494.0,1952.24,0.0,3.28
495.0,1956.19,0.0,7.39
496.0,1960.14,0.0,10.06
497.0,1964.1,0.0,10.26
498.0,1968.05,0.0,16.22
