Frame,ms,footscan Z_L,footscan Z_R
198.0,782.48,9.3,20.99
199.0,786.43,9.3,20.99
200.0,790.38,9.3,20.99
201.0,794.33,9.52,21.2
202.0,798.28,10.6,21.2
203.0,802.24,10.82,21.2
204.0,806.19,10.82,21.2
205.0,810.14,10.82,21.42
206.0,814.09,11.03,21.42
207.0,818.04,11.03,21.64
208.0,822.0,11.03,21.42
209.0,825.95,11.68,21.64
210.0,829.9,11.68,21.64
211.0,833.85,11.9,22.07
212.0,837.8,12.12,22.5
213.0,841.76,12.12,22.94
214.0,845.71,12.55,22.94
215.0,849.66,12.77,23.8
216.0,853.61,14.06,23.8
217.0,857.56,14.06,23.8
218.0,861.52,14.5,24.02
219.0,865.47,15.15,24.88
220.0,869.42,15.79,25.1
221.0,873.37,17.09,25.32
222.0,877.32,17.31,25.96
223.0,881.27,17.96,25.96
224.0,885.23,17.96,27.48
225.0,889.18,19.47,27.7
226.0,893.13,20.34,27.7
227.0,897.08,20.77,27.7
228.0,901.03,22.29,27.91
229.0,904.99,23.37,28.34
230.0,908.94,24.23,28.78
231.0,912.89,25.1,29.21
232.0,916.84,26.61,29.43
233.0,920.79,28.56,29.43
234.0,924.75,28.78,30.29
235.0,928.7,31.16,30.94
236.0,932.65,32.89,32.46
237.0,936.6,35.05,32.89
238.0,940.55,36.57,34.19
239.0,944.51,38.3,34.84
240.0,948.46,40.46,35.7
241.0,952.41,42.84,35.7
242.0,956.36,45.87,37.0
243.0,960.31,48.9,38.73
244.0,964.26,51.71,39.81
245.0,968.22,54.52,41.54
246.0,972.17,55.61,43.92
247.0,976.12,58.64,45.87
248.0,980.07,61.88,47.6
249.0,984.02,65.34,47.82
250.0,987.98,69.02,50.85
251.0,991.93,73.13,53.44
252.0,995.88,75.3,54.96
253.0,999.83,83.09,56.04
254.0,1003.78,88.28,59.28
255.0,1007.74,92.39,62.96
256.0,1011.69,98.01,66.86
257.0,1015.64,106.24,70.75
258.0,1019.59,110.78,74.21
259.0,1023.54,117.06,79.41
260.0,1027.49,123.76,83.52
261.0,1031.45,131.12,89.58
262.0,1035.4,139.34,94.99
263.0,1039.35,150.16,100.83
264.0,1043.3,156.43,107.1
265.0,1047.25,164.66,110.78
266.0,1051.21,172.66,118.79
267.0,1055.16,182.4,125.49
268.0,1059.11,192.14,132.42
269.0,1063.06,201.22,137.61
270.0,1067.01,211.82,149.94
271.0,1070.97,222.43,155.57
272.0,1074.92,236.06,165.09
273.0,1078.87,248.39,175.47
274.0,1082.82,259.64,183.26
275.0,1086.77,271.54,193.43
276.0,1090.73,283.66,204.25
277.0,1094.68,293.18,215.29
278.0,1098.63,305.3,224.59
279.0,1102.58,315.47,234.76
280.0,1106.53,329.31,243.85
281.0,1110.48,341.43,255.53
282.0,1114.44,351.17,265.7
283.0,1118.39,364.36,276.52
284.0,1122.34,376.7,284.31
285.0,1126.29,389.03,294.91
286.0,1130.24,399.63,305.51
287.0,1134.2,409.8,315.47
288.0,1138.15,418.46,326.5
289.0,1142.1,428.41,337.32
290.0,1146.05,436.85,346.19
291.0,1150.0,447.23,355.49
292.0,1153.96,456.54,364.36
293.0,1157.91,462.6,374.53
294.0,1161.86,468.44,382.97
295.0,1165.81,477.74,391.84
296.0,1169.76,487.26,398.33
297.0,1173.72,493.54,407.85
298.0,1177.67,499.81,413.7
299.0,1181.62,507.6,421.27
300.0,1185.57,513.66,428.19
301.0,1189.52,517.55,433.6
302.0,1193.47,519.72,443.12
303.0,1197.43,525.34,450.48
304.0,1201.38,529.67,456.1
305.0,1205.33,532.27,462.16
306.0,1209.28,538.97,465.41
307.0,1213.23,543.52,473.41
308.0,1217.19,546.55,477.09
309.0,1221.14,549.14,482.72
310.0,1225.09,554.12,487.69
311.0,1229.04,556.5,492.02
312.0,1232.99,558.66,496.57
313.0,1236.95,561.26,499.38
314.0,1240.9,563.42,503.71
315.0,1244.85,565.37,506.3
316.0,1248.8,566.24,508.47
317.0,1252.75,568.62,511.93
318.0,1256.71,572.08,515.39
319.0,1260.66,572.94,517.12
320.0,1264.61,573.59,521.45
321.0,1268.56,575.11,524.26
322.0,1272.51,576.62,526.42
323.0,1276.46,577.27,528.16
324.0,1280.42,578.14,528.8
325.0,1284.37,577.92,531.18
326.0,1288.32,580.3,535.3
327.0,1292.27,579.87,535.73
328.0,1296.22,580.52,537.03
329.0,1300.18,581.6,538.32
330.0,1304.13,582.46,537.89
