feature,iraf_score,spearman_rho,p_value
uppr_rms_trunk_acceleration,iraf_total,-0.49999999999999994,0.39100221895577053
mean_right_hip_angle,iraf_rörelseutförande,-0.49999999999999994,0.39100221895577053
forb_rms_wrist_acceleration,iraf_rörelseutförande,0.49999999999999994,0.39100221895577053
delta_hip_angle,iraf_rörelseutförande,-0.49999999999999994,0.39100221895577053
forb_mean_head_trunk_angle,iraf_total,0.49999999999999994,0.39100221895577053
uppr_peak_knee_extension_velocity,iraf_utgångsposition,-0.46169025843831935,0.43376615616902786
forb_rms_wrist_acceleration,iraf_utgångsposition,-0.46169025843831935,0.43376615616902786
uppr_trunk_reextension_angle,iraf_utgångsposition,0.46169025843831935,0.43376615616902786
trunk_hip_correlation,iraf_utgångsposition,-0.46169025843831935,0.43376615616902786
delta_trunk_flexion,iraf_utgångsposition,0.46169025843831935,0.43376615616902786
initial_trunk_angle,iraf_utgångsposition,-0.46169025843831935,0.43376615616902786
forb_max_trunk_angular_velocity,iraf_rörelsestart,-0.44721359549995787,0.45018485575210093
forb_trunk_hip_correlation,iraf_rörelsestart,0.44721359549995787,0.45018485575210093
peak_hip_velocity,iraf_rörelsestart,-0.44721359549995787,0.45018485575210093
mean_right_hip_angle,iraf_rörelsestart,-0.44721359549995787,0.45018485575210093
mean_left_hip_angle,iraf_rörelsestart,-0.44721359549995787,0.45018485575210093
delta_knee_angle,iraf_rörelsestart,-0.44721359549995787,0.45018485575210093
initial_trunk_angle,iraf_rörelsestart,-0.44721359549995787,0.45018485575210093
max_trunk_angular_velocity,iraf_rörelsestart,-0.44721359549995787,0.45018485575210093
delta_trunk_flexion,iraf_rörelsestart,0.44721359549995787,0.45018485575210093
delta_hip_angle,iraf_rörelsestart,-0.44721359549995787,0.45018485575210093
forb_max_trunk_angular_velocity,iraf_utgångsposition,-0.41039134083406165,0.49253578170279755
delta_hip_angle,iraf_utgångsposition,-0.41039134083406165,0.49253578170279755
forb_trunk_hip_correlation,iraf_utgångsposition,0.41039134083406165,0.49253578170279755
forb_rms_trunk_acceleration,iraf_total,0.39999999999999997,0.5046315754686911
delta_hip_height,iraf_total,-0.39999999999999997,0.5046315754686911
uppr_total_knee_extension,iraf_rörelseutförande,-0.39999999999999997,0.5046315754686911
mean_trunk_angular_velocity,iraf_utgångsposition,-0.35909242322980395,0.5528147466433505
forb_delta_trunk_flexion,iraf_utgångsposition,0.35909242322980395,0.5528147466433505
trunk_hip_time_lag,iraf_rörelsestart,0.34412360080584264,0.5706564647860578
max_trunk_angle,iraf_utgångsposition,0.30779350562554625,0.614384002810333
peak_hip_velocity,iraf_total,-0.3,0.6238376647810728
max_trunk_angle,iraf_total,0.3,0.6238376647810728
mean_head_trunk_angle,iraf_total,0.3,0.6238376647810728
hip_forward_displacement,iraf_rörelseutförande,-0.3,0.6238376647810728
mean_right_knee_angle,iraf_rörelseutförande,0.3,0.6238376647810728
uppr_rms_trunk_acceleration,iraf_rörelseutförande,-0.3,0.6238376647810728
forb_delta_trunk_flexion,iraf_rörelseutförande,-0.3,0.6238376647810728
trunk_hip_time_lag,iraf_utgångsposition,0.23684210526315794,0.7012867390780669
forb_rms_trunk_acceleration,iraf_rörelsestart,0.22360679774997894,0.7176856442107861
mean_trunk_angular_velocity,iraf_rörelsestart,-0.22360679774997894,0.7176856442107861
delta_hip_height,iraf_rörelsestart,-0.22360679774997894,0.7176856442107861
forb_rms_wrist_acceleration,iraf_rörelsestart,-0.22360679774997894,0.7176856442107861
mean_left_knee_angle,iraf_rörelsestart,-0.22360679774997894,0.7176856442107861
forb_delta_trunk_flexion,iraf_rörelsestart,0.22360679774997894,0.7176856442107861
uppr_peak_knee_extension_velocity,iraf_rörelsestart,-0.22360679774997894,0.7176856442107861
forb_mean_head_trunk_angle,iraf_rörelsestart,0.22360679774997894,0.7176856442107861
uppr_total_hip_extension,iraf_rörelsestart,-0.22360679774997894,0.7176856442107861
trunk_hip_correlation,iraf_rörelsestart,-0.22360679774997894,0.7176856442107861
uppr_trunk_reextension_angle,iraf_rörelsestart,0.22360679774997894,0.7176856442107861
max_trunk_angle,iraf_rörelsestart,0.22360679774997894,0.7176856442107861
forb_rms_wrist_acceleration,iraf_total,0.19999999999999998,0.747060078104662
uppr_peak_knee_extension_velocity,iraf_rörelseutförande,0.19999999999999998,0.747060078104662
uppr_total_hip_extension,iraf_rörelseutförande,-0.19999999999999998,0.747060078104662
uppr_trunk_reextension_angle,iraf_rörelseutförande,-0.19999999999999998,0.747060078104662
max_trunk_angular_velocity,iraf_total,-0.19999999999999998,0.747060078104662
initial_trunk_angle,iraf_rörelseutförande,-0.19999999999999998,0.747060078104662
forb_trunk_hip_correlation,iraf_total,0.19999999999999998,0.747060078104662
forb_max_trunk_angular_velocity,iraf_total,-0.19999999999999998,0.747060078104662
mean_trunk_angular_velocity,iraf_rörelseutförande,-0.19999999999999998,0.747060078104662
delta_hip_height,iraf_rörelseutförande,-0.19999999999999998,0.747060078104662
trunk_hip_correlation,iraf_rörelseutförande,0.19999999999999998,0.747060078104662
delta_trunk_flexion,iraf_rörelseutförande,0.19999999999999998,0.747060078104662
mean_left_hip_angle,iraf_utgångsposition,-0.15389675281277312,0.8048288166080632
mean_left_knee_angle,iraf_utgångsposition,0.15389675281277312,0.8048288166080632
mean_right_hip_angle,iraf_utgångsposition,-0.15389675281277312,0.8048288166080632
forb_mean_head_trunk_angle,iraf_utgångsposition,-0.15389675281277312,0.8048288166080632
delta_knee_angle,iraf_utgångsposition,-0.10259783520851541,0.8695979205185651
uppr_total_hip_extension,iraf_utgångsposition,-0.10259783520851541,0.8695979205185651
max_trunk_angular_velocity,iraf_rörelseutförande,0.09999999999999999,0.8728885715695383
uppr_trunk_reextension_angle,iraf_total,0.09999999999999999,0.8728885715695383
uppr_total_hip_extension,iraf_total,-0.09999999999999999,0.8728885715695383
peak_hip_velocity,iraf_rörelseutförande,0.09999999999999999,0.8728885715695383
mean_trunk_angular_velocity,iraf_total,-0.09999999999999999,0.8728885715695383
mean_head_trunk_angle,iraf_rörelseutförande,-0.09999999999999999,0.8728885715695383
trunk_hip_correlation,iraf_total,-0.09999999999999999,0.8728885715695383
uppr_peak_knee_extension_velocity,iraf_total,-0.09999999999999999,0.8728885715695383
max_trunk_angle,iraf_rörelseutförande,0.09999999999999999,0.8728885715695383
forb_delta_trunk_flexion,iraf_total,0.09999999999999999,0.8728885715695383
forb_max_trunk_angular_velocity,iraf_rörelseutförande,-0.09999999999999999,0.8728885715695383
forb_trunk_hip_correlation,iraf_rörelseutförande,0.09999999999999999,0.8728885715695383
delta_hip_height,iraf_utgångsposition,-0.051298917604257706,0.9347128481082341
forb_rms_trunk_acceleration,iraf_utgångsposition,0.051298917604257706,0.9347128481082341
