feature,iraf_score,spearman_rho,p_value,source
forb_delta_trunk_flexion,iraf_rörelseutförande,0.6,0.2847569798652937,Pose
mean_left_hip_angle,iraf_rörelseutförande,-0.6,0.2847569798652937,Pose
uppr_rms_trunk_acceleration,iraf_total,-0.6,0.2847569798652937,Pose
delta_hip_angle,iraf_total,-0.6,0.2847569798652937,Pose
mean_right_hip_angle,iraf_total,-0.6,0.2847569798652937,Pose
mean_trunk_angle,iraf_rörelseutförande,-0.6,0.2847569798652937,Pose
trunk_hip_time_lag,iraf_total,0.5642880936468347,0.3217233358243002,Pose
forb_max_trunk_angular_velocity,iraf_utgångsposition,-0.5642880936468347,0.3217233358243002,Pose
mean_trunk_angle,iraf_utgångsposition,-0.5642880936468347,0.3217233358243002,Pose
hip_forward_displacement,iraf_utgångsposition,-0.5642880936468347,0.3217233358243002,Pose
hip_forward_displacement,iraf_total,-0.4999999999999999,0.3910022189557705,Pose
mean_right_knee_angle,iraf_total,0.4999999999999999,0.3910022189557705,Pose
forb_delta_trunk_flexion,iraf_total,0.4999999999999999,0.3910022189557705,Pose
forb_rms_wrist_acceleration,iraf_rörelseutförande,0.4999999999999999,0.3910022189557705,Pose
initial_trunk_angle,iraf_total,-0.4999999999999999,0.3910022189557705,Pose
forb_rms_trunk_acceleration,iraf_total,0.4999999999999999,0.3910022189557705,Pose
delta_trunk_flexion,iraf_total,0.4999999999999999,0.3910022189557705,Pose
uppr_total_hip_extension,iraf_total,-0.4999999999999999,0.3910022189557705,Pose
mean_right_hip_angle,iraf_rörelseutförande,-0.4999999999999999,0.3910022189557705,Pose
delta_hip_angle,iraf_rörelseutförande,-0.4999999999999999,0.3910022189557705,Pose
trunk_hip_correlation,iraf_utgångsposition,-0.4616902584383193,0.4337661561690278,Pose
initial_trunk_angle,iraf_utgångsposition,-0.4616902584383193,0.4337661561690278,Pose
delta_trunk_flexion,iraf_utgångsposition,0.4616902584383193,0.4337661561690278,Pose
uppr_trunk_reextension_angle,iraf_utgångsposition,0.4616902584383193,0.4337661561690278,Pose
forb_rms_wrist_acceleration,iraf_utgångsposition,-0.4616902584383193,0.4337661561690278,Pose
uppr_rms_trunk_acceleration,iraf_rörelsestart,-0.4472135954999578,0.4501848557521009,Pose
forb_trunk_hip_correlation,iraf_rörelsestart,0.4472135954999578,0.4501848557521009,Pose
forb_rms_trunk_acceleration,iraf_rörelsestart,0.4472135954999578,0.4501848557521009,Pose
forb_mean_head_trunk_angle,iraf_rörelsestart,0.4472135954999578,0.4501848557521009,Pose
uppr_total_hip_extension,iraf_rörelsestart,-0.4472135954999578,0.4501848557521009,Pose
uppr_total_knee_extension,iraf_rörelsestart,-0.4472135954999578,0.4501848557521009,Pose
peak_hip_velocity,iraf_rörelsestart,-0.4472135954999578,0.4501848557521009,Pose
mean_right_hip_angle,iraf_rörelsestart,-0.4472135954999578,0.4501848557521009,Pose
delta_hip_angle,iraf_rörelsestart,-0.4472135954999578,0.4501848557521009,Pose
delta_trunk_flexion,iraf_rörelsestart,0.4472135954999578,0.4501848557521009,Pose
initial_trunk_angle,iraf_rörelsestart,-0.4472135954999578,0.4501848557521009,Pose
delta_knee_angle,iraf_rörelsestart,-0.4472135954999578,0.4501848557521009,Pose
mean_left_hip_angle,iraf_rörelsestart,-0.4472135954999578,0.4501848557521009,Pose
max_trunk_angular_velocity,iraf_rörelsestart,-0.4472135954999578,0.4501848557521009,Pose
forb_trunk_hip_correlation,iraf_utgångsposition,0.4103913408340616,0.4925357817027975,Pose
delta_hip_angle,iraf_utgångsposition,-0.4103913408340616,0.4925357817027975,Pose
delta_hip_height,iraf_total,-0.3999999999999999,0.5046315754686911,Pose
forb_max_trunk_angular_velocity,iraf_rörelseutförande,0.3999999999999999,0.5046315754686911,Pose
uppr_rms_trunk_acceleration,iraf_utgångsposition,-0.3590924232298039,0.5528147466433505,Pose
mean_trunk_angular_velocity,iraf_utgångsposition,-0.3590924232298039,0.5528147466433505,Pose
trunk_hip_time_lag,iraf_rörelsestart,0.3441236008058426,0.5706564647860578,Pose
max_trunk_angle,iraf_utgångsposition,0.3077935056255462,0.614384002810333,Pose
uppr_peak_knee_extension_velocity,iraf_utgångsposition,-0.3077935056255462,0.614384002810333,Pose
mean_head_trunk_angle,iraf_total,0.3,0.6238376647810728,Pose
uppr_peak_knee_extension_velocity,iraf_total,-0.3,0.6238376647810728,Pose
mean_right_knee_angle,iraf_rörelseutförande,0.3,0.6238376647810728,Pose
hip_forward_displacement,iraf_rörelseutförande,-0.3,0.6238376647810728,Pose
peak_hip_velocity,iraf_total,-0.3,0.6238376647810728,Pose
max_trunk_angle,iraf_total,0.3,0.6238376647810728,Pose
trunk_hip_time_lag,iraf_utgångsposition,0.2368421052631579,0.7012867390780669,Pose
mean_left_knee_angle,iraf_rörelsestart,-0.2236067977499789,0.7176856442107861,Pose
mean_trunk_angular_velocity,iraf_rörelsestart,-0.2236067977499789,0.7176856442107861,Pose
forb_max_trunk_angular_velocity,iraf_rörelsestart,-0.2236067977499789,0.7176856442107861,Pose
forb_delta_trunk_flexion,iraf_rörelsestart,0.2236067977499789,0.7176856442107861,Pose
max_trunk_angle,iraf_rörelsestart,0.2236067977499789,0.7176856442107861,Pose
forb_rms_wrist_acceleration,iraf_rörelsestart,-0.2236067977499789,0.7176856442107861,Pose
uppr_trunk_reextension_angle,iraf_rörelsestart,0.2236067977499789,0.7176856442107861,Pose
trunk_hip_correlation,iraf_rörelsestart,-0.2236067977499789,0.7176856442107861,Pose
uppr_peak_knee_extension_velocity,iraf_rörelsestart,-0.2236067977499789,0.7176856442107861,Pose
delta_hip_height,iraf_rörelsestart,-0.2236067977499789,0.7176856442107861,Pose
uppr_total_knee_extension,iraf_utgångsposition,-0.2051956704170308,0.7405819415910722,Pose
uppr_total_hip_extension,iraf_utgångsposition,-0.2051956704170308,0.7405819415910722,Pose
forb_rms_trunk_acceleration,iraf_utgångsposition,0.2051956704170308,0.7405819415910722,Pose
trunk_hip_correlation,iraf_rörelseutförande,0.1999999999999999,0.747060078104662,Pose
uppr_trunk_reextension_angle,iraf_rörelseutförande,-0.1999999999999999,0.747060078104662,Pose
mean_trunk_angular_velocity,iraf_rörelseutförande,-0.1999999999999999,0.747060078104662,Pose
max_trunk_angular_velocity,iraf_total,-0.1999999999999999,0.747060078104662,Pose
forb_rms_wrist_acceleration,iraf_total,0.1999999999999999,0.747060078104662,Pose
forb_max_trunk_angular_velocity,iraf_total,0.1999999999999999,0.747060078104662,Pose
delta_hip_height,iraf_rörelseutförande,-0.1999999999999999,0.747060078104662,Pose
initial_trunk_angle,iraf_rörelseutförande,-0.1999999999999999,0.747060078104662,Pose
delta_trunk_flexion,iraf_rörelseutförande,0.1999999999999999,0.747060078104662,Pose
forb_trunk_hip_correlation,iraf_total,0.1999999999999999,0.747060078104662,Pose
mean_right_hip_angle,iraf_utgångsposition,-0.1538967528127731,0.8048288166080632,Pose
mean_left_knee_angle,iraf_utgångsposition,0.1538967528127731,0.8048288166080632,Pose
mean_left_hip_angle,iraf_utgångsposition,-0.1538967528127731,0.8048288166080632,Pose
forb_delta_trunk_flexion,iraf_utgångsposition,0.1025978352085154,0.8695979205185651,Pose
forb_mean_head_trunk_angle,iraf_utgångsposition,0.1025978352085154,0.8695979205185651,Pose
delta_knee_angle,iraf_utgångsposition,-0.1025978352085154,0.8695979205185651,Pose
forb_trunk_hip_correlation,iraf_rörelseutförande,0.0999999999999999,0.8728885715695383,Pose
peak_hip_velocity,iraf_rörelseutförande,0.0999999999999999,0.8728885715695383,Pose
uppr_trunk_reextension_angle,iraf_total,0.0999999999999999,0.8728885715695383,Pose
max_trunk_angle,iraf_rörelseutförande,0.0999999999999999,0.8728885715695383,Pose
mean_head_trunk_angle,iraf_rörelseutförande,-0.0999999999999999,0.8728885715695383,Pose
uppr_peak_knee_extension_velocity,iraf_rörelseutförande,-0.0999999999999999,0.8728885715695383,Pose
trunk_hip_correlation,iraf_total,-0.0999999999999999,0.8728885715695383,Pose
max_trunk_angular_velocity,iraf_rörelseutförande,0.0999999999999999,0.8728885715695383,Pose
mean_trunk_angular_velocity,iraf_total,-0.0999999999999999,0.8728885715695383,Pose
delta_hip_height,iraf_utgångsposition,-0.0512989176042577,0.934712848108234,Pose
uppr_total_knee_extension,iraf_rörelseutförande,-1.0,1.4042654220543672e-24,MoLab
uppr_total_knee_extension,iraf_total,-0.8999999999999998,0.0373860734684987,MoLab
uppr_total_hip_extension,iraf_rörelseutförande,-0.8999999999999998,0.0373860734684987,MoLab
forb_delta_pelvis_tilt,iraf_rörelseutförande,-0.8999999999999998,0.0373860734684987,MoLab
initial_pelvis_tilt,iraf_total,0.8999999999999998,0.0373860734684987,MoLab
rms_pelvis_acc,iraf_utgångsposition,0.8720815992723809,0.0538542177275421,MoLab
forb_rms_pelvis_acc,iraf_utgångsposition,-0.8720815992723809,0.0538542177275421,MoLab
forb_delta_pelvis_tilt,iraf_total,-0.7999999999999999,0.1040880386618278,MoLab
initial_pelvis_tilt,iraf_rörelseutförande,0.7999999999999999,0.1040880386618278,MoLab
uppr_total_hip_extension,iraf_total,-0.7,0.1881204043741873,MoLab
mean_pelvis_lateral,iraf_total,-0.7,0.1881204043741873,MoLab
forb_rms_pelvis_acc,iraf_rörelsestart,-0.6708203932499368,0.21516994256955,MoLab
rms_pelvis_acc,iraf_rörelsestart,0.6708203932499368,0.21516994256955,MoLab
forb_delta_pelvis_tilt,iraf_rörelsestart,-0.6708203932499368,0.21516994256955,MoLab
mean_pelvis_lateral,iraf_rörelsestart,-0.6708203932499368,0.21516994256955,MoLab
uppr_total_knee_extension,iraf_rörelsestart,-0.6708203932499368,0.21516994256955,MoLab
initial_pelvis_tilt,iraf_rörelsestart,0.6708203932499368,0.21516994256955,MoLab
uppr_peak_shank_gyro,iraf_utgångsposition,-0.6155870112510925,0.2689977701158222,MoLab
delta_knee_asymmetry,iraf_utgångsposition,-0.6155870112510925,0.2689977701158222,MoLab
hip_flexion_range,iraf_total,-0.6,0.2847569798652937,MoLab
mean_pelvis_lateral,iraf_rörelseutförande,-0.6,0.2847569798652937,MoLab
mean_L_knee_flexion,iraf_rörelseutförande,0.6,0.2847569798652937,MoLab
mean_L_hip_flexion,iraf_rörelseutförande,0.6,0.2847569798652937,MoLab
forb_peak_pelvis_gyro,iraf_utgångsposition,-0.5642880936468347,0.3217233358243002,MoLab
hip_flexion_range,iraf_rörelseutförande,-0.4999999999999999,0.3910022189557705,MoLab
mean_L_hip_flexion,iraf_total,0.4999999999999999,0.3910022189557705,MoLab
peak_pelvis_gyro,iraf_rörelseutförande,0.4999999999999999,0.3910022189557705,MoLab
mean_L_knee_flexion,iraf_total,0.4999999999999999,0.3910022189557705,MoLab
delta_pelvis_tilt,iraf_rörelseutförande,-0.4999999999999999,0.3910022189557705,MoLab
mean_pelvis_gyro,iraf_utgångsposition,-0.4616902584383193,0.4337661561690278,MoLab
delta_pelvis_tilt,iraf_utgångsposition,0.4616902584383193,0.4337661561690278,MoLab
mean_R_knee_flexion,iraf_rörelsestart,-0.4472135954999578,0.4501848557521009,MoLab
hip_flexion_range,iraf_rörelsestart,-0.4472135954999578,0.4501848557521009,MoLab
uppr_total_hip_extension,iraf_rörelsestart,-0.4472135954999578,0.4501848557521009,MoLab
uppr_peak_shank_gyro,iraf_rörelsestart,-0.4472135954999578,0.4501848557521009,MoLab
delta_knee_asymmetry,iraf_rörelsestart,-0.4472135954999578,0.4501848557521009,MoLab
initial_pelvis_tilt,iraf_utgångsposition,0.4103913408340616,0.4925357817027975,MoLab
mean_R_knee_flexion,iraf_utgångsposition,-0.4103913408340616,0.4925357817027975,MoLab
hip_flexion_range,iraf_utgångsposition,-0.4103913408340616,0.4925357817027975,MoLab
mean_pelvis_lateral,iraf_utgångsposition,-0.4103913408340616,0.4925357817027975,MoLab
mean_pelvis_tilt,iraf_total,0.3999999999999999,0.5046315754686911,MoLab
max_pelvis_tilt,iraf_utgångsposition,0.3590924232298039,0.5528147466433505,MoLab
uppr_total_knee_extension,iraf_utgångsposition,-0.3590924232298039,0.5528147466433505,MoLab
forb_delta_pelvis_tilt,iraf_utgångsposition,-0.3590924232298039,0.5528147466433505,MoLab
mean_R_hip_flexion,iraf_utgångsposition,0.3077935056255462,0.614384002810333,MoLab
delta_knee_asymmetry,iraf_total,-0.3,0.6238376647810728,MoLab
peak_pelvis_gyro,iraf_total,0.3,0.6238376647810728,MoLab
forb_peak_pelvis_gyro,iraf_rörelseutförande,0.3,0.6238376647810728,MoLab
max_pelvis_tilt,iraf_rörelseutförande,-0.3,0.6238376647810728,MoLab
uppr_peak_shank_gyro,iraf_total,-0.3,0.6238376647810728,MoLab
forb_rms_pelvis_acc,iraf_total,-0.3,0.6238376647810728,MoLab
mean_R_hip_flexion,iraf_total,0.3,0.6238376647810728,MoLab
rms_pelvis_acc,iraf_total,0.3,0.6238376647810728,MoLab
forb_peak_pelvis_gyro,iraf_rörelsestart,-0.2236067977499789,0.7176856442107861,MoLab
mean_L_knee_flexion,iraf_rörelsestart,0.2236067977499789,0.7176856442107861,MoLab
peak_pelvis_gyro,iraf_rörelsestart,0.2236067977499789,0.7176856442107861,MoLab
max_pelvis_tilt,iraf_rörelsestart,0.2236067977499789,0.7176856442107861,MoLab
mean_pelvis_gyro,iraf_rörelsestart,-0.2236067977499789,0.7176856442107861,MoLab
mean_L_hip_flexion,iraf_rörelsestart,0.2236067977499789,0.7176856442107861,MoLab
delta_pelvis_tilt,iraf_rörelsestart,0.2236067977499789,0.7176856442107861,MoLab
mean_R_hip_flexion,iraf_rörelsestart,0.2236067977499789,0.7176856442107861,MoLab
mean_pelvis_tilt,iraf_rörelsestart,0.2236067977499789,0.7176856442107861,MoLab
uppr_total_hip_extension,iraf_utgångsposition,-0.2051956704170308,0.7405819415910722,MoLab
mean_R_knee_flexion,iraf_total,-0.1999999999999999,0.747060078104662,MoLab
mean_pelvis_tilt,iraf_rörelseutförande,0.1999999999999999,0.747060078104662,MoLab
delta_pelvis_tilt,iraf_total,-0.1999999999999999,0.747060078104662,MoLab
mean_pelvis_gyro,iraf_rörelseutförande,0.1999999999999999,0.747060078104662,MoLab
mean_L_hip_flexion,iraf_utgångsposition,0.1025978352085154,0.8695979205185651,MoLab
mean_L_knee_flexion,iraf_utgångsposition,0.1025978352085154,0.8695979205185651,MoLab
forb_rms_pelvis_acc,iraf_rörelseutförande,0.0999999999999999,0.8728885715695383,MoLab
mean_pelvis_gyro,iraf_total,-0.0999999999999999,0.8728885715695383,MoLab
forb_peak_pelvis_gyro,iraf_total,0.0999999999999999,0.8728885715695383,MoLab
mean_R_hip_flexion,iraf_rörelseutförande,0.0999999999999999,0.8728885715695383,MoLab
max_pelvis_tilt,iraf_total,0.0999999999999999,0.8728885715695383,MoLab
uppr_peak_shank_gyro,iraf_rörelseutförande,0.0999999999999999,0.8728885715695383,MoLab
delta_knee_asymmetry,iraf_rörelseutförande,0.0999999999999999,0.8728885715695383,MoLab
mean_R_knee_flexion,iraf_rörelseutförande,-0.0999999999999999,0.8728885715695383,MoLab
rms_pelvis_acc,iraf_rörelseutförande,-0.0999999999999999,0.8728885715695383,MoLab
mean_pelvis_tilt,iraf_utgångsposition,0.0512989176042577,0.934712848108234,MoLab
peak_pelvis_gyro,iraf_utgångsposition,-0.0512989176042577,0.934712848108234,MoLab
