molab_frame,molab_time,video_frame,video_time,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z
626,6.26,388,7.76,9.508,1.772,-2.934,10.674,0.573,5.766,-41.262,-6.528,-0.314,10.259,0.788,-2.834,-45.418,3.22,-6.012,57.835,0.778,-0.328,8.314,-13.513,2.903,-0.036,0.045,0.949,0.658,-0.651,0.508,-0.15,-0.123,0.922,-0.062,0.075,1.039,0.038,0.057,1.024,-0.071,-0.448,0.425,0.578,-1.057,0.45,-3.333,9.783,-5.529,166.632,-32.443,-32.173,-64.888,38.297,4.135,4.202,-3.302,6.71,-66.135,-15.654,16.867,-50.258,-5.529,11.001,114.958,-88.686,6.787,0.999,0.033,-0.005,0.013,0.915,-0.4,0.017,0.046,0.998,-0.049,-0.025,0.037,0.998,0.05,0.017,-0.024,0.998,-0.039,0.029,-0.046,0.875,-0.484,-0.007,0.001,0.901,-0.418,0.089,-0.071
627,6.27,388,7.76,10.11,1.419,-3.102,12.685,0.705,5.387,-39.149,-6.037,-0.059,10.97,0.58,-2.869,-43.425,3.175,-5.468,58.353,0.775,-0.134,10.237,-12.838,3.318,0.001,-0.03,0.908,0.549,-0.72,0.32,-0.172,-0.239,0.997,-0.014,0.139,0.863,0.22,0.063,0.994,-0.039,-0.457,0.472,0.307,-0.751,0.461,0.413,6.973,-6.261,151.479,4.813,-14.246,-60.686,37.448,17.44,4.056,-1.909,3.321,-65.202,-20.034,-3.994,-54.24,-0.325,19.452,136.613,-54.916,12.336,0.999,0.033,-0.004,0.013,0.921,-0.388,0.018,0.044,0.998,-0.055,-0.021,0.038,0.998,0.051,0.016,-0.024,0.998,-0.045,0.027,-0.046,0.873,-0.487,-0.006,0.002,0.906,-0.408,0.084,-0.069
628,6.28,389,7.78,10.713,1.071,-3.305,14.708,1.211,5.172,-37.144,-5.976,0.399,11.593,0.298,-3.106,-41.307,3.314,-4.702,58.974,0.738,0.042,12.414,-12.232,3.63,-0.076,-0.015,0.981,0.193,-0.792,0.455,-0.156,-0.146,0.998,0.091,0.061,0.968,0.196,-0.013,0.94,-0.046,-0.451,0.454,0.012,-0.531,0.563,3.259,6.633,-5.64,146.814,46.954,-0.357,-57.974,37.222,21.7,1.936,-2.01,0.552,-61.884,-25.0,-28.681,-64.574,3.181,17.668,149.07,-42.728,21.03,0.999,0.033,-0.004,0.012,0.925,-0.376,0.022,0.042,0.997,-0.06,-0.018,0.039,0.998,0.051,0.016,-0.024,0.997,-0.051,0.025,-0.049,0.87,-0.492,-0.005,0.003,0.912,-0.396,0.08,-0.067
629,6.29,389,7.78,11.349,0.711,-3.524,16.776,2.283,5.06,-35.157,-6.423,1.108,12.285,-0.152,-3.467,-39.204,3.528,-3.882,59.644,0.743,0.143,14.584,-11.749,3.855,-0.012,0.092,0.935,-0.213,-0.733,0.626,-0.022,-0.064,0.999,0.044,0.067,0.961,0.046,-0.157,0.888,-0.03,-0.472,0.437,-0.208,-0.508,0.681,5.227,2.71,-6.729,150.492,94.887,1.879,-57.493,34.154,22.159,7.507,8.017,3.32,-61.196,-29.494,-39.689,-69.429,-0.748,10.434,144.966,-37.638,17.681,0.999,0.034,-0.003,0.012,0.93,-0.364,0.03,0.039,0.997,-0.065,-0.015,0.041,0.998,0.051,0.016,-0.024,0.997,-0.056,0.022,-0.052,0.868,-0.497,-0.005,0.004,0.918,-0.384,0.077,-0.065
630,6.3,390,7.8,11.996,0.354,-3.68,18.806,3.492,5.106,-33.21,-6.987,1.661,12.964,-0.609,-3.737,-37.138,3.489,-3.137,60.346,0.84,0.103,16.698,-11.237,3.993,0.021,0.1,0.926,-0.577,-0.609,0.617,-0.06,0.041,0.979,-0.067,0.073,0.988,-0.087,-0.082,1.067,0.04,-0.474,0.392,-0.22,-0.543,0.612,4.205,1.463,-6.812,141.966,96.229,9.016,-60.259,31.557,15.594,7.98,13.061,5.526,-65.596,-26.772,-28.153,-72.722,-9.071,-2.193,140.873,-53.676,11.648,0.999,0.034,-0.003,0.011,0.934,-0.353,0.039,0.036,0.997,-0.07,-0.012,0.042,0.998,0.052,0.018,-0.023,0.996,-0.062,0.02,-0.054,0.864,-0.503,-0.006,0.004,0.923,-0.373,0.073,-0.063
631,6.31,390,7.8,12.709,0.078,-3.827,20.94,4.507,5.268,-31.173,-7.417,1.933,13.741,-0.907,-3.833,-35.167,3.168,-2.764,61.136,0.994,-0.007,18.762,-10.759,4.3,-0.044,0.117,0.948,-0.89,-0.518,0.621,-0.257,-0.044,0.955,-0.033,0.169,0.917,-0.103,-0.037,1.057,0.058,-0.535,0.354,-0.018,-0.583,0.524,5.229,3.858,-5.866,141.407,68.54,19.405,-64.27,27.478,15.177,9.017,11.189,4.496,-68.914,-18.158,-9.488,-80.791,-14.235,-7.709,132.588,-54.656,-9.157,0.999,0.035,-0.003,0.011,0.938,-0.342,0.046,0.035,0.996,-0.076,-0.009,0.043,0.998,0.053,0.019,-0.023,0.996,-0.068,0.019,-0.055,0.861,-0.509,-0.008,0.004,0.927,-0.363,0.067,-0.063
632,6.32,391,7.82,13.392,-0.285,-4.187,23.108,5.137,5.44,-29.194,-7.549,2.168,14.554,-1.102,-3.816,-33.169,2.759,-2.733,62.008,1.123,-0.127,20.902,-10.341,4.772,-0.07,0.009,0.984,-0.869,-0.468,0.573,-0.378,-0.154,1.049,0.03,0.144,0.939,0.113,-0.129,1.038,-0.026,-0.589,0.442,0.374,-0.669,0.515,7.769,-0.598,-9.004,133.383,32.157,21.234,-62.606,27.523,34.168,9.521,11.336,3.872,-70.615,-7.944,3.502,-89.601,-13.387,-10.988,130.913,-45.041,-26.883,0.999,0.035,-0.002,0.01,0.942,-0.331,0.05,0.036,0.996,-0.081,-0.007,0.046,0.998,0.054,0.019,-0.022,0.996,-0.074,0.018,-0.054,0.857,-0.515,-0.009,0.004,0.931,-0.353,0.062,-0.065
633,6.33,391,7.82,14.001,-0.79,-4.786,25.322,5.34,5.536,-27.297,-7.284,2.458,15.33,-1.332,-3.818,-31.199,2.329,-2.583,62.919,1.244,-0.215,23.055,-9.847,5.157,0.011,0.037,0.919,-0.712,-0.473,0.486,-0.206,-0.15,0.985,0.009,0.049,0.946,0.321,-0.217,1.078,-0.03,-0.694,0.457,0.43,-0.746,0.521,9.814,-3.792,-12.139,130.22,-8.85,18.186,-55.542,29.563,56.73,11.764,16.904,2.717,-68.782,-4.853,0.916,-93.482,-12.908,-7.961,128.898,-50.336,-16.347,0.999,0.036,-0.003,0.009,0.945,-0.32,0.051,0.037,0.995,-0.086,-0.004,0.051,0.998,0.055,0.02,-0.022,0.995,-0.08,0.018,-0.054,0.853,-0.522,-0.01,0.004,0.935,-0.343,0.056,-0.065
634,6.34,392,7.84,14.615,-1.337,-5.473,27.665,5.142,5.563,-25.394,-6.69,2.686,16.093,-1.691,-3.993,-29.242,1.98,-2.191,63.884,1.34,-0.236,25.31,-9.319,5.496,0.021,0.075,0.898,-0.513,-0.482,0.612,-0.054,-0.111,0.912,0.015,0.035,0.955,0.413,-0.277,1.076,-0.004,-0.712,0.538,0.365,-0.82,0.551,10.354,-2.642,-13.55,133.598,-44.594,17.639,-52.886,30.486,65.266,17.277,22.583,2.012,-62.826,-6.406,-18.455,-98.862,-10.108,-0.206,133.593,-47.785,-6.464,0.999,0.037,-0.003,0.008,0.949,-0.309,0.048,0.039,0.994,-0.091,0.0,0.056,0.998,0.056,0.022,-0.022,0.995,-0.086,0.017,-0.056,0.849,-0.529,-0.011,0.004,0.939,-0.333,0.051,-0.065
635,6.35,392,7.84,15.257,-1.75,-6.043,30.149,4.521,5.555,-23.423,-5.921,2.658,16.82,-2.225,-4.365,-27.29,1.785,-1.752,64.945,1.313,-0.103,27.778,-8.788,6.022,-0.103,0.05,0.924,-0.444,-0.534,0.643,-0.122,-0.135,1.0,0.073,0.047,1.008,0.474,-0.255,1.139,-0.012,-0.705,0.413,0.411,-0.915,0.621,10.786,-1.724,-13.762,135.512,-68.588,21.941,-56.438,26.243,52.082,22.418,29.793,-0.109,-54.798,-10.073,-42.656,-108.553,1.872,15.005,142.493,-27.995,-15.705,0.999,0.038,-0.003,0.007,0.953,-0.297,0.044,0.042,0.994,-0.096,0.002,0.061,0.998,0.058,0.025,-0.022,0.994,-0.091,0.016,-0.059,0.844,-0.537,-0.01,0.005,0.943,-0.321,0.047,-0.066
636,6.36,393,7.86,15.976,-2.174,-6.514,32.688,3.767,5.53,-21.38,-5.175,2.489,17.522,-2.955,-4.864,-25.423,1.736,-1.448,66.014,1.238,0.152,30.285,-8.374,6.802,-0.119,0.088,0.929,-0.268,-0.606,0.662,-0.25,-0.241,0.998,0.115,0.108,0.989,0.302,-0.269,1.115,-0.021,-0.805,0.438,0.454,-0.966,0.637,14.558,-9.241,-14.739,141.143,-70.428,26.534,-57.989,21.542,40.125,28.585,42.818,-1.419,-46.713,-11.404,-58.327,-109.158,7.058,26.623,142.626,-3.425,-34.471,0.999,0.039,-0.003,0.005,0.957,-0.285,0.039,0.046,0.993,-0.101,0.004,0.064,0.998,0.061,0.028,-0.022,0.993,-0.095,0.015,-0.064,0.839,-0.545,-0.008,0.007,0.947,-0.31,0.045,-0.07
637,6.37,393,7.86,16.697,-2.677,-6.978,35.248,3.019,5.653,-19.388,-4.47,2.229,18.218,-3.801,-5.386,-23.573,1.834,-1.346,67.141,1.173,0.368,32.892,-8.2,7.655,-0.036,0.064,0.955,-0.159,-0.685,0.659,-0.366,-0.292,1.09,0.054,0.1,0.985,0.059,-0.301,1.049,0.036,-0.836,0.345,0.311,-0.92,0.721,19.284,-21.051,-16.439,139.046,-70.117,36.52,-56.516,17.517,37.054,34.138,56.47,-0.117,-41.313,-8.817,-59.36,-110.75,7.893,26.127,145.075,21.07,-45.707,0.999,0.041,-0.005,0.004,0.96,-0.274,0.035,0.05,0.992,-0.106,0.006,0.067,0.997,0.064,0.032,-0.021,0.993,-0.099,0.013,-0.069,0.833,-0.553,-0.007,0.008,0.951,-0.298,0.044,-0.075
638,6.38,394,7.88,17.39,-3.22,-7.471,37.827,2.291,6.014,-17.534,-3.88,1.894,18.916,-4.67,-5.807,-21.717,2.023,-1.471,68.392,1.066,0.547,35.665,-8.166,8.436,-0.042,-0.01,0.937,-0.307,-0.747,0.663,-0.368,-0.361,1.021,-0.131,0.125,0.968,-0.152,-0.297,1.038,0.056,-0.796,0.211,-0.009,-0.813,0.731,24.0,-26.34,-16.64,128.923,-66.123,50.903,-51.96,13.128,39.329,37.359,66.061,3.356,-40.49,-2.987,-44.227,-122.634,12.23,21.471,148.265,38.828,-46.014,0.999,0.043,-0.007,0.002,0.963,-0.262,0.031,0.056,0.991,-0.111,0.008,0.07,0.997,0.067,0.038,-0.021,0.992,-0.102,0.013,-0.073,0.827,-0.562,-0.005,0.009,0.954,-0.286,0.045,-0.08
639,6.39,394,7.88,18.1,-3.766,-7.978,40.284,1.61,6.459,-15.776,-3.396,1.549,19.65,-5.384,-6.097,-19.808,2.271,-1.728,69.586,0.964,0.743,38.438,-8.18,9.148,-0.035,0.025,0.982,-0.456,-0.839,0.677,-0.355,-0.411,1.072,-0.209,0.198,0.927,-0.312,-0.299,1.062,0.07,-0.961,0.227,-0.241,-0.707,0.744,29.554,-30.954,-15.167,122.748,-60.929,57.475,-48.799,7.227,41.142,37.905,62.759,5.765,-42.212,3.564,-26.064,-116.829,11.945,22.86,151.723,45.0,-39.733,0.999,0.045,-0.009,0.001,0.965,-0.252,0.028,0.062,0.991,-0.115,0.009,0.074,0.996,0.071,0.044,-0.02,0.991,-0.106,0.014,-0.075,0.821,-0.571,-0.003,0.01,0.957,-0.273,0.047,-0.085
640,6.4,395,7.9,18.748,-4.315,-8.485,42.566,1.004,7.007,-14.053,-2.896,1.199,20.374,-5.894,-6.271,-17.892,2.485,-2.039,70.577,0.922,0.811,40.989,-8.273,9.714,0.004,0.057,0.953,-0.539,-0.884,0.799,-0.267,-0.452,1.053,-0.222,0.241,0.908,-0.232,-0.293,1.132,0.036,-0.906,0.148,-0.208,-0.61,0.674,30.166,-36.314,-12.53,124.39,-67.864,59.279,-43.537,0.698,42.251,33.423,51.951,6.196,-43.511,8.206,-11.637,-96.481,5.737,8.941,151.114,41.873,-32.482,0.999,0.048,-0.012,0.0,0.968,-0.241,0.025,0.068,0.99,-0.119,0.009,0.078,0.996,0.074,0.049,-0.019,0.991,-0.11,0.015,-0.076,0.816,-0.578,-0.002,0.01,0.96,-0.261,0.049,-0.089
641,6.41,395,7.9,19.392,-4.849,-8.998,44.662,0.398,7.535,-12.398,-2.353,0.871,21.06,-6.308,-6.383,-16.007,2.629,-2.251,71.39,0.934,0.822,43.302,-8.307,10.181,0.057,0.109,0.986,-0.441,-0.831,0.895,-0.121,-0.419,1.065,-0.136,0.168,0.907,-0.004,-0.366,1.055,-0.018,-1.056,0.236,-0.059,-0.511,0.625,30.134,-37.1,-13.056,121.977,-76.962,55.246,-39.459,-6.364,40.831,28.191,41.897,3.105,-41.006,9.965,-7.902,-78.763,-0.122,2.291,148.171,30.065,-23.444,0.999,0.05,-0.016,-0.002,0.97,-0.23,0.02,0.074,0.989,-0.123,0.009,0.081,0.996,0.076,0.052,-0.019,0.99,-0.114,0.016,-0.077,0.812,-0.583,-0.002,0.011,0.963,-0.248,0.05,-0.093
642,6.42,396,7.92,20.015,-5.245,-9.43,46.641,-0.334,8.032,-10.848,-1.656,0.509,21.618,-6.718,-6.578,-14.189,2.74,-2.262,72.138,0.974,0.783,45.525,-8.285,10.559,0.042,0.138,0.95,-0.252,-0.741,0.816,-0.033,-0.426,1.054,-0.087,0.08,0.985,0.22,-0.452,1.099,-0.094,-1.108,0.285,-0.021,-0.503,0.66,26.628,-33.42,-10.425,114.266,-94.608,49.55,-37.976,-10.663,33.168,27.472,38.084,2.927,-35.838,8.164,-17.488,-72.763,-3.614,-4.598,147.706,20.56,-15.934,0.998,0.053,-0.019,-0.003,0.972,-0.22,0.014,0.08,0.988,-0.126,0.008,0.084,0.995,0.079,0.056,-0.019,0.99,-0.117,0.017,-0.078,0.808,-0.589,-0.003,0.011,0.966,-0.236,0.05,-0.095
643,6.43,396,7.92,20.526,-5.524,-9.774,48.562,-1.23,8.457,-9.402,-0.797,0.114,22.076,-7.331,-6.973,-12.462,2.909,-1.992,72.867,1.03,0.756,47.718,-8.214,10.93,0.017,0.073,0.966,0.073,-0.62,0.847,0.028,-0.47,1.0,-0.142,0.127,1.0,0.103,-0.511,1.14,-0.131,-1.153,0.245,-0.134,-0.595,0.671,22.878,-32.253,-8.645,107.219,-108.314,44.312,-35.667,-13.491,23.753,28.176,37.173,4.166,-26.62,-1.98,-42.213,-70.918,-5.272,-3.376,146.955,14.734,-14.151,0.998,0.055,-0.021,-0.004,0.974,-0.211,0.006,0.085,0.988,-0.129,0.007,0.086,0.995,0.081,0.059,-0.018,0.989,-0.12,0.016,-0.082,0.804,-0.594,-0.003,0.011,0.968,-0.224,0.05,-0.097
644,6.44,397,7.94,21.039,-5.798,-10.049,50.385,-2.204,8.805,-8.069,0.134,-0.31,22.459,-8.0,-7.433,-10.854,3.075,-1.784,73.55,1.14,0.78,49.843,-8.15,11.481,0.163,0.165,0.937,0.253,-0.529,0.909,0.152,-0.471,1.029,-0.169,0.143,0.91,-0.209,-0.553,1.126,-0.122,-1.244,0.308,-0.075,-0.789,0.812,22.652,-30.183,-8.163,98.821,-114.224,42.752,-32.838,-14.138,17.226,27.699,38.83,6.757,-19.099,-5.81,-47.909,-66.774,-10.861,1.148,143.703,17.151,-24.67,0.998,0.057,-0.024,-0.004,0.975,-0.201,-0.002,0.091,0.987,-0.132,0.005,0.088,0.994,0.083,0.063,-0.018,0.989,-0.122,0.016,-0.086,0.801,-0.599,-0.004,0.011,0.971,-0.212,0.05,-0.1
645,6.45,397,7.94,21.522,-5.931,-10.244,52.151,-3.085,9.135,-6.734,1.03,-0.766,22.813,-8.425,-7.727,-9.286,3.186,-1.847,74.154,1.29,0.793,51.89,-8.143,12.104,0.096,0.191,0.915,0.276,-0.527,0.858,0.128,-0.544,1.039,-0.235,0.165,0.935,-0.301,-0.533,1.123,-0.017,-1.249,0.261,-0.028,-0.86,0.897,17.409,-20.773,-7.382,101.682,-109.175,41.477,-30.813,-14.828,8.903,24.32,31.491,7.107,-16.919,2.818,-25.891,-58.152,-14.214,2.406,142.574,21.471,-29.111,0.998,0.059,-0.026,-0.005,0.977,-0.192,-0.01,0.096,0.987,-0.135,0.004,0.089,0.994,0.086,0.066,-0.017,0.988,-0.123,0.016,-0.088,0.798,-0.603,-0.005,0.012,0.973,-0.2,0.05,-0.104
646,6.46,398,7.96,21.934,-6.018,-10.376,53.832,-3.956,9.474,-5.385,1.904,-1.217,23.156,-8.614,-7.848,-7.717,3.297,-2.117,74.618,1.409,0.844,53.828,-8.149,12.709,0.083,0.141,0.965,0.246,-0.555,0.828,0.06,-0.632,1.067,-0.228,0.197,0.907,-0.264,-0.45,1.115,0.097,-1.304,0.214,-0.099,-0.872,0.894,13.933,-16.618,-4.685,108.279,-104.999,40.163,-26.521,-14.966,4.734,21.113,25.396,6.371,-15.32,12.101,-3.88,-44.223,-10.796,7.799,144.126,29.474,-26.992,0.998,0.06,-0.028,-0.006,0.978,-0.182,-0.018,0.102,0.986,-0.138,0.002,0.09,0.994,0.088,0.068,-0.016,0.988,-0.125,0.017,-0.089,0.795,-0.606,-0.005,0.013,0.975,-0.188,0.051,-0.107
647,6.47,398,7.96,22.225,-6.122,-10.538,55.444,-4.771,9.808,-4.123,2.732,-1.513,23.456,-8.68,-7.893,-6.133,3.449,-2.3,75.024,1.463,0.889,55.743,-8.11,13.102,0.169,0.138,0.931,0.153,-0.579,0.946,0.089,-0.609,1.014,-0.15,0.198,0.926,-0.24,-0.427,1.098,0.136,-1.294,0.209,-0.362,-0.761,0.881,11.438,-14.446,-3.944,108.243,-97.006,32.105,-18.694,-12.51,9.439,16.374,17.916,5.132,-11.785,12.017,3.804,-38.704,-4.263,7.473,147.663,29.007,-11.593,0.998,0.061,-0.029,-0.006,0.979,-0.172,-0.025,0.106,0.986,-0.139,0.001,0.091,0.993,0.089,0.07,-0.016,0.988,-0.126,0.019,-0.088,0.793,-0.609,-0.005,0.014,0.977,-0.175,0.052,-0.109
648,6.48,399,7.98,22.442,-6.175,-10.722,56.96,-5.476,10.051,-2.958,3.499,-1.627,23.652,-8.803,-7.942,-4.591,3.655,-2.295,75.382,1.502,0.901,57.593,-8.05,13.306,0.116,0.128,0.955,0.142,-0.633,0.953,0.066,-0.586,1.072,-0.237,0.202,0.914,-0.24,-0.416,1.068,0.068,-1.255,0.221,-0.565,-0.568,0.837,8.977,-7.173,-4.624,104.705,-88.1,18.372,-12.628,-10.858,11.508,12.139,15.433,5.547,-7.443,4.989,1.236,-33.555,-2.959,3.751,146.087,24.896,3.514,0.998,0.062,-0.03,-0.006,0.98,-0.163,-0.031,0.109,0.986,-0.141,0.0,0.092,0.993,0.091,0.071,-0.015,0.988,-0.126,0.019,-0.088,0.791,-0.611,-0.006,0.014,0.979,-0.163,0.053,-0.11
649,6.49,399,7.98,22.602,-6.167,-10.889,58.304,-6.246,10.237,-1.903,4.303,-1.671,23.754,-8.967,-8.057,-3.145,3.852,-2.169,75.596,1.524,0.94,59.235,-7.884,13.459,0.072,0.157,0.933,0.119,-0.641,0.818,0.137,-0.476,0.996,-0.223,0.192,0.874,-0.289,-0.393,1.055,-0.061,-1.3,0.263,-0.498,-0.386,0.761,7.252,-3.605,-3.739,101.145,-92.146,11.208,-5.647,-10.13,10.681,7.601,10.239,8.1,-2.729,-2.884,-5.947,-19.234,-2.323,2.985,140.926,16.029,7.381,0.998,0.063,-0.031,-0.007,0.981,-0.153,-0.038,0.112,0.986,-0.141,-0.001,0.093,0.993,0.091,0.072,-0.015,0.988,-0.127,0.019,-0.089,0.79,-0.613,-0.005,0.015,0.981,-0.15,0.053,-0.11
650,6.5,400,8.0,22.669,-6.194,-11.046,59.55,-7.03,10.375,-0.803,5.173,-1.644,23.813,-9.079,-8.151,-1.764,4.056,-2.007,75.609,1.544,0.982,60.623,-7.676,13.583,0.098,0.142,0.935,0.257,-0.691,0.979,0.151,-0.519,1.005,-0.257,0.241,0.923,-0.236,-0.4,1.047,-0.175,-1.282,0.29,-0.334,-0.286,0.832,4.764,-4.213,-5.197,110.182,-94.806,3.907,-0.298,-7.418,8.888,3.83,-0.48,6.631,0.312,-8.768,-7.457,-0.526,-2.793,1.071,136.474,10.851,9.006,0.997,0.063,-0.031,-0.007,0.982,-0.143,-0.045,0.114,0.986,-0.141,-0.002,0.093,0.993,0.092,0.072,-0.014,0.988,-0.127,0.019,-0.089,0.79,-0.613,-0.005,0.015,0.983,-0.139,0.053,-0.11
651,6.51,400,8.0,22.689,-6.166,-11.133,60.836,-7.875,10.514,0.342,6.135,-1.664,23.783,-9.248,-8.252,-0.463,4.325,-1.737,75.556,1.564,1.038,61.901,-7.467,13.633,0.091,0.157,0.962,0.439,-0.633,0.991,0.226,-0.474,1.011,-0.205,0.184,0.923,-0.228,-0.414,1.101,-0.242,-1.372,0.313,-0.227,-0.279,0.903,2.497,-0.846,-6.771,118.614,-101.19,1.646,4.029,-4.695,0.446,-0.454,-1.956,6.049,3.993,-15.253,-11.188,5.764,-2.927,2.189,131.862,10.939,15.985,0.997,0.064,-0.032,-0.008,0.983,-0.132,-0.053,0.115,0.986,-0.141,-0.003,0.094,0.993,0.092,0.072,-0.014,0.988,-0.127,0.018,-0.09,0.79,-0.613,-0.005,0.016,0.984,-0.127,0.053,-0.109
652,6.52,401,8.02,22.666,-6.129,-11.166,62.093,-8.615,10.544,1.45,7.005,-1.6,23.686,-9.413,-8.381,0.727,4.715,-1.365,75.528,1.581,1.1,63.148,-7.334,13.581,0.078,0.139,0.934,0.545,-0.303,1.11,0.209,-0.551,0.978,-0.2,0.251,0.923,-0.384,-0.399,1.115,-0.167,-1.497,0.355,-0.396,-0.272,1.038,-0.82,0.139,-7.254,112.909,-88.379,-10.097,6.196,-2.237,-5.075,-5.473,-6.499,9.059,7.878,-21.303,-12.535,3.512,-2.611,2.876,124.308,17.859,25.036,0.997,0.064,-0.032,-0.008,0.984,-0.122,-0.06,0.116,0.986,-0.141,-0.003,0.093,0.993,0.092,0.072,-0.013,0.988,-0.126,0.016,-0.091,0.79,-0.612,-0.005,0.016,0.986,-0.116,0.054,-0.108
653,6.53,401,8.02,22.598,-6.056,-11.142,63.239,-9.075,10.392,2.478,7.59,-1.381,23.515,-9.482,-8.433,1.736,5.055,-0.889,75.522,1.587,1.135,64.217,-7.204,13.289,0.129,0.163,0.994,0.632,-0.023,1.133,0.246,-0.555,1.039,-0.242,0.239,0.934,-0.484,-0.416,1.089,-0.04,-1.827,0.402,-0.668,0.028,1.055,-3.29,2.639,-6.234,102.874,-60.291,-29.978,8.158,-1.097,-9.915,-13.08,-14.298,9.147,9.267,-23.55,-4.003,3.015,-0.754,2.799,104.309,11.84,43.904,0.997,0.064,-0.032,-0.009,0.985,-0.112,-0.064,0.115,0.986,-0.14,-0.003,0.092,0.993,0.091,0.071,-0.012,0.988,-0.126,0.014,-0.091,0.79,-0.612,-0.005,0.016,0.987,-0.107,0.055,-0.105
654,6.54,402,8.04,22.442,-5.964,-11.134,64.162,-9.314,10.196,3.329,7.968,-1.094,23.3,-9.356,-8.353,2.503,5.233,-0.643,75.459,1.581,1.137,64.962,-7.035,12.991,0.166,0.2,0.906,0.673,0.076,1.219,0.255,-0.552,1.014,-0.305,0.271,0.894,-0.383,-0.496,1.115,-0.006,-2.158,0.502,-0.596,0.088,1.126,-7.922,7.192,-5.963,89.631,-37.957,-34.91,13.74,1.706,-7.129,-21.044,-23.091,9.771,10.02,-20.228,13.499,8.666,0.687,0.962,79.98,-0.647,38.611,0.997,0.063,-0.031,-0.009,0.986,-0.103,-0.067,0.112,0.986,-0.139,-0.003,0.092,0.994,0.089,0.069,-0.011,0.988,-0.125,0.013,-0.089,0.791,-0.612,-0.005,0.016,0.988,-0.099,0.055,-0.102
