molab_frame,molab_time,video_frame,video_time,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z
611,6.11,376,7.52,1.34,-5.895,-6.104,-46.629,11.222,3.179,-44.518,12.941,-5.492,43.537,-4.498,-3.112,4.858,-6.091,-6.702,-2.201,-11.13,-0.64,-2.627,-11.547,1.002,-0.126,0.139,0.897,0.094,-0.098,1.211,0.118,0.129,1.147,-0.035,-0.419,0.264,-0.076,0.219,0.964,-0.518,-0.797,0.421,0.227,-0.587,0.42,-6.077,40.589,-6.327,-69.099,33.708,17.342,-64.676,22.497,-7.465,-101.557,-2.664,11.978,14.808,11.674,-10.947,141.843,-34.357,-0.837,136.741,101.053,-31.706,1.0,0.013,-0.005,0.006,0.997,-0.002,0.045,0.06,0.997,-0.022,-0.029,-0.062,0.927,-0.371,0.026,-0.04,0.999,0.024,0.02,-0.001,0.913,-0.383,0.118,-0.072,0.917,-0.395,-0.062,0.009
612,6.12,377,7.54,1.9,-5.636,-5.989,-44.384,10.746,4.317,-42.453,12.483,-4.65,44.318,-4.529,-2.981,5.555,-6.088,-6.844,-0.052,-10.608,-0.398,-0.518,-10.314,0.795,-0.328,-0.17,0.882,0.105,-0.216,1.155,0.026,0.049,1.014,-0.076,-0.388,0.406,-0.084,0.157,0.847,-0.531,-0.84,0.366,0.203,-0.631,0.31,-14.64,33.831,-2.099,-64.428,15.272,-14.259,-64.382,16.217,-25.131,-78.002,-3.503,4.563,9.881,11.985,-11.612,134.543,-56.482,6.936,136.195,121.289,-38.219,1.0,0.012,-0.002,0.005,0.997,-0.008,0.045,0.059,0.997,-0.027,-0.027,-0.064,0.925,-0.378,0.027,-0.039,0.999,0.026,0.022,-0.002,0.918,-0.373,0.113,-0.071,0.922,-0.384,-0.053,0.002
613,6.13,377,7.54,2.401,-5.258,-5.321,-42.193,9.944,4.898,-40.39,11.822,-3.602,44.907,-4.554,-2.886,6.251,-5.974,-7.046,1.831,-9.819,-0.252,1.418,-9.089,0.613,0.032,-0.25,1.104,0.064,-0.138,0.778,-0.01,-0.037,0.932,-0.095,-0.366,0.472,0.012,0.06,0.929,-0.46,-0.817,0.496,-0.017,-0.746,0.281,-18.691,21.377,4.812,-61.707,-9.83,-63.838,-64.455,15.994,-26.745,-60.699,-2.218,3.058,8.402,7.355,-7.661,128.107,-82.111,11.447,138.127,120.068,-36.986,1.0,0.01,0.0,0.006,0.998,-0.014,0.044,0.054,0.997,-0.033,-0.025,-0.067,0.923,-0.382,0.027,-0.038,0.999,0.026,0.022,-0.003,0.923,-0.363,0.107,-0.068,0.927,-0.373,-0.045,-0.004
614,6.14,378,7.56,3.19,-4.853,-4.286,-40.041,8.853,5.141,-38.433,10.985,-2.452,45.451,-4.595,-2.775,7.005,-5.877,-7.228,3.526,-8.742,-0.19,3.257,-7.77,0.406,0.159,-0.11,0.949,-0.104,-0.263,0.875,0.005,-0.136,1.006,-0.082,-0.458,0.498,0.022,0.111,0.984,-0.316,-0.734,0.546,-0.168,-0.762,0.566,3.42,13.329,4.064,-64.577,-25.512,-99.81,-61.943,15.019,-18.232,-55.736,-0.636,4.6,10.8,5.952,-0.613,114.124,-108.276,17.512,131.989,130.627,-35.111,1.0,0.01,0.001,0.006,0.998,-0.02,0.041,0.045,0.997,-0.038,-0.023,-0.068,0.921,-0.387,0.028,-0.038,0.999,0.028,0.022,-0.003,0.928,-0.354,0.098,-0.064,0.931,-0.362,-0.035,-0.011
615,6.15,378,7.56,4.123,-4.173,-3.128,-38.108,7.683,5.164,-36.55,10.081,-1.344,45.97,-4.634,-2.637,7.692,-5.901,-7.351,5.166,-7.563,-0.159,4.958,-6.486,0.188,-0.211,0.154,0.896,-0.401,-0.151,1.222,-0.034,-0.193,1.156,-0.079,-0.553,0.574,-0.08,0.151,0.903,-0.225,-0.682,0.386,-0.284,-0.916,0.576,19.456,31.66,5.633,-60.088,-31.117,-110.05,-58.481,11.716,-9.776,-53.004,-0.758,7.414,7.469,12.599,1.838,111.979,-117.297,21.655,121.311,128.054,-28.847,1.0,0.012,0.004,0.007,0.998,-0.026,0.038,0.036,0.996,-0.043,-0.022,-0.069,0.919,-0.391,0.028,-0.037,0.999,0.028,0.023,-0.002,0.932,-0.346,0.089,-0.06,0.935,-0.352,-0.026,-0.017
616,6.16,379,7.58,4.805,-3.713,-2.24,-36.227,6.58,5.115,-34.671,9.098,-0.36,46.364,-4.65,-2.513,8.214,-5.885,-7.405,6.753,-6.394,-0.135,6.627,-5.421,0.123,-0.249,0.132,0.848,-0.57,-0.102,1.228,-0.142,-0.257,1.201,-0.08,-0.585,0.742,-0.136,-0.015,0.893,-0.064,-0.663,0.375,-0.354,-1.12,0.61,7.406,10.011,5.565,-52.712,-30.185,-84.971,-53.278,14.098,-3.086,-41.927,-0.918,8.308,1.13,12.072,0.298,120.01,-116.47,21.698,130.5,105.365,-12.175,1.0,0.012,0.005,0.007,0.998,-0.03,0.036,0.029,0.996,-0.048,-0.02,-0.07,0.918,-0.394,0.029,-0.036,0.999,0.028,0.025,-0.002,0.937,-0.337,0.079,-0.055,0.939,-0.342,-0.018,-0.021
617,6.17,379,7.58,5.23,-3.68,-1.832,-34.342,5.681,5.191,-32.836,8.017,0.41,46.624,-4.691,-2.397,8.729,-5.689,-7.368,8.22,-5.234,-0.085,8.262,-4.64,0.221,0.05,0.025,0.944,-0.507,-0.129,0.966,-0.148,-0.348,1.113,-0.041,-0.608,0.802,-0.081,-0.094,0.984,0.067,-0.635,0.616,-0.353,-1.07,0.687,-6.888,-11.792,3.173,-46.817,-18.317,-39.592,-50.038,21.866,7.109,-28.773,2.884,9.306,2.531,4.716,0.21,120.54,-109.781,18.269,140.187,80.189,5.167,1.0,0.012,0.003,0.007,0.998,-0.035,0.034,0.025,0.996,-0.053,-0.017,-0.069,0.917,-0.396,0.029,-0.035,0.999,0.028,0.025,-0.002,0.941,-0.327,0.07,-0.052,0.944,-0.33,-0.011,-0.022
618,6.18,380,7.6,5.724,-3.753,-1.774,-32.455,5.059,5.354,-31.006,6.946,0.867,47.07,-4.747,-2.314,9.339,-5.372,-7.191,9.905,-4.232,-0.071,10.099,-4.11,0.453,0.054,0.012,0.981,-0.324,-0.201,0.968,-0.08,-0.28,1.087,0.027,-0.698,0.652,-0.113,0.076,1.006,0.154,-0.763,0.698,-0.336,-0.877,0.838,2.004,-5.903,0.202,-46.295,-4.49,-5.624,-49.095,29.832,22.764,-44.509,6.092,7.077,6.752,-0.809,0.972,124.708,-93.838,14.666,140.603,54.209,14.581,1.0,0.012,0.003,0.007,0.998,-0.039,0.034,0.025,0.996,-0.057,-0.014,-0.068,0.916,-0.4,0.03,-0.035,0.999,0.029,0.025,-0.002,0.945,-0.317,0.062,-0.049,0.948,-0.319,-0.006,-0.022
619,6.19,380,7.6,6.258,-3.745,-1.849,-30.642,4.616,5.436,-29.228,5.888,1.034,47.744,-4.82,-2.233,9.919,-4.953,-6.894,11.853,-3.375,-0.038,12.132,-3.809,0.778,-0.029,0.071,0.935,-0.257,-0.145,1.085,-0.021,-0.14,1.174,0.01,-0.741,0.573,-0.05,0.158,0.899,0.179,-0.795,0.757,-0.356,-0.755,0.748,5.287,1.933,-0.453,-44.359,-1.692,7.551,-45.605,35.011,34.837,-64.786,5.275,3.396,6.095,0.524,-0.511,128.713,-78.787,8.627,137.236,31.169,22.715,1.0,0.013,0.003,0.007,0.998,-0.043,0.034,0.026,0.996,-0.061,-0.01,-0.065,0.913,-0.405,0.031,-0.035,0.999,0.03,0.025,-0.002,0.949,-0.307,0.055,-0.047,0.951,-0.307,-0.003,-0.021
620,6.2,381,7.62,6.688,-3.756,-1.991,-28.783,4.287,5.433,-27.48,5.023,1.002,48.294,-4.864,-2.16,10.391,-4.541,-6.607,13.707,-2.742,0.059,14.124,-3.656,1.149,-0.062,0.034,0.947,-0.156,-0.164,1.102,0.048,-0.155,1.187,-0.036,-0.735,0.679,0.046,0.071,0.95,0.11,-0.789,0.701,-0.286,-0.646,0.751,0.234,-3.158,0.192,-40.745,-2.852,14.398,-40.127,34.855,35.563,-57.233,1.216,1.282,1.482,-0.076,0.38,132.653,-58.767,0.621,145.37,13.11,27.832,1.0,0.013,0.003,0.007,0.998,-0.046,0.034,0.027,0.996,-0.064,-0.007,-0.062,0.911,-0.409,0.031,-0.035,0.999,0.03,0.025,-0.002,0.953,-0.297,0.049,-0.046,0.955,-0.295,-0.001,-0.019
621,6.21,381,7.62,7.108,-3.787,-2.13,-26.894,4.024,5.388,-25.785,4.281,0.855,48.658,-4.852,-2.12,10.793,-4.19,-6.35,15.369,-2.315,0.192,15.987,-3.547,1.479,0.027,0.053,0.973,-0.059,-0.108,1.045,0.163,-0.29,1.107,-0.117,-0.728,0.883,0.026,0.015,0.997,0.083,-0.76,0.696,-0.167,-0.518,0.854,0.02,-5.115,-0.944,-38.633,-3.706,12.815,-36.365,33.268,32.74,-38.782,-3.303,-0.076,1.257,4.241,0.488,132.505,-43.358,-4.85,149.112,2.479,23.266,1.0,0.013,0.002,0.007,0.998,-0.05,0.033,0.028,0.996,-0.068,-0.004,-0.059,0.91,-0.412,0.031,-0.034,0.999,0.03,0.025,-0.002,0.956,-0.286,0.045,-0.045,0.959,-0.283,0.0,-0.017
622,6.22,382,7.64,7.551,-3.751,-2.209,-25.094,3.806,5.316,-24.133,3.656,0.668,48.998,-4.817,-2.09,11.151,-3.93,-6.138,17.007,-2.027,0.343,17.762,-3.442,1.721,-0.013,0.091,0.929,0.009,-0.157,1.113,0.219,-0.367,1.126,-0.124,-0.78,0.944,-0.047,0.026,0.959,0.113,-0.761,0.727,-0.101,-0.406,0.774,3.213,-5.154,-2.515,-36.6,-6.143,5.118,-32.486,30.992,27.261,-36.263,-5.529,-0.839,3.525,7.543,0.0,132.702,-31.277,-7.611,141.743,-0.333,15.471,1.0,0.013,0.002,0.007,0.998,-0.053,0.032,0.029,0.996,-0.07,-0.001,-0.057,0.909,-0.415,0.031,-0.034,0.999,0.03,0.026,-0.002,0.959,-0.275,0.041,-0.046,0.963,-0.271,0.0,-0.016
623,6.23,382,7.64,7.907,-3.619,-2.137,-23.372,3.568,5.118,-22.526,3.186,0.49,49.393,-4.781,-2.051,11.461,-3.726,-6.033,18.71,-1.882,0.526,19.527,-3.325,1.905,-0.049,0.005,0.916,-0.088,-0.216,1.011,0.161,-0.315,1.109,-0.064,-0.863,0.853,-0.054,0.036,0.966,0.144,-0.759,0.787,-0.132,-0.44,0.685,-0.385,-4.226,-2.583,-33.354,-13.338,-11.685,-27.568,27.854,16.335,-41.833,-5.62,-0.134,4.462,7.134,0.503,133.502,-16.267,-10.34,137.882,-0.052,10.731,1.0,0.013,0.002,0.007,0.998,-0.056,0.031,0.028,0.996,-0.073,0.001,-0.056,0.907,-0.418,0.03,-0.034,0.999,0.03,0.027,-0.002,0.962,-0.265,0.039,-0.047,0.966,-0.259,0.001,-0.015
624,6.24,383,7.66,8.188,-3.401,-1.883,-21.731,3.25,4.771,-20.947,2.938,0.324,49.801,-4.725,-2.036,11.745,-3.61,-6.025,20.432,-1.949,0.704,21.259,-3.172,2.085,-0.072,-0.159,1.021,-0.224,-0.368,0.971,0.062,-0.213,1.073,0.019,-0.909,0.801,-0.053,0.049,0.976,0.061,-0.732,0.89,-0.207,-0.51,0.75,-3.835,-4.843,1.522,-30.901,-23.288,-27.622,-24.527,22.996,6.086,-41.601,-4.971,0.388,5.841,9.239,0.932,134.358,2.307,-11.865,133.771,0.65,9.505,1.0,0.013,0.001,0.007,0.997,-0.059,0.029,0.026,0.996,-0.075,0.003,-0.056,0.906,-0.421,0.03,-0.033,0.999,0.03,0.027,-0.002,0.965,-0.254,0.038,-0.048,0.969,-0.248,0.001,-0.014
625,6.25,383,7.66,8.537,-3.162,-1.573,-20.189,2.876,4.344,-19.431,2.856,0.16,50.158,-4.668,-2.029,12.089,-3.52,-6.094,22.063,-2.168,0.884,22.87,-3.045,2.272,0.043,-0.031,1.013,-0.288,-0.336,1.052,-0.006,-0.184,1.134,0.092,-0.929,0.837,-0.044,0.119,0.962,-0.043,-0.664,0.874,-0.208,-0.615,0.847,4.889,-8.232,2.639,-29.111,-32.413,-32.934,-22.244,17.099,-0.413,-36.351,-4.964,0.221,7.138,9.101,3.252,130.621,16.543,-12.59,127.587,-1.908,11.158,1.0,0.013,0.001,0.007,0.997,-0.062,0.026,0.023,0.995,-0.077,0.005,-0.056,0.905,-0.424,0.029,-0.033,0.999,0.031,0.028,-0.002,0.968,-0.243,0.039,-0.05,0.971,-0.237,0.001,-0.013
626,6.26,384,7.68,8.956,-2.857,-1.368,-18.74,2.553,3.938,-17.976,2.881,0.0,50.459,-4.599,-1.997,12.36,-3.467,-6.175,23.626,-2.457,1.091,24.376,-2.991,2.478,-0.05,0.077,0.916,-0.281,-0.202,1.07,-0.082,-0.266,1.157,0.121,-0.925,0.897,-0.04,0.091,0.934,-0.096,-0.595,0.792,-0.112,-0.694,0.903,11.067,-5.183,2.259,-26.375,-33.902,-22.841,-18.082,14.098,-2.282,-31.417,-6.232,2.738,4.744,10.833,2.916,128.934,23.09,-12.179,123.467,-8.031,17.364,1.0,0.014,0.0,0.007,0.997,-0.064,0.023,0.022,0.995,-0.079,0.006,-0.056,0.903,-0.426,0.029,-0.033,0.999,0.032,0.029,-0.002,0.97,-0.232,0.04,-0.052,0.974,-0.227,0.001,-0.011
627,6.27,384,7.68,9.241,-2.6,-1.279,-17.342,2.296,3.545,-16.595,2.887,-0.144,50.758,-4.498,-1.917,12.506,-3.425,-6.204,25.139,-2.72,1.333,25.864,-2.987,2.707,-0.06,0.034,0.946,-0.197,-0.245,1.07,-0.075,-0.345,1.113,0.115,-0.928,0.875,-0.08,0.0,0.971,-0.109,-0.534,0.753,-0.025,-0.733,0.906,4.233,-6.996,2.138,-21.592,-30.725,-11.487,-14.912,15.62,0.266,-31.123,-9.314,7.68,1.337,11.438,-0.263,123.689,19.964,-9.444,122.398,-12.951,26.196,1.0,0.014,0.0,0.008,0.997,-0.066,0.021,0.021,0.995,-0.08,0.008,-0.056,0.902,-0.429,0.028,-0.032,0.999,0.032,0.03,-0.002,0.973,-0.222,0.041,-0.054,0.976,-0.217,0.0,-0.009
628,6.28,385,7.7,9.462,-2.448,-1.273,-15.975,2.035,3.184,-15.216,2.833,-0.257,51.076,-4.363,-1.768,12.666,-3.332,-6.184,26.688,-2.922,1.597,27.368,-2.951,2.917,-0.031,0.004,0.97,-0.137,-0.207,1.053,-0.037,-0.343,1.084,0.104,-0.949,0.83,-0.102,-0.002,0.975,-0.214,-0.503,0.823,-0.039,-0.693,0.909,4.595,-12.539,1.836,-17.882,-27.573,-3.123,-12.558,19.265,4.977,-32.292,-12.494,14.9,4.07,9.193,-1.024,123.933,13.128,-3.997,122.726,-10.111,32.276,1.0,0.015,-0.001,0.008,0.997,-0.068,0.019,0.021,0.995,-0.082,0.01,-0.056,0.901,-0.431,0.028,-0.03,0.999,0.032,0.031,-0.002,0.975,-0.211,0.042,-0.055,0.978,-0.207,0.0,-0.006
629,6.29,385,7.7,9.664,-2.33,-1.305,-14.664,1.723,2.858,-13.95,2.689,-0.312,51.4,-4.198,-1.56,12.848,-3.225,-6.169,28.175,-3.018,1.889,28.862,-2.85,3.076,-0.028,0.005,0.954,-0.195,-0.196,1.026,-0.087,-0.213,1.086,0.07,-0.973,0.797,-0.1,0.087,0.952,-0.324,-0.442,0.839,-0.057,-0.609,0.911,8.008,-14.444,1.419,-13.57,-27.338,0.464,-9.703,17.527,5.113,-32.15,-15.321,21.009,6.344,7.031,-0.142,116.072,2.991,-0.186,121.758,-3.731,33.902,1.0,0.015,-0.002,0.008,0.997,-0.069,0.017,0.021,0.995,-0.083,0.012,-0.055,0.9,-0.434,0.027,-0.028,0.999,0.033,0.032,-0.002,0.977,-0.201,0.042,-0.055,0.98,-0.197,0.0,-0.003
630,6.3,386,7.72,9.847,-2.233,-1.369,-13.412,1.365,2.589,-12.784,2.431,-0.311,51.705,-4.01,-1.308,13.001,-3.121,-6.17,29.587,-2.941,2.207,30.294,-2.705,3.17,-0.05,-0.012,0.961,-0.212,-0.273,1.046,-0.188,-0.146,1.118,0.028,-0.976,0.768,-0.079,0.134,0.927,-0.425,-0.372,0.85,-0.007,-0.479,0.916,8.556,-16.331,2.323,-10.412,-27.33,4.439,-7.098,13.889,5.318,-29.652,-17.414,25.685,6.377,5.743,2.28,109.96,-12.885,2.149,118.101,2.327,33.473,1.0,0.016,-0.003,0.008,0.997,-0.07,0.014,0.022,0.995,-0.083,0.013,-0.055,0.899,-0.436,0.027,-0.026,0.999,0.033,0.032,-0.002,0.979,-0.192,0.041,-0.055,0.982,-0.187,0.001,0.0
631,6.31,386,7.72,10.04,-2.193,-1.516,-12.186,1.011,2.422,-11.72,2.001,-0.297,51.982,-3.834,-1.006,13.091,-3.034,-6.144,30.885,-2.615,2.55,31.674,-2.583,3.204,-0.036,0.008,0.972,-0.117,-0.222,1.034,-0.261,-0.178,1.133,-0.031,-0.972,0.749,-0.095,0.137,0.939,-0.41,-0.34,0.858,0.063,-0.385,0.916,10.362,-19.199,1.814,-9.27,-25.556,12.73,-4.078,11.259,8.754,-24.542,-18.145,28.474,2.506,5.687,3.362,101.943,-33.074,2.985,113.739,7.989,33.008,1.0,0.017,-0.005,0.008,0.997,-0.071,0.012,0.023,0.995,-0.083,0.015,-0.054,0.898,-0.438,0.026,-0.023,0.999,0.034,0.033,-0.001,0.981,-0.183,0.038,-0.055,0.984,-0.177,0.002,0.003
632,6.32,387,7.74,10.271,-2.228,-1.717,-10.999,0.549,2.327,-10.751,1.368,-0.318,52.151,-3.682,-0.685,13.13,-2.911,-6.039,31.988,-2.044,2.881,32.923,-2.418,3.216,0.012,0.039,0.943,-0.009,-0.165,1.018,-0.239,-0.243,1.112,-0.095,-0.981,0.717,-0.141,0.115,0.921,-0.229,-0.427,0.827,0.171,-0.286,0.931,11.969,-24.427,1.66,-7.244,-23.663,18.34,-0.887,12.369,16.328,-14.973,-17.184,28.828,0.296,3.736,2.572,96.239,-52.457,4.137,109.565,16.819,32.013,1.0,0.018,-0.007,0.008,0.997,-0.072,0.01,0.025,0.995,-0.083,0.016,-0.053,0.898,-0.439,0.026,-0.019,0.999,0.034,0.034,-0.001,0.982,-0.176,0.033,-0.054,0.986,-0.168,0.004,0.005
633,6.33,387,7.74,10.474,-2.292,-1.921,-9.885,0.0,2.271,-9.84,0.631,-0.359,52.218,-3.538,-0.389,13.103,-2.73,-5.875,32.933,-1.369,3.156,34.026,-2.152,3.219,0.021,0.058,0.927,0.061,-0.157,1.043,-0.142,-0.282,1.093,-0.118,-0.992,0.699,-0.103,0.041,0.942,-0.096,-0.426,0.894,0.171,-0.234,0.934,12.735,-26.381,1.078,-5.834,-21.842,18.361,1.736,14.025,21.691,-4.802,-16.073,27.129,-1.809,0.556,1.43,93.1,-60.983,7.016,104.934,27.549,29.434,1.0,0.019,-0.009,0.008,0.997,-0.073,0.008,0.026,0.995,-0.083,0.018,-0.051,0.897,-0.44,0.026,-0.017,0.999,0.034,0.034,-0.001,0.984,-0.168,0.028,-0.053,0.987,-0.158,0.006,0.007
634,6.34,388,7.76,10.68,-2.346,-2.084,-8.827,-0.688,2.189,-8.947,-0.056,-0.407,52.183,-3.405,-0.123,13.094,-2.498,-5.703,33.766,-0.692,3.377,34.965,-1.753,3.238,0.016,0.069,0.928,0.042,-0.18,1.046,-0.007,-0.247,1.074,-0.134,-1.009,0.721,-0.039,0.035,0.97,0.01,-0.409,0.951,0.046,-0.177,0.949,12.846,-28.052,1.128,-4.611,-22.833,13.836,3.872,13.064,23.775,5.024,-15.11,24.62,0.767,-3.909,2.997,92.523,-57.268,9.939,97.783,39.897,28.608,1.0,0.021,-0.012,0.008,0.997,-0.073,0.006,0.028,0.995,-0.083,0.019,-0.049,0.898,-0.44,0.026,-0.014,0.999,0.034,0.033,-0.001,0.985,-0.161,0.022,-0.051,0.989,-0.15,0.01,0.009
635,6.35,388,7.76,10.879,-2.444,-2.2,-7.835,-1.408,2.045,-8.122,-0.529,-0.408,51.999,-3.282,0.106,13.087,-2.388,-5.576,34.448,-0.149,3.54,35.688,-1.294,3.301,0.021,0.049,0.928,-0.038,-0.215,1.049,0.019,-0.172,1.052,-0.124,-1.002,0.773,-0.044,0.094,0.944,0.049,-0.34,0.99,-0.101,-0.158,0.986,12.568,-30.777,1.528,-2.415,-24.595,9.381,6.317,7.047,18.356,18.472,-14.414,21.218,2.129,-2.033,3.758,89.635,-42.489,12.131,91.102,42.864,30.032,1.0,0.022,-0.014,0.008,0.997,-0.073,0.004,0.029,0.995,-0.083,0.019,-0.048,0.898,-0.438,0.026,-0.012,0.999,0.034,0.033,0.0,0.987,-0.153,0.018,-0.05,0.99,-0.142,0.014,0.011
636,6.36,389,7.78,11.06,-2.543,-2.349,-6.946,-2.059,1.915,-7.325,-0.782,-0.313,51.757,-3.173,0.309,13.026,-2.352,-5.537,35.099,0.204,3.622,36.279,-0.903,3.376,0.006,0.083,0.947,-0.029,-0.251,1.094,-0.073,-0.146,1.134,-0.115,-1.063,0.825,-0.049,0.151,0.946,0.008,-0.247,1.079,-0.139,-0.178,1.074,14.111,-31.585,0.709,0.482,-24.038,11.768,8.564,-1.029,9.384,24.268,-13.095,18.923,1.286,-0.133,5.318,87.919,-25.421,16.035,83.403,35.984,29.147,1.0,0.024,-0.017,0.008,0.997,-0.074,0.002,0.03,0.995,-0.082,0.02,-0.047,0.899,-0.436,0.026,-0.01,0.999,0.035,0.033,0.0,0.988,-0.145,0.016,-0.048,0.991,-0.134,0.018,0.013
637,6.37,389,7.78,11.171,-2.685,-2.579,-6.182,-2.464,1.866,-6.574,-0.785,-0.172,51.525,-3.076,0.47,12.926,-2.367,-5.568,35.737,0.332,3.636,36.829,-0.722,3.443,0.053,0.105,0.943,0.145,-0.267,1.089,-0.206,-0.171,1.131,-0.101,-1.194,0.893,-0.072,0.16,0.96,-0.071,-0.199,1.1,0.014,-0.265,1.171,13.53,-30.447,-1.388,5.219,-19.232,18.76,11.668,-6.168,4.015,25.089,-11.364,15.601,-1.661,-0.705,8.081,84.361,-6.419,17.641,77.258,18.248,25.997,0.999,0.025,-0.02,0.008,0.997,-0.073,0.0,0.032,0.995,-0.08,0.019,-0.046,0.9,-0.434,0.026,-0.008,0.999,0.035,0.033,0.001,0.989,-0.138,0.015,-0.047,0.992,-0.127,0.02,0.015
638,6.38,390,7.8,11.186,-2.89,-2.814,-5.561,-2.587,1.813,-5.908,-0.542,-0.073,51.285,-3.004,0.571,12.749,-2.446,-5.593,36.312,0.236,3.608,37.298,-0.769,3.549,0.108,0.107,0.945,0.345,-0.262,1.095,-0.335,-0.22,1.138,-0.087,-1.343,0.972,-0.122,0.137,0.935,-0.242,-0.173,1.107,0.227,-0.35,1.247,10.846,-31.738,-2.695,9.81,-15.022,18.72,14.262,-10.63,3.958,26.497,-7.927,10.902,-6.451,0.0,8.388,78.837,12.656,15.126,70.821,-4.79,24.079,0.999,0.026,-0.023,0.008,0.997,-0.073,-0.001,0.033,0.996,-0.079,0.019,-0.046,0.901,-0.432,0.026,-0.007,0.999,0.034,0.033,0.002,0.99,-0.131,0.016,-0.045,0.992,-0.121,0.019,0.017
639,6.39,390,7.8,11.133,-3.034,-3.004,-5.049,-2.489,1.727,-5.357,-0.13,-0.002,50.989,-2.968,0.65,12.51,-2.507,-5.598,36.752,0.025,3.537,37.655,-1.029,3.644,0.178,0.135,0.93,0.558,-0.336,1.149,-0.422,-0.305,1.187,-0.092,-1.497,1.195,-0.118,0.107,0.95,-0.351,-0.264,1.108,0.373,-0.396,1.307,8.112,-24.544,-4.784,14.071,-12.874,12.251,17.787,-14.794,6.649,30.385,-6.047,6.933,-9.883,-5.553,9.7,71.675,24.807,16.065,64.4,-24.1,19.279,0.999,0.027,-0.025,0.008,0.997,-0.071,-0.003,0.034,0.996,-0.078,0.018,-0.045,0.902,-0.43,0.026,-0.006,0.999,0.034,0.033,0.003,0.991,-0.124,0.019,-0.044,0.993,-0.116,0.017,0.019
